ai.wordbox	domain	1.0.0		N/A
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.69.4		22ff50c8af2e9b64732af637e9a71514aa55763f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.7.0		fccfa817f54e9fc1edd1c34d8633862b8f26913e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.7.1		58f4b40833ef705a69b99f16ac0947ece840e38b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.70.0		429e2a1ba48ea41c16873a3526781a18d4032e38
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.70.1		6ee4474f934668a7053682861cb1a008c404d72d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.71.1		0007c97c48f599bef978e06e0013ecc33211d9bb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.72.0		a5bab99fd51bdf687dd9b8f8fdc818382f6aa24f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.73.0		c11ecd259affaa6ca6d361c47cc1b54b73f82cac
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.73.1		ca946e63c466f142b52f60083972df47b8934d90
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.74.0		9a2a739d9b38b794690495000129150da698877b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.75.0		deec61212ee2a61090871c15ed6ffd60c1ac1210
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.75.1		74901e68e1b12ae8f77f4ece7509d10cc8c3b6d0
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.75.3		44bb04b413518a3f9386395c45c843072de8ba23
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.76.0		c59d321d1283849bf0aad64b1dfcaed0caec4d32
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.77.0		bdd96eeb9a52441e52e83dba4f3d07d385896b57
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.77.1		9f72e549a6493d4638b356197f5820c2eb0b95f6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.78.0		0d95ed53ff17b88275b0b07a9a85abc13903d9c9
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.78.1		e34361fcf97a0e6f826e17d0f8986c0da53a2c9b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.78.2		cdcf12c116998505071277b3687d132d43cdba3e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.78.3		017bdfb3a5a68c67583902a7fc7b3c9830916a10
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.78.6		78b421613833762b18ecf5cb967f1f24b9a693f0
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.79.0		a036ea729ad3aef6f1d7851ad16b5af1029a2a50
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.8.0		a8863dab35d776108591211bb506e629ef4e532d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.80.0		16ceb44bce25109298d188da1a631bba8e9feda7
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.81.0		eef98c08562b1eca53cc92a44c7d4ccafc6b5c2e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.82.0		98492d22ddf87ce2e5603c044d647792ec008524
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.82.1		64349bb992d7b2d88c8576ade5274d4986603f7d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.83.0		9d17b2d93c635cc7c4aeac34b5aaa5f63a3235e7
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.83.1		217a15bbbbd9f22eb72958e7e6603469f23bc9f7
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.83.2		8054766e44bb0dbed59a5127fc3c106f308895a1
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.83.3		28819a1ac02280fe86c9f8367ed67aaf6d8d98c9
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.84.0		395fe54357231404f1d67ad3c4b3157d035df987
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.84.1		35d9f763c30a597b8b5bac1ab2b3bb45aff6d62c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.85.0		321eaf17985611cc9c540fb7f7c1c6d56d2bebda
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.85.1		54ef6bc9430e9d054d4f6b2e7e55e4c46d5dc450
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.85.2		d0e7d916e93f4a6acd3d1d71f467258e9f24c300
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.85.3		d599f37a676eb22e1cae4b2de760e67aec61b3e4
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.85.4		9661bcbbdbda175464a777ec06c1f0f9591144ee
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.9.0		1d596b633d39cc87d4cfb7d5d99532bce61638bf
org.glassfish.main.virtualization	virtualization	4.0-b33		N/A
org.imajine	org-imajine-image-core	0.11-ALPHA-1		b0c500416a935ffe5a9644de2c3a87ef6cf9c586
org.imajine	org-imajine-image-core	0.9.12		8e8393945de89d0a4ad0c1b8c9d8132c5b1db591
org.kodein.di	kodein-di-core-wasm32	6.1.0		N/A
org.kodein.di	kodein-di-core-wasm32	6.2.0		N/A
org.kodein.di	kodein-di-core-wasm32	6.2.1		N/A
org.kodein.di	kodein-di-core-wasm32	6.3.0		N/A
org.kodein.di	kodein-di-core-wasm32	6.3.1		N/A
org.kodein.di	kodein-di-core-wasm32	6.3.2		N/A
org.kodein.di	kodein-di-core-wasm32	6.3.3		N/A
org.kodein.di	kodein-di-core-wasm32	6.4.0		N/A
org.kodein.di	kodein-di-core-wasm32	6.4.1		N/A
org.kodein.di	kodein-di-core-wasm32	6.5.0		N/A
org.kodein.di	kodein-di-core-wasm32	6.5.1		N/A
org.kodein.di	kodein-di-core-wasm32	6.5.2		N/A
org.kodein.di	kodein-di-core-wasm32	6.5.3		N/A
org.kodein.di	kodein-di-core-wasm32	6.5.4		N/A
org.kodein.di	kodein-di-core-wasm32	6.5.5		N/A
org.meruvian.yama	yama-persistence	1.0		7cc4a7a984af9e246ef5416d7415de483b0b5c1a
org.meruvian.yama	yama-persistence	1.0.1		2a4b2c4d9d9c99d439016d88a83d37fa3bc28e2b
org.meruvian.yama	yama-persistence	1.0.2		f5de376a5f03aab0dbd2d2da574f82027a0c07fe
org.meruvian.yama	yama-persistence	1.0.3		ca61fb5087aa374323636477ff6385a27a81e704
org.odpi.egeria	open-metadata-archive-connectors	0.1		N/A
org.odpi.egeria	open-metadata-archive-connectors	0.2		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.0		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.1		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.2		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.3		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.4		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.5		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.6		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.7		N/A
org.odpi.egeria	open-metadata-archive-connectors	1.8		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.0		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.1		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.10		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.11		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.2		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.3		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.4		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.5		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.6		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.7		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.8		N/A
org.odpi.egeria	open-metadata-archive-connectors	2.9		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.0		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.1		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.10		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.10.1		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.11		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.12		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.13		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.14		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.15		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.2		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.3		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.4		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.5		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.6		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.7		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.8		N/A
org.odpi.egeria	open-metadata-archive-connectors	3.9		N/A
org.openurp.edu.textbook	openurp-edu-textbook-parent	0.0.1		N/A
org.openurp.edu.textbook	openurp-edu-textbook-parent	0.0.2		N/A
org.openurp.edu.textbook	openurp-edu-textbook-parent	0.0.3		N/A
org.openurp.edu.textbook	openurp-edu-textbook-parent	0.0.5		N/A
org.openurp.edu.textbook	openurp-edu-textbook-parent	0.0.6		N/A
org.pac4j	pac4j-saml-opensamlv3	4.0.0		1dbb6aec10da7455e3c8f2dc6c3566819efe506f
org.pac4j	pac4j-saml-opensamlv3	4.0.1		4d0280c462bb669d145b5c35677b739871851549
org.pac4j	pac4j-saml-opensamlv3	4.0.2		deb6b32583fd6c002c5604d9a5625fda5e8777bb
org.pac4j	pac4j-saml-opensamlv3	4.0.3		5b871c70c5c691c60c46d01eb8aa2b15a048cacf
org.pac4j	pac4j-saml-opensamlv3	4.1.0		d3e74ae5fcebfad3e446f466fc5e1a34fb68a9e5
org.pac4j	pac4j-saml-opensamlv3	4.2.0		4d4482ee1f49a5a0f211cd82d1220b877e989acf
org.pac4j	pac4j-saml-opensamlv3	4.3.0		a24259e1291b0b1d81c594c19dc0a366b4cbed59
org.pac4j	pac4j-saml-opensamlv3	4.3.1		4ddddecdf407b672f1caf3618f666f7f2e4ace64
org.pac4j	pac4j-saml-opensamlv3	4.4.0		ac72abd44ee448584ce1acfbe3f4c4ca6fca65c1
org.pac4j	pac4j-saml-opensamlv3	4.5.0		fc052b1d2340b2e634f18c1030c52a6dde13958b
org.pac4j	pac4j-saml-opensamlv3	4.5.1		16360463c912244472d50f7a64bd5862b520ccdb
org.pac4j	pac4j-saml-opensamlv3	4.5.2		566987700534b226fcd0da804f87ae9c0c130321
org.pac4j	pac4j-saml-opensamlv3	4.5.3		0ecf2b997303bf1d447bfc335bbaa2b8f5948ffd
org.pac4j	pac4j-saml-opensamlv3	4.5.4		e073dd921eab398de8f9274dd02e9fb4d2934f39
org.pac4j	pac4j-saml-opensamlv3	4.5.5		b041123b89b85c7a4ac1e20dc4423676858ee45b
org.pac4j	pac4j-saml-opensamlv3	4.5.6		d49bcb82910d828e0bea708bcb36c7dba4a902d0
org.pac4j	pac4j-saml-opensamlv3	4.5.7		83979f583cff6ccf5c7c5d82f8a89b0798c40d5d
org.pac4j	pac4j-saml-opensamlv3	4.5.8		5dcedbd7f41cbb4e046dcfca6547387ee471fbcc
org.specs2	specs2-common_sjs0.6_2.13.0-RC3	4.5.1		6e7dd3a4ddea0bfdb91e690392461e5801f4797d
org.spincast	spincast-plugins-js-closurecompiler-parent	1.11.0		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	1.11.1		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	1.12.0		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	1.13.0		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	1.14.0		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	1.14.1		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	2.0.0		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	2.0.1		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	2.1.0		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	2.1.1		N/A
org.spincast	spincast-plugins-js-closurecompiler-parent	2.2.0		N/A
org.virtuslab	besom-symbiosis_3	1.0.4-core.0.1.0		0236dfaa0500171e38659a1e57cee7dc795ca783
org.virtuslab	besom-symbiosis_3	1.0.4-core.0.2		14e48488ac67eec2810ae586cd43531fb44e6585
org.virtuslab	besom-symbiosis_3	1.0.4-core.0.3		7e66864baca8ebc2d3f7ecbdaaa426bfb5749d20
org.virtuslab	besom-symbiosis_3	1.0.4-core.0.4		e00520b0d4d99be1c7f0415adf8bad64bdcd3b59
org.webjars.bower	vaadin-valo-theme	0.3.2		2fc7dd6853623e4e320769e1fc693fe05a71b096
org.webjars.bower	vaadin-valo-theme	2.0.0-alpha3		93c35ea2922c61e678a4b30472b0c6e573d97514
org.webjars.bower	vaadin-valo-theme	2.0.0-alpha4		9f0b46b24749e11321c8885d156d3413ec0f5e66
org.webjars.bower	vaadin-valo-theme	2.0.0-alpha5		afa682a2828b63f4df66bc37a63df7b9546223b1
org.webjars.bower	vaadin-valo-theme	2.0.0-alpha7		5ec467bf2dfd34eb535e50194615e65556e36ea6
org.webjars.npm	body-parser	1.12.4		5728f16e19af6aa7760971383e366533aca171e0
org.webjars.npm	body-parser	1.14.2		e7573289b1265ac82047c4c48f8e0dcac7603503
org.webjars.npm	body-parser	1.16.1		deb1172d29a6e42950d8518a04c40a5c4a34bbd5
org.webjars.npm	body-parser	1.18.2		93433059539ad280effca0a5a7a05b84c8f0c8c8
org.webjars.npm	body-parser	1.18.3		2131d022277543c3af5ab56a8a66b1448c8ae08a
org.webjars.npm	body-parser	1.19.0		3b21a9190d4bee5c288e1dc38eeffc366087bc86
org.webjars.npm	body-parser	1.20.0		e85fd658af724684c61d4e6ec59aa32238ac91b9
org.webjars.npm	body-parser	1.20.3		16400a3bfdbc7eb4aa1887fcd3b263fd978fe621
org.webjars.npm	body-parser	1.4.3		6bc300b4ec5dbb154b8fdd9f478166fe0160778b
org.webjars.npm	body-parser	1.5.0		114252d9b51ea27a461cc70a1de8c6afeee3998e
org.webjars.npm	body-parser	2.0.0-beta.1		dd07e584c48580cc49fbb6a36ef82f06c29bc4ba
org.webjars.npm	body-parser	2.2.0		e3632bf341624c1fc8d76562bbc0bb2a5b930040
org.webjars.npm	comunica__bus-rdf-resolve-hypermedia	1.8.0		8623bd95d6e57b4b819cb3d7a6d42db55084ade6
org.webjars.npm	jquery-fullscreen-plugin	1.0.0		b6c7d3a5372c88e601501617ff029c5d5853fd38
org.wildfly.swarm	testsuite-project-stages	2017.3.2		1b4ac3aada7290ba4bf395f369c8437671c958bc
org.wildfly.swarm	testsuite-project-stages	2017.3.3		6ef4f2138ba3d8a8f563b8d0c04cba3dd6f3ee98
org.wildfly.swarm	testsuite-project-stages	2017.4.0		ee93a3976de8ec5c320f592668226d65e3487d15
org.wildfly.swarm	testsuite-project-stages	2017.5.0		128cbda64040ce678f31363f5e1ac99ff1e7a19e
org.wso2.carbon.identity.ekyc	identity-user-ekyc	0.9.0		N/A
org.wso2.carbon.identity.ekyc	identity-user-ekyc	0.9.1		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.243		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.244		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.245		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.246		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.247		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.248		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.249		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.250		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.251		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.252		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.253		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.254		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.255		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.256		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.257		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.258		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.259		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.260		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.261		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.262		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.263		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.264		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.265		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.266		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.267		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.268		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.269		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.270		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.271		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.272		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.273		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.274		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.275		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.276		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.277		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.278		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.279		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.280		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.281		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.0.282		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.0		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.1		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.2		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.20		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.21		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.22		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.23		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.24		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.1.3		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.0		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.1		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.10		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.11		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.12		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.13		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.14		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.149		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.15		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.150		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.151		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.152		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.153		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.16		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.169		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.17		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.170		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.171		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.172		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.18		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.181		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.182		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.184		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.185		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.186		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.187		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.188		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.189		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.19		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.190		N/A
org.wso2.carbon.identity.server.api	org.wso2.carbon.identity.api.server.secret.management	1.2.191		N/A
