br.com.archbase	archbase-typescript-maven-plugin	1.0.0		81cdb03b38a993094e813db4f44f0b8244b98383
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.0-beta.6		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.1		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.10		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.11		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.12		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.13		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.14		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.15		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.16		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.17		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.2		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.3		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.4		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.5		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.6		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.7		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.8		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.2.9		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.0		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.0-beta.1		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.0-beta.2		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.0-beta.3		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.0-beta.4		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.0-beta.5		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.1		N/A
org.apache.dubbo	dubbo-dependencies-zookeeper-curator5	3.3.2		N/A
org.apache.geronimo	geronimo-web-builder	1.0		9cf4f85008c80d43b79b80b6aa3a8411a51ab35f
org.apache.ignite	ignite-compress	2.10.0		38fdb24c289e0c7b8565a79cf6f7044e7d0fa139
org.apache.ignite	ignite-compress	2.11.0		3573a65c993e0ea6473db908897efbd48e82e796
org.apache.ignite	ignite-compress	2.11.1		71190c5093565004c671525b6c06ad8019cd73d3
org.apache.ignite	ignite-compress	2.12.0		06b7f6308464f457ee9c624274aa26176d683145
org.apache.ignite	ignite-compress	2.13.0		6de9af94c9373e373ed6e42274ab07715f46e1a2
org.apache.ignite	ignite-compress	2.14.0		642efd451ed3464c00984e5045e692188fa191f0
org.apache.ignite	ignite-compress	2.15.0		314300570cb998eaa65787497150858bac5246cc
org.apache.ignite	ignite-compress	2.16.0		c7a6e88f3b3e2b2aebe57ffd24f12561c740f463
org.apache.ignite	ignite-compress	2.17.0		6c43ea3d3ccd3b4a60e37a6727a9bbcc366c0e13
org.apache.ignite	ignite-compress	2.8.0		5dd18a553b468148ba2523578ab6eba2a6ea09a6
org.apache.ignite	ignite-compress	2.8.1		73ac648c93c2f3e91136faa42913c0a8f0324b50
org.apache.ignite	ignite-compress	2.9.0		5e27ef0aaf436ac96cb40b99de75d1a9fc6290e9
org.apache.ignite	ignite-compress	2.9.1		d57001964957929595855a8cad682a9106c1c41a
org.cloudburstmc.fastutil.maps	char-byte-maps	8.5.13		1bda75c0d7ebdb1db411cd1e3387c7bb1cd44d71
org.cloudburstmc.fastutil.maps	char-byte-maps	8.5.15		019d0a3b83137aa3866289813568aa92757c9b14
org.codehaus.enunciate	enunciate-gwt-tools	1.4		fd158428817a5aa1ce2cfd96bff4e5aacb6bc949
org.codehaus.enunciate	enunciate-gwt-tools	1.5		fc1fb9ede9f2e2cc89eba6100809db15a25bdda3
org.codehaus.enunciate	enunciate-gwt-tools	1.5-RC1		cd7c01beb135d583b0f52d5c77efe7d2610f96f6
org.codehaus.enunciate	enunciate-gwt-tools	1.6		cfc6f0c609215a3c45c7163f310befcba70eec9d
org.codehaus.enunciate	enunciate-gwt-tools	1.6-RC1		ae9ef5df1d9fc532f88bb8ccde9c25c9cc52f324
org.codehaus.enunciate	enunciate-gwt-tools	1.7		e5329e68011c8cb4efabf83cb9942e972ec6a0d1
org.codehaus.enunciate	enunciate-gwt-tools	1.7-RC1		ffe9042c146d4ee35c02e9939eb61bbc60662b9a
org.codehaus.enunciate	enunciate-gwt-tools	1.7-RC2		2107558b3a5ee35c7349e58bd12fb32c5599f687
org.eclipse.edc	control-plane-api-client-spi	0.0.1-20230220.patch1		24f9366ddbe32309ddbd31d79652c768a0549cc9
org.eclipse.edc	control-plane-api-client-spi	0.0.1-milestone-7		7eeacca287f34d1a28b6317fd1b3411ca40d5e9c
org.eclipse.edc	control-plane-api-client-spi	0.0.1-milestone-8		0df657186629878f23ad03d90c3b6af3554d19ff
org.eclipse.edc	control-plane-api-client-spi	0.0.1-milestone-9		949340bcdd68d46db31ca07b387fc365d95fd398
org.eclipse.edc	control-plane-api-client-spi	0.1.0		5c54067d0be09b727edaf82ab42ee7e578913655
org.eclipse.edc	control-plane-api-client-spi	0.1.1		d13d9d14a68110993ff3ffdac178f61cecd62538
org.eclipse.edc	control-plane-api-client-spi	0.1.2		ba0f1d9c9e361869997b60580e216beb7042a16c
org.eclipse.edc	control-plane-api-client-spi	0.1.3		745d02c1fee848da8644b7dc57d32238769f136b
org.eclipse.edc	control-plane-api-client-spi	0.10.0		c0d45a90821a8a9194fc7192166e5f2e3c55a444
org.eclipse.edc	control-plane-api-client-spi	0.10.1		01eae11b656ea2bf84f58dffb93a2909ec043c3e
org.eclipse.edc	control-plane-api-client-spi	0.11.0		4bd2347829b86b788cc63734a398cf36bf7ba814
org.eclipse.edc	control-plane-api-client-spi	0.11.1		a6e52de5e94c0deb53056ecb23cce9c12f993672
org.eclipse.edc	control-plane-api-client-spi	0.12.0		f06c7926e2d9a59bbee998fc3b7751a048dedd71
org.eclipse.edc	control-plane-api-client-spi	0.2.0		e8f53c059d6efacdadc78f18975771244088150a
org.eclipse.edc	control-plane-api-client-spi	0.2.1		31410d16030a84d97661b6cc3737cbf05a0cce11
org.eclipse.edc	control-plane-api-client-spi	0.3.0		6ce01e984bc8e5251f109d79ef9b76f0b25322cf
org.eclipse.edc	control-plane-api-client-spi	0.3.1		a048cecf39450352592a30523d9a8ac786cd291c
org.eclipse.edc	control-plane-api-client-spi	0.4.0		86d8ee8da499f0bfe3ab617cf899b1a9398d0c5d
org.eclipse.edc	control-plane-api-client-spi	0.4.1		08c181f327aac75a2a02e6a87ad50dc846ef8d35
org.eclipse.edc	control-plane-api-client-spi	0.5.0		4172f2f76e7712bf099d19b0ccb6d7f9dcf73e67
org.eclipse.edc	control-plane-api-client-spi	0.5.1		e8ad419f5d73df0a110db341ebd77e0dc363647a
org.eclipse.edc	control-plane-api-client-spi	0.6.0		027ca23165a932a5a10a7c8670cb2851266bfbc9
org.eclipse.edc	control-plane-api-client-spi	0.6.1		016db29007519715469a22f3c3c9cd3d5fae9c4a
org.eclipse.edc	control-plane-api-client-spi	0.6.2		0e56219099dcacbb6a2b9759ecd9262a6398f5b9
org.eclipse.edc	control-plane-api-client-spi	0.6.3		1beaa0dd54250304ef00822947b6018babc9a42e
org.eclipse.edc	control-plane-api-client-spi	0.6.4		c12c64c53873a5fb92cb880d3dd29558560591f3
org.eclipse.edc	control-plane-api-client-spi	0.7.0		6f21403319ead06e2c6f038968e1d1e531286ded
org.eclipse.edc	control-plane-api-client-spi	0.7.1		29a8dacf1fe61f6c7564840da08162ae5c0779ed
org.eclipse.edc	control-plane-api-client-spi	0.7.2		fe7cd577e78e957d989b01ad1402e2ab3439ff69
org.eclipse.edc	control-plane-api-client-spi	0.8.0		e52b13293310f21b943a32f2e09d52bc6be578da
org.eclipse.edc	control-plane-api-client-spi	0.8.1		8fc8ac25fa6b945999b1921ca19e0c8ba287460a
org.eclipse.edc	control-plane-api-client-spi	0.9.0		8980a915b0420534bae8e4ae6697c36f42a13606
org.eclipse.edc	control-plane-api-client-spi	0.9.1		052235f39130d917cbb7e5e309fedd3120d03522
org.fusesource.fabric.fab	fabric-fab-core	1.0		62e5aff22d3bd460cc426dc6f4c206d3f487f5a4
org.intermine	bio-source-homologene	5.0.0		e9836f84b46ce47154fd378d07ac7cb2a558eee5
org.intermine	bio-source-homologene	5.0.1		8bb387891710627e157da2ef10723ffe8d59f1a3
org.intermine	bio-source-homologene	5.0.2		b9669553403f77a8039b912cb6c919280ca2bf81
org.intermine	bio-source-homologene	5.0.3		40fdaaeba79a843637949457beba765d753566ba
org.intermine	bio-source-homologene	5.0.4		432d009c5b313629558fa7ee02a4b625c491a779
org.intermine	bio-source-homologene	5.0.5		c2a5d0ad098929177a9229027a24c035daa27a37
org.intermine	bio-source-homologene	5.0.6		77e2a37c441c954df8fdaadd929245c71d37d3d9
org.intermine	bio-source-homologene	5.0.7		ca8fd3418f64f225b11eb37c60d38a4c35966658
org.intermine	bio-source-homologene	5.0.8		1b208984660681d6f5ae3c92b5119dd70d095126
org.intermine	bio-source-homologene	5.1.0		014c382e19ff7566209772cba40e5f713a862588
org.jvnet.hudson.plugins	tmpcleaner	1.0		c2116e43b3caa32368318f86df0647bb3100103e
org.kie	kie-plugin-testing	7.10.0.Final		449c3d76f2effa56311fa69985d074e9d70383db
org.kie	kie-plugin-testing	7.11.0.Final		c32b3d60dcbad0d3fcf81fa461d376bc679e5196
org.kie	kie-plugin-testing	7.12.0.Final		0669fd55836335a1f689565e2dd6c0e5cffe20e7
org.kie	kie-plugin-testing	7.13.0.Final		b15675acdc756e785981fb9783350db4a7b1b01d
org.kie	kie-plugin-testing	7.14.0.Final		1b94d7fe9aded81f69362cc24aeb23fe2411f1d0
org.kie	kie-plugin-testing	7.15.0.Final		66c151663eb74f67ece51b8fb242d1075fb865b8
org.kie	kie-plugin-testing	7.16.0.Final		0e801daabfa5d9bf86fb6f2a7a33307e5be06d11
org.kie	kie-plugin-testing	7.17.0.Final		ac7d248359ff6c2bc9b15ee780ddcb53caa3fee0
org.kie	kie-plugin-testing	7.18.0.Final		7116604f4e9e218ae1b46b25f0cb8c1005cde5b7
org.kie	kie-plugin-testing	7.19.0.Final		d618664560d8142e5a7e1eebe6393dee234dc0d8
org.kie	kie-plugin-testing	7.2.0.Final		17d8ea5f6bd7c9c22b2a19cee02a43c11676566f
org.kie	kie-plugin-testing	7.20.0.Final		aed1734b439a66a664fbd5d878474e6d5f5f5e9e
org.kie	kie-plugin-testing	7.21.0.Final		0a0d3c585e66398f6c3b7da6bc349df5cb9eeb66
org.kie	kie-plugin-testing	7.22.0.Final		0bc32e32a8454cf7739e518a84043c02fa5c4d92
org.kie	kie-plugin-testing	7.22.0.t042		028b9d7e5cc285e65ae6a63105bc1e3f170f5010
org.kie	kie-plugin-testing	7.23.0.Final		72b9103a7e210e58119547e42401feeb0c3e3857
org.kie	kie-plugin-testing	7.24.0.Final		e7cc92cc4b5a46a023b1adfd254882e33ac8edf8
org.kie	kie-plugin-testing	7.24.0.t043		5fd0f2ce46352f6f3c87c5076b8db2310cb96c8e
org.kie	kie-plugin-testing	7.25.0.Final		6db66fe3ccbc1951163a835d092e549ed39cb4f7
org.kie	kie-plugin-testing	7.26.0.Final		b061f604a4defc4f186f12803f0402e13738bdf1
org.kie	kie-plugin-testing	7.27.0.Final		3af2deb6ea8c442595be2fec9cbac2afac941770
org.kie	kie-plugin-testing	7.28.0.Final		edebbf567c00b05f899d7ae429d97ef7fef2ad8c
org.kie	kie-plugin-testing	7.29.0.Final		aede7bd769cb3ddbff4b003b1913669077c8f55b
org.kie	kie-plugin-testing	7.3.0.Final		1aa45793561350ba172953204582d2993bfd8d5b
org.kie	kie-plugin-testing	7.30.0.Final		550ab981b6fba2ca06fd1c255283eed02446f69b
org.kie	kie-plugin-testing	7.31.0.Final		1167439a373e18544f5811ec6d5b66026d108220
org.kie	kie-plugin-testing	7.32.0.Final		9d4324efc31c2bc52452ed8a932815b6b1e0cd20
org.kie	kie-plugin-testing	7.33.0.Final		373865a6442f90dbeddea62b73544de31f1997ad
org.kie	kie-plugin-testing	7.34.0.Final		cb5dfae1bcb78a22ca653480b208fda5813b3093
org.kie	kie-plugin-testing	7.35.0.Final		60673a8f981364a37b07cabb54eaf0ffc59e127b
org.kie	kie-plugin-testing	7.36.0.Final		5e351fbd105148fecb6b60273e16bc74de8e1e54
org.kie	kie-plugin-testing	7.36.1.Final		0254ca97e9a563df3ea6ad79d3e2cea68106e6e7
org.kie	kie-plugin-testing	7.37.0.Final		9572764f1380e50c02e0156ae13aaaf80e5f1b12
org.kie	kie-plugin-testing	7.38.0.Final		f108bbb8891dd8e02b45ce4770cdd33cca911e6c
org.kie	kie-plugin-testing	7.39.0.Final		761315f9d695c77ab67c18037abd3e54f242a148
org.kie	kie-plugin-testing	7.4.0.Final		61ebe2a15394dc1d3b4108bd7f5b3c31dc08e22a
org.kie	kie-plugin-testing	7.4.1.Final		b5f3135085413c71be1821eedd95fc6c66c4158f
org.kie	kie-plugin-testing	7.40.0.20200703		e545f7673f94110a340e4489044a2eab1bb04f4f
org.kie	kie-plugin-testing	7.40.0.Final		730ada1f50944515454206bdfafe85a6bb2e062d
org.kie	kie-plugin-testing	7.41.0.Final		62a09e91e05cba076601d67df13c3bbcd8dc98a3
org.kie	kie-plugin-testing	7.41.0.t20200723		0342eb33e70fdec8181347c3c998384e0f8d9e2c
org.kie	kie-plugin-testing	7.42.0.Final		327bb2fb2a24f499ca814d54c1895073a53c8ea2
org.kie	kie-plugin-testing	7.43.0.Final		a708b4523f0b6e5ae07e1193e2f69e2ef1a99490
org.kie	kie-plugin-testing	7.43.1.Final		cde36590a6e935e79aa552e7618a0e32ace6fc12
org.kie	kie-plugin-testing	7.44.0.Final		a28f8d7f45d23c8b1d40535d03db96aac1a2a1a2
org.kie	kie-plugin-testing	7.45.0.Final		2c814fcccc4670b32fe5683d07a5231c8da1ba6e
org.kie	kie-plugin-testing	7.45.0.t20201009		71b8005626c783a9c3476c139c2bef296aa9dd59
org.kie	kie-plugin-testing	7.45.0.t20201014		13f523dc0ae354558f085c28cf245374db781b3d
org.kie	kie-plugin-testing	7.46.0.Final		29a76052c08c4c0678a6180fd05c82d9b8a5dd8b
org.kie	kie-plugin-testing	7.47.0.Final		c9c1c50594d80fb3504bf3b654e2046b058ddc33
org.kie	kie-plugin-testing	7.48.0.Final		d083d50dc37438d545947a2b69a6a7b32cf7049b
org.kie	kie-plugin-testing	7.49.0.Final		431d6196501198e6e4ce11441c40dd2144c63b2c
org.kie	kie-plugin-testing	7.5.0.Final		56cb7d0d826835709b0fb428486bf550a39e1b01
org.kie	kie-plugin-testing	7.50.0.Final		0b0ab8c3ec7e81903e1a912b351399250046ea4c
org.kie	kie-plugin-testing	7.51.0.Final		9511f826fcfb2b7e6a4a4c8170cdd83eb8416b09
org.kie	kie-plugin-testing	7.52.0.Final		951576ca53ee8e0667fef67d9b394a25217ae11c
org.kie	kie-plugin-testing	7.53.0.Final		4cf75a4bae713462e637ea6fe0a4feb6a2b2798f
org.kie	kie-plugin-testing	7.54.0.Final		8dcbbd4073a5b9ab1b8638907bc3ff907bb43ed1
org.kie	kie-plugin-testing	7.55.0.Final		a61176055d45f11a24dd76a5f4597f292afc2e52
org.kie	kie-plugin-testing	7.56.0.Final		0c88cb8eeaeb5a362edc00b7d7962ef6d7a06f21
org.kie	kie-plugin-testing	7.57.0.Final		b0a17037edb8f5192765cc6e2d9a21822809e51e
org.kie	kie-plugin-testing	7.58.0.Final		2c046d8e98d6a044e9b53eb0821bbfaa151034c9
org.kie	kie-plugin-testing	7.59.0.Final		f4160a6fd09a539882009b4b7eb9f1079b57fac3
org.kie	kie-plugin-testing	7.6.0.Final		8c8393134ac2204499af57c90e56b74c84d6350e
org.kie	kie-plugin-testing	7.6.0.t022		368e960ff6cc16a5d92f5fb127908bc5d393b163
org.kie	kie-plugin-testing	7.60.0.Final		490d0216bae22844c8bfc39c8d63eec28c54a912
org.kie	kie-plugin-testing	7.61.0.Final		90493680066b75e1f2b6b6df94e463b10899916b
org.kie	kie-plugin-testing	7.62.0.Final		5b79f5126126b0ec64f4b11225f08b935387dfee
org.kie	kie-plugin-testing	7.63.0.Final		fc0836f60080d9f86bc48b30976b7209229edd83
org.kie	kie-plugin-testing	7.64.0.Final		99a7dad31b91ce752933831eaacc3e503b6604c0
org.kie	kie-plugin-testing	7.65.0.Final		78fd74587c55cbf85b833837c066736abef23aa7
org.kie	kie-plugin-testing	7.66.0.Final		8cb7563f37a8f7b1414f0d268a89768da1ed0b5f
org.kie	kie-plugin-testing	7.67.0.Final		7161abaf7f6a843fd7e1ee0a7f1418601aaefe24
org.kie	kie-plugin-testing	7.68.0.Final		1b724d3415c728c867e704ff10576df85e770457
org.kie	kie-plugin-testing	7.69.0.Final		9eb49746b0b236c9e18af240dcc36afcd03c00e0
org.kie	kie-plugin-testing	7.7.0.Final		830e6515a4a14db67ebc361c54543b971b448bcc
org.kie	kie-plugin-testing	7.70.0.Final		b7ce43f0b92b0414a7d532e27e58bfc858b282fd
org.kie	kie-plugin-testing	7.71.0.Final		b99930b677428b4ab64a844cc04560c4fe81709a
org.kie	kie-plugin-testing	7.72.0.Final		7010f1baaa42c151811a5a45a501b7011f871b50
org.kie	kie-plugin-testing	7.73.0.Final		d7c106e2bda5780d824f2f63c679497f73a24b94
org.kie	kie-plugin-testing	7.74.0.Final		8345c5383905509b17c753104b842f69a130e9a1
org.kie	kie-plugin-testing	7.74.1.Final		6824b32ffe514ff10b9393a4febc9e05b115b55b
org.kie	kie-plugin-testing	7.8.0.Final		0615466bb7f8a977c61137da3f1b5eae715a6cf3
org.kie	kie-plugin-testing	7.9.0.Final		4af705e2fee525fa20223d9511a7715d4c9e2e8f
org.marmotgraph	marmotgraph-commons	0.0.1		518bb11d6fbb427c94029b7181fcb22eb2f8a271
org.marmotgraph	marmotgraph-commons	0.0.2		c19bec171ce9a50fe1f504b1d21909c04a7d738e
org.marmotgraph	marmotgraph-commons	0.0.3		94e5cc16a19384bdb8db425ea9f04ca190492b13
org.marmotgraph	marmotgraph-commons	0.0.4		af79c8a218a61b7cfb86e7ab644d0e61b5f5ede9
org.marmotgraph	marmotgraph-commons	0.0.5		4fd78b9c8e9b77790d888a398ffdde3f7ec3f0b6
org.milyn	flute	1.3		b7d59dc172005598b55699b1a75605b13c14f1fd
org.mvnpm	babel-traverse	6.26.0		0e6554c302ac1a4b8653567258c35d309897f186
org.noear	water-parent	2.0.1-b1		N/A
org.noear	water-parent	2.0.1-b2		N/A
org.noear	water-parent	2.0.1-b3		N/A
org.noear	water-parent	2.0.1-b4		N/A
org.noear	water-parent	2.0.1-b5		N/A
org.noear	water-parent	2.0.1-release		N/A
org.noear	water-parent	2.0.10		N/A
org.noear	water-parent	2.0.12		N/A
org.noear	water-parent	2.0.13		N/A
org.noear	water-parent	2.0.14		N/A
org.noear	water-parent	2.0.15		N/A
org.noear	water-parent	2.0.16		N/A
org.noear	water-parent	2.0.17		N/A
org.noear	water-parent	2.0.18		N/A
org.noear	water-parent	2.0.19		N/A
org.noear	water-parent	2.0.2-release		N/A
org.noear	water-parent	2.0.20		N/A
org.noear	water-parent	2.0.21		N/A
org.noear	water-parent	2.0.22		N/A
org.noear	water-parent	2.0.23		N/A
org.noear	water-parent	2.0.24		N/A
org.noear	water-parent	2.0.25		N/A
org.noear	water-parent	2.0.26		N/A
org.noear	water-parent	2.0.27		N/A
org.noear	water-parent	2.0.28		N/A
org.noear	water-parent	2.0.29		N/A
org.noear	water-parent	2.0.3		N/A
org.noear	water-parent	2.0.30		N/A
org.noear	water-parent	2.0.31		N/A
org.noear	water-parent	2.0.33		N/A
org.noear	water-parent	2.0.5		N/A
org.noear	water-parent	2.0.6		N/A
org.noear	water-parent	2.0.7		N/A
org.noear	water-parent	2.0.7.1		N/A
org.noear	water-parent	2.0.8		N/A
org.noear	water-parent	2.0.9		N/A
org.noear	water-parent	2.1.0		N/A
org.noear	water-parent	2.1.1		N/A
org.noear	water-parent	2.1.2		N/A
org.noear	water-parent	2.1.3		N/A
org.noear	water-parent	2.1.4		N/A
org.noear	water-parent	2.1.5		N/A
org.noear	water-parent	2.1.6		N/A
org.noear	water-parent	2.10.0		N/A
org.noear	water-parent	2.10.1		N/A
org.noear	water-parent	2.10.2		N/A
org.noear	water-parent	2.10.3		N/A
org.noear	water-parent	2.10.4		N/A
org.noear	water-parent	2.11.0		N/A
org.noear	water-parent	2.11.1		N/A
org.noear	water-parent	2.11.2		N/A
org.noear	water-parent	2.11.3		N/A
org.noear	water-parent	2.11.4		N/A
org.noear	water-parent	2.12.0		N/A
org.noear	water-parent	2.12.1		N/A
org.noear	water-parent	2.13.0		N/A
org.noear	water-parent	2.13.1		N/A
org.noear	water-parent	2.13.2		N/A
org.noear	water-parent	2.13.3		N/A
org.noear	water-parent	2.14.0		N/A
org.noear	water-parent	2.14.1		N/A
org.noear	water-parent	2.14.2		N/A
org.noear	water-parent	2.14.2-M1		N/A
org.noear	water-parent	2.15.0		N/A
org.noear	water-parent	2.15.1		N/A
org.noear	water-parent	2.2.0		N/A
org.noear	water-parent	2.2.1		N/A
org.noear	water-parent	2.2.10		N/A
org.noear	water-parent	2.2.11		N/A
org.noear	water-parent	2.2.12		N/A
org.noear	water-parent	2.2.13		N/A
org.noear	water-parent	2.2.14		N/A
org.noear	water-parent	2.2.15		N/A
org.noear	water-parent	2.2.16		N/A
org.noear	water-parent	2.2.17		N/A
org.noear	water-parent	2.2.18		N/A
org.noear	water-parent	2.2.2		N/A
org.noear	water-parent	2.2.3		N/A
org.noear	water-parent	2.2.4		N/A
org.noear	water-parent	2.2.5		N/A
org.noear	water-parent	2.2.6		N/A
org.noear	water-parent	2.2.7		N/A
org.noear	water-parent	2.2.8		N/A
org.noear	water-parent	2.2.9		N/A
org.noear	water-parent	2.3.0		N/A
org.noear	water-parent	2.3.1		N/A
org.noear	water-parent	2.3.2		N/A
org.noear	water-parent	2.3.3		N/A
org.noear	water-parent	2.4.0		N/A
org.noear	water-parent	2.4.1		N/A
org.noear	water-parent	2.4.2		N/A
org.noear	water-parent	2.5.0		N/A
org.noear	water-parent	2.5.1		N/A
org.noear	water-parent	2.5.10		N/A
org.noear	water-parent	2.5.2		N/A
org.noear	water-parent	2.5.3		N/A
org.noear	water-parent	2.5.4		N/A
org.noear	water-parent	2.5.5		N/A
org.noear	water-parent	2.5.6		N/A
org.noear	water-parent	2.5.7		N/A
org.noear	water-parent	2.5.8		N/A
org.noear	water-parent	2.5.9		N/A
org.noear	water-parent	2.6.0		N/A
org.noear	water-parent	2.6.1		N/A
org.noear	water-parent	2.6.2		N/A
org.noear	water-parent	2.6.3		N/A
org.noear	water-parent	2.7.0		N/A
org.noear	water-parent	2.7.1		N/A
org.noear	water-parent	2.7.2		N/A
org.noear	water-parent	2.7.3		N/A
org.noear	water-parent	2.8.0		N/A
org.noear	water-parent	2.8.1		N/A
org.noear	water-parent	2.8.2		N/A
org.noear	water-parent	2.9.0		N/A
org.noear	water-parent	2.9.1		N/A
org.noear	water-parent	2.9.2		N/A
org.noear	water-parent	2.9.3		N/A
org.nutz	nutzboot-starter-j2cache	2.1.1		a09b413a4556d70c32e2d34181bc0f96be0098b9
org.nutz	nutzboot-starter-j2cache	2.1.2		abb6fe6eaa0c4e82f109b1dfaee0798a634ff1be
org.nutz	nutzboot-starter-j2cache	2.1.3		d1a049b70f953e2669c61ca12219abd0e536be5a
org.nutz	nutzboot-starter-j2cache	2.1.4		0ea12762e724fa700abde738b951d9abcbcecf3c
org.nutz	nutzboot-starter-j2cache	2.1.5		c8d05ecf6ae999d83c1225c3097c84600c23ca20
org.nutz	nutzboot-starter-j2cache	2.1.6		614c21d4edb44d69c66367941233b232ce577891
org.nutz	nutzboot-starter-j2cache	2.1.7		69552f5478707e3dc9661faa6e2103452fc014d5
org.nutz	nutzboot-starter-j2cache	2.1.8		235e2002df44bdb81370337eaabc5e361034a54f
org.nutz	nutzboot-starter-j2cache	2.1.9		9dc0164f61c470f07e5c6f6a84584e7433166059
org.nutz	nutzboot-starter-j2cache	2.2.0		2724a9d61314917ccc82a005b0fe32db05e74ef2
org.nutz	nutzboot-starter-j2cache	2.2.1		6410cc7c7a7e443b01b5f65dd01983ecce8a0a32
org.nutz	nutzboot-starter-j2cache	2.2.2		9f8528cd3a527d9043705fec4ef564a970576777
org.nutz	nutzboot-starter-j2cache	2.2.3		e352f2a97516c130f9d09ce1ff91549114657deb
org.nutz	nutzboot-starter-j2cache	2.2.4		97caf8222515bb4534d23784e8a55478f2e67b72
org.nutz	nutzboot-starter-j2cache	2.2.5		3a36b61998a997d10544062c5c52fec8c89fdc2c
org.nutz	nutzboot-starter-j2cache	2.2.6		fd0826b65c7d735b54a7eae51e4653fb10829327
org.nutz	nutzboot-starter-j2cache	2.2.7		331871e3af3faaf1e940d2f0c422541740a2ed38
org.nutz	nutzboot-starter-j2cache	2.2.8		5338fa4afa1c2dd069d6bed9ea7490b28fbfa932
org.nutz	nutzboot-starter-j2cache	2.2.9		94055bd5be8b59df9ee4cf0842cbfaafe15a8586
org.nutz	nutzboot-starter-j2cache	2.3.0.v20190220		ad28f455f3b2ed54ebe647d0d3f5beb2e510f8e1
org.nutz	nutzboot-starter-j2cache	2.3.1.v20190318		246a3fe07dae2b8fe803f22f6f60659b454eb1ad
org.nutz	nutzboot-starter-j2cache	2.3.2.v20190323		40f8d7bec025dba5e3f79a0cb5fc91ae98e0e3b4
org.nutz	nutzboot-starter-j2cache	2.3.3.v20190329		b516fe2142391df1d6a885700cd7959ad324d0e2
org.nutz	nutzboot-starter-j2cache	2.3.4.v20190410		0df4c2f6c3fc618bd7ba24a1909a60cb586e4b60
org.nutz	nutzboot-starter-j2cache	2.3.5.v20190516		7c3bd15d665c885feb9bca5b50d646c81dc24616
org.nutz	nutzboot-starter-j2cache	2.3.6.v20190621		e9bd6050c1eb70006f33afb6ffcf5fd4e1bdb7b5
org.nutz	nutzboot-starter-j2cache	2.3.7.v20190731		6e99852d620c6960c4df352c94a5a5a407000578
org.nutz	nutzboot-starter-j2cache	2.3.8.v20191031		4695b2d5365631bb8a9ca96dfa58b6bf68632257
org.nutz	nutzboot-starter-j2cache	2.3.9.v20200309		c69adf99e4580aae1ab3476e6afff1fc56314722
org.nutz	nutzboot-starter-j2cache	2.4.0.v20200427		84682b7979fe5412ebf748c7e840c85571cee054
org.nutz	nutzboot-starter-j2cache	2.4.1.v20201014		db47fac10493d37da5cf0ecdc045faba9e8e5ec0
org.nutz	nutzboot-starter-j2cache	2.4.2.v20201205		18a5a943420385b8d02e3155ee03601ee6fd6016
org.nutz	nutzboot-starter-j2cache	2.5.1.v20220215		6517fb5aee59caa1d3eec80b437bb7b511c91398
org.onosproject	onos-providers-tl1-oar	1.14.0		N/A
org.onosproject	onos-providers-tl1-oar	1.14.0-rc1		N/A
org.onosproject	onos-providers-tl1-oar	1.14.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	1.14.0-rc3		N/A
org.onosproject	onos-providers-tl1-oar	1.14.0-rc4		N/A
org.onosproject	onos-providers-tl1-oar	1.14.0-rc5		N/A
org.onosproject	onos-providers-tl1-oar	1.14.0-rc6		N/A
org.onosproject	onos-providers-tl1-oar	1.14.1		N/A
org.onosproject	onos-providers-tl1-oar	1.15.0		N/A
org.onosproject	onos-providers-tl1-oar	1.15.0-rc1		N/A
