apache-jaxme	jaxme-incubation	0.2		673e597271e0a5c22680efbaefdfe9c8c35ce1ff
org.webjars.npm	quasar	1.13.1		924912e81f8c03aa1e4a03ba3623395c30a5f74b
org.webjars.npm	quasar	1.13.2		f36a2ea607f21a5e49d03f2cfe36a160d1d3eba0
org.webjars.npm	quasar	1.14.0		3848b1aa3d9fad5a23b515f67ba06fac154d4988
org.webjars.npm	quasar	1.14.1		0d57aa2a41abbe9dafcfeebb43887000252941fe
org.webjars.npm	quasar	1.14.7		9e18c5f09ac1de87dd5ec4d6a13ec8915d41a43b
org.webjars.npm	quasar	1.15.10		3de775989af496c5f088ef8e8d759ccdfd66474a
org.webjars.npm	quasar	1.17.0		d296a2cf8b092014b3aff061bf8b49ab204e5f83
org.webjars.npm	quasar	1.2.1		8a5538c4c5c45346f7dd5528f2c8477c3c5690e9
org.webjars.npm	quasar	1.2.2		a4deb79c6a8c52e18a9dbcfba0a05d7eae6a6438
org.webjars.npm	quasar	1.2.4		243de8eb5a879b7efea73d560332ea57aee6565b
org.webjars.npm	quasar	1.2.7		20ae56b81cadfba0275d38b9bbb77622c02e2fc9
org.webjars.npm	quasar	1.3.0		26200dc57df57644fdc01ebd73fceb687d9666f5
org.webjars.npm	quasar	1.4.0		876431cf2f1f2b63c59b897cf68bf392598d4d6d
org.webjars.npm	quasar	1.4.1		50d98e24899609040a680cfb4d1af02363c095b8
org.webjars.npm	quasar	1.4.2		092fc8af33c08d00e13db25b62c0ae90ea146ed7
org.webjars.npm	quasar	1.4.3		af358ae6d26cb5ce03e4f90baa625ac2f170808a
org.webjars.npm	quasar	1.4.4		385cdbfc1f7d2a9e4a48c9381bab6e946ea457e8
org.webjars.npm	quasar	1.4.5		b1459a35af9f4bfe30f25fb40df3f48cafde7ec0
org.webjars.npm	quasar	1.5.11		c8c2c5c20cc59f4ed7463fecc9af2c3d4d6f1277
org.webjars.npm	quasar	1.5.3		e966ff8d59197d1c65f75304c3f04d28dcb7833d
org.webjars.npm	quasar	1.5.9		c4abf75b6ec8a2d3a0b6c0dbc0150848b0ee68ce
org.webjars.npm	quasar	1.6.1		5d57cbc9ea2aad62abea35099e9b173ec33d4abb
org.webjars.npm	quasar	1.7.1		86e407eee1f4dce9f5e319fd99182c6464ab5eae
org.webjars.npm	quasar	1.7.4		a8a4ef35b56bb7b87546b31eaa4fae9e587a70ce
org.webjars.npm	quasar	1.8.5		af5097ddad6ee683f78b430cb050c79e1947b273
org.webjars.npm	quasar	1.9.0		3e5175ac187eee4276bd8d683266b16c723f5f33
org.webjars.npm	quasar	1.9.1		f3911a7c9a82222fe9c32a3a8afc056a4cdf3390
org.webjars.npm	quasar	1.9.10		107f805df1f79c111f1e96dbfd4443c740b99d40
org.webjars.npm	quasar	1.9.11		a79dd07a968732f4c124508d92d00b4a33c3c9d0
org.webjars.npm	quasar	1.9.12		d3920aaa3630232560c7b740000098da64e0319d
org.webjars.npm	quasar	1.9.14		10bcea2f12186f7ae96fe3cd95d11d0e84308c36
org.webjars.npm	quasar	1.9.15		10d710414795eba9d4b38c36a027179d91351667
org.webjars.npm	quasar	1.9.16		5a846a41f7b550f4448148d84663cf2d0ee140bd
org.webjars.npm	quasar	1.9.2		559999348f342fcae324f4cd0067c3a0e8303adc
org.webjars.npm	quasar	1.9.3		12724f281996a012c188dcbfd3194cb7a36ddd58
org.webjars.npm	quasar	1.9.4		cdd5a14ed92af80c8e99e4b40b7c821714bcc725
org.webjars.npm	quasar	1.9.6		55e0f294a26b3134547c169870663582f1b22445
org.webjars.npm	quasar	1.9.7		d8b375db226443fd7725230753314e512c440b32
org.webjars.npm	quasar	1.9.8		18ed0816bada8565c3dccb1ca7d9adb8974cd2b7
org.webjars.npm	quasar	2.0.1		eef58805a4c6014da262fe17f884764f2c01d301
org.webjars.npm	quasar	2.0.3		addbebb66b1f65e2dd93895a42d7fce804a6821d
org.webjars.npm	quasar	2.1.2		36fc8344d6be7b8e78e1c6579d287b7d0b489d16
org.webjars.npm	quasar	2.10.0		bc6dd7d66000706b250fc02d63d2476614971668
org.webjars.npm	quasar	2.11.9		ec0064602f198632eac35e554fdc05b6f1865ebd
org.webjars.npm	quasar	2.12.0		ca8cbeae76bc837bf33754ed36b786cb9ad9f323
org.webjars.npm	quasar	2.12.6		99b35190f8f0e5b5f1986d5c644a5b7929d68e85
org.webjars.npm	quasar	2.14.0		92abfc3f7855212d7ead2e28e4461b3e32973a54
org.webjars.npm	quasar	2.15.1		e5bfbba53413c811cf1c3404580e5e91470510ae
org.webjars.npm	quasar	2.15.2		b427b5db2e9b60e0312be626519792019baf474a
org.webjars.npm	quasar	2.15.3		77cb9544d6493f6ce0cc93b4be308665e30f0441
org.webjars.npm	quasar	2.15.4		b9306998e38830990e2bba59be06146f8dcccb20
org.webjars.npm	quasar	2.16.1		c6d059806ab824f9578638909843f8c4d0504f09
org.webjars.npm	quasar	2.16.10		05c724db18b2ffdf16ec5db7a22a74014ddc0170
org.webjars.npm	quasar	2.16.11		7f06af79f675da06abb490f37a54b7d4d754ffb9
org.webjars.npm	quasar	2.16.2		4d7b8ad02712c34d252ffa9ccd8ba9275cdd69b0
org.webjars.npm	quasar	2.16.3		600420e0c0c83ef2ed8e02843df1132f64628a1b
org.webjars.npm	quasar	2.16.4		09625715a91cfb9317f0b9e17c81e691a24f9423
org.webjars.npm	quasar	2.16.5		e0c960ab7c17c1f694b99ec80cfa195782c33449
org.webjars.npm	quasar	2.16.6		d4951254fe64e21f17866c60aead1d4fa914c238
org.webjars.npm	quasar	2.16.8		049e61a50e260ccfd5c8ea70ef803f0b80614084
org.webjars.npm	quasar	2.16.9		e98a6a6d6fb8eb5630f736bf3b2e09a0287e85c3
org.webjars.npm	quasar	2.17.0		1447b8a31751763a257062ef67785e236ae4acd6
org.webjars.npm	quasar	2.17.1		e25c0a058043de3ade68e8b098984dcf97aecbc1
org.webjars.npm	quasar	2.17.2		927aae9a26bebbeca7d6e2b78f04889a85a225c1
org.webjars.npm	quasar	2.17.4		c64ee97d5e070511138815643a271c6466fe7138
org.webjars.npm	quasar	2.17.5		b51a92fad0597afe1d90aeeced6c7c8523b007ce
org.webjars.npm	quasar	2.17.6		a553cad0f0b5403d659d176e2e6573ea135d5946
org.webjars.npm	quasar	2.17.7		dc541f065e2f529003731f661e1c114182539962
org.webjars.npm	quasar	2.18.0		7f1ee287f197dd46748237adee7aaa8acdffcb4a
org.webjars.npm	quasar	2.18.1		e4caae7ea92ab5cc4a189bb8a56fad07057c0768
org.webjars.npm	quasar	2.2.2		e79301c9d626d7b08cd1cda1dc93750ca88da9b0
org.webjars.npm	quasar	2.2.4		0ee05f958d5bae42cc0a42991853a85b3b3c0f95
org.webjars.npm	quasar	2.3.0		325520df7a597f950748a675e91f2258bd9ee17c
org.webjars.npm	quasar	2.3.3		a24de34492ee4956a1c7ea9548fe74ecfe01f4e7
org.webjars.npm	quasar	2.3.4		6856f1a5d8aebacdc82f57fa44d94419fd49f6b8
org.webjars.npm	quasar	2.5.3		28b840c3cebd82f823b7a03510c764c8e5873d84
org.webjars.npm	quasar	2.5.5		3621b2e53e83dc51a8ea764dff1fbd08dbe65829
org.webjars.npm	quasar	2.7.7		f34c743ddfd8fc6890b8b7aa75973cb99807e6ec
org.webjars.npm	quasar	2.8.4		83ce5a56d6d221b437324a67e6d41fdc679ea21c
org.webjars.npm	quasar	2.9.2		59c841f6563b37f77437d978582002264134bc53
org.webjars.npm	shoelace-style__animations	1.0.0		7b832e392fb17d30c6a6ebe91a0cf686ec05ff1a
org.webjars.npm	shoelace-style__animations	1.1.0		e52c36939f4fe80f1a2e38544e07f06cd6162c89
org.webjars.npm	shoelace-style__animations	1.2.0		45534d6cbca0c102518055c7aeb6d09a23d991ab
org.wildfly.swarm	bom-gen	1.0.0.Beta7		ddbc78f521c71d483eb3aadd8b0b34c4d393eb19
org.wildfly.swarm	bom-gen	1.0.0.Beta8		b515b3e5a1b634ea58aef11b7dcc0b947d88f673
org.wildfly.swarm	bom-gen	1.0.0.CR1		966688279dd8191607ce0d0881a77feb275cea18
software.amazon.awscdk	cdk-lambda-layer-awscli	1.100.0		4979da41b89634331d0dce7620ee4ee7ef4ccee9
software.amazon.awscdk	cdk-lambda-layer-awscli	1.101.0		88cdb606a1183d6cb28e1258ccdbb5074fa5058e
software.amazon.awscdk	cdk-lambda-layer-awscli	1.102.0		eff8a3d31190dcc8d2b0362f8e4aec5a43878638
software.amazon.awscdk	cdk-lambda-layer-awscli	1.103.0		d7945030faad9b11827b5c45bdead28a29bb5633
software.amazon.awscdk	cdk-lambda-layer-awscli	1.104.0		4ef3082cf018c25a7393863e19e1381df9427d54
software.amazon.awscdk	cdk-lambda-layer-awscli	1.105.0		c65f6d58f7f168535c865b444c4b3f8e272a83d4
software.amazon.awscdk	cdk-lambda-layer-awscli	1.106.0		a90205aba20794d7337e778d9191db554472666a
software.amazon.awscdk	cdk-lambda-layer-awscli	1.106.1		33dcde68a3a9a31d6830d8aea61e1d0e8c5581dc
software.amazon.awscdk	cdk-lambda-layer-awscli	1.107.0		20304cf407c80c4be1b16323ca0aac4769f64b6b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.108.0		7c2f25f7fca25245844491045ad81dfae61f7e51
software.amazon.awscdk	cdk-lambda-layer-awscli	1.108.1		6c2cda4111086f2f7839a83d69c626d9f30b49c9
software.amazon.awscdk	cdk-lambda-layer-awscli	1.109.0		c5dc88e874cfd1b73a0fa33f2f49b9ace5a41e96
software.amazon.awscdk	cdk-lambda-layer-awscli	1.110.0		36cda89775242d7fce1eb3f6a8d0b5bd61311ac8
software.amazon.awscdk	cdk-lambda-layer-awscli	1.110.1		a83bd19b1924f73475b1a329d00503925ef88683
software.amazon.awscdk	cdk-lambda-layer-awscli	1.111.0		2f9c8f1d30c3f6ccca91dce757f7b4f6e8fc55e6
software.amazon.awscdk	cdk-lambda-layer-awscli	1.112.0		fb2525f50db5859b708f900f3482cc01a2941162
software.amazon.awscdk	cdk-lambda-layer-awscli	1.113.0		c35fd6bb571b83940db085e412ada3fd2ffea3ba
software.amazon.awscdk	cdk-lambda-layer-awscli	1.114.0		a4e8d08a00954941813a093d8199615a5471a875
software.amazon.awscdk	cdk-lambda-layer-awscli	1.115.0		f9e4295633eb8b4590023822a11eb5018d2a9481
software.amazon.awscdk	cdk-lambda-layer-awscli	1.116.0		07970dbce2510fbed45b1f29df1ae534b87843a6
software.amazon.awscdk	cdk-lambda-layer-awscli	1.117.0		f0de6f7178b719f199b5c81a0be4b819e7c2fd87
software.amazon.awscdk	cdk-lambda-layer-awscli	1.118.0		92a64a84fd05b61e2c3cbe2c59e6de3d0d8e5da8
software.amazon.awscdk	cdk-lambda-layer-awscli	1.119.0		7fcec733a80f9d2550b54c71048f40943a937edf
software.amazon.awscdk	cdk-lambda-layer-awscli	1.120.0		da806faab11adb97aa35576a505da6f24c83e48e
software.amazon.awscdk	cdk-lambda-layer-awscli	1.121.0		99095017c01acde92a83f987f00ba7182f1fa965
software.amazon.awscdk	cdk-lambda-layer-awscli	1.122.0		23013527cf3017daa5146710fdae8c405d93d09b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.123.0		7a0e198c433255833f7564a57aff24bb149eefa5
software.amazon.awscdk	cdk-lambda-layer-awscli	1.124.0		a36761803d38f62f5b5a13598ed293da27419b50
software.amazon.awscdk	cdk-lambda-layer-awscli	1.125.0		d56c42c80e9401e7f2076c3d13dd5af3619b33d0
software.amazon.awscdk	cdk-lambda-layer-awscli	1.126.0		99650814e6089240c64960f07eab44c493ab2f1a
software.amazon.awscdk	cdk-lambda-layer-awscli	1.127.0		182d761db5931639b1ba597e34ea546b7b945ad5
software.amazon.awscdk	cdk-lambda-layer-awscli	1.128.0		e7909ff63a5db2dd8c25caf24858b2bde6ddbe41
software.amazon.awscdk	cdk-lambda-layer-awscli	1.129.0		ecf6b202cd13c0c8b842d79e9f31dbeea716d7e3
software.amazon.awscdk	cdk-lambda-layer-awscli	1.130.0		0c1c3c4432fb7824263749a5562650da96ad6c13
software.amazon.awscdk	cdk-lambda-layer-awscli	1.131.0		3ef92a62b4a317b72b938c32e8d0e7154dcb197b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.132.0		8b7e9ddc64a56fe6bfe3a75f6cf16dd575f83838
software.amazon.awscdk	cdk-lambda-layer-awscli	1.133.0		a99f165bc9f3ff301a64915af330533878dab04b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.134.0		7d9421f0d4d15cc74537720999b3d9dee6abc455
software.amazon.awscdk	cdk-lambda-layer-awscli	1.135.0		87c9782a6851bc2fd855c3315439553c8c016d70
software.amazon.awscdk	cdk-lambda-layer-awscli	1.136.0		5988435bfbc5404187b0a05877255208cfe1cd21
software.amazon.awscdk	cdk-lambda-layer-awscli	1.137.0		1077f615a74a9ae224d98aea239a14d23bac04c9
software.amazon.awscdk	cdk-lambda-layer-awscli	1.138.0		e6b3561b0ba6567b319fad9229c68b8689cb1cc7
software.amazon.awscdk	cdk-lambda-layer-awscli	1.138.1		bec30d9c086e37490c102db84900fd8791778abc
software.amazon.awscdk	cdk-lambda-layer-awscli	1.138.2		276d0c76776da90647424d65d1fbd5e844f6aa74
software.amazon.awscdk	cdk-lambda-layer-awscli	1.139.0		8411dda22577a4acb4fec809db092aed213bdb36
software.amazon.awscdk	cdk-lambda-layer-awscli	1.140.0		5526e031d50686e4f09ceeb1a7705b4fe7fa94fd
software.amazon.awscdk	cdk-lambda-layer-awscli	1.141.0		669f45683884a3dc7e7f48004b0236ae749692a7
software.amazon.awscdk	cdk-lambda-layer-awscli	1.142.0		26e2630c75ce041ee812d9eb0c3fb521539bcfe2
software.amazon.awscdk	cdk-lambda-layer-awscli	1.143.0		ef7febf3105452b078746d74936e276d2e98ce2a
software.amazon.awscdk	cdk-lambda-layer-awscli	1.144.0		9d5a1d92f71ea6c9691f3a5dad3baa0899d07817
software.amazon.awscdk	cdk-lambda-layer-awscli	1.145.0		639ab65ebb035202036a6630594c1d5f63be21ed
software.amazon.awscdk	cdk-lambda-layer-awscli	1.146.0		6b5b15007c1670498b35017d5c7a563d3805a942
software.amazon.awscdk	cdk-lambda-layer-awscli	1.147.0		46d2ffc4ddfce3e9b475ff89f983e0c7fb77c4b9
software.amazon.awscdk	cdk-lambda-layer-awscli	1.148.0		927212caa3b25eb30e307bb7b0225bcaeb2c6a34
software.amazon.awscdk	cdk-lambda-layer-awscli	1.149.0		3db323ee048ffe45e6ed0d6b18019a0d717ff2f6
software.amazon.awscdk	cdk-lambda-layer-awscli	1.150.0		2f99f2067725b2baa60b1b90fc9dce70715e22ac
software.amazon.awscdk	cdk-lambda-layer-awscli	1.151.0		e01a80c5fdef58a6374a49ab1db64c6d20466761
software.amazon.awscdk	cdk-lambda-layer-awscli	1.152.0		e24673c1d30358eb927c9f888875c99db1210690
software.amazon.awscdk	cdk-lambda-layer-awscli	1.153.0		87d407adac1a1e0e2b3da518ab0f70f73be619d1
software.amazon.awscdk	cdk-lambda-layer-awscli	1.153.1		82f532a796373394a9624fd24ab3f535daf3449b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.154.0		af90b06ca8d69c881d83bb95dac34db3ddc8d9de
software.amazon.awscdk	cdk-lambda-layer-awscli	1.155.0		c210fb0a0542777d3390b3c99c84914791abe227
software.amazon.awscdk	cdk-lambda-layer-awscli	1.156.0		7dbf9beb9123785da1a6b9033c42ec2115127693
software.amazon.awscdk	cdk-lambda-layer-awscli	1.156.1		c66f2871ff0d281a64315858d73d04e76d9fe88b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.157.0		e68ab164190e23500b4d36f8fd03b7304ddf73ef
software.amazon.awscdk	cdk-lambda-layer-awscli	1.158.0		d683e568681449cf1075cb23933db1781126f557
software.amazon.awscdk	cdk-lambda-layer-awscli	1.159.0		e13c6aa5076e4ce2b040cbd4b1ebe72f73c24539
software.amazon.awscdk	cdk-lambda-layer-awscli	1.160.0		b5ae8d8993cc82b331c4a10da3d36538c3e8c48c
software.amazon.awscdk	cdk-lambda-layer-awscli	1.161.0		669ea099e6026d8ea41bcd603960b729468f46ac
software.amazon.awscdk	cdk-lambda-layer-awscli	1.162.0		7fb33050812cd75b65faad4233802da6c9bbcba7
software.amazon.awscdk	cdk-lambda-layer-awscli	1.163.0		40d0836358cd6d93dee1f0071bd7d21bf194a2ba
software.amazon.awscdk	cdk-lambda-layer-awscli	1.163.1		49a7d1eb951ace452d94345e58fb35582cb585bf
software.amazon.awscdk	cdk-lambda-layer-awscli	1.163.2		1b522f0a39b672a522f57307aeaf4233a6f1e3b8
software.amazon.awscdk	cdk-lambda-layer-awscli	1.164.0		de87ab8b605b7598cf0093e7abc7ed1bb3caa5a1
software.amazon.awscdk	cdk-lambda-layer-awscli	1.165.0		9c0d338fc66e6fa4a1130593c81ac715c09b3a18
software.amazon.awscdk	cdk-lambda-layer-awscli	1.166.1		acebfed1bdb27e1c614092725d4a4b549c4bb954
software.amazon.awscdk	cdk-lambda-layer-awscli	1.167.0		0930e83f5b4a5f772d7a0dfdbb4d8214484868a5
software.amazon.awscdk	cdk-lambda-layer-awscli	1.168.0		c8ae7e12f654c881a62dd448a791d999b3279260
software.amazon.awscdk	cdk-lambda-layer-awscli	1.169.0		4d14c4c69b6ce10c4307348da2a5e74505a55b93
software.amazon.awscdk	cdk-lambda-layer-awscli	1.170.0		075f8e880caf169681690cf07c3e55d87a34373e
software.amazon.awscdk	cdk-lambda-layer-awscli	1.170.1		294efc570d5aee8a998024216982b8568de41bb2
software.amazon.awscdk	cdk-lambda-layer-awscli	1.171.0		8977b312d2ab4c16589cd91cb60ddec92ba2cdf7
software.amazon.awscdk	cdk-lambda-layer-awscli	1.172.0		c5094146f281fb8d8978540ab5db97e934fa6c87
software.amazon.awscdk	cdk-lambda-layer-awscli	1.173.0		ee04a9958249910fa7ca4c6ef859e2022caf2309
software.amazon.awscdk	cdk-lambda-layer-awscli	1.174.0		7dfcdc3cc5d08faaa1a204c27fb3a40dc1aadb13
software.amazon.awscdk	cdk-lambda-layer-awscli	1.175.0		a0b1d503f4a4ad32381ae55d1d5fe41183ad129b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.176.0		1aa035302f003843103684e7187633437e0f3c83
software.amazon.awscdk	cdk-lambda-layer-awscli	1.177.0		3843356df0b340cff806cab79d9faa24a254a56d
software.amazon.awscdk	cdk-lambda-layer-awscli	1.178.0		542069fcc5d85d4a13b7e8ffdf6e31338da3e0ed
software.amazon.awscdk	cdk-lambda-layer-awscli	1.179.0		3c604df450182d760d019ea05ab7eda7fa2fb4a8
software.amazon.awscdk	cdk-lambda-layer-awscli	1.180.0		fd18d85fff9af4d7da4307166f76f5bcf9cfb365
software.amazon.awscdk	cdk-lambda-layer-awscli	1.181.0		28592d4712873de470a72cf75239b8bed21e6a50
software.amazon.awscdk	cdk-lambda-layer-awscli	1.181.1		8e637b8487d9d95989d9808a726380533b2b1361
software.amazon.awscdk	cdk-lambda-layer-awscli	1.182.0		0098fd774d5411ce1801b870fa704c7145e51d5d
software.amazon.awscdk	cdk-lambda-layer-awscli	1.183.0		2db94d9d58ce771ef7cf1d03ee8208d2628bcc24
software.amazon.awscdk	cdk-lambda-layer-awscli	1.184.0		e83717a4ac87ee1069b638ccb79757304e6e47e9
software.amazon.awscdk	cdk-lambda-layer-awscli	1.184.1		5e5a3f8718aa0973ba169a814b0a5a8a2e982736
software.amazon.awscdk	cdk-lambda-layer-awscli	1.185.0		4b3dab021e3801a1585503e98dcdf003cd835280
software.amazon.awscdk	cdk-lambda-layer-awscli	1.186.0		225d6ed49e9497bd0aec86d722acf3a5b6b1de43
software.amazon.awscdk	cdk-lambda-layer-awscli	1.186.1		3f3bd929182768b9f01a88080988fef620a56519
software.amazon.awscdk	cdk-lambda-layer-awscli	1.187.0		6dbe2f52bee0e01e9e270bb7a9d0947ca47debe7
software.amazon.awscdk	cdk-lambda-layer-awscli	1.188.0		74f476ff487076cb87050a29b638ff4ddf883260
software.amazon.awscdk	cdk-lambda-layer-awscli	1.189.0		0127123bc0a65575659b925d78388bfde1f434a1
software.amazon.awscdk	cdk-lambda-layer-awscli	1.190.0		f8560145c6b478fbfee5ddaf9b4583ed94837544
software.amazon.awscdk	cdk-lambda-layer-awscli	1.191.0		d9abfa95787e2d1084f3357033d93d1555905e48
software.amazon.awscdk	cdk-lambda-layer-awscli	1.192.0		295501d72ff3829716b0e0ae53484e550daf193c
software.amazon.awscdk	cdk-lambda-layer-awscli	1.193.0		a3fbece16c43199459ea099dcc4d54e337a3b185
software.amazon.awscdk	cdk-lambda-layer-awscli	1.194.0		8bbe4fe1afa0547950c3a32dc5b655dc1e5b8ab5
software.amazon.awscdk	cdk-lambda-layer-awscli	1.195.0		f83c42a9a133658f8e1b4911147dd4c535a13c96
software.amazon.awscdk	cdk-lambda-layer-awscli	1.196.0		9fd70593d45303c669b3c8cca994ab9ab3957b12
software.amazon.awscdk	cdk-lambda-layer-awscli	1.197.0		846fba8e3c937609ed2c02ece7bb90be8230d265
software.amazon.awscdk	cdk-lambda-layer-awscli	1.198.0		b545f44039ebb03b62c9de7f8a664c2c5b5caf21
software.amazon.awscdk	cdk-lambda-layer-awscli	1.198.1		bf751ac6dc0c6ff9a65ca129a80024fead853741
software.amazon.awscdk	cdk-lambda-layer-awscli	1.199.0		02f2836a77cae97537dfa3d9f6559e5f2c7ae4db
software.amazon.awscdk	cdk-lambda-layer-awscli	1.200.0		af45641f239c02231c046cc065fb47e145c085d7
software.amazon.awscdk	cdk-lambda-layer-awscli	1.201.0		2f37b4e377fdafd9081f5e1098097f9d4e609d50
software.amazon.awscdk	cdk-lambda-layer-awscli	1.202.0		5cbe583d7ae2ab2ee171fe256a8543fab5d3c8e8
software.amazon.awscdk	cdk-lambda-layer-awscli	1.203.0		04685f838c03df3d3cc343e9faabe15406b7e4ff
software.amazon.awscdk	cdk-lambda-layer-awscli	1.204.0		18ca6100a4ef04a1c46f6b7fa8bcbe458332b9c5
software.amazon.awscdk	cdk-lambda-layer-awscli	1.81.0		657854e06604ebf398d1ed56465ec2319e1c594f
software.amazon.awscdk	cdk-lambda-layer-awscli	1.82.0		41eeac1f4e03d38fa0db973ca1e5e48a63c0c192
software.amazon.awscdk	cdk-lambda-layer-awscli	1.83.0		6778cd586d727003a6557cad45e217a18665b263
software.amazon.awscdk	cdk-lambda-layer-awscli	1.84.0		79e0e630a40ee5b2c5073cc75a14f886a3efb3e8
software.amazon.awscdk	cdk-lambda-layer-awscli	1.85.0		355b142f22b64dc557c9929bf41c5eb557a8e0e0
software.amazon.awscdk	cdk-lambda-layer-awscli	1.86.0		6904d22484869676d891bb45d64be9d675e012b2
software.amazon.awscdk	cdk-lambda-layer-awscli	1.87.0		e3a38bb94777dceea13800691186073f5af29637
software.amazon.awscdk	cdk-lambda-layer-awscli	1.87.1		a1bf04475928da837567d57093226492b58bc108
software.amazon.awscdk	cdk-lambda-layer-awscli	1.88.0		7ea76d3cfd570077e1b5f4253b4d3bfdcf02610b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.89.0		72f3d207b39e24d1724dff891a120961cb4a4a4a
software.amazon.awscdk	cdk-lambda-layer-awscli	1.90.0		30698a0a3b09e174e4db9af9ae68c407177958d1
software.amazon.awscdk	cdk-lambda-layer-awscli	1.90.1		727d0bd2acdd0c86d806ecb563b75e7eb1b32b36
software.amazon.awscdk	cdk-lambda-layer-awscli	1.91.0		3005fcf99b0e059c75aa69a81f0b890f51f3eb7f
software.amazon.awscdk	cdk-lambda-layer-awscli	1.92.0		de19cc8ac25ce827d640889864dffb3ac2b7b0aa
software.amazon.awscdk	cdk-lambda-layer-awscli	1.93.0		d0dfe159ee43cd1860c48df8149e98d905898f41
software.amazon.awscdk	cdk-lambda-layer-awscli	1.94.0		b4316cf9fafdc1668e74eb37ba4bdcde7ce1478f
software.amazon.awscdk	cdk-lambda-layer-awscli	1.94.1		ce8c1cd39182b3407f06abc25d546c75c5050d93
software.amazon.awscdk	cdk-lambda-layer-awscli	1.95.0		4852b7c9b7d26b04a68080786c905a1439508d70
software.amazon.awscdk	cdk-lambda-layer-awscli	1.95.1		2ea864c94b9db2c1bfea05dd4c8e9274f575dad6
software.amazon.awscdk	cdk-lambda-layer-awscli	1.95.2		914dc0c75200ca2dd350781837f9957ae8ab336b
software.amazon.awscdk	cdk-lambda-layer-awscli	1.96.0		74416469a1b01525ad10b4e4861bd0800eb6a07c
software.amazon.awscdk	cdk-lambda-layer-awscli	1.97.0		bae987bf621ad0a55484332b3fadf9f37526467a
software.amazon.awscdk	cdk-lambda-layer-awscli	1.98.0		570a8978476272b70eaed85ab954dd7944e61a97
software.amazon.awscdk	cdk-lambda-layer-awscli	1.99.0		c1481cd7f8a8c33814013803fdc4eb0cb455fbdd
tz.co.asoft	name-core-watchosx86	0.0.10		N/A
tz.co.asoft	name-core-watchosx86	0.0.20		N/A
tz.co.asoft	name-core-watchosx86	0.0.30		N/A
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.1		282a0aef43a338039131df915ccc8d75db076903
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.2		75dabcb4db35580a9067bc5594c2450fcedf74e8
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.3		f0b3783fd172290984686cb11ef2e1c2750f99ab
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.4		2664cfde101dfd07d292908f8702fb7ccfb2f19e
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.5		1602c0d43aeaef9deb824357abe38df0612282af
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.6		aa30e133e6971f2360c8e52281c0857b96d0d9b5
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.7		df27c58e13440119bccaa0afc1321f2c99f0fcb9
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.8		ed470519d65e253d05885be4c06e9e8aea7882e0
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.1.9		9bb9815a89a27a8c6c2903a26d357cec0b131c88
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.0		0f607b3ae35d880a1bef87b3f74bb1bd550ca8a6
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.1		b90069212ba2868c1f62455ffd529f4e2f50e0df
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.2		2132f8cce23a8b21a97400c0da5668a9e846b9d2
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.3		d4603a5c50757190a8704ad6520c1b0a53d503fc
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.4		60de69c8006d5c53ebb62662096177dfc51e24c9
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.5		53d793041de67bdf02a5513ed2cfd6b85aac67e3
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.6		ba90048bf2757b15370df4202b29ea80c1cb3346
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.7		6ded89b002b1b21f5aa65d59ec154fb9e2c486a9
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.8		46df141d683df942be5c8023514acaedaf2b9981
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.2.9		e2a884ff9ca25b391c0cb1b4ddd6e042baede76c
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.3.0		133d781c3ccea0de49cdea6e401c09727d97ec2c
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.3.1		8986f1d8dc45c13a55704b14220234d9aabecaca
xin.altitude.cms.code	ucode-cms-code-spring-boot-starter	1.3.2		f751954e59f06fee6c14dd40a28c56d1521a198d
