app.cash.treehouse	app.cash.treehouse.gradle.plugin	0.1.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.22.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.7.0-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.7.1-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.7.2-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.7.3-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.7.4-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.8.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.8.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.8.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.8.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.9.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.9.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.9.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.9.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.9.4		N/A
org.ow2.jonas	jonas-admin-plan	5.3.0		N/A
org.ow2.jonas	jonas-admin-plan	5.3.0-M7		N/A
org.ow2.jonas	jonas-admin-plan	5.3.0-RC1		N/A
org.scalameta	mtags_3.3.0-RC1-bin-20221105-275cfa8-NIGHTLY	0.11.9		3705b314aae5e19a97234cbae53b9690a0e074e9
org.testatoo.container	testatoo-container-jetty	1.0-rc1		bed7b6bf6baeae9bfa3fc719d04770d0dd7f126f
org.testatoo.container	testatoo-container-jetty	1.0-rc2		952a2aea8f655517e84dfd6071df64db5aaa58a0
org.testatoo.container	testatoo-container-jetty	1.0-rc3		b6a3d10c17d75b69adf71577ba196ac62a6ff5d1
org.testatoo.container	testatoo-container-jetty	1.0-rc4		3346baa27391e6f85e7e0daac7d5ee027dd020a5
org.testatoo.container	testatoo-container-jetty	1.0-rc5		e1fd8b8dbad90cc9c766475deebd9069791b4f99
org.testatoo.container	testatoo-container-jetty	1.0.0_7.1.0		ba8af4de66a5c82fed073b24439d815ba973b1fe
org.testatoo.container	testatoo-container-jetty	1.0.0_7.1.0	embedded	be5fe15084b2ded609239cb0a87168c87dbd0fd7
org.testatoo.container	testatoo-container-jetty	1.0.ga		6a9a7c54289103297b64c406270fb6463726f061
org.testatoo.container	testatoo-container-jetty	1.1.ga		40d2dd53f4f2fa74b4be05cb2a71a72adb25f315
org.testatoo.container	testatoo-container-jetty	1.1.ga	embedded	51fcd2e4bec3f6e4c0d12545b7c41adf62d130ee
org.testatoo.container	testatoo-container-jetty	1.1.ga	embedded-sources	c2f32fa76464aaf36607b87f3f216880794c2acb
org.tinymediamanager	tmm-parent	1.0		N/A
org.tinymediamanager	tmm-parent	1.1		N/A
org.tinymediamanager	tmm-parent	3.0		N/A
org.tinymediamanager	tmm-parent	3.1		N/A
org.tinymediamanager	tmm-parent	3.2		N/A
org.tinymediamanager	tmm-parent	3.3		N/A
org.trustedanalytics	hadoop-admin-tools	0.5.0		2f468826ea56c91967971f77269f777e3db92102
org.trustedanalytics	hadoop-admin-tools	0.5.1		fbeb1e6b3a59edc4853ebd77fc7781101561d75c
org.typelevel	cats-testkit_sjs1_3.0.0-RC2	2.5.0		d5dcefa7ebf70e283e9b910ee0dc7a568d5d33c6
org.typelevel	cats-testkit_sjs1_3.0.0-RC2	2.6.0		758fc3a1b5f43018cc9bf6173604ee4ab07a536d
org.webjars.bower	markdown-js	0.6.2		99aa83f4f1341c8a2d44f28491e493ae7654a341
org.webjars.bower	socket.io-client	1.3.7		baed25a003476d3471e688ea5f3b823e9449cef4
org.webjars.bower	socket.io-client	1.4.5		9c16f93f4b57970dd98a5fa23edc7fa5396fb491
org.webjars.bower	socket.io-client	2.0.3		5ae74819a3fd98f3349b882239b33adbca0a0189
org.webjars.npm	lintspaces-cli	0.1.1		2d68ca3f75e83fb874f16f0cba858b4a447fa560
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.0		74d292c6c67f7f95af97b48b4c5dc0fff320dcff
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.1		86a5baf14e0b67d452852d7e8ac8e61f946a73f7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.11		1c8768d895848279e476d2f976b17702f0213e56
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.12		999c8f1ba7703768f67ec454996d1d51bf5f52c3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.13		96a03902c56f4018eef9fe36bdd807ab50e19784
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.14		c134267b8729278b8e138b59ea0bd6b6b797f45a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.15		648e117f0f9abd63f330f74b46bb346596cd4837
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.16		4d4aac75890b5243ae45d7f65666ab39730d0f3e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.17		47ed906568af8736d48ca700aa86a63b90ae6ab2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.18		551805f70574e787a20535771facb80f472036e4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.19		c6f92a020d1f95cb0078a08259c5924d2cf93551
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.2		6bce2d8ceccbc4cbf08669620a1a88fe82d6d49a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.2-alpha		7da8546cdb44409e53831ceea3cefd09d7457895
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.20		87cd994cae081b4641f3850fce15a343b9fb9b86
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.21		95a53700d6b57e708ae7bd3908506db02cf489f1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.22		5f33dfcbb9ac2605e0fa491aa42e4412ed113a3d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.23		36d63da81bbc9f5e8b2d38fa70bb596044d5cf3c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.24		70fcea4a7a6bbd49ee8c46acc4ded5f5a948d283
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.25		880a8882009226c4122a0962d849c0ab18efcd6e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.26		7c5aaaa829ba6e4a34f5d7556c625d8f070070ae
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.27		13e844150a410d01b3c158fcd4f2923dc0a78526
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.28		6e108cbe3a3595c3beb760bff67d44762d3a7566
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.29		66f8ab8382311557ceb28bf1d01219b6f4678ddb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.3		75f58401cf8a88299d6e826ddd5707dc1b3f1fc9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.30		e8c822c64c54013d53c109761942d1d04b9da8e9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.31		7164316d57fae557528a907c1710c2bc32b566d3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.32		bec7f6c00d4af235bb462dacd0d2aca58845177b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.33		cb233a95d75f63ce952bb83b16ce45dcff07123d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.34		cbd6630162facd86f991ef923d03e788937f6c0b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.35		46ca4dc178e8c2bb5f033b72da01c89cc3173e8d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.36		ec8f48a90b3ed2a77584b70d469945e6fd02ae64
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.37		c5d312356c46a7225e5000310e3cb78a71e34360
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.38		2951069f473ee004c1a2c7857a656fb2dba25b60
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.39		9446c1a883173e7e874981db7dcfe8dbbcb54bce
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.4		1728e2ab017e3ef2e8c9fd920e587c85ea7b7dbf
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.40		c2a06b8b9c63ca7bee3ecfeff2374201b5bd0913
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.41		6e8a0edeaa76bef07e498f87aca4176babec3587
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.42		4b798e626b59e2b20f54dd109ce1ab22e9c12849
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.43		45f4b8f8ac7418ceb767d27f75ce9d833dc9bc7b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.44		86fbcb83df734c1ac44f9b9a9bb996fc335a13d1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.45		97e45398a9e0a5ea5ed4834a7fad242b5a3cd514
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.46		fece1de687779d189189cefd0213279bf5bad5d0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.47		618d9b5bcf9f2a3de271d91ed907f223b6ff3f6a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.48		5bc02ab1d42b1a3c5672a427a2f98abccba31630
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.49		3511bb2418f67d6986ff45393e0634488d55f403
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.5		ac3ee0d63f6b2446740fa4d921f799d077b9a984
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.50		b1bc977a150a11ce55665b78a536ba6207b003cf
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.51		51bf31b9661c67c6834c59ef30d6a976af41fb27
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.52		0cea6f16e3d33b3301abcee3ef8297a0d6b2d4e0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.53		ec01865607ee70f17b94ee2bf5951858c9fd4bf1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.54		2f23845e8c3130307a7859cc2fd66f9a634ba4b5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.55		39884d3a44c46c9fd991458448ffa68bbcb750a6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.56		4315b61d87fac8e215bb8a7f7fe2b7ce88011b75
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.57		2a703cb018e0ff5e6ccdd667f4ccb26850201f60
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.59		2a299d51333929066bbeaa6de9618bbc2746cdf7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.6		4c48a875e48aa3a1f5c82ca5fc1ac48db1fbde91
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.61		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.62		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.63		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.7		cdd588e56280b09598b614c0bb3d48d71bb2f240
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.8		4044d68d179854ed67bf4c214c7f552d403b14b5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.1.9		a1403e6df8f1de39203b253c438eef9674474616
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.11		6ab8a448c8fe9a72abf53ebd82258273ea4eff0e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.12		d34fab48d78f3062e1afd873ab63415137c53ae1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.13		88c3661f569b8fb945ccd250812cc9a8c2058371
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.19		c5e5f18f5c4af2790c653f3df6e05fc7ef7bdc46
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.23		61e5357ec19cbc2b50161afbdbff404b5ad07d6a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.24		319bb9fe09725d0d81435c223076e12bac59ce1d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.25		f8c2b7c1b2de05ab33563a99d359595d40c8a984
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.26		5d8869e1f76a28de38eeaca1160e6cc86d975d61
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.27		b1c73b7bd292e1f4cf08a1c5738656d33433271d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.28		82650f7b093b724b67c872c9dd222c9e85d18a6f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.29		ba893d1004083f0a29ca6e0d91c98404c231c8b9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.30		06a4ccdb9b1424a7b9e159b9338c5234668252e7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.31		48a817d7344e5f0a5f5885f712c4d016ec91339c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.32		48e804292263596f63edd8e8e4f317c5efa4e69c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.33		9d6e6386495150b53a1ca3cc8d1fe05be7cca112
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.34		f938ab8af9ed1e9035042944471bca7a70b9a276
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.35		f0f8b7b8e4794e272faa6295a8c547ffdf2822be
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.36		9d8ad1edebd7b5ee5f5154dcdfba96f6fb7a34bc
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.37		1caacdf7a91886f30d206c78a3978a27891666d3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.38		907571f5254fbb13379d509199853130d31208ac
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.44		9ee26074f62dd82269ddbc1d041318b6dbc90e7b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.45		05f4430a913283d6d43797d29ef7cde794b0e993
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.46		aa405245571d1a3ceb87a56540bcb783fea5c42d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.47		2ac1a332137745c6cda8d02134de8a9d9616be3f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.48		c6df8bf3537f2f993bd8f2a52ffacab4ba85c880
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.49		f28ca081dca9aaa7458f57bc1f1fc7afd8016caf
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.51		dcbb22cd5ad1bd003fea61ef1975224b7406907d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.2.52		5333834c2e77865726e977e3607c2f69a0eed689
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.0		223ca981a5b744e0777540c3b0f6376c8f7348c2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.1		0c0da19a87ab431ab5b211ec9fcdf6fcf4fd35e2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.10		9aec5359a79ae1f092917ea27ce26007bf4e0126
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.11		8c551c39a7b877238129ebff058d43dcc760c5ef
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.12		293ce16e5f4b7256df2d9c5301ee619363c75a9b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.13		83669e3929c3f182062c1abbf5cd2cca5ed41812
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.16		cbda4e314d3badf65528bba1fb9061eca2c38d68
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.3		f36bc86ce7f64cf20b45c6314481d310772d10c4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.4		a4cd3d70b7a8bbc6639114b8ff0d4700fa4bb76b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.5		69907d02a44b1bb0a45b3fe18fa7c902e215e0d1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.template.manager.server.feature	5.3.8		dbaf23114dca2f3b0b3faa3115732e8fc38049ef
org.wso2.messaging	broker-metrics	4.0.16		53772240cc0e11339625f26a08a9089af1870423
org.wso2.messaging	broker-metrics	4.0.17		24005a398b1d783b0b80c2289ec00857283aa81c
org.wso2.messaging	broker-metrics	4.0.18		c89667603ff8d250d33630fa5a540d9f9753547c
org.wso2.messaging	broker-metrics	4.0.19		13734f1829177960cd2cb1aea0dc51a288aaf30d
org.wso2.messaging	broker-metrics	4.0.20		3153ffd4846e6bd12571eb9d6e00d04c1f83680d
org.wso2.messaging	broker-metrics	4.0.21		95313bd2b50adf04b9aa066c3010c9a38e295790
org.wso2.messaging	broker-metrics	4.0.22		5a0a96f345ce59b8d7b14f58e1a2d2d023455266
org.wso2.messaging	broker-metrics	4.0.23		c9ec472f9849c9800597047c083a63a6a87d91aa
org.wso2.messaging	broker-metrics	4.0.24		3d106c17fc24190d5e7df4fd9edc97bf439860d1
org.wso2.messaging	broker-metrics	4.0.25		590583c6a5e2fd5ac422880ed86578ed8b4585e5
org.wso2.messaging	broker-metrics	4.0.26		a1f9e4fb91e0c305cceedfed50f88d5446d4f2d2
org.wso2.messaging	broker-metrics	4.0.27		9b76cf800a4dc13164ba3b8b7f84514f8e193559
org.wso2.messaging	broker-metrics	4.0.28		644dd1172bf2f537160dc39951b4bef343ea8420
org.wso2.messaging	broker-metrics	4.0.29		a94c88763d682e9a29ed1baa477931a23afff29c
org.wso2.messaging	broker-metrics	4.0.30		e6424bf2683894b66d2410681da7cc5f671fc9b4
org.wso2.messaging	broker-metrics	4.0.31		21f7151335aedfe943c7fb2a9925d8db0fb7b0a5
org.wso2.messaging	broker-metrics	4.0.32		659ad2e6bf13585c3fd7183d702445b8432f1b61
org.wso2.messaging	broker-metrics	4.0.33		3b35457f401ff8762ed508365899041fda5f5ac5
org.wso2.messaging	broker-metrics	4.0.34		8dc91e232a144e9175dc3094dbfc4443e88fd73e
org.wso2.messaging	broker-metrics	4.0.35		a9a3db937e87b6ce2ea9a12e2a615b1f923f6cf3
org.wso2.messaging	broker-metrics	4.0.36		ec52677ddaac38e8a3bd55f55295588d412e3608
org.wso2.messaging	broker-metrics	4.0.37		229470f82881fef30d55fc542d15bffc24965b24
org.wso2.messaging	broker-metrics	4.0.38		dfd6ea0fe62b3f4d90f303c45c7417d58f759190
org.wso2.messaging	broker-metrics	4.0.39		d45cdb7be4cbd3a80ac8d9ff1ce52ad2a71fae24
org.wso2.messaging	broker-metrics	4.0.40		41d441524f2e128391a625fd91c6cbecaef8d8ca
org.wso2.messaging	broker-metrics	4.0.41		d894433f8db9b60d9331e92c10228a37005c5335
org.wso2.messaging	broker-metrics	4.0.42		ff7543753be6610508bd7d532ffb69da71057916
org.wso2.messaging	broker-metrics	4.0.43		d16d40f043715dda70d7a4fe12f2c575e7dcf8bd
org.wso2.messaging	broker-metrics	4.0.44		5ebbf4e4a23e1e4300114a41af58d6095a9692a3
org.xbean	xbean-classpath	2.0		b4babcc2fbc0a4fe499f98614a01f32570898d7a
org.xbean	xbean-classpath	2.1		471d92e15c9f10573e3ace67028717ce9c9e5f66
org.xworker	xworker_servlet	2.0.3		d2ce8c9e9d2cb186a00d389463216ea0532a2e5d
ph.samson.xdg	basedir_3	1.0		ce45ea59065c9cbb82531efb9fe5289248663f28
pl.chilldev.web	web-faces	0.0.3		b1ec0422a6008477e02eec6ca0f98b4ce4ef1e03
pl.chilldev.web	web-faces	0.0.4		8307debe5f73be204c56de778b152593af19ac82
pl.chilldev.web	web-faces	0.1.0		0bbf0073e3f4650ae01e73fe6f608f633ed28a14
pl.chilldev.web	web-faces	0.1.1		bf47bf32f3b7969bcfa81707151f2045009873fd
pl.chilldev.web	web-faces	0.1.2		b8950b4b87289c5008e8e358b2b948f1ae72129f
space.iseki.ktunstrnorm	ktunstrnorm-androidnativearm64	0.0.2		N/A
space.iseki.ktunstrnorm	ktunstrnorm-androidnativearm64	0.0.3		N/A
space.iseki.ktunstrnorm	ktunstrnorm-androidnativearm64	0.0.4		N/A
vip.isass	super-core-web-rpc-feign	super.3.0.3		0d461acb6b30c4795cba00686dc5d2afa0464639
vip.isass	super-core-web-rpc-feign	super.3.0.3-release		c44e6ee34ff9934ed7dcb4f55903560601ea9725
vip.isass	super-core-web-rpc-feign	super.3.0.4-release		b8b35d01a6a0e2ebbba6afcc2764a41e0bf50f71
