be.objectify	deadbolt-scala_2.13.0-M5	2.7.0		1280c3eccef955fab35e7e383691ea37652dd1d7
com.twitter	scrooge-maven-plugin	21.4.0	jar-with-dependencies	fdb629c78be051935e46cf5ee4b6e6ce50477ee8
com.twitter	scrooge-maven-plugin	21.5.0		4cd63e92aa28716752d9511aad77aa0c014a272b
com.twitter	scrooge-maven-plugin	21.5.0	jar-with-dependencies	6e5883a5a754e8da692eb79d5a50ae3ade265243
com.twitter	scrooge-maven-plugin	21.6.0		deb9ea945745bd5e554f383a8d690e973dbcf191
com.twitter	scrooge-maven-plugin	21.6.0	jar-with-dependencies	ba34816b4f7527f4b442fc14a472042e427a445a
com.twitter	scrooge-maven-plugin	21.8.0		dcf5c2c97ecd313fd4e20c59992d32e47c357fb9
com.twitter	scrooge-maven-plugin	21.8.0	jar-with-dependencies	eeac99046863b9b14250b912767943d1fdad30a1
com.twitter	scrooge-maven-plugin	21.9.0		41026fa61dc7fbe4edd11671c82453bf37740ed0
com.twitter	scrooge-maven-plugin	21.9.0	jar-with-dependencies	6de3b41ee7c661abbf4a15dd1749185cfa2fd6ca
com.twitter	scrooge-maven-plugin	22.1.0		1e4474eb2d7279ae5a1638bb6e4a000bb5821a04
com.twitter	scrooge-maven-plugin	22.1.0	jar-with-dependencies	f4f09a1b4e972c554a25ffdf24f045f14963e5c2
com.twitter	scrooge-maven-plugin	22.12.0		3c642141aa2ca6aad619a45be4b7cf8b2949d927
com.twitter	scrooge-maven-plugin	22.12.0	jar-with-dependencies	499f66d12948ee4e23505c859dce8709de26d75c
com.twitter	scrooge-maven-plugin	22.2.0		a281bf63ce03e9d36974d29cff92288e4bc22bd8
com.twitter	scrooge-maven-plugin	22.2.0	jar-with-dependencies	a371f361b0fe1c26e28b304b9087a117618c9fbd
com.twitter	scrooge-maven-plugin	22.3.0		e36bde23a2779fcccf13798a2b42118fb60e9314
com.twitter	scrooge-maven-plugin	22.3.0	jar-with-dependencies	2f42249115ffc90cd2b937662d564568892280a2
com.twitter	scrooge-maven-plugin	22.4.0		4516358dfc4223300761d63e6ee89757580c4089
com.twitter	scrooge-maven-plugin	22.4.0	jar-with-dependencies	ad92a2dc17fee1ceb620626a5e4986ea0aae77bd
com.twitter	scrooge-maven-plugin	22.7.0		0cbb231ff2aa06ab807f7e615623f9b65ec09a35
com.twitter	scrooge-maven-plugin	22.7.0	jar-with-dependencies	a6eac3b688ac9a32339c29939504fb24288946b6
com.twitter	scrooge-maven-plugin	23.11.0		7869f48209b76c7c07393ab53d7018fb5f535643
com.twitter	scrooge-maven-plugin	23.11.0	jar-with-dependencies	6e7b5e66733f6589b4661e351743e97c8deb4bde
com.twitter	scrooge-maven-plugin	24.2.0		03634a861f0a08df524e86fb84e034e4c5157a88
com.twitter	scrooge-maven-plugin	24.2.0	jar-with-dependencies	9d07a14b734c2e972798aa0551d1806ff2cf1dc2
com.twitter	scrooge-maven-plugin	3.0.6		8ec318be6c211ab4d0495d232e74e799e8d33fe6
com.twitter	scrooge-maven-plugin	3.0.7		1e2c02d7f2dd048a2a99afe19e0a5fffbc5d1be0
com.twitter	scrooge-maven-plugin	3.0.8		ef67edb7c1041c6dcbc1749cbe89fff6457e968e
com.twitter	scrooge-maven-plugin	3.0.9		184ccc7d3b1c9492112cd14c5f828c92907f806e
com.twitter	scrooge-maven-plugin	3.1.0		8d0f6d1e22a579ca44f716c18e382bab86ef53f7
com.twitter	scrooge-maven-plugin	3.1.1		3047b0af985db813f01063d645050112e1c53684
com.twitter	scrooge-maven-plugin	3.1.1	jar-with-dependencies	0f76fc7c6a7f3100b44f0adb8f20f8721ef28097
com.twitter	scrooge-maven-plugin	3.1.10		6aad924c2155746f50a079c551e9ef0dfe7fa410
com.twitter	scrooge-maven-plugin	3.1.10	jar-with-dependencies	ef8e33f01f8eff6e78f609a4220576377027aa60
com.twitter	scrooge-maven-plugin	3.1.3		5e02877e8cebe22ab2209e1e85e898068f352de0
com.twitter	scrooge-maven-plugin	3.1.5		51ce4b4df42ab084d22f3b3ad380dbe93294dba2
com.twitter	scrooge-maven-plugin	3.1.5	jar-with-dependencies	028115943a45366720a42e0b1e1c7544b62ac125
com.twitter	scrooge-maven-plugin	3.1.8		43d7376146ca9c27ed370fff1a682869562f8b08
com.twitter	scrooge-maven-plugin	3.1.8	jar-with-dependencies	c072ff1e9fc06b08700c69c767c750a9bdc8bbc3
com.twitter	scrooge-maven-plugin	3.1.9		96de00563338bc8e2d3c164cf23154cd9d073a4d
com.twitter	scrooge-maven-plugin	3.1.9	jar-with-dependencies	4d548304aff4b31434002246a02d446415297722
com.twitter	scrooge-maven-plugin	3.10.0		9a1c8e98a5ddb2b1bba1ebdd63b6cddd657031fa
com.twitter	scrooge-maven-plugin	3.10.0	jar-with-dependencies	da277e37a445cef9258b36c70810acb34d605cfa
com.twitter	scrooge-maven-plugin	3.10.1		3205c16d7069b951ab839c6fe55b932882c7e8e1
com.twitter	scrooge-maven-plugin	3.10.1	jar-with-dependencies	235e52bc72ff20d03aa3a5b846e3fc1684d23128
com.twitter	scrooge-maven-plugin	3.10.2		183062f42daf61854e7047134299ccf774762750
com.twitter	scrooge-maven-plugin	3.10.2	jar-with-dependencies	486bc531f433a3fbda1da34d520fa39eb692bd15
com.twitter	scrooge-maven-plugin	3.11.0		4ccc6f1578be3a8eed85650e576b60926fdfe414
com.twitter	scrooge-maven-plugin	3.11.0	jar-with-dependencies	d40f675135e92b3c46e5423ab3a19c5eae35e1aa
com.twitter	scrooge-maven-plugin	3.11.1		93b0d177275830b70a9ab3757bb180e59fbe2a2e
com.twitter	scrooge-maven-plugin	3.11.1	jar-with-dependencies	c116a9e5d52c88ab471620ce33a6ab76b47682c3
com.twitter	scrooge-maven-plugin	3.11.2		55a536ea399fec28537a1e9ee52aa22b790b38ef
com.twitter	scrooge-maven-plugin	3.11.2	jar-with-dependencies	8787054807e0931e1299723a103978def3aaf89a
com.twitter	scrooge-maven-plugin	3.12.0		cacaa65c35107038bfcb42d2bdf07f66f8e07ad5
com.twitter	scrooge-maven-plugin	3.12.0	jar-with-dependencies	3559a749afffe77e654aa6e4131d987e3b934e02
com.twitter	scrooge-maven-plugin	3.12.1		f79ea194bdb10b9361b1984703fcec652f80b9e6
com.twitter	scrooge-maven-plugin	3.12.1	jar-with-dependencies	7243b3ef87530f9fcab2793a5e8b80be53a117e4
com.twitter	scrooge-maven-plugin	3.12.2		7e3f099269aa8a58a784c31919f862286d0b8b07
com.twitter	scrooge-maven-plugin	3.12.2	jar-with-dependencies	2f2ed3f01e77d5126b61e17e2dfa4887e07b75a8
com.twitter	scrooge-maven-plugin	3.12.3		0fb7c097b4c8b2ca940449010f76241c0722be3d
com.twitter	scrooge-maven-plugin	3.12.3	jar-with-dependencies	c5a46bf5dc8a2887b644dd481a0bcca510d9067e
com.twitter	scrooge-maven-plugin	3.13.0		275ba93f01729947244d73f5ccb48c7dfebd90e2
com.twitter	scrooge-maven-plugin	3.13.0	jar-with-dependencies	759a9e4f4c604be58e8866617069f18f31a8803f
com.twitter	scrooge-maven-plugin	3.13.1		6b03e993953b6a0a0babbf57e985e8d8c15d3141
com.twitter	scrooge-maven-plugin	3.13.1	jar-with-dependencies	4c225f19ce42c22351979c026420d17691867b2a
com.twitter	scrooge-maven-plugin	3.13.2		9804021448661a8be834a3414472e72ec7664c44
com.twitter	scrooge-maven-plugin	3.13.2	jar-with-dependencies	a3ca803b6041931332bfb91f97760e8ac55c1194
com.twitter	scrooge-maven-plugin	3.14.1		29058172cda9f5f39de0c0d1f002963f0e36fb1a
com.twitter	scrooge-maven-plugin	3.14.1	jar-with-dependencies	d809e3790782e8ccac0a1bf0ef6f360a20424ebf
com.twitter	scrooge-maven-plugin	3.15.0		9b4a972d3161b9b1402b614ca9c0104794d7ed1f
com.twitter	scrooge-maven-plugin	3.15.0	jar-with-dependencies	375b0f15cc8a5a2c221153510aec0690a5917a1f
com.twitter	scrooge-maven-plugin	3.16.0		d3dffab20803c82922c5dfcf969b73e8575bb4df
com.twitter	scrooge-maven-plugin	3.16.0	jar-with-dependencies	1f97e709e96cc5246ac5626261c8d25783ff5882
com.twitter	scrooge-maven-plugin	3.16.3		f911933aba64c4e015b1ddd5bff854b1f5d42ff0
com.twitter	scrooge-maven-plugin	3.16.3	jar-with-dependencies	d4d1cc69f4f88cd48a7957308d32d99c99a67aa3
com.twitter	scrooge-maven-plugin	3.17.0		2ae4000bc4bc2040e3457f1cc489fa87ff95086f
com.twitter	scrooge-maven-plugin	3.17.0	jar-with-dependencies	6e9f1863cda7e54e6e7aee58fae6ef5dd77dc008
com.twitter	scrooge-maven-plugin	3.18.0		d9232c05ac5c38b08104c3886f8765fb0dcb62c0
com.twitter	scrooge-maven-plugin	3.18.0	jar-with-dependencies	e3c1be2125ee5ca8b1cbfd3d317043fd091eb9bc
com.twitter	scrooge-maven-plugin	3.18.1		2aceff4f0c6944adc0176bf089200171485f52c1
com.twitter	scrooge-maven-plugin	3.18.1	jar-with-dependencies	4a230608f458af1a88fda1bf38a7f41879dd892e
com.twitter	scrooge-maven-plugin	3.19.0		df2a4e48e7ffbb2e70caa00629bf028800acccb5
com.twitter	scrooge-maven-plugin	3.19.0	jar-with-dependencies	aa58ba264a2140138c6b3a0261947677d6dc546c
com.twitter	scrooge-maven-plugin	3.2.0		65c105f001b1251c2210a6df97cb8c1356767184
com.twitter	scrooge-maven-plugin	3.2.0	jar-with-dependencies	9ab65ab10ea8a2440dc4167f22bc8b80af30b594
com.twitter	scrooge-maven-plugin	3.2.1		50c8ad74e54f27ae23161b7ab4923b20c5cf6946
com.twitter	scrooge-maven-plugin	3.2.1	jar-with-dependencies	480b7dbf4bd7c0d97037db8590372105f9267d87
com.twitter	scrooge-maven-plugin	3.20.0		0221a9de06090b737643e4acc43cbe586de66812
com.twitter	scrooge-maven-plugin	3.20.0	jar-with-dependencies	555f0c19c21a2f26916d55e4f97e1a4e4277cca3
com.twitter	scrooge-maven-plugin	3.3.0		bdc663ffe6ed11d4f3c44628a03eb351a1668e68
com.twitter	scrooge-maven-plugin	3.3.0	jar-with-dependencies	4e8066334cd739ed3441425f5e726a34e17f0fd9
com.twitter	scrooge-maven-plugin	3.3.1		b9d1a164b4dcc0b563d04c76ad8f4e538396fe89
com.twitter	scrooge-maven-plugin	3.3.1	jar-with-dependencies	038593eb56f368fc68ba5fa173c645cd3ffe600e
com.twitter	scrooge-maven-plugin	3.3.2		897d0669b1d9d00544669b15e9a468fa0a3d9b93
com.twitter	scrooge-maven-plugin	3.3.2	jar-with-dependencies	a7dbf0ee17f11ef2ddb9dadc414252488f79d473
com.twitter	scrooge-maven-plugin	3.4.0		63f16acb3c7532ab08cf0a2076724da82119ddd3
com.twitter	scrooge-maven-plugin	3.4.0	jar-with-dependencies	693875af12dd1bbb46b03cdfd053d16015846e9f
com.twitter	scrooge-maven-plugin	3.5.0		4d96d7c93df826383d093e5a7e4f98d0f0d52d0d
com.twitter	scrooge-maven-plugin	3.5.0	jar-with-dependencies	e9110afccacb6b51ce15a4ffa310332d570a2dd2
com.twitter	scrooge-maven-plugin	3.6.0		d99115398eece269fc49b7224c1970d89654afd0
com.twitter	scrooge-maven-plugin	3.6.0	jar-with-dependencies	2182ec01a42ec0b5adf34dd9c1ee890f8874042c
com.twitter	scrooge-maven-plugin	3.7.0		bb05a1919dad1102676d2ecb64b2c8d35ed39538
com.twitter	scrooge-maven-plugin	3.7.0	jar-with-dependencies	bfc7dd95c07ddfc67d37caabbcc4e4d04e96c2b5
com.twitter	scrooge-maven-plugin	3.8.0		1a67d8b32495c1c69e217fc37d58b6ff00055837
com.twitter	scrooge-maven-plugin	3.8.0	jar-with-dependencies	2ca9263e84e3be9bb9337ec64b90f05c1c796655
com.twitter	scrooge-maven-plugin	3.9.0		737e03c500c4e944c3730ed54d250cd2e2a8a504
com.twitter	scrooge-maven-plugin	3.9.0	jar-with-dependencies	15e16fd886a10f5471fb3a4af15d06d42cd9e7f3
com.twitter	scrooge-maven-plugin	3.9.1		7f7375466147e0eda9847f19815b6d1786ce7196
com.twitter	scrooge-maven-plugin	3.9.1	jar-with-dependencies	4396b421aba66bbedfa03a990826eec2bc10f51a
com.twitter	scrooge-maven-plugin	3.9.2		31370f9981772416ba3b6c1092d8428aa92b9967
com.twitter	scrooge-maven-plugin	3.9.2	jar-with-dependencies	47fc43bf5a202f04f2f5d6e895fb03b79d7da1d9
com.twitter	scrooge-maven-plugin	4.0.0		4156ba25ad37d1a5f67520134d72e2270769bb5b
com.twitter	scrooge-maven-plugin	4.0.0	jar-with-dependencies	db50ee3d56187651787d8467be4a72b62be3a5de
com.twitter	scrooge-maven-plugin	4.1.0		cb3563a32c7191396193f250911322e83499b803
com.twitter	scrooge-maven-plugin	4.1.0	jar-with-dependencies	cdb114d0e1a5e92ef3fe21bd5139baac54a5062d
com.twitter	scrooge-maven-plugin	4.10.0		f559f23ce1a276e8a466a57028d002edd9ad12dd
com.twitter	scrooge-maven-plugin	4.10.0	jar-with-dependencies	7b6ba4c8d34f7e7b79f63136c339ae093d9ba1d0
com.twitter	scrooge-maven-plugin	4.11.0		8b4b08822d99adb5c55fef47ab9064e56bdef038
com.twitter	scrooge-maven-plugin	4.11.0	jar-with-dependencies	52482c2b36f0536600a37ecc8d4d8363152cfb52
com.twitter	scrooge-maven-plugin	4.12.0		6814ba36f6874e2312f269419e102a4835195890
com.twitter	scrooge-maven-plugin	4.12.0	jar-with-dependencies	763beaa239195191d2a603eb5465407cbd400148
com.twitter	scrooge-maven-plugin	4.13.0		58e396fae4cf48b1780036486ba0f63956215eb0
com.twitter	scrooge-maven-plugin	4.13.0	jar-with-dependencies	d8b03ae67c7807f5cccf2500ead45627f52bd365
com.twitter	scrooge-maven-plugin	4.14.0		0f3bdda79ed8541ffaf41f487a9a4e0f685f7d77
com.twitter	scrooge-maven-plugin	4.14.0	jar-with-dependencies	0b1616635a7351ed60283adf8d48ba73974d980a
com.twitter	scrooge-maven-plugin	4.15.0		ef82a8b5da1401523c1842a53138424a6d641c8c
com.twitter	scrooge-maven-plugin	4.15.0	jar-with-dependencies	d7144949f1dee1c2c57ab31f75072826152c86ff
com.twitter	scrooge-maven-plugin	4.16.0		af963f2b09e807025883d6237f4fb6ba5e462a61
com.twitter	scrooge-maven-plugin	4.16.0	jar-with-dependencies	9ea0340170ab2edbca8a788de362b29ed5343836
com.twitter	scrooge-maven-plugin	4.18.0		0df6937cd888a1558e9362ee99e8d044c28e7155
com.twitter	scrooge-maven-plugin	4.18.0	jar-with-dependencies	ac6f1cb3d2f73873a681011ff17510085caf26de
com.twitter	scrooge-maven-plugin	4.19.0		3576d2dc5e6a5d17b19308743bd82ad92d843dde
com.twitter	scrooge-maven-plugin	4.19.0	jar-with-dependencies	0014cc6e29b3169b4dc95ead8225fad23be860d5
com.twitter	scrooge-maven-plugin	4.2.0		fa6b06a11cd4fe151f0c4d93a02f04a745287c57
com.twitter	scrooge-maven-plugin	4.2.0	jar-with-dependencies	80bce13dc382b946b4c965d0f1873cba3c85f7f6
com.twitter	scrooge-maven-plugin	4.20.0		c79451adf5f29769d4a59ed4ba136aae5eaf9ccf
com.twitter	scrooge-maven-plugin	4.20.0	jar-with-dependencies	625f9fc900ae2665d82b89995beff36f8067fb98
com.twitter	scrooge-maven-plugin	4.3.0		545a921f017496ce7cf856bcc34216f06fcddf7d
com.twitter	scrooge-maven-plugin	4.3.0	jar-with-dependencies	40ba9fed64e268f8ac3123a51e0d3f7051d78eb6
com.twitter	scrooge-maven-plugin	4.5.0		a3feff85c217ae193a2f82c20c87308e99b6b20c
com.twitter	scrooge-maven-plugin	4.5.0	jar-with-dependencies	9cd9109333e6918bf259456eac6bd9e42a764300
com.twitter	scrooge-maven-plugin	4.6.0		e528885b0fb71e1bceebcef7dc7682149bcd2818
com.twitter	scrooge-maven-plugin	4.6.0	jar-with-dependencies	35f8beb9a6d3304df3f2510dc3fdbce9f6b71599
com.twitter	scrooge-maven-plugin	4.7.0		48edf30de71f0f7904822ed6db9011e5a41a114a
com.twitter	scrooge-maven-plugin	4.7.0	jar-with-dependencies	f422fbd1e076a26b5a643131d516f22afda3c5de
com.twitter	scrooge-maven-plugin	4.8.0		bd93698c5d5adcbbcb8af60372c03caa75c6ed5f
com.twitter	scrooge-maven-plugin	4.8.0	jar-with-dependencies	b8ab86f677669647d4641882a00f4ea7f1fbd140
com.youramaryllis	eventstorming-cli	1.0.0		0965d6727619776d49c2a3b6e9edd1fca71d49f4
com.youramaryllis	eventstorming-cli	1.1.0		83e4f312bf9eae81a362f72526ead1d2ca98eb4f
com.zhaofujun.nest	nest-spring-boot-starter	1.1-release		43704e67fc258da4bf3536cff487177c4aec23de
fun.wilddev.lib	spring-starter-core-ext	1.0.0.RELEASE		e9b27560da86d022a92e8f339bfce9b7c0d1c99a
fun.wilddev.lib	spring-starter-core-ext	1.0.1.RELEASE		089027644c54091130c5b80f512140598d9f5722
fun.wilddev.lib	spring-starter-core-ext	1.0.2.RELEASE		27a68f52f265cffe17a5976e2396a5450e6035a2
fun.wilddev.lib	spring-starter-core-ext	1.0.3.RELEASE		bce6bff77738f6948162783dd54859cccf95c859
io.7mind.izumi	json-sick_3	0.1.6		b9f2e43a0f9ae2e2102f9d05b95996d4bb633100
io.7mind.izumi	json-sick_3	0.2.0		ecfb4dadf26221dfa80373cfc77874b6dccf131d
io.7mind.izumi	json-sick_3	0.3.0		5c11ea69179fb99d8521793ea74dad556aae8a1d
io.7mind.izumi	json-sick_3	0.4.0		8f773a6944cfd0e012a0957545c603b0140b7033
io.7mind.izumi	json-sick_3	0.4.1		2209a35f91fcda62cbb04a4e34ab78262136bf70
io.7mind.izumi	json-sick_3	0.4.2		b994486422ebe0296e06aad67686c7d2461d3c93
io.7mind.izumi	json-sick_3	0.4.3		0a9bbb771570a46d5935655af3900aa8f9da8a1b
io.7mind.izumi	json-sick_3	0.4.4		18b09ac201cf0271865f52f65c317dbc974b3513
io.7mind.izumi	json-sick_3	0.4.5		4f20b0e7c1518741b242435f75e1eb645c94f493
io.7mind.izumi	json-sick_3	0.4.6		76db78c80e479bc8fe14572a94d2cca5f891a3bf
io.adamantic	quicknote-java-amqp	0.0.1		d00a3ac74f258d43802c9b856432ce95ef80f8db
io.adamantic	quicknote-java-amqp	0.0.2		11fadb75ca6c2a89b85dfb84d4677109ddd2469a
io.cdap.cdap	cdap-common	6.0.0		f4b5a58dd2211e6337e4b3c59c7b6c3c02c99dd5
io.cdap.cdap	cdap-common	6.1.1		c29f1d71259bfc7a581509e0f2d03564d21dbe72
io.cdap.cdap	cdap-common	6.1.2		afa22b6d18809825f3b5e24100c835d31acba870
io.cdap.cdap	cdap-common	6.1.3		8a48e166416ed1b913097dd53585d8a457da8832
io.cdap.cdap	cdap-common	6.1.4		4e9373e532ee3552e4b51d298573e82be29ddde8
io.cdap.cdap	cdap-common	6.10.0		6d965c204664d787d804fa7a42aa31c77c636399
io.cdap.cdap	cdap-common	6.10.1		d5d1c97bd0df3668c7df61ff638d4d912f8d465d
io.cdap.cdap	cdap-common	6.11.0		515ee5bdd003c97d5c4aa032bb35ad367ed76d5f
io.cdap.cdap	cdap-common	6.2.0		be3d8f159e52ab9827fb6926e0a5089dd70fa3e9
io.cdap.cdap	cdap-common	6.2.1		a6550b2de4cc8aebb78781bfda3d942133c391d8
io.cdap.cdap	cdap-common	6.2.2		47afacefd8f641f017b36bf8600a43694b1be1e6
io.cdap.cdap	cdap-common	6.2.3		2dc1827f3af75c9b279a6a2e211ab375d9d8f248
io.cdap.cdap	cdap-common	6.3.0		f4d4a1193a43f2a63efe2b7bbb8aedfbc0a6d3f5
io.cdap.cdap	cdap-common	6.4.0		2b76e80964a881fe0680296929cec7bfa692a38d
io.cdap.cdap	cdap-common	6.4.1		bb715ef7b580db427fd76a8b206810f559fdae1c
io.cdap.cdap	cdap-common	6.5.0		5aaa8bdee28f77a64e911513184b36e9a754969f
io.cdap.cdap	cdap-common	6.5.1		2b1a23d987ac37d2637fcb52f8cc14c27472b67a
io.cdap.cdap	cdap-common	6.6.0		0ab53f39077176062d6d3466dee2e4a6d435b757
io.cdap.cdap	cdap-common	6.7.0		08a4a24b3f6345931c38d14a6b2cbb50b9fde463
io.cdap.cdap	cdap-common	6.7.1		d213586abcc0aec62a836887fb8194cff086f8e7
io.cdap.cdap	cdap-common	6.7.2		3c6deb62bc8c9932e87948e6f4ad1992bdaffc60
io.cdap.cdap	cdap-common	6.7.3		305acf28d464bf6b117a7b07b32173c26a3317f7
io.cdap.cdap	cdap-common	6.8.0		f1302c3c093cd6cb856481475d7c8adf1df371c0
io.cdap.cdap	cdap-common	6.8.1		f950a2f3db71de935c27a36cf50f939607902f20
io.cdap.cdap	cdap-common	6.8.3		40dac5c96dc19946757f15b40527041dbfeff580
io.cdap.cdap	cdap-common	6.9.0		65e1c41239df291ea93e0ab81fb04b4bf2de11a0
io.cdap.cdap	cdap-common	6.9.1		fcb21dcdc786523df5f6a4dd6a81094311d3cef0
io.cdap.cdap	cdap-common	6.9.2		0cae0cfe72c4d376b1036c0186add33b8b879c58
io.github.androidpoet	dropdown-desktop	1.1.2		6ef945591d50a6f5688f55f47b1ef3aa3c9921ad
io.github.androidpoet	dropdown-desktop	1.1.3		5a8bc95b56f4eb393657b6db4ecdafa7dd3f6388
io.github.androidpoet	dropdown-desktop	1.1.4		453c98e3eee6d5843258956e773bd483754a3426
io.github.androidpoet	dropdown-desktop	1.1.5		c99e9b47e91bb1306c8a9b392dddc8fae55b88a4
io.github.androidpoet	dropdown-desktop	1.1.6		6bad19a4528829e698119b832dcbac1beabae0e2
io.github.edasich.backpack	data-test-resource	1.0.0		841a2ee392fd0855a5402935a93c24033e7544f8
io.github.irevive	odin-zio_2.12	0.12.0-M3		ca10d1a636f1273682d1cfb0a9ce8d076c81defc
io.github.mingyang66	emily-spring-boot-actuator	4.3.0		3cc7c6d254eb26283a6f4ec624042cee99c07e97
io.github.nafg.scalajs-react-util	editor_sjs1_2.12	0.10.0		02eff760e8386f89a3764fea599a2447b77f70bb
io.github.ngbinh	endpoints-play-server_2.12	0.10.1+26-d142014e		e293cd605768eb381cd160d663616fb9ae9fade1
io.github.pandulapeter.kubriko	plugin-physics-iosarm64	0.0.1		N/A
io.github.pandulapeter.kubriko	plugin-physics-iosarm64	0.0.1	metadata	82fe3e91eddd5217f474e87ae077e512014dcc9a
io.github.pandulapeter.kubriko	plugin-physics-iosarm64	0.0.2		N/A
io.github.pandulapeter.kubriko	plugin-physics-iosarm64	0.0.2	metadata	defd05d8feb4f1273e699020c39c427c81d51fb9
io.github.pandulapeter.kubriko	plugin-physics-iosarm64	unspecified		N/A
io.github.pandulapeter.kubriko	plugin-physics-iosarm64	unspecified	metadata	7133a48537f008fa90be8be49ac33b7d3e02475a
io.kevinlee	logger-f-core_2.12	0.1.0		c97104138ca3eb8781740f7980fc4aa39b1b3ab8
io.kevinlee	logger-f-core_2.12	0.2.0		ba363bdfe443fe3c8220878473727238b437c980
io.kevinlee	logger-f-core_2.12	0.3.0		f3e2f1fa545d5cadab1741f5eb514c4727a685f0
io.kevinlee	logger-f-core_2.12	0.3.1		da2654cf8a3188039285d798b2b06fec9bb42d7f
io.kevinlee	logger-f-core_2.12	0.4.0		47dd353816eb092868eeda756b6ff25d4119d1fa
io.kevinlee	logger-f-core_2.12	1.0.0		c1381b43196f859a9bd5bcc0a58d8c49dfe35e93
io.kevinlee	logger-f-core_2.12	1.1.0		0a2d29549d27695837a4a8df03faad3f0d88b653
io.kevinlee	logger-f-core_2.12	1.10.0		2e0a93ca469e322ec949bd26c21dcd39b1f7b546
io.kevinlee	logger-f-core_2.12	1.11.0		067edc8d295457b8c8227c8529f8fe7e2445224e
io.kevinlee	logger-f-core_2.12	1.12.0		23c151d142f21b41768eec03db314dce0bad0129
io.kevinlee	logger-f-core_2.12	1.13.0		750b27e18b56937c712b8bef61f474bf4e548754
io.kevinlee	logger-f-core_2.12	1.14.0		d59c37569f46172b89acdb7e213214cc1b6fcd5c
io.kevinlee	logger-f-core_2.12	1.15.0		44b0567ee38ba9bd7ed4c14e101348bfcf2b1ba7
io.kevinlee	logger-f-core_2.12	1.16.0		d134301370a1d70db2b7deb3c5054d838df0a7ca
io.kevinlee	logger-f-core_2.12	1.17.0		333dfd853d158680c39e5f3c93465cc8f45a3588
io.kevinlee	logger-f-core_2.12	1.18.0		7142ae73ab136a42d20073e02fe5261c7aef9bcd
io.kevinlee	logger-f-core_2.12	1.19.0		05700ed120285f93b014a13c09d2093a10693340
io.kevinlee	logger-f-core_2.12	1.2.0		36751cb5f7ef87341592ba5ce036379a48829e0a
io.kevinlee	logger-f-core_2.12	1.20.0		4fba47132dfd7e126b2576767cf9354efa649163
io.kevinlee	logger-f-core_2.12	1.3.0		bf697aa7eb8ebeff839e4c74afbd47b05e89098f
io.kevinlee	logger-f-core_2.12	1.3.1		544c318d9bd169d756205f2a5115130c4b2274c4
io.kevinlee	logger-f-core_2.12	1.4.0		081f5d442e305df7b71080e1e2f9b756ee21d204
io.kevinlee	logger-f-core_2.12	1.5.0		20591e7e726261971a5421a0beb114e1d2ce5d4c
io.kevinlee	logger-f-core_2.12	1.6.0		f2748038a47fc8bf92070d623d9ecadbd53b26d8
io.kevinlee	logger-f-core_2.12	1.7.0		3897e1efea5c6e5d65dab08ccf1cf7c8cf88c8d0
io.kevinlee	logger-f-core_2.12	1.8.0		69aa5aa9be4513ee8aeabfd76a08ee4bced8a9e3
io.kevinlee	logger-f-core_2.12	1.9.0		104bf38838e6daa48489ae2f0cc9df6e198c43a9
io.kevinlee	logger-f-core_2.12	2.0.0		e67439198233fa3f49d66202e940d9c5308a6ab8
io.kevinlee	logger-f-core_2.12	2.0.0-beta1		41a34228b4a9d5d849c168e06b0c3b8982a13d42
io.kevinlee	logger-f-core_2.12	2.0.0-beta10		eb0c6bf5adbb7233a156458e551dd2d8780accf0
io.kevinlee	logger-f-core_2.12	2.0.0-beta11		45518ad43616079fb4ffd0ffd4a5c65e6a593845
io.kevinlee	logger-f-core_2.12	2.0.0-beta12		2a94f1bd6445943b952627bb9a90ff8295e755fd
io.kevinlee	logger-f-core_2.12	2.0.0-beta13		c8cb3cbe14a43cf9e51dfd8da0423acde300dac4
io.kevinlee	logger-f-core_2.12	2.0.0-beta14		61c8418fb0df6e47ecba1d68987b20d81fdb8366
io.kevinlee	logger-f-core_2.12	2.0.0-beta15		eae244e357734b6b18744a18831ff1b68a437890
io.kevinlee	logger-f-core_2.12	2.0.0-beta16		d9d2b904fb04fa9e6bb6852f2cc534148107f404
io.kevinlee	logger-f-core_2.12	2.0.0-beta17		ee1386a71fa9ac348a480654ea6beb7461ad6404
io.kevinlee	logger-f-core_2.12	2.0.0-beta18		99550ec60125fa1e6d04329f37dbec50a7750923
io.kevinlee	logger-f-core_2.12	2.0.0-beta19		1f5a1c07e2e40400b197da95b0e00632b592cb39
io.kevinlee	logger-f-core_2.12	2.0.0-beta2		c072c1319b09aa291461ecf59e7c76a616b4db0a
io.kevinlee	logger-f-core_2.12	2.0.0-beta20		327a4083a7dd0237e4c40b6baee200af767284ba
io.kevinlee	logger-f-core_2.12	2.0.0-beta21		34a02d8317164d7462ee9abb34d3bdea6cb7a00b
io.kevinlee	logger-f-core_2.12	2.0.0-beta22		b54c32faaca4393cb088cf30f4b9e77dee62d54d
io.kevinlee	logger-f-core_2.12	2.0.0-beta23		e61fdd1f727edd39ef3311f0a4187a4ee43dcd5d
io.kevinlee	logger-f-core_2.12	2.0.0-beta24		7eed0fc1bd6c39beb83e2b62a95e985a6ffed1c8
