biz.cgta	serland-jvm_2.10	0.1.0		e85e91841900e24d8dbe1148a96c9818a9847786
io.github.sedinqa	state-tester	0.0.5		9b2222080a4e9fd687a12b6a0bb0096436364796
io.github.sedinqa	state-tester	0.0.6		083efbd76ee2db79a3263d35f5cc7fa8e52d8728
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.1.0		0bcef1034e79b02913ab3f4ae6b0e7afbf4401c8
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.10.0		ee340694c04d428a6cb24b3c6c8d59e1b18ae21d
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.11.0		6822819c4a3a82e36ffb49995c560680b1461b42
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.12.0		66fb034915ac2b2c0c7ad10ba2b71464d4e78e26
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.13.0		6e47d9033ccd34003d2edd506c094461aac29e68
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.14.0		905168c25adc9015112552b2005113bef9ad0fae
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.15.0		cf93274beda5c378d24c4c48e83f3a5a68982c23
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.16.0		a35d047973802c5a60b3946c241d680e8613d236
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.2.0		0a63bf10f502b50d42fdaa7af4dc5066181eb29c
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.3.0		972e795910e9bfbcabfb6eb0df6ecc1b98fa383b
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.4.1		d0d119126ca167ac35c1ef2ea7353f83ee1dd7c2
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.5.0		825eaf19a88e1ee765681e025cf81b21ae7148a3
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.6.0		bd677a631e522ecf3ab233a354ac6acdbc0c5571
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.7.0		f28563bbcabbce1c37122e06427375bd018c60e1
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.8.0		1fea58784b0a5222029a3107b49dfecdffb0b3ef
io.github.theborakompanioni	tbk-bitcoin-common-bitcoinj-util	0.9.0		836ebf6c6b17fa2becae4e83ba64bdeefb7468d6
io.ktor	ktor-http-cio-common	1.1.0		f56eb5312becac11cb189df9911896f0427aacea
io.ktor	ktor-http-cio-common	1.1.1		9bdc3d094608c98219c3e8c92637d521da317c39
io.ktor	ktor-http-cio-common	1.1.2		f10c1b2f01c17ff74c43da34711e3db5377d77d3
io.ktor	ktor-http-cio-common	1.1.3		7d6e8269d72efcbfd37675b1cae7fb28ecab6e75
io.ktor	ktor-http-cio-common	1.1.4		01c649d35c2c9d8c2dcbb1473091d7c09f3641d8
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	19.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	20.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	21.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.13		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	22.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	23.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	24.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	25.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	25.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	25.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.org.eclipse.microprofile.rest.client-1.2	25.0.0.4		N/A
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.0-RELEASE		d768d6da0923b87f4b162d21e28097315822b4f6
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.1-RELEASE		bf02355d543615e2702ebca642569fa448351d27
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.2-RELEASE		a6e2a62a01724f1377ef4ee7196e9de8d3329cf2
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.3-RELEASE		a9e182654819fb5d838e3f79d4a3bf0f861e42d7
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.4-RELEASE		9f541d8daea900d71b87893287e72201ac347c67
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.5		708dd99ea7edc7f7f94fa072b3d509c535cb0d6e
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.6		87d3f75a5169402887da032825cb25226b54d681
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.7		f290c159b141b8d28332449a6c59f5e10dd7a6e0
io.quee.ktx.radix	ktx-radix-development-operation	v1.2.8		641a4d56d99c9f8c3c6c019598703b2694a4d5b9
io.quee.ktx.radix	ktx-radix-development-operation	v1.3.0		16cba640136566b5ee1abddc38f0cc6d7e2f1f9b
io.sdsolutions.particle	security	2.6.7		13f9d34fc9a635dc2cf40b1357ece81ddbd7f476
io.sdsolutions.particle	security	2.6.8		5416c75ee9bc59946b15fd9686bc47fc8204b6eb
io.sdsolutions.particle	security	2.7.0		353cf6618e1ab46d1c8ae421de8cb6f7825be51b
io.sdsolutions.particle	security	3.0.0		c18df8f6eda5c7dc1732d6b4cd39c1d3ed31fa1b
io.sdsolutions.particle	security	3.0.1		82bf055b1de7e894e8511a02babb5d07e7b7b18e
io.sdsolutions.particle	security	3.1.1		a61e2a8a7f3dbdbc78d4a8002708d301f9df80f9
io.sdsolutions.particle	security	3.1.5		7f274f351826f8205ea08747bc0a6de1212e8800
io.sdsolutions.particle	security	3.2.4		406ebd167e8b961941e291c8a4bb60ae6af81b08
io.sdsolutions.particle	security	3.2.5		9e2860d7b56dddd010e162b191692aa4e434ef08
io.sdsolutions.particle	security	3.2.6		6f5c23bf42f0bd8069b1f65c4ffb31535a13a3a1
io.yupiik.uship	persistence	1.0.1		b59612b5c6fe4963d6eac78b4d24d82a8ee1b60b
io.yupiik.uship	persistence	1.0.10		fdc6a7d317c9472b8ffe3b95dff7d1c6347f0e0d
io.yupiik.uship	persistence	1.0.11		68c8cd960e2231ffdaf46347fb30ff66575e27da
io.yupiik.uship	persistence	1.0.12		ac5e168f5000fc1ae96d62355643dc01d5dde698
io.yupiik.uship	persistence	1.0.13		3cf77ef26567619308721157954902057e849c67
io.yupiik.uship	persistence	1.0.14		ee6183e4e39002aa9feff3ee386d475ccf2ded45
io.yupiik.uship	persistence	1.0.15		9926fc26e8f3eff8a601a3d09d6b2e7e52a8225c
io.yupiik.uship	persistence	1.0.16		aa3dc21c4f05a8023151c410df7a5eb76d022261
io.yupiik.uship	persistence	1.0.17		d387d2cf77ed3918812c01fba7272877c2572cd7
io.yupiik.uship	persistence	1.0.18		6802e362444dde74ec11c726995ca2033350be00
io.yupiik.uship	persistence	1.0.19		57028bccf9667e3fec3b5aa5f90cc9f8ba89a13b
io.yupiik.uship	persistence	1.0.2		0b05d1cf7ad099aa542dfaca92f553b359abaf58
io.yupiik.uship	persistence	1.0.3		21ecb2df1e9095748e545bffc56cea6b2450ad31
io.yupiik.uship	persistence	1.0.4		8fb461e574f50b22c100758faa4c4461bf9599e2
io.yupiik.uship	persistence	1.0.5		b8a19bb9eecf091d2ef8cd4a6d711b493821db71
io.yupiik.uship	persistence	1.0.6		4849aa060bf627ae453205773b7992922c060d3d
io.yupiik.uship	persistence	1.0.7		968f0ee97d9a090f217c7a5a9c2305ccb5bdea54
io.yupiik.uship	persistence	1.0.8		40931d5e42279afd09f74795587af0f2c3a40273
io.yupiik.uship	persistence	1.0.9		8a36d83e9cd93f39cfc25d7240f8858f92249891
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0		N/A
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0	metadata	ba5ce1658bba55b9fb1200a93345a5f19460b889
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0-beta.5		N/A
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0-beta.5	metadata	e0b5718911c14eca5d18f19727545ee32e5f893c
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0-beta.6		N/A
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0-beta.6	metadata	fbe6199318bb1aca9fe284e6176c87b27326c22a
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0-beta.7		N/A
media.kamel	kamel-decoder-animated-image-iosx64	1.0.0-beta.7	metadata	38910b1b411a1146a1e6f8ef8d35ce6954957e1b
media.kamel	kamel-decoder-animated-image-iosx64	1.0.1		N/A
media.kamel	kamel-decoder-animated-image-iosx64	1.0.1	metadata	3af3e5b81e3490aac99eed7f8a940f95886567b1
media.kamel	kamel-decoder-animated-image-iosx64	1.0.2		N/A
media.kamel	kamel-decoder-animated-image-iosx64	1.0.2	metadata	47cab6ad6326cfc98e0703846031ce4a617e0ccb
media.kamel	kamel-decoder-animated-image-iosx64	1.0.3		N/A
media.kamel	kamel-decoder-animated-image-iosx64	1.0.3	metadata	dc3dbba59760fe2ce327e17d1d757ec52c373e9f
net.akehurst.language.editor	agl-editor-ace-js	1.5.0		N/A
net.liftmodules	mongoauth_3.4_2.12	1.4.4		18e83222bd247c234509288a9ae77d01245c68a2
net.stickycode.parent	sticky-parent-jar8	1.2		N/A
net.stickycode.parent	sticky-parent-jar8	1.3		N/A
net.stickycode.parent	sticky-parent-jar8	1.4		N/A
net.stickycode.parent	sticky-parent-jar8	3.1		N/A
org.apache.commons	commons-numbers-combinatorics	1.0		eef8a2010eb75f76d33ebbc393a0e9a1d5f9fd8e
org.apache.commons	commons-numbers-combinatorics	1.0-beta1		848bcfa6b5226635d979cf85c5ef623d1d2e7746
org.apache.commons	commons-numbers-combinatorics	1.1		30e954189fe642be743f54490b039f3c63e60813
org.apache.commons	commons-numbers-combinatorics	1.2		267ae67169b1606733389d36c24fa12b0b9855f0
org.apache.geronimo.configs	jaxws-sun-tools	2.2		N/A
org.apache.geronimo.configs	jaxws-sun-tools	2.2.1		N/A
org.apache.geronimo.configs	jaxws-sun-tools	3.0-beta-1		N/A
org.apache.geronimo.configs	jaxws-sun-tools	3.0.0		N/A
org.apache.geronimo.configs	jaxws-sun-tools	3.0.1		N/A
org.apache.geronimo.daytrader.plugins	daytrader-tomcat	2.2.1		N/A
org.apache.johnzon	johnzon-jsonb-extras	1.1.10		7108e7b59d9061c91be95374bb5a67517abea0d1
org.apache.johnzon	johnzon-jsonb-extras	1.1.11		9d4590b67cfef80ffba9ba47078e0b8a176f0c33
org.apache.johnzon	johnzon-jsonb-extras	1.1.12		8940cb29694a8484fc82d0a991bc02cee040e609
org.apache.johnzon	johnzon-jsonb-extras	1.1.13		c89009df2ef023a3442224794d8728281f21994f
org.apache.johnzon	johnzon-jsonb-extras	1.1.8		504e54bb9668ef8d74e05c809e635cb6c8ccca5f
org.apache.johnzon	johnzon-jsonb-extras	1.1.9		f39a2fcdcab1308d27f5bd09fb77d6c59945da14
org.apache.johnzon	johnzon-jsonb-extras	1.2.0		0374ae0d6262443a3c97d572e6f4dc8c1c2a6b3d
org.apache.johnzon	johnzon-jsonb-extras	1.2.1		cddc8a2ac9b82cbc55b05add69fef8c14ba75ea0
org.apache.johnzon	johnzon-jsonb-extras	1.2.10		4de29fb753994e7df0e52ec0ce316e0245d16957
org.apache.johnzon	johnzon-jsonb-extras	1.2.10	jakarta	cb6b03b3bd91260f393dc5e2c2b413293f3f5a1d
org.apache.johnzon	johnzon-jsonb-extras	1.2.11		420cabb3634c9b48d2ea1f5098cdf052eed48a88
org.apache.johnzon	johnzon-jsonb-extras	1.2.11	jakarta	5cccb5710df31446da46be673c26cc71247b77ab
org.apache.johnzon	johnzon-jsonb-extras	1.2.12		dd2a1e61a7f4ee4fe7d410f31116534b394688e5
org.apache.johnzon	johnzon-jsonb-extras	1.2.12	jakarta	a9e25f19a96de298ee2c8f6f8ecd8cd237fb6889
org.apache.johnzon	johnzon-jsonb-extras	1.2.13		27a355c8263f154937094871c0db256b8022ec01
org.apache.johnzon	johnzon-jsonb-extras	1.2.13	jakarta	b41c983d6a4179532d75f8c2f587b7675d0c7d5f
org.apache.johnzon	johnzon-jsonb-extras	1.2.14		7a4782e887f16de270cbecbf4581694af2754ae6
org.apache.johnzon	johnzon-jsonb-extras	1.2.14	jakarta	be6b742c90c5f6c32ce53b60c224c5f1839beb6b
org.apache.johnzon	johnzon-jsonb-extras	1.2.15		c65a72773a2f0c1e22fc12d972ca33e3d1e945bb
org.apache.johnzon	johnzon-jsonb-extras	1.2.15	jakarta	006761776292c782afa76640a1ccb6764bbeb031
org.apache.johnzon	johnzon-jsonb-extras	1.2.16		d707772e8a7bdfdadc2db306264b10d82f9d847e
org.apache.johnzon	johnzon-jsonb-extras	1.2.16	jakarta	f8041a88853593116b0dbc29b26976edbddd1ef3
org.apache.johnzon	johnzon-jsonb-extras	1.2.17		3bb5b1edc01c9f8894c20a55e6ca96a9ace8af3d
org.apache.johnzon	johnzon-jsonb-extras	1.2.17	jakarta	0adb40a7b6400f3810a0a002c59d925168d54ed4
org.apache.johnzon	johnzon-jsonb-extras	1.2.18		4ec0f4d3e8ad4ecbab1b4a24bbb26fda1f9122fe
org.apache.johnzon	johnzon-jsonb-extras	1.2.18	jakarta	aef0f4269bd18824310dda597fcc44b19cf244db
org.apache.johnzon	johnzon-jsonb-extras	1.2.19		13d0afb856ad58285464d9aad2dfb41817ba2e0f
org.apache.johnzon	johnzon-jsonb-extras	1.2.19	jakarta	27f91321bb109df6db514159bce4f504d960fc55
org.apache.johnzon	johnzon-jsonb-extras	1.2.2		5cd8994f1ce756cbc7bfed7fa2f0911398a1a6d4
org.apache.johnzon	johnzon-jsonb-extras	1.2.20		6231774088a7479d08567ba92e8678b3903bd362
org.apache.johnzon	johnzon-jsonb-extras	1.2.20	jakarta	84c8006afbca1d179bae4026303ca6da37fc5f52
org.apache.johnzon	johnzon-jsonb-extras	1.2.21		e51d789a941b8e3e72952ae3db23a2f36a194f81
org.apache.johnzon	johnzon-jsonb-extras	1.2.21	jakarta	d8f35ec9b549ee7afdffaba3349f84f0da67a77f
org.apache.johnzon	johnzon-jsonb-extras	1.2.3		f8d70cedc88151c60019f4748de55b56c3198461
org.apache.johnzon	johnzon-jsonb-extras	1.2.4		17a6f97caad482bab9b8222e0fff79676b0f79b7
org.apache.johnzon	johnzon-jsonb-extras	1.2.5		0968e7758e2bf6cb14d53b532016736b2610d415
org.apache.johnzon	johnzon-jsonb-extras	1.2.5	jakarta	be1347f6533f51ca2814e80b482eeb447aad4ccd
org.apache.johnzon	johnzon-jsonb-extras	1.2.6		bc460f26a9d1babdb5e81b9f8a3ed579a5c8dd17
org.apache.johnzon	johnzon-jsonb-extras	1.2.6	jakarta	dab98d054aef9f82110eeed32fdf5a5ebd19c1fe
org.apache.johnzon	johnzon-jsonb-extras	1.2.7		71fc86201432c8f03057631e6c519fd0802ee626
org.apache.johnzon	johnzon-jsonb-extras	1.2.7	jakarta	3f6d054abbc256bbe1e13a8d99163b556264b953
org.apache.johnzon	johnzon-jsonb-extras	1.2.8		243053dc095cf273a5e17c757f32cc03b672a844
org.apache.johnzon	johnzon-jsonb-extras	1.2.8	jakarta	eede2cb0d226cac8cfa81ac12e651610422b2d24
org.apache.johnzon	johnzon-jsonb-extras	1.2.9		144813c39f497b1139716afc5ddf793fd35703c9
org.apache.johnzon	johnzon-jsonb-extras	1.2.9	jakarta	101bc945f9b4a703116ff335d24e46082528613f
org.apache.johnzon	johnzon-jsonb-extras	2.0.0		9bc9a9e2aed3c587f2e89d356d94036673249fe6
org.apache.johnzon	johnzon-jsonb-extras	2.0.1		5ddbea38cbc71c4b4060a821bf97f6ddb1677bdc
org.bdgenomics.utils	utils-parent_2.11	0.2.0		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.1		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.10		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.11		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.12		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.13		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.2		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.3		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.4		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.5		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.6		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.7		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.8		N/A
org.bdgenomics.utils	utils-parent_2.11	0.2.9		N/A
org.cert.netsa	mothra-datasources-base_2.12	1.5.0		d9db332c9090e80647273d05398ea152867e95f8
org.cert.netsa	mothra-datasources-base_2.12	1.5.1		e3a151fa06f9af2b1c106cccf8288b09eac169e4
org.cert.netsa	mothra-datasources-base_2.12	1.5.2		bcefc6c437a5f886f850049d0abef8f58f4e302d
org.cert.netsa	mothra-datasources-base_2.12	1.5.3		83b21687d7eccbb76158bb15ce5678ecfe98399c
org.cert.netsa	mothra-datasources-base_2.12	1.6.0		ea107d21ceaa2684d0057428ee6b220ba8d7f361
org.cert.netsa	mothra-datasources-base_2.12	1.7.0		1724fde46faa0956317036edad6db69f3b6dfc49
org.coodex.concrete	concrete-accounts-tenant-impl-reference	0.5.0-RC1		9294c791c73ffbfdf9172b603546f16e478a6baf
org.coodex.concrete	concrete-accounts-tenant-impl-reference	0.5.0-RC3		7d85aae2e780a0ec9e11b756412833bd2004c808
org.coodex.concrete	concrete-accounts-tenant-impl-reference	0.5.1		872b090e6c3b3facf04887c861950a6cb77f856f
