ai.djl.dlr	dlr-native-auto	1.6.0	-	74af89a315a802290f292a1f72d0691ad063492e
com.bertramlabs.plugins	groocss-asset-pipeline	4.2.0	-	fdeb5f94e62a7936fabcf2708b2f625fa7a17402
com.bertramlabs.plugins	groocss-asset-pipeline	4.3.0	-	1c1927e73f4322cd7c1c88d7b54a62fdbbc26bce
com.bertramlabs.plugins	groocss-asset-pipeline	4.5.0	-	bc8e9aacbf4f40af2574e333d8050a5ed6736077
com.bertramlabs.plugins	groocss-asset-pipeline	4.5.1	-	6893b208c7fb89f4153656013ea4400aa654fcdc
com.beust	jbus	0-4	-	0d6d033db5984af17f47dfedf19cae3a978da6d0
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0	-	064ffc701bbcc04bf7ef9a3ebff38c579bfc3f22
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.10	-	2607ff6fdffde9596ac844a47a8910927ed617ad
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.11	-	a3ddfd132922ce4f0bbbff53bfd1ce6dda77463b
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.12	-	68e8ef517c5a8cf5d8fc186ec016eda51884f702
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.13	-	6d1340431cf3b4e5b53e82767fcda361af288179
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.14	-	ec8adc7621fbd04490c328a7be881c7464f2c3dd
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.15	-	1806f3286ae04b7f7839d8cf45bb245db672f5fe
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.16	-	cbf3cfe60ea1cb85f693f011766787d0d4525392
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.17	-	82a969e2adaa92c061348cb1f4dfc4ef09855b97
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.18	-	6a90f972c549d57848fd32116bc1e085696b92d4
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.19	-	30987a1e8944208ada2f7a9e77c9d9830247ccb0
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.2	-	a5db43a6f53524cee57715fb9dabe459755c6536
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.20	-	05259467fec4c1dbf3cca2fdf88d0beb7e3d26d5
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.21	-	a0e1a35dacbbbe118fa2419a39d48c43e265daa9
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.22	-	aec7da74154ac33ffdd822d13385d3eaab8a8038
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.23	-	8e09eed3727018816f0ed2702eb1201e1f685361
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.3	-	9e167b28f9361e3912ea8cccd48487f3dddd4bfe
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.4	-	588d416421424c8b98a3eacdb0e2cc5f4a1d37bf
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.5	-	46168c71f30821c38c85e027c2646b0071521254
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.7	-	26d005c03af5e1a02349fdf1e4512be484e6f43e
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.8	-	452915a6b9b3ba83af59f4d14e309a66f98df1c0
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.0-rc.9	-	791ff2d25b759f6ebda54e9534dd4c24b9d00130
com.blackbuild.annodocimal	anno-docimal-annotations	0.1.1	-	6945ebb1c63f5bb40b161a8ee6eb2313201a4ac7
com.blackbuild.annodocimal	anno-docimal-annotations	0.3.0	-	bafe1f17f0087775043b5deecea2d6aecbc56c02
com.blackbuild.annodocimal	anno-docimal-annotations	0.5.0	-	f504d62d1f9983ebb2c1f0fe6d06e03811d1626f
com.blackbuild.annodocimal	anno-docimal-annotations	0.6.0	-	7d4f487cd42282b01098fa6f3f2f3e7ac2e49134
com.blackbuild.annodocimal	anno-docimal-annotations	0.6.1	-	7eda8ac15ef5a574af18d32e7394ed266363dfaf
com.blackbuild.annodocimal	anno-docimal-annotations	0.6.2	-	7707878bb5dd59a699b3fbff8825ad50b2610885
com.blackbuild.annodocimal	anno-docimal-annotations	0.6.4	-	0473e3032cb1b40078a2f3a6504a651bd26b6a96
com.blackbuild.annodocimal	anno-docimal-annotations	0.6.5	-	ae4e8b50b5e34303faaf9d63cc3ec77ff26e5e5f
com.blacklocus	qs-aws	0.1	-	9c023a4d5e47252ef43bbe5ccde4a7e9025b7f4b
com.brettonw.bedrock	logger	1.7.0	-	34f8b970cc379c729591f1869893275b452a7880
com.brettonw.bedrock	logger	1.7.1	-	90c48195558b23e743b0e2cc1d89ac7a6aa2fafd
com.brettonw.bedrock	logger	2.1.0	-	defd573d4a6cd1d6a88fbd79a89fd2301e86d50b
com.browseengine.bobo	bobo-solr	3.0.0	-	dfb2f23068066c01d77546ba8068f7b0748b245c
com.browseengine.bobo	bobo-solr	3.0.1	-	948d00b4f38c33dfb894bbdfad879e58e8a32e43
com.browseengine.bobo	bobo-solr	3.1.0	-	e2c298081b4991f7e7e4c46195d079db8ce875a2
com.browseengine.bobo	bobo-solr	3.2.0	-	bc9bd664944edb14877a820de86d8bd3938ba4a5
com.byteplus	byteplus-sdk-java-rec-core	1.0.0	-	a58c8f6543a534bb1011ea2da6021f942853fb3b
com.byteplus	byteplus-sdk-java-rec-core	1.0.1	-	fad38344388976af2fe5d06d5ebf0c434cb6088e
com.byteplus	byteplus-sdk-java-rec-core	1.0.10	-	ecc171fb592611dad49df3055101822de68e160b
com.byteplus	byteplus-sdk-java-rec-core	1.0.11	-	87d2bf5399b13e87449525e18be7d9ec166b81d9
com.byteplus	byteplus-sdk-java-rec-core	1.0.12	-	92864b561cf83cd0691cab336c6e29ad201db7ae
com.byteplus	byteplus-sdk-java-rec-core	1.0.13	-	389ffae4faa9e9e2c4b982ec0239d4028f2c42fb
com.byteplus	byteplus-sdk-java-rec-core	1.0.14	-	bba33b186d379b1a70d5ca7bc817bf9b2c1219a3
com.byteplus	byteplus-sdk-java-rec-core	1.0.15	-	b2cf23cb01a700394ea24782a1fdd0d679f0b8c6
com.byteplus	byteplus-sdk-java-rec-core	1.0.2	-	9e854fc4fbd063f389e43792510389c1ec6c3c35
com.byteplus	byteplus-sdk-java-rec-core	1.0.3	-	070ab681699ba99712d6b02af9597277840a9133
com.byteplus	byteplus-sdk-java-rec-core	1.0.4	-	8ed92a1b8e56afdec103d33da7061ca2ffe25b86
com.byteplus	byteplus-sdk-java-rec-core	1.0.5	-	4800c4cb5e6e25853ade98832fc3652f7ad37d21
com.byteplus	byteplus-sdk-java-rec-core	1.0.6	-	02c573315c95021326158a17c28951e7a20a6934
com.byteplus	byteplus-sdk-java-rec-core	1.0.7	-	25cb62b4adfa2f7e2debcbd15b43c6300b650d92
com.byteplus	byteplus-sdk-java-rec-core	1.0.8	-	bd8dfe2392704d7ffba054b15bac1b8a719c73cf
com.byteplus	byteplus-sdk-java-rec-core	1.0.9	-	7183885016ed2294bb27d0e2f9440bcd8539cab8
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	0.0.1	-	895d4871d40899736a45991a79371d7c592eb5f4
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	0.0.2	-	9ece5b01c97de2af1cae2881ccd1a199efc0785b
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	0.0.3	-	e50bc93828e1ca96a47c290b7c06fad014bb5341
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.5	-	ff7d0158fb335073095d45206cf4510054b84e92
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.6.1	-	c392a2cea803d276e3527ffde925a3c329d39494
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.6.2	-	985df56a28f7705ea077d5fedee529cf3220a9d8
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.6.3	-	8a828ffa103942b9ee1bbaa068d902cc54f928cc
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.6.4	-	5f89f848bcbcdf67cd72e77dec7a0a4d77e8d749
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.6.5	-	e6844b97502f248546cba565e1ff155ab9c99e9c
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.6.6	-	0210f6175b3684dbaed95b9cdec471786edbd6cc
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	1.6.6.7	-	c1bf7a3a79e6034bed6f89b74bc7d13f24c84b0b
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.0.0	-	4b4a71ea3e294bc73d3fe788dce370f1d551a71d
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.1.0	-	b7aeca411d52544a3c22fc3dc9ca3419695175f8
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.2.0	-	8873435832d0aa0f483d9e4e3b87aa1c2a09a37d
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.2.2	-	3d9b1dd44492cf8294c559b98c8fef328c1cef2a
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.2.4	-	52188698d4914d005fd2310f53850ab7b5465078
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.4.0	-	3628a45df08e1a3cfad72a9ad2d5b61b7fdf0941
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.4.2	-	b1482c39e9d80dbab6045fb9b0d85888be8ef59b
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.5.0	-	4ec26f28bc461a18948a2dcceed7cf743a08f075
com.cloudwise.mobile.android.plugins	cloudwise-gradle-plugin	2.5.1	-	01ab5687318e9be0f09c6ea59041c7fdbbeeb10f
com.cmhteixeira	delegate-macro_2.12	0.1.0	-	04287ef2620480d0a32fd6f8c15b8578aeede10d
com.cmhteixeira	delegate-macro_2.12	0.2.0	-	c96d5e5b64d6b6be1669bf5bf240e67670163f74
com.cmhteixeira	delegate-macro_2.12	0.3.0	-	f694745ec3261065ec58993333248068b59abf9a
com.codacy	op-rabbit-spray-json_2.13	0.1.0	-	56559394cea28cbf03174f9a9b4547224c368a08
com.codacy	op-rabbit-spray-json_2.13	0.1.1	-	90e22578707242bd0a8ed9149ca75a965d44f111
com.codacy	op-rabbit-spray-json_2.13	0.1.2	-	bfb1c30ff546c8eea5cb1d2146f78886e904ed2a
com.codacy	op-rabbit-spray-json_2.13	0.1.3	-	bbda8cc3144826c9794ed32ea4f89e9a73cf5be8
com.codacy	op-rabbit-spray-json_2.13	0.1.4	-	97daa318d9c85493607fcea998b0e2aaeec8e151
com.codenameone	admob-fullscreen-javascript	1.0.1	-	0426556887e41dd352bd86235514b8ac64a1e7be
com.codenameone	admob-fullscreen-javascript	1.0.2	-	dd3fa0e528a4fd759f3debb5dc6713984516271b
com.codenameone	admob-fullscreen-javascript	1.0.3	-	649c47e07f9717cfbc84d6f0d882c9be1169ec91
com.codenameone	admob-fullscreen-javascript	1.0.4	-	aec65c8b65cf5e1f6528ae9341e829f3b25bc4bc
com.codenameone	admob-fullscreen-javascript	1.0.5	-	b7adde8d8e406c02198ca61306ed12f1a3fc3549
com.cognitect.aws	mq	669.2.364.0	-	2bbb388e9430236568890f8305a29a54ba279163
com.cognitect.aws	mq	680.2.371.0	-	40800b41af7a6deaf8479a1f1f6ea1bacc02c5ea
com.cognitect.aws	mq	697.2.391.0	-	944dd1303f8df275b2f3004c1b6743e05c0334b9
com.cognitect.aws	mq	716.2.438.0	-	4fb2e72631cfaca8ef88128bc8ef0e0ad453499e
com.cognitect.aws	mq	737.2.497.0	-	d5cb3106ba0cdaf674eef90b10cf6490ca2707bf
com.cognitect.aws	mq	742.2.521.0	-	81c8d2740eaf48b9e1f7d187f89cff200ad85045
com.cognitect.aws	mq	746.2.533.0	-	7c93bbcbdb44be08ece8a91a121d1db7fcb99e4b
com.cognitect.aws	mq	757.2.539.0	-	12de0b86283f25bd448fcf433b750a9a4001c1dd
com.cognitect.aws	mq	770.2.568.0	-	8849bce041a6a8edbb052ab050178930e8f5def7
com.cognitect.aws	mq	784.2.591.0	-	dba8067b0c6e6fe9acff71f48a3d1eb30c8424a4
com.cognitect.aws	mq	807.2.729.0	-	5df6aa1f7d2a6ea1673be09786763ce7b1bc0213
com.cognitect.aws	mq	809.2.797.0	-	3eef6480f1eaf0056ff1208afe6f337287b12544
com.cognitect.aws	mq	811.2.958.0	-	c3da5aeb4e916a889b9e2083c81f871642f9e98d
com.cognitect.aws	mq	822.2.1109.0	-	381209d4bc8d8fcc9fa21b0d69485771a69ebee1
com.cognitect.aws	mq	822.2.1122.0	-	b11a8085cc469f389002bda513effaaeea145246
com.cognitect.aws	mq	847.2.1365.0	-	dad20bf9cc26006d15f5d1cc2355f092e53e8e9f
com.cognitect.aws	mq	848.2.1413.0	-	39c807af21e069216d3c6706a08925adf67a9f03
com.cognitect.aws	mq	869.2.1687.0	-	aca6abf5ae8ea7a1121d3aacf16d6e3b50c9b320
com.cognitect.aws	mq	871.2.29.35	-	fd4f9b92e29e500c0157e36ca0c1b985cd841229
com.colisweb	simplecache-core_2.13	1.0.0	-	4851b1c1044044da47ad76a9ee2c9b6cc34d9463
com.colisweb	simplecache-core_2.13	1.0.0-alpha	-	4089f32d435c2801591411051e387bd3f9f2686f
com.colisweb	simplecache-core_2.13	1.1.0	-	276e90d4af29467d44f08828592cc7dff320b4c4
com.colisweb	simplecache-core_2.13	2.0.0	-	953ceb1ae64b5cf054ed61ba46b702f278eb7c80
com.colisweb	simplecache-core_2.13	2.1.0	-	2b87545ee8dfbbffd22d6adf45adc590ad8c384a
com.colisweb	simplecache-core_2.13	2.1.1	-	e146e4ac3a4c769e815774d1e7050e114683b83b
com.colisweb	simplecache-core_2.13	2.1.2-teta	-	9cc04e4bd5d466236c85dd93b066a32e431c485d
com.colisweb	simplecache-core_2.13	2.1.3-beta	-	fe0118f062aac857ddfe875991721994159d2894
com.colisweb	simplecache-core_2.13	3.0.0	-	71caea5d349751b0c0ed646c3e8c01d1b80cbb6a
com.colisweb	simplecache-core_2.13	3.0.1	-	f9663430d6463b1ac8b2b5c89d73fcae06ff195b
com.colisweb	simplecache-core_2.13	3.0.2	-	ac2ce001fbbf66b44a3b98955a9bbc64bab06e95
com.colisweb	simplecache-core_2.13	3.0.3	-	d01e1da7f90f26f38d0b986f64e4f2a27ebb6344
com.colisweb	simplecache-core_2.13	3.1.0-alpha	-	3903e60b735b7302f2069c9f282ecbf825dc331a
com.colisweb	simplecache-core_2.13	4.0.0	-	a9a86886eb59866234f75a5c2c5ecbe29911eef3
com.colisweb	simplecache-core_2.13	5.0.0	-	93e73e10d5585a0f93e2a8a3fcd70ba4a3606312
com.comeon.mojo	git-changelog-maven-plugin	1.0.0	-	fedd4cab195c1c46b41bf87603e51e6b403cc1f1
com.comeon.mojo	git-changelog-maven-plugin	1.0.1	-	2fc02cc6a83f7933af67e2a8f18f65616b60f733
com.contentful.vault	core	0.9.0	-	2424940bce0552ee776e2a2e7716afc83ca6cc24
com.contentful.vault	core	0.9.1	-	0b2a9d302d606dc72df9c06a496c77e5015c77de
com.contentful.vault	core	0.9.10	-	58e056ce56026a7535b3748b26da6867f2740d9f
com.contentful.vault	core	0.9.11	-	fdd1ba9e3b107b543adafae3f0c8e326f721099b
com.contentful.vault	core	0.9.12	-	557f2603071c198499b1997417692f41cf07a68b
com.contentful.vault	core	0.9.13	-	749df6d319fbdd3ed4e80f19f3bc1bc664b2db54
com.contentful.vault	core	0.9.14	-	3c75761442ab93d01a026e77f65a8ac9badb75dd
com.contentful.vault	core	0.9.2	-	6db43aaf3e25528ac7b62432f1550d28f0698fcf
com.contentful.vault	core	0.9.3	-	495a704e441466b83d20c144d86a4fc2ae0d2853
com.contentful.vault	core	0.9.4	-	ecb6a7f3c07a3b598a202b4ed0d78a418443e005
com.contentful.vault	core	0.9.5	-	b794b6b66f615a884402715d983ac0cdd0634f01
com.contentful.vault	core	0.9.6	-	ee26772831d3a9508113a2c94018dbe76644aedb
com.contentful.vault	core	0.9.7	-	9d4a5fe28e91707282d26ae4521d71fb19f633de
com.contentful.vault	core	0.9.8	-	c73098258f91aec58ead39d7b3a0974f0ad8013a
com.contentful.vault	core	0.9.9	-	6a5456d84e8b3b9e1b7aa064c361f29a8649a00b
com.contentful.vault	core	1.0.0	-	beac55369e4a47009928ee786a6a0033b6b180c3
com.contentful.vault	core	2.0.0	-	668762aa7689efa0293c1ca58b1670ecbc2389d5
com.contentful.vault	core	2.1.0	-	817dcf5363a636ff26472be9d6bb28fc334d4757
com.contentful.vault	core	3.0.1	-	14df22b21e65a972da74849d9b619c9182ea28fa
com.contentful.vault	core	3.0.2	-	553975be51eb13bd3971cc563df2ed1e6e3ce441
com.contentful.vault	core	3.1.0	-	5b5fbeb2691465f729731b30ff4818915050f1b9
com.contentful.vault	core	3.1.1	-	e9106ee10b2ef912464b844d223955925dcbbc55
com.contentful.vault	core	3.2.0	-	76f5aab9807cf66042cc82954067b38f38358e68
com.contentful.vault	core	3.2.1	-	d8ca225f5a2406aa66384994b3ddc5b805201c7b
com.contentful.vault	core	3.2.10	-	67f3226642a6c9e94d37e9e15c7e29356934c3e8
com.contentful.vault	core	3.2.3	-	1e5435ff4bcd2e5c2a75e6a086464a89fe32565e
com.contentful.vault	core	3.2.5	-	03a6afa86cf2ed79c9cb5689f3c2a11624e5b78b
com.contentful.vault	core	3.2.6	-	ada0881a36a0dc0b42abd526eea02bc238548b05
com.contentful.vault	core	3.2.7	-	dbeaa4cfce7984d2e384efe182cd154dafa19260
com.contentful.vault	core	3.2.8	-	5db26fc80123aa92ea2f0b356699118ca4a3cb26
com.contentful.vault	core	3.2.9	-	c98ce151b1cb3dec4863bd5288f4f3b6f8be6df0
com.contentgrid.starter	contentgrid-spring-boot-starter-annotations	0.1.0	-	46ca81acecc010fa072dd98e6e08c94d0052737f
com.cosmicpush	push-server-plugin-twilio	1.0.0	-	88a08206dcdd76400d5890a89f181bbc4c481bdb
com.cosmicpush	push-server-plugin-twilio	1.0.1	-	308f59367b364622006eb36d0c0e4b9a677da990
com.cosmicpush	push-server-plugin-twilio	1.0.2	-	1c1bf5d2129d0a04b280ff50e22e7e81766038f6
com.cosmicpush	push-server-plugin-twilio	1.0.3	-	7fa4c69d75d7b6d13892387283f047d9ed94f702
com.cosmicpush	push-server-plugin-twilio	1.0.4	-	3ff9cf78a955d64d82770fb1612810c505c4f560
com.daugeldauge.kinzhal	kinzhal-annotations-iosx64	0.0.1	0.0.1-metadata	79c36dc373940aa096e4148e2b254227f82045fe
com.daugeldauge.kinzhal	kinzhal-annotations-iosx64	0.0.2	0.0.2-metadata	f2d8c6ff70df76f4dd96fc56e86065208eea8366
com.daugeldauge.kinzhal	kinzhal-annotations-iosx64	0.0.3	0.0.3-metadata	972b60fa1a2b29e84102b34dfa20a2deaf8ba492
com.daugeldauge.kinzhal	kinzhal-annotations-iosx64	0.0.4	0.0.4-metadata	d6d0b5f5ebb929d41099ae664dc40b661d807178
com.daugeldauge.kinzhal	kinzhal-annotations-iosx64	0.0.5	0.0.5-metadata	7632c6660cf8fb87961f667bdcf213c44ff7256a
com.daugeldauge.kinzhal	kinzhal-annotations-iosx64	0.0.6	0.0.6-metadata	2c693a07b24a91368b60cdd671da3445ef17e72f
com.dipien	releases-hub-gradle-plugin	2.0.0	-	6f9acf1d6ccfd203da499abc5dde878e278c0c23
com.dipien	releases-hub-gradle-plugin	2.0.1	-	db49bc52d4890f8b257d3e568542bfc747d3aecd
com.dipien	releases-hub-gradle-plugin	2.0.2	-	ebbd1a16c6f0f93cc1c0475abc9433db4551e2dc
com.dipien	releases-hub-gradle-plugin	2.0.3	-	616eb2ddd43f850d7329ca3580e9c2dca66961bc
com.dipien	releases-hub-gradle-plugin	2.1.0	-	6ba6bf8094f8de983d9b753e6149a04bbc0894bd
com.dipien	releases-hub-gradle-plugin	3.0.0	-	faabe92119b71a2ea82074e12e2947d5dbc7d2e7
com.dipien	releases-hub-gradle-plugin	3.1.0	-	8a436731a40763fd75852e70d5b8d2a3973d921c
com.dipien	releases-hub-gradle-plugin	3.2.0	-	75e2d8a8aa9049c7236eb1c386fb14216b21bc25
com.dipien	releases-hub-gradle-plugin	4.0.0	-	139dc1cefa782ddf1a3139133cf7abb8580efa6f
com.dipien	repository	1.0.0	-	e45587b1037889a345b0f3924424d4572ebf4b53
com.dorkbox	system_tray	3.0	-	728fb0d164383a48566dc35f0e66a1dd19b8efc3
com.dorkbox	system_tray	4.0	-	484656624a1c1360a87bdfd90640a77b541211c4
com.edugility	jpa-maven-plugin	0.9.0	-	0cf4a64b3cac30d3c337a2e7cc9db27e27c6c011
com.edugility	jpa-maven-plugin	1.0	-	92709b13a3afb9040d99e6ac1f061d459bb7b49c
com.edugility	jpa-maven-plugin	2	-	6254a43bf243e45eeb579c1ea93cc7b10755c65b
com.episode6.redux	subscriber-aware-watchosarm32	1.0.0	1.0.0-metadata	9bf1dc8b1693af9a264e7f778a5a07329573da9d
com.episode6.redux	subscriber-aware-watchosarm32	1.0.0-alpha03	1.0.0-alpha03-metadata	d8bba62caaf72148f93038f3fd2324402b82c287
com.episode6.redux	subscriber-aware-watchosarm32	1.0.0-beta01	1.0.0-beta01-metadata	94dad086e7c1758d6b8872059cb642a9b89dfde1
com.episode6.redux	subscriber-aware-watchosarm32	1.0.1	1.0.1-metadata	5c206bed8f64be2613fcf6ebe7cb69461c2b1866
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.1	-	aaf060add1893aaee8d1b98675607ba75852851b
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.10	-	659fe352e15eda5981fd53e87fe55d865579973d
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.11	-	b2e07c5ddc2de5a0dc4eaf0711f1afabfaabc88e
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.12	-	d5d487ff6d0c5acc624901b1115bf61241e4e104
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.13	-	eed0d0cdd42233fc120ba33b5af4353cea4136f1
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.14	-	f130c34d0b043ab3d8c76e5ac106a5f336aef310
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.15	-	98eef3537857e9dfd51502891f48343667515d02
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.16	-	e8d9a139f2a2c25399c1b10f902638f8b23b6dc9
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.17	-	999d04acf7402e6b7acecf7eee5bd010e526586e
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.18	-	15e903713429f01838e2be37522de9f57b63c7c5
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.19	-	456ad038aadb5536073d28f5b6d241f674f497f7
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.2	-	8c52b80f02e1469761783196daecd09e3dcc8d28
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.3	-	68843493c1ce5e8ab7876c20697a7b876677c3e7
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.4	-	e232ac296be1795f3a4f3b9d1e34001976dc610b
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.5	-	83204cb15bcae42003711a84fa955243c753e0fe
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.6	-	6156161143a8b877ce3d02b5a2c13e01172f935e
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.7	-	52cc7388f60c4f7050cd1791334b9e20d509da60
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.8	-	d4802058c536fd324ca0640898a25581d125a191
com.eurodyn.qlack2.util	qlack2-util-avail-check-mariadb	2.3.9	-	2fcece43cdad2a71bb54f7c55ab6e648c98b8050
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.11.0	-	9a4f38eba4a27f2c75e8878ec18a830a6a613a5d
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.11.0.rc1	-	1ddf09de00199e5693ded0c67ab54b2a411dee44
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.11.1	-	cd2fd309e2eea7a07cb70140000cefe5f6e38718
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.11.2	-	63fd58377f8c10645dfc1519bfe8ee9e2317075a
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.11.3	-	69f05f6f46f48479f45d145bc859325dd5902dd6
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.11.4	-	78eed7d889a22e1f1a94145d1f3b5fdfcb772d8b
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.0	-	432e06cb17ce681920a0a5298abc92355b41a8b0
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.0-rc1	-	f6d14f0380cae651a4607e9fa9723cad607806cf
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.0-rc2	-	e673bcc2734aa5f5de34f3f99e463714595a85c5
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.1	-	15b1fd3d4796faa189d2847105b76df1ea4ecf16
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.2	-	fce520f7442c895184504253b83cdfaee3a0eff2
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.3	-	e1f39ce23b9759100a2607e80c94fc637e0fae38
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.4	-	7387631ba9dd44822253317d1b4784d32b72cf98
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.5	-	99d5d7acdd89bb23607fbcec76e1826a2769cb94
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.6	-	980b7a3d0834991f08b2bbfed5913b43c64951e1
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.12.7	-	4d416ac52bff72bb30b8e603018b8539a0c698aa
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.0	-	47dd28e3ce93ae0aa0611d647270f7572909c436
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.0-rc1	-	715de20574c79ca82da48e8947382a571c9b403b
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.0-rc2	-	cd9c4d9e3dea3b1bde35734550feb90891864e29
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.1	-	c97fd8477086723f90165103d06405e9ace32582
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.2	-	d9256749b16b36f307e33bfc8c7a1551d980e513
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.3	-	52e99272a5b70d5465369eebf75d4574ae93f738
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.4	-	c96b565e09917faafe2abd5c3fbdbf7455429503
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.13.5	-	f501868db6c99b3ffd1b5edca6184c9c1fdde282
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.14.0	-	b13d9dc2365806af6dbc8167a959ce81c0cd6b7a
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.14.0-rc1	-	c1b6d9439f08c4107ed9931a48fc11d29fe139b2
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.14.0-rc2	-	b448370802d97da32ff303304b42d4368dcf1ca7
com.fasterxml.jackson.jr	jackson-jr-annotation-support	2.14.0-rc3	-	900084cb9ec3d6b4412850418ce2beeda621c98e
