city.smartb.ssm	f2-session-start	0.1.0		176fbbbad03388998b24120f22e55180fed9ed67
com.lihaoyi	mill-libs-graphviz_3	0.13.0-M2-27-fce393		6d1e5f1ad335fdb9137532ccc8c8152622fdc063
com.lihaoyi	mill-libs-graphviz_3	0.13.0-M2-28-ba2985		1e9f6f38ad57958a02d5a957caca35449ea5ad2f
com.lihaoyi	mill-libs-graphviz_3	0.13.0-M2-29-d4e08d		885cf00e60686639beaf0ea3ad7dbdea875dcffb
com.lihaoyi	mill-libs-graphviz_3	0.13.0-M2-33-c98221		86b457b5edec410e8aa84f9fd00c664531333917
com.lihaoyi	mill-libs-graphviz_3	0.13.0-M2-39-4c3eb7		b24e7726b1b2b63a15308568fdf3d7a69f52d212
com.lihaoyi	mill-libs-graphviz_3	0.13.0-M2-41-b39ce4		9a4358804535c64696a4abc6ae321bdf6f6b1822
com.lihaoyi	mill-libs-graphviz_3	0.13.0-M2-42-a720c3		3c9c70fa93f2f8fc677de588d4f8305b3a3e9d97
com.linked-planet.client	kotlin-jira-client-test-base	0.10.0		7da2c13794330251516c2b4ecee100d6d5063dd7
com.linked-planet.client	kotlin-jira-client-test-base	0.10.1		435543a8dc4d4575fab3cb02ffe38325fafdb20a
com.linked-planet.client	kotlin-jira-client-test-base	0.11.0		7e05a572348e492d86e7883b35c950c97f198b5b
com.linked-planet.client	kotlin-jira-client-test-base	0.11.1		6cb2f9ffac615fb99a124b7f054654da491d7c97
com.linked-planet.client	kotlin-jira-client-test-base	0.12.0		11461b68d3b3296013f160d7d0983e8a341bec80
com.linked-planet.client	kotlin-jira-client-test-base	0.12.2		ef41f2c100dec1d2fb558b084d1bdf25772fdc4d
com.linked-planet.client	kotlin-jira-client-test-base	0.12.3		cb01fb0dc3c08b244d75c4f5c6603313968652f6
com.linked-planet.client	kotlin-jira-client-test-base	0.12.4		0a2a37444a2f3590401fcdaf3fb8a1edf9099cd7
com.linked-planet.client	kotlin-jira-client-test-base	0.12.5		ebbadd221bf494049c1c9e0dcbd8e3415f48ff5e
com.linked-planet.client	kotlin-jira-client-test-base	0.12.6		56fe307db5a77cfe5c162b861f52599212bca225
com.linked-planet.client	kotlin-jira-client-test-base	0.12.7		489249a6e51deb1f5df43ea2da344335529ab8fd
com.linked-planet.client	kotlin-jira-client-test-base	0.12.8		8a4accb1cdc9eead33c73afb80fe59cd818b1214
com.linked-planet.client	kotlin-jira-client-test-base	0.12.9		fcce10191f86dbb75d879b79b8164d8a2b10b332
com.linked-planet.client	kotlin-jira-client-test-base	0.13.00		815caa862923ead89b11db963cec4b4b421f1d60
com.linked-planet.client	kotlin-jira-client-test-base	0.13.1		4976e7689bfea3c05c918761da83ad8105c62a8d
com.linked-planet.client	kotlin-jira-client-test-base	0.13.10		ad70c370cb2fe410c14e65495f572e4611c100d6
com.linked-planet.client	kotlin-jira-client-test-base	0.13.11		5f4ed6087156d309115d1fff08792d8a121c1eaf
com.linked-planet.client	kotlin-jira-client-test-base	0.13.12		ceee4715f4cb893b42df160d0617acbcbd1d1f77
com.linked-planet.client	kotlin-jira-client-test-base	0.13.2		79b937e1c1ab557c57b4100b65c51e6747d55a20
com.linked-planet.client	kotlin-jira-client-test-base	0.13.20		efa80def03ad57192d002cf283d53d93269ac88e
com.linked-planet.client	kotlin-jira-client-test-base	0.13.3		f565f33daad08b3925861a6b8e54ef3a039570f1
com.linked-planet.client	kotlin-jira-client-test-base	0.13.4		fb382f444830cad6be906796d9bd2b74278ae417
com.linked-planet.client	kotlin-jira-client-test-base	0.13.5		4a7b75e036430f242375e0199b65b8193df79d12
com.linked-planet.client	kotlin-jira-client-test-base	0.13.6		a62ec81a1edd803db668ac08d5c4d9a269524abc
com.linked-planet.client	kotlin-jira-client-test-base	0.13.7		7f5ce3bd62431072ecd1bdf7e7ae6917282e4e0a
com.linked-planet.client	kotlin-jira-client-test-base	0.13.9		b36fb358894b9a7f7525a92edaeb7224a7ac2ef0
com.linked-planet.client	kotlin-jira-client-test-base	0.14.0		04f620fefce3141c331a2039fef2d833866e733d
com.linked-planet.client	kotlin-jira-client-test-base	0.14.1		67792dadd72737647d0ff18f393cc3a88f36dfca
com.linked-planet.client	kotlin-jira-client-test-base	0.14.10		dfd0f16378e8f931571576a5baa55fb423abd478
com.linked-planet.client	kotlin-jira-client-test-base	0.14.2		740e7827d65c618453621814fc534726961b85f8
com.linked-planet.client	kotlin-jira-client-test-base	0.14.3		445b8b52dc31c887811c30d39b6600f6ddc66503
com.linked-planet.client	kotlin-jira-client-test-base	0.14.5		818fba8bee7a00e82d1c7699ee08cb5c360fd36b
com.linked-planet.client	kotlin-jira-client-test-base	0.14.6		f1df475c5f1621a89a00499bafe2e14a28985132
com.linked-planet.client	kotlin-jira-client-test-base	0.14.7		7340934d04eeddab9d7763dd4a180313cc24935c
com.linked-planet.client	kotlin-jira-client-test-base	0.14.8		e9138f041d957c94f42df337ae57f9241b2af20d
com.linked-planet.client	kotlin-jira-client-test-base	0.14.9		66fad538237d2f432ef9273cddd43950c1bed9bf
com.linked-planet.client	kotlin-jira-client-test-base	0.9.0		80c6d352d04b43429e08174a9d077ed78b7ac5c9
com.linked-planet.client	kotlin-jira-client-test-base	0.9.1		714502fbd6a1ca5834007ba89f9b3b839d93286d
com.linked-planet.client	kotlin-jira-client-test-base	0.9.2		51f655e65d704b5584755a2b6125696fb053a6ff
com.oaleft.snow	snow-spring-boot-starter	1.0.0		0ec8a0c570bd8f0b9eacb657c4f95f2e1e361121
com.oaleft.snow	snow-spring-boot-starter	1.0.1		70c81c6b1cfb8ef942770cba2ea69b7c49c3ae15
com.oaleft.snow	snow-spring-boot-starter	1.0.2		cec810805c10ef5a48552e3b006b77f7c2f9cb13
com.sksamuel.scalafunc	scalafunc_2.11	0.11.0		2d8dca172780552a3496d35dc4b368885b37b8ad
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0		2d31ccf9068fcaaccab82d9721725a4fda1f02d6
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC10		beecc6fcdd5667d7113806a062f75102486b7c4a
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC11		769c5a05499485a5cc0f2aff0b2c369a74996bbe
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC13		71a7ab23779c081ff3c40522616a7bc1a116586f
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC14		516e2ee2b3af74b3aecd66919567a44f10ce5b99
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC15		17cb49423cb19124a6e90ce6ffe5f919d0ec046a
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC7		84f99d713bd4d7dab7d49034f2f77e4eee4878ff
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC8		77ec14b150ba6bf6dbc296a6835602b81fbc0fee
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.0.0-RC9		57968d320418283b8512b8dcbb7ca371d372c7bc
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.0		72a31a777ff4dd6f95807a732aa8397d9f1b5448
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.1		bf2990e15609aa1d3fe15dbb4f49e03c5973e6d8
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.2		f73b8c2655beea5b14a9552586008d182ff5bdab
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.3		c64ceeaa2477445fbe98bab52a22f2759921fa3c
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.5		a2a532a0c41ec07e180391bb4e02355532dde7aa
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.6		72748f2f15ba18c8eafb0725da7c23e8a2dc9394
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.7		5ee64d5dbc3d1dfd037c93ab8d21bc54e4afbc3b
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.1.9		91a311ac34508a5552931dd403060b60c5e6d1b4
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.2.0		f4a41bd8b6c9cddf109aeb9f4715330de82f7caa
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.2.3		b2a766b1723451409dc7c1ca9545cbe86cf951ff
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.0		06de308b40361e99e69a2d5f9d62124cf0946f5c
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.0-RC1		3907280a8baf8a4c6f967a3425b3337769e2e5b7
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.0-RC2		f1ef6bf26ea1767b2c8c8b03dd9c9473c553dfb1
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.0-RC3		20bf8bdc395f996d6da32c03b3b256ea0de9b1e4
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.0-RC4		8b561d634d105c324c08d689c26fc754502cebaf
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.0-RC5		fdd322e0ec11ad76e0b9d36c7e806eb31103b0a4
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.1		ebd74f9170fe0b254ce43e2a7a0b946d2ef6a3b4
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.11		7b1bbe2ff6487190777c6322258edae47013a77f
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.12		8aea1e4e06b4408dd4916564ac9e15c9a3c90140
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.13		da186a82b4797ed99a957b9844fad7320211cfad
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.14		76244d40267f7a8fcd3e685e27ba423ce2156c33
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.15		b90a006cbd39ca6f75f67560eb08c7ba43255f06
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.16		527014ab22df65c0bda77dab1a06d575629f9903
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.17		7dfab564d47cade3522c10a6fbe7798948c591bd
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.18		ee07dfcc6b58ae80653015b02757895154d87cac
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.2		b05529a1c693df3ecdc20dd98695bed1c96e5ffd
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.3		4b41076d9a8c6dc6d57838d21b6e480a8c0ab341
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.4		621f62473a20c4ca9f6e058a17b1daf85809f426
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.5		508e6276d0dbf461b9d1e0ac793816ca68feaebe
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.6		c83339b499f53107bfdb4f81ee3e9b6014a4c16e
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.7		379443c98049d6cd16254c00ac9f92ca2d0141a8
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.3.9		ad9ce64ac6531296d2077a2ac94053734479764b
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.4.0		a0e9cfa270354e648d779532dd37e80cd8337adb
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.4.1		b7fd1e9654aed19a3614b0989f97089ee92db40a
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.4.2		7dfb2d52bfa4aed7a72dc77f3372f9b3f2c45d71
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.5.0		cda59205e18ebb21827124ae238a13e45c8deb54
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.5.1		ecd7aac616ca5d5216cb23fb4d052a384e1f1c12
com.softwaremill.sttp.client3	httpclient-backend_2.12	3.5.2		716e7bc6c21ab67f0c1ffffa0cbba5dae9bac46a
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.10.0		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.10.1		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.10.2		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.11.0		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.6.0		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.7.0		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.8.0		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.9.0		N/A
com.squareup.okio	okio-fakefilesystem-linuxarm64	3.9.1		N/A
com.thoughtworks.binding	safebuffer_2.13	0.0.0+1-3bc68a68		d2fb6a4ad453cc9f53947ccfaf563fabcfd967b3
com.thoughtworks.binding	safebuffer_2.13	11.9.0+60-5bebe6a5		fc278324301153dd83a5768c8df44f77b015e994
com.thoughtworks.binding	safebuffer_2.13	12.0.0		9614f8937bc5eaeea05c89dd96352271477c14a7
com.thoughtworks.binding	safebuffer_2.13	12.0.0+1-e143d8f9		07debf102d006b9e9db1a500efef90849a7fbbc2
com.thoughtworks.binding	safebuffer_2.13	12.0.0+21-d4fa8dca		9391905f9598d56c2e3a576e76b74451a81e10c2
com.thoughtworks.binding	safebuffer_2.13	12.0.0+3-0890ee3c		98019997fc67ffdbc27e336e9d3009207466304c
com.thoughtworks.binding	safebuffer_2.13	12.0.0+32-5f6ea304		16e35dff6b738cc11fabee95a6145f496f156c92
com.thoughtworks.binding	safebuffer_2.13	12.0.0+5-2f05b370		37a52e8be180a3c43deb29b14b5fe5d7a518d2c7
com.thoughtworks.binding	safebuffer_2.13	12.0.0+7-27011f8d		74fd028f4a15e23cb5a173d484c1cb67b1f4d571
com.thoughtworks.binding	safebuffer_2.13	12.0.0+9-761de1f4		ca10697bc87302f45ce298cc8372e192866a6d39
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0		d2f41952e7eeea106aeeb3bee037b7d8204ce6da
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+11-5663d1bd		e2a0d19e6da8e28faf7c39a2d6be883ea4110667
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+12-5edd0c77		51b76f3001a22ab3f1a990c3c8ec6a11f94a6128
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+13-a76cb04f		0dfd2819948f6d0087d3e762a0a6a07251b73173
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+17-6fe5ab4f		9e4a0941c71e5d00199f2fa783d01581f035d6a5
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+2-2c1f22ab		219f57730f88708e3960217a3b87a2e7def1293b
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+21-fdd4920b		6e385aabd87f307f6a27f775907e7c67f4f4beab
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+25-5f79326c		7b2c27da3095772ffd3c9f8b12e6006705a251ec
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+27-b9c161c1		8bd4369d1f1be7ad580284a95352b2cdeff86e2d
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+30-d76398c9		832e3cd6bda11950f260ad7313d47d2dd8807820
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+5-360570c8		6f08196added3a2f7d9202fd3337dcb9d3e01b6a
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+6-50ba0e5a		ccdb52237ed8587c502a0b185a3b79fb00aa88ef
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M0+7-649658cf		1e08559509eb0e5d5d7a4b07b689f4867389d4b1
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M1		6ecb3ac0c5f607cfc1de703630c9fddd2589571a
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M1+10-55818a65		deca2b112911c9d3bbc8d7c28b45f5ffb41990d5
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M1+2-1be47d1d		c59844ef4a31dd2e860e14b2d0411ad4a8735f66
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M1+8-15552dc9		37591321ca7da5ff6613ac5bda767214b35ea4f1
com.thoughtworks.binding	safebuffer_2.13	12.0.0-M1+9-76ba08c0		4eff0d576d78737ce9ddaa70b24d2802cb5b8108
com.thoughtworks.binding	safebuffer_2.13	12.0.1		d597bc75a9ef86537ca6884dd96cba3638236a3b
com.thoughtworks.binding	safebuffer_2.13	12.0.1+2-b179279a		6f7be08b7aaa290e6cedfbcdd916855d8c1906b0
com.thoughtworks.binding	safebuffer_2.13	12.0.1+31-96e85360		6cbe2a2999bd191d656bef3d1d0cbd0da921096f
com.thoughtworks.binding	safebuffer_2.13	12.0.1+32-39904e00		e03a920e9dfe78c03f84a3999bb255f6b541669a
com.thoughtworks.binding	safebuffer_2.13	12.0.1+40-6ba63818		ff4a238902501ea2628a9ca794ac26bcfa3e824d
com.thoughtworks.binding	safebuffer_2.13	12.0.1+41-6f53b32b		2af4c74dfe3a7b29dfaae1b2642ff27f4d8ac1d5
com.thoughtworks.binding	safebuffer_2.13	12.0.1+43-21daac62		fcbf790d850695ec84b9d33cc55cf5e9235b66e6
com.thoughtworks.binding	safebuffer_2.13	12.0.1+45-c5347f46		fe923e871b91716734b6376a3a6881b6d0776d95
com.thoughtworks.binding	safebuffer_2.13	12.0.1+47-bae9ff65		86a8c11773c9e81d7cb3ba180a6782dc74b34636
com.thoughtworks.binding	safebuffer_2.13	12.0.1+49-d9623421		c6eb222cdd7005c755f35e19146900e0b948a613
com.thoughtworks.binding	safebuffer_2.13	12.0.1+51-0b24ee74		da03c74bb5b4c7c4d590913db499e535f1099dda
com.thoughtworks.binding	safebuffer_2.13	12.0.1+53-0ec0e85d		e4464845f399c8a4325473a9fa3508a54f8df9f3
com.thoughtworks.binding	safebuffer_2.13	12.0.1+55-410bd7e1		4e790b249515a80659ca39a03fb715faf8e4b32c
com.thoughtworks.binding	safebuffer_2.13	12.0.1+58-2a8493e0		02762065593bc354c8e26b0e92986952b85554fc
com.thoughtworks.binding	safebuffer_2.13	12.0.1+6-3c74c165		8329a8deb48b77484f745577bd77ea8e028c3640
com.thoughtworks.binding	safebuffer_2.13	12.0.1+60-ea1d0d2f		27dbf7d74c7bc915524f19a7559d0382a3f1a5d8
com.thoughtworks.binding	safebuffer_2.13	12.0.1+8-8f3c7f31		ddadb41562cdfe01c2989d540c5921422e1d08d2
com.thoughtworks.binding	safebuffer_2.13	12.0.2		53af2de560ca088b619bd983b3967bdeab32c1a3
com.thoughtworks.binding	safebuffer_2.13	12.1.0		953187f0fe298eff93cd1308841118ff861dcd7c
com.thoughtworks.binding	safebuffer_2.13	12.1.0+1-6848f9bc		6eebdb7661ecd1301b2a8e5ad845eb4c00ea06aa
com.thoughtworks.binding	safebuffer_2.13	12.1.0+100-ad3ccdac		219a60a675485b6b00e6a439d22dd63e21598292
com.thoughtworks.binding	safebuffer_2.13	12.1.0+101-9c2437ec		78b4cd56a2bf9d4601fa85f526202fa67adaa500
com.thoughtworks.binding	safebuffer_2.13	12.1.0+101-f15746dd		36780acc1a77a6cc712f45ac64a3e7bac6557377
com.thoughtworks.binding	safebuffer_2.13	12.1.0+102-ee30ec0b		6c73e4080f56b6d602334aebdac2dcaae03eec88
com.thoughtworks.binding	safebuffer_2.13	12.1.0+103-55931c72		20377799106b8a4c2a34fded3dd04d6b0a9f7253
com.thoughtworks.binding	safebuffer_2.13	12.1.0+104-2e0d7a41		a74206d067c3d9c4e560d45fc2ad6a10ac46fa37
com.thoughtworks.binding	safebuffer_2.13	12.1.0+105-46441913		cb1990ad401ad5cdf0e4ad74cf0434c73d8b9041
com.thoughtworks.binding	safebuffer_2.13	12.1.0+106-683f884f		745731e29944a9296f2f6f99391d27c5e835cf03
com.thoughtworks.binding	safebuffer_2.13	12.1.0+107-1732b914		6be07fac03f2a436a9cd7af714e930e91c79438a
com.thoughtworks.binding	safebuffer_2.13	12.1.0+108-9d06a724		3c943bf9f0a6bcad66fb8905517c71a3f37cba7e
com.thoughtworks.binding	safebuffer_2.13	12.1.0+109-0a838a95		f4e25f70ab273ded985d35d3fdb88258067988af
com.thoughtworks.binding	safebuffer_2.13	12.1.0+110-53fd3428		b9f2778f38821a768d6ef8165bddaa26fba7a900
com.thoughtworks.binding	safebuffer_2.13	12.1.0+112-f9ae1a45		d0cd797a8aa78cfdaaf0671edf6617ff689e9154
com.thoughtworks.binding	safebuffer_2.13	12.1.0+116-c25b3725		744ce4a9f35950b09f4a389dd0869355ed1b49f4
com.thoughtworks.binding	safebuffer_2.13	12.1.0+117-7d5a1204		68665bf3d02c0fe0160a352a352994ca621d5d29
com.thoughtworks.binding	safebuffer_2.13	12.1.0+118-73966ade		d6be9440ad715829fbd34213fff3630c55379aab
com.thoughtworks.binding	safebuffer_2.13	12.1.0+119-a0371f70		7b07c980fe07b0ac82361116f5498008fca44cdc
com.thoughtworks.binding	safebuffer_2.13	12.1.0+12-d6bd12c7		5ffb7a55b1557fc9f0d1fdb042d1473c06c9f83c
com.thoughtworks.binding	safebuffer_2.13	12.1.0+13-76762e11		4c4221f0cb57cc459b060d9d9f69dd2c35fd2b06
com.thoughtworks.binding	safebuffer_2.13	12.1.0+13-b421a513		cdf18ff93065f7dc5f53495f08d3ddcc6e814bf6
com.thoughtworks.binding	safebuffer_2.13	12.1.0+14-3aab67d8		484c87a781efd2f41e5b940a31e504737874500b
com.thoughtworks.binding	safebuffer_2.13	12.1.0+15-e71ae5ee		1c4b211aaf70c458acc72cace1833e169ec18dc2
com.thoughtworks.binding	safebuffer_2.13	12.1.0+16-d0f2be7f		9e07e6f00ff50d1b3dc3d185dc24846c79832a62
com.thoughtworks.binding	safebuffer_2.13	12.1.0+19-f4772164		fb448321afcf218f33fe909d41119a7d5e5928c6
com.thoughtworks.binding	safebuffer_2.13	12.1.0+2-9282b673		df579b6e58a2b502e84a6c2fc99c290c31fb29e7
com.thoughtworks.binding	safebuffer_2.13	12.1.0+20-8cd168c2		4f868200f76cd8231a0471a94c5b67cda9105611
com.thoughtworks.binding	safebuffer_2.13	12.1.0+21-06ef1c37		fd5a66a0e51c6cbe5c238158a03d850967a7c44e
com.thoughtworks.binding	safebuffer_2.13	12.1.0+21-688ab04d		f83683c4ef6b544c079dec7b153eeadfe80de437
com.thoughtworks.binding	safebuffer_2.13	12.1.0+22-4b41e875		63b21f496f0313d1ee2f8fd306315d25ebf356fa
com.thoughtworks.binding	safebuffer_2.13	12.1.0+22-53e879da		73196f2d4dd80b55e339225aa146db2b88ad3148
com.thoughtworks.binding	safebuffer_2.13	12.1.0+22-af7a81ac		747b8e034d971e9a6af55d87a312626b9f6f1098
com.thoughtworks.binding	safebuffer_2.13	12.1.0+23-8880dc61		5d5981a6eb7b6ad7889a2dbcb8f89a681c8dec35
com.thoughtworks.binding	safebuffer_2.13	12.1.0+23-8f78483f		cc62bee6abb770e41132b03b3d530448827b2f29
com.thoughtworks.binding	safebuffer_2.13	12.1.0+24-74190d8c		6224e17490b337fb9866303e8881a35aebdc31e4
com.thoughtworks.binding	safebuffer_2.13	12.1.0+27-b61dee3b		3de32c9bc1d61f59736e39237118de84589c0a57
com.thoughtworks.binding	safebuffer_2.13	12.1.0+3-06150bef		29c4866d401ff1f246f5296111cd7511928d9421
com.thoughtworks.binding	safebuffer_2.13	12.1.0+30-868faf63		146de2b950faa85260e9c3e1855b17a62ba35053
com.thoughtworks.binding	safebuffer_2.13	12.1.0+31-88fa3439		eee0473562b02b9deabf256075c9e209ff3f8c1b
com.thoughtworks.binding	safebuffer_2.13	12.1.0+32-a2e3dc10		fce7226d160eaf92f4c3db4f92186876e8edf442
com.thoughtworks.binding	safebuffer_2.13	12.1.0+33-a4a81f33		d3740ff2c65bd9183d8e22e7f2c5fa32ae3592f9
com.thoughtworks.binding	safebuffer_2.13	12.1.0+34-a69e99af		da8b2e27e4ba07bb09e75b5a30f2b05ecb47b063
com.thoughtworks.binding	safebuffer_2.13	12.1.0+35-b6fe2621		cc089abd34f77c18129e73a97c9142a1eb19eb56
com.thoughtworks.binding	safebuffer_2.13	12.1.0+37-1e97f5fb		2ae652874d674470337ec2f5066de64932d0e953
com.thoughtworks.binding	safebuffer_2.13	12.1.0+38-df2b085e		23866e5fa6ed6474379e20b17510f9a0653aae7a
com.thoughtworks.binding	safebuffer_2.13	12.1.0+39-a9c3d419		ccf42d26580844430445234151b81b637d0a19f2
com.thoughtworks.binding	safebuffer_2.13	12.1.0+4-7221b70a		519ad04992a00b3868765ca1a7eaab88f87f3b5d
com.thoughtworks.binding	safebuffer_2.13	12.1.0+40-87b23569		1bbb99f11ca52daeb406bbfc1be51bf808fc00db
com.thoughtworks.binding	safebuffer_2.13	12.1.0+41-c158fd83		a65aeedbac109d0b4c20f9d15117f114974d8de0
com.thoughtworks.binding	safebuffer_2.13	12.1.0+44-8da98c25		8748b90432f2e078064c8c1a6195024f5f04f8f2
com.thoughtworks.binding	safebuffer_2.13	12.1.0+45-662960c4		a0ac1c411762d2664d5ab7904a87ef12763a159f
com.thoughtworks.binding	safebuffer_2.13	12.1.0+46-70891f06		5a20aa439a4b31b83a27c8de024503bcecf573cf
com.thoughtworks.binding	safebuffer_2.13	12.1.0+47-57898f22		8a2e745828f90cd7b3d1f079f33e9c976c2c5aa2
com.thoughtworks.binding	safebuffer_2.13	12.1.0+48-e3d1cda8		553a76f64cb615821d5ad637ae1a63f7cea7e7b8
com.thoughtworks.binding	safebuffer_2.13	12.1.0+49-e429e73b		1dbcf6ad36292d40e90c411ce8f11453fd392ddc
com.thoughtworks.binding	safebuffer_2.13	12.1.0+5-0b69a2be		67d8f9b87e3d1b7536ba67aba8dca715c9390963
com.thoughtworks.binding	safebuffer_2.13	12.1.0+50-bb2df01e		9b01f72c2f9a17bc9648b547d125f5576d0378c2
com.thoughtworks.binding	safebuffer_2.13	12.1.0+51-ac674b56		e54f622657cf4202cd15c9870f46516268bf2b9b
com.thoughtworks.binding	safebuffer_2.13	12.1.0+52-ebe1c763		8f7b5ff8a428c11a7e60041680b024ae54f2ed31
com.thoughtworks.binding	safebuffer_2.13	12.1.0+53-65fb6ca9		4b7ded7bf0356d440e8352c52111b39ef3bcab03
com.thoughtworks.binding	safebuffer_2.13	12.1.0+54-a03241a1		db2446d38a101dc3d6c562b58741ceef26b5aec8
com.thoughtworks.binding	safebuffer_2.13	12.1.0+63-c9bbd0c4		f841e9ea86300f6cf2f24cdbe06e15b48f690a2e
com.thoughtworks.binding	safebuffer_2.13	12.1.0+64-f6e706fe		a974a9f9dd497865c2c8a6f0c39c176a5b117c19
com.thoughtworks.binding	safebuffer_2.13	12.1.0+65-21f80169		470f71288f2f283383618c5ac5094a97047be2d5
com.thoughtworks.binding	safebuffer_2.13	12.1.0+66-24f159f2		a30e6959c15e0d3a5e51edcc0c857f9d7ffefea9
com.thoughtworks.binding	safebuffer_2.13	12.1.0+67-840305b4		5fc557e2c6e751ceb0898ba103c3cf8973fab41d
com.thoughtworks.binding	safebuffer_2.13	12.1.0+68-f4f1a928		3d7781a8e43c98d26e9bb0584e7cf02a3db406b3
com.thoughtworks.binding	safebuffer_2.13	12.1.0+69-b8238668		a4805f1ffca684b70840765200b7db071982d26e
com.thoughtworks.binding	safebuffer_2.13	12.1.0+70-869bcb6e		a1e22bbeb5b60e31552d3d0917cc82b6dfe81e3a
com.thoughtworks.binding	safebuffer_2.13	12.1.0+71-fcd34cf7		620262eb68380656fa2d0e216da45912da28d585
com.thoughtworks.binding	safebuffer_2.13	12.1.0+72-395e9ce1		37ed93b3722e84b494f04bf3726a970f22626352
com.thoughtworks.binding	safebuffer_2.13	12.1.0+73-cb2de6b9		d7b303e96a01e026471a1044f73dcef662654310
com.thoughtworks.binding	safebuffer_2.13	12.1.0+74-7ff5c8e3		a2a8e8b63a262200febf3a25fb1cd86ba34c05d4
com.thoughtworks.binding	safebuffer_2.13	12.1.0+75-63611ebc		0fea5dc16c753edffdc84afe17361e7cb124fea8
com.thoughtworks.binding	safebuffer_2.13	12.1.0+83-6a0ab309		dd7fbcff07ff9822197c28eed7b92129db7991f3
