cn.wufuqi	ConvertMainThread	1.0.1		N/A
org.simpleflatmapper	sfm-jdbi	3.11.6	jdk9ea	eb1854e7ab84e0d26bf9e9d29629cdddc902efa2
org.simpleflatmapper	sfm-jdbi	3.11.6	jdk9ea-sources	0943a5f9c5e5ba22977213997f0ee39463288b9b
org.simpleflatmapper	sfm-jdbi	3.11.7		2bf1384fd92e6f95239533cc44ef86959ca2a936
org.simpleflatmapper	sfm-jdbi	3.11.7	jdk16	122549e044e3fb1f1cc00b870922e1f7f7714259
org.simpleflatmapper	sfm-jdbi	3.11.7	jdk16-sources	3860e77220681a8230a3127b8107e12d1ddef7c0
org.simpleflatmapper	sfm-jdbi	3.11.7	jdk9ea	cada57674557e47ae67ad2994b8e59c35601e9f9
org.simpleflatmapper	sfm-jdbi	3.11.7	jdk9ea-sources	6f0836f7bf04d62afb2dfa6cb58bd879a63b2916
org.simpleflatmapper	sfm-jdbi	3.11.8		8eadde3a9f4deaf2ad8a0b7b010c73cb177f97a8
org.simpleflatmapper	sfm-jdbi	3.11.8	jdk16	0be849ec15237d7a397160fec43c290add072422
org.simpleflatmapper	sfm-jdbi	3.11.8	jdk16-sources	7cc25d0ab94a86787bdcfadd87533e769b1e4fd7
org.simpleflatmapper	sfm-jdbi	3.11.8	jdk9ea	1aa9f9af78b49590c28ffba694dd37ceec3ac486
org.simpleflatmapper	sfm-jdbi	3.11.8	jdk9ea-sources	86302d641545fd4e2b85645f07771118e44bde62
org.simpleflatmapper	sfm-jdbi	3.12		6798c3ddc763164b64b86fa9e4f0ec06755c5abe
org.simpleflatmapper	sfm-jdbi	3.12	jdk16	f8621d08f9bfbed6578dbf81d11adc81c220cb15
org.simpleflatmapper	sfm-jdbi	3.12	jdk16-sources	23846b07cfb44d3d78bffd2ae6fa27ddb020f54a
org.simpleflatmapper	sfm-jdbi	3.12	jdk9ea	3b3210addab8bc39c70f238fd40b7e78fe3b0754
org.simpleflatmapper	sfm-jdbi	3.12	jdk9ea-sources	1335dbd53576d94077bba9b9ea123f3873104fe3
org.simpleflatmapper	sfm-jdbi	3.12-rc0		aa530e37ca23d2d5b7c1fc413612f7ed7ba39596
org.simpleflatmapper	sfm-jdbi	3.12-rc0	jdk16	746c8f58b3e8da1a6e28f735465157024d0e5d0e
org.simpleflatmapper	sfm-jdbi	3.12-rc0	jdk16-sources	e2297b730095c8c3b3a9917f5c36f5ef17f2e979
org.simpleflatmapper	sfm-jdbi	3.12-rc0	jdk9ea	dfdd3bbfff8fb40e9ba51b69cbfb9eae8240ed02
org.simpleflatmapper	sfm-jdbi	3.12-rc0	jdk9ea-sources	aa9ad39d8f5ea3bfcb5c5cdc5eae8731ab2b40c9
org.simpleflatmapper	sfm-jdbi	3.12.1		4ed847f5c5de4f7b30e7234a44ceff4d1e02df63
org.simpleflatmapper	sfm-jdbi	3.12.1	jdk16	3c3fb13564b3dd2edb1734f33eff403539238815
org.simpleflatmapper	sfm-jdbi	3.12.1	jdk16-sources	40e4407475ffaa8dbee26964a01e0e9b66224bfa
org.simpleflatmapper	sfm-jdbi	3.12.1	jdk9ea	04cb10f412fdffd2d40e5574a1dceac329e76073
org.simpleflatmapper	sfm-jdbi	3.12.1	jdk9ea-sources	6598760e3ac1e5ff6711ee43a6e8ab99e0092867
org.simpleflatmapper	sfm-jdbi	3.12.2		c26a61efa3326252c0a601133597b7526c249706
org.simpleflatmapper	sfm-jdbi	3.12.2	jdk16	5188f07ad7dad9c4e523abefac10fac002f26ae7
org.simpleflatmapper	sfm-jdbi	3.12.2	jdk16-sources	188234b2f2981347322dfe57ad3ae0ab8b9f7cf6
org.simpleflatmapper	sfm-jdbi	3.13		f8ee7a1dad2fb9a76433975f5f176e5abb2c2014
org.simpleflatmapper	sfm-jdbi	3.13	jdk16	750882a337b66c25129a9c87b7d9d8bca469b371
org.simpleflatmapper	sfm-jdbi	3.13	jdk16-sources	9f9cd5eab495dd3866e07e37a71bde7d235586d5
org.simpleflatmapper	sfm-jdbi	3.13.1		1668f0e54fd5bc9f9a05f23093ef41e6d4d6d5eb
org.simpleflatmapper	sfm-jdbi	3.13.2		88680bdfcafdd731998b0bc4f12db5724a1230ae
org.simpleflatmapper	sfm-jdbi	3.13.2	jdk16	f48b80f35c8dd2075c736ab7ee06237f2992705d
org.simpleflatmapper	sfm-jdbi	3.13.2	jdk16-sources	7d4576d3647676cebda9159fb23a21f3f7d6ba81
org.simpleflatmapper	sfm-jdbi	3.13.2	jdk9	720fefcede1cb2abf2552a70cbc0fcc3efb4b9d1
org.simpleflatmapper	sfm-jdbi	3.13.2	jdk9-sources	27784e127fac7d9ee90e347937bcd5e0e8f20c30
org.simpleflatmapper	sfm-jdbi	3.13.3		6978bfc0552259d7a4039f85ebf2c3450b230e01
org.simpleflatmapper	sfm-jdbi	3.13.3	jdk16	e27a28810ce57a0759f57a4b58058e63cc1f26d2
org.simpleflatmapper	sfm-jdbi	3.13.3	jdk16-sources	2498ace37fd5c3aec78dd979aaf1ce9cf9889ef8
org.simpleflatmapper	sfm-jdbi	3.13.3	jdk9	ccc3e2d4450cccd354c50cf9533209d30ac4b4ff
org.simpleflatmapper	sfm-jdbi	3.13.3	jdk9-sources	441ba3df1087af458a7938a0921766590d8663dd
org.simpleflatmapper	sfm-jdbi	3.13.4		4b889ed09f33c4e814d3d4b9d025fbc57fa56a25
org.simpleflatmapper	sfm-jdbi	3.13.4	jdk16	0e7c6f514d3117077cfc29a094e98258a2fed163
org.simpleflatmapper	sfm-jdbi	3.13.4	jdk16-sources	6d3ade315ce28e4f8536d1db8b19113221f5d688
org.simpleflatmapper	sfm-jdbi	3.13.4	jdk9	a5ca8fb96e501179c7ab96c8ade745f92bce38bb
org.simpleflatmapper	sfm-jdbi	3.13.4	jdk9-sources	7952abdbd6f2493d14757e603df0418f86135b3b
org.simpleflatmapper	sfm-jdbi	3.13rc1		a36231a729343caa1cae49f09dd5c2f6a423af46
org.simpleflatmapper	sfm-jdbi	3.13rc1	jdk16	bd3ae55b77bd0849155bd37d3e43050ca77130a1
org.simpleflatmapper	sfm-jdbi	3.13rc1	jdk16-sources	ca5391de0f676dd0ad8fd6e3895b1cc53c4c343e
org.simpleflatmapper	sfm-jdbi	3.14.0		64c2d5015b46c3c18e352c024463795ae4c52015
org.simpleflatmapper	sfm-jdbi	3.14.0	jdk16	2d95d814fad369732e516c1ded55488eada18883
org.simpleflatmapper	sfm-jdbi	3.14.0	jdk16-sources	3a757875f50618de97e0398d1ef8d580122c0ca4
org.simpleflatmapper	sfm-jdbi	3.14.0	jdk9	6f2c2dbad769431d5356e9d90ecf87ca285520c2
org.simpleflatmapper	sfm-jdbi	3.14.0	jdk9-sources	980bc4eb2adba7616b6f6fa93d61c5a7731fc930
org.simpleflatmapper	sfm-jdbi	3.14.1		f9f4352ad27de8421804a459f3dc7f4df7b488c4
org.simpleflatmapper	sfm-jdbi	3.14.1	jdk16	5d81d86001bde280c8cadaf898903801dff24d33
org.simpleflatmapper	sfm-jdbi	3.14.1	jdk16-sources	dccfa73ef224b6e958a8ca7afdc5c7afcdcb0128
org.simpleflatmapper	sfm-jdbi	3.14.1	jdk9	f5722840a869e1ef684b15eb351adf3b04b54c5d
org.simpleflatmapper	sfm-jdbi	3.14.1	jdk9-sources	5e0953d1dd8d3bad47394884cb96b0b2292f43d2
org.simpleflatmapper	sfm-jdbi	3.14.2		3c871adce7cc4580a9a69824c8156ad4e03e9105
org.simpleflatmapper	sfm-jdbi	3.14.2	jdk16	0895b7bc2c354e59358e06437c886b8200b56ae7
org.simpleflatmapper	sfm-jdbi	3.14.2	jdk16-sources	c6ce5e16641e910e2b23c945bfa12a5073139d6c
org.simpleflatmapper	sfm-jdbi	3.14.2	jdk9	978e145145ee5b347544a6761eca7972765ebc50
org.simpleflatmapper	sfm-jdbi	3.14.2	jdk9-sources	d2a4e1f0bd85ebdeec5e721026c5e0546ed02f9d
org.simpleflatmapper	sfm-jdbi	3.15.0		9c2afca1a15df1b9a62bd6c21ce99a2ed8a580a7
org.simpleflatmapper	sfm-jdbi	3.15.0	jdk16	6f3c9cdcbe55f352635359e9bcc5e22e1e7635e8
org.simpleflatmapper	sfm-jdbi	3.15.0	jdk16-sources	e93a129d4ce9ff8c32ddab05e72dd8bf1206f611
org.simpleflatmapper	sfm-jdbi	3.15.0	jdk9	afd2a0b885c56424f079dd1f2214b7bc82152a50
org.simpleflatmapper	sfm-jdbi	3.15.0	jdk9-sources	a86da7f1bb4744c5f1e0bd5797bcaa4741783260
org.simpleflatmapper	sfm-jdbi	3.15.1		7963b5caaabd23ae21382785636f2640463e4c3a
org.simpleflatmapper	sfm-jdbi	3.15.1	jdk16	35c3a6b4e456a7a23b6d7d7a2817a2a878732ea7
org.simpleflatmapper	sfm-jdbi	3.15.1	jdk16-sources	dcb050e79b5297e488340eb214dec9e56087b57a
org.simpleflatmapper	sfm-jdbi	3.15.1	jdk9	bcd2f649ec7bb3eadc6fcbb1690a345415c4f620
org.simpleflatmapper	sfm-jdbi	3.15.1	jdk9-sources	b9b3bdd81643458a40b118adf587ee1c01d28ee6
org.simpleflatmapper	sfm-jdbi	3.15.10		b254bea79943e9f4d86552cf5046b835d198f9c2
org.simpleflatmapper	sfm-jdbi	3.15.10	jdk16	27b33361069569b3db2032783407e9dee42776ea
org.simpleflatmapper	sfm-jdbi	3.15.10	jdk16-sources	a0e325d20eeedb37da3b83a15b03257fbc681c09
org.simpleflatmapper	sfm-jdbi	3.15.10	jdk9	98fa678906cff790084373882b73d015a442e66f
org.simpleflatmapper	sfm-jdbi	3.15.10	jdk9-sources	fc6b32a42d930ec99534416ea017be3b212b1dfa
org.simpleflatmapper	sfm-jdbi	3.15.11		96001626a039c602408b6775d445f4fa870172ec
org.simpleflatmapper	sfm-jdbi	3.15.11	jdk16	f63e1ca89010206997b2a3f968b695c51030f796
org.simpleflatmapper	sfm-jdbi	3.15.11	jdk16-sources	fcc9ed5ceed69455795b1809eee454f96d2662c9
org.simpleflatmapper	sfm-jdbi	3.15.11	jdk9	37867318d7e22fa90ee9a392f38c37934d2dc678
org.simpleflatmapper	sfm-jdbi	3.15.11	jdk9-sources	671dc9bbe062b6176e7f2123258f2e8016871f75
org.simpleflatmapper	sfm-jdbi	3.15.2		ab0cccbd86b3eead1ea289b42fcb4f07b707fc8d
org.simpleflatmapper	sfm-jdbi	3.15.2	jdk16	68d798d5076b22adab14657da547811c24de5e52
org.simpleflatmapper	sfm-jdbi	3.15.2	jdk16-sources	f4885f2171197a3bef8b4e52d236fd31d799d9e3
org.simpleflatmapper	sfm-jdbi	3.15.2	jdk9	c296094132ec2d9bfb379ed44a392ad346945c08
org.simpleflatmapper	sfm-jdbi	3.15.2	jdk9-sources	d107c4532f8228ffb0886339087d4394d478c698
org.simpleflatmapper	sfm-jdbi	3.15.3		0165073d23a357f74414f187487ef2c54c134af5
org.simpleflatmapper	sfm-jdbi	3.15.3	jdk16	dac25230a2e81f9fc1ecb40b6c79f03674116433
org.simpleflatmapper	sfm-jdbi	3.15.3	jdk16-sources	180b69c80191b6358318b7a2fd25a6d36822aed5
org.simpleflatmapper	sfm-jdbi	3.15.3	jdk9	d03c20e3e502791785e7188f64ff35173405259a
org.simpleflatmapper	sfm-jdbi	3.15.3	jdk9-sources	f84e6d13035cb7050d998af2a32df165478f4546
org.simpleflatmapper	sfm-jdbi	3.15.4		1de728d7c3ec1a81813f4433eecd4349062a1ef7
org.simpleflatmapper	sfm-jdbi	3.15.4	jdk16	bd11591e0039b88adaaf25fd1e7f49199bd1a31c
org.simpleflatmapper	sfm-jdbi	3.15.4	jdk16-sources	1ae7d77cbe5f23be4095e0eefd0aecafe5bff905
org.simpleflatmapper	sfm-jdbi	3.15.4	jdk9	aef3b9b4550ec6413b922c0ab6fdc6014245c497
org.simpleflatmapper	sfm-jdbi	3.15.4	jdk9-sources	c7ec023bba3d294993c1caf1f10881770109ded9
org.simpleflatmapper	sfm-jdbi	3.15.5		80a369cb596c193159cff66898852c9b93b58157
org.simpleflatmapper	sfm-jdbi	3.15.5	jdk16	972d9f253aaa0cc02a7a8952b61d50c4492a655c
org.simpleflatmapper	sfm-jdbi	3.15.5	jdk16-sources	e4d9c664297c76d4660b8e4f0050e87e218720b8
org.simpleflatmapper	sfm-jdbi	3.15.5	jdk9	e8a0aac815992a296142830f840eda25a38d718b
org.simpleflatmapper	sfm-jdbi	3.15.5	jdk9-sources	08a2d905140563d51b78c5543f233e6614d128bd
org.simpleflatmapper	sfm-jdbi	3.15.6		a94c36a4b33ed1be3f454ada7b00aa3c2bdfe145
org.simpleflatmapper	sfm-jdbi	3.15.6	jdk16	75f528ad3b111b0167842b43d6d513654821781e
org.simpleflatmapper	sfm-jdbi	3.15.6	jdk16-sources	bf4c8c30733b11a3ceb6e18fcb75785403dbde45
org.simpleflatmapper	sfm-jdbi	3.15.6	jdk9	e8fc82822397c74e14fdb5ca789ac392752fdaf5
org.simpleflatmapper	sfm-jdbi	3.15.6	jdk9-sources	f8fcedfbbc24c21500206f601249a6b2b8d01318
org.simpleflatmapper	sfm-jdbi	3.15.7		04a188a9d4c83caa140095f808b9182424ad6678
org.simpleflatmapper	sfm-jdbi	3.15.7	jdk16	0ba2505c40bd1d5032df510ceda1f6fc12cc2c24
org.simpleflatmapper	sfm-jdbi	3.15.7	jdk16-sources	8da11a3ff1d684cf77e31cdce5e6eb1401b2e1d0
org.simpleflatmapper	sfm-jdbi	3.15.7	jdk9	1b04b4fd033c3bde63a5510e85d6dcfb18140d96
org.simpleflatmapper	sfm-jdbi	3.15.7	jdk9-sources	686de0cd7128b4ed15f36bc0c7da49e8ae992940
org.simpleflatmapper	sfm-jdbi	3.15.8		032db9add61a8237d1d6655aea18e7b51217886f
org.simpleflatmapper	sfm-jdbi	3.15.8	jdk16	b46261aa2bfbffbcc33aaeacf4a7f854b2d65d37
org.simpleflatmapper	sfm-jdbi	3.15.8	jdk16-sources	d43dbfa162936d0a55749a5fe0908c1b3d029831
org.simpleflatmapper	sfm-jdbi	3.15.8	jdk9	bc90a7f450d26d89209520556b01eec2b0cb268f
org.simpleflatmapper	sfm-jdbi	3.15.8	jdk9-sources	0039456be44ec7a4ac4fe2c8b892e4f00db70f61
org.simpleflatmapper	sfm-jdbi	3.15.9		f00c671a9da1c04088fc98aa8212d8486c3a6770
org.simpleflatmapper	sfm-jdbi	3.15.9	jdk16	72394e13d9099f17dbe81bd46ba74279bda2bd0a
org.simpleflatmapper	sfm-jdbi	3.15.9	jdk16-sources	8de10346ab0e886cb97bbb5cdf47df74d2af2c6d
org.simpleflatmapper	sfm-jdbi	3.15.9	jdk9	adc203a6849b30307f1c4ab7c2f6dc12dbbc4c47
org.simpleflatmapper	sfm-jdbi	3.15.9	jdk9-sources	c08e8f0f41437364624642b125ec5e618ba78d63
org.simpleflatmapper	sfm-jdbi	3.16.0		e2bb696e919f16b6153b9b51d2eca4cd2828ea83
org.simpleflatmapper	sfm-jdbi	3.16.0	jdk16	3f6be3c57d7c712870bb20630117a9b342da3135
org.simpleflatmapper	sfm-jdbi	3.16.0	jdk16-sources	1c5bbfddd3645fdb78f1b17216a53e806aa50d64
org.simpleflatmapper	sfm-jdbi	3.16.0	jdk9	98a9a5d7f3c04d7aa1ba1b0970bc854b5661e73c
org.simpleflatmapper	sfm-jdbi	3.16.0	jdk9-sources	d6d019d9d7658ce7ca7c1a62f330d416e65b92db
org.simpleflatmapper	sfm-jdbi	3.16.1		71c6e94c8eb74814a0549abc852058f7d6c4393d
org.simpleflatmapper	sfm-jdbi	3.16.1	jdk16	071fe8e177012ae2d1ad34fc1c75236a55c83233
org.simpleflatmapper	sfm-jdbi	3.16.1	jdk16-sources	712d634fda23037bf6a626bb63f4ca756cf48106
org.simpleflatmapper	sfm-jdbi	3.16.1	jdk9	fed50c657415f98af5caeea4c07f07e9af396497
org.simpleflatmapper	sfm-jdbi	3.16.1	jdk9-sources	2697c66f95be7cc6551cd8fe31edc52526e9f8e3
org.simpleflatmapper	sfm-jdbi	3.16.2		9d278fa4c4e468a4e7d95d2bee274be377e26092
org.simpleflatmapper	sfm-jdbi	3.16.2	jdk16	8be62738b3bfe2ac5dedb961364a5a34c67cbc6e
org.simpleflatmapper	sfm-jdbi	3.16.2	jdk16-sources	dc30cebc9bbd194bee95df536b0a5ebc3736b187
org.simpleflatmapper	sfm-jdbi	3.16.2	jdk9	9042b4a7f36dc9cb56ee3ff9dda76a9468b9323e
org.simpleflatmapper	sfm-jdbi	3.16.2	jdk9-sources	ce7e43a114726f5f874fe3cdf368d6256dc92e52
org.simpleflatmapper	sfm-jdbi	3.16.3		57da5cf47f707dc3c77321b29cdd0a9b93665b80
org.simpleflatmapper	sfm-jdbi	3.16.3	jdk16	ade7b5f1639e44ab779549b8a7c27e2e1f9cae87
org.simpleflatmapper	sfm-jdbi	3.16.3	jdk16-sources	0a860f22c2bf44cf9badd491dd076c11e077ada8
org.simpleflatmapper	sfm-jdbi	3.16.3	jdk9	46b37b1884b16419146cfb4435104911ea87a0b1
org.simpleflatmapper	sfm-jdbi	3.16.3	jdk9-sources	6fd12430bcce72e337a07e1304905a72d00aed27
org.simpleflatmapper	sfm-jdbi	3.17.0		3691bb3241f25101d37d2adbea3a33e39a3d9d55
org.simpleflatmapper	sfm-jdbi	3.17.0	jdk16	fd51932d7dd2a5e78c8b3c476b15541fd2708ff8
org.simpleflatmapper	sfm-jdbi	3.17.0	jdk16-sources	362f75c4f5f7d6ee1bf7675b637084e54f19668e
org.simpleflatmapper	sfm-jdbi	3.17.0	jdk9	3e6e1325daa771174b5139d54a7fa07979415bf8
org.simpleflatmapper	sfm-jdbi	3.17.0	jdk9-sources	047b50553af47315c1cea05972ecf84042bcb607
org.simpleflatmapper	sfm-jdbi	3.17.1		00c140961d49cef7bfa009b58840e1aaf3ac318a
org.simpleflatmapper	sfm-jdbi	3.17.1	jdk16	d93dbad0154f09c181a556f86bd1e314960bdc32
org.simpleflatmapper	sfm-jdbi	3.17.1	jdk16-sources	2d6f62cd2f67d4212bdc7c244563c65c486ca7a2
org.simpleflatmapper	sfm-jdbi	3.17.1	jdk9	5be5b5b45ff832df7919b65718551631f1ada8d6
org.simpleflatmapper	sfm-jdbi	3.17.1	jdk9-sources	a889244aecc4773f2af3b2b2eb42bf62453a2d8f
org.simpleflatmapper	sfm-jdbi	3.17.2		b8350440daba31748384512eef6089fb76d82255
org.simpleflatmapper	sfm-jdbi	3.17.2	jdk16	e40d70d4087056286ba4fa6db6cd73ae9fddd00c
org.simpleflatmapper	sfm-jdbi	3.17.2	jdk16-sources	b34ac55be722cf3867c85627ff3dae5f5d48d9ab
org.simpleflatmapper	sfm-jdbi	3.17.2	jdk9	1aa45851d0b03958791594fe6b054e065fa07175
org.simpleflatmapper	sfm-jdbi	3.17.2	jdk9-sources	0f890ef15b096eed7cca78c3f87e629525332a8f
org.simpleflatmapper	sfm-jdbi	3.17.3		2d081c947936822834cc684a11a10a78ea5860ff
org.simpleflatmapper	sfm-jdbi	3.17.3	jdk16	2ba9114da327bb19fc3f1e706fe405d7518ea96d
org.simpleflatmapper	sfm-jdbi	3.17.3	jdk16-sources	1e18cce7cd794e281be5b03eae7366c28876d886
org.simpleflatmapper	sfm-jdbi	3.17.3	jdk9	6fda70b1f45cd85fa5ec549c903d45c8dd480561
org.simpleflatmapper	sfm-jdbi	3.17.3	jdk9-sources	7259ac16ef3fa9a3dad7f3149c1424cca67362de
org.simpleflatmapper	sfm-jdbi	3.17.4		fc4e7796568ceb459d503af33f282e9a74950a11
org.simpleflatmapper	sfm-jdbi	3.17.4	jdk16	05050628f7c4f012c661a42ee78c3c5740ae8bb5
org.simpleflatmapper	sfm-jdbi	3.17.4	jdk16-sources	4b0ac87d453f7c827e2fd6fed69a958df82f1a6c
org.simpleflatmapper	sfm-jdbi	3.17.4	jdk9	3cf8d42932f6f35cf82ef30364ee3c8d97aa5b09
org.simpleflatmapper	sfm-jdbi	3.17.4	jdk9-sources	bee2ee6455c89b5f47f237e4d979b96b6a0b4cfb
org.simpleflatmapper	sfm-jdbi	3.17.5		989f81af79270723b5b6c554e696a808a19eedf6
org.simpleflatmapper	sfm-jdbi	3.17.5	jdk16	92e296cb07fffcbf3de2034e06581f9bd4019edc
org.simpleflatmapper	sfm-jdbi	3.17.5	jdk16-sources	ee5a1cc4e98d417e6c88c91479657f07dee442a1
org.simpleflatmapper	sfm-jdbi	3.17.5	jdk9	705f8172b1184fc8233bf2f04391270dbc3d952c
org.simpleflatmapper	sfm-jdbi	3.17.5	jdk9-sources	bd8a59b45f82282582b40827c96d4614e148af3b
org.simpleflatmapper	sfm-jdbi	3.18.0		1bfa2499ddb4252829d4a9cd3f9dfd0f218eead3
org.simpleflatmapper	sfm-jdbi	3.18.0	jdk16	85fa4ccebef778cd80e279fd20c71c4cb7d1da91
org.simpleflatmapper	sfm-jdbi	3.18.0	jdk16-sources	72e6b1f70cbbae8a3124ed523de40cf4eac3c1ca
org.simpleflatmapper	sfm-jdbi	3.18.0	jdk9	5f192a322b09e5659ffd0bc9124c83d222be5bfa
org.simpleflatmapper	sfm-jdbi	3.18.0	jdk9-sources	7ceda1eaa645fad7fdac1d311768b1044cda860b
org.simpleflatmapper	sfm-jdbi	3.18.1		e98ce134b6289254783cb1e2d4658aac4ec96ba8
org.simpleflatmapper	sfm-jdbi	3.18.1	jdk16	4a609bfdd72850c0ea15fd603c717388396ebd2b
org.simpleflatmapper	sfm-jdbi	3.18.1	jdk16-sources	3db54d980730c91ed8f12fa21e2dacb49f9a5f6f
org.simpleflatmapper	sfm-jdbi	3.18.1	jdk9	b7387e2182dfe8fb6ee1114cbcc585fae9b3b2e5
org.simpleflatmapper	sfm-jdbi	3.18.1	jdk9-sources	dfe95e1ed00e53b952d889bd082f5e44c4512eec
org.simpleflatmapper	sfm-jdbi	3.18.2		6b040c2c7597e8b50bbbfed8b9405ea7ab806546
org.simpleflatmapper	sfm-jdbi	3.18.2	jdk16	a0337cec303a85d39688c0ce315c7d39dd19625f
org.simpleflatmapper	sfm-jdbi	3.18.2	jdk16-sources	090151d39c7759f38556c755ef7a3983a1ed72b3
org.simpleflatmapper	sfm-jdbi	3.18.2	jdk9	d1c473c58c26462ed260f4dec0e0ba8df29aa1c6
org.simpleflatmapper	sfm-jdbi	3.18.2	jdk9-sources	af150550898eb16e306f8c87302024ddc1b90f12
org.simpleflatmapper	sfm-jdbi	3.18.3		8a3081558113bc0c569c6be9d8b083f5a70c9e4c
org.simpleflatmapper	sfm-jdbi	3.18.3	jdk16	058a4d768c7ad84a3062a5e9302d5cd4a3daed56
org.simpleflatmapper	sfm-jdbi	3.18.3	jdk16-sources	bf79ea515a8a5d35f9bd13872c2f52c30aaaf038
org.simpleflatmapper	sfm-jdbi	3.18.3	jdk9	fc5bf04b32e387131c87424d7e6fefe21f39ff70
org.simpleflatmapper	sfm-jdbi	3.18.3	jdk9-sources	11f7160d0cd08cd317cf08481bbb32603a22828c
org.simpleflatmapper	sfm-jdbi	3.19.0		fbb649709aab19dcb317e7c1dc33049e157489ea
org.simpleflatmapper	sfm-jdbi	3.19.0	jdk16	261870b528e1c20f439e3563d96abe78f7ffaf2b
org.simpleflatmapper	sfm-jdbi	3.19.0	jdk16-sources	0a071df3dff9ace48032e32015f69aa1bbd34dac
org.simpleflatmapper	sfm-jdbi	3.19.0	jdk9	9e08aca469f46de3835ef41f67811df1b737db13
org.simpleflatmapper	sfm-jdbi	3.19.0	jdk9-sources	08373aa1ff5aeb044e650da2e198152bb431f614
org.simpleflatmapper	sfm-jdbi	3.7		55a3656fc0d992c3e42abd358cf086c4f4c370d0
org.simpleflatmapper	sfm-jdbi	3.7	jdk16	03e3b9fff708a0078a0c7471ae9abcece88fc1c5
org.simpleflatmapper	sfm-jdbi	3.7	jdk16-sources	56c5c797d229c5cc881fad7814a7f7da2dca429f
org.simpleflatmapper	sfm-jdbi	3.7	jdk9ea	f832d868a115e48ee31e0c76c8f030d31d8a4ef1
org.simpleflatmapper	sfm-jdbi	3.7	jdk9ea-sources	c20e7447bcfc7ec7e131280f2a94e2b2bd1dd0c9
org.simpleflatmapper	sfm-jdbi	3.8		9c46b3851afecd91e45e7f9bc95f8daee584eef7
org.simpleflatmapper	sfm-jdbi	3.8	jdk16	29de41c31ab659d7d7e5fbd2b43e2125ab54e73e
org.simpleflatmapper	sfm-jdbi	3.8	jdk16-sources	8f9f179b2e1661481e138566b9fa670e87cacce2
org.simpleflatmapper	sfm-jdbi	3.8	jdk9ea	db261f68640386c834f32faa5c78c444f7a93b39
org.simpleflatmapper	sfm-jdbi	3.8	jdk9ea-sources	bec62728e91dc34217356f616f9c2da82177ded7
org.simpleflatmapper	sfm-jdbi	3.9		95c0bc03249f7c24a360a58e4f1690360d8b7337
org.simpleflatmapper	sfm-jdbi	3.9	jdk16	2bb0179cab2007ee4d3f1940a61eee46caa5ca85
org.simpleflatmapper	sfm-jdbi	3.9	jdk16-sources	d16ed9f9be89e27346330dbc469c0fdb9dff1445
org.simpleflatmapper	sfm-jdbi	3.9	jdk9ea	97464adc5d150df886ba6bcccccfe6adaad4521a
org.simpleflatmapper	sfm-jdbi	3.9	jdk9ea-sources	dd1f5c6394c9d3dc37d2c978b85d4f6b08d68295
org.simpleflatmapper	sfm-jdbi	3.9.1		86a9f336880ba25c78f3ffa2ef81027dcc6e3850
org.simpleflatmapper	sfm-jdbi	3.9.1	jdk16	b6e17af4b9ebcd24075b7912e291610a92f2ce0d
org.simpleflatmapper	sfm-jdbi	3.9.1	jdk16-sources	73b4ad0368ef3d13791407de5563448270a34a1d
org.simpleflatmapper	sfm-jdbi	3.9.1	jdk9ea	465a660da32781c1ba0a97cd1766164495c0e461
org.simpleflatmapper	sfm-jdbi	3.9.1	jdk9ea-sources	f9985b9760ba84439257b98e1f4e50ed9eb1f2ad
org.simpleflatmapper	sfm-jdbi	4.0.0		f97f8b79dc8d48a830f711eebceaca0730e58c03
org.simpleflatmapper	sfm-jdbi	4.0.0	jdk16	91793cc0d3292e3bbcc1d3f4088dca89d9eafd0a
org.simpleflatmapper	sfm-jdbi	4.0.0	jdk16-sources	890acaf7da20b1529ea32e34ac79b83b362c0104
org.simpleflatmapper	sfm-jdbi	4.0.0	jdk9	89fde49feebed6ce2b8a8ac59d29e58fd23f0e9a
org.simpleflatmapper	sfm-jdbi	4.0.0	jdk9-sources	41d9c149307581b45c029f619e0c5efb72a02847
org.simpleflatmapper	sfm-jdbi	4.0.0-beta		37841bc8c5d0b812f4dd398216796e8066d117c9
org.simpleflatmapper	sfm-jdbi	4.0.0-beta	jdk16	d0ec8ebbb565e2edaf9d2a20f8f9857bd81c6703
org.simpleflatmapper	sfm-jdbi	4.0.0-beta	jdk16-sources	2131dafc52d130430a53891ad0ff710f388897f6
org.simpleflatmapper	sfm-jdbi	4.0.0-beta	jdk9	29a0f5e37fc9a1b68a17dd61b83ecd48e3cf0f4b
org.simpleflatmapper	sfm-jdbi	4.0.0-beta	jdk9-sources	6075620677946e85733cf931877ba2bfacb2f9c8
org.simpleflatmapper	sfm-jdbi	4.0.1		8d47be665edf442fbe4cded9c47cfd9bb788e0df
org.simpleflatmapper	sfm-jdbi	4.0.1	jdk16	ea9954c28ea2a8f34031249ba8854ebb7919aff4
org.simpleflatmapper	sfm-jdbi	4.0.1	jdk16-sources	0656d5b72f5301cb5ae4a47a3261b9103378ddcf
org.simpleflatmapper	sfm-jdbi	4.0.1	jdk9	5e09a1158c138a47e956ce835e71fd77bd716d4c
org.simpleflatmapper	sfm-jdbi	4.0.1	jdk9-sources	bf3ae2e45b551fc06fbd756c09aad24011b5769b
