at.released.cassettes	cassettes-base-androidnativearm32	0.1-alpha01		N/A
org.mobicents.commons	commons-concurrent	1.0.129		46e6276dba69fe90e31ee7e9da35a5b5422cef78
org.mobicents.commons	commons-concurrent	1.0.130		1389d57745a2765e6d47ebc637066f1f2b4267d6
org.mobicents.commons	commons-concurrent	1.0.131		6159957d7f437ff8a1f8c2392b095b56c8a258a7
org.mobicents.commons	commons-concurrent	1.0.132		7c7e1bea96d6f734c6b8d8cfa1207232df817cac
org.mobicents.commons	commons-concurrent	1.0.133		6208ab1c0fd8b10296bcee50d87868902a773804
org.mobicents.commons	commons-concurrent	1.0.134		1f49fc71981734aa4a08d102667960b77f777e3f
org.mobicents.commons	commons-concurrent	1.0.135		3f5129e643e5692d03a03ab677a87fea4e3fb878
org.mobicents.commons	commons-concurrent	1.0.136		c0c8e69af812cfd37402ca1103794841ce250598
org.mobicents.commons	commons-concurrent	1.0.137		08e4a2eb7b3dfb5415e245ed57fc1e022bd5e788
org.mobicents.commons	commons-concurrent	1.0.138		b02dab7d677b578a5cb4907965a1d26149110738
org.mobicents.commons	commons-concurrent	1.0.139		1a1ae92d165b8964a9beeccf50c2b7487531a399
org.mvnpm	app-root-path	2.1.0		1891273db2aa926fd864321f6dcf6c3b95c5e918
org.mvnpm	copy-to-clipboard	3.2.0		6fa85a4faabfede96d3b9a39d35de82750f94f80
org.mvnpm	copy-to-clipboard	3.3.3		748f36cf95c666ceeb5b975d5d8a13ac711b549b
org.neo4j	neo4j-jdbc-bolt	3.0		c657f42446e9ed7a73333d3192d4a5f989984cdd
org.neo4j	neo4j-jdbc-bolt	3.0.1		fe7e4c1786053a1e0de3ccaf82957d53d579c115
org.neo4j	neo4j-jdbc-bolt	3.0.3		7a9caad5436623cfcca51abf460e953044e17b97
org.neo4j	neo4j-jdbc-bolt	3.1.0		df5f3e69867035751f67fc738f6b26dc369b712a
org.neo4j	neo4j-jdbc-bolt	3.3.0		30c8f47620e686f3a0ce618b26f92e523d902515
org.neo4j	neo4j-jdbc-bolt	3.3.1		01053190480b277f95f3557bfa5e1c0c82577695
org.neo4j	neo4j-jdbc-bolt	3.4.0		158d6ccb53f5a7dee72ed6182427607954a70764
org.neo4j	neo4j-jdbc-bolt	3.5.1		a53d6ff9ff4d77125a755b24afe0c2fb7b704a37
org.neo4j	neo4j-jdbc-bolt	3.5.2		0f31c88788ca185745134c558c95b0e86c898586
org.neo4j	neo4j-jdbc-bolt	4.0.0		a03e8185254b995bdb21afadccad65ebaf3d0337
org.neo4j	neo4j-jdbc-bolt	4.0.1		fefeacedb796816982c54ac5a200beb12c16af63
org.neo4j	neo4j-jdbc-bolt	4.0.10		99082782936d5a5e9974f4cdb8a98f47578e4723
org.neo4j	neo4j-jdbc-bolt	4.0.2		3b77045b011e75b2f041cec8cabd0e9bf4b96e8c
org.neo4j	neo4j-jdbc-bolt	4.0.3		5afd6cec2f2b6e1879c066e4d101b940c04b305d
org.neo4j	neo4j-jdbc-bolt	4.0.4		36345ae74ae903ec027f5829b9cf3718c654b6a3
org.neo4j	neo4j-jdbc-bolt	4.0.5		8c3e78a491318cfc62055f98be2ead6d889882b3
org.neo4j	neo4j-jdbc-bolt	4.0.6		fceba3e85e809c18ccd0f38aeea2a1704066f4e2
org.neo4j	neo4j-jdbc-bolt	4.0.7		f2dcf636f46f9a5c012e6be05990be86ded92ec0
org.neo4j	neo4j-jdbc-bolt	4.0.9		2e747ee5450ef3cf1ba6e065267aaf214fecb6e1
org.neo4j	neo4j-jdbc-bolt	5.0.0		4077de6e53f6e6d3eb110dcf7251a8eeb734152e
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.10.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.10.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.10.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.10.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.11.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.11.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.11.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.11.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.12.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.12.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.12.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.12.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.12.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.13.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.13.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.13.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.13.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.14.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.14.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.14.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.14.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.14.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.15.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.15.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.15.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.15.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.15.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.12		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.13		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.14		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.15		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.16		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.16.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.17.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.18.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.19.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.20.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.21.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-bgp-openconfig-rp-statement	0.22.9		N/A
org.ops4j.pax.exam	pax-exam-container-remote	2.0.0		cc8fc09a190406ddc254d4fa066e2fb86fe63de1
org.ops4j.pax.exam	pax-exam-container-remote	2.0.0-M1		a0ba62a821fa80a1eebdf673ee9e56e371bc9cd7
org.ops4j.pax.exam	pax-exam-container-remote	2.0.0-RC1		1e0fb66ce2fe0408866ee4226f3bfd380c890200
org.ops4j.pax.exam	pax-exam-container-remote	2.0.0-RC2		c2967dd7549dcac18da450990dd0d8ee953e10f0
org.ops4j.pax.exam	pax-exam-container-remote	2.0.0-RC3		b82ba139430752289157506f3accf80e7a2a9b91
org.ops4j.pax.exam	pax-exam-container-remote	2.0.0-RC4		8648ce0ca6f88204590c293c736a1f71beca2a3e
org.ops4j.pax.exam	pax-exam-container-remote	2.0.0-RC5		a6dbd74f22be81e418ffb885fe9f00c1d9871e3a
org.ops4j.pax.exam	pax-exam-container-remote	2.1.0		899d09b4eeb858979d32fdbf7da40025acb52b71
org.ops4j.pax.exam	pax-exam-container-remote	2.2.0		38d4c0b87c3e63106feff00139b8669b90e01a04
org.ops4j.pax.exam	pax-exam-container-remote	2.3.0		26ff27f78ba612b386334c5636393123e02866ee
org.ops4j.pax.exam	pax-exam-container-remote	2.3.0.M1		24fafb8aef30a352de201568d025654d22660dbe
org.ops4j.pax.exam	pax-exam-container-remote	2.3.1		6748758d7ec638ff0c8d850ba018456baf5ab600
org.ops4j.pax.exam	pax-exam-container-remote	2.4.0		fcfdb6546e78af8f54a2292ecf2aaf0f20591bb9
org.ops4j.pax.exam	pax-exam-container-remote	2.4.0.RC1		b9f909d6e795e51f039a2ec5c5ee03f342c70a7b
org.ops4j.pax.exam	pax-exam-container-remote	2.5.0		6e9b7c0a0cd09876aa0c0ada958f82ce5ae6ff8a
org.ops4j.pax.exam	pax-exam-container-remote	2.6.0		026c0b3417d55c24c3c7f68b53352f6e14f9a3f7
org.ops4j.pax.exam	pax-exam-container-remote	3.0.0		6bb0213d225f88d1d085e905379fc8ce5b808c0e
org.ops4j.pax.exam	pax-exam-container-remote	3.0.0.M1		6f3e53d207d8e80ff10149ac77ed643729b57c5f
org.ops4j.pax.exam	pax-exam-container-remote	3.0.0.M2		01876c6f53682ab9e3401de26315d1072117421a
org.ops4j.pax.exam	pax-exam-container-remote	3.0.0.M3		f717115e2cf6d6b66e8af6f7bf38a628f1ca7f44
org.ops4j.pax.exam	pax-exam-container-remote	3.0.0.M4		d801566143ef1833b0cfad6586f6331e56679d36
org.ops4j.pax.exam	pax-exam-container-remote	3.0.0.RC1		fdc21862f38df1d9110d48e8fd965f5c9b15d031
org.ops4j.pax.exam	pax-exam-container-remote	3.0.1		97706df24472e6ad87f46dfd0d3d82a274c01af2
org.ops4j.pax.exam	pax-exam-container-remote	3.0.2		25065f68da0f2ac06f75fc0ffcb650de0478d499
org.ops4j.pax.exam	pax-exam-container-remote	3.0.3		4bb61a5c375d4570af429b2910ee552e896b9e28
org.ops4j.pax.exam	pax-exam-container-remote	3.1.0		8d060276830308ee2bfc716abbadd835ffdf4af1
org.ops4j.pax.exam	pax-exam-container-remote	3.2.0		3ed700575cfd2d436b45db1bfca57fe029c29c32
org.ops4j.pax.exam	pax-exam-container-remote	3.3.0		03f3298b6dfd06da0948616c786b35e6cc77b90a
org.ops4j.pax.exam	pax-exam-container-remote	3.4.0		9c7bf44598c9df3b88838fc376f8fbd998399c23
org.ops4j.pax.exam	pax-exam-container-remote	3.5.0		37c6bf5234053676f80d72b071a03c715be8c474
org.ops4j.pax.exam	pax-exam-container-remote	3.6.0		029010f250b4fae2c2b996d2a075580b8190236f
org.ops4j.pax.exam	pax-exam-container-remote	4.0.0		368f7e28ba003f1d894087fafcd23923a97e9187
org.ops4j.pax.exam	pax-exam-container-remote	4.1.0		9514daa87a4dec534dc40346661e94778ab3d7b0
org.ops4j.pax.exam	pax-exam-container-remote	4.10.0		f9a0175eb42c9f534c2499126af169c5e6a7ba47
org.ops4j.pax.exam	pax-exam-container-remote	4.11.0		957e8c57d01f4baa8687ead59ef4bf6f03f51037
org.ops4j.pax.exam	pax-exam-container-remote	4.12.0		e8e08e0baedb1bf1c91cc819a1039a2c0998dfde
org.ops4j.pax.exam	pax-exam-container-remote	4.13.0		a7dd779619a7c1d7f3301725c35439433205973c
org.ops4j.pax.exam	pax-exam-container-remote	4.13.1		40adce981d41502b6b59a88c9e0f714f44707952
org.ops4j.pax.exam	pax-exam-container-remote	4.13.2		c22c43364404805e2fe7abac595df6425172f883
org.ops4j.pax.exam	pax-exam-container-remote	4.13.3		df1b0e35fdfa1b5665bd4734d9c011988899a4e9
org.ops4j.pax.exam	pax-exam-container-remote	4.13.4		91335514d7c193873d8d50db7ec228510cb951d3
org.ops4j.pax.exam	pax-exam-container-remote	4.13.5		242949631435b7b5fe9e25d85d66227ebe5fbb02
org.ops4j.pax.exam	pax-exam-container-remote	4.14.0		b76f5ccccd3531147c7c3c4462dc2e1770d1798c
org.ops4j.pax.exam	pax-exam-container-remote	4.2.0		637b4e3583b8b96e52af9c6f01e7b31235664277
org.ops4j.pax.exam	pax-exam-container-remote	4.3.0		a44f438425f0f623187ce5317976bc17c20a8c32
org.ops4j.pax.exam	pax-exam-container-remote	4.4.0		eec0c3f5c04e3202099978f2c17c58cc52a932cd
org.ops4j.pax.exam	pax-exam-container-remote	4.5.0		c21505eb1ebdfd28850274fb8122afe22a94947f
org.ops4j.pax.exam	pax-exam-container-remote	4.6.0		da91a6f4fbea136b507be5255b52c09173daff3b
org.ops4j.pax.exam	pax-exam-container-remote	4.7.0		f8c7df0104943c2f6db440f160c989bc40347dec
org.ops4j.pax.exam	pax-exam-container-remote	4.8.0		87cd302d3f1cddf2c2d42d407fdf00c3438b77b9
org.ops4j.pax.exam	pax-exam-container-remote	4.9.0		34808c13a46cb9b86f36b3947419ec37990130b5
org.ops4j.pax.exam	pax-exam-container-remote	4.9.1		9d02d68aec6446f7c97c885bfebad3f18bddbf23
org.ops4j.pax.exam	pax-exam-container-remote	4.9.2		2dc3f5c84af19c2f55edc95eb67d38b5f70d399f
org.ow2.jonas	jonas-jmx-core	5.3.0		77f94d121db0ab24845af3cc767f84197e5d00fa
org.ow2.jonas	jonas-jmx-core	5.3.0	templates	6bd484e96de597df46856220dcabb104981a98f7
org.ow2.jonas	jonas-jmx-core	5.3.0-M4		aea8ad3974fd05871c9c9ce7a4f2fe469af4f421
org.ow2.jonas	jonas-jmx-core	5.3.0-M4	ipojo	89ba534047dee191a5b9cc9296886bd749effac0
org.ow2.jonas	jonas-jmx-core	5.3.0-M4	templates	4b6c49f0cc3aae767794345d3415acc95a69b5dd
org.ow2.jonas	jonas-jmx-core	5.3.0-M5		a3a180ae8378980cc0e6aa84e34c467851d92f39
org.ow2.jonas	jonas-jmx-core	5.3.0-M5	ipojo	09b2c3be00179a676b3abe33bba1f85fd879094e
org.ow2.jonas	jonas-jmx-core	5.3.0-M5	templates	db842633047cb13a63cc96a6efd912866b60066b
org.ow2.jonas	jonas-jmx-core	5.3.0-M6		7eb8840c7afc9d383399707686ad28a9164b8ee2
org.ow2.jonas	jonas-jmx-core	5.3.0-M6	ipojo	25f1643070da20d4ada41e2eaef6b402fbc31513
org.ow2.jonas	jonas-jmx-core	5.3.0-M6	templates	ebba388ecef2c3f902f18e76f2d7b956aada9d3c
org.ow2.jonas	jonas-jmx-core	5.3.0-M7		3f906bb3bc346863bda2d809ba2b1826edc2f3ad
org.ow2.jonas	jonas-jmx-core	5.3.0-M7	templates	00d77caf876e79d48de34650d9a4046877f539fe
org.ow2.jonas	jonas-jmx-core	5.3.0-RC1		217ca7894c640b4f29813dc64073f32db63957ba
org.ow2.jonas	jonas-jmx-core	5.3.0-RC1	templates	7063126b25530046a9b2ce9638f327e39e9d6cb7
org.playframework	play-functional_native0.4_2.12	3.0.0		b745e41d92a169b300fc047c171e1bea5e4c4bf8
org.playframework	play-functional_native0.4_2.12	3.0.0-M1		178ec82f7bf0bf0b80cd847451788476268e307f
org.playframework	play-functional_native0.4_2.12	3.0.1		e4f5a6fad0c8bb1f09a772b799928e191a12468f
org.playframework	play-functional_native0.4_2.12	3.0.2		aa707da716dbe89c080e66385f7cb20e09de673a
org.playframework	play-functional_native0.4_2.12	3.0.3		395ca29e3530a5a9068c6cc1c0c5ef3437f78fef
org.playframework	play-functional_native0.4_2.12	3.0.4		e0b21e6d036886fff0f217d11afffababc0d5ba3
org.sklsft.commons	commons-rest-client	1.0.0		626c4d2ee2c9df613d27637c946d2922ffb7b832
org.sklsft.commons	commons-rest-client	1.0.0-M1		2125634af34a9e4ce094fd447eb3ecc76b43b916
org.sklsft.commons	commons-rest-client	1.0.0-M2		a2efc602982767ffa219b49027f2db486d884171
org.sklsft.commons	commons-rest-client	1.0.0-M2-1		e5350239387c3d30afab0a655a44527f9e131de5
org.sklsft.commons	commons-rest-client	1.0.1		5a9fbe43e754ffe760c965bf99a1f10d4afb22ef
org.sklsft.commons	commons-rest-client	1.1.0		a202a6997afb1bebd2789720726b1f7d01bf3db2
org.sklsft.commons	commons-rest-client	1.1.1		a6c9a53d619a3d3fded3b2b7626a14246aedc7b5
org.sklsft.commons	commons-rest-client	2.0.0		748c9eab39368b993d5e64f3009c17c6f46e569f
org.sklsft.commons	commons-rest-client	2.0.0-M1		3bab9dadd862525f55e00da05672861eb01442c0
org.sklsft.commons	commons-rest-client	2.0.0-M2		f54a4131457a69f06e60e2698a8b3674f4ad6213
org.sklsft.commons	commons-rest-client	2.0.0-M2-1		4d5cf8f2d550f8351352851b2226784651c05a4f
org.sklsft.commons	commons-rest-client	2.0.0-M2-2		79fa5791a671bc096aff8e134190e9ddbadd9978
org.sklsft.commons	commons-rest-client	2.1.0		8286a673dce242d9a21a59179f26151981e1ffc9
org.sklsft.commons	commons-rest-client	2.1.1		b146877b30db81238b6662185ae6e5ff513be27f
org.sklsft.commons	commons-rest-client	2.1.2		3c290fe9485143be04a924b350af21a5e1c9c33c
org.sklsft.commons	commons-rest-client	3.0.0		f654533c3a9057f7af69c5156f1803fcb05b888d
org.sklsft.commons	commons-rest-client	3.0.0-M1		15fbff082a52142fb10f5d0d1785382bd86f279d
org.sklsft.commons	commons-rest-client	3.0.0-M2		28a1dd7ec54e8d7907982cb8434d43c47b2abb0b
org.sklsft.commons	commons-rest-client	3.0.0-M3		f2c1fa1ec73cd78d34361ee2224ddc0751292025
org.sklsft.commons	commons-rest-client	3.0.0-M4		d4106f29fbadaddff0414446332ff764ef6a7eb7
org.sklsft.commons	commons-rest-client	3.0.0-M4-1		03889a3aaf9012ff2a6bc31b75d645e70229c273
org.sklsft.commons	commons-rest-client	3.0.0-M5		d145b0705b8dbd42fc4be8046c51f23441c30ce5
org.sklsft.commons	commons-rest-client	3.0.0-M6		e2547069cdb62255bf9da08fc9394ac91b4cdc1d
org.sklsft.commons	commons-rest-client	3.0.1		3684b7573b07996bcaa0a9a7d026c44261e3b8ea
org.sklsft.commons	commons-rest-client	3.0.2		1f521aea0f847a1773e41c4b029d121931a2906d
org.sklsft.commons	commons-rest-client	3.1.0		5ecd581c1c59956c20d0c218b46f7f1a9981fa96
org.sklsft.commons	commons-rest-client	3.1.0-M1		066d0bca1c011f535a1e7d7bc67d3b0654097d45
org.sklsft.commons	commons-rest-client	3.1.0-M1-1		8800a2a2b4f53cec4c71cf126ab755b701bed785
org.sklsft.commons	commons-rest-client	3.1.0-M1-2		af5300c42bae1afde6556414802c833fd6ab00c4
org.sklsft.commons	commons-rest-client	3.1.0-M1-3		d87037bfa24be4f672c4158a93d1ef89fe652a6c
org.sklsft.commons	commons-rest-client	3.1.0-M1-4		1bfd0e57e91c7af125cd181a0eba9a01ae15d35a
org.sklsft.commons	commons-rest-client	3.1.0-M2		68e0dc37e26b6f31bd4a78e91768403bdeecaa6a
org.sklsft.commons	commons-rest-client	3.1.0-M3		31cf425a669167cf02fe6f2f1593b4fdba09c9fb
org.sklsft.commons	commons-rest-client	3.1.1		d95a96a27c68707005ac7768125acd194554b230
org.sklsft.commons	commons-rest-client	3.1.2		6eef9d3b71d9793be593168f958bc74b0f9145a5
org.sklsft.commons	commons-rest-client	3.1.3		74425a2f24025ab837bd7b162bf17141cf7baef5
org.sklsft.commons	commons-rest-client	3.1.4		74cfbc79e46b430c4b97b853bce91d10f6a6b9a0
org.sklsft.commons	commons-rest-client	3.1.5		72da9c345a3fb201a71545ae5e3373ee5a41b4ea
org.sklsft.commons	commons-rest-client	3.1.6		e4deba065455f8a2a68f9eead95554c0dfcc7883
org.sklsft.commons	commons-rest-client	3.1.7		6d320231701e247daaeb6420f72aeea522e58772
org.sklsft.commons	commons-rest-client	3.2.0		92d273ebd8b9e504c3209e0fc61293c065e42397
org.sklsft.commons	commons-rest-client	3.2.0-M1		972dca791eb1a7be29dd7bcbcf44df2fc28c96f6
org.sklsft.commons	commons-rest-client	3.2.1		2c1bcff9d6e0e379b46784a0b55c30e2a5aa6978
org.sklsft.commons	commons-rest-client	4.0.0		ddefddc904017841c7c94834ae59c85599f32e96
org.sklsft.commons	commons-rest-client	4.0.0-M1		84a118a14c27a432c7b282506be40d62d5f0fc42
org.sklsft.commons	commons-rest-client	4.0.0-M2		a3a0ad63bce9e57b6d4dcd3677b91c3c5e3767f3
org.sklsft.commons	commons-rest-client	4.0.0-M3		41271db0ce45c250fee1d019a7461d69f8359366
org.sklsft.commons	commons-rest-client	5.0.0-M1		08aebc4a851440e396e57e1849cd00b66673566a
org.sonatype.maven.archetype	archetype-common	0.7		76ef866168e4c89fcffb9b41f576f0b6a29024b4
org.sonatype.maven.archetype	archetype-common	0.8.1		81311a7f228ee9adeb1c7cc997fe5ec21c8f6e32
org.sonatype.maven.archetype	archetype-common	0.8.2		9c3f4f96a9c0de16062d4d029b88b57b12e5ec03
