au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-nodisk	2.0		6321bdcd7a849f62bae6404275417beafa69fcfe
io.github.thearchitect123	kmpEssentials-android	1.5.3		N/A
io.github.thearchitect123	kmpEssentials-android	1.5.4		N/A
io.github.thearchitect123	kmpEssentials-android	1.5.5		N/A
io.github.thearchitect123	kmpEssentials-android	1.5.6		N/A
io.github.thearchitect123	kmpEssentials-android	1.5.7		N/A
io.github.thearchitect123	kmpEssentials-android	1.5.8		N/A
io.github.thearchitect123	kmpEssentials-android	1.5.9		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.0		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.1		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.3		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.4		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.5		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.6		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.7		N/A
io.github.thearchitect123	kmpEssentials-android	1.6.9		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.0		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.1		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.2		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.3		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.5		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.6		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.8		N/A
io.github.thearchitect123	kmpEssentials-android	1.7.9		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.0		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.1		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.2		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.4		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.5		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.7		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.8		N/A
io.github.thearchitect123	kmpEssentials-android	1.8.9		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.0		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.1		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.2		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.3		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.4		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.5		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.6		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.7		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.8		N/A
io.github.thearchitect123	kmpEssentials-android	1.9.9		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.0		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.1		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.2		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.3		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.4		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.5		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.6		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.7		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.8		N/A
io.github.thearchitect123	kmpEssentials-android	2.0.9		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.0		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.1		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.2		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.3		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.4		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.5		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.7		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.8		N/A
io.github.thearchitect123	kmpEssentials-android	2.1.9		N/A
io.github.thearchitect123	kmpEssentials-android	2.2.0		N/A
io.github.thearchitect123	kmpEssentials-android	2.2.1		N/A
io.github.thearchitect123	kmpEssentials-android	2.2.5		N/A
io.github.thearchitect123	kmpEssentials-android	2.2.6		N/A
io.github.thearchitect123	kmpEssentials-android	2.2.7		N/A
io.github.thearchitect123	kmpEssentials-android	2.2.8		N/A
io.github.thearchitect123	kmpEssentials-android	2.2.9		N/A
io.github.thearchitect123	kmpEssentials-android	2.3.0		N/A
io.github.thearchitect123	kmpEssentials-android	2.3.1		N/A
io.kotest	kotest-framework-discovery	2.4.1		N/A
io.kotest	kotest-framework-discovery	4.2.0		N/A
io.kotest	kotest-framework-discovery	4.2.0.RC3		N/A
io.kotest	kotest-framework-discovery	4.2.2		N/A
io.kotest	kotest-framework-discovery	4.2.3		N/A
io.kotest	kotest-framework-discovery	4.2.4		N/A
io.kotest	kotest-framework-discovery	4.2.5		N/A
io.kotest	kotest-framework-discovery	4.2.6		N/A
io.kotest	kotest-framework-discovery	4.3.0		N/A
io.kotest	kotest-framework-discovery	4.3.1		N/A
io.kotest	kotest-framework-discovery	4.3.2		N/A
io.kotest	kotest-framework-discovery	4.4.0		ec5fcdeb54b0c2c47347e3c0a1cd4cf57047bc43
io.kotest	kotest-framework-discovery	4.4.0	all	4bca8a1fffd6ac9a4df42d34671ee76aaad813ac
io.kotest	kotest-framework-discovery	4.4.0.RC1		ab10329e52387d469ae0b0b221dba8332cdc5e0b
io.kotest	kotest-framework-discovery	4.4.0.RC1	all	64fd965ed8359fd60000d8823fab57a1856f7a86
io.kotest	kotest-framework-discovery	4.4.0.RC2		29036ea3dc5972334debaf2a830c31c3549baf2b
io.kotest	kotest-framework-discovery	4.4.0.RC2	all	8e141859fc46352aff4562201ad29eda4a9986d9
io.kotest	kotest-framework-discovery	4.4.0.RC3		76f4436ff3e64df6dc116ef376096769876e9c16
io.kotest	kotest-framework-discovery	4.4.0.RC3	all	69a4a4f77cf9972f7906df4bb01a10bf83dbbc2e
io.kotest	kotest-framework-discovery	4.4.1		2e9a0c24c50fe4f9e57b97193f1d32e41d5418a8
io.kotest	kotest-framework-discovery	4.4.1	all	70995afb0ecc69efa648039debc9cb30b0503204
io.kotest	kotest-framework-discovery	4.4.2		1926b757198ee22ad5e47ce3cf6afd9004f14290
io.kotest	kotest-framework-discovery	4.4.2	all	10ceda19bc158729329e0bac600d6e66f1389325
io.kotest	kotest-framework-discovery	4.4.3		1eed608406265317378294293d76da6bc4246e62
io.kotest	kotest-framework-discovery	4.4.3	all	de0febc89ece17b0785a3304bce9ad4f5e9a97b7
io.kotest	kotest-framework-discovery	4.5.0		177c271a0bb77d380d1ff8b13aeb49f6bc4eb5f1
io.kotest	kotest-framework-discovery	4.5.0	all	3247ed84f4d02cba5dda8356ba20bffb54a61635
io.kotest	kotest-framework-discovery	4.5.0.RC1		3657172390700b2da44e5f6c82973df11bb09ac5
io.kotest	kotest-framework-discovery	4.5.0.RC1	all	cf8786cc4e43962cb4fc3980d43aaf1df61b310b
io.kotest	kotest-framework-discovery	4.6.0		ab65127b45590581bb9e6be109a8e12722b00346
io.kotest	kotest-framework-discovery	4.6.0	all	00d1c4c7e537ab7f7f217a7ee4cfe1c24317007f
io.kotest	kotest-framework-discovery	4.6.1		af8099518b4ad1faa81f2b0c38f4d2dc94619a25
io.kotest	kotest-framework-discovery	4.6.1	all	8aa99a6726745e3e14cde08c129487bda33326d5
io.kotest	kotest-framework-discovery	4.6.2		06e4312492968be0d2b58683d012f88fd134dc1d
io.kotest	kotest-framework-discovery	4.6.2	all	4c73905866d974893f8e0a870f8a8aea841b0118
io.kotest	kotest-framework-discovery	4.6.3		f4d6d88ef0024c359a84795f82daebd6350d804c
io.kotest	kotest-framework-discovery	4.6.3	all	92cdf65bc3546c0c24c6b040d768faaf63590186
io.kotest	kotest-framework-discovery	4.6.4		9326a7edb0c253e58465fef30fda9c0e0ada444b
io.kotest	kotest-framework-discovery	4.6.4	all	6fc1679bd3766e1371cb03293ed0b4568e6dce8e
io.kotest	kotest-framework-discovery	5.0.0		ad70504ca79a06aea3c04b7ffddfa5d231479cc0
io.kotest	kotest-framework-discovery	5.0.0	all	7ad79bea87f9cb35b3a3554097750dd79f0b0857
io.kotest	kotest-framework-discovery	5.0.0.M1		f6530232a7bcacd9d5de5c2635f4324ce9bb11af
io.kotest	kotest-framework-discovery	5.0.0.M1	all	3268de575ad76c2699e0aac6b4705719d809ccaf
io.kotest	kotest-framework-discovery	5.0.0.M2		e11e36606fcc7e1b2798d896b319129d56a36cbd
io.kotest	kotest-framework-discovery	5.0.0.M2	all	c86d60e7309eecff85211fc5f4430b09d0dfbd46
io.kotest	kotest-framework-discovery	5.0.0.M3		e01b1e53474900be0209bb0d1da47eb179581f83
io.kotest	kotest-framework-discovery	5.0.0.M3	all	2b35a354a0f45ed92a4fc68d2840357fb6d42315
io.kotest	kotest-framework-discovery	5.0.0.M4		1d48e17362c64ee6e08f87079a2c82f0ea8c867b
io.kotest	kotest-framework-discovery	5.0.0.M4	all	5e0fb13d4951d1ab503334cc01a1ac9e05926ad5
io.kotest	kotest-framework-discovery	5.0.0.RC		e53b7f6b153047ffaba849c51502380774eee030
io.kotest	kotest-framework-discovery	5.0.0.RC	all	6f2d2ec59354186bb6f34e3eb84b32875afda126
io.kotest	kotest-framework-discovery	5.0.0.RC2		abfe41dfd128d34504b6ed8096f01135bf66b2f9
io.kotest	kotest-framework-discovery	5.0.0.RC2	all	fa3a5bbfbdd32c71973ac45e301f48a3f59230cb
io.kotest	kotest-framework-discovery	5.0.1		bd7b64615e47c737a8142af231fca69d41590db6
io.kotest	kotest-framework-discovery	5.0.1	all	d81f1c09f9bc328a5203b23c159c656cfebc2e17
io.kotest	kotest-framework-discovery	5.0.2		4f84fce2a1d2c533a452f8cad6a428ff7ff3f6cb
io.kotest	kotest-framework-discovery	5.0.2	all	4b601d8b24178ec0bcf551f547c593d605410f40
io.kotest	kotest-framework-discovery	5.0.3		749a39dc91e1199b6a43dcfed39834eeac50bb89
io.kotest	kotest-framework-discovery	5.0.3	all	e50cf2d2db60408014633612ba689652315d697e
io.kotest	kotest-framework-discovery	5.1.0		3a5d3738c52ac70ae0920daff434657b66476545
io.kotest	kotest-framework-discovery	5.1.0	all	9e77c2837bb729cdd5ae667b999cc850f9086caa
io.kotest	kotest-framework-discovery	5.2.0		4324f05cc7e278e606e744f592efaa127557e2cf
io.kotest	kotest-framework-discovery	5.2.0	all	6baf7cb4e4ace4b13fa487c0a9242f89890a39b2
io.kotest	kotest-framework-discovery	5.2.1		14a06d3c6647741fa28d9c0255b56bae3e44f6d5
io.kotest	kotest-framework-discovery	5.2.1	all	4596a14ea0422f65a7715f86099d66a56c4eb73f
io.kotest	kotest-framework-discovery	5.2.2		0ea993cc3e3e8bd1d37d3c2968803f08ccb6267b
io.kotest	kotest-framework-discovery	5.2.2	all	1806c5991725da478bf43344e3b3f8d6ac7848f7
io.kotest	kotest-framework-discovery	5.2.3		0868e639692b57dfb58214738ae877913ca5b23a
io.kotest	kotest-framework-discovery	5.2.3	all	b3ebfc339a643e7f59dfb896964d6f310b56648b
io.kotest	kotest-framework-discovery	5.3.0		13b2120b7b1c8d1d5d3de0ba7edd29b4c22eedef
io.kotest	kotest-framework-discovery	5.3.1		1086099b5bd53df97277523103e8a56fb74f7552
io.kotest	kotest-framework-discovery	5.3.2		5a3b58354465a890bc20124c6f21246df1db1767
io.kotest	kotest-framework-discovery	5.4.0		32f46fe79450ec67a055509094b7198b1c5ee1cb
io.kotest	kotest-framework-discovery	5.4.1		0187f84c38ca7e72eadfb381f5a0a75469c11179
io.kotest	kotest-framework-discovery	5.4.2		c2d5739ef86749fc6e6d62d3d6a2d8d777806868
io.kotest	kotest-framework-discovery	5.5.0		ba200f4a16188d413c17c6efbe6530d59f9dba34
io.kotest	kotest-framework-discovery	5.5.1		fe48e4e4f3be06e61fe203960ecb731e51860bcb
io.kotest	kotest-framework-discovery	5.5.2		46a4cff9168b1025b71c1e66915afd1d1568de92
io.kotest	kotest-framework-discovery	5.5.3		13372421a5a29a2c507ee3ecfc8dbbcb1fbde9a6
io.kotest	kotest-framework-discovery	5.5.4		23195dc8d1c1f9f4b797093a941488c41d86090e
io.kotest	kotest-framework-discovery	5.5.5		ab6ac179b0af11803fb5862abb60f2e0d06876b9
io.kotest	kotest-framework-discovery	5.6.0		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.6.1		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.6.2		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.7.0		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.7.1		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.7.2		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.8.0		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.8.1		e4b74fd7153bc8c9070db85e13ba152d6dba447d
io.kotest	kotest-framework-discovery	5.9.0		b94fe605ea8ff0f68f3feab065ae0b7d67860964
io.kotest	kotest-framework-discovery	5.9.1		b94fe605ea8ff0f68f3feab065ae0b7d67860964
io.kotest	kotest-framework-discovery	6.0.0.M1		28cbbd267e2cdbea0a637d71db8f57b788a419c0
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	21.0.0.12		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.1		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.10		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.11		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.12		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.13		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.2		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.3		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.4		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.5		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.6		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.7		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.8		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	22.0.0.9		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.1		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.10		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.11		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.12		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.2		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.3		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.4		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.5		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.6		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.7		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.8		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	23.0.0.9		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.1		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.2		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.3		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.4		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.5		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.6		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.7		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.ejbLiteCore-2.0	25.0.0.4		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.internal.versionless.servlet-5.0	25.0.0.4		N/A
io.qtjambi	qtjambi-svg-native-windows-arm64	6.5.6		fc2c59a3cf47a27bee280fc3810104af542c71dc
io.qtjambi	qtjambi-svg-native-windows-arm64	6.6.3		4b485cd1534c41beb9236ac66e60f1135c27ecbe
io.qtjambi	qtjambi-svg-native-windows-arm64	6.7.0		a3fdd4195ed1fd3d4cb4c70117f2d38b4a429c72
io.qtjambi	qtjambi-svg-native-windows-arm64	6.7.3		9bffe4bf975db6b95854d4ffe353e8a924077b55
io.smallrye	smallrye-graphql-release	0.9.1		N/A
io.smallrye	smallrye-graphql-release	1.0.0		N/A
io.smallrye	smallrye-graphql-release	1.0.1		N/A
io.smallrye	smallrye-graphql-release	1.0.10		N/A
io.smallrye	smallrye-graphql-release	1.0.11		N/A
io.smallrye	smallrye-graphql-release	1.0.12		N/A
io.smallrye	smallrye-graphql-release	1.0.13		N/A
io.smallrye	smallrye-graphql-release	1.0.14		N/A
io.smallrye	smallrye-graphql-release	1.0.15		N/A
io.smallrye	smallrye-graphql-release	1.0.16		N/A
io.smallrye	smallrye-graphql-release	1.0.17		N/A
io.smallrye	smallrye-graphql-release	1.0.18		N/A
io.smallrye	smallrye-graphql-release	1.0.19		N/A
io.smallrye	smallrye-graphql-release	1.0.2		N/A
io.smallrye	smallrye-graphql-release	1.0.20		N/A
io.smallrye	smallrye-graphql-release	1.0.21		N/A
io.smallrye	smallrye-graphql-release	1.0.22		N/A
io.smallrye	smallrye-graphql-release	1.0.23		N/A
io.smallrye	smallrye-graphql-release	1.0.24		N/A
io.smallrye	smallrye-graphql-release	1.0.25		N/A
io.smallrye	smallrye-graphql-release	1.0.26		N/A
io.smallrye	smallrye-graphql-release	1.0.3		N/A
io.smallrye	smallrye-graphql-release	1.0.4		N/A
io.smallrye	smallrye-graphql-release	1.0.5		N/A
io.smallrye	smallrye-graphql-release	1.0.6		N/A
io.smallrye	smallrye-graphql-release	1.0.7		N/A
io.smallrye	smallrye-graphql-release	1.0.8		N/A
io.smallrye	smallrye-graphql-release	1.0.9		N/A
io.smallrye	smallrye-graphql-release	1.1.0		N/A
io.smallrye	smallrye-graphql-release	1.1.0-RC1		N/A
io.smallrye	smallrye-graphql-release	1.1.1		N/A
io.smallrye	smallrye-graphql-release	1.1.2		N/A
io.smallrye	smallrye-graphql-release	1.2.0		N/A
io.smallrye	smallrye-graphql-release	1.2.0.Alpha1		N/A
io.smallrye	smallrye-graphql-release	1.2.0.Alpha2		N/A
io.smallrye	smallrye-graphql-release	1.2.0.Beta1		N/A
io.smallrye	smallrye-graphql-release	1.2.1		N/A
io.smallrye	smallrye-graphql-release	1.2.2		N/A
io.smallrye	smallrye-graphql-release	1.2.3		N/A
io.smallrye	smallrye-graphql-release	1.2.4		N/A
io.smallrye	smallrye-graphql-release	1.2.5		N/A
io.smallrye	smallrye-graphql-release	1.2.6		N/A
io.smallrye	smallrye-graphql-release	1.2.7		N/A
io.smallrye	smallrye-graphql-release	1.2.8		N/A
io.smallrye	smallrye-graphql-release	1.3.0		N/A
io.smallrye	smallrye-graphql-release	1.3.1		N/A
io.smallrye	smallrye-graphql-release	1.3.2		N/A
io.smallrye	smallrye-graphql-release	1.3.3		N/A
io.smallrye	smallrye-graphql-release	1.3.4		N/A
io.smallrye	smallrye-graphql-release	1.3.5		N/A
io.smallrye	smallrye-graphql-release	1.4.0		N/A
io.smallrye	smallrye-graphql-release	1.4.1		N/A
io.smallrye	smallrye-graphql-release	1.4.2		N/A
io.smallrye	smallrye-graphql-release	1.4.3		N/A
io.smallrye	smallrye-graphql-release	1.4.3.1		N/A
io.smallrye	smallrye-graphql-release	1.4.4		N/A
io.smallrye	smallrye-graphql-release	1.4.5		N/A
io.smallrye	smallrye-graphql-release	1.5.0		N/A
io.smallrye	smallrye-graphql-release	1.6.0		N/A
io.smallrye	smallrye-graphql-release	1.6.1		N/A
io.smallrye	smallrye-graphql-release	1.6.2		N/A
io.smallrye	smallrye-graphql-release	1.7.0		N/A
io.smallrye	smallrye-graphql-release	1.7.1		N/A
io.smallrye	smallrye-graphql-release	1.7.2		N/A
io.smallrye	smallrye-graphql-release	1.7.3		N/A
io.smallrye	smallrye-graphql-release	1.8.0		N/A
io.smallrye	smallrye-graphql-release	1.8.1		N/A
io.smallrye	smallrye-graphql-release	1.8.2		N/A
io.smallrye	smallrye-graphql-release	1.8.3		N/A
io.smallrye	smallrye-graphql-release	1.9.0		N/A
io.smallrye	smallrye-graphql-release	1.9.1		N/A
io.smallrye	smallrye-graphql-release	1.9.2		N/A
io.smallrye	smallrye-graphql-release	1.9.3		N/A
io.smallrye	smallrye-graphql-release	1.9.4		N/A
io.smallrye	smallrye-graphql-release	1.9.5		N/A
io.smallrye	smallrye-graphql-release	2.0.0		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC1		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC10		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC11		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC12		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC13		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC2		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC3		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC4		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC5		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC6		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC7		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC8		N/A
io.smallrye	smallrye-graphql-release	2.0.0.RC9		N/A
io.smallrye	smallrye-graphql-release	2.0.1		N/A
io.smallrye	smallrye-graphql-release	2.1.0		N/A
io.smallrye	smallrye-graphql-release	2.1.0.Beta1		N/A
io.smallrye	smallrye-graphql-release	2.1.1		N/A
io.smallrye	smallrye-graphql-release	2.1.2		N/A
io.smallrye	smallrye-graphql-release	2.1.3		N/A
io.smallrye	smallrye-graphql-release	2.10.0		N/A
io.smallrye	smallrye-graphql-release	2.11.0		N/A
io.smallrye	smallrye-graphql-release	2.12.0		N/A
io.smallrye	smallrye-graphql-release	2.12.1		N/A
io.smallrye	smallrye-graphql-release	2.12.2		N/A
io.smallrye	smallrye-graphql-release	2.13.0		N/A
io.smallrye	smallrye-graphql-release	2.2.0		N/A
io.smallrye	smallrye-graphql-release	2.2.1		N/A
io.smallrye	smallrye-graphql-release	2.2.2		N/A
io.smallrye	smallrye-graphql-release	2.2.3		N/A
io.smallrye	smallrye-graphql-release	2.3.0		N/A
io.smallrye	smallrye-graphql-release	2.4.0		N/A
io.smallrye	smallrye-graphql-release	2.5.0		N/A
io.smallrye	smallrye-graphql-release	2.5.1		N/A
io.smallrye	smallrye-graphql-release	2.5.2		N/A
io.smallrye	smallrye-graphql-release	2.6.0		N/A
io.smallrye	smallrye-graphql-release	2.6.1		N/A
io.smallrye	smallrye-graphql-release	2.7.0		N/A
io.smallrye	smallrye-graphql-release	2.7.1		N/A
io.smallrye	smallrye-graphql-release	2.8.0		N/A
io.smallrye	smallrye-graphql-release	2.8.1		N/A
