au.csiro	elk-util-parent	0.5.0		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	2.8.98		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	2.8.99		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	2.9.131		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	2.9.132		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	2.9.133		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	3.0.1		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	3.0.2		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	3.0.3		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	3.0.4		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.0.5		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.0.6		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.1.10		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.1.11		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.1.12		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.1.13		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.1.7		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.1.8		N/A
org.mobicents.resources.mscontrol	restcomm-slee-ra-mscontrol-release	7.1.9		N/A
org.mvnpm	p-try	1.0.0		dd7fd650b9bd45df0749f5c041424faf839b8938
org.mvnpm	p-try	2.2.0		15db08e78d688f16101f8db9ce8d516acfc37a11
org.mvnpm	p-try	3.0.0		29313464e08c84c39c45d3bc5624ad89ea00da3a
org.neo4j.gds	procedures-facade-api	2.13.1		2a5d1c482c9f3f92ecfb645f0b430a42126abcd5
org.neo4j.gds	procedures-facade-api	2.13.2		9a4125575376643e319af7ce3536d1caed440689
org.neo4j.gds	procedures-facade-api	2.13.3		b1aa5a690f1f9a5cfb1fecf80a77d0be33cc5b54
org.neo4j.gds	procedures-facade-api	2.13.4		5f3b18f1772b0512d7ace5fee08cf340d30d5414
org.neo4j.gds	procedures-facade-api	2.14.0		b48e2b914e2aa5567b302195510b86c725ff9037
org.neo4j.gds	procedures-facade-api	2.15.0		3e927fc4b9259b8a63a56a4aa226ec4caea57667
org.neo4j.gds	procedures-facade-api	2.16.0		80a9302715616b88794aa9ae0bbe673b16158871
org.noear	solonjt.executor.s.python	1.0.3.2		73a0743f1269bf1a5acae26adecdc83cbcca0fe7
org.noear	solonjt.executor.s.python	1.0.3.4		b0bab3761ef0df929acc09162650068ced5a4f79
org.noear	solonjt.executor.s.python	1.0.3.5		22f54351dcbcebe545c9dcf3eea97974109e754c
org.noear	solonjt.executor.s.python	1.0.3.8		a8bc610b7193ac96e339a96df5a6c7ad4fda2b7c
org.noear	solonjt.executor.s.python	1.0.3.9		ed89db5d0442cefeaf7c6e67187937dc419b1032
org.noear	solonjt.executor.s.python	1.0.4.3		f811382992b583f80ded0800b61685e8096e311b
org.noear	solonjt.executor.s.python	1.0.4.4		06255041d81c4faae96414f54540bc1af8dbda84
org.noear	solonjt.executor.s.python	1.0.4.5		26bc834acfcacd9bd30454e7a2744876b064ac7d
org.noear	solonjt.executor.s.python	1.0.4.6		e9ae8c470066c06ca87b9676245940fbdb8c2f2f
org.noear	solonjt.executor.s.python	1.0.4.7		86aae49bf769bc48fff0517034abe1fb867966e4
org.noear	solonjt.executor.s.python	1.0.5		f34bb79826b3322a6c6d9effdbc70136c3837ba7
org.noear	solonjt.executor.s.python	1.0.6		04adc788a43664e93bc12ce5b6403f5e9c24fecf
org.onosproject	onos-drivers-ciena	1.10.0		N/A
org.onosproject	onos-drivers-ciena	1.10.0-rc1		N/A
org.onosproject	onos-drivers-ciena	1.10.0-rc2		N/A
org.onosproject	onos-drivers-ciena	1.10.0-rc3		N/A
org.onosproject	onos-drivers-ciena	1.10.0-rc4		N/A
org.onosproject	onos-drivers-ciena	1.10.0-rc5		N/A
org.onosproject	onos-drivers-ciena	1.10.1		N/A
org.onosproject	onos-drivers-ciena	1.10.10		N/A
org.onosproject	onos-drivers-ciena	1.10.11		N/A
org.onosproject	onos-drivers-ciena	1.10.12		N/A
org.onosproject	onos-drivers-ciena	1.10.2		N/A
org.onosproject	onos-drivers-ciena	1.10.3		N/A
org.onosproject	onos-drivers-ciena	1.10.4		N/A
org.onosproject	onos-drivers-ciena	1.10.5		N/A
org.onosproject	onos-drivers-ciena	1.10.6		N/A
org.onosproject	onos-drivers-ciena	1.10.7		N/A
org.onosproject	onos-drivers-ciena	1.10.8		N/A
org.onosproject	onos-drivers-ciena	1.10.9		N/A
org.onosproject	onos-drivers-ciena	1.11.0		N/A
org.onosproject	onos-drivers-ciena	1.11.0-b1		N/A
org.onosproject	onos-drivers-ciena	1.11.0-b2		N/A
org.onosproject	onos-drivers-ciena	1.11.0-b3		N/A
org.onosproject	onos-drivers-ciena	1.11.0-b4		N/A
org.onosproject	onos-drivers-ciena	1.11.0-rc1		N/A
org.onosproject	onos-drivers-ciena	1.11.0-rc3		N/A
org.onosproject	onos-drivers-ciena	1.11.0-rc4		N/A
org.onosproject	onos-drivers-ciena	1.11.0-rc5		N/A
org.onosproject	onos-drivers-ciena	1.11.0-rc6		N/A
org.onosproject	onos-drivers-ciena	1.11.1		N/A
org.onosproject	onos-drivers-ciena	1.11.1-rc1		N/A
org.onosproject	onos-drivers-ciena	1.11.2		N/A
org.onosproject	onos-drivers-ciena	1.11.2-rc1		N/A
org.onosproject	onos-drivers-ciena	1.11.2-rc2		N/A
org.onosproject	onos-drivers-ciena	1.11.2-rc3		N/A
org.onosproject	onos-drivers-ciena	1.11.2-rc4		N/A
org.onosproject	onos-drivers-ciena	1.11.2-rc5		N/A
org.onosproject	onos-drivers-ciena	1.11.2-rc6		N/A
org.onosproject	onos-drivers-ciena	1.12.0		N/A
org.onosproject	onos-drivers-ciena	1.12.0-b1		N/A
org.onosproject	onos-drivers-ciena	1.12.0-b2		N/A
org.onosproject	onos-drivers-ciena	1.12.0-rc1		N/A
org.onosproject	onos-drivers-ciena	1.12.0-rc2		N/A
org.onosproject	onos-drivers-ciena	1.12.0-rc3		N/A
org.onosproject	onos-drivers-ciena	1.12.1		N/A
org.onosproject	onos-drivers-ciena	1.12.1-rc1		N/A
org.onosproject	onos-drivers-ciena	1.12.1-rc2		N/A
org.onosproject	onos-drivers-ciena	1.12.1-rc6		N/A
org.onosproject	onos-drivers-ciena	1.12.1-rc7		N/A
org.onosproject	onos-drivers-ciena	1.12.2-rc2		N/A
org.onosproject	onos-drivers-ciena	1.13.0-b5		N/A
org.onosproject	onos-drivers-ciena	1.13.0-b6		N/A
org.onosproject	onos-drivers-ciena	1.13.0-b8		N/A
org.onosproject	onos-drivers-ciena	1.5.0		e10f553d27b4920ce3d79eeeb62206239372c981
org.onosproject	onos-drivers-ciena	1.5.1		52ae3621a73f4248be4acc443387671297ef4c06
org.onosproject	onos-drivers-ciena	1.6.0		6a9772ac987999c4dcd86cd80a2b358f260e5134
org.onosproject	onos-drivers-ciena	1.7.0		2bf13863d76a7a6a0273c2cbf46cdc89c0aa8826
org.onosproject	onos-drivers-ciena	1.7.1		9227b3b2dd0e13517180362f8d237d31eadbebe6
org.onosproject	onos-drivers-ciena	1.8.0		798ac4e269184ef7eb720fc0f095ac78203dfe99
org.onosproject	onos-drivers-ciena	1.8.1		3697aa707924e6c728c86cdc469a247fe412a27c
org.onosproject	onos-drivers-ciena	1.8.2		1211a56c21880e8e6b395d5ae69e19b4f0b8887e
org.onosproject	onos-drivers-ciena	1.8.3		b4c9513e3c39bdde9d9e87d34824a09edd217dd9
org.onosproject	onos-drivers-ciena	1.8.4		5c37e6a2ce7818ddb7782386b11ba57761e76890
org.onosproject	onos-drivers-ciena	1.8.5		45b6bf84f5de5b6a9c307392de55951136809838
org.onosproject	onos-drivers-ciena	1.8.5-rc2		93e7677a7b05923f47795d021e2ca14244ac72de
org.onosproject	onos-drivers-ciena	1.8.6		2fc4d637d612877a19dacf7073fa5e50aa92aa4c
org.onosproject	onos-drivers-ciena	1.8.7		0b0766f3bf35409c88c70255589e0016184c21d8
org.onosproject	onos-drivers-ciena	1.8.8		d2794436a902ebec614c32eb01bebe47d070031f
org.onosproject	onos-drivers-ciena	1.8.9		d759059bf9891af98c1c7766bc6f06952b7a0adc
org.onosproject	onos-drivers-ciena	1.9.0		N/A
org.onosproject	onos-drivers-ciena	1.9.0-b1		N/A
org.onosproject	onos-drivers-ciena	1.9.0-b1b		N/A
org.onosproject	onos-drivers-ciena	1.9.0-b3		N/A
org.onosproject	onos-drivers-ciena	1.9.0-rc1		N/A
org.onosproject	onos-drivers-ciena	1.9.0-rc2		N/A
org.onosproject	onos-drivers-ciena	1.9.0-rc3		N/A
org.onosproject	onos-drivers-ciena	1.9.0-rc4		N/A
org.onosproject	onos-drivers-ciena	1.9.0-rc5		N/A
org.onosproject	onos-drivers-ciena	1.9.0-rc6		N/A
org.onosproject	onos-drivers-ciena	1.9.0-test1		N/A
org.onosproject	onos-drivers-ciena	1.9.1		N/A
org.onosproject	onos-drivers-ciena	1.9.2		N/A
org.opendaylight.didm	didm-artifacts	0.1.0-Lithium		N/A
org.opendaylight.didm	didm-artifacts	0.1.1-Lithium-SR1		N/A
org.opendaylight.didm	didm-artifacts	0.1.2-Lithium-SR2		N/A
org.opendaylight.didm	didm-artifacts	0.1.3-Lithium-SR3		N/A
org.opendaylight.didm	didm-artifacts	0.1.4-Lithium-SR4		N/A
org.opendaylight.didm	didm-artifacts	0.3.0-Boron		N/A
org.opendaylight.didm	didm-artifacts	0.3.1-Boron-SR1		N/A
org.opendaylight.didm	didm-artifacts	0.3.2-Boron-SR2		N/A
org.opendaylight.didm	didm-artifacts	0.3.3-Boron-SR3		N/A
org.opendaylight.didm	didm-artifacts	0.3.4-Boron-SR4		N/A
org.opendaylight.didm	didm-artifacts	0.4.0-Carbon		N/A
org.opendaylight.didm	didm-artifacts	0.4.1-Carbon		N/A
org.opendaylight.didm	didm-artifacts	0.4.2-Carbon		N/A
org.opendaylight.didm	didm-artifacts	0.4.3-Carbon		N/A
org.opendaylight.didm	didm-artifacts	0.4.4-Carbon		N/A
org.opendaylight.genius	itm-api	0.1.0-Boron		8a9a977b24176a4ab440e6b6633fb7572e11cc83
org.opendaylight.genius	itm-api	0.1.1-Boron-SR1		b3c2b12b2e17f1eeee7393c9c462d4d6d6552063
org.opendaylight.genius	itm-api	0.1.2-Boron-SR2		418af3a6ed996ac272daac91969a1ed14cc95191
org.opendaylight.genius	itm-api	0.1.3-Boron-SR3		8ba63129ca1bd8edd32841ef85241c5e6e724345
org.opendaylight.genius	itm-api	0.1.4-Boron-SR4		fb14f5f353953862a1c5112b950079add950cf8c
org.opendaylight.genius	itm-api	0.2.0-Carbon		cca7d6a1a478ee4bd7436b8ce91aedea52f32347
org.opendaylight.genius	itm-api	0.2.1-Carbon		da02e5769a1d1049184c2bfa0a6f5789b2832b61
org.opendaylight.genius	itm-api	0.2.2-Carbon		3f7e1743d725b681066be4129ebe902628b6806c
org.opendaylight.genius	itm-api	0.2.3-Carbon		cab15d917b6e4fbde48ac4d025c193dff5e3adde
org.opendaylight.genius	itm-api	0.2.4-Carbon		61f6a58f2275a3bf54244be5d213d0e2b03ea3bb
org.opendaylight.genius	itm-api	0.3.0		01e3652915fe6d69be1145657db1f43f6c88f156
org.opendaylight.genius	itm-api	0.3.1		06dff0f3af437fab2e1374ed4799e35c87cdb4db
org.opendaylight.genius	itm-api	0.3.2		4130820df5dedc525e1c66f97864dc1a21889912
org.opendaylight.genius	itm-api	0.3.3		9e3ab4e1ffa405abc49fad25c7c37f3fc21d5aeb
org.opendaylight.genius	itm-api	0.4.0		687d48e7bfeb90d99cc4ecda628f3dbef9ff39c9
org.opendaylight.genius	itm-api	0.4.1		e12466684ae9eba7a0c94fbeb9efe86acf78e78d
org.opendaylight.genius	itm-api	0.4.2		d14797b77afe89ea2ddcdd8d63dc3f1f028ceb60
org.opendaylight.genius	itm-api	0.4.3		7256bad692a938bbdfbf6cb7b170d54e16c8be9c
org.opendaylight.genius	itm-api	0.4.4		7ac31a59778e651d40c095f21fc3982d09798e4d
org.opendaylight.genius	itm-api	0.5.0		f3ed6bf16aa9b0b9ddfb6756fdbae1fab5356e84
org.opendaylight.genius	itm-api	0.5.1		08d52e2f9ba2ed70fbb1e7a611c0a23873b2cedb
org.opendaylight.genius	itm-api	0.5.2		dd4855df69633de412b157c82e96e412914de905
org.opendaylight.genius	itm-api	0.5.3		878a7932b681bffa1f3a72f0813a43c42270bdb1
org.opendaylight.genius	itm-api	0.6.0		c0e61968fe3de913024cedd6b840aa5ade0b12fb
org.opendaylight.genius	itm-api	0.6.1		eda24ff2d6bcbe650996347a0748726fff262f4c
org.opendaylight.genius	itm-api	0.6.2		5e2829ba8af69bb57bc4429dac5084c71a3e1276
org.opendaylight.genius	itm-api	0.6.3		483773c8c30e4d33f70687b1882d9a87760f4a13
org.opendaylight.genius	itm-api	0.7.0		7e96b312fc604fd496f7c51abfbfd19085149522
org.opendaylight.genius	itm-api	0.7.1		24da7b836f3e90ba94e3d29fe2ebb85122f76f71
org.opendaylight.genius	itm-api	0.7.2		f1a4487b9b92ef50596f231e7cd773339ef763ce
org.opendaylight.genius	itm-api	0.7.3		8907c1a6dcedccf491fa445ba9ba6b970352f7c3
org.opendaylight.genius	itm-api	0.7.4		a3172706b81eee1a2d9f49d9ecb531786ec9cfde
org.opendaylight.genius	itm-api	0.8.0		8354c454bcd69249c824bc6115735322b1e3dc1b
org.opendaylight.genius	itm-api	0.8.1		e520b0408fb02cc5624b73ab6d08fa2500e3a09d
org.opendaylight.genius	itm-api	0.8.2		a4b03ffe45ff9cfa57c99f813ebdc7a9dacf2597
org.opendaylight.genius	itm-api	0.8.3		8c24f1a40e483abdf3d291f857540381ffae1df5
org.opendaylight.genius	itm-api	0.9.0		fc00cc4afc5dd548b2b00363f64688d9506b56aa
org.opendaylight.genius	itm-api	0.9.1		e539cff97e657cbe34a5c4bf8750c841aab61eb2
org.opendaylight.genius	itm-api	0.9.2		00ba26f359b162fe6eb9af30fa350374d878563f
org.opendaylight.genius	itm-api	0.9.3		46dabad45dc0c6c3431c3ca8f705005e4fc0bc9a
org.opendaylight.genius	itm-api	0.9.4		8cb4e298266f4b6447ba57f10eeb5b4060498b76
org.opensearch.plugin	opensearch-scripting-painless-spi	1.0.0		1f116f03142d0ddfd9bf1fb5bc2b0652c339a737
org.opensearch.plugin	opensearch-scripting-painless-spi	1.1.0		e9eaa2a8d9ca068ff267bdf05eb02b927b4acef1
org.opensearch.plugin	opensearch-scripting-painless-spi	1.2.0		65c445417fb942b7d142186d83f7831e4b177a1f
org.opensearch.plugin	opensearch-scripting-painless-spi	1.2.1		0c8ba29ce66e7769cddc2afdee5ddd14defdb4d8
org.opensearch.plugin	opensearch-scripting-painless-spi	1.2.2		3fbf32afdf6aeb08057ea5cdada65eee621c41ce
org.opensearch.plugin	opensearch-scripting-painless-spi	1.2.3		5131a2dcb564f55e9cb3c995c07ba2c64d3d9bce
org.opensearch.plugin	opensearch-scripting-painless-spi	1.2.4		d89e7ecff5808b28106253cf30e502fc4b792bd2
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.0		3a264c79bb14e45497df6dacb5f4f60075c56ebe
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.1		fbe55e7c2db60c8b2c72a5e10064954cd58e5faa
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.10		11c219aa46b04a0e071cffae0900745a790921b1
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.11		a974620d6cc69c7792dbe73768cacb130f4408b8
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.12		47ae14423d049d6ac785262508562791683271d4
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.13		eca2668e0c94cbcc16722352d8fa36d7feef7af6
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.14		078c2514ecc83cb92931d7e55e082e9787ee5945
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.15		9f1fc67580cc57f605ae8cb552b61542070c5874
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.16		1082f7a88619e393c4e0d51297f7adda350929e4
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.17		9d5a0504efa744bd7deb3e10eaf22f32f69b071f
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.18		9cbb19f1f684a1a0aaa40ac2182557fe45b5aa2a
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.19		6d863742fe7169ddc6b9c00e3b14e749d93b5624
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.2		b3efb0c1383a334f7e2fd573a5cdf5926f8920d8
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.20		5a27d9a45e0a9ece036cc81302d25462ab9c37cb
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.3		6a762bfa518abe2a724ca226e7d372c5e0a98ebe
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.4		89f640ac3179353e3c841ede1be21ce9748fab90
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.5		92dff69e37ed884c5551ae9a5f0e87e5deaf8ebb
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.6		1ba99567481938d07601b1dd08329ce443c72b9f
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.7		a1896e7b54c9da5cb8029baba5439cfe4063d853
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.8		2e8ad3c0ead48616f109d7a11b967153af21dcbc
org.opensearch.plugin	opensearch-scripting-painless-spi	1.3.9		e9283038a5a1508dbbe767c343c944f5598c40d0
org.opensearch.plugin	opensearch-scripting-painless-spi	2.0.0		880fc0496e615f428b629747606d4e00a4d9e478
org.opensearch.plugin	opensearch-scripting-painless-spi	2.0.0-rc1		b99ecd503abe9589ec264c320ed46523200d5690
org.opensearch.plugin	opensearch-scripting-painless-spi	2.0.1		02b64d8f9cc3948afd01afefb8067347076aef20
org.opensearch.plugin	opensearch-scripting-painless-spi	2.1.0		23c5f8a85f0be69dbd476b537700c0a67facc144
org.opensearch.plugin	opensearch-scripting-painless-spi	2.10.0		c7af5bf6309aa7cc69d512c87f386361bbd3791e
org.opensearch.plugin	opensearch-scripting-painless-spi	2.11.0		912db104d1bcaae63c7d2cdd1668dbe1ec0177b9
org.opensearch.plugin	opensearch-scripting-painless-spi	2.11.1		6934da0cf2828f2230c25455a9a50a2e5ee0a06d
org.opensearch.plugin	opensearch-scripting-painless-spi	2.12.0		001f1a49bf75d6c0fd1f8ba7f7e23da3ae740c0a
org.opensearch.plugin	opensearch-scripting-painless-spi	2.13.0		07913cab81443d0bacf1b83a6f80a48191da2cab
org.opensearch.plugin	opensearch-scripting-painless-spi	2.14.0		4fb36e7249c44a22f8aa677b886d0266ab5ce963
org.opensearch.plugin	opensearch-scripting-painless-spi	2.15.0		64169635dbf791811084573098f39b8ac23ef8cb
org.opensearch.plugin	opensearch-scripting-painless-spi	2.16.0		901f2198fc5535194ebb1c9227133cec7cbca027
org.opensearch.plugin	opensearch-scripting-painless-spi	2.17.0		3b41e350aad99c1b5ded74787ffd8a50a57704ac
org.opensearch.plugin	opensearch-scripting-painless-spi	2.17.1		3f09d0dd27c07a0d8616c27feb462728cdd16f61
org.opensearch.plugin	opensearch-scripting-painless-spi	2.18.0		13b9dd3c923d17883f334da4bdc23afbb478eafb
org.opensearch.plugin	opensearch-scripting-painless-spi	2.19.0		983883ad3259fe0013ff1f9b3af04c6cb3e2f709
org.opensearch.plugin	opensearch-scripting-painless-spi	2.19.1		71223aae74a978698dd2218f95917a82e111c9b5
org.opensearch.plugin	opensearch-scripting-painless-spi	2.19.2		be5daa4e628a667871d941186ef5c6ce3677952c
org.opensearch.plugin	opensearch-scripting-painless-spi	2.2.0		5e1609c236998d6942b70cf67d2fe8cf44e5147a
org.opensearch.plugin	opensearch-scripting-painless-spi	2.2.1		d7b4986f39ef4c5dc4e437441db3e305063b1418
org.opensearch.plugin	opensearch-scripting-painless-spi	2.3.0		91ebb67dbeb33c5916efa6adc45ee76a17cee054
org.opensearch.plugin	opensearch-scripting-painless-spi	2.4.0		830d7eec3a6f62b4c5b787fc08f1e3bc2e3bb365
org.opensearch.plugin	opensearch-scripting-painless-spi	2.4.1		5c657e36d07c7645eaafca5f1ce4e5a7b8843a59
org.opensearch.plugin	opensearch-scripting-painless-spi	2.5.0		2e2bd4b5b6e4ca01fbe3c400b8550ffcf605ebb1
org.opensearch.plugin	opensearch-scripting-painless-spi	2.6.0		3ce58c1f8ab36a6a50261875defe3eb1fd022cdb
org.opensearch.plugin	opensearch-scripting-painless-spi	2.7.0		ae7bc9d717e5b6be91cf97db96b4d93c7f98e36a
org.opensearch.plugin	opensearch-scripting-painless-spi	2.8.0		7d74ed45d262b2ce00a85b0f74383ef368a89a40
org.opensearch.plugin	opensearch-scripting-painless-spi	2.9.0		be4c98246db50a1d5b635d9021d53ffe630ee276
org.opensearch.plugin	opensearch-scripting-painless-spi	3.0.0		7c091c2733184fcf670a1358095a7a64c397e34f
org.opensearch.plugin	opensearch-scripting-painless-spi	3.0.0-alpha1		b814c21b06a742345c8a920e6b456c03c019a074
org.opensearch.plugin	opensearch-scripting-painless-spi	3.0.0-beta1		93f9e6b354a521522eaf5838d4cbc90939b13e90
org.ploin.web	ploinFaces	2.2.1		b78e1cda7fced1b8103204e572df99811baf4db6
org.polyvariant	sttp-oauth2-cache-scalacache_3	0.19.0		7d514419eeaeec92bd77584013fcb60e02921755
org.polyvariant	sttp-oauth2-cache-scalacache_3	0.19.1		b3f0f085af9d6cad3cd2ce1aff12e849e3bc2e74
org.polyvariant	sttp-oauth2-cache-scalacache_3	0.19.2		1daec1cf4bcc62ff8a841b1911225521813ebb0a
org.polyvariant	sttp-oauth2-cache-scalacache_3	0.20.0		b28ca97bd12467985299644e84b2e12d0f774c17
org.scalarelational	scalarelational-h2_2.11	1.0.0		40ec883cad683009b9c2eb9f97998dd98ea82bc6
org.scalarelational	scalarelational-h2_2.11	1.1.0		2034529f5ed3575ebe231f9a5ae12dbc572a6991
org.scalarelational	scalarelational-h2_2.11	1.2.0		7479799f1be1b8dbffc40394f971ab022455f845
org.scalarelational	scalarelational-h2_2.11	1.3.0		e695e5e114f4c75717d42a8b6c484045ed9aa3c8
org.scalarelational	scalarelational-h2_2.11	1.3.1		78fc74da5bbe0b2954c9224e15e2cb8880b965b2
org.scalarelational	scalarelational-h2_2.11	1.3.10		d369b5e63831734893a5e8706ff8683155e824fb
org.scalarelational	scalarelational-h2_2.11	1.3.11		7a7261c1253ff86b90a7dd5d7e4a5acaff17b354
org.scalarelational	scalarelational-h2_2.11	1.3.12		538e6b845da4d3043ff0d82f21078154e6a0f5fb
org.scalarelational	scalarelational-h2_2.11	1.3.13		118b01d2061d4adb3343bec3be288436c7cb7c55
org.scalarelational	scalarelational-h2_2.11	1.3.14		bf9b47920ddce4393131c275d21ded0d0b4304c0
org.scalarelational	scalarelational-h2_2.11	1.3.15		cecd19fc582c8e8c864c507d7d00e2a35cbcee84
org.scalarelational	scalarelational-h2_2.11	1.3.2		a4865236201a0908d6c1ceb46b464b350501bf31
org.scalarelational	scalarelational-h2_2.11	1.3.3		adcf1b18b73f1eaa66937ea80404d5d2816757df
org.scalarelational	scalarelational-h2_2.11	1.3.4		ebd5f3238f48fbe4bf5a992da710f0dbe45968d4
org.scalarelational	scalarelational-h2_2.11	1.3.5		44185715837093aa8a47aa1052cc9a2860d80954
org.scalarelational	scalarelational-h2_2.11	1.3.9		6f56e828e5ce9b4252a390e0e2384022eae18ca1
org.springframework.roo	org.springframework.roo.addon.web.mvc.exceptions.annotations	2.0.0.M3		79afa84f001e8a3abe9ceb36673ed872dced526c
org.springframework.roo	org.springframework.roo.addon.web.mvc.exceptions.annotations	2.0.0.RC1		8f2124a9ed2930224119e30879595bd3dbcdc404
org.springframework.roo	org.springframework.roo.addon.web.mvc.exceptions.annotations	2.0.0.RC2		d051782aa4fd65129eb748bc9c22d98e182466eb
org.springframework.roo	org.springframework.roo.addon.web.mvc.exceptions.annotations	2.0.0.RC3		9651e6c147f496f1159caff97afdd6716475e78d
org.springframework.roo	org.springframework.roo.addon.web.mvc.exceptions.annotations	2.0.0.RELEASE		b8293e8e794c7b64e2b87bda0e661ab2d67a885d
org.typelevel	idna4s-scalacheck_native0.4_2.12	0.0-ec440ea		1dfe6f1ad083ca4fe2fd2bcd4e21c4bc5f9be57e
org.typelevel	idna4s-scalacheck_native0.4_2.12	0.0.1		4b3d0fbe4a9a52f3543a63d717fb31b0be2dcd3a
org.webjars.bower	material	0.1.1		7064fcd53fda040d347c45bdc6bc21b743c12cd0
org.webjars.bowergithub.kylefox	jquery-modal	0.9.1		95c85d0e8a198f5225d58ea97cba0062569534a6
org.webjars.npm	github-com-rstacruz-remount	0.9.4		1f8a92b24bb895b43ae08956c10be980320a63cf
org.webjars.npm	jquery-korean-pron	0.1.0		fa1805f8b8497ad6d72b27474ffa65c3c12cd931
org.webjars.npm	mjml-browser	4.13.0		e3e2d4c4177f89c28048216a88c1c1bbc57d7ff7
org.webjars.npm	mjml-browser	4.15.3		fcff0ff19ee1f5797dfe9e9c001b24cee61dd05e
org.webjars.npm	smithy__middleware-content-length	2.0.15		7de87835a18c2151cd0de13f9a3815ed375a5dca
org.webjars.npm	xlsx-style	0.8.11		291d2efdd0e5669606a04c821011146865bae1f5
org.webjars.npm	xlsx-style	0.8.13		9eac886d2f404719e856cfab8a9a4af58fc307d7
org.webjars.npm	xlsx-style	0.8.6		f8bba046f62eadacc149361daecf241252f93985
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.1.0		3acdaa87c59d32c629588900e14b549f76ee1f5b
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.1.1		70562ab368eeb5f606c4197f1ca38f442168e396
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.1.2		49e17054778c16a74886ae0dbbcb2b4f70b38f72
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.2.0		346166ef6fea44ed7aa0d1dc8a523913f94a1e2b
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.2.1		f77abe6f63d1cf3b47f81f8c02891b70df091c5b
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.2.2		c5d5e2e5c88d162f4b541d41b53912ccdd9645f7
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.2.3		367bb318f7264b06d5b70e34e84eed248d0978b7
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.2.4		bb30b2e4043b4d723429169d9653c71167db274f
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.2.5		3ccde9db80e398914e8cd9e8656b4a72ccde486d
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.iot.input.adapter.mqtt	2.2.6		b98ec1afedc9887879d2d233cd4356ce546e7a64
