au.id.tmm.github-pr-language-detection	github-pr-language-detection-lib_2.13	0.0.2		0c3365543e3d65dcbe8d75be665ac038f6a7a08a
io.smallrye	smallrye-graphql-gradle-plugin	2.8.4		N/A
io.smallrye	smallrye-graphql-gradle-plugin	2.8.5		N/A
io.smallrye	smallrye-graphql-gradle-plugin	2.8.6		N/A
io.smallrye	smallrye-graphql-gradle-plugin	2.9.0		N/A
io.smallrye	smallrye-graphql-gradle-plugin	2.9.1		N/A
io.smallrye	smallrye-graphql-gradle-plugin	2.9.2		N/A
io.tiklab	tiklab-flow-api	1.0.0		0c0f8ee67713dc2ef1d140f921510c17a41c380b
io.tiklab	tiklab-flow-api	1.0.0.2		da55c510b60c9b88b2d98ecb0f64defaa0d1a52c
io.tiklab	tiklab-flow-api	1.0.0.3		48cfad5dfe448458a5999ce129ec54a0e2c561cf
kz.greetgo.plugins	greetgo-gradle-plugins	0.0.5		abd51279db96d7ccedd51e46b46692d2fcaa0de9
kz.greetgo.plugins	greetgo-gradle-plugins	0.0.6		792a6d5c1044793536f35d4e0d3b1eec72532de4
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-RC1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-RC2		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-RC3		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-beta1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-beta2		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-beta3		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev10		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev11		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev12		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev13		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev14		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev15		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev16		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev17		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev18		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev2		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev3		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev4		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev5		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev6		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev7		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev8		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.0-dev9		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.0.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.1.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.10.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.11.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.11.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.12.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.2.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.3.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.3.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.4.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.5.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.6.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.6.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.7.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.7.0-beta1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.8.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-mingwx64	4.9.0		N/A
me.zhanglun.ahocorasick	trie	1.0.0		23c9463a5b5df352efc871a652736dc63fb1b339
me.zhanglun.ahocorasick	trie	1.0.2		e76d98ae99e02c72e26b563861052f3fc0d660ae
me.zhanglun.ahocorasick	trie	1.0.4		fcfe414d0d236a5a0a9571ff449af952c647e339
me.zhanglun.ahocorasick	trie	1.0.5		d7b378a48688bfd023b16aeaf7c1960932f4a151
me.zhanglun.ahocorasick	trie	2.0.0		4f00c38cfafaac94c261fb0ba0c4981c33ef81ba
me.zhanglun.ahocorasick	trie	2.0.1		226c8fbfa01c8ecbd027852d131dfea2eec05479
net.finmath	finmath-lib-opencl-extensions	5.1.3		70462661a5ac5f5a75e595cb5b343b066d79d62f
net.finmath	finmath-lib-opencl-extensions	5.1.3	opencl-1.0	e433ee113ca1bbdbd95f9334f44edd5fae3dbe79
net.finmath	finmath-lib-opencl-extensions	5.1.3	opencl-2.0	58806548d62667994f0ddb8155953cae5e8bce49
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9		9e133037ebae0178ac4a838d1c7c75ead14677f5
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.1		1bf8db9246e6129e81df63fe2e3fc0fd56b52fbb
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.10		c55d2fa31145c1459c4d6a787f1fb2abbf759650
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.11		fcb7a06a4e58ec3a9b79b77441060c814b7e0e25
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.12		dc2606e6057d78b60cceb35b200bdc0818ff50f1
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.13		9bc9f60556dc11aaff8ecb346c8a37a7b01c9706
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.14		e2504c2fdef7a151deafc58141634693db3bb0dd
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.15		78e43c3a89ad091b0c5ded1b3769338f3e889057
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.2		cf0d6bb8b946262b239a46f32262b611337e6063
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.3		12394926ebbe00ee109befecfd19fb1c3c91ff43
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.4		a7431cf4d666ecbe108f3bcceaf0da85f0ff0f7e
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.6		9ffe5c9fed97ce87f846fda4a6a5a728915cbf9f
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.8		65a298cc259e3c8b3f445cdf820bf1d106ff75a4
net.minidev	ovh-java-sdk-veeamCloudConnect	0.9.9		a56dba0b493c2a2680be17e29de588e41add5879
net.minidev	ovh-java-sdk-veeamCloudConnect	1.0.17		57e8e59d8cec17e9d20f35380cd9a64c3cc3e727
net.unit8.apistandard	apistandard-parent	0.1.0		N/A
org.apache.camel	camel-amqp-starter	2.18.0		ae10dd0b6f6049daa2f0027353156a65a7173077
org.apache.camel	camel-amqp-starter	2.18.1		828a448efbe59d106eacab38fa9785ba975b0e3e
org.apache.camel	camel-amqp-starter	2.18.2		1bbb889417a84b370ca79c19184551c444cb50c5
org.apache.camel	camel-amqp-starter	2.18.3		c29afafea1bfd9456544cfb33e926ece9dfba2d2
org.apache.camel	camel-amqp-starter	2.18.4		f35685afa036d31cc53acfe093314f89c626f63c
org.apache.camel	camel-amqp-starter	2.18.5		a56314f045adb26048099ee68f39e45b2d5c6965
org.apache.camel	camel-amqp-starter	2.19.0		57c6370f0009f6b26c0e459ec340f70744108920
org.apache.camel	camel-amqp-starter	2.19.1		c2b45f896125f00ca8c672b5aa2819d8ae02819f
org.apache.camel	camel-amqp-starter	2.19.2		76fedaea4d95116e70fcae192e4c73230ad63401
org.apache.camel	camel-amqp-starter	2.19.3		3b710e1c454adab07ddee56df502eaeeec5340dc
org.apache.camel	camel-amqp-starter	2.19.4		31545a7a589f675235c821a3f52010654b833360
org.apache.camel	camel-amqp-starter	2.19.5		7bf377c71ef89f52e00ec544dfe824b16c83835a
org.apache.camel	camel-amqp-starter	2.20.0		1eb2250f6b1a8ae163ef83a6de2c42575603d2a4
org.apache.camel	camel-amqp-starter	2.20.1		bcd03ff00e84d3a140b1797d4fbdf8f5e98bf368
org.apache.camel	camel-amqp-starter	2.20.2		7e0a5cde87f90eb29e1a0c8c5cb65be6487fef26
org.apache.camel	camel-amqp-starter	2.20.3		d32aeebfb6de8fa6c28d7d2ec2446a707e3a8c22
org.apache.camel	camel-amqp-starter	2.20.4		9ed5cd89261256384bd7eabb7f3dc40dc73cfbb1
org.apache.camel	camel-amqp-starter	2.21.0		b14b00828f7f375a239461f432e93da0b0b0eb27
org.apache.camel	camel-amqp-starter	2.21.1		8536292f44b6b3d7a45a5db39a652241f35960ef
org.apache.camel	camel-amqp-starter	2.21.2		a7e84201de446f1e7df1483b0703236aa7289063
org.apache.camel	camel-amqp-starter	2.21.3		7f70943ed56e3634a8be39fa8139cecd16b433ab
org.apache.camel	camel-amqp-starter	2.21.4		314b588d8cc25fd3df00235ac95a8c045ce900a6
org.apache.camel	camel-amqp-starter	2.21.5		273ce3c80149eaeac26185733ec59b1c0aa5915d
org.apache.camel	camel-amqp-starter	2.22.0		991c59a67e1525d97dab5ae4d46398508a580c6f
org.apache.camel	camel-amqp-starter	2.22.1		188390f70db1de9ad4135d057e1473ab3d6b07e9
org.apache.camel	camel-amqp-starter	2.22.2		c62a9e5b73b79615fe93c633ac63bb338c053e9b
org.apache.camel	camel-amqp-starter	2.22.3		e9a656fed80619230b3eb4ab89b076503c0c5bc4
org.apache.camel	camel-amqp-starter	2.22.4		25dc2c0f5511eb600f7b642ad8663492b3b2d758
org.apache.camel	camel-amqp-starter	2.22.5		0f3e6ce4572b397f389f5c041a05895870eaa488
org.apache.camel	camel-amqp-starter	2.23.0		5b63cf7e25e7f277338f624ef7c832aaf3adacd2
org.apache.camel	camel-amqp-starter	2.23.1		c22d858488a0a8d1b4a9fc6d0236401d5acc8374
org.apache.camel	camel-amqp-starter	2.23.2		c717b3bb63462251d4f920ef1ad82c03397f606e
org.apache.camel	camel-amqp-starter	2.23.3		2fb93b8f893101da08b2e76fc37630a6a87a53a6
org.apache.camel	camel-amqp-starter	2.23.4		7bb1bccb04a8c8fd3ad2787f14691d173aad0129
org.apache.camel	camel-amqp-starter	2.24.0		a3715ee520473f73e0f04936c81affc818d06d4f
org.apache.camel	camel-amqp-starter	2.24.1		de4621deed7a1698b4ac79d16fbfa0829603a741
org.apache.camel	camel-amqp-starter	2.24.2		83517ad26d62408ec29696d2ccc3870a0ca4d200
org.apache.camel	camel-amqp-starter	2.24.3		d01e33bf00296eabe060b868c87278aac01075ee
org.apache.camel	camel-amqp-starter	2.25.0		a1283e5d08757ede225ce9f22d49cbeae28b3418
org.apache.camel	camel-amqp-starter	2.25.1		0aff7396f455804a27c060ffc386868262c09bab
org.apache.camel	camel-amqp-starter	2.25.2		bc926d37fb77dd99d4a4419e0ec3349dd58338ce
org.apache.camel	camel-amqp-starter	2.25.3		ef51ff97a43e5efab8d121c28700cbf97a8b65b0
org.apache.camel	camel-amqp-starter	2.25.4		2f413a443fe4f799fc996e80d1195155b846498f
org.apache.camel	camel-amqp-starter	3.0.0-M1		90a3fc0cb10e8dc9258526cd447bbdbe46565673
org.apache.camel	camel-amqp-starter	3.0.0-M2		f1552e3716c577d14dce7318ff90805b7ebc4de5
org.apache.camel	camel-amqp-starter	3.0.0-M3		ba3fca928cc632cea4bf73cf6db3b2db425b2776
org.apache.camel	camel-amqp-starter	3.0.0-M4		57767e51d89a6886a0b65b5ace2146239cdbefc7
org.apache.camel	camel-amqp-starter	3.0.0-RC1		f6f9cbff27b9784891d57d755e9f664b756e6c36
org.apache.camel	camel-amqp-starter	3.0.0-RC2		8ed0e803603769fc91f8b82b29a8af07887a08b9
org.apache.camel	camel-amqp-starter	3.0.0-RC3		27f0a0f93af6f224df890daaa9ab38e6c49e8562
org.apache.ozone	ozone-dev-support	1.4.1		a399e9eb83c8e93c860c1fb34ecd610f602d0506
org.apache.ozone	ozone-dev-support	2.0.0		0b59be86967ef106235e5a99e219c2ba7eea1cea
org.apache.pulsar	pulsar-io-alluxio	3.0.0		4f7071ef4f0cfaf4f3e3d03a8a3cdaea45af0a87
org.apache.pulsar	pulsar-io-alluxio	3.0.1		056d3b3f8be74c28ed01391700e4ba368e3b3e19
org.apache.pulsar	pulsar-io-alluxio	3.0.10		1554f9a22fcd4a2796a58e352fb1cea7e79907cb
org.apache.pulsar	pulsar-io-alluxio	3.0.11		3261c02a48f0bd506168c53e2165d6b89ef1c706
org.apache.pulsar	pulsar-io-alluxio	3.0.2		53df7fafc157755a5ca42b35af6081a81ff6af48
org.apache.pulsar	pulsar-io-alluxio	3.0.3		abe01d2ad576ce6e3acbe45a09fddafccca0437b
org.apache.pulsar	pulsar-io-alluxio	3.0.4		988cc9430026ea2a29d26796d11e6a00548f7e58
org.apache.pulsar	pulsar-io-alluxio	3.0.5		eefe398a81033261a10c2883f3c5ca18e3585b08
org.apache.pulsar	pulsar-io-alluxio	3.0.6		19eadfc2ab0d7aaef777cb0ebe4d38ee8a56e8c4
org.apache.pulsar	pulsar-io-alluxio	3.0.7		d1a482b60610a2612798c30574e35a56c7859662
org.apache.pulsar	pulsar-io-alluxio	3.0.8		e5376669c5bdea8d07d08ec1654064ead440bc0b
org.apache.pulsar	pulsar-io-alluxio	3.0.9		2cbdfd3ad3c42b6f24b3d2e2a131c19c124d3dd9
org.apache.pulsar	pulsar-io-alluxio	3.1.0		19d6c4b8c5c706ef461a627a815834e03f8d3011
org.apache.pulsar	pulsar-io-alluxio	3.1.1		2d5ac712162080cc8a872365a33aa8285191ff22
org.apache.pulsar	pulsar-io-alluxio	3.1.2		401540be3d80b6d682e5f5b11d39d8795ac76288
org.apache.pulsar	pulsar-io-alluxio	3.1.3		029b2861d0dc3be25a5839fe5367f2033602c4b3
org.apache.pulsar	pulsar-io-alluxio	3.2.0		be51dee2914c86acc240f803240ac45e0db99f55
org.apache.pulsar	pulsar-io-alluxio	3.2.1		1695304268bfec0f1ce9d25f54c634d823dc3c20
org.apache.pulsar	pulsar-io-alluxio	3.2.2		003355fc07c53f367853b329e82429375662da42
org.apache.pulsar	pulsar-io-alluxio	3.2.3		67764220a5fee513ef36c9298f8eb869f16d81f4
org.apache.pulsar	pulsar-io-alluxio	3.2.4		d299950d6084b24489d2d499dc7b94788e959779
org.apache.pulsar	pulsar-io-alluxio	3.3.0		ec0e2731ab1281c4c9b3de283e729a0e97e67c00
org.apache.pulsar	pulsar-io-alluxio	3.3.1		8398013d61f74053f63387557ea38154d0a6fc16
org.apache.pulsar	pulsar-io-alluxio	3.3.2		755c80df4dc54b881bcba57c44699dc079e6a729
org.apache.pulsar	pulsar-io-alluxio	3.3.3		c1b5113963775fcceb17b8a1e9ea9e0e66315071
org.apache.pulsar	pulsar-io-alluxio	3.3.4		4f272b0c3735f872719c17cb5dbc585c20788cdd
org.apache.pulsar	pulsar-io-alluxio	3.3.5		4984101587889b8cce0b2806ff2a75c0bec2a4ac
org.apache.pulsar	pulsar-io-alluxio	3.3.6		b7597ee74c76d83c47926adea19e98d5cb9817a2
org.apache.pulsar	pulsar-io-alluxio	4.0.0		87dcce85ce3f7dbd287f8007c770186eea099a47
org.apache.pulsar	pulsar-io-alluxio	4.0.0-preview.1		64cf7c1d89608abe97594b08b822b2ac9a420755
org.apache.pulsar	pulsar-io-alluxio	4.0.1		268e74a5a7fbb3842cb4900d08ead31fd69e1e83
org.apache.pulsar	pulsar-io-alluxio	4.0.2		f292c686af88447002f9909023e7b80bdf545381
org.apache.pulsar	pulsar-io-alluxio	4.0.3		0cd1e4fad92f63f2f6f5a5a0e7d5151d2021c4b9
org.apache.pulsar	pulsar-io-alluxio	4.0.4		757b89d574bcb5d2f444f65adb8bdf38a390d280
org.apache.ranger	ranger-sampleapp-plugin	0.6.0		a6ef31872be5c7e92f98b20de49d1f6edb96f6de
org.apache.ranger	ranger-sampleapp-plugin	0.6.1		8f3391af268d937814f8e7f5cb328898a1ea56b2
org.apache.ranger	ranger-sampleapp-plugin	0.6.2		8da9bce1528d284bf02a817c3c339458eee5ab4c
org.apache.ranger	ranger-sampleapp-plugin	0.6.3		485f3a98ad054c734c6d1e5d756993e2df4ef5b9
org.apache.ranger	ranger-sampleapp-plugin	0.7.0		ff81affc83bcf0740fc873a073e8df37175da9d0
org.apache.ranger	ranger-sampleapp-plugin	0.7.1		9119c6c2a1a41c93f57cabd373cf49c7be2f27a1
org.apache.ranger	ranger-sampleapp-plugin	1.0.0		81461b9e61e5611a526add546e73f31e594f659e
org.apache.ranger	ranger-sampleapp-plugin	1.1.0		92f70d186a48f5775a96dddff7eb2fd9e8655cd1
org.apache.ranger	ranger-sampleapp-plugin	1.2.0		2fcde631786b35014f22df57395fd29530340bec
org.apache.ranger	ranger-sampleapp-plugin	2.0.0		b2b8fb4f6108788effbc02c36c95cdcbd3723dc3
org.apache.ranger	ranger-sampleapp-plugin	2.1.0		cb7195bf23f0e3c58aa1814638b1749cbdab59e9
org.apache.ranger	ranger-sampleapp-plugin	2.2.0		367858005a5c76443ef494f307b6bf5cb3799df9
org.apache.ranger	ranger-sampleapp-plugin	2.3.0		b1b183d2d73970c811e362dc1672b39677dd412f
org.apache.ranger	ranger-sampleapp-plugin	2.4.0		a90e9b15d89a208aea9760651a1bf4c99512ab48
org.apache.ranger	ranger-sampleapp-plugin	2.5.0		fb18d4fa96000acb35ed36d3d5c8240cfde89c01
org.apache.ranger	ranger-sampleapp-plugin	2.6.0		fdec5c53b52e7df459edc21508a8a8002a77a05f
org.apache.tika	tika-langdetect	1.13		69d85c7d65a9325534ad823529971bd495a104a5
org.apache.tika	tika-langdetect	1.14		5ab9ba5d7a3b24c599faa8736fc245f742016cd8
org.apache.tika	tika-langdetect	1.15		25339c12c19090b07987dfe9c76d55d20f87c3f5
org.apache.tika	tika-langdetect	1.16		0bc0b64a4d06d0e12c0f9860af82afc20a404360
org.apache.tika	tika-langdetect	1.17		d55cd979b34545eef54184dde7585f0e32e7eef8
org.apache.tika	tika-langdetect	1.18		f318f804c45ac841554491ea5985b8cccc13bf01
org.apache.tika	tika-langdetect	1.19		18cc489b00afbcfe93b30782b9e0035916a036ae
org.apache.tika	tika-langdetect	1.19.1		d6dfefb1cc12c0e204e0a277f63c72f5611788ed
org.apache.tika	tika-langdetect	1.20		fcae2df3b64e16b0b66420372954c7a9017b8a7d
org.apache.tika	tika-langdetect	1.21		403d9f810285585744a8d7c601b6b5ad4196f234
org.apache.tika	tika-langdetect	1.22		16928b8eef5145d3a2da3ea9befb5d98c7143480
org.apache.tika	tika-langdetect	1.23		0bc49912ac3e28ac1181518177c98db26917ac91
org.apache.tika	tika-langdetect	1.24		072408be4d303b31f04c04fc1d4d9d601022b09f
org.apache.tika	tika-langdetect	1.24.1		f4626731cbef8cffb154f86485c45980ae8068c7
org.apache.tika	tika-langdetect	1.25		1197f8789864606998ed804c05a652c900e53225
org.apache.tika	tika-langdetect	1.26		7ccfcdc1532b297437b46828ace7ec88a40f12f7
org.apache.tika	tika-langdetect	1.27		c97e63baedec186cd6cd96d0ea55080d441482bd
org.apache.tika	tika-langdetect	1.28		5cb4eab1d55317e30af97823fcb85124d0d33d68
org.apache.tika	tika-langdetect	1.28.1		743eaef86ef137f5e32189ce7f233964aed302e1
org.apache.tika	tika-langdetect	1.28.2		a5ae517d3aff3613a9275fb8f9362483f487b746
org.apache.tika	tika-langdetect	1.28.3		dc10e362b2c633838c8f2de86f25fe1e6b1b1be3
org.apache.tika	tika-langdetect	1.28.4		f00f75eaad2b06b2f1637a4499672a9592e8218a
org.apache.tika	tika-langdetect	1.28.5		5aa13d0cdabc37ffc58591d6cabb90713934e9ba
org.apache.tika	tika-langdetect	2.0.0		N/A
org.apache.tika	tika-langdetect	2.0.0-ALPHA		N/A
org.apache.tika	tika-langdetect	2.0.0-BETA		N/A
org.apache.tika	tika-langdetect	2.1.0		N/A
org.apache.tika	tika-langdetect	2.2.0		N/A
org.apache.tika	tika-langdetect	2.2.1		N/A
org.apache.tika	tika-langdetect	2.3.0		N/A
org.apache.tika	tika-langdetect	2.4.0		N/A
org.apache.tika	tika-langdetect	2.4.1		N/A
org.apache.tika	tika-langdetect	2.5.0		N/A
org.apache.tika	tika-langdetect	2.6.0		N/A
org.apache.tika	tika-langdetect	2.7.0		N/A
org.apache.tika	tika-langdetect	2.8.0		N/A
org.apache.tika	tika-langdetect	2.9.0		N/A
org.apache.tika	tika-langdetect	2.9.1		N/A
org.apache.tika	tika-langdetect	2.9.2		N/A
org.apache.tika	tika-langdetect	2.9.3		N/A
org.apache.tika	tika-langdetect	3.0.0		N/A
org.apache.tika	tika-langdetect	3.0.0-BETA		N/A
org.apache.tika	tika-langdetect	3.0.0-BETA2		N/A
org.apache.tika	tika-langdetect	3.1.0		N/A
org.bidib.jbidib.swinglabs.swingx	swingx-plaf	1.6.5-1		2b36d3664377b7ee9ae9f3d2d639c22bbb019570
org.codehaus.jedi	quicksort-example	3.0.0		832d102d9583d85276bbf9992dcedfd118469dd8
org.codehaus.jedi	quicksort-example	3.0.1		d90e99385309031639652c5c65783c864a095402
org.codehaus.jedi	quicksort-example	3.0.2		17330a22622a054aef4a368148cf29f4d3a4d30a
org.codehaus.jedi	quicksort-example	3.0.3		3a6ea371b86532cecb9e08d63d7d00e7f1abcc62
org.codehaus.jedi	quicksort-example	3.0.4		9b2abf5cde534308267aec775ae2f4bff1d32d0c
org.codehaus.jedi	quicksort-example	3.0.5		9bd7d6fea03f48d5b5087dacc0ac0c3c4a6a3baf
org.codehaus.mojo.webstart	webstart-jarsigner-api	1.0-alpha-2		9d1c6897339e4f4c378030c2a8d616c6d081bdeb
org.codehaus.mojo.webstart	webstart-jarsigner-api	1.0-beta-1		c1d73acbb7b8d1e47f731f2d21a59717e8343c3e
org.codehaus.mojo.webstart	webstart-jarsigner-api	1.0-beta-2		6d86906b6ab3c8fabea6ac88324012ee3242f1af
org.codehaus.xdoclet	xdoclet	2.0.7		a98b89085a989c7a9fb2de0c29ce1bde928bb0c2
org.danilopianini.git-sensitive-semantic-versioning	org.danilopianini.git-sensitive-semantic-versioning.gradle.plugin	5.1.1		N/A
org.danilopianini.git-sensitive-semantic-versioning	org.danilopianini.git-sensitive-semantic-versioning.gradle.plugin	5.1.2		N/A
org.eclipse.core	org.eclipse.core.runtime	3.6.0.v20100505		7c8867bdc9b66849a3ce15839524e5472bf32251
org.eclipse.core	org.eclipse.core.runtime	3.7.0		6658c235056134f7e86295e751129508802d71f2
org.eclipse.dirigible	dirigible-ext-mongodb	5.10.0		b83d4dda1961de0976f0b8cfcd83b981bbc62aa3
org.eclipse.dirigible	dirigible-ext-mongodb	5.10.1		2e44f4363e8955ae781e430f610a8aad134d72cd
org.eclipse.dirigible	dirigible-ext-mongodb	5.10.2		d346890d6e49c9a22d0b933f419aae768e22c2f5
org.eclipse.dirigible	dirigible-ext-mongodb	5.10.3		5b5d22c6221679d20ecbd10651be9f6eaa240708
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.0		8af9e52dac786e148791904874f97cc42163dd92
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.1		813790acc4e67b89fdb80579be1f3267aa8d1a9b
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.2		9b8ea9c2ab6920edd59d9edb2f107b636830c9f3
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.3		2451dc18586bea00079961c32032e2577dc82199
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.4		426a607245ae06cd63b2a23464359fc68267475e
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.5		6a82f9aa970ccfc1616263e5e307d6800add3c79
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.6		8653e699e76c7cbe659e13ebea09994d557a1054
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.7		b5080b8fa78c2dab46f01b2ece4b11f82c1b9162
org.eclipse.dirigible	dirigible-ext-mongodb	5.11.8		0662360e563148f616494180d74ca0669104d48d
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.0		29b649125683bf02f2a62f8fd749d6bfbe72e160
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.1		52b6f29990e66bf91e8b27097c363f55705ce1ac
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.10		1675d6e4c22f20049eb90e5103148923414cf1ab
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.11		21a9546215045f710158b4e0eeef9b13f0c0d604
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.12		0d2363044fae8e2b55a7df018b7daa817782417f
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.13		691b2b484e2551e3b7ff817aa5df2e0d5aacb3f4
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.14		769b0955cb87629b1ee75d10c221114c1b6c2f23
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.15		d6512e3d6fd66dc4f66f77be5bf3d786cb7bdb05
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.16		4a58ed7de98e24e7a36199f49be00cb962e2f13d
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.17		9db4f2b2934a0dc73be93f5a6abb4c836b41e4c9
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.18		0f480cea7938f06d324f0ff9f5fe625a6c73bbfa
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.2		bb1cb59d0afb7590b97a92593e877cb4537a5ba9
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.20		5066d8d8c914c89eb9d7da37be9276c764af2f63
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.21		075f59836443514cc8ce728b76c3696b7b14cf29
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.3		2aa082e4e238db9c1d3e5cc3dab4cf0c24224a5d
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.4		eaa3439fc164659e9e5e36f3fcb66047817825b6
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.5		d540541bc44d49108190ad5eacea07a126f02567
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.6		f5213af7851d30693c65a54a0e5b4fa368f4aef5
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.7		ab899425b41ab666d99c24eed6668259dab581a7
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.8		8ef14e07e2f010ef718fe4bb1a6abc9a371c3254
org.eclipse.dirigible	dirigible-ext-mongodb	5.12.9		28dd76d71d521c6760dcc83ca26b2d991d416bad
org.eclipse.dirigible	dirigible-ext-mongodb	5.6.0		8d91f0e3766fa75f2c7143b102e91d128dbbcdf6
org.eclipse.dirigible	dirigible-ext-mongodb	5.7.0		1cca6de4698de675a04d81f67807bb29d0c1a329
org.eclipse.dirigible	dirigible-ext-mongodb	5.7.1		de7ca6154695b756f103d2b09e34d53248f0cca6
org.eclipse.dirigible	dirigible-ext-mongodb	5.8.0		0629d469a562b25d785bf8666998bc3390343217
org.eclipse.dirigible	dirigible-ext-mongodb	5.8.1		dc19ac9196d93d84d73920ac76dd1cd16515427f
