app.habitap	swipereveallayout	0.0.1		N/A
org.mutantcat.justsimple	justsimple-core	1.0.20250319-2		1ba53672d117b293c6d014a47f1707b326515516
org.mutantcat.justsimple	justsimple-core	1.0.20250320		0a1d19cb2eb2e84c93a4c9cdcc291e0e9b3541f0
org.mutantcat.justsimple	justsimple-core	1.0.20250321		cd089a8d2da6f54840628703c3aec563c28f108c
org.mutantcat.justsimple	justsimple-core	1.0.20250322		38ef801469d81c797e52168c8fe480363ac98603
org.mutantcat.justsimple	justsimple-core	1.0.20250323		3b69eda66796208f7ac22ae615d82c3ee4dc2723
org.mutantcat.justsimple	justsimple-core	1.0.20250324		35cc73113edcef5f2c7e226c4be7df8fca9d9fa8
org.mutantcat.justsimple	justsimple-core	1.0.20250407		31b5dafc4d50782bee820a0c7f4b6d2c77da8f6b
org.mutantcat.justsimple	justsimple-core	1.0.20250408		d4f33b84468c66cf80b7d2cd2bc45bb7596f4d72
org.mvnpm	magnifier.js	1.0.1		3f9ccbc66311c5ab1d008edecd1dd3385cd20c2a
org.obsidiantoaster	generator-backend	1.0.0.Alpha1		N/A
org.obsidiantoaster	generator-backend	1.0.0.Alpha1	swarm	5db57b4e9f3051dfebb21cdb9f830da8baea8fe7
org.obsidiantoaster	generator-backend	1.0.0.Alpha2		N/A
org.obsidiantoaster	generator-backend	1.0.0.Alpha2	swarm	f85df49ba7cbfff28965a248ef0df0d1d8088e80
org.onosproject	mibbler-autogen	1.0-20151221.1		42d46a4de5ac8d59ca3eebe05df9dc4b1666c403
org.onosproject	mibbler-autogen	1.1-20161021.1		4a26b8c2dee26251b037944643154e4744312b01
org.pac4j	spring-security-pac4j	1.2.0		ff2282126bf14089eedc79eb7981adaa7920a52e
org.pac4j	spring-security-pac4j	1.2.1		3a64ac041baa97d1846d82e4118455114101df2b
org.pac4j	spring-security-pac4j	1.2.2		9fbeb3c6e0c5f28860a53727957ee3b9f171a0c9
org.pac4j	spring-security-pac4j	1.2.3		e992cdfee2e9106a827cfa585e5f4d7713ad9214
org.pac4j	spring-security-pac4j	1.2.4		f375e588697a12a03716e802da4866300dcb4d75
org.pac4j	spring-security-pac4j	1.2.5		4646880d368f937ed7bb87b0c334d9818a46b14b
org.pac4j	spring-security-pac4j	1.3.0		71a4ef37cd4d2bd31f7b047efcfdaec6efbb797e
org.pac4j	spring-security-pac4j	1.4.0		375dcb85628e6d3c5b29cd6291e27b7f798d1cd4
org.pac4j	spring-security-pac4j	1.4.1		a1b1568db76845cba848c0b84a1016853c6d65cb
org.pac4j	spring-security-pac4j	1.4.2		8044d4ccebc0a2e030714253bf946315166a3a74
org.pac4j	spring-security-pac4j	1.4.3		82785d9d99ad1e5a7ee95a1a22dbf4464661c46d
org.pac4j	spring-security-pac4j	10.0.0		4a9712543a440a702ca7bf59a3040d3539fc08f4
org.pac4j	spring-security-pac4j	2.0.0		3979185b038d65061345bff305acc07dec7033ef
org.pac4j	spring-security-pac4j	2.0.1		d19b3c1fd1658bb6ebd2bef931b5a02d35987214
org.pac4j	spring-security-pac4j	2.1.0		f10fdd16dbc112d6b368316b5cfe9ec0d3de1a8a
org.pac4j	spring-security-pac4j	2.1.1		0f2799694c42d10cbc909747b33c6e21dbabcd0b
org.pac4j	spring-security-pac4j	2.1.2		ae9d6db174c2ee68ed2a02a2b918187243ee80f5
org.pac4j	spring-security-pac4j	3.0.0		da20e910843f8122864d65488c1f956af6a2fd5c
org.pac4j	spring-security-pac4j	3.1.0		aeeebb532bac7babbfae8df4e77dc149f7fc2147
org.pac4j	spring-security-pac4j	4.0.0		83a4bb98edf98e445b80abe42a5c75756a9748f6
org.pac4j	spring-security-pac4j	4.1.0		87568da50fd81c7ea02be03b099205c1c3c5c661
org.pac4j	spring-security-pac4j	5.0.0		3dae95ca383a1a665788ff8142043e67d1601c5a
org.pac4j	spring-security-pac4j	5.1.0		04b57172daf87bfeae56dab54b0a1d0fac5db897
org.pac4j	spring-security-pac4j	6.0.0		9c93750348c7009905cf0bfedca4fbf4b9b20338
org.pac4j	spring-security-pac4j	6.0.0-RC1		68b14c5fe204fa99bbe8d6930b8776545a898c5c
org.pac4j	spring-security-pac4j	6.0.0-RC2		3bea7b9ec655b6cadcf2f253937219bccaed3464
org.pac4j	spring-security-pac4j	6.1.0		77639eeeb382b81269bb79f366467b7af432affd
org.pac4j	spring-security-pac4j	6.2.0		66763385b0adc987a0c75be3a0d66e126ddcca82
org.pac4j	spring-security-pac4j	7.0.0		90beaffacb2482a26bc78214d2312a94c14be11e
org.pac4j	spring-security-pac4j	7.0.1		97473552457e4f0857199147e45610510b31fb91
org.pac4j	spring-security-pac4j	7.0.2		3051d6c74bf3b6c6dc2078625ae4740ff0ef454d
org.pac4j	spring-security-pac4j	7.0.3		e8c8af6581c1360c8aa3e64be0f450434d7691e4
org.pac4j	spring-security-pac4j	7.0.4		578379b2f264fca9f40299f8cb08c3b032d4b11a
org.pac4j	spring-security-pac4j	8.0.0		e99a392630513a2f9c7da12567600261b3837f89
org.pac4j	spring-security-pac4j	9.0.0		b461e52adc33027cc7756030c5d9dd347cd2f2e3
org.smartdeveloperhub.harvesters.ci.util	ci-util-bom	0.1.0		N/A
org.smartdeveloperhub.harvesters.ci.util	ci-util-bom	0.2.0		N/A
org.smartdeveloperhub.harvesters.ci.util	ci-util-bom	0.3.0		N/A
org.springframework.cloud.fn	spring-mqtt-supplier	5.0.0		83855271a0744c7a2bd7309308371a2ba8c06b19
org.springframework.cloud.fn	spring-mqtt-supplier	5.0.1		d96397d05cf7daad3065a5f2b1f32e6cec7be087
org.springframework.cloud.fn	spring-mqtt-supplier	5.0.2		a2febc97b251d975cbd04d4bd817a0c2441db622
org.springframework.cloud.fn	spring-mqtt-supplier	5.1.0		08849756d86e00303f9c9e1d312f38596ba0202d
org.springframework.cloud.stream.app	jdbc-source-kafka	1.0.2.RELEASE		bd8d615bc5f192bf97f884c75b1c0967375a3b5e
org.springframework.cloud.stream.app	jdbc-source-kafka	1.0.4.RELEASE		83288d2250ef1183f4b14c9e5bd8623aa73c0757
org.springframework.cloud.stream.app	jdbc-source-kafka	1.1.0.RELEASE		2c01b3fe331a93f188444fda6842daa826301e36
org.springframework.cloud.stream.app	jdbc-source-kafka	2.0.0.RELEASE		996cab0a06867877c26cd3b951bda9a93f7c7bc6
org.springframework.cloud.stream.app	jdbc-source-kafka	2.0.0.RELEASE	metadata	f5fd65b313cecfd6f22c857e179f265ca690bf35
org.springframework.cloud.stream.app	jdbc-source-kafka	2.0.1.RELEASE		773c446d04559f58af4d5c0ff0d48068f4f591ed
org.springframework.cloud.stream.app	jdbc-source-kafka	2.0.1.RELEASE	metadata	36092c8892136d27f873e53d68dc7b4eeaf90cdc
org.springframework.cloud.stream.app	jdbc-source-kafka	2.0.2.RELEASE		bdd9dee81a7dde1d71c76a884d84504dee5fec48
org.springframework.cloud.stream.app	jdbc-source-kafka	2.0.2.RELEASE	metadata	13144f59d05c914d6f5e508f5af249cc40ec6d89
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.0.RELEASE		0ea44cdb81ab89c174af3d76f3c764f77a2d35b8
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.0.RELEASE	metadata	ba485d287031fcc77e078020720d68ae749c78a7
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.1.RELEASE		e90b86b640a9bef6ce824974a64899da597c9929
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.1.RELEASE	metadata	2a489dc20a6bfd41dba16e56cb47de16bc4525b8
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.2.RELEASE		b5a8e149662df118824d5449d32f4c776e5ff6bf
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.2.RELEASE	metadata	6b4fde09e162fa57039de14f25352be9ebd13f55
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.3.RELEASE		f433bbd56bccba785d88f0a54c6274327cd7ef73
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.3.RELEASE	metadata	ece185b0f0c1d7419969002f8a6f6412365d95ff
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.4.RELEASE		ec9e93d86205552272603d7376144f18347fd52f
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.4.RELEASE	metadata	0415780a097fcc31ff75739f203c10da9d6d7a98
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.5.RELEASE		a55ff45bca6d41d437c2d099a7f4b25862c59710
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.5.RELEASE	metadata	b1a67b417ee894ed9935ac67deda2268eca0abcb
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.6.RELEASE		172a0ee692d601585a441495daf68039e77a1fa9
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.6.RELEASE	metadata	cc4f0bc2d498b64f28344ca78bac2132059ff3e3
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.7.RELEASE		a0af046bdae390d1cf76869d134aff4f90a02fe5
org.springframework.cloud.stream.app	jdbc-source-kafka	2.1.7.RELEASE	metadata	b1bdc7776c00961801ffe16d80dde211febd5622
org.springframework.cloud.stream.app	jdbc-source-kafka	3.0.0		b3353fb2e72d56f1939ae3868e326f0aba670585
org.springframework.cloud.stream.app	jdbc-source-kafka	3.0.0	metadata	591cc26036d1006b0372d74665c10175c1d6eb71
org.springframework.cloud.stream.app	jdbc-source-kafka	3.0.1		01bbe612da21054f5e4745011943e2ef2db8a6ce
org.springframework.cloud.stream.app	jdbc-source-kafka	3.0.1	metadata	ef4823230260708a3252ac1c77d6a736964bd8b3
org.springframework.cloud.stream.app	jdbc-source-kafka	3.0.2		512e8633be5872073ed7125d76bafe6f160f4771
org.springframework.cloud.stream.app	jdbc-source-kafka	3.0.2	metadata	19ac4238ee73620f6a39053f9ab1e03f536cfab2
org.springframework.cloud.stream.app	jdbc-source-kafka	3.1.0		3a60888ecc830bd6b9593a6dc706cebb60f47a14
org.springframework.cloud.stream.app	jdbc-source-kafka	3.1.0	metadata	1da2f05e829f4926eea6fbfc87cc2fa0758f85ae
org.springframework.cloud.stream.app	jdbc-source-kafka	3.1.1		70ce66dd61cc944fb4bc7e0e3a6fb91f9985d7f4
org.springframework.cloud.stream.app	jdbc-source-kafka	3.1.1	metadata	4126ca6a572703a0fa49c58336dae4066f341b83
org.springframework.cloud.stream.app	jdbc-source-kafka	3.2.0		808eff907c3a4d6a14acecfc4b8064694e1d9840
org.springframework.cloud.stream.app	jdbc-source-kafka	3.2.0	metadata	8914f990c76561dc9adb01f9dff89840a58a61e0
org.springframework.cloud.stream.app	jdbc-source-kafka	3.2.1		489fb0dacff3fd4199e8672f4509f905b444a816
org.springframework.cloud.stream.app	jdbc-source-kafka	3.2.1	metadata	3a5780e41a7fb3f11cd627518568c36a2c14cdf0
org.springframework.cloud.stream.app	jdbc-source-kafka	4.0.0		2768d4611a123daeefefbc7c0151455b8960c596
org.springframework.cloud.stream.app	jdbc-source-kafka	4.0.0	metadata	1b503cc785b9dc03f03346dab367ed129b0d2e81
org.springframework.cloud.stream.app	jdbc-source-kafka	4.0.1		1162f760c27b63d12eada2b2e80ef3c2d285278e
org.springframework.cloud.stream.app	jdbc-source-kafka	4.0.1	metadata	18eb5bc79dc6c71c7c26447522b201c688994ebf
org.springframework.cloud.stream.app	jdbc-source-kafka	5.0.0		f5230a3ece38910438c0325bb710457f43254d79
org.springframework.cloud.stream.app	jdbc-source-kafka	5.0.0	metadata	b9ae64c66c79160040748495880f369e3aa1770f
org.springframework.cloud.stream.app	jdbc-source-kafka	5.0.1		f6754e64bf8a36e3b214ba94c469069c47d3b183
org.springframework.cloud.stream.app	jdbc-source-kafka	5.0.1	metadata	0f0cbce73eaa3031dae81823c55e3e97e7ee566e
org.springframework.cloud.stream.app	jdbc-source-kafka	5.1.0		7a9c79fbf27f7ebadc2d629ae2f8dfc28fbf639f
org.springframework.cloud.stream.app	jdbc-source-kafka	5.1.0	metadata	3da8ab0ea2009abd4e327b63bf1157d883105238
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.10.0		b5f329d40b1992b532452248b412ad2fd52211b2
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.11.0		4aa35d3307d9d0c0067c0ff6c173ab06c684ed1b
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.11.1		618300b72587ed155133842f61bd713d92ffa430
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.11.2		b93d17c95674d04ddbbe5e280f713f5441487ebb
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.12.0		565ecca3e0a3d031af78dfe37274c075c13b9fd9
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.12.0-RC1		173660849b97db2daa47f8312ff930c2f7e42217
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.12.0-RC2		b25d0e673e419fce9027f17f732d398961158f31
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.12.0-RC3		abbcb864f921253d4ea10bc61d1534281bda46e9
org.typelevel	otel4s-semconv-metrics-experimental_sjs1_2.13	0.12.0-RC4		13296e1086d42f0f6dd5c82823b9b4ec6a7d8586
org.uiautomation	libimobiledevice-wrapper	1.0		85f0377cb65101937331dcc941887571b856c5fb
org.webjars.bower	ng-notifications-bar	0.0.14		fbe70f384e26753fe752c4917f9222479a5d4fc2
org.webjars.bower	ng-notifications-bar	0.0.15		50af71e97fdc8f08165ca30f4a3209a8d20fb6f4
org.webjars.npm	source-map-support	0.2.10		c2f761e3ab0a89a7d849ecf424a06283515d00c2
org.webjars.npm	source-map-support	0.3.1		02a71108c7c6f44e3f4eff1cf0588169835bacab
org.webjars.npm	source-map-support	0.3.2		c325c90165ff059bf96f9725c385739e55604c59
org.webjars.npm	source-map-support	0.3.3		21b56192e6592f695c9389ddd2c726a3433db62e
org.webjars.npm	source-map-support	0.4.0		28013a94797f1687172577aeec7f85ba3c57d8a2
org.webjars.npm	source-map-support	0.4.16		dc019a5a84152a424704ff3ed6722920b96e1151
org.webjars.npm	source-map-support	0.4.18		910615aa560c4ece597a076480363db0d7ba842c
org.webjars.npm	source-map-support	0.4.6		3f677eefc37e7790524a6db9986771b130195119
org.webjars.npm	source-map-support	0.5.10		01ca7d5ee4fea99656664babd12872d07a876259
org.webjars.npm	source-map-support	0.5.11		91a32a97f6c628b0f15ce046075baa58c38d1a72
org.webjars.npm	source-map-support	0.5.12		717f13c7ac9d28801d1187c27eb494fbc97e96ba
org.webjars.npm	source-map-support	0.5.13		9f16caa33304983b525a8e50ecf03efc19590fba
org.webjars.npm	source-map-support	0.5.16		6d7f2f574eb747c0f820c2e3b5432f20d7faff99
org.webjars.npm	source-map-support	0.5.19		80d45227ba9e9392f85528c046ff9b5344b3d15e
org.webjars.npm	source-map-support	0.5.20		2f282f61545e05c9c41bac0d9940b68696f3adf1
org.webjars.npm	source-map-support	0.5.21		943d8dc098e1ccfacabd1099023ae35048c927eb
org.webjars.npm	source-map-support	0.5.3		08bc74f25eb0943c53a1d586fe3ded4c36de0c95
org.webjars.npm	source-map-support	0.5.4		550c7dbab1df4ad80d31fadd8517a2b7bbd11899
org.webjars.npm	source-map-support	0.5.6		06fe509c37f8f49590dba864b2a6c48da9f44c0b
org.webjars.npm	source-map-support	0.5.9		96ebf8465cb80bcb419ee65d6d58631935725f14
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.0.0		fe63242ec87d980a50ec94e066c96704f51872e7
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.0.1		de5717ede969840c97059fc04a597bb6f0fc73b6
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.0.2		57b99b397bdcb3b45d1dde4c03a170f230edbdfb
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.0.3		41b35ae4003781a470c677ca6f1c35bc2661f31e
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.0.4		47833e231fa38775a77cac5402eec41dc60d9f01
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.0.5		af048848960d543a469f3044cf8cd8feb43c8c30
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.10		c051c62a19edf2232761fb9a96273c1260eff8bd
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.11		9ef3c1329db33c8519b8d9c5d87b7999d82fee7c
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.12		9aa8aa52410cc7fc3ce3cdef2efe78919cc0bab2
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.13		a3c4929aed69bbbf88db607e0bbaeb2fe70fe16f
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.18		8cf9065550798bb48dbf6f82c423a1051c80e7f4
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.6		d9a9b9f30a48daec89780b969b6de66574e82811
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.7		4cee824c2d688f5dc28ea71ab1e2c615e7e96edc
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.8		03570899fc85f18feb20a31e048403afaf568040
org.wso2.carbon.identity.branding.preference.management	org.wso2.carbon.identity.branding.preference.management.core	1.1.9		e99b4c5aa16f0290df6da20870ea091ac257c366
software.amazon.awscdk	identitystore	1.179.0		fbb1f75c4de104ac77dd828e22061b4886836393
software.amazon.awscdk	identitystore	1.180.0		412ef22e45a4b7b592a8fb1ea22e9f12bb868047
software.amazon.awscdk	identitystore	1.181.0		816ab4df8c9fa60ce4edbdf9ecb83ad422a8d50e
software.amazon.awscdk	identitystore	1.181.1		65dc28f8dc823f01f3a1d5609c3a77f34e3ea5a3
software.amazon.awscdk	identitystore	1.182.0		90d100d21df57a5eebc67f7bebdba215f0b44791
software.amazon.awscdk	identitystore	1.183.0		35db62691e775a7e8315ecfe18a6283c8efea10d
software.amazon.awscdk	identitystore	1.184.0		4de753e676d6a55c7b7c2d897184be01f9ab4c45
software.amazon.awscdk	identitystore	1.184.1		b6e7355689bcdc189dfa9eb48e3c443deea1ea94
software.amazon.awscdk	identitystore	1.185.0		7b5dc252ed2e7f435ba29b8921074fa2666b5386
software.amazon.awscdk	identitystore	1.186.0		b59934a9ae6ca25847ae06331def875c2f61b022
software.amazon.awscdk	identitystore	1.186.1		3c8a78cd26eae8e4e10d90a5f74e3468498313af
software.amazon.awscdk	identitystore	1.187.0		aae426beb61ad75d115455e99c072f8510c17807
software.amazon.awscdk	identitystore	1.188.0		dd6c624711a663dc9a11c16015f7672fd0194046
software.amazon.awscdk	identitystore	1.189.0		ea74794f11baa30e92fdc956506bf5f88a63af08
software.amazon.awscdk	identitystore	1.190.0		9ea4ff96c9e63465e3465e7580f1690a571da08b
software.amazon.awscdk	identitystore	1.191.0		9c251a86589d11452ae482d2bb20425975b9c0d4
software.amazon.awscdk	identitystore	1.192.0		526df5c36314af071b01982c5021158b0593a569
software.amazon.awscdk	identitystore	1.193.0		3979765be4561fd09aabb4e22dd3d30713e462e7
software.amazon.awscdk	identitystore	1.194.0		f528a9f7fff7927c895de51b80b828431419c201
software.amazon.awscdk	identitystore	1.195.0		69cc0263ce4df3bebeb684c5ccf02a87b1a9a785
software.amazon.awscdk	identitystore	1.196.0		9392342a3bcaf08f7a4a51e5db4b1c84e7b3b76f
software.amazon.awscdk	identitystore	1.197.0		c250fc68d73d8b110af54d627ac95ce3e51dc467
software.amazon.awscdk	identitystore	1.198.0		bcc340d341b8458ab9a7821c33b9b00614342885
software.amazon.awscdk	identitystore	1.198.1		75b2d5865b63bd9f6f83c861e3822f78dbf3a77d
software.amazon.awscdk	identitystore	1.199.0		0f439eac43076f58b420685fb19c63b336c4894f
software.amazon.awscdk	identitystore	1.200.0		21e59b28691a34600f9f04f364c91a6fab9cdc91
software.amazon.awscdk	identitystore	1.201.0		97a55ba2aff48941425719eddce2dd0c80a148c0
software.amazon.awscdk	identitystore	1.202.0		f45f344f0857bdadb0d4d43a8c79a2bdf04891ef
software.amazon.awscdk	identitystore	1.203.0		8adb03af4a724c0ea3a3f828612e5c72850ca0a5
software.amazon.awscdk	identitystore	1.204.0		57353d1d901b8ad2fcc46178c56869d7c16e4122
top.ibase4j	ibase4j-common	1.1.0		38f317d9bf906c7795cc6d43570f37197b7862bf
top.ibase4j	ibase4j-common	1.1.1		2b81a050dc8fb87304a2cc5b932501dc95d2e0e6
top.ibase4j	ibase4j-common	1.1.11		76e12ae1affc548d3a42a5f64ec770a39c51ef74
top.ibase4j	ibase4j-common	1.1.2		52afc5d5e4653d0411db195186918591e4217eec
top.ibase4j	ibase4j-common	1.1.3		027e92aa05fc24133441a246605e15a47ceb6e4b
top.ibase4j	ibase4j-common	1.1.4		8316fe6973f5a2da318e0338ab0b338889b7fd84
top.ibase4j	ibase4j-common	1.1.5		fae35ad4e003721b3644f82314909dd26b625bf2
top.ibase4j	ibase4j-common	1.1.6		f2b5a5ff9f116e6a6c5bed9d332d1a480b1d6fca
top.ibase4j	ibase4j-common	1.1.7		625ce606b7a9518ab386d2206d2bd9629d650a0a
top.ibase4j	ibase4j-common	1.1.8		5564a810182cf7fac923d2f307705be1a476fa63
top.ibase4j	ibase4j-common	1.1.9		2a3c5b70569379cf897d626c718352159dcd4bdb
top.ibase4j	ibase4j-common	1.2.0		cf2efa220359affc1627569f6e3acfef973d0f0f
top.ibase4j	ibase4j-common	1.2.10		ce37aa0242f617c299bac47cc50cecf3853f8efc
top.ibase4j	ibase4j-common	1.2.11		03816576ff350bedba65658749f005c595ec0c34
top.ibase4j	ibase4j-common	1.2.12		48bbd9fce6397c96404f5b2a591621bb0f0982d6
top.ibase4j	ibase4j-common	1.2.13		bfbdc55bf21e6d2547be699c8b1e781851d66812
top.ibase4j	ibase4j-common	1.2.14		0588d92c22e20a0e0b121f84fde48a132a91ebf0
top.ibase4j	ibase4j-common	1.2.15		d8487af444fbff221a53bf712e541cc8ffe195d9
top.ibase4j	ibase4j-common	1.2.2		7fa5c9a4239ac3aca4a8c4cb4e27b994c16e580a
top.ibase4j	ibase4j-common	1.2.3		19583f5a30410f714502fc0ee1f9dde1e47a1588
top.ibase4j	ibase4j-common	1.2.4		59383b0c624d139580485b719e82a226dc2ae4ec
top.ibase4j	ibase4j-common	1.2.5		d03faf675fb0e4df57946b91cdffd0e2dc09084a
top.ibase4j	ibase4j-common	1.2.6		90877e445f0c90731d6b0be54f7faf492daed6e5
top.ibase4j	ibase4j-common	1.2.7		06b4ab8506960baaa72082e44269009390caf511
top.ibase4j	ibase4j-common	1.2.8		c7b6dd893d53453a8418ad12d5014d2c321d0789
top.ibase4j	ibase4j-common	1.2.9		d9cb51f856008528665e49ff48ab1df7bcbd42c1
top.ibase4j	ibase4j-common	2.0.0		34965505ed9cec4734e26347d93d1e9248180286
top.ibase4j	ibase4j-common	2.0.1		47d23be7ceb6e3f5aacb2edfc7b39a3b921e4de3
top.ibase4j	ibase4j-common	2.0.2		265eb46116046c3954526f098707bc66aac27693
top.ibase4j	ibase4j-common	2.0.3		9d8db360bfd13596407e6ffa3c3b0f286d184e83
top.ibase4j	ibase4j-common	2.1.0		cfc4116414c6eb4d33ef3acd3bba78dc4d24a17f
top.ibase4j	ibase4j-common	2.2.0		af8f2fb6bef321a172eebc070bd179a46011e6aa
top.ibase4j	ibase4j-common	2.2.1		1d85811ff1b38f813b448db57c5966bf142b1b04
top.ibase4j	ibase4j-common	2.2.2		b78fea62cb3fd80c8c2d86827f7807ffdba71a01
top.ibase4j	ibase4j-common	2.3.0		bcf44306db55839ceddffda55901ffc5ca19e9e0
top.ibase4j	ibase4j-common	3.0.0		db6ebb516074f031d9ea6e5929fa8c6e133ae8cc
top.ibase4j	ibase4j-common	3.0.1		ce10969ac120cbaf1cb65618a23f40f9ed0ed896
top.ibase4j	ibase4j-common	3.0.2		4d97069ca282ac0652b33751a3e52f016ad50e10
top.ibase4j	ibase4j-common	3.0.3		4f63d91dd37d22eb927bd264137f891ff56e853c
top.ibase4j	ibase4j-common	3.0.4		a1340b87388914dbac3fbc961edc3b8be8f0546a
top.ibase4j	ibase4j-common	3.0.5		219131729a23cf7579b15767b81232a13fe9fe91
top.ibase4j	ibase4j-common	3.0.6		e640cd91888b44e41dd356799067ab401e4b43e4
top.ibase4j	ibase4j-common	3.0.7		b7aa9f068de4f169f6367944a4e6f6f64d616318
top.ibase4j	ibase4j-common	3.1.0		bf3c34210c263c2307016cb0f10c57ec2b86df88
top.ibase4j	ibase4j-common	3.1.1		fbe916c4964498df5922732d9a48e685ae69544f
top.ibase4j	ibase4j-common	3.1.2		3653505427fa725648069e4da01c7de7ec8f4d9f
top.ibase4j	ibase4j-common	3.1.3		ac064ce88966750068c0c0d0333808f134530a96
top.ibase4j	ibase4j-common	3.2.0		f5a02de671642836366dd1914b532e10de0def16
