org.webjars.bower	bpmn-js	0.14.1	-	d23f6a42f72f73aed5e0f02c6f247f649747707c
org.webjars.bower	bpmn-js	0.15.1	-	80eb72d1af0f04f66370d8cbfefabb6c53d218e4
org.webjars.bower	bpmn-js	0.16.0	-	c1903e11f03b61cfac8a802cfc18c4e87449e86a
org.webjars.bower	bpmn-js	0.17.2	-	b363181c14036b5214ce4bd6b668b7070fa0b4bf
org.webjars.bower	bpmn-js	0.19.0	-	5a015886c4bef44b93053ce9080121c60f2e8901
org.webjars.bower	bpmn-js	0.20.5	-	ab1948a3e734b0e4d6fb52812cb5706727c0577e
org.webjars.bower	bpmn-js	0.21.0	-	1179a27555629124f3d699c4ddc5ba4e29ef3514
org.webjars.bower	bpmn-js	0.22.1	-	f8d42bcc42a9551e120dfe6470807ad4fb51a80f
org.webjars.bower	bpmn-js	0.24.0	-	117e0aac9a591981aeb0900060286d024d98b059
org.webjars.bower	bpmn-js	0.25.0	-	c6766bc7a9d132277647e6d8547a20bbdb327996
org.webjars.bower	bpmn-js	0.25.1	-	66bcb726f9b69055a6155f8703b1c437f01797bc
org.webjars.bower	bpmn-js	0.26.6	-	92f96f5f21f1be5386b8b30e72ab4aac617d2317
org.webjars.bower	bpmn-js	0.9.2	-	9e382ea6b41a0f1b522d9a29556cfd18e6661b2d
org.webjars.bower	github-com-coreui-coreui	2.1.0	-	b72a56a9748b19bbc4aeb4ade71264e821f4723e
org.webjars.bower	github-com-polymerelements-iron-swipeable-container	1.0.3	-	df8f24f495537625d0b316fe87aaa83fe143a275
org.webjars.bower	spring-flo	0.5.0	-	36be2fb8e539edc576104b2207393911a9721edf
org.webjars.bower	spring-flo	0.6.0	-	d19960a6ee1c5b60e4a41a27024e5b2dcc7d021f
org.webjars.bower	spring-flo	0.6.1	-	5022cbde20ea571e5eec07faf68c7511e8017b02
org.webjars.npm	hexo-i18n	1.0.0	-	c1486e3ddab6f097c0ec93702719b9694ef96758
pl.touk.nussknacker	nussknacker-bom_2.12	0.4.0	-	85d3add7729df5b3e580ccf4b9e5bd92eee9529d
pl.touk.nussknacker	nussknacker-bom_2.12	0.4.0-RC1	-	631b55af72d475e49e1f5b61a8086783671fc71a
pl.touk.nussknacker	nussknacker-bom_2.12	0.4.1	-	848d7c7851b29e8e00b9c2163cd469299a75961f
pl.touk.nussknacker	nussknacker-bom_2.12	0.4.2	-	9fd93273e9c7d2924bea8b4542d5a3518942556a
pl.touk.nussknacker	nussknacker-bom_2.12	0.4.3	-	6eea327e371175534d26127bcfd8b4087b5de669
pl.touk.nussknacker	nussknacker-bom_2.12	1.0.0	-	5a3bd796a217da809da315acd11b88ca3579d93e
pl.touk.nussknacker	nussknacker-bom_2.12	1.0.0-RC1	-	87d7ef6d492459c8cb35e95b6c7666d6aa233463
pl.touk.nussknacker	nussknacker-bom_2.12	1.1.0	-	085db129a8b8d7edc5985f3916940c6f7ad3f657
pl.touk.nussknacker	nussknacker-bom_2.12	1.1.1	-	b21b5de7eade67455ed7d87309c896801eb053f6
pl.touk.nussknacker	nussknacker-bom_2.12	1.10.0	-	317e9d037de06cc6e6c0667d14e1d4d65092641a
pl.touk.nussknacker	nussknacker-bom_2.12	1.10.0-RC1	-	d2353886ba931ba00c5435732b03aadd22433c9d
pl.touk.nussknacker	nussknacker-bom_2.12	1.10.0-RC2	-	e378bb165e2adab900e00e4470ec36e882206fba
pl.touk.nussknacker	nussknacker-bom_2.12	1.10.0-RC3	-	f0cb906f906b5d95cfd2c4aeb95a7cfb87ed91db
pl.touk.nussknacker	nussknacker-bom_2.12	1.11.0	-	6cc0ced770ec9faa420a0714fc94de985d3f41c3
pl.touk.nussknacker	nussknacker-bom_2.12	1.11.0-RC1	-	fa86d47e871596af12f9fc1d7a565e2b40c7f1d2
pl.touk.nussknacker	nussknacker-bom_2.12	1.11.1	-	ab34223b8718a5198a3d016b129e4882be2e51d2
pl.touk.nussknacker	nussknacker-bom_2.12	1.11.2	-	c45db5b67926a97ec2b37076efe6f1bc4192e8ff
pl.touk.nussknacker	nussknacker-bom_2.12	1.11.3	-	1afff2083112fd66074afb5936f59d802cdc9ba0
pl.touk.nussknacker	nussknacker-bom_2.12	1.12.0	-	15931f607d848d7e6269456b10788e6a3ab4a7af
pl.touk.nussknacker	nussknacker-bom_2.12	1.12.1	-	f6aead0c975cf72ec91249dc8a28e3968922636b
pl.touk.nussknacker	nussknacker-bom_2.12	1.12.2	-	03f83340f17613f39a77f1057badd4f5de78a05a
pl.touk.nussknacker	nussknacker-bom_2.12	1.12.3	-	8f5a0308a6263415dd8b4d7c9be7c55feaffbb72
pl.touk.nussknacker	nussknacker-bom_2.12	1.12.4	-	3ec6429ce65da5cafe4985da0d581abb56ed68f4
pl.touk.nussknacker	nussknacker-bom_2.12	1.12.5	-	4b4fe1c360d9ba917ad30d41c6da4164c8539ce2
pl.touk.nussknacker	nussknacker-bom_2.12	1.12.6	-	2f8b34a2a9464ad55c88fe6042defce791370b66
pl.touk.nussknacker	nussknacker-bom_2.12	1.13-RC1	-	bf9b0bdf5d20e08198ef7dfce99059baf6432e0f
pl.touk.nussknacker	nussknacker-bom_2.12	1.13.0	-	1ebe6f12fd49b11bf44248aa3edbd11e6bb5704e
pl.touk.nussknacker	nussknacker-bom_2.12	1.13.0-RC1	-	a07ef21cd950773ba24e12f295a8e03f04f95581
pl.touk.nussknacker	nussknacker-bom_2.12	1.13.0-RC2	-	53328cba265d123de55a993f61ab98c0064c80a3
pl.touk.nussknacker	nussknacker-bom_2.12	1.13.1	-	0265d9d03c8637527b637ea97e1bd0bc22976d90
pl.touk.nussknacker	nussknacker-bom_2.12	1.13.2	-	a8ac42ecaaaa213698d31cc40a338bca25871f53
pl.touk.nussknacker	nussknacker-bom_2.12	1.13.3	-	7b3018e5fbec00276b13cff94098f036113a84a3
pl.touk.nussknacker	nussknacker-bom_2.12	1.14.0	-	c86c215613010ee4cf9bcd706a702005acf2b502
pl.touk.nussknacker	nussknacker-bom_2.12	1.14.0-RC1	-	b7c41b7dc23fd4873ef42bed17f5e68b04d34df9
pl.touk.nussknacker	nussknacker-bom_2.12	1.14.0-RC2	-	491ff0a53dd5d1eb962031ee5180ca378c4ec580
pl.touk.nussknacker	nussknacker-bom_2.12	1.14.0-RC3	-	822b80ebccf3511261594304c13e71ec9ad2c476
pl.touk.nussknacker	nussknacker-bom_2.12	1.15.0	-	e617dfb30ae580f4f33b62ff1efd52c8a70f71b1
pl.touk.nussknacker	nussknacker-bom_2.12	1.15.0-RC1	-	68a985e6adf962370d2032ea95c266e6e983303d
pl.touk.nussknacker	nussknacker-bom_2.12	1.15.0-RC2	-	c28437fe87cae563d2905e986f422ba9bc5a4cac
pl.touk.nussknacker	nussknacker-bom_2.12	1.15.1	-	fdf6362981b556a52711a49a41c0217fe09b0139
pl.touk.nussknacker	nussknacker-bom_2.12	1.15.2	-	ff48faa7090e9be4e4e0aecdafae03818090794c
pl.touk.nussknacker	nussknacker-bom_2.12	1.15.3	-	4c40127de24ae4f072fe82c0e6010ecf64e52cc6
pl.touk.nussknacker	nussknacker-bom_2.12	1.15.4	-	b7ea665fcf1611879c17c9e1ebe66ed66cde87a0
pl.touk.nussknacker	nussknacker-bom_2.12	1.16.0	-	5e987e93e318faf69c27dc391e57c9fc352b81e1
pl.touk.nussknacker	nussknacker-bom_2.12	1.16.0-RC1	-	1912f7657a42e661996fb6660166d07e0f96954f
pl.touk.nussknacker	nussknacker-bom_2.12	1.16.0-RC2	-	0cd42ee590ff992c20b6b8ed71aa9cf8f71fdd3e
pl.touk.nussknacker	nussknacker-bom_2.12	1.16.1	-	84e43b248c3a1362e319bdf14b785b0e39c52f28
pl.touk.nussknacker	nussknacker-bom_2.12	1.16.2	-	42880e320aa57d254958079e0288d9103b3f6967
pl.touk.nussknacker	nussknacker-bom_2.12	1.16.3	-	366baa63c7516dbd16731cfccccdc1b5df0637c3
pl.touk.nussknacker	nussknacker-bom_2.12	1.17.0	-	cc3dd03a14a53c54f95c03e47b53cb966e8d4826
pl.touk.nussknacker	nussknacker-bom_2.12	1.17.0-RC1	-	18355e86c90c0de6d2e7e549a08de9c52eb4fdbb
pl.touk.nussknacker	nussknacker-bom_2.12	1.17.0-RC2	-	9557f0986c82f688fbf532f141ee7c682d41b284
pl.touk.nussknacker	nussknacker-bom_2.12	1.18.0	-	33a1771eb4462f64f0cd324ed97f8c1902dfd38f
pl.touk.nussknacker	nussknacker-bom_2.12	1.18.0-RC1	-	ae79840a47df5f525df2a31b3e6f548efc623eea
pl.touk.nussknacker	nussknacker-bom_2.12	1.18.0-RC2	-	56d80abf13c35981d3e0cc44bba4795048e4d607
pl.touk.nussknacker	nussknacker-bom_2.12	1.18.1	-	a5f137fbe345b5a6a88342ed4ae44b81fbd9b00e
pl.touk.nussknacker	nussknacker-bom_2.12	1.2.0	-	31ae46e953fb8034c57f657c9a73f21f4c60293a
pl.touk.nussknacker	nussknacker-bom_2.12	1.3.0	-	219aca55d0bf2b0c2065bd67287e2d864e11e61e
pl.touk.nussknacker	nussknacker-bom_2.12	1.3.0-RC1	-	efda4532b79effd0a4f1c75f6834bc6f2c7a1898
pl.touk.nussknacker	nussknacker-bom_2.12	1.4.0	-	0d2265bfbce499fb4e62df1d82c19dcfbde73ae8
pl.touk.nussknacker	nussknacker-bom_2.12	1.4.0-RC	-	baea0fec5b9a15e132953c80827b2b34d08a8c0a
pl.touk.nussknacker	nussknacker-bom_2.12	1.5.0	-	bc21f36b39f68ef4ecbca0c82b1ed41f2bbc9b27
pl.touk.nussknacker	nussknacker-bom_2.12	1.5.0-RC1	-	59c247b3b31ba33ecde814869aad823f824e2de0
pl.touk.nussknacker	nussknacker-bom_2.12	1.5.0-RC2	-	734dc56b5fa2f7283e79b9400ad2f0969d2d4e6a
pl.touk.nussknacker	nussknacker-bom_2.12	1.6.0	-	8787f73b82a25537875917ab16d652e0db07e473
pl.touk.nussknacker	nussknacker-bom_2.12	1.6.1	-	6f5eab3059d69bf82bbc2b71cacdcb9f71a7ec54
pl.touk.nussknacker	nussknacker-bom_2.12	1.7.0	-	e6e20d650396e7d7b9cc9e99b23428b8c932e729
pl.touk.nussknacker	nussknacker-bom_2.12	1.7.0-RC1	-	b086a5c74fe80d4d15db3d6148d204c8e7dca7ba
pl.touk.nussknacker	nussknacker-bom_2.12	1.8.0	-	31a35fd0178126e918ff435ddcac0a7a224d85da
pl.touk.nussknacker	nussknacker-bom_2.12	1.8.0-RC1	-	96d0db8b59488c764aa1c95384ba00325de891bb
pl.touk.nussknacker	nussknacker-bom_2.12	1.8.1	-	1e7768c03d6f34d22e9b15cc5126d10235fa2bfc
pl.touk.nussknacker	nussknacker-bom_2.12	1.8.2-RC1	-	ef3ad282e1f61c412e862d5a06e14c732e6d89c1
pl.touk.nussknacker	nussknacker-bom_2.12	1.8.2-RC2	-	6d5b15d3b7ddba8c8628908e3076108411695e30
pl.touk.nussknacker	nussknacker-bom_2.12	1.8.2-RC3	-	fd6101fbccfca71ef5b759b0b259702afc4cf89c
pl.touk.nussknacker	nussknacker-bom_2.12	1.8.2-RC4	-	8874f6c8a2ef90894b6ea4f337bc1e69dadc407f
pl.touk.nussknacker	nussknacker-bom_2.12	1.9.0	-	4566577c5bb01e56cc1198c54ae86786e89fd213
pl.touk.nussknacker	nussknacker-bom_2.12	1.9.0-RC1	-	4358eb9376a7d3e32c6785ae16c2d7cc7213fdb1
pl.touk.nussknacker	nussknacker-bom_2.12	1.9.1	-	9185085fbc9c25533ba9e2ca0f73a10fa6320b17
pl.touk.nussknacker	nussknacker-bom_2.12	1.9.2	-	7ae2bb0f27a3397cb38e9fd5603a3d8df1fd9e80
xyz.gianlu.librespot	librespot-sink-api	1.6.0	-	4e8b6ac7363164f761cd12c1b734580ea0a8ccac
xyz.gianlu.librespot	librespot-sink-api	1.6.1	-	277f057f4f6727e624efa7ec61d2f2b9d31b3cb1
xyz.gianlu.librespot	librespot-sink-api	1.6.2	-	7279955532775cd33175d4ba3f41c87dada744f2
xyz.gianlu.librespot	librespot-sink-api	1.6.3	-	c08e42f2ee553ffc5c3abae24c7bfbc6929a5fbe
xyz.gianlu.librespot	librespot-sink-api	1.6.4	-	6ce73fca88c36ebea8a10b6af82153745308422c
xyz.gianlu.librespot	librespot-sink-api	1.6.5	-	6ac5789056fd9601dfb6d9df9532e12280d342a7
