be.vlaanderen.informatievlaanderen.ldes.ldi.nifi	rdf4j-repository-sink-processor	2.12.0		N/A
org.wildfly	wildfly-metrics	26.1.1.Final		8178358cae3f65011fbb7b7e3599460a0da7470b
org.wildfly	wildfly-metrics	26.1.2.Final		855847a6411d20c09f053ec45d5810c7890252d2
org.wildfly	wildfly-metrics	26.1.3.Final		695df102e6ef6260f78a36c04409abcce8e75170
org.wildfly	wildfly-metrics	27.0.0.Alpha1		2ddfd3d4ddcf40b8610e8d724b0370d62219f317
org.wildfly	wildfly-metrics	27.0.0.Alpha2		2e057423ca0e591f8d6d102bd881b0b38af342ea
org.wildfly	wildfly-metrics	27.0.0.Alpha3		6283b92f56a41437049c3829a67a3ad6adfe7b36
org.wildfly	wildfly-metrics	27.0.0.Alpha4		86923f8314a31870f16007a5fab7181eeeb0049d
org.wildfly	wildfly-metrics	27.0.0.Alpha5		7035b95142c8927d9c478270fdc0e5df9c706ca9
org.wildfly	wildfly-metrics	27.0.0.Beta1		a73e51716cbb5c9dd6491961c35931d7597f6204
org.wildfly	wildfly-metrics	27.0.0.Final		acf4b3db0b11755ce5d9ba20de24a3b0949eb247
org.wildfly	wildfly-metrics	27.0.1.Final		764c076aa26adcc2181dc082130e0b86d59d2d5c
org.wildfly	wildfly-metrics	28.0.0.Beta1		55f2891407011e3a0de8394f89728f2dd3f49ddc
org.wildfly	wildfly-metrics	28.0.0.Final		e57b6e0ef4067eb8a6b25934129aa5858531ae8d
org.wildfly	wildfly-metrics	28.0.1.Final		16afcbf5b3d58b0af6cb4526038cda1a34cd0b2a
org.wildfly	wildfly-metrics	29.0.0.Alpha1		24a4292382e919241b982eacd35a7c0f75fce3f2
org.wildfly	wildfly-metrics	29.0.0.Beta1		7d0078cb097e2f4af891803f3722239120c8edb0
org.wildfly	wildfly-metrics	29.0.0.Final		1a205cc26bbc34abcc8f36195c39a1859dacca8f
org.wildfly	wildfly-metrics	29.0.1.Final		dedbd84ab61f64fa08644630692ccba7ab983f36
org.wildfly	wildfly-metrics	30.0.0.Beta1		9d49c6dc1b41aa7ab11fe3269ded98bd0e7f9ac4
org.wildfly	wildfly-metrics	30.0.0.Final		ece726cc8c3886c51e9b73ce334325c702b38d3b
org.wildfly	wildfly-metrics	30.0.1.Final		5485ab27a8de9164f66adf170c1dd1d2988bef8a
org.wildfly	wildfly-metrics	31.0.0.Beta1		f757593301bfa9f851ae1c468bc4547d280c6adb
org.wildfly	wildfly-metrics	31.0.0.Final		de9c75329283029724869eed0cb2cd88e9688fca
org.wildfly	wildfly-metrics	31.0.1.Final		28d8175f505b6651bdfeac731c61d3d875d7d76e
org.wildfly	wildfly-metrics	32.0.0.Beta1		64a10b81a0934f79b01160fa21162c4fa59faf46
org.wildfly	wildfly-metrics	32.0.0.Final		5f851eb09538b6fa3fef92fc916d27e18dd6d86b
org.wildfly	wildfly-metrics	32.0.1.Final		03071b2aad93708356e78103f55a3af1dc37cc7f
org.wildfly	wildfly-metrics	33.0.0.Beta1		4fdc99b53af801fa2462d03e8a326cc9e9461dd0
org.wildfly	wildfly-metrics	33.0.0.Final		8b6cb29a508b857acf6b0e5f81fc024d3d2b9a67
org.wildfly	wildfly-metrics	33.0.1.Final		fae4f30e40b47f62a2d5674c500f488636203c45
org.wildfly	wildfly-metrics	33.0.2.Final		20b46118b24d6cb92f831263d65d98539250f020
org.wildfly	wildfly-metrics	34.0.0.Beta1		e9e7946cc00a2993f15cb30066517a8ee1360cd3
org.wildfly	wildfly-metrics	34.0.0.Final		a51ec5f6c75dc3dede6a8a10a42c85d7584c9401
org.wildfly	wildfly-metrics	34.0.1.Final		4f0d299ec44072936edc0969dc6283a5d6eae322
org.wildfly	wildfly-metrics	35.0.0.Beta1		43bce3970cbf29529447878b9cff86065b6c5abf
org.wildfly	wildfly-metrics	35.0.0.Final		8b2cfe2fcfdb57f8aa7f6d9e793f3bfea96f07bf
org.wildfly	wildfly-metrics	35.0.1.Final		cd4c59320931eec8d52028f3fd4042995cc11b14
org.wildfly	wildfly-metrics	36.0.0.Beta1		130556303c7158a38315ca9adfeefb551c60eb09
org.wildfly	wildfly-metrics	36.0.0.Final		c76693dbc5440e49b0041dcb38964a282d25b3ae
org.wvlet.airframe	airframe-spec_2.12	0.23		6c9d320f8c030d7d6b52caeb1d2d168113e881c8
org.wvlet.airframe	airframe-spec_2.12	0.24		b44de80831d77108ab2c447129fef58603ff5cc3
org.wvlet.airframe	airframe-spec_2.12	0.25		d4340447ce1563176c615ca91e3b62dbb8524b6f
org.wvlet.airframe	airframe-spec_2.12	0.26		e44ad4e65f8b425241ee54a1342d711193abef31
org.wvlet.airframe	airframe-spec_2.12	0.27		78b661b1fdf9993f8a5623955ab91ebfe961c43a
org.wvlet.airframe	airframe-spec_2.12	0.28		5c8753975937bfb1d4d4555448feea5ff12c02ea
org.wvlet.airframe	airframe-spec_2.12	0.29		1d47433865718000e1aa9d6b6deac1132ec15311
org.wvlet.airframe	airframe-spec_2.12	0.30		e89a42f03fd26c233f59b05d7efa12c0d2177e41
org.wvlet.airframe	airframe-spec_2.12	0.31		e8b4cadc0a2fb10f1c032b93bd682059b289db17
org.wvlet.airframe	airframe-spec_2.12	0.32		73c203689d2aa1f57cc1ceef585b6fe58e6a7985
org.wvlet.airframe	airframe-spec_2.12	0.33		45c33ea7ceeaf915b3dd4a1d92b06a3d7a1353d8
org.wvlet.airframe	airframe-spec_2.12	0.35		20235797109c43891fbe46ce8327e7ef1a95c21b
org.wvlet.airframe	airframe-spec_2.12	0.36		f977325775f612669b1c317e0b01f36512755b49
org.wvlet.airframe	airframe-spec_2.12	0.37		00cadd0a8fcfa66c7c4677aa8fe92076e2b4528f
org.wvlet.airframe	airframe-spec_2.12	0.38		c052bf98b208bf7eb981942107cb2a708ebcba05
org.wvlet.airframe	airframe-spec_2.12	0.39		3f959999a048c9defcb14b722d9373982decf1ee
org.wvlet.airframe	airframe-spec_2.12	0.40		af9fee3f05bd1d1e546f453f5e952fecd66dac09
org.wvlet.airframe	airframe-spec_2.12	0.41		9cb5da5ade60da7729ca76fc2fa1d31e5f0210b5
org.wvlet.airframe	airframe-spec_2.12	0.42		8838c3b070fd1e6cb4015c786d406e1912e315a6
org.wvlet.airframe	airframe-spec_2.12	0.43		70a56722bcbd671e93cbb4e8d9ce31365c62b212
org.wvlet.airframe	airframe-spec_2.12	0.44		d0178f6bbb1ecefcb5906e950bf7d8a40dd2a90c
org.wvlet.airframe	airframe-spec_2.12	0.45		7251a2a272ae0015991206ae9a9aedaf755a9070
org.wvlet.airframe	airframe-spec_2.12	0.46		c2e48dcb7f6ab439cfb45005ea9f7e2c7fc83f45
org.wvlet.airframe	airframe-spec_2.12	0.47		898350976cb31f143cd21e8264cd5337ef94a7a5
org.wvlet.airframe	airframe-spec_2.12	0.48		eeb6b24424937bbeb6a2bd7f9094cda03f49b15d
org.wvlet.airframe	airframe-spec_2.12	0.49		bce3e72dfbf64c8ca17b2d45c8d834501a8f1a81
org.wvlet.airframe	airframe-spec_2.12	0.50		9f85cc087ca87b633a58a9f50a11ec3fea3bfb57
org.wvlet.airframe	airframe-spec_2.12	0.51		c493b5f14aa9ddc469fc852cf86e3d10a58409b0
org.wvlet.airframe	airframe-spec_2.12	0.52		34dc55e8470fb981520839a013d17d9036639327
org.wvlet.airframe	airframe-spec_2.12	0.53		74469dbad18b0e665ae65d2108608050987c0217
org.wvlet.airframe	airframe-spec_2.12	0.54		f95b483b4b19bbf7fb4b459ddd363f0b21b983e7
org.wvlet.airframe	airframe-spec_2.12	0.55		30390f32d1b510e1f8caa95eccf484ec4e4fb9dc
org.wvlet.airframe	airframe-spec_2.12	0.56		8717c40a6544a2f91fc1502cbc259cd319487107
org.wvlet.airframe	airframe-spec_2.12	0.57		fb77336e9abecb70470fb04b3aaee349308af7ea
org.wvlet.airframe	airframe-spec_2.12	0.58		b959d5595868c4c7ce4f04efafa4e1cd8645dc5c
org.wvlet.airframe	airframe-spec_2.12	0.59		fb8d4b5864f478139700e174cbef40b7ed945978
org.wvlet.airframe	airframe-spec_2.12	0.60		9b5eb5cf000d76f366e300c3775cfbd0fe805403
org.wvlet.airframe	airframe-spec_2.12	0.61		bc9448e39e9296f960903278063b53934cdbcbde
org.wvlet.airframe	airframe-spec_2.12	0.62		5da57a8a1e28175bf84a3797e8a12b83dc08f6e6
org.wvlet.airframe	airframe-spec_2.12	0.63		ae8ae9f50f2b9343c130071ba0e2f149e257fc73
org.wvlet.airframe	airframe-spec_2.12	0.64		3b76647467f7c6c53358cd746d774dfac5c61277
org.wvlet.airframe	airframe-spec_2.12	0.65		42c333ac3a89ac1486a5bc6ef54025e9949df635
org.wvlet.airframe	airframe-spec_2.12	0.66		d2d7b5355cdff47d2ed92b78a16a6786638f2b55
org.wvlet.airframe	airframe-spec_2.12	0.67		aec4a0ad5e96dd136bcbc776c8501c7e7d9086b0
org.wvlet.airframe	airframe-spec_2.12	0.68		44d4a092da56e4133b181f4fe63f5fdd42c1199a
org.wvlet.airframe	airframe-spec_2.12	0.69		dbdb3b3537b50f482edbadb700a43815d062e994
org.wvlet.airframe	airframe-spec_2.12	0.70		ecbec7c52af34e3b97bc086b7a86132dacd6e8f0
org.wvlet.airframe	airframe-spec_2.12	0.71		8c7a732908a75683dda75acc9207adb144e17432
org.wvlet.airframe	airframe-spec_2.12	0.72		c4e99b43068fcde2c73cfd28be85151b64ea6fce
org.wvlet.airframe	airframe-spec_2.12	0.73		8e7c88828ed6b0e24fe32acf7161c6db1ab8aa7e
org.wvlet.airframe	airframe-spec_2.12	0.74		94a3673f5f44389a7892785b323c8a095ee15904
org.wvlet.airframe	airframe-spec_2.12	0.75		9705e37d97aea681dec3ccdfa6091a115ed8a217
org.wvlet.airframe	airframe-spec_2.12	0.76		0d12df8f24a070f6c75559ffffb9f5571506810f
org.wvlet.airframe	airframe-spec_2.12	0.77		d5ccb5fedbc460993c4345ab436420d81a15780b
org.wvlet.airframe	airframe-spec_2.12	0.78		583108c1f0aad69d06f2393e7b953a58e13e4d44
org.wvlet.airframe	airframe-spec_2.12	0.79		fbb036156b5ad72f15441f0701b7bbe23e3b655c
org.wvlet.airframe	airframe-spec_2.12	0.80		6d34d391421d47dcb88379a76e48efe63cde05ae
org.wvlet.airframe	airframe-spec_2.12	19.2.0		ecef771a42a66c8f4ab107123b6ab8b3e745fb0a
org.wvlet.airframe	airframe-spec_2.12	19.2.1		9292d34cb17fe03d0c9521828553a51c322327eb
org.wvlet.airframe	airframe-spec_2.12	19.3.0		137cee254004c3e4dc8aeab374f2604e39e71181
org.wvlet.airframe	airframe-spec_2.12	19.3.1		ff3daa0a5978a2208011086ae06baa07becb915d
org.wvlet.airframe	airframe-spec_2.12	19.3.2		503e6e87d9f60dda10dbd28b8022ce96a2c827f1
org.wvlet.airframe	airframe-spec_2.12	19.3.3		9fa8ac154991cae2bb64873d01cd869cf83d64a0
org.wvlet.airframe	airframe-spec_2.12	19.3.4		4914d3223c7cf4025f1a7434e8988384d280891f
org.wvlet.airframe	airframe-spec_2.12	19.3.5		ad8be6b8a2a35b57760fe7a2cf425812f5c427c2
org.wvlet.airframe	airframe-spec_2.12	19.3.6		54aed184f5479a0f1dacfe59073195c13523790b
org.wvlet.airframe	airframe-spec_2.12	19.3.7		af2b1ef6a2fb066758c615ba2e4e78f8b4556368
org.wvlet.airframe	airframe-spec_2.12	19.4.0		ef14bf82d23ff96b7f26380001985488710bb124
org.wvlet.airframe	airframe-spec_2.12	19.4.1		391d83edeaf9f3b4d04bc523c0c02268325838c1
org.wvlet.airframe	airframe-spec_2.12	19.4.2		45e664de1a90be46d6726fc60e92c4aed6f93f13
org.wvlet.airframe	airframe-spec_2.12	19.5.0		bfa63c839df71eb43b7983a8dafd51642ca5e21c
org.wvlet.airframe	airframe-spec_2.12	19.5.1		701d65cde21210d5c552f9b82707b516667536a3
org.wvlet.airframe	airframe-spec_2.12	19.5.2		fc2f37c362ec0677221a91fc644deaa14f24bf22
org.wvlet.airframe	airframe-spec_2.12	19.6.0		a9a0eef8e6a82de756c128787460f42b36c7adf0
org.wvlet.airframe	airframe-spec_2.12	19.6.1		49ceece28512838fde518228d85a198d2b8b2784
org.wvlet.airframe	airframe-spec_2.12	19.7.0		0e79351d9400c866d151198b3d68f937069c55fb
org.wvlet.airframe	airframe-spec_2.12	19.7.1		54c86999d3e7ea512b7368bbe145b8badfc42ca6
org.wvlet.airframe	airframe-spec_2.12	19.7.2		8fc5c3120991593d29decd7ebaa872e7a5f24bd3
org.wvlet.airframe	airframe-spec_2.12	19.7.3		033384418a8315ae64a3e5f5b80693335275d2af
org.wvlet.airframe	airframe-spec_2.12	19.7.4		01897bec1357f794e69bc872aa18bb837f50599c
org.wvlet.airframe	airframe-spec_2.12	19.7.5		1f848928e279e7d2981f824db716aad0fe3a245b
org.wvlet.airframe	airframe-spec_2.12	19.7.6		9f616e57164a3455948645ac90dbac46b1263e56
org.wvlet.airframe	airframe-spec_2.12	19.8.0		1ae418fbaf4df8d069a10762a4591bb0fb59588a
red.zyc.kit	kit-json	1.0.0		01090e5100688cc833b1a3f3e72225af72f152a5
red.zyc.kit	kit-json	1.0.1		aab38ed2719a806e8ecc285c43ade5e998ac8974
red.zyc.kit	kit-json	1.0.2		47e5447b3da0421d9a6542773fe8524a63428393
red.zyc.kit	kit-json	1.0.3		f9c97846a01f3286abc9efc964c23ba20177f1e9
red.zyc.kit	kit-json	1.0.4		33b2d1756fce8411c2f1ded86828e752a2f921ca
red.zyc.kit	kit-json	1.0.5		9afa66869c1ad4adf0f6a20ad8dbdc7be94940ad
red.zyc.kit	kit-json	1.0.6		7db8a3ab5c002e8eb4d5a6ba90955f2e7406ad7b
red.zyc.kit	kit-json	1.0.7		d831e59c3b91d7c449c7fa9bba4710a3a75fbb88
ru.surfstudio.android	logger	0.5.0		N/A
top.klw8.alita	alita-validator	0.1		7a5174c1e142c624e07ee2315ad4bbfa7e8aef89
top.klw8.alita	alita-validator	0.2		936134e003e94823b652a5ddd64107ad2726dad0
top.klw8.alita	alita-validator	0.3		635485d95bae182ad817eeb1161b7bddb29d0123
top.klw8.alita	alita-validator	0.4		77ad8d71a52fb12ede30036913fc92970c3c4a9d
top.klw8.alita	alita-validator	0.5		68d1b40a9117da24a8c5a99ff43586e0c076f88e
top.klw8.alita	alita-validator	0.6		002c256699043a07069d6a2a18ad498ed2bb1784
top.klw8.alita	alita-validator	0.7		b9a1d6133cc54f0303ca4b0d15778804eb16040e
top.klw8.alita	alita-validator	0.8		988488698da86cff503c1d7177c32210e30d922c
top.klw8.alita	alita-validator	0.9		d14a08711a5a3492383185c4f064108a4bdf5945
