ch.ethz.inf.vs	cf-proxy	0.18.7-final		ce623addefd4ba4d3f4825bf06421c5fa9dac875
org.dromara.solon-plugins	easypoi-solon-plugin	0.1.0		ac49a41b262c1349a5633738337ddbfd5acb919a
org.dromara.solon-plugins	easypoi-solon-plugin	0.1.1		74e07290c5ee4983689e9403a1c39338c31260f6
org.dromara.solon-plugins	easypoi-solon-plugin	0.1.2		0a847617c25b4e365ca41378eb33d1b7f160aaa8
org.dromara.solon-plugins	easypoi-solon-plugin	0.1.3		bffacd39c96fb505a7aab7cc5bd895a67fd15e4d
org.dromara.solon-plugins	easypoi-solon-plugin	0.1.3.1		8d7694a10db777ef1da416dcb61b99b783b49ae4
org.dromara.solon-plugins	easypoi-solon-plugin	0.1.3.2		eee1e25924af5608ac3057acf3de58e729c66cc7
org.gov4j.thirdparty.org.springframework.security.taglibs.facelets	facelets-taglib-jsf20	spring-4-gov4j-1		ef07f328c40bcb14c94ea6bcd085d682741706ff
org.jtransfo	jtransfo-spring	0.10		1251686daf1bc82eea57d32c35eb52dda2170f00
org.jtransfo	jtransfo-spring	0.11		f51fb0f463a70bc1a43294e3141bade312c91dc2
org.jtransfo	jtransfo-spring	0.12		02c1edee012e55f71958a5e325724f5b49c427b2
org.jtransfo	jtransfo-spring	0.13		7ad9cba7de983e194a7b086ff3b26a4b972b4943
org.jtransfo	jtransfo-spring	0.14		107e4024331b74b8e23d5861e8d09444a3cb10eb
org.jtransfo	jtransfo-spring	0.15		db7a5d093289166653ae0abc2670b89cdc844725
org.jtransfo	jtransfo-spring	0.3		7a2d3213bbbc7b8a166e702f00c6eeba586372f4
org.jtransfo	jtransfo-spring	0.4		77bdcb33adfcad7f8114f38242e743cbfe0a70f0
org.jtransfo	jtransfo-spring	0.5		b7dffceffbae9e18a728e9efd8ff5a408c7294a3
org.jtransfo	jtransfo-spring	0.6		d3456fc62c0132e1296715ac659f638f2f5fdbc4
org.jtransfo	jtransfo-spring	0.7		b10bb1b18c796b81fae79fbbcaf554059b98769f
org.jtransfo	jtransfo-spring	0.8		37f02becc3d8ee2225ed32f3ce4171df1ffc4697
org.jtransfo	jtransfo-spring	0.9		fce71bcb056c483a239fa156fc963627280a63f3
org.jtransfo	jtransfo-spring	1.0		562e5cd39ecdb2c5669f504ccb10ebc47944d329
org.jtransfo	jtransfo-spring	1.1		56ac89928aaa2ec9ba7620dee3a46557a95688ba
org.jtransfo	jtransfo-spring	1.2		f3c183a8e8e29e443efb1df8379804e50535fc70
org.jtransfo	jtransfo-spring	1.3		c7c09f2f7272ba42153ca181ad7142c905f91555
org.jtransfo	jtransfo-spring	1.4		610c06f7c6011591e1c0883fe9eae75a555ec26e
org.jtransfo	jtransfo-spring	2.0		c5c9b79cdaf908dc954b92d5f5bdc64757c0b96b
org.jtransfo	jtransfo-spring	2.1		f19efb63618d0cd1df25355b4f0a6f67e9b68f17
org.jtransfo	jtransfo-spring	2.10		c353dfaa05b9ca93068c7569d196b2c5bff72fec
org.jtransfo	jtransfo-spring	2.2		db689f841ab254a4dab29810b6b9e711dad21cc9
org.jtransfo	jtransfo-spring	2.3		f35d7d7dc96e3dddbf119f812489a34194c47739
org.jtransfo	jtransfo-spring	2.4		8aa511daab6b92ff857befc1fff5c22f87eb12d0
org.jtransfo	jtransfo-spring	2.5		2978106ab429dd8a05812325a5573187a7dfd6d8
org.jtransfo	jtransfo-spring	2.6		593fc103438aad7c532cd9e1800e294dcc2f3620
org.jtransfo	jtransfo-spring	2.7		21b0e3b97f10e5ab1bb3608466662180be85bd5f
org.jtransfo	jtransfo-spring	2.8		6bd92d30568b5b38d497788f072fc617c4c453ab
org.jtransfo	jtransfo-spring	2.9		15e1586458f5f8fae2cc347b63cbfd522576406f
org.kodein.di	kodein-di-conf-native_debug_linux_x64	5.3.0		N/A
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.1.0		9e77e207394b8b33fb047e2a1951ce15c8ff4e3f
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.2.0		be38bec4986a75ecf1041c624f3760823b48a864
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.3.0		94b977ab53bf0184a493f380342d24553d44038c
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.4.0		a88ee3764bf8fb3a6d64f8762aaccda585570478
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.5.0		460bcfc5661f063fdae3f34fd9b327aeffb9471c
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.6.0		9fec856a2fcb92e1bf6a7086aa1ab97c8552034d
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.7.0		6184dbe530ea254acc5a90f2b6e144569c775dcc
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.8.0		29659e6750cc1ee313795ea2f0fccec65c5173a3
org.lockss.laaws	lockss-tdbxml-maven-plugin	1.9.0		d9a7d9e5719863c39a5d3df34540c5b326816ab1
org.ojbc.bundles.intermediaries	arrest-reporting-service-intermediary	1.0.3		03a0010989a454ebb70a4127ef1fb9cbf5edbae3
org.ojbc.bundles.intermediaries	arrest-reporting-service-intermediary	1.0.6		f757120782663b3807f3626d9f7881f102958ae5
org.openengsb.domain	openengsb-domain-report	1.0.0.M7		9f3b3dfb8bfb8563bd3e44b4da7909eea71e66e6
org.openengsb.domain	openengsb-domain-report	1.0.0.RC1		3ab8757dc3e6ef8886cd088d1b81537bf0a1fe34
org.openengsb.domain	openengsb-domain-report	1.0.0.RC2		1fe16d8636491d80377de7532349ab0d3c9f45bf
org.openengsb.domain	openengsb-domain-report	1.0.0.RC3		98cbcdf5cb2df5971614427a3e910585503afc46
org.openengsb.domain	openengsb-domain-report	1.0.0.RC4		9aeef49f7f7b436c380ddd09fec2c035dafe0c94
org.openengsb.domain	openengsb-domain-report	1.0.0.RC5		4dd93e43006a848e2b62b60b9f0d524ddcc1c1dc
org.openengsb.domain	openengsb-domain-report	1.0.0.RELEASE		43649323d86a9134462cf8e355cd8cbc8d07b4dc
org.openengsb.domain	openengsb-domain-report	1.0.1.RELEASE		90fe9e7b5fb820a61e0aa589a06b0bf6fa9d77ff
org.openengsb.domain	openengsb-domain-report	1.0.2.RELEASE		7db3144cc18a7cf6da0c79d13779cce2a9f59118
org.openengsb.domain	openengsb-domain-report	1.0.3.RELEASE		cb776f1341edefec9322d367a8f1c203aea06e0f
org.openengsb.domain	openengsb-domain-report	1.0.4.RELEASE		eacce11f3d62e98c0b38cb3467b227a899c758ba
org.openengsb.domain	openengsb-domain-report	1.0.5.RELEASE		e91f18e93b6d10334b23c2c50104b2b788f62a32
org.openengsb.domain	openengsb-domain-report	1.0.6.RELEASE		0eafb07b898992b6b0a50ade41ae32860f8c0e89
org.openengsb.domain	openengsb-domain-report	1.1.0.M1		d1158c4dc3ba9c474837d02153b28f9f7588cc3b
org.openengsb.domain	openengsb-domain-report	1.1.0.M2		bc0cc1e29a3e6c3e2efba0b893fcc469135c28f3
org.openengsb.domain	openengsb-domain-report	1.1.0.M3		b2f9b12c9e7c6c18adf032d3c06c112e5a53bf94
org.openengsb.domain	openengsb-domain-report	1.1.0.M4		681af13887ede899aa56059fa6b3f67e029f5e9c
org.openengsb.domain	openengsb-domain-report	1.1.0.RC1		c4ab884b8e705192cd62519ef07459407b3e2886
org.openengsb.domain	openengsb-domain-report	1.1.0.RC2		4f1d647870614305b3460deece35e17617442d50
org.openengsb.domain	openengsb-domain-report	1.1.0.RC3		ae1528f9b5ccb349f9a9ebc7df6b2109c34c5b0b
org.openengsb.domain	openengsb-domain-report	1.1.0.RELEASE		72dbe1e4c7bc1b6063471e401197c01ae329c623
org.openengsb.domain	openengsb-domain-report	1.1.1.RELEASE		b0d5e351e2c1f1a9919830c4a62b7748ec909c16
org.openengsb.domain	openengsb-domain-report	1.1.2.RELEASE		ed1c73e81f51bd4948ddba8da9d5d243f71e5c9d
org.openengsb.domain	openengsb-domain-report	1.1.3.RELEASE		c8fea028d85fb349d17f92b01136cbcedd6211df
org.openengsb.domain	openengsb-domain-report	1.1.4.RELEASE		89885ef575e3f5c947d950bf19fca58e2abfbb7c
org.openengsb.domain	openengsb-domain-report	1.1.5.RELEASE		0d1cbd9b8952620ac40b3974aa3110732119ca7f
org.openengsb.domain	openengsb-domain-report	1.1.6.RELEASE		2389753d5b3ae9bc9a175b27dd482fe6de2f462c
org.openengsb.domain	openengsb-domain-report	1.1.7.RELEASE		2265096c37f3a8e043d8c52cd49f86a3b25cd6da
org.openengsb.domain	openengsb-domain-report	1.2.0		fd98511583f47792bc2a51834b6573d2cc5544ed
org.openengsb.domain	openengsb-domain-report	1.2.0.M1		58423cceda428edfc314cdd5db74a2f72292af1f
org.openengsb.domain	openengsb-domain-report	1.2.0.M2		54199ec1a173797bfe305893fc710ca9a512f53d
org.openengsb.domain	openengsb-domain-report	1.2.0.M3		9757a1700a715f331d9f4214a7e3034942fda57b
org.openengsb.domain	openengsb-domain-report	1.2.0.M4		081fdfaed629f2724fae90bc31c8bbe609fb9587
org.openengsb.domain	openengsb-domain-report	1.2.1		81f15c54693f4408719e9e332ebbeb49cdd320b1
org.refcodes	refcodes-criteria	0.0.3		b635e7c5a21d4822acda1a5d5ba39525679bd18f
org.refcodes	refcodes-criteria	0.0.4		70c45265eec51b3a192d45469a11fb2a72037ab4
org.refcodes	refcodes-criteria	0.1.0		ee42e5c3c55dc9dbe7a78c6514a0b887ceaf5274
org.refcodes	refcodes-criteria	0.2.0		ed18971c3cb89fd0012e41f791bef7c037bb1ba3
org.refcodes	refcodes-criteria	0.3.0		36d955f9b6045ab9f585e3d0226b9d0b358741dc
org.refcodes	refcodes-criteria	0.4.0		b98f98aba9176e394020478852807c0c24cb1ce4
org.refcodes	refcodes-criteria	1.0.0		8521f43f0b4a6b44bc5ddf36997a987f4dae7e04
org.refcodes	refcodes-criteria	1.0.1		cae20ef16cd51892ef7bf3cd85969402de546b13
org.refcodes	refcodes-criteria	1.0.2		6819908dfaf1b86495bb43a58a9682fdc03fee61
org.refcodes	refcodes-criteria	1.0.3		f8152c20b4543b2180ccae0b50ef6fdf0e71fe8d
org.refcodes	refcodes-criteria	1.0.4		423f4e6c9b3a334753a741ac083224fc97289368
org.refcodes	refcodes-criteria	1.0.5		145d49eeef8ef8bd4ed66e99db34cfa22de28daf
org.refcodes	refcodes-criteria	1.1.0		e5e79335ced149985d1335a1d2a02b511603a130
org.refcodes	refcodes-criteria	1.1.1		cffe6a215541db03bcb3a1882914b8b4bf1cdd6c
org.refcodes	refcodes-criteria	1.1.2		3b2a33d460ac922bd63e0bf042337a316837f1b9
org.refcodes	refcodes-criteria	1.1.3		b281431cd84209eadd1e24228f0395dc5ac3cb23
org.refcodes	refcodes-criteria	1.1.4		35a906302a0ddc217d9ee8eef4172c9f2028a723
org.refcodes	refcodes-criteria	1.1.5		ae7b067f89aba772e9b9bd29ac733532e935ddf7
org.refcodes	refcodes-criteria	1.1.6		e62e170bf5b6d2d5954dbec5f4d6bd7101a1ddfe
org.refcodes	refcodes-criteria	1.1.7		8d86618a2cf180b73c356986ca3fe4c8cce8c243
org.refcodes	refcodes-criteria	1.1.8		195cce093e423c270f0eff67e871549e14bc304e
org.refcodes	refcodes-criteria	1.1.9		06baf58d32a1f9987a679a839744090ce9dfe93e
org.refcodes	refcodes-criteria	1.10.0		2237230b3dd434a15341a73f1512eb7ab1ce5e37
org.refcodes	refcodes-criteria	1.10.1		9e1688a5dce7bc74e6c67890550e16222996bfed
org.refcodes	refcodes-criteria	1.10.2		16fcc8284b63de46e9827eeb7cf9e430b0b72667
org.refcodes	refcodes-criteria	1.10.3		62ca8e84ef5767a4c513d54cd43ccdb43e663997
org.refcodes	refcodes-criteria	1.2.0		cd5e6be6bef5baacb8f0192c07b1bbf751bc5507
org.refcodes	refcodes-criteria	1.2.1		a6621a8264f0a5e08b363062fa15658af093be9d
org.refcodes	refcodes-criteria	1.2.2		a5dfd546994135074066437e5e422fc8d57aa06f
org.refcodes	refcodes-criteria	1.2.3		2cacefb961d4ca4d7221459ab552506a38ea9f3f
org.refcodes	refcodes-criteria	1.2.4		8e250bacf7d6df720e9cb4a644936049735bc28f
org.refcodes	refcodes-criteria	1.2.5		b7f61634805231162e7229cacc12b68357b30ce5
org.refcodes	refcodes-criteria	1.2.6		e3349d359269c520a3bfd9c5c4ac653c3471d53e
org.refcodes	refcodes-criteria	1.2.7		f2b078be84a70d076d86a2951e7e7bccfa288d8f
org.refcodes	refcodes-criteria	1.2.8		f6dce33de90820a7cfa2c092fa348b96f7f7ea68
org.refcodes	refcodes-criteria	1.2.9		7c81861dfc2fec773eb259c5f807758b86f038d5
org.refcodes	refcodes-criteria	1.3.0		27305bb150633dcffdb05f57fc2877830871855d
org.refcodes	refcodes-criteria	1.3.1		0808f2b3ad1c6eab1841ecc62f6a5066a7359a9d
org.refcodes	refcodes-criteria	1.3.2		bc493aabdb02dc116baf152eb1ede0f1023c48ad
org.refcodes	refcodes-criteria	1.3.3		5775d2a40ae11ab72183c58744020ceffa8c5a63
org.refcodes	refcodes-criteria	1.3.4		9cf4d4c1772695e8c2eabf0a4ec8206f195b1d06
org.refcodes	refcodes-criteria	1.3.5		1677e2d300a07275dbcaeb9217137c7aae107ae9
org.refcodes	refcodes-criteria	1.9.9		8876a45a297074a6bc3cf429dbeaa6cf01fbc553
org.refcodes	refcodes-criteria	2.0.0		40c9d614ef3f1d0ba38ef026c72a723e18aaa0c5
org.refcodes	refcodes-criteria	2.0.1		d3743900b7b9d22d0f74abf485123263cb499365
org.refcodes	refcodes-criteria	2.0.2		4369f93089a8bcf865217ca06e85a62ff084089c
org.refcodes	refcodes-criteria	2.0.3		02571dc6476a6ddcdaf00b95f06725dd734edfd1
org.refcodes	refcodes-criteria	2.0.4		05003e84d27511b882f3d51a71fb90a3731a5959
org.refcodes	refcodes-criteria	2.0.5		6761dc6a626e29101f05b2aba2f1ade76fbdcdf8
org.refcodes	refcodes-criteria	2.1.0		fd6ae2c18a627f6b026a27d2a91688c7a22f4d2c
org.refcodes	refcodes-criteria	2.1.1		884862ec7008faa4e9ffb335a7ac7cced00db485
org.refcodes	refcodes-criteria	2.1.2		e2477e5212770dab4cc988468e39f3e098439836
org.refcodes	refcodes-criteria	2.1.3		019d479b1f20b6a87ab98a2d18402b8d949623da
org.refcodes	refcodes-criteria	2.1.4		80a9cb5ae556597bffc8525762f4bf2a436e2160
org.refcodes	refcodes-criteria	2.1.5		ed2f12ee3e821b2f6b3c2f5dca599df6ed29b894
org.refcodes	refcodes-criteria	2.1.6		07b228218998065756a1fc42cb5ae571a26fef82
org.refcodes	refcodes-criteria	2.2.0		b7d4734dbd24f45821e79fc498a92a984f46b113
org.refcodes	refcodes-criteria	2.2.1		cbfdf7742e63b7fcb206f5d52613df44a7235b17
org.refcodes	refcodes-criteria	2.2.2		453ade62eeca1ba4bdc04f2a6177ad140d429507
org.refcodes	refcodes-criteria	3.0.0		dad8dd37c1e1f16f6ab26c21a8b0e0b73de76d4c
org.refcodes	refcodes-criteria	3.0.1		2a867fe12e48946ce02f6e082d75eaaaa7f18bfc
org.refcodes	refcodes-criteria	3.0.2		e01b3ea1177b2f59a3df5c0f8739e6af885f215f
org.refcodes	refcodes-criteria	3.0.3		a16fc1c413648be3cdfb28bb2d59a7f4f10dbfda
org.refcodes	refcodes-criteria	3.0.4		1df4dd22b06507a14a8fa204734570a4f13140e3
org.refcodes	refcodes-criteria	3.0.5		281f8af833c3f6b4c2e00ef2461eeb5581160beb
org.refcodes	refcodes-criteria	3.0.6		1887f701c2c609ccb0ea421f71527837ee6bf5ef
org.refcodes	refcodes-criteria	3.0.7		8959152b42ff51383301ded8f19cd66d2adfc358
org.refcodes	refcodes-criteria	3.0.8		99f78644e8538c9df6337c3a4c3fe0522036a8c3
org.refcodes	refcodes-criteria	3.0.9		c500a1bc2c13d62b477375516a8b03758b3171a0
org.refcodes	refcodes-criteria	3.1.0		044e181341cc995f59bc8ae84fdbe763c23c2e6a
org.refcodes	refcodes-criteria	3.1.1		b00c09ef9cfce82d5d440e74c91f4ed06fe4147a
org.refcodes	refcodes-criteria	3.1.2		9e6dc1506e18373fee001e56381e190dee98588b
org.refcodes	refcodes-criteria	3.1.3		97b7c58c29b47f5355de2a8fe323699ce719b5a8
org.refcodes	refcodes-criteria	3.2.2		01a7eb16a26317f62d0b4596366970544d069d9c
org.refcodes	refcodes-criteria	3.2.3		7e6357e3a2f58be1ba06d46572a95757d225b2b7
org.refcodes	refcodes-criteria	3.2.4		6a61e25d112af964b5c77209823778377acf7e76
org.refcodes	refcodes-criteria	3.2.5		b98026bc0675c7272f67a1a83c45e26205644cb0
org.refcodes	refcodes-criteria	3.2.6		6aba3a093295c8995ef8c43d796024cfd29cf4a0
org.refcodes	refcodes-criteria	3.2.7		5b215329912a701e5e3ebd1801c0facd1f1c7919
org.refcodes	refcodes-criteria	3.2.8		7da28f70714dd41254e9a862b49b7793efff7912
org.refcodes	refcodes-criteria	3.2.9		b47eacf119a444ae9a96553f89bb9f7adc0075d0
org.refcodes	refcodes-criteria	3.3.0		dac9783149fff5fc52fbbe1469a93c0a823284ac
org.refcodes	refcodes-criteria	3.3.1		75faa7d58b2da1a5e680400cf77f484c698eb9ac
org.refcodes	refcodes-criteria	3.3.2		a3a0cc947018f92986c87ebc2564fb5767913409
org.refcodes	refcodes-criteria	3.3.3		f181cc7a015e2e7ed43c0ef81a286ad7c2f82309
org.refcodes	refcodes-criteria	3.3.5		f722f57030def861d56a342d5f7d48a31fb1cc2d
org.refcodes	refcodes-criteria	3.3.6		59e0dd151a505e70aa705b4b63c4cebea6d04b7e
org.refcodes	refcodes-criteria	3.3.7		e7a3acdab2e46a110d36ffabfb090bbaf56cb477
org.refcodes	refcodes-criteria	3.3.8		aa90f7fb48a68fc62c86b035780d302199ca9de4
org.refcodes	refcodes-criteria	3.3.9		48810a02d7cb55d927bafe98f43cc65b9e631f2a
org.scalatest	scalatest-diagrams_sjs1.0.0-M8_2.11	3.2.0-M1		759a878b27eb0cbf18a24e4c14d0ab2f4e3709b4
org.scalatest	scalatest-diagrams_sjs1.0.0-M8_2.11	3.2.0-M2		65b2f1467258ecf17df388e3d152b592047b5c9a
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.10		a90d6ec1e5198e121d7f7b0b29abdb55b40c05ef
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.11		0466f9fa67b500a8a2e675464fbf50a38cd4a5c0
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.2		0cb0feac509c748b0ce22e9a1f5b47095df36ab4
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.3		7b1905439eaa5918ac0b3012edf2e03128780f57
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.4		8725799e7a9d58a38ea53f4e42027e4ac31fea7f
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.5		ba9bf50cebe3abbd249bbc7fd94c4d5f1cd916c7
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.6		c9a8791ecdea6e82fdf16ab2ae6e398afa561ce0
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.7		3d69298bb03c6575714d2c562e542faab2c081cd
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.8		f9ae5f94dba1071e5ba1a9ea9817e2f37ccca02c
org.scoverage	scalac-scoverage-plugin_2.13.1	1.4.9		69cef64a3a574bd5e029ef4d80fa839c3cc525b9
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0		94368f9ed7c0221f3c14f01df4c47c216a5b440c
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-M2		4a2131aae271943dd9b976e197dcded7f41dd63b
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-M3		de82c319fd4d7ccf899eea9a0ccba56d75484349
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-M4		5820c97a2dd27aef03c7c30039f141d90a7b0c60
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-M5		dc97d41e47f0497e0374f6ffd8e153df393a916a
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-M6		b34679c450bbe1ca20a4d8b2a9a4296adaf316b3
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-M7		d61abc0ff3c3410bb3766f16d2635b1bed3b0a07
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-RC1		c0328e6bfbd041e9bb6574e65ca5b51e30a2b2ae
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.0-RC2		81119de254986eab976cb151178db6740072d1d2
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.1		c17d5ee77c262828dbd4f47332f43da6f4d13f5a
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.2		cf2acce58b393d41ee99342bf4319b23105d52d6
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.3		eae38ef0a37d861b7dc796ee839c691ff41bf842
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.5		f5e99a7145b5b9eff61d979560f8935bc102f191
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.7		f3c64df629c7e87728a35fad157d044c0c7d33fb
org.scoverage	scalac-scoverage-plugin_2.13.1	2.0.8		bc464055ad8533911126fea8b89f8c4cd9d35e80
org.talend.sdk.component	component-server-image	0.65.0M3		ac529dfd862a02e374cf540836bf49c1116d0240
org.talend.sdk.component	component-server-image	0.65.0M4		12a4c2c1c46f14426aac20cf2d657f62f4121a30
org.talend.sdk.component	component-server-image	0.66.0		2b3eaaa82d5cde5b7436e46b5980b28ce81dfbf8
org.talend.sdk.component	component-server-image	0.66.1		6c12776c2d1759e2be0bebd3147b4862916bb19e
org.talend.sdk.component	component-server-image	0.67.0M1		774f905d819c33cebcf3d366fb03d97c1a2513ab
org.talend.sdk.component	component-server-image	1.1.10		4304bc3ef2fab621253548db188af53b78ed186d
org.talend.sdk.component	component-server-image	1.1.11		c5ff609d7478fa6a3a703b97f5b5d9d104fec755
org.talend.sdk.component	component-server-image	1.1.12		b340f84f59607596a459024dd8c5212c8a88924a
org.talend.sdk.component	component-server-image	1.1.13		63be99f599bfe78e81f530c100e53dac9e63c811
org.talend.sdk.component	component-server-image	1.1.14		ac0865b05ac6e083d6e59e5ecc6a91396708d519
org.talend.sdk.component	component-server-image	1.1.15		a441ac780dab6ee8569cc36caeaad230102474d9
org.talend.sdk.component	component-server-image	1.1.15.1		1f9a887acabf04649ce5e61cc06d53d259b13b06
org.talend.sdk.component	component-server-image	1.1.15.2		55710a648bece24294be68e5254918f7d9d6102c
org.talend.sdk.component	component-server-image	1.1.16		c7bdfa3d3fa423261227ad5b3abc0e542557b068
org.talend.sdk.component	component-server-image	1.1.17		8de360c0aa1c5430eb23f24a55572ba93ef2bc44
org.talend.sdk.component	component-server-image	1.1.18		b873814f7e1dfb894f1afff035dad676be1a7162
org.talend.sdk.component	component-server-image	1.1.19		fe94c21fbfd53c02df86ad52c0ad6213926a97e3
org.talend.sdk.component	component-server-image	1.1.20		ec35ab9fba3ea360b601f687ff1cd9745c72c714
org.talend.sdk.component	component-server-image	1.1.21		d7bde8fbdece71dc6c2b709b69a12529e09f0d37
org.talend.sdk.component	component-server-image	1.1.22		a18f4c567ad29293e0f37b786d367e850170ceb5
org.talend.sdk.component	component-server-image	1.1.23		2e1156867c2dfba52830729096e62e4e83a0d6f5
org.talend.sdk.component	component-server-image	1.1.24		e3949db64780a761a6a497819850e0c1720260ec
org.talend.sdk.component	component-server-image	1.1.25		a738c3851a00514066623bc4f6b7e7f911cd56be
org.talend.sdk.component	component-server-image	1.1.26		0bc45e91039430f6536fd190d8a44466fcb4628c
org.talend.sdk.component	component-server-image	1.1.27		e54448909af9061bf60473d12af889d3170a0c2c
org.talend.sdk.component	component-server-image	1.1.5		cf4a6080ca946c122f6a112fb6d3a3dc7c0d0e5e
org.talend.sdk.component	component-server-image	1.1.6		d546ecbf387347862ed2fd9f074d4ff736f8087a
org.talend.sdk.component	component-server-image	1.1.7		1b2c5fe0a20be3afd81d13538ba69536261f978f
org.talend.sdk.component	component-server-image	1.1.8		851f37b08387676775dd6c7b33348bdc556bdc9c
org.talend.sdk.component	component-server-image	1.1.9		9da756229db6bea29459637c9ed39b92d37cdba7
org.talend.sdk.component	component-server-image	1.28.0		3a62ceaa24c844e124d3d705172f2dbb64722348
org.talend.sdk.component	component-server-image	1.28.1		1a87c5d0a8deb58125ddfee4e7cfbcbe3c2113b3
org.talend.sdk.component	component-server-image	1.28.2		02294f8b2104ea1b3a64899d7d7893055d660301
org.talend.sdk.component	component-server-image	1.29.0		43c4a2159bcb5b47b165ba0acef6efec8c00365a
org.talend.sdk.component	component-server-image	1.29.1		a84f49f7751ff4d0989a3002ab9ce101068ab931
org.talend.sdk.component	component-server-image	1.29.2		cdd28b69b1341ff3d5575aa61ca8336d656a6db5
org.talend.sdk.component	component-server-image	1.30.0		179fdf591610915070e95f7123a08abf62a1c000
org.talend.sdk.component	component-server-image	1.31.0		1c0f201946d83767035a2ed84d6ef5d8cf996da9
org.talend.sdk.component	component-server-image	1.31.1		1a0b799a5c5fbc868406f407c688e6d0d95549a7
org.talend.sdk.component	component-server-image	1.31.2		401b0ef3879d9db32b11d325ff30b2e1c23ea02e
org.talend.sdk.component	component-server-image	1.32.0		faf26ae8eb31c5c5b86b6f4e5aee3d3d63868a79
org.talend.sdk.component	component-server-image	1.32.1		049ade87fd81530299739322b0d5fd97fb11b521
org.talend.sdk.component	component-server-image	1.32.2		3f05d6e0c7d814939abb191ab0b19df745ae752b
org.talend.sdk.component	component-server-image	1.33.0		1d2b8abbab3964f96c4b77440ab7730a82383c34
org.talend.sdk.component	component-server-image	1.33.1		50e1493471fab9a0ec91505182884e4b86cb7f1f
org.talend.sdk.component	component-server-image	1.33.2		36eaa056e21b82bc481be300f54501d2df0dfc39
org.talend.sdk.component	component-server-image	1.34.0		3f726c9af4d18a57d271e5315597f2b5075ca3cd
org.talend.sdk.component	component-server-image	1.34.1		5a118477d7acf35a5ddf1ceb8b5e69f98e6cf4b9
org.talend.sdk.component	component-server-image	1.35.0		b6d1b872875a6416c15cdd4b6c99d1dcf10fd8f0
org.talend.sdk.component	component-server-image	1.35.1		197731012d73191768a66295d81e3509465f78b6
org.talend.sdk.component	component-server-image	1.36.0		85c046b8ae468551e2c7426e55797264684304ef
org.talend.sdk.component	component-server-image	1.36.1		710ab6abec488d6aac64891b166340351bc067f1
org.talend.sdk.component	component-server-image	1.37.0		3d4b4153f827bb1b4976d85d2ea998ee6ed6be9f
org.talend.sdk.component	component-server-image	1.37.1		c652a859ab916129bf304ce0131a653b8feff36a
org.talend.sdk.component	component-server-image	1.38.0		e43a19254874ddeb8d7323ff2baac5fe62313a04
org.talend.sdk.component	component-server-image	1.38.1		a3f648e319cbb22260c70bf30a9a08d1170a3ced
org.talend.sdk.component	component-server-image	1.38.10		4cbf2d49f52e67d0a9773bb371daead3431af244
org.talend.sdk.component	component-server-image	1.38.11		f543060137d3e1b61fdfff21c945ce454c574e74
org.talend.sdk.component	component-server-image	1.38.12		3b9f3d1e6d102bec766bfa2909739514b9864826
org.talend.sdk.component	component-server-image	1.38.13		512beac5f5dd812a59ae6863b3e9b12ceef34d34
org.talend.sdk.component	component-server-image	1.38.14		3f293214b3fcc60186881ee01f73a43c9a72b6e5
org.talend.sdk.component	component-server-image	1.38.15		d1ec29c513c1e548cf75266333a80120469e0ec6
org.talend.sdk.component	component-server-image	1.38.16		1b553d77167b56a9ffb1a447afb81c9f0d9e910a
org.talend.sdk.component	component-server-image	1.38.2		7cfd42863671a1e83272530ecf591e261fc332d7
org.talend.sdk.component	component-server-image	1.38.3		501759aae66c588aa3276fc5dcd5aae5687e3382
