au.id.tmm.tmm-utils	tmm-utils-circe_3	0.10.0		fad908dbb577778b21ed9efbf7202a8a5e228f11
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3-rc1		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3-rc2		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3-rc3		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3-rc4		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3-rc5		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3-rc6		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3-rc7		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.1		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.10		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.11		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.12		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.13		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.14		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.15		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.15-gfa		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.16		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.17		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.18		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.19		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.2		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.20		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.21		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.22		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.23		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.24		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.25		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.26		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.27		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.28		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.29		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.3		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.30		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.31		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.32		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.33		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.34		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.35		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.4		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.5		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.6		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.7		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.8		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.8-beta1		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.8-beta2		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.3.9		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta1		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta10		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta11		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta12		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta13		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta2		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta3		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta4		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta6		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta8		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.0-beta9		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.1		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.2		N/A
org.glassfish.grizzly.samples	grizzly-comet-samples	2.4.3		N/A
org.hyrts	hyrts-core	1.0.0		a21d5e2decc5386da745089d21be3ce8bc24e7af
org.hyrts	hyrts-core	1.0.1		eebf5f3184776db5cba575277fca8d484ee03984
org.meeuw.util	mihxil-util-parent	0.2		N/A
org.meeuw.util	mihxil-util-parent	0.3		N/A
org.meeuw.util	mihxil-util-parent	1.0		N/A
org.meeuw.util	mihxil-util-parent	1.1		N/A
org.meeuw.util	mihxil-util-parent	1.10		N/A
org.meeuw.util	mihxil-util-parent	1.11		N/A
org.meeuw.util	mihxil-util-parent	1.2		N/A
org.meeuw.util	mihxil-util-parent	1.3		N/A
org.meeuw.util	mihxil-util-parent	1.4		N/A
org.meeuw.util	mihxil-util-parent	1.5		N/A
org.meeuw.util	mihxil-util-parent	1.6		N/A
org.meeuw.util	mihxil-util-parent	1.7		N/A
org.meeuw.util	mihxil-util-parent	1.8		N/A
org.meeuw.util	mihxil-util-parent	1.9		N/A
org.metafacture	metafacture-biblio	5.0.0		6830b66ad5885c5782b3cfbc2115c073ed05df0a
org.metafacture	metafacture-biblio	5.0.0-rc1		7f7d6d932f6c323b60c0308f20fb15918e6b23aa
org.metafacture	metafacture-biblio	5.0.0-rc2		0b4a228af8927c0c9c08b6b776c36aea6746130b
org.metafacture	metafacture-biblio	5.0.1		1c5097356d59b2ea7e91e2989d7d7943d5abd2ca
org.metafacture	metafacture-biblio	5.1.0		cb93a6781dcce1410f6b6ae5b4cb220024962644
org.metafacture	metafacture-biblio	5.2.0		7a9ca1a7b814adf51df29e8a66020c7c309b5795
org.metafacture	metafacture-biblio	5.3.0		f87e28578baa0cf51e3bf7cf97e065e838e207e5
org.metafacture	metafacture-biblio	5.3.1		7844a47cfef227c70e01b46bb60073c050b12d7c
org.metafacture	metafacture-biblio	5.3.2		f7bec6871f3b1f387904dc639d59593c7ed547f1
org.metafacture	metafacture-biblio	5.4.0		7153ba20adc1dc289d6a21fc45155d98fd73a876
org.metafacture	metafacture-biblio	5.5.0		d87d02939cde63f1227b75a15ce2464f248cb773
org.metafacture	metafacture-biblio	5.6.0		4289ee795f09c6ceeb2ace7b36df3676d8b953f4
org.metafacture	metafacture-biblio	5.7.0		77b4e2dca00b40855bcfb8cceb1fd68e966f752b
org.metafacture	metafacture-biblio	6.0.0		8877689f90d7688b2e129527120c6173c6063c45
org.metafacture	metafacture-biblio	6.1.0		72fd5a9075ad4b5c11aa4292a82c7b671715e8a9
org.metafacture	metafacture-biblio	6.1.1		f8b2750ed9e7aa8945ba619e51735849db3c5101
org.metafacture	metafacture-biblio	6.1.2		45918f6244b6db40a63a1267b1e3988a907e813b
org.metafacture	metafacture-biblio	6.2.0		656a11d00575a99ea18cecf08c9bbc403ae0edf7
org.nd4j	python4j-numpy	1.0.0-M1		9320df70ec9c141307a9b4cf13685ce0bcd45454
org.nd4j	python4j-numpy	1.0.0-M1.1		bcce20fc7a5b541b4bcf9579ab8fe25436ac088c
org.nd4j	python4j-numpy	1.0.0-M2		5493c135567c1ce5cda0e37e2a7176bb22071941
org.nd4j	python4j-numpy	1.0.0-M2.1		ba0df415f76814a9a1fd061895775c5ef2b08871
org.ow2.easybeans.itests	easybeans-itests-basic	2.0.0		a854f2318baf971e100950db9abe90b0bffa7191
org.ow2.easybeans.itests	easybeans-itests-basic	2.0.0-M1		b7ca7473da2ecddbac837648c8551812ea34a451
org.ow2.easybeans.itests	easybeans-itests-basic	2.0.0-M2		6e6e50694bd575cc47e70eae66a548d0b1c4ee43
org.ow2.easybeans.itests	easybeans-itests-basic	2.0.0-RC1		d7433198577e45dd9181ff5e6a38e5b426d469a7
org.ow2.easybeans.itests	easybeans-itests-basic	3.0.0-M1		11ddaf2c638c400e5f0b8be80eb9e912b1bd42c8
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0		6780e20ae62b0a9cb6df7ae67ba963d10348db00
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0-alpha-7		0f5f660d98345ceb96eb689691071790972cc4d6
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0-beta-2		4934c98c2c6647f5e6679c5f1dc1516dd004658d
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0-beta-3		4934c98c2c6647f5e6679c5f1dc1516dd004658d
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0-beta-4		4934c98c2c6647f5e6679c5f1dc1516dd004658d
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0-rc-1		4c13f4716520302342521ae80a907d545c108fbd
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0-rc-2		6780e20ae62b0a9cb6df7ae67ba963d10348db00
org.seleniumhq.selenium	selenium-devtools-v85	4.0.0-rc-3		39ee9b0c771d18a5595fdf1475eadcc0f0f238b7
org.seleniumhq.selenium	selenium-devtools-v85	4.1.0		39ee9b0c771d18a5595fdf1475eadcc0f0f238b7
org.seleniumhq.selenium	selenium-devtools-v85	4.1.1		39ee9b0c771d18a5595fdf1475eadcc0f0f238b7
org.seleniumhq.selenium	selenium-devtools-v85	4.1.2		627f9ea27c505032abb04b480aed5462e3a24182
org.seleniumhq.selenium	selenium-devtools-v85	4.1.3		627f9ea27c505032abb04b480aed5462e3a24182
org.seleniumhq.selenium	selenium-devtools-v85	4.1.4		627f9ea27c505032abb04b480aed5462e3a24182
org.seleniumhq.selenium	selenium-devtools-v85	4.10.0		b3f15592182e542e4f031e61c8d8808e71ed10d7
org.seleniumhq.selenium	selenium-devtools-v85	4.11.0		21e0148f18dfb4c11058b2092497031bd53dc56a
org.seleniumhq.selenium	selenium-devtools-v85	4.12.0		cba6de32eb7223cf6b0f605a02e20eca2662141c
org.seleniumhq.selenium	selenium-devtools-v85	4.12.1		5469963e082f59946ec627114f7baa2fa5bf81d8
org.seleniumhq.selenium	selenium-devtools-v85	4.13.0		5469963e082f59946ec627114f7baa2fa5bf81d8
org.seleniumhq.selenium	selenium-devtools-v85	4.14.0		0737103de47d2c827bc19322e924aa7773662d09
org.seleniumhq.selenium	selenium-devtools-v85	4.14.1		9380a6551d8c99a913b59d06682af27467cf151f
org.seleniumhq.selenium	selenium-devtools-v85	4.15.0		2b8f4e092b072054d5da120d0c3e8284672e2331
org.seleniumhq.selenium	selenium-devtools-v85	4.16.0		69c7b5c4d5c2734a1ab60010b43445214235c5b3
org.seleniumhq.selenium	selenium-devtools-v85	4.16.1		69c7b5c4d5c2734a1ab60010b43445214235c5b3
org.seleniumhq.selenium	selenium-devtools-v85	4.17.0		69c7b5c4d5c2734a1ab60010b43445214235c5b3
org.seleniumhq.selenium	selenium-devtools-v85	4.18.0		69c7b5c4d5c2734a1ab60010b43445214235c5b3
org.seleniumhq.selenium	selenium-devtools-v85	4.18.1		69c7b5c4d5c2734a1ab60010b43445214235c5b3
org.seleniumhq.selenium	selenium-devtools-v85	4.19.0		d0a67f642e3bed25aa15d7a0f86e29a1d2f45079
org.seleniumhq.selenium	selenium-devtools-v85	4.19.1		d0a67f642e3bed25aa15d7a0f86e29a1d2f45079
org.seleniumhq.selenium	selenium-devtools-v85	4.2.0		627f9ea27c505032abb04b480aed5462e3a24182
org.seleniumhq.selenium	selenium-devtools-v85	4.2.1		627f9ea27c505032abb04b480aed5462e3a24182
org.seleniumhq.selenium	selenium-devtools-v85	4.2.2		627f9ea27c505032abb04b480aed5462e3a24182
org.seleniumhq.selenium	selenium-devtools-v85	4.20.0		c7c4f2166933c72e7b2f8e855ac4b6875521bd2e
org.seleniumhq.selenium	selenium-devtools-v85	4.21.0		c7c4f2166933c72e7b2f8e855ac4b6875521bd2e
org.seleniumhq.selenium	selenium-devtools-v85	4.22.0		c7c4f2166933c72e7b2f8e855ac4b6875521bd2e
org.seleniumhq.selenium	selenium-devtools-v85	4.23.0		c7c4f2166933c72e7b2f8e855ac4b6875521bd2e
org.seleniumhq.selenium	selenium-devtools-v85	4.23.1		c7c4f2166933c72e7b2f8e855ac4b6875521bd2e
org.seleniumhq.selenium	selenium-devtools-v85	4.24.0		c7c4f2166933c72e7b2f8e855ac4b6875521bd2e
org.seleniumhq.selenium	selenium-devtools-v85	4.25.0		c7c4f2166933c72e7b2f8e855ac4b6875521bd2e
org.seleniumhq.selenium	selenium-devtools-v85	4.26.0		786a93d6de154df7c02afc77888a14b5b9068a51
org.seleniumhq.selenium	selenium-devtools-v85	4.27.0		786a93d6de154df7c02afc77888a14b5b9068a51
org.seleniumhq.selenium	selenium-devtools-v85	4.28.0		786a93d6de154df7c02afc77888a14b5b9068a51
org.seleniumhq.selenium	selenium-devtools-v85	4.28.1		786a93d6de154df7c02afc77888a14b5b9068a51
org.seleniumhq.selenium	selenium-devtools-v85	4.29.0		786a93d6de154df7c02afc77888a14b5b9068a51
org.seleniumhq.selenium	selenium-devtools-v85	4.3.0		cc1a45d92de370fa5b424b7655b2131ea79e8b9f
org.seleniumhq.selenium	selenium-devtools-v85	4.4.0		627f9ea27c505032abb04b480aed5462e3a24182
org.seleniumhq.selenium	selenium-devtools-v85	4.5.0		5bf6e8805b1ca29dc8dfa1c460ff8f0de0ff9d74
org.seleniumhq.selenium	selenium-devtools-v85	4.5.1		a675910ee50b61877ea9947054a1031f57cb9b8a
org.seleniumhq.selenium	selenium-devtools-v85	4.5.2		a675910ee50b61877ea9947054a1031f57cb9b8a
org.seleniumhq.selenium	selenium-devtools-v85	4.5.3		a675910ee50b61877ea9947054a1031f57cb9b8a
org.seleniumhq.selenium	selenium-devtools-v85	4.6.0		a675910ee50b61877ea9947054a1031f57cb9b8a
org.seleniumhq.selenium	selenium-devtools-v85	4.7.0		61699040ac59856fd94b036215ef9e2a9412e0e9
org.seleniumhq.selenium	selenium-devtools-v85	4.7.1		61699040ac59856fd94b036215ef9e2a9412e0e9
org.seleniumhq.selenium	selenium-devtools-v85	4.7.2		61699040ac59856fd94b036215ef9e2a9412e0e9
org.seleniumhq.selenium	selenium-devtools-v85	4.8.0		0a41a71aa1552394447c23f5a11f67f57a4c6504
org.seleniumhq.selenium	selenium-devtools-v85	4.8.1		0a41a71aa1552394447c23f5a11f67f57a4c6504
org.seleniumhq.selenium	selenium-devtools-v85	4.8.2		0a41a71aa1552394447c23f5a11f67f57a4c6504
org.seleniumhq.selenium	selenium-devtools-v85	4.8.3		0a41a71aa1552394447c23f5a11f67f57a4c6504
org.seleniumhq.selenium	selenium-devtools-v85	4.9.0		0a41a71aa1552394447c23f5a11f67f57a4c6504
org.seleniumhq.selenium	selenium-devtools-v85	4.9.1		0a41a71aa1552394447c23f5a11f67f57a4c6504
org.sonatype.nexus.plugins	nexus-repository-labrat-parent	0.0.1		N/A
org.sonatype.nexus.plugins	nexus-repository-labrat-parent	0.0.2		N/A
org.squbs	squbs-zkcluster_2.12	0.10.0		793763fd905e4cf0ee5cd5389e431ced61484266
org.squbs	squbs-zkcluster_2.12	0.11.0		d6d91df6940931a32e0a6dffc570fb31b40d67e6
org.squbs	squbs-zkcluster_2.12	0.12.0		17e9b68924d094746508aac54382fbb675343434
org.squbs	squbs-zkcluster_2.12	0.13.0		adc1659a1c720c5347809a5e33bd06f71298601c
org.squbs	squbs-zkcluster_2.12	0.14.0		a54cee8c134041e6c2bd82181d9266a702552cbc
org.squbs	squbs-zkcluster_2.12	0.15.0		c5fec320db2f842e98f665ffe7171508e3b9c1d6
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.2		2e10d36eb96852ed754d150bac5a80b2d9ea7745
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.3		c83f8f4e64241732a68703b6c8a807be319ba37e
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.4		b8374b4da21c784aa627584c273c6ff18bb48cf7
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.5		19027dfacaf1c19a2d1e9153dbb4807d77055842
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.6		a9d0a812060c07a82b3f85fd4a2a93f09aee0785
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.7		d0990c8380bf7ee9c8513d1553be141e8a6d601b
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.8		2431a077ab9982f125d74b0ed4d6a4a1057ffaf3
org.virtuslab.scala-cli	bloop-rifle_2.12	0.0.9		2e1bef34165f8a40574d40733335b99f24ca98be
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.0		8e00a61101e8f6754f01162d0ae8a8912f3a0717
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.1		cb41d421c3c925371ca82bc20f019a86d3e58d73
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.10		b56845ea1b8ba07d0a5da58605c3f50490a33d24
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.11		b0697c9ed85d218ae82f24679a37fd783455f526
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.12		746abeb5ec7d96e26f0764d8ac696376a2dc69ce
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.13		46926ba0bb8db6a7ab2464cf4e8595c3d2ae3bbd
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.14		6d52b6e15e47c5e0240fb3f8182c0058bb4651ac
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.15		1c4e8d2893dd86100e0e907a32b1444713a96078
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.16		8a6c020764ebca5fbcdf45b45bd11d8b4298a0f3
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.17		d3a9efcc2089ae816059d66e28d666a035005b27
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.18		2aca25b380a6ddd082d136d6fce9c3cf9a276dc7
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.19		d6eba17e433223e02a0ba476f43d6a96e0424968
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.2		271c631a760b6ae801426dbf59751632554656ad
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.20		d3a188acbc21a71c393db0b810b5e0d1fdf4a777
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.3		209e73b02646caf93d6e740defeec3c080ce0159
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.4		d537ba67c220985a75320853e919f85d6115bab3
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.5		3ddb21ae0517ce6ce349853ce346e2fb617bd9b3
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.6		951b6741c63a284613fd725406e309d5133c4542
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.7		bee55090cc4405e1f7d430a0c00ca70cf7bcdf77
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.8		86526af9adf89126b2381bb93ed1b7c96ba42fd9
org.virtuslab.scala-cli	bloop-rifle_2.12	0.1.9		7fa11a69a56598af12c7268ad630b42a46da1672
org.virtuslab.scala-cli	bloop-rifle_2.12	0.2.0		f1b9066961793342f90f142b89afd020cadbb867
org.virtuslab.scala-cli	bloop-rifle_2.12	0.2.1		5678c62802f4a8b7ec679e90b07e2869b23eb234
org.virtuslab.scala-cli	bloop-rifle_2.12	1.0.0-RC1		328d70d7f616105f76facfc42406fa33103ea907
org.webjars.npm	camel-case	0.0.1		dd84dd27130b0c26587f127da26b44d976c7d068
org.webjars.npm	camel-case	0.1.0		73f34d79e312e315111c77ccf90d5dbb2764ea9a
org.webjars.npm	camel-case	1.2.2		f44344aae8a8ecd44ee188989830a2978dbb5e5c
org.webjars.npm	camel-case	3.0.0		fdb6810f21415bd46419423b690381e16da17ba1
org.webjars.npm	camel-case	4.1.1		cb2b777340f594b17095dd0a19931ed9e39bc7aa
org.webjars.npm	camel-case	4.1.2		b7014378848f342be5a9e4a2b48df96327fbf503
org.webjars.npm	elkjs	0.7.1		4e3c7e930439f316204a114c584aeb4a38cdb715
org.webjars.npm	elkjs	0.8.2		a08c9ca7462ccad53f9590aa694c9dbb588a28ee
org.webjars.npm	elkjs	0.9.1		be6b8ce3c6eb3ad52079d7e3e12467cc43768911
org.webjars.npm	elkjs	0.9.2		eb5d915865694297907b28e13aace0d6b8e04c81
org.webjars.npm	elkjs	0.9.3		6219232ec8c56e297fba3b16ee7bdba711000244
org.webjars.npm	github-com-graingert-wow	1.3.0		e5ed37684453cc0cbfd831f5e5313bb8ce5de6cb
org.xson	tangyuan-web	1.2.0		d480aef7955bba17a0241762d68193efb0ee755b
ru.vyarus	gradle-quality-plugin	1.0.1		7182feb8bbef2ce325d0b26b25eaf529d194a47d
ru.vyarus	gradle-quality-plugin	1.0.2		e75061c875c4af8c00f7462f18ccb2c82bdeeea5
ru.vyarus	gradle-quality-plugin	1.0.3		a44f843f4dc3ae50bb4f1217c5c84bb2b1e4941e
ru.vyarus	gradle-quality-plugin	1.1.0		2da9ab03f12217d1f10ee1c3e017c7341478dce6
ru.vyarus	gradle-quality-plugin	1.1.1		f617707818bc04cd78f0e68e637d5bd421c16a3d
ru.vyarus	gradle-quality-plugin	1.2.0		971e6b6647bc57851a399169953c921aea778a3c
ru.vyarus	gradle-quality-plugin	1.3.0		a081844fc4161f749c6c7ad6452d22886300ac34
ru.vyarus	gradle-quality-plugin	2.0.0		2013192ca3429eec84e060f34ef1f249fc6d071f
ru.vyarus	gradle-quality-plugin	2.1.0		4ed6dfd48cffb67e2785041737fd16f4685e3724
ru.vyarus	gradle-quality-plugin	2.2.0		0146bf7d3537ec63adab9421f5a4994cd4170459
ru.vyarus	gradle-quality-plugin	2.3.0		614e3a5da4fd6d3f9d818b4abaa49347b96872d2
ru.vyarus	gradle-quality-plugin	2.4.0		5836d9b1289905c119273c583c7064ff2797756c
ru.vyarus	gradle-quality-plugin	3.0.0		0d48c0a1d43fb89cf19436b71361afcaa0977cc0
ru.vyarus	gradle-quality-plugin	3.1.0		8f1fc8d0e33f5bfa7266a15f869da285eacde029
ru.vyarus	gradle-quality-plugin	3.1.1		543da4665433a39dcf4edf5aaba4b864523935d7
ru.vyarus	gradle-quality-plugin	3.2.0		80fd8ebeb22379acd1f9e7e62547f0aa7b2c047c
ru.vyarus	gradle-quality-plugin	3.3.0		a27af2c7bd6adc05c18e0c469acb50a914e10c5d
ru.vyarus	gradle-quality-plugin	3.4.0		c276b1966a505e42c78d8110c3eab6145ae7f1c5
ru.vyarus	gradle-quality-plugin	4.0.0		fbe3250dd18b4b486e16b681f97d17101c14b389
ru.vyarus	gradle-quality-plugin	4.1.0		bb6362483def9bf538f79c5a742c033114f286dd
ru.vyarus	gradle-quality-plugin	4.2.0		f1effeeba9b6a7014c16c158a0c8baafc2ab8b69
ru.vyarus	gradle-quality-plugin	4.2.1		495f292031ddaeb215d09d22b70bf57af21ed806
ru.vyarus	gradle-quality-plugin	4.2.2		a80dafe0846f0d90df37cfb84146f3216fad9057
ru.vyarus	gradle-quality-plugin	4.3.0		3424f2fdfd7a591bf30d68c0267a441a05d40525
ru.vyarus	gradle-quality-plugin	4.4.0		b6a009c5daf80c55fb29db19d5bbdd7ea659d325
ru.vyarus	gradle-quality-plugin	4.5.0		6144edf92a6f9906e9bee3f3d3b5e2c70f528262
ru.vyarus	gradle-quality-plugin	4.6.0		9f6f1f6b02b3b71bbaf1f3813f191e8729a48844
ru.vyarus	gradle-quality-plugin	4.7.0		f0dd5739af8caa55a369b543c7190d3835f3f5ab
ru.vyarus	gradle-quality-plugin	4.8.0		85abe685b25430a61656254eac8671ffe777efc5
ru.vyarus	gradle-quality-plugin	4.9.0		fc7b91b83500d6c37a42cf57ef507fa979c5239d
ru.vyarus	gradle-quality-plugin	5.0.0		6fad7ae983280febe2e128166d0bf32f4dda49bb
ru.yoomoney.tech	moira-kotlin-client	2.0.0		74447dbc60f112dc5c7619eab35b59c18106cb65
software.amazon.profiler	codeguru-profiler-for-spark	1.0		bd2821a88d0df6c2a695614e05efd7eb004cf418
tz.co.asoft	symphony-inputs-core-iossimulatorarm64	2.0.16		N/A
tz.co.asoft	symphony-inputs-core-iossimulatorarm64	2.0.16	metadata	8c6b90277411fb995d6ed83f009c2d9c660ca31e
xyz.tneciv	no-duplicate-submission	1.0.0		334184a47f793b7a6feeb27287ee0a71146a1ead
zone.cogni.asquare	cogni-core	0.5.0-a		93ef579cbd929504ff9fdcfcfb00d8f9ee078308
zone.cogni.asquare	cogni-core	0.5.1		3daca346f3d48ff2ad4c39a7a6d1719b7adc9eef
zone.cogni.asquare	cogni-core	0.5.1-a		d9a16439bef19162b849091251aa48200d0f7f97
zone.cogni.asquare	cogni-core	0.5.2		79c4720f90b6dd107a76bc8627ea3ec1421093e6
zone.cogni.asquare	cogni-core	0.5.3		dfb9c8feda1b64c343bc8d6cf6784f4b2ff59b63
zone.cogni.asquare	cogni-core	0.6.16		8923ff00f86dffc9d0d4150f175eeb8585eeca51
zone.cogni.asquare	cogni-core	0.6.17		9a0628d42e8d35dc54cc6ef672e9fb949e0ea8f8
zone.cogni.asquare	cogni-core	0.6.18		2d360a846c48536cbb836a532dedbf484fccd4a5
zone.cogni.asquare	cogni-core	0.6.19		8bf7954d16dc6f3f034f899c5904e0c85836b44d
zone.cogni.asquare	cogni-core	0.6.20		bba5dda384233b1d76b8fd8163d93445adc44727
zone.cogni.asquare	cogni-core	0.6.4-b		858898dddbc506cc2f8c338bb7dbcf4c17723bb9
zone.cogni.asquare	cogni-core	0.6.7		bb960a9fd6962dd848ea010d8ee837454ab712f1
zone.cogni.asquare	cogni-core	0.6.8		cc0b1471be009cc0211a23923490dba76d236f3c
zone.cogni.asquare	cogni-core	0.6.9-f		724b0ba49aca0523a552eb0fcbdd3fa950cedff3
zone.cogni.asquare	cogni-core	0.7.0		14483de10fb0a247a92a14eb79b13570b80d247d
