ch.nexsol-tech.spring	spring-build	1.0.0		N/A
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.113.1		9faa5cf479952bdf0361c236e1b844242b6a6fb2
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.115.1		df6c00865dfc239832f41c892654822072f24b20
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.116.1		de532a6916f494300411b0c39ce03837a1bdeb8b
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.116.2		8c4d9d9ebf81b561077179d19c4d9b88c43c8fdd
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.121.2		158427611fffb8275879848bd9ee88f01b4a88a5
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.121.3		d4ee024412ea8de26ebfae6518f24d62614a609b
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.122.1		7ec265820a0c1bf1ffd9908f6472bc1d76dc3cac
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.123.1		db178ee19b592a3903f92581937f02143c8123d1
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.123.2		dcb3e5cf6a46743c8864482dc9707dab18069d56
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.124.1		786dad1f074aec66cfc9be7e0c41cf95cc53a532
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.124.2		b22716ce48daf74889c35234705d566551b080ab
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.124.3		f6f3a447d6baaa6617ac5b33d5632e623ba2fea6
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.125.1		8d2e9bb5057ea780d368773210e46d894742f783
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.126.1		552c5830d0f23b1fb982bfe5a306b7aaf872e09e
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.126.2		1c2d08f9fa251cb9360cbc4cbda26f798fcba7d9
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.127.1		d88f1351c8c7e304a0284e5886e78dc7aefa7029
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.127.2		d724e34323397e53bf68b25165fa31769b9c007b
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.128.1		25d71f48cfcb3678511343804f679b204080ad2a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.129.1		8e80e0aba94e9120ab2654b641aa68cdca83d3cb
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.129.2		65b002f3e2d6138ef52455c2ad9e9ca7794a071a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.129.3		6b181c7cd7bedda9403da28ff169276c392704b5
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.130.1		fb5f1013f09eb259b99da43542016e9344f227f0
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.130.2		47bf4f9a1134783af5e16016d6ef9e677f103441
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.130.3		171eaa39f13052e7464ada80f051f0b67da0c8f3
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.130.5		71dd88dab6d1c1bcd26951519795bf86b716c891
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.130.6		b8a0a96ceff202bb1f7ad583a0ce3fa22401b6e6
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.130.7		49e9b5bfbbef69b69c4b0a5aa9be873b98a3cb9a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.130.8		91702f4ffbf8808ee475cde04be0004ade18b78c
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.144.1		35bc34a7f195311e0b0d90cabaed11735e472e72
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.145.1		28979c64ad43e213d96dc8ef64af68add1b5e460
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.146.1		49efc7c50820b0e276b1b6781aeb6a5bc05847e2
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.146.2		5a1db2cce52f23280c1e6ee882a276e9d9159578
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.147.1		f21d553905dc669d0a45b7bfde6483bfb2b7c065
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.148.1		62b811c36970139577370b3f4f19f074e69717aa
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.149.1		f75692288d539a1715547c193fcf9ebeb06e2758
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.150.1		5f3abc9ab047fa9e4f963bf4739d6e7ee74ebe62
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.151.1		5a69ce8907318c902c43264d36bd8d50033939ad
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.151.2		865ff84e45eb1649bd981bf060808f1436a66934
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.152.1		3d1e579e2e7d53b8fba77c35090d7c53531c05f6
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.153.1		1e89ecefe0462034613179d22677bcaeb887d70d
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.153.2		3e4768538f1f1057e2c1ba5848f2daf0b1e77a9e
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.153.3		5eaf61f41b2b3e08bbdce51deca3ceeb724bd7f1
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.154.1		d3cc1bb769f79ff3dceb789e33b31322cc0a2575
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.155.1		1afb78d1af71a33effbb56d6e6d6c5359e1fffa0
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.155.2		fc75d93dbb6898c318bf32ecb0648c9f2d73814e
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.157.1		fe52660f754d3253ae783ffa53dea21bb8032a20
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.157.2		ebef2f7ff893274ec28de1c1b48044bfeb012283
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.158.1		cc0dc27013c48648eed5c8bd6391dcfd775a16d6
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.158.2		09958012524d726e25f48c180b3611599441b3bd
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.158.3		b72cf957ba279cd6126bf9aa664f045cbe624ac1
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.158.4		a2f0ff72a5dae7b64826a25c5d7f1383fa5a077b
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.160.1		932ff2d83a499124cdef2a9a622bc0ae40e43c98
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.161.1		460dfffe13de7df10cd4b9a4402bd52e84e273cf
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.161.2		a46f682f8ad76b7309bedb3aa2deb41948b2cb53
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.162.1		4d4cbe33fd34fca17ea6236b7eff5346c5df72a2
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.162.2		95f223aaba99de646c1ba9faa182659bade0af11
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.162.3		1353d7377da502e66072759c0e873066c563dca4
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.163.1		ea043bae659f090ebcb1cb69cfae091dc92c3c47
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.164.1		da03535cc1824ab7a0204a34546bf7417025b8aa
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.166.1		4336d6c6bc84b98d4cd33d5c5020956785606f0a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.166.2		f2c80c3d7594102df9914744fe8a85127354a9bd
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.166.3		d8c2dd40da06d34d4923c4e3955e4b1357cbc99a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.167.1		b30abb392e665de69bffb5d0b18100f35655d3a1
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.168.1		49f1fec78e315c942d3093a7dd25aacf4f8fffa6
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.169.1		7a7fe4f8479b52131109a3a6055061391a2c4b76
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.170.1		4433ba73b0fdd39a4bacb81c624595df6d34c087
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.171.1		eb97450621992f8fa1e68446c0b51e274ac7cfe4
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.172.1		7d1b49a61fb0cea4d214a850c6235a69045a00f7
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.172.2		0aea7d57babc110841b76a9b4de16a3f414d83ed
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.174.1		3a6b9c99692bbad827eda6c1475a6d5052d64a5f
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.175.1		97fa25fbf517205503fc1892c34876928c0bb9ab
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.176.1		ff2e0d6b8fe7c04c7e28b1432dc64b91908c3f84
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.176.2		4c1f43734285cff5d449feb50c5760935fdd83ba
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.177.1		ffdf25324b46b9d3ff84f990badc41f25d8163b4
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.178.1		741425b4f9c66a6fb8483c98b9c8386460114f33
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.181.1		856d7756a9077f8be429e2d859aa98806820aa97
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.182.1		2b875417d6c0fdc225c102b5e7a8fdbc258d52ab
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.183.1		d2f286bdf356b6ee13c576227f1498e4bcfdcf7e
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.184.1		ee9de6739173c94a3b4a6518816aee8d5d0f943c
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.186.1		44ec791478f3953e332be798139331d9b0b9c7ee
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.187.1		b04156ea94cbd77cad1c6646b03240949bf0763a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.188.1		8ec5a06f50f68059df7f853ed3c26878fe5f6fc7
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.190.1		e98aafb3da0e738c1c975f437dfda0749d962e99
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.190.2		bf39b382331c60ab44e687ad0416b7198e78870e
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.191.2		ae47a0feea51df6236727d6bc798c526eade800a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.193.1		35b3cb16e878444237a337ae9f263f36fd063669
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.193.2		3764e64a3cfdf18ad7e797532a0121f5d647f943
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.194.1		47af7b565f8d57745e9cf42adc9982b81669b8ff
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.195.1		bcc101273a718a9336964f14f815d2a4252bba65
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.195.2		4b239b66c1c2085b7e8f51d40457bd219fc8de52
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.195.3		c25efb925e3f9aa3a037f751ead8afcea5704319
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.196.1		680e2b9178196ab20d3babd0367c0c96e12955fd
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.197.1		b33db61945c3e006f087f4fdad93b9b413beb60a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.197.2		a684845bed004915204beccc2e8821e764004edf
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.201.1		fdf15c1f99512d9b19b6a705d9c5c01d3fbe7a43
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.201.2		6d083bbf0f96726fa109b957b2248a7d7debea54
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.202.1		d01f245372ba71abb9bf65b99ec9e4d327f27060
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.203.1		ec14ea17dbe774b54252836631cfcf45de5adb58
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.203.2		d33c69aab141faeaa183db72fa73ac2f5b538742
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.204.1		d28889ac3cb8b586f377d26c9193178efbae8f51
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.205.1		96cc53361192beb13c45507cf06f210fe924d297
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.206.1		e7b03752733e4e875e430654ee3c7630e963d18a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.207.1		ff049dbd06205607867ef92f14a02b288a363b4a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.208.1		120b76b538a5c099f5ff5cd59f1cdb87a23e5135
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.208.2		46cb8a8dea530c180c3f9612720c813620532000
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.209.1		955e4a5607737e37111bfc36d120e294608bb18c
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.211.1		0995c74aba4ba84951975254b69c5587ede228ed
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.212.1		c68a89a172fb06a46b9e4f9939fdaf06bf95b157
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.214.1		9028c2e589e3c14757f208892fc01edb6e2c34f7
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.217.1		615d18d615c30955b58557dbc5c771eb9d7f489a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.218.1		6240b13876060b52f7cb7a7a41d244bb14eb7167
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.224.2		ce7aefc993231ad32b6d8bbc5fea108ef842b086
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.224.3		41e173ba4585f728f3bce44e5dc46dcc51af87cc
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.224.4		fdb0ec1e19036c6022329b7916e0fd41521d47bb
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.225.1		77b13e2d8b136b66b1916de6b3ccb4a90333e32f
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.225.2		55b406d2fe21f607ff7853ba44167b52cec228fc
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.233.1		698260025f71fb65fc54fce557fbe3a0490060c1
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.234.1		6e622e687c3dc43c53d11c08282b2e10c4bff092
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.239.1		d3a5d0449c75ea23e94a46dbbe87ac08239fc987
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.239.4		20034d8b181cd2612cf93170ab34c1bfc30792cc
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.252.1		13df0c6764e9319228f74af6ea8cc47b0b2d36c3
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.257.1		9221416cda8777182f1ffe2d247b565cd0c72807
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.265.1		ddbf7bab8480d4d4d5616bd4cf35d3fa82271cc8
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.267.1		23af4f0ad2a344f52de680c665159d269f31f0df
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.267.4		d039f52705de436903d7d15760663be9d427655d
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.267.6		e3cd576a826b1ca2a077736d00022b5a5af418c1
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.267.7		2646d3088d66dff5b0764e94f27ba8afcc2b5ca7
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.269.1		3795846acd2e0ae18f8c70d44894cda3adb3328c
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.271.1		3d2c0b030a2f4f8fbbae35dee0e6ed4da8775a15
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.280.1		c883e0a15a0a01ff8d5ed0c6610fa1d46def7d97
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.1		b6f071b676c0d42e002e8c83d4dd2a9357b92988
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.10		c76e697975db6701ea15a50f3182ec99d9ceadc5
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.11		893885a0097845b3636965b1a888ae2c8bc58292
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.12		d1f85b5bbf754180b3d2807ea2f060254fe65542
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.13		4f090ebf7d4f476b3c82d3fd95989485f50d6606
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.14		25bdbddc473985c602bde9e27805afb754f33c51
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.15		4fd5dfe80aed390a4f92360c4eddddc7dee6d99a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.16		c343aaf9b07e84f61fd311d62a6d4b675cf5a8cd
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.17		ccd17a7a44476a8f1e38ad50317fdaede83b46c8
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.18		19491a7f87137862dc56d6704df72b6d0ed5a403
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.19		f8e14f85995c0c98497c002aa70bd470df246783
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.2		59054b4671010f906361728123a133ee8bbd7771
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.20		ab7e1883b4807ed34034f1c7127e108d57020105
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.22		9a02faceb7d2464ec1d0d04641d8485f71c8925d
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.3		823c2b390113f76be85b78466f5c71190817557f
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.4		9d2ca59d2a802d14481e6b416e9b78855350789a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.5		dac43e159d819b64023938f0ff19e174bc730071
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.6		3ceac7f0dc9566c8a43b4cf8d4102ea542ebb777
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.8		41cb43b7172b2473d77f2d7b49a4ed327538a9aa
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.17.295.9		e60dd65fb32f9b7f5e95236af42da15ce7c139a9
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.12.1		f7e465d48cde75ad57eb5918e39a42b023a07b65
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.17.1		4bde153d4c2e491f4269d7c8a45bc3aebbad2da4
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.17.2		31283536972ad9addb4989e416c927c41e6bcc88
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.26.1		0076f475450f52ca949099d827e115fefd5fc5ee
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.31.1		9cd7fac4bfd9c5dbc82a081d196c9d0352a417fd
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.31.2		c6b29c9d4ebe2957bb142f7f71498d5617d77dd0
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.31.3		032cd68bcc58f6b90b211205615707e925279627
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.31.4		017f130626d7d3c0c3f16623ddad9e458da100b0
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.31.5		c52cb50dad4c3d955717d48f8792e9118bf54524
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.33.1		135e7b46bbba48f0dcc31111ddfdc6cbaaef11c7
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.33.2		be3e5c94ed8c7cece670837fc83ebf6e96c847f0
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.7.1		81cec7d715e989e2c43cffdd5343b7c8ef31cfd1
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.7.2		0ff727d21be013fa321c29d625dc33e3690f4d2a
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.7.3		44b3fcf41253b6435ce0da42bc21ce62971223e0
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.7.4		eac75ce32dfae2332860f09fd40e713002c71ca4
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.7.5		439b9908b3353aefe186c67e7e6556a3d53ea552
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.7.6		02efe50ec41e961bb1b2a5d94018d0b710019bf4
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.8.1		242956818deeda4832ea467bb16af9d4eb6500f3
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.8.2		fa311bf967307c8251caa0ccc62078f5a430c299
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.8.3		8e1aeb89ef97fc5a0e89a6a60911c0e55867a239
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.19.8.4		c5f75a0e08bca92cd5ae4393df5cffb515a58ebc
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.17.1		06749a3b9601fed5de12875809b3484ea37694d6
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.17.2		b3a8eb21083cfc62fe4734346c4c027b54407919
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.22.1		d0e23e256a3c6de6dbddd34aaf30398f1508097f
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.22.2		6cbe04b53596faba5add5b5773cac99bf4821b7e
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.22.3		77c5ce70c9da77f3c8c618e69fc3d136f7bca069
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.32.1		c792fb45ddb672421b876c0d5dfd8318044975bc
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.32.2		969ce85601a79688007678b1a7e5411072dd0c7b
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.37.1		52647bf85868a584832c822f38b38f9688dc253e
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.42.1		372cf8bbdf2b0371a14073746236b45a53ee7c5c
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.7.1		f3af0acb4494d975ed29ec1fddea0b8ad46793e9
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.7.2		bdbc132f47240e7ea90033b68be15a63f4236291
dev.zio	zio-aws-cognitoidentityprovider_2.12	5.20.7.3		f4c987fe241cf5e26bf3822133e397359935cc27
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.103.1		f9fa675c61ba401b553ff630c34db33a9bb8fdfa
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.103.2		07684ee6a096020e00b5c40f5746344adc20d0d2
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.115.1		c69f21a25aba32c8440bbe7c6acb022c564e9b3d
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.115.2		fd502ec534d1b48444a80375c02269534d49bd88
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.120.1		a4e015b91950d82f7b707b50e14a3f610059ef2a
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.149.1		bda6f973a4fdb6e3d516fae3a0b02985ec922a53
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.149.2		fafb37ea44543de4389e7219e8157774bf6e4e2d
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.162.1		34f85ba588c9deb0bf4d6d7bc7341f20401d5367
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.162.2		0974fd7a31864493df9e46bbd4d39b330cb0108c
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.42.1		030fe4c6c3b5ba06fb8f03c45ad787bfaf48bf08
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.42.2		a4106db700b763e6b94a9aa54517aa0671b5270c
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.47.1		4d35a98ca976f5920763689474c61585fa67fc1a
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.56.2		1763e67387cd277f6e309b9792ca6e6ed7dbb5d8
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.58.1		a1e715ed3191dbf0d8aec9696c8c0f73aebef962
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.58.2		7246ea94c706b936d339e2043e26e9a956af3c31
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.58.3		e2c411873f46292b7145f40a55c596cecac98fd9
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.61.1		73ad709d90a183f4c9c3d06d4357885b7a7c9db2
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.69.1		6b16004567d6c4a248cc41d738a7de2a112bf733
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.69.2		eb7426154619a598c1ff16deb486a68c7c386c8c
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.74.1		02912e3f2d2fc76560a5db61eda81252c2415f3f
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.74.2		36e34fe93ae01c4194ca9f6b127face3d999ab03
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.78.1		00b62cc90def71ea9cfcce5a7af4978061ac4e63
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.78.2		a47e28459d3dec47287eed0f4f21988a9f5a84b8
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.78.3		730de81645020045c4a05c3e8fba14d32929442e
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.83.1		445c6a5ae055b9ee8fa7908f1b1e8e0ca257431e
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.83.2		4e85596d903ff06b3c7afa075eda8091b187d16c
dev.zio	zio-aws-cognitoidentityprovider_2.12	6.20.97.2		999187bb98a9061ef013fc15ba385e007328fff0
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.1		4ada30273059c0ba6276dde09ac6bc75b064161a
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.10		eb481cc69a000103a511743ac08b5aad9b438e73
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.11		28f1ca2a4bce6ce5c805497ceef4a9bff3608438
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.12		0616af190c1b42f989dbcde2e85eb93bb4426056
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.13		0735f1ae5f2c81a13514374ca3147b252d1a93a9
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.15		5824c30deecc75e5e7f0247f915e5f81f8a5ce6e
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.2		4d18934093f82a8d917107d3819422d5ef06b0e5
dev.zio	zio-aws-cognitoidentityprovider_2.12	7.21.15.3		b05a50d6df5bbd87ed14ad8ca5dfd69f77b56a43
