ai.faculty	dynamic-configuration_2.13	0.4.0	-	bbdfccb3e9c915d1c8ebaed38ddb3b94bc559464
io.spring.platform	platform	1.1.4.RELEASE	-	023d1311928cc08856b3d7402e60595de9baef7b
io.spring.platform	platform	1.1.5.RELEASE	-	d0b3a09493ab641151226372456a9fbe2cd7f064
io.spring.platform	platform	2.0.0.RELEASE	-	42da7ef4c46dea4248121df551200fb759b43738
io.spring.platform	platform	2.0.1.RELEASE	-	1f279502c4382941fb80baf6773ab842b72d8558
io.spring.platform	platform	2.0.2.RELEASE	-	47710445ec69743e4621f3c40830ea2b506a1f62
io.spring.platform	platform	2.0.3.RELEASE	-	aa20376960394da2c384949a201e71ccd5210b9a
io.spring.platform	platform	2.0.4.RELEASE	-	0664be70231a006c4ed0511f723f5c2ebd37a682
io.spring.platform	platform	2.0.5.RELEASE	-	41fb3b32e1fd3723e87d56c1122f8693642f2ebb
io.spring.platform	platform	2.0.6.RELEASE	-	c67685ebb8e7af6f0d825bab7c3bcbb748eb475b
io.spring.platform	platform	2.0.7.RELEASE	-	ef66f76a1da7df44487edf24e2ed79df60f4e1ae
io.spring.platform	platform	2.0.8.RELEASE	-	5fb5028e8da82bb528bde575c05cad6030948983
io.spring.platform	platform	Athens-RELEASE	-	7d9378d80a82ea6847e4d7e9f9f682d4fe1b2093
io.spring.platform	platform	Athens-SR1	-	aa68e07a37e2290d2c693b1d0c67f262a7e62456
io.spring.platform	platform	Athens-SR2	-	222ae29215726012a4cb0ea1bfdf2f550d610475
io.spring.platform	platform	Athens-SR3	-	7062228be327b8c4c08fb93943d05a9c9071b497
io.spring.platform	platform	Athens-SR4	-	8d23e0062c9a0cb58ee09d3781c16a27a776ffc7
io.spring.platform	platform	Athens-SR5	-	fe26591a8e68b8d358a622c9c6afb8a9219fbe09
io.spring.platform	platform	Athens-SR6	-	7755667e76dda3887cfb1be2aa8e707a4b49053c
io.spring.platform	platform	Brussels-RELEASE	-	cce163ed51329809065b50dc9f52aa0148d7b6a0
io.spring.platform	platform	Brussels-SR1	-	26ba0e6caf287bba5352ea1c12b69166dd580a67
io.spring.platform	platform	Brussels-SR10	-	0b18e8b06168e0b3f5e9184dc06dec91e4d2dc3a
io.spring.platform	platform	Brussels-SR11	-	ae032f7b00f0d8a589dd6d0ba4acfcaf2c38669a
io.spring.platform	platform	Brussels-SR12	-	64239b3a832519b743e307861623b01897158922
io.spring.platform	platform	Brussels-SR13	-	7591d7adb777d1ecb67feeaf025f0da511a4cd4c
io.spring.platform	platform	Brussels-SR14	-	8bd7e9d7605b204b5c20dccc59468c6a0358529c
io.spring.platform	platform	Brussels-SR15	-	3b4fc93f86db89e896dbae43d7b7f3fde6744b8f
io.spring.platform	platform	Brussels-SR16	-	456c285846fbe80d2ad0d9889d7c32b06a572f1c
io.spring.platform	platform	Brussels-SR17	-	d5bec0793706dafca491f5da55a37c3fa0d9fad2
io.spring.platform	platform	Brussels-SR2	-	72b017b7637526ccc0ef7fcae825fbce70cf5459
io.spring.platform	platform	Brussels-SR3	-	5c3d529ae91611b328ec97733e96209754011708
io.spring.platform	platform	Brussels-SR4	-	920f53185b9b76ee705bd96f1541e7090ba270c7
io.spring.platform	platform	Brussels-SR5	-	85b8e581e34aa61ea95b907ce42d7e35d58d2849
io.spring.platform	platform	Brussels-SR6	-	46bb23a33b02bebf3ed49901375a2f89722a6e4c
io.spring.platform	platform	Brussels-SR7	-	4d1899012ac498f58e5aae1f0594632c5e260565
io.spring.platform	platform	Brussels-SR8	-	f4797f996a9a804173e7311f187d5775b1ff909f
io.spring.platform	platform	Brussels-SR9	-	ab83cc148a26d36e88f93c3f031ac4fbc4c34137
io.spring.platform	platform	Cairo-RELEASE	-	9fafe6bc344ac105b02dfbbb917b9f847adeff46
io.spring.platform	platform	Cairo-SR1	-	d0b14c5835cb7dedbf868a1034746d11090e769f
io.spring.platform	platform	Cairo-SR2	-	ee8ffd4886f8d325895fd3e0c2ba3c6b4ab978ae
io.spring.platform	platform	Cairo-SR3	-	5caea9f0d4bd613a8fdd711ab042efacd5b9fc8e
io.spring.platform	platform	Cairo-SR4	-	55c4556c5275fcc27383fc5ba26a4d0d58958d90
io.spring.platform	platform	Cairo-SR5	-	cbafc9c53fd9fc12c2867fe940ecc68c61f40166
io.spring.platform	platform	Cairo-SR6	-	6ac13a12dc1c78ac46296f78f27b6fe30682bd21
io.spring.platform	platform	Cairo-SR7	-	34d6ab16740fad9f7c7732ecd46ac65a6bfbb631
io.spring.platform	platform	Cairo-SR8	-	930da9bb23f0a064842cc486f36216209588c51b
io.springfox	springfox-spring-integration	2.10.0	-	9b3e40002263485f381106aa3066005f4a224015
io.springfox	springfox-spring-integration	2.10.1	-	ddd15a0c8ea39674b5713cd24de556ea7944082c
io.springfox	springfox-spring-integration	2.10.2	-	bee0ae0fa2b42624fc10faf8973516c8ec10de58
io.springfox	springfox-spring-integration	2.10.3	-	9284aa2771a83d5380f8306860bd25394eacd2ee
io.springfox	springfox-spring-integration	2.10.4	-	92b7bfb4392f4759541276878aff8ebf0e3d92ad
io.springfox	springfox-spring-integration	2.10.5	-	8a9cc93cf9cf4966f22e5d451a0cb62c334ba218
io.springfox	springfox-spring-integration	3.0.0	-	990aac7e5a2acc61048d8357240d23b38cbbaaf7
io.suzaku	boopickle-shapeless_2.13	1.3.1	-	19a80e59b39069a91ffafc6b76b0b838f0fc226f
io.suzaku	boopickle-shapeless_2.13	1.3.2	-	5c24868472a0e02f69e5bfeba9e1c03cf66b4c1b
io.suzaku	boopickle-shapeless_2.13	1.3.3	-	4b85d25c05192cbd6c164d4bf8de370359d2f227
io.suzaku	boopickle-shapeless_2.13	1.4.0	-	8e3570a910db10c81e629fb8e27e4a1304a48895
io.suzaku	boopickle-shapeless_2.13	1.5.0	-	719c634b0286c7b46929bea286d6a2d6a9bebe12
io.suzaku	boopickle-shapeless_2.13	1.5.0-M1	-	8ebad80c47dcbe46b7e5c64f2143b3d60bd0a69d
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.2	-	2d5e43dacc53a7aa78491a17cfcb1e408ca15e60
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.3	-	43e4b8195684f651b9de554d50ff93f092d53d69
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.4	-	32411b21c317db00b88a4a931711b71b646c2ea2
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.5	-	c9107dafc407e445e74e196fea2094bfb22f774a
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.6	-	fa92f22c7c004e99ccd7ab198382c62a713a5ef2
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.7	-	fedb3311080bd195991c5bc18b44fa1fe0569516
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.8	-	c771674438125d840abba1804e6bed500b7233d6
io.syndesis	syndesis-archetype-flow-extension-xml	1.2.9	-	d53ddcb681bc2b935067deec4d3af376aefccf0d
io.thorntail	camel-tagsoup	2.0.0.Final	-	dab759cf63b5a0ff0b1174a678c4af0b2c519a0a
io.thorntail	camel-tagsoup	2.1.0.Final	-	e52fc57626f1625a515e3907b5f9d6667289a4a5
io.thorntail	camel-tagsoup	2.2.0.Final	-	eddc1a420ea8d95d2d44f7e9e4dc8c18d4218416
io.thorntail	camel-tagsoup	2.2.1.Final	-	01f069f1da1123c2cdf97146a16ea3be6774c92e
io.toxicity.crypto	crypto	0.1.0-alpha01	-	f9bb521987a9e8dc7e7b15e91a201e2eec7387e1
io.trane	arrows-stdlib_2.12	0.1.1	-	ac0441f421b72e66318c5025598de58c571c200d
io.trane	arrows-stdlib_2.12	0.1.10	-	e8e2f2b2e547f17ddd1758ec165b1d212d48d576
io.trane	arrows-stdlib_2.12	0.1.11	-	56d238ec9d6636807ac094e3a2c0665395113203
io.trane	arrows-stdlib_2.12	0.1.17	-	bfc34f82fbb2e4ace08f6742a17efa1d82ce7ab8
io.trane	arrows-stdlib_2.12	0.1.18	-	6b4591f61c5c6f90a60a2875b23db8b4d66dc854
io.trane	arrows-stdlib_2.12	0.1.19	-	1c29a3d1bef06e8671b3a4ad4d7b454009342bd6
io.trane	arrows-stdlib_2.12	0.1.20	-	db4dde910233801d55f6b9794ac9dc8c2c4ccb7b
io.trane	arrows-stdlib_2.12	0.1.21	-	6867e863ca52dacd5d23bfa5b543c9e57c32553a
io.trane	arrows-stdlib_2.12	0.1.22	-	b68f6132ed8f3c4dc34a6aa05ff147e1e867beec
io.trane	arrows-stdlib_2.12	0.1.23	-	6831212c76031fba91933e623d629b8d5a487add
io.trane	arrows-stdlib_2.12	0.1.3	-	5310be8ff175b276b13fcf3c7b30d428b07c124e
io.trane	arrows-stdlib_2.12	0.1.4	-	4b111a17a30a8821221e7d849808530c75ddf32a
io.trane	arrows-stdlib_2.12	0.1.6	-	e05527c10afb635868c5854b77dcefc72c5b751b
io.trane	arrows-stdlib_2.12	0.1.7	-	038ec9f20ff955d7368c4ce4523a5914b4564708
io.trane	arrows-stdlib_2.12	0.1.8	-	659a3c1782e638350959b70289222e409b59d9a5
io.vertx	vertx-grpc-reflection	5.0.0.CR6	-	1011f3f2f8f59e3749869eebd5969700d98de696
io.youi	youi-hypertext_sjs0.6_2.12	0.6.0	-	9923cf308258ce1dca05c0afadfa7a6a4b395e7b
io.youi	youi-hypertext_sjs0.6_2.12	0.6.1	-	126bf4df54898fb4c56d3d2089c29e5e430610ca
io.youi	youi-hypertext_sjs0.6_2.12	0.6.2	-	73743770964069f3090ff07564c0fb5b4eaf74f2
io.youi	youi-hypertext_sjs0.6_2.12	0.6.3	-	801273fa1a131e9fc14ce98219230931c8a20f9a
io.youi	youi-hypertext_sjs0.6_2.12	0.6.4	-	2341ee0c4e5e1819093cd23703a99520cd55babf
io.youi	youi-hypertext_sjs0.6_2.12	0.6.5	-	5139f9f205cc7e353772ccdd9b8956dd5181cc06
io.youi	youi-hypertext_sjs0.6_2.12	0.6.6	-	a065dbd4ec65654b903edd27ff571bbeb7568914
io.youi	youi-hypertext_sjs0.6_2.12	0.6.7	-	04e41b02a26b078b998928ef7e93ce96fdc1c16a
io.youi	youi-hypertext_sjs0.6_2.12	0.6.8	-	7d6516b8b9aa2816fa6cc4ac2b96830748f1c345
io.youi	youi-hypertext_sjs0.6_2.12	0.6.9	-	1a0b9fc8ce629477cbea56fe17e9ef40f26deca3
io.youi	youi-hypertext_sjs0.6_2.12	0.7.0	-	6494e83d2ea167a55162489687b4a15bd752fe3c
io.youi	youi-hypertext_sjs0.6_2.12	0.7.1	-	7b474c1120a8a28a0cb267e00a3ddd1e80a1d499
io.youi	youi-hypertext_sjs0.6_2.12	0.7.2	-	9f9c85c527d8f29a8d1a0b2a1bd42b8e23e7da42
io.youi	youi-hypertext_sjs0.6_2.12	0.7.3	-	5b359dfd12389a1817e8aebe638297e8070b32cb
io.youi	youi-hypertext_sjs0.6_2.12	0.8.0	-	1ebfec7f15a1712a7c8b2832207b42b97d63ac2c
io.youi	youi-hypertext_sjs0.6_2.12	0.8.1	-	cc8014d4b95c136c04fcfc2f89588de35ddbcfde
io.youi	youi-hypertext_sjs0.6_2.12	0.8.2	-	1de22f1f186b650699ca575a9ad668d4ebf5af49
io.yupiik.kubernetes	kubernetes-java-1.22.7	1.0.0	-	d815de1e4c2594cc64f134fb4344f001da6cca85
io.zipkin.aws	zipkin-awssdk-sqs	0.18.0	-	ab49746be3fbad510c571a510d86dc9191dc4ab8
io.zipkin.aws	zipkin-awssdk-sqs	0.18.1	-	b7051f17ebe0dac63a350879ae83685e55991a23
io.zipkin.aws	zipkin-awssdk-sqs	0.19.0	-	13e4e98f4f91396ed333dfeab75d93c1a44dc59a
io.zipkin.aws	zipkin-awssdk-sqs	0.19.1	-	84958bc2fea0db95b27f390c5dddc67e8b384643
io.zipkin.aws	zipkin-awssdk-sqs	0.20.0	-	b8056ee4ecc34feed5a789346aab496690cc9662
io.zipkin.aws	zipkin-awssdk-sqs	0.21.0	-	2ca43433b5a79935cb67560e62896a5218a352b6
io.zipkin.aws	zipkin-awssdk-sqs	0.21.1	-	f1bd48f1d85cd97f3ea6d61249916337a79b018d
io.zipkin.aws	zipkin-awssdk-sqs	0.21.2	-	b23a757772c62e926c800b5e80f403f21548cb46
io.zipkin.aws	zipkin-awssdk-sqs	0.21.3	-	3fe9f1c5a76e42599075ae427f4e34826bc4efec
io.zipkin.aws	zipkin-awssdk-sqs	0.22.0	-	78b25e262faa3a293caf9b13d09b79def96a80e2
io.zipkin.aws	zipkin-awssdk-sqs	0.22.1	-	62ae5425ac07d4dae46ce430a89e874f53b423ef
io.zipkin.aws	zipkin-awssdk-sqs	0.23.0	-	8c93eaa1cd243c31b85dfae21392f167bf31f55b
io.zipkin.aws	zipkin-awssdk-sqs	0.23.1	-	b495cb9eeed8813d5d8a3ebe3030fa29ae991c1c
io.zipkin.aws	zipkin-awssdk-sqs	0.23.2	-	3fa0bb67c7ba21fd33d295d9198f5f645c201732
io.zipkin.aws	zipkin-awssdk-sqs	0.23.3	-	bd6e5d0ca3dce51871e5352a86a9e295b291a070
io.zipkin.aws	zipkin-awssdk-sqs	0.23.4	-	4ecb4cdc84fc5354b0c5647a316b90f6dc3953bd
io.zipkin.aws	zipkin-awssdk-sqs	0.23.5	-	9e97ebfc7a223e0ac4008b157657ea07e93e86cf
io.zipkin.aws	zipkin-awssdk-sqs	0.24.0	-	e412c5b16d7b237e370bc282deefac7420bf5387
io.zipkin.aws	zipkin-awssdk-sqs	1.0.0	-	24e90fd6dff0d706339ab4bfb7147f3ff9b32e9d
io.zipkin.aws	zipkin-awssdk-sqs	1.1.0	-	40591dfccc659601691b8ce39ebf7aeafd4ad435
io.zipkin.aws	zipkin-awssdk-sqs	1.1.1	-	da16cfdc44c2c42b4192ddc76b6a7ef9ac2b27b5
io.zipkin.aws	zipkin-awssdk-sqs	1.2.0	-	af873b3c07df96d8a70e577ca6ba34c7b7b54330
io.zipkin.aws	zipkin-awssdk-sqs	1.2.1	-	1c8a6835cd4fb36937119481e4e6417a3959496c
io.zipkin.aws	zipkin-awssdk-sqs	1.2.2	-	5415259f0e11de33520387e3ddcb120a62244b6e
io.zipkin.aws	zipkin-awssdk-sqs	1.2.3	-	b031ad63234479c1f293fe1ae32862410ed483b2
io.zipkin.aws	zipkin-awssdk-sqs	1.2.4	-	07fa5028ac527dc2d5cec8f618ce30ffe8abe1e2
io.zipkin.aws	zipkin-awssdk-sqs	1.2.5	-	6c1c555d2e2b99b872d191ee70a543ce32467ca0
io.zipkin.aws	zipkin-awssdk-sqs	1.3.0	-	66506ddaf303a86bca24de58efa451a1d312ef13
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.2.0	-	79e5643da8c56cd8579397c746fdea170f8fa278
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.2.1	-	58ee109aca87d1631f02ee6093e5b2794c0e0ba3
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.2.2	-	ba8d4715aad0fe980eca502233eed60f5cc3f50a
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.2.3	-	f5927107659eed7077af2e2a2473d622a105336d
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.2.4	-	59eeaf5a90f00d8e0baaa804be6c31b841a9c49b
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.2.5	-	891a417351ec564fd3e93abda5a60314b019546b
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.3.0	-	0d1ab5640c792c0c1fb69fe03ae49c6451467642
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.3.1	-	0f3e0fb2687951297c361f1603776e0d1d8405cd
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.3.2	-	0d8786a2fd6eaa2ed0c206dc43397e1c28d7505a
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.4.0	-	fae3dc37d04573b23af58b75ea3b1073b2672a58
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.4.1	-	8e1551ef62d8b1d8f64cd0796dbcfd26d478a942
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.4.2	-	49162d4b1fe072e337b7d13ff42b5e1fc3f1a1b4
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.5.0	-	7fbf730816b480f440dc71bc0d4cd70a522a3f41
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.5.1	-	2313213c0a91255584129afb6a8386311bbe3040
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.5.2	-	3cedd1339c4c000e6448880a9e8af97b2e378899
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.6.0	-	c9d87dc89a106975609a34d4df1502be1217762b
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.6.1	-	e10bd6802955dd589a0bcc96e20e75f3a11b77ec
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.7.0	-	b0c68cffaa41a1a3ec0110daca94f93d34567c3c
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.7.1	-	ba1740ece2fdddbb3d7aa88a97e8cea46e6059fb
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.0	-	5892f37feb17d6d7a5e53e702335cbf2ce1314f2
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.1	-	502534296623ffba9ba043e5ba49972614bc6c81
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.10	-	d54a61321fa8f561f0610205b131b71a8b7c047e
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.11	-	10ceafa3a7f64fff58fb379d8744831c1a786551
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.2	-	5d0acc548a3e1f4b2354428b818c1391fa83b1a1
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.3	-	700f022c68dca906ce55d9bc674f1123a325bf96
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.4	-	f815fe66b8b24e859b726f8a2186f30c7e42915a
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.5	-	25ba1534cc27711d1c24a78ff8e25b52a16e65cb
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.6	-	8299f06adc59d22aaaa672edd055cb4434ba61d3
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.7	-	04ab18d3c4ce0461d8afe9495f95c5d3884e8fb6
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.8	-	28ad5426e641b2ea2210156180490d20ccfe4254
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.8.9	-	00c8dbbd98d2174aa81e82c481b4bc621312cfdf
io.zipkin.aws	zipkin-sparkstreaming-autoconfigure-stream-kinesis	0.9.0	-	3a2fb6c22248b5080e419b1b4ab11f89cfa18030
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	0.21.0	-	f31a8b9c370544ea69567e60cae0a6f30bbac9d2
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	0.21.1	-	303656db244a00556d6dc27a836999cf1cf4d8b4
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	0.21.2	-	73aff07ea843c2a8f87638fcbe284d4cfc8138d4
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	0.21.3	-	fd7d2cc1a405e8c6e21f0df91111d407cbda92a6
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	0.21.5	-	b1213756849fb0df2c8fd79685bad12d0d794de6
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.0.0	-	b5b39d27bafd40155de1ff4384a3fb426e99899e
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.1.0	-	c37f7a24e5270c31fa8da95b79e6be10302c6904
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.1.1	-	36ad6b17c18abbb730eb77aaae42461bc8d1cbe1
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.1.2	-	a944b4b2c1651fb919654c6c0f64b6d46423f76e
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.1.3	-	8225d7bd44db19f9eb23564cdfb66d4b1cc7fb66
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.1.4	-	0fec478eeb740c2cf0b4e1be36221846d28e38c1
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.1.5	-	724d5c81b33429dc2c2648d28b07c7aed356a160
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.10.0	-	30bc9572bcf96f5046ab7c51b63c1ed03cdc457a
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.11.0	-	032fa9539fd3acb6f9e6a9c6c3e927827bb344df
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.11.1	-	359ee5f3031e5c1a9d87bdbfd0036bab662f6f6b
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.12.0	-	df42997cabedfb44061cfbdac3904084f61d1562
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.12.1	-	7fe7aa8ba561bec031d46270594579581ce85682
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.13.0	-	5fecc4a6ac9f3bf04130663e310111ce1249d17c
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.13.1	-	8e56f93d7e2ef47d287f9af0e82f695a6e62e70f
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.14.0	-	ba0f72bdaafbf393fbee3a017f67887c617be711
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.14.1	-	3c9905d3ad5d29a36c968a1c74ed006aef062847
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.14.2	-	ddc8f360c90fede8b41cadcbf00c9cbb070fd986
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.14.3	-	673465605ab43d22a562d449931eddb117a0dd76
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.14.4	-	686928a9397dab68d666dd411287d00e3fcc9844
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.16.0	-	cca11aa5f9f780e5911e6286e7970f0efb997282
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.16.1	-	5ac690fae9da36aa6f17b026edaa83f85b133956
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.16.2	-	b2ff5e14ea8ca237bb00d61967aad297fcc1f6ab
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.17.0	-	5f8442e1cf3d086b748f5e7ee083e6c7854bab1f
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.17.1	-	b35d0c46c7c5d0b3f29131694b70cb8c3f9dd014
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.18.0	-	996bad579fa2a25a6d3bc5a49a0ddc8aafdcf102
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.19.0	-	5310f4f89824ba7391bdb3c5ffba50e59193c4e9
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.19.1	-	582e87771c2452efe48cc07fcbe24ce8a6db05e4
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.19.2	-	97afb192d9b731b1fb21ab1533dd73c07685db1c
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.19.3	-	53a20371141d95c6301b28175746d8a97af7c9db
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.19.4	-	3a03bdb2b0d4754342a3376f5d17f44786e623ec
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.2.0	-	42fd008b7471f1df57c14a7bc99b56825f865cbd
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.2.1	-	ff19d15a0125ac82ab343e4769f97badadc7dac6
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.20.0	-	646e5ebd4c6f0d2b730bd8bc6394599690cad73d
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.20.1	-	f1171865cdeb4ccb42afd678ef07695ba678c84f
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.21.0	-	60bf02a3609c87fd6fc44b3b059aac9b83de173e
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.22.0	-	96d42d784b8f7c92689fccaddf5833f9bb02e754
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.22.1	-	17f0b98a6535faee17c4564cf102622b26ab4743
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.23.0	-	cb8fd05036493bc81d75ff68e529cd4acc71ecde
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.23.1	-	1f5c620752044573266c2a79a67be6311afdbfa0
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.23.2	-	57bc367cdd889a2b2be0171749ce818c77d5b9b1
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.23.3	-	b5a518f4ab5ec2d1f50855e0e91cfff220856ccb
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.24.0	-	3e4e6363759666ae9fe1d97a78375b824e52ef83
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.25.0	-	94d6ff81fb744dbe77dcc6c55323bcb4b2664846
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.26.0	-	4c8670651ad73733ee64e8da8de28486fd4adb71
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.26.1	-	b47b07b46aad7a19fa783437ae22d0cae36e901d
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.26.2	-	6b7c1e94b23d17e23a0a737708efe5072a4e6cf2
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.27.0	-	81cdae7618a8d8ace7ddcf2852ca849c3349120b
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.28.0	-	018dc69a7aa44627e4458e7f1c08ab9d1baf3713
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.28.1	-	2629b4ac5a33fd912c20143ab505ca5e9c518bce
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.29.0	-	b8079c6d078342ec26702bd292b4fbe7a9a88aa2
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.29.1	-	fbbe2b8c5a3c3e3777715fec2f5282596020e067
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.29.2	-	5bf54b0ee764561598fca8a2e18e0afdbe934b79
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.29.3	-	1303ac64851c41eedb7a3c558d6ffaebe95487bf
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.29.4	-	75a39be80b03a5d079c0ae7bf05beb5d67f378a6
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.3.0	-	557e2ceb1ca86ecbb2669f79293d959713dae2c7
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.30.0	-	b61cc6d51de378dcb8738df47efaf0c50002b64b
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.30.1	-	b580627bfa8a6410719cc92b0437b7de1e713a78
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.30.2	-	e3d79b00af8cc7cdfc2d00bf7b128c3f27fdfe60
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.30.3	-	4a8ccab8295d0e6f1ea598fb18c2ec00fa3c24be
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.31.0	-	9744911bb1c07d3290f8e1ad556c7dbbda348787
io.zipkin.java	zipkin-autoconfigure-storage-cassandra	1.31.1	-	49386a95272edfc718bca1d01715bec0988c2231
