app.peac	core	0.0.1		725e61c037609f030587205a669ecf3c6b95a72b
org.kordamp.ikonli	ikonli-octicons-pack	2.2.0		bb092bb76e5f751107029993ac61280782e9bc88
org.kordamp.ikonli	ikonli-octicons-pack	2.3.0		0ddd6af7fad941c9c6ce18f2e3e32047c53bd6dd
org.kordamp.ikonli	ikonli-octicons-pack	2.4.0		70bb9ee0378d7ff0fb80a4590183de764117c19e
org.kordamp.ikonli	ikonli-octicons-pack	2.5.0		3da84e94114f7eda4021be3a1ed703e3935e17e3
org.kordamp.ikonli	ikonli-octicons-pack	2.6.0		dcf562e3fc02fa82e0dd20057212a0542debe6e2
org.kuali.rice	rice-kns	1.0.3.1-BX		c2c5121c3a2dabb8e0c0850b8f91c1a640b5b209
org.kuali.rice	rice-kns	1.0.3.2		28cfe71dfcfe07aa942c61b3207d6cd643b3ba54
org.kuali.rice	rice-kns	1.0.3.3		ea47a6afcf1046a67b87584a8c5f3f0e5fc2cff5
org.kuali.rice	rice-kns	1.0.4		840477cf0b8a3bc3cc756c1434b4c926c25c1822
org.kuali.rice	rice-kns	1.0.7		c33793e10da5302da9ad599a37474b5806a40d44
org.kuali.rice	rice-kns	1.0.8		de7e01d5ada31dd99a9f41afd5e321a376e6fe96
org.kuali.rice	rice-kns	2.0.0		f856b81b42949b616b9e4fb3adab6d815ace1df5
org.kuali.rice	rice-kns	2.0.0-b1		dcefd428d4c50ea5eb1be9e9c7ac79b03281d95b
org.kuali.rice	rice-kns	2.0.0-b3		b4e1ad11ff3e5bbfac517a53acfdde3661d6e4d8
org.kuali.rice	rice-kns	2.0.0-b4		cc547953bf952724e7b7e5c2eb885b721563da15
org.kuali.rice	rice-kns	2.0.0-b5		660891ba4863c73f3d2bf24362c880a23f9c091b
org.kuali.rice	rice-kns	2.0.0-b6		ef991788b7503fe4caf58158c400e7ce61a9c92b
org.kuali.rice	rice-kns	2.0.0-b7		cdf9bd27895cc9c2bc6bfaddfce3cca71962ead9
org.kuali.rice	rice-kns	2.0.0-rc1		cc20772f60b9e965aa4b7d59f61119652dfeef99
org.kuali.rice	rice-kns	2.0.0-rc2		e12cf397b21cb63efaff63b561abf261e59aee0f
org.kuali.rice	rice-kns	2.0.0-rc4		f3d5c9171811543206fe659adafbe8b6a912877b
org.kuali.rice	rice-kns	2.0.1		fdfbf9c861fc699c6e88c32c31cd4cb3589e1066
org.kuali.rice	rice-kns	2.0.2		a21b75a3f7959cf71d689d1c56e1419e63f95467
org.kuali.rice	rice-kns	2.1.0		6bd4c2f50063067ee8d837c321b7974f5544db76
org.kuali.rice	rice-kns	2.1.0-M1		55f1f99990024800b3b8789ac264085fb9d0ccd2
org.kuali.rice	rice-kns	2.1.0-M2		1ab07835552172a03a073ff53e91dcf8af6d26b5
org.kuali.rice	rice-kns	2.1.0-rc1		13e7ea7e219e14c0ea4c75410c4e5cd64bfbf992
org.kuali.rice	rice-kns	2.1.1		d6ab409082917f7af59974e637cf533c483c67a2
org.kuali.rice	rice-kns	2.1.10		5518b586b8d9e4755a77cc638c71758e27448040
org.kuali.rice	rice-kns	2.1.11		e8fcdf83100ea6b0bffedaf9d12ff936388c88ce
org.kuali.rice	rice-kns	2.1.12		dc0643765c8d1488a6d679904884edcd32edb5a0
org.kuali.rice	rice-kns	2.1.13		e314e7862f6d2e17106fc6bc72fd6af047e30906
org.kuali.rice	rice-kns	2.1.14		9d538aff6f9a14a69d467dfb4d65a3f0965965b0
org.kuali.rice	rice-kns	2.1.15		bd680851e3cb1a4bac2dd391d11d0bd156be99d7
org.kuali.rice	rice-kns	2.1.16		be4721076c26d08565cc043bc33cffb10d7715b9
org.kuali.rice	rice-kns	2.1.2		c7084a09871d225cc8a4f12146efdd94801e40a8
org.kuali.rice	rice-kns	2.1.3		22c19af915ca8b2fc79dedc9319d3e873af78680
org.kuali.rice	rice-kns	2.1.4		09fdb0ac6c53ec2d7e243e54c34ff6936e9068be
org.kuali.rice	rice-kns	2.1.5		b50be11a1e1535bb3a1dc59436502cbc29125109
org.kuali.rice	rice-kns	2.1.6		8816488df0ad4ce9276bf398c89f93d7cac01b9c
org.kuali.rice	rice-kns	2.1.7		a13190af703d65ef1374040ef67658c010faacf9
org.kuali.rice	rice-kns	2.2.0		89ab9e8b770e4928d600fb3b57ec245158996275
org.kuali.rice	rice-kns	2.2.0-M4		dd952f57ed9d78587f63ab850585167e236ff75b
org.kuali.rice	rice-kns	2.2.0-rc1		5164faeaae79e2b42562400c40dda13d4b270a7c
org.kuali.rice	rice-kns	2.2.1		dbc9155006c1ba48c29f3d6d7fd22d30454fed12
org.kuali.rice	rice-kns	2.2.2		5684a67226bec598dd5fa009060983e9be398526
org.kuali.rice	rice-kns	2.2.3		3e157137343e6913b03775ca78a97bfa8af7e146
org.kuali.rice	rice-kns	2.2.4		3ddc867c8c135065031f281de2ae0e63614b713f
org.kuali.rice	rice-kns	2.2.5		88a3883bbd5298357df5495a59b23df732049724
org.kuali.rice	rice-kns	2.3.0		75cb11390431bf8cba4b74daf7efcc2e44191db5
org.kuali.rice	rice-kns	2.3.1		e6f2ec843039c21e33bcd4723d6fb0557cc07985
org.kuali.rice	rice-kns	2.3.10		3b8c270e7e396539396a6529dc58f145dfddf3c7
org.kuali.rice	rice-kns	2.3.11		ddbf1d055fb012e7b18e80433e5af4e5c4890df7
org.kuali.rice	rice-kns	2.3.12		4843be6fd04f24cc182662f66a101fa116cc4d76
org.kuali.rice	rice-kns	2.3.13		1e8dd869fd1558e4d42e2cd5705248e4e0c9aac8
org.kuali.rice	rice-kns	2.3.14		39efa0656c2ce9a660fcead29d1b154f951d7b88
org.kuali.rice	rice-kns	2.3.2		2ad2f360de78590910a9b45fb04e80bf1a16d0fd
org.kuali.rice	rice-kns	2.3.3		44564e494764755de614dfa9c068574e84996f02
org.kuali.rice	rice-kns	2.3.4		3c25e8ac6c980e1e97d8824f8405581d618c1995
org.kuali.rice	rice-kns	2.3.5		ac7542c6e5d23e42d5920711ea4795dda334763d
org.kuali.rice	rice-kns	2.3.6		79dfe3d708c1fd2ac20ffe14ef4989a13502d164
org.kuali.rice	rice-kns	2.3.7		78622a951612015eb6692fb93240ea945d432b64
org.kuali.rice	rice-kns	2.3.8		e795e9b9b561bebcdeffab0af5cdf97fb9a4a7b4
org.kuali.rice	rice-kns	2.3.9		2ba1f41a5c21235f5555315bccfc8f0567c05ead
org.kuali.rice	rice-kns	2.4.0		b11b51aa7331088c44a88927a98eb51caa540571
org.kuali.rice	rice-kns	2.4.0-M5		d5a1c11e0985eaef67df39272a2c7b350c286358
org.kuali.rice	rice-kns	2.4.1		1ffbf83a1c3bacd3714d258c9ccd5151b2bf7aa7
org.kuali.rice	rice-kns	2.4.2		9e2e0287b80e471982fd4f2961585cc5ea65f89a
org.kuali.rice	rice-kns	2.5.0		3ea064015aaa2c5d78292d8c208d7d8d8b692eb6
org.kuali.rice	rice-kns	2.5.1		d23a465d94a2418213b66afbca451bb9988aaff4
org.kuali.rice	rice-kns	2.5.10		0c20827933808cdd858d3a9cd441020a6cde011d
org.kuali.rice	rice-kns	2.5.11		73dd04ab984d3f845a0e87993918e5fb7290a1e2
org.kuali.rice	rice-kns	2.5.12		9090199afefd4e356e6de0905956184c99ac318e
org.kuali.rice	rice-kns	2.5.14		8cd6c0bb13a4f66e7cab0857a9ae886b0182a881
org.kuali.rice	rice-kns	2.5.15		d1ceef2dd621f3cff2a8fb9b07b00757db653c15
org.kuali.rice	rice-kns	2.5.16		b21ef8a03a7e1da049935916366e2f05d6f204d0
org.kuali.rice	rice-kns	2.5.17		325d1aecbbc257479ee2f2bd4879850f0680ea6e
org.kuali.rice	rice-kns	2.5.18		09e1189a813e05c27a4ae96455cbc1998502d0b8
org.kuali.rice	rice-kns	2.5.19		4bc22daef780f17098b2032c8ee8581d03f1f9e6
org.kuali.rice	rice-kns	2.5.2		3fe906daed090415d28a113eab4f1105ffa8dd67
org.kuali.rice	rice-kns	2.5.3		c90417c97dd1fcd77ed32b68eb3547273dcdf997
org.kuali.rice	rice-kns	2.5.4		ea7c1a129f2e14862be98184720c83359ee569e6
org.kuali.rice	rice-kns	2.5.5		594d74cdd6f5a331026781a0c585a888d252277d
org.kuali.rice	rice-kns	2.5.6		1f5f00dae4c5db10f426529948deb8e64b906c7a
org.kuali.rice	rice-kns	2.5.9		9516526f2c891044f84a24a4c556272bde0f6b30
org.kuali.rice	rice-kns	2.6.0		e0c98e6043dc9f1cef3210800ad3ef041b9d84f9
org.kuali.rice	rice-kns	2.6.1		7561c1976e1dde843545269192225889525733e9
org.kuali.rice	rice-kns	2.6.2		57b821f0c2e4716c356a7336e5743101509e2883
org.mvnpm	map-age-cleaner	0.1.3		e99c5f9b7729b6a63c8c7f66cc126f5d474ae8a1
org.mvnpm	map-age-cleaner	0.2.0		93ab0f25134aa1f07a3ed02339ba98957a743da1
org.mvnpm.at.stdlib	constants-uint16-max	0.0.1		b5ec1be90d16ec61ab1a04ab612d0e3472d20171
org.mvnpm.at.stdlib	constants-uint16-max	0.0.2		1b793c11b6b47594b4973a40524a413124dd51ad
org.mvnpm.at.stdlib	constants-uint16-max	0.0.3		d116e8e80cda029304611f4abfbc914174681150
org.mvnpm.at.stdlib	constants-uint16-max	0.0.4		808bdc0860e5b3b3df87403f2b2edee0c57a2abf
org.mvnpm.at.stdlib	constants-uint16-max	0.0.5		fc7372c91e992214e18d58084f997901c7badfb4
org.mvnpm.at.stdlib	constants-uint16-max	0.0.6		fdc626d6c9e598ecbc2cb001c23cea9df5b4debc
org.mvnpm.at.stdlib	constants-uint16-max	0.0.7		6abbc3f5138df01783166bc565072083fd218cc0
org.nutz	nutz-plugins-jsonrpc	1.r.56		ac49e9a0688994acd548faeac1f2a8333985ba3c
org.nutz	nutz-plugins-jsonrpc	1.r.57		cc476e3c303f6584f0e4c954f8ba72cb6d38f7de
org.nutz	nutz-plugins-jsonrpc	1.r.58		dd822332fa114748e8d16b9f64f1ae10dc9c96f6
org.nutz	nutz-plugins-jsonrpc	1.r.59		eb9cead3ddadd6eddb564bb73d904f85bad15c2e
org.nutz	nutz-plugins-jsonrpc	1.r.60		8e97a53b7cc7d0d65f0cce1d3afa60d811bb764c
org.nutz	nutz-plugins-jsonrpc	1.r.60.r2		c92f9cbff96152ffee72e4766ba815b28dc0bff0
org.nutz	nutz-plugins-jsonrpc	1.r.60.r3		4cc9c45ed109992dd8d5d84e48f9edda12f7131f
org.nutz	nutz-plugins-jsonrpc	1.r.60.r4		aa29f2aa3dc29c735c2cbfa692194f991e200462
org.nutz	nutz-plugins-jsonrpc	1.r.61.r2		a1b7bb675a58bbde8e2054388d2aa35f4494d469
org.nutz	nutz-plugins-jsonrpc	1.r.62		ba503e8b8df370d0fd69d22bdc815e1158dc9207
org.nutz	nutz-plugins-jsonrpc	1.r.63		575a2fe0d36c55d116100d1c8cfd0fe98b527cd8
org.nutz	nutz-plugins-jsonrpc	1.r.63.r3		c2d5690871f0e1ebef0503863df9d4614ffd18c7
org.nutz	nutz-plugins-jsonrpc	1.r.63.r4		a0b336387cd77994c4b57da99a325ea4c1d5ec03
org.nutz	nutz-plugins-jsonrpc	1.r.63.r5		e9692779c8c855459dad17e7d068f0b749550603
org.nutz	nutz-plugins-jsonrpc	1.r.65		89993e0311056bbe5ae6417007e44c2aa1ec680e
org.nutz	nutz-plugins-jsonrpc	1.r.66		57f239625acb0be48a5761c24859fbcccd6f8dbe
org.nutz	nutz-plugins-jsonrpc	1.r.67		878bc7574bb3ab7fdeb00d752b8ee046758a819b
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20190220		42c73c12a4a9515f66f8013bef1e71ed759d3418
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20190318		9722e69602112691d7639a78be83c7ce53b2a5b7
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20190329		3796895d1c072ecba0aa431fd75548ff24fcdc5e
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20190516		a807c73d09a883e1cde47ddd35f3b41579cdb780
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20190621		07e8c9561cfa7e30354a7abc6be9e4bcf4458a1f
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20190731		134297f4a508b69b75ea7abd8a05ce2099ed541f
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20191031		162695bfab33da96db3d2fd99f590d47242fbcbe
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20200309		852de93b1f00d43f55a50c374f315a4838647d4b
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20200427		90a983b42dc081c255864354e9898e7d77e11e0f
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20201011		357698747ef05b258348793d9cda7404a38611f6
org.nutz	nutz-plugins-jsonrpc	1.r.68.v20201205		88d9b057eccf8516148b0696efd0913bf096198b
org.nutz	nutz-plugins-jsonrpc	1.r.69.v20220215		000b3be37a3adededaf83a16fb2cc6728643543c
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.3.57		4ed0f5f61573df4657875ee114685701fe002de8
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.3.58		df13fccdd780dad7b88e91c307dd3d9f55afb59d
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.0-1		7735879c359956e1e6001a2feec697c405e29819
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.0-rc.4		d62fa14c596dafa6c499672bf375030bb9ad597a
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.0-rc.5		257945a293eda2e72bb6dd49dbb6b455a66c5270
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.0-rc.6		8e16e2ba67451d789ac607be3467cb0929d3d49d
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.0-rc.7		0aeb4675967583a0340a13e60ed2c59563ade651
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.0-rc.8		feb923c6f967e8cd2a8374f34c30e5285e106771
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.0-rc.9		a3a1f75fe6252fdc590697b130af83e07b5b892a
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.1		63d1397fb65ed37a19452d1fd55fa2c3f853e1bb
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.1-rc.1		16c828125e330bc98eaedbd7bef70f3ff2872e97
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.1-rc.2		af43861581f9f2521631080b1d1e4d33f534c3cd
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.2		8cd9a496732ce238bfabcc14060732c92cd5c83f
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.2-rc.1		9e31c5e6b262d4be285766a051765b27f64c06e1
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.2-rc.2		990686bd78bdf7f69098f3b7c6e24872038f2335
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.2-rc.3		7b3b426fe6a29ace7f7306030e96479e8765a3f4
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3		5c527bb271353e1b356de1674f03085f4a57ad53
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha1		b52e46d5de1def98d012b6484a91c332c915b7eb
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha2		02518b2d1997da66439364dccc310cd729d6bb78
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha3		469bdcbafc461516aa45ec98e4bdb01e372bdf34
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha4		ac9c3b2172cac50074e823c40bde661a70a9d656
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha5		2c861521501f3a474892b6ffc68ef6c02dc2f2d2
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha6		25c895f0258e1ddfcb452b12ec110cff5f092701
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha7		5b2040e85c1c31a53686d41c65a07c34eccebc55
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha8		5595f124f91482e5282f5f31b0ca737693c8c444
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.3-alpha9		5de10d67e62bd850a4bd4f39adbe3e2d6a410b3e
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4		91d4f1ca14e2e848cef3bb65b319a8428946959d
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4-alpha1		9c76670a47d09068593bf65673c02c6329a12359
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4-alpha2		99e9092a19c3628b45657f2b322a0414f9e78e27
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4-alpha3		9363bca20377ecb3563b6b38cccf63e36f15ac2e
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4-alpha4		1c564f87ffb5a98de57e33b96ab39c37e39e5293
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4-alpha5		b9bd7e8f9b5a0b1efc7aebafea21dff81ee49cf7
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4-alpha6		c8e9e2564f8d911223352115871a29f0034a86ba
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.4-alpha7		099004d0a303932be668792f96d812e0bb2a1f25
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.5-alpha1		96fc8cdebfe41f4066a1d1cac53027ed79d0473e
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.5-alpha2		63deb22031e9fc9c2d22057c2c9f3ecfa5782197
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.5-alpha3		75b348dd676a2f0e0d237dfeaea95b0f492c1ce3
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.5-alpha4		28ce598d904631fa10236305e81bad813f7497c0
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.5-alpha5		4843de4bb046f47765b8798619a5541c21674d5f
org.openrndr.extra	orx-tensorflow-gpu-natives-windows	0.4.5-alpha6		17c8270dfde12d566e368012a5fb458efb2a0af3
org.reduxkotlin	redux-kotlin-thunk-iosarm32	0.5.5		N/A
org.reduxkotlin	redux-kotlin-thunk-iosarm32	0.6.0		N/A
org.reduxkotlin	redux-kotlin-thunk-iosarm32	0.6.0	metadata	01929170016a8f848dfb407f13c0cc9a6547200e
org.signal	simple-grpc-generator	0.1.0		e8e34f8e9bbdbc4841cb483c5653eb986917ba9f
org.springframework.cloud.fn	cassandra-consumer	1.0.0		361e80a4afa3c9197dfaa683a1ed6b4a31e63abe
org.springframework.cloud.fn	cassandra-consumer	1.0.1		9e8cedda42e93a37613962f65b50aa08bf95b1af
org.springframework.cloud.fn	cassandra-consumer	1.0.2		e2f04e3c0d676f1a81a6abe71e4eaf69efb318b8
org.springframework.cloud.fn	cassandra-consumer	1.0.3		1d138e695962f91b209467b5521c5b9e9e319d92
org.springframework.cloud.fn	cassandra-consumer	1.1.0		fef52ab384af9f5cba35bbe346587cc1eaa44b5d
org.springframework.cloud.fn	cassandra-consumer	1.1.1		23b87c991d500992dd612860b2d486dfc8b3cf6d
org.springframework.cloud.fn	cassandra-consumer	1.2.0		b4908ad6d3c9faee23204d6370add6673ff5c74b
org.springframework.cloud.fn	cassandra-consumer	1.2.1		6527cbbb6cc9199da5088ac16e8f8099faecf671
org.springframework.cloud.fn	cassandra-consumer	4.0.0		8f0fbebb6675ef9d7692461e742a9c33a08cc012
org.springframework.cloud.fn	cassandra-consumer	4.0.1		3f246c3de617b86025846adca5c8563c1af3d9f3
org.tinygroup	org.tinygroup.ui.buttongroup	2.1.0		d5b69ced3cc93c0e313dc31d1d71aedbac0573f7
org.tinygroup	org.tinygroup.ui.buttongroup	2.1.1		9de5fbe9c306ef6a6209b7e45a8f420b48ed73f6
org.tinygroup	org.tinygroup.ui.buttongroup	2.2.0		33704831855ea996af0f260f951b6ce518c74d36
org.tinygroup	org.tinygroup.ui.buttongroup	2.2.3		671c9348a5cfd06df9e4a8e81cc15eec7ed002f7
org.tinygroup	org.tinygroup.ui.buttongroup	2.2.4		942e6f5aa9a22792dee32d553ec81d11ec2f8134
org.tinygroup	org.tinygroup.ui.buttongroup	2.2.5		5371db02bd24d7e0978afac4aacf9b932c396182
org.tinygroup	org.tinygroup.ui.buttongroup	2.2.6		1ecc0cd469595d417edc5b8161a15d03fb2b77be
org.tinygroup	org.tinygroup.ui.buttongroup	2.3.0		f3b8eb0b1b79a132f2df2396f24c7694eb053f35
org.tinygroup	org.tinygroup.ui.buttongroup	2.3.1		41aa7af7ea097fdf6d3cb5f68749506004124261
org.tinygroup	org.tinygroup.ui.buttongroup	2.3.2		ef1be1259c6f53354ab5422ab364c4e459cd6ec5
org.tinygroup	org.tinygroup.ui.buttongroup	2.3.3		693c7995cec835f45882c59e5a4b937d353f57eb
org.tinygroup	org.tinygroup.ui.buttongroup	2.3.4		7dfb9d4e795d634c672900a5865a80ed73bf99cb
org.tinygroup	org.tinygroup.ui.buttongroup	2.3.5		0251b8ff547d539a29090a6679c068a3e2868bea
org.tinygroup	org.tinygroup.ui.buttongroup	3.0.0		5e4fb8c367359b2da3028d4afa4cd64d374697a8
org.tinygroup	org.tinygroup.ui.buttongroup	3.0.1		3bb1882ad94cb71c51c16771c437240273363315
org.tinygroup	org.tinygroup.ui.buttongroup	3.0.2		9970fb9af8aefc6578c40058117591fc7c5847b5
org.tinygroup	org.tinygroup.ui.buttongroup	3.0.3		d51fcd9f83a1aaf9b98a076bb5b72bb2f7a3694e
org.tinygroup	org.tinygroup.ui.buttongroup	3.0.4		c1aad2f0548fea3d7a289845722a5a277eb9b6b5
org.tinygroup	org.tinygroup.ui.buttongroup	3.0.5		fd14dd347f723b9928a337a9a151484daddb67cd
org.tinygroup	org.tinygroup.ui.buttongroup	3.1.0		9a10129956b9b65420b1491d833d7364aa7a7650
org.tinygroup	org.tinygroup.ui.buttongroup	3.1.1		223d10bb15f82dc99ef3064e28650f877838b185
org.tinygroup	org.tinygroup.ui.buttongroup	3.2.0		a918a656d73b8207d1e8d443afd16f940652e8ef
org.tinygroup	org.tinygroup.ui.buttongroup	3.3.0		0051755c36404683cb7aa2678c519411a7af1a7c
org.tinygroup	org.tinygroup.ui.buttongroup	3.3.1		7f4597e7153ce8e0d4326153c6a9a5141e328db6
org.tinygroup	org.tinygroup.ui.buttongroup	3.3.2		4ccc16b93f3bf6809da7fe84780f8b0280012137
org.tinygroup	org.tinygroup.ui.buttongroup	3.3.3		47e32a9304b368d21ad9ae3c0b1f79e28793a454
org.tinygroup	org.tinygroup.ui.buttongroup	3.3.4		21701e282f6d22c33e124eb7448c66a3b0e4038e
org.tinygroup	org.tinygroup.ui.buttongroup	3.3.8		8a241708003f8827c12174e0ebc07b14ef54f10c
org.webjars.bower	photoswipe	4.0.7		07a213ea4f84aa2182dfc01c0cee4f89913ab549
org.webjars.bower	photoswipe	4.1.0		761b21bd0edb0c6983ba9b315cf87f8af59ed061
org.webjars.bower	photoswipe	4.1.1		a555442b248970082e25f11d32e40f70aaf2951e
org.webjars.bower	photoswipe	4.1.2		8645c7923b64405d3f9b1932f741f7c17bc3c8a8
org.webjars.npm	browser-serialport	2.0.1		c3ceee6121d9763979bc10c368a40605b7c73fd8
org.webjars.npm	browser-serialport	2.0.3		dba65f489bd7c13394c1acd98312f7cd0f0377f5
org.webjars.npm	github-com-jonatanklosko-md-collection-pagination	1.0.3		9c6ff178d4b88ddfb9ee40852280b092b71ee1e9
org.webjars.npm	turf__line-to-polygon	5.1.5		c757a7720aa186c43c527fdf7fc9cfddfedc3c34
org.webjars.npm	turf__line-to-polygon	6.2.0-alpha.2		0b371d62f406ce2a76766b7d3546a8e9a84d57de
org.webjars.npm	turf__line-to-polygon	6.5.0		d7441c2cfcc67b09ef5321bdc2357564f9d22102
ru.astrainteractive.klibs.kdi	kdi-js	1.0.0		N/A
uk.org.retep.xmpp.protocol	address	10.1		1ca5c47101d075e1f6f535dc6cc192cbaab31366
uk.org.retep.xmpp.protocol	address	10.6		a296c95e4c87da26ca7088e56f23ead9521683d4
uk.org.retep.xmpp.protocol	address	9.11		5b47c24d7227899fdc5d24b8908e61e76838c0a9
