avalon-http	avalon-http-impl	1.3		4c94db682c1118a3385348f8b4cb378ffd89d1f2
com.github.yujiaao	c-r2dbc	1.13.3.0		6470063856c453f9a15fd0558b81e981ec610420
com.github.yujiaao	c-r2dbc	1.13.8.1		f53c7cab67dbfdd3923cc1abb1e4b08f9c459717
com.github.yujiaao	c-r2dbc	1.13.8.10		5162fd1692ba567db9b74acab36df8acbb58e32e
com.github.yujiaao	c-r2dbc	1.13.8.2		a460479de9cc6dfd95419d2944bbd9596e49cdcb
com.github.yujiaao	c-r2dbc	1.13.8.9		83becff76d2408b234d2ee45d3383ec58ef9f49d
com.github.yujiaao	c-r2dbc	1.13.9.4		6c385941dcb45989d7a5097ac6653f70173045f1
com.github.yujiaao	c-r2dbc	1.13.9.7		9fcf0ac1c1bfec6afa702a4b9ca62c6206b97cca
com.github.yujiaao	c-r2dbc	1.14.0		0f05e17975a1082fb12f03cb56dd9e478b319364
com.github.yujiaao	c-r2dbc	1.14.10.6		fa601637b6c70e36270aa10c3eedf7af43d4e5eb
com.github.yujiaao	c-r2dbc	1.14.3		11daff2b2e8c3f5a9feb46635c3e12b3dd4c4b87
com.github.yujiaao	c-r2dbc	1.14.4		869978db081f14283fd327c3de236fcd89bc726f
com.github.yujiaao	c-r2dbc	1.14.5		4b0d25ab0e8a9e8d5a435ed6e7aed40eecbe0753
com.github.yujiaao	c-r2dbc	1.14.6.2		05944b053f9700349e0271f2edfdc8e02c97a0cf
com.github.yujiaao	c-r2dbc	1.14.6.6		c9ab0ba8313b7b004fb7424bf2add9eabfa44d8c
com.github.yujiaao	c-r2dbc	1.14.6.7		e9dc6259139764a7fb487421fe349df26905d278
com.github.yujiaao	c-r2dbc	1.14.8.13		bb817bd23747d0b1c416e7a21aea130302ff4474
com.github.yujiaao	c-r2dbc	1.14.9		996da7a0f282d155d5153ed6b1856ef94c886524
com.github.yujiaao	c-r2dbc	1.14.9.10		6557bb07eabe41e196eeacfca6316553a532d0d9
com.github.yujiaao	c-r2dbc	1.15.1		1ddd87dd218f4aaea914356882b591448af9d2b0
com.github.yujiaao	c-r2dbc	1.15.1.1		7f18842e1ccadaae922fee5c9809c02b7a23de4e
com.github.yujiaao	c-r2dbc	1.15.10.3		19f4bfe4b8afa475ee51b2a1c4194bc405afc220
com.github.yujiaao	c-r2dbc	1.15.10.4		f7d2d8b6c4bfbf9d3d487f3316dbab798f8aa1cd
com.github.yujiaao	c-r2dbc	1.15.10.5		ac1ad868d27f711d2777e9b78aaba2ab8f566cd1
com.github.yujiaao	c-r2dbc	1.15.2.1		fe74f3530310b439ff4f44596fe93aa0f8811b38
com.github.yujiaao	c-r2dbc	1.15.2.2		3b6028ade68de0e1a0f34e0c1730ff7c32441d6b
com.github.yujiaao	c-r2dbc	1.15.2.4		86684cad9c4e484ab0e5f842c9acbfe95489d09b
com.github.yujiaao	c-r2dbc	1.15.3.1		07bbd6309cddedf19795957e62a9351c2c7a5dba
com.github.yujiaao	c-r2dbc	1.15.3.3		01d681f9ee32f6be3b53bbcd993523ad6b28dcdc
com.github.yujiaao	c-r2dbc	1.15.8		dcd265fcf0ca4fe15b66045e5e9ded9ae6bd7819
com.github.yujiaao	c-r2dbc	1.15.8.3		58bc2c49bbaa10cf69c612fb53f3033f3e7b50d4
com.github.yujiaao	c-r2dbc	1.15.8.5		3768603f2ad111f2ee0a2ebce60d6081bddf8f18
com.github.yujiaao	c-r2dbc	1.15.9		b3688957700ed59bdaeae437beeea47eacdde029
com.github.yujiaao	c-r2dbc	1.15.9.2		df1804c31069677108eb0c2d64fce7932fa5113d
com.github.yujiaao	c-r2dbc	1.15.9.3		852d82fb2fcf4756e4a7ec638744e11e9e219693
com.github.yujiaao	c-r2dbc	1.15.9.5		190cc6b13c09d95d4ece6b4ca9b6c634c127a1c9
com.github.yujiaao	c-r2dbc	1.15.9.9		fac57531825065886ee4e5ec8231f9f5df94d92c
com.github.yujiaao	c-r2dbc	1.7.0		4f66c0c4b2cd5d1c231cfac24ebde60cb7183e69
com.github.yujiaao	c-r2dbc	1.7.0.5		fa766974749391491c15766fad3be0d8fdd83019
com.github.yujiaao	c-r2dbc	1.7.1		305e58a4eebc59b560a6baac427a80ec563aa944
com.github.yujiaao	c-r2dbc	1.7.2		4d90b2481632139f5f31c0ab05b91c4467c59a61
com.github.yujiaao	c-r2dbc	1.7.2.2		3a15b96e7b95b49920f510a8d217665e0886c2ff
com.github.yujiaao	c-r2dbc	1.7.3.1		5986b345095ebe46758566da94e77ac17fcfca7f
com.github.yujiaao	c-r2dbc	1.7.4		f188674c1a551e48453a690801c2cb26f3a82c71
com.github.yujiaao	c-r2dbc	1.7.5		4250e5e27456796202aba4bc8677ddf2813fe964
com.github.yujiaao	c-r2dbc	1.7.6		92fbb5b9ae721257d5f28303704bc3b7853b11ef
com.github.yujiaao	c-r2dbc	1.7.7		95e7fbfab8acb615917fb337f387db565b331183
com.github.yujiaao	c-r2dbc	1.7.8		b74756f3d1eb2b3ae6609cf94b1cd5e2f056d71c
com.github.yujiaao	c-r2dbc	1.7.8.3		3526a376a248861b6a80d391d52a7d2fa570461e
com.github.yujiaao	c-r2dbc	1.8.0		1247fe5ec080e1049a15b50da578f45d24d3e474
com.github.yujiaao	c-r2dbc	1.8.0.5		6d32df08a88904b7801ae2f823a799212af701f4
com.github.yujiaao	c-r2dbc	1.8.0.7		b510c48366af30c3035e28ee9ffbe72173cf269b
com.github.yujiaao	c-r2dbc	1.8.0.8		a386a3d37163838248c6ce9d274184794770776d
com.github.yujiaao	c-r2dbc	1.8.1.1		4c5de84ca2753a8700ebc2f2a2409cb16f9e6fcf
com.hcl.domino	domino-jnx-rawdoc-json	1.10.11		4faf79d2fb8cb572adadbd1c9463e914b36bffd2
com.hcl.domino	domino-jnx-rawdoc-json	1.10.12		7986217aec9fcde19a74a22bf9037f32f0122cdc
com.hcl.domino	domino-jnx-rawdoc-json	1.10.13		89c9a644d6bc4f221d8c5f53cfc7ef5737d4b7b9
com.hcl.domino	domino-jnx-rawdoc-json	1.10.14		0df2ff54143113a2f4dd255f7e2c9a73cf95f2aa
com.hcl.domino	domino-jnx-rawdoc-json	1.10.15		dfbafeb80833345a2697d2c1158f69ce49e54ef4
com.hcl.domino	domino-jnx-rawdoc-json	1.11.0		283815184f2dfbeac56d434ced1284a31c11db0c
com.hcl.domino	domino-jnx-rawdoc-json	1.15.1		ef427927829560a1f9f11bc9fdee7d5ca3730077
com.hcl.domino	domino-jnx-rawdoc-json	1.19.0		d23e8283b91f484b78f1a7c4acd04eaa30de4e84
com.hcl.domino	domino-jnx-rawdoc-json	1.19.1		4a72e2741e5d2c1dbf2ff5309927c01563726ffb
com.hcl.domino	domino-jnx-rawdoc-json	1.20.0		64c9e58afa4c790e86bd88456c8e07a1383b5165
com.hcl.domino	domino-jnx-rawdoc-json	1.21.0		88e3a7391b6cc35f1befcf7cf3c3db70b1c6c25e
com.hcl.domino	domino-jnx-rawdoc-json	1.22.0		f49b6295e9e94dee085f282c61a85df33f25c505
com.hcl.domino	domino-jnx-rawdoc-json	1.23.0		6c07f75b01b3b7d5dbde35e682af93c007d64674
com.hcl.domino	domino-jnx-rawdoc-json	1.24.0		124b4e15171d69af9c85d78b7bdd343c6de6b22d
com.hcl.domino	domino-jnx-rawdoc-json	1.26.0		a3cfb99e402ad3f82988f25bab893db24e502eb5
com.hcl.domino	domino-jnx-rawdoc-json	1.27.0		3fd93ac5ba844cf9e225b020f8c26e2d851102c4
com.hcl.domino	domino-jnx-rawdoc-json	1.28.0		e892a3438388a47cc76cb21f67edaf582e9f9b56
com.hcl.domino	domino-jnx-rawdoc-json	1.29.0		24b257fe82209937237e45feefdacf6a6232eb3c
com.hcl.domino	domino-jnx-rawdoc-json	1.29.1		bd8ddb3f31e26803f23420a5df7471d366c2f979
com.hcl.domino	domino-jnx-rawdoc-json	1.30.0		f9e29866d3f8626d548aaf822560209a156835cb
com.hcl.domino	domino-jnx-rawdoc-json	1.30.1		c07b23b70777613ecb5c2260e7984546f9401f65
com.hcl.domino	domino-jnx-rawdoc-json	1.31.0		da55430bbd6091250dbd7299c66671b54d6ff99b
com.hcl.domino	domino-jnx-rawdoc-json	1.32.0		54e2ecfc8bf5c894a7767037fb6f6e8ef99ec5d6
com.hcl.domino	domino-jnx-rawdoc-json	1.33.0		a5acb79ebef84cb2d95dd1dd6f7bd2833c7dff8d
com.hcl.domino	domino-jnx-rawdoc-json	1.34.0		d42e303d8e05442cd6a03dbfd5a4aab5f2bc2e9b
com.hcl.domino	domino-jnx-rawdoc-json	1.35.0		46b62eb52cf50283b654ac4137a41eed6e65e2de
com.hcl.domino	domino-jnx-rawdoc-json	1.36.0		62fc482a1ff7d2b80d2316544d529f14428f645f
com.hcl.domino	domino-jnx-rawdoc-json	1.37.0		8ff0f1890c33dd4ce00489d2efbb6c7480bafdab
com.hcl.domino	domino-jnx-rawdoc-json	1.38.0		85fc3c4121f710eaef8b1146f31ded268bd5b987
com.hcl.domino	domino-jnx-rawdoc-json	1.39.0		304f293fe66a440f162f710cd3eb0b456d6dac73
com.hcl.domino	domino-jnx-rawdoc-json	1.39.1		6dafe45cba2664bcc0a5db3c84addbcfd59b6fae
com.hcl.domino	domino-jnx-rawdoc-json	1.40.0		de663f94b456c014c18aca4d6cfffa21c8499ad4
com.hcl.domino	domino-jnx-rawdoc-json	1.41.0		41f42a51351c39687446c9e1ca9ce8625a6a96f5
com.hexagontk.http	http_server_jetty	4.0.0		dc7c708df9b222d77eef9e22c536b97cf37e745d
com.hexagontk.http	http_server_jetty	4.0.0-B1		2ecf09130d360071ddad4863b846c7f6bd5fb0b1
com.hexagontk.http	http_server_jetty	4.0.0-B2		94052f5c1449aea2cec536b367c74a01c1b3adb2
com.hexagontk.http	http_server_jetty	4.0.0-B3		b9868ce2be47c7458bc689ce46faf0bc4cf08303
com.hexagontk.http	http_server_jetty	4.0.0-B4		8f8817a6c91906718fb6b85ff9368bdeeaf57de1
com.hexagontk.http	http_server_jetty	4.0.0-B5		ae91897af3cf4f03b6876facd3b4ba6053827b22
com.hexagontk.http	http_server_jetty	4.0.1		a36e47cfb0beeaeb39152989439fe49d889eaab3
com.hexagontk.http	http_server_jetty	4.0.2		ebe1b6127dd050b0874e7fd44c69b703ccfa32a3
com.hexagontk.http	http_server_jetty	4.0.3		85e770f8e0a9fd3501bfabbac1625082b45f743b
com.hexagontk.http	http_server_jetty	4.0.4		86685c2b0a2bea1749408f30545cf3c6965e5644
com.hexagontk.http	http_server_jetty	4.1.0		6ebac84eddd52cc56aeccbe37910b74817a36b63
com.hexagontk.http	http_server_jetty	4.1.1		2963f011a803e0a73e8fda946175375f24e3039a
com.jakewharton.rx3	replaying-share	3.0.0		370bd7dcb7149e2130f2c3dc3a7911aee5be50f0
com.jalalkiswani	smart-cloud-doc	3.0.0		N/A
com.khubla.com.pragmatach.examples	beforeexample	1.40		N/A
com.khubla.com.pragmatach.examples	beforeexample	1.42.0		N/A
com.microsoft.azure.monitor.v2015_04_01	azure-mgmt-monitor	1.0.0-beta		82cbc577fed75d4d3061b6317b2e9afcebb6d7f9
com.microsoft.azure.monitor.v2015_04_01	azure-mgmt-monitor	1.0.0-beta-1		32f4106018a15110a03dd77700b40770b3cc2ddd
com.mtvnet.boxspring.osgi	boxspring-osgi-extender-bundle	1.0.0-beta-1		55418c630ad1cc92198f933b003d31ad0dc30692
com.mtvnet.boxspring.osgi	boxspring-osgi-extender-bundle	1.0.0-beta-2		7be06059ac83461b359b2d465bbd724069b508b8
com.mtvnet.boxspring.osgi	boxspring-osgi-extender-bundle	1.0.0-beta-3		feea8debf6283c464c74b612c03ffcb00a5aa183
com.mtvnet.boxspring.osgi	boxspring-osgi-extender-bundle	1.0.0-beta-4		f10f1c18fc5cbed4dc592864ee2ecca1c02f1302
com.oracle.database.jdbc	ucp	11.2.0.4		5520b4e492939b477cc9ced90c03bc72710dcaf3
com.oracle.database.jdbc	ucp	12.2.0.1		860bd44a5a593385464a49590169bee81c4482a9
com.oracle.database.jdbc	ucp	18.15.0.0		b2e128a97045d96afe5c66c5778ba1b47fe74af8
com.oracle.database.jdbc	ucp	18.3.0.0		b844d15da29d5c4f23a230318f9fd808087a9962
com.oracle.database.jdbc	ucp	19.10.0.0		b61480d68481872ce870537d1ce2ac2e33dc38da
com.oracle.database.jdbc	ucp	19.11.0.0		656de9c8eafea8fb91bf13839c2687af0fcad35f
com.oracle.database.jdbc	ucp	19.12.0.0		47909303355c4aed5316248f346129c1d7f2a666
com.oracle.database.jdbc	ucp	19.13.0.0		faa560f5cfb3eb403c315d9e720b647becb0c7a6
com.oracle.database.jdbc	ucp	19.13.0.0.1		9c4a7912ef38a909b4942eec72b8de3a96a91967
com.oracle.database.jdbc	ucp	19.14.0.0		10904c010078c1f1f9ebc2815f9b3b1661ed9b77
com.oracle.database.jdbc	ucp	19.15.0.0		83b7d9fd9c67af2ef6c9204e30eb0027ae8e152c
com.oracle.database.jdbc	ucp	19.15.0.0.1		9edbc163df3c5ab4c82819450a2a5c374237b912
com.oracle.database.jdbc	ucp	19.16.0.0		6dd5b1cdcf3d975db0c4c3465cbb1ac70edf9b3e
com.oracle.database.jdbc	ucp	19.17.0.0		53f0f04d79bbb4a751daa36325739d2e584ae23e
com.oracle.database.jdbc	ucp	19.18.0.0		67f07992cb899e15acbb036316db57b040a743c3
com.oracle.database.jdbc	ucp	19.19.0.0		04c2f3be53e392796737e0ea27494a730a929130
com.oracle.database.jdbc	ucp	19.20.0.0		bc113fec9fbb1a04ff806673dabacdac3f5a96aa
com.oracle.database.jdbc	ucp	19.21.0.0		4e10b02d57891f8079621ec9999d5513e94b7881
com.oracle.database.jdbc	ucp	19.22.0.0		4ab95b249acd8eaa0abee6b7ed8d34edaa34c431
com.oracle.database.jdbc	ucp	19.23.0.0		6a0282a1b7c42c02fbd8839dbe3819f69da3794a
com.oracle.database.jdbc	ucp	19.24.0.0		34fb8c724d24ab674a27a03005bdc46524668ef7
com.oracle.database.jdbc	ucp	19.25.0.0		be3fd1228e394457e080fecc4c2e31b882652773
com.oracle.database.jdbc	ucp	19.26.0.0		dfcf6a1bbc8c0171ec2f588ceba4f9026d3f9354
com.oracle.database.jdbc	ucp	19.27.0.0		7a2f36279ee32eb977697fd9a0e978757ea637aa
com.oracle.database.jdbc	ucp	19.3.0.0		796b661b0bb1818b7c04171837356acddcea504c
com.oracle.database.jdbc	ucp	19.6.0.0		8d9c1bf6749ab22483c5017f5a13a4d65fa49c08
com.oracle.database.jdbc	ucp	19.7.0.0		299c4305df946e759f204f64809a3560a4a50233
com.oracle.database.jdbc	ucp	19.8.0.0		f3ffaed1b8aa011e6a136af1c5ad2ce7be439cd3
com.oracle.database.jdbc	ucp	19.9.0.0		d240e1fc50ee1abdc1cf2334a710d23f59d30bbb
com.oracle.database.jdbc	ucp	21.1.0.0		a7c9cf31549bff61cb9d7f34a52d74a6c4d819db
com.oracle.database.jdbc	ucp	21.10.0.0		0d1bf5ab78d8cdd9fa0b51d4152eeca62dc131a3
com.oracle.database.jdbc	ucp	21.11.0.0		31285dccfe42e47d5c45b41017dacf2c2ce71e52
com.oracle.database.jdbc	ucp	21.12.0.0		c847091a3a22f06e6d7869bb4f07f3612b02c58b
com.oracle.database.jdbc	ucp	21.13.0.0		4d1055237b5ee25b7a211ac36d8721f1f7957d84
com.oracle.database.jdbc	ucp	21.14.0.0		2ecfc9ea9b08960bd790818dd311bd6c60194e7c
com.oracle.database.jdbc	ucp	21.15.0.0		e9c6668ed3060d10df853c5ec178da8691c81288
com.oracle.database.jdbc	ucp	21.16.0.0		dfc6538237576a794c086602af92f2f1450ebc65
com.oracle.database.jdbc	ucp	21.17.0.0		1eb257917d01da1529643b9786c635fcf9901b41
com.oracle.database.jdbc	ucp	21.3.0.0		90e60a72a963063831a2e2ebd21f70266251bc74
com.oracle.database.jdbc	ucp	21.4.0.0		0886bc7cc006e9d03f0b25ef11ccee689b8d90e7
com.oracle.database.jdbc	ucp	21.4.0.0.1		53c0e8b77ce49e692c5d7a3d8b2871eb046cc863
com.oracle.database.jdbc	ucp	21.5.0.0		b9910cb21986a1a2635a3c082f05dc1ba47b2fa3
com.oracle.database.jdbc	ucp	21.6.0.0		2a2b7967b6ec1324a37a4f37021c372b217d8d34
com.oracle.database.jdbc	ucp	21.6.0.0.1		e58ad1b5fa23f3de3ecef6edd3ad33ce406b5ef0
com.oracle.database.jdbc	ucp	21.7.0.0		9c348d5192d0556627bb92f9527007decee6a823
com.oracle.database.jdbc	ucp	21.8.0.0		ad6919891f0dbd6d94c245187233f7ce768242e2
com.oracle.database.jdbc	ucp	21.9.0.0		860e458b7d903fba1f7d4ef43390c355c3065beb
com.oracle.database.jdbc	ucp	23.2.0.0		1b5300b30d54d091f7af7dc9070681c62fdad04c
com.oracle.database.jdbc	ucp	23.3.0.23.09		9cdb5a2c3e48b1406867f409f94ca98242b5676b
com.oracle.database.jdbc	ucp	23.4.0.24.05		28da2325ab811ba61c764bcaabafb355142eef26
com.oracle.database.jdbc	ucp	23.5.0.24.07		8f2896c559dff35c18c685efd2200899e8bcf757
com.oracle.database.jdbc	ucp	23.6.0.24.10		464541e66c8e961b1965d6b7ba7d3345dd7a816e
com.oracle.database.jdbc	ucp	23.7.0.25.01		0ae7c39ebf256b8fa360788229488949bd4f4ac9
com.oracle.database.jdbc	ucp	23.8.0.25.04		6998a3d69a6a7758bbca9535431554418f68310d
com.outr	scribe_3.0.0-RC2	3.5.3		34f88a058280cb7d23b0f57f7e7823fc07a707c6
com.ovea	ovea-virtual-resources	1.10.ga		d8df11258151475154ec0ab4276ab784c2ffc1ef
com.ovea	ovea-virtual-resources	1.11.ga		e40cbdbd8ed5c67db1e75a56c623c04e08828d1f
com.ovea	ovea-virtual-resources	1.12.ga		5bd53a0df96417b01c656ab369cfa8831df7ada5
com.ovea	ovea-virtual-resources	1.13.ga		1f84bd163119fc4bd2b01abd0ca6270b848648c3
com.ovea	ovea-virtual-resources	1.14.ga		fb6d5d330cfe7b345507ef4503385486fee05f6c
com.ovea	ovea-virtual-resources	1.15.ga		b41a3bf3fda469a7008fc35fb5debdc2de8f8ab2
com.ovea	ovea-virtual-resources	1.16.ga		00f5356447578a8fd7228229ab43cc6b0e8f39dc
com.ovea	ovea-virtual-resources	1.17.ga		e2146641992d1a338c8eafb20750248b6d82a8d4
com.ovea	ovea-virtual-resources	1.18.ga		854c5e52c0b774f2a0a2f5b85dea327087d16efd
com.ovea	ovea-virtual-resources	1.19.ga		f0d369cb8abffd3ad18002e6cbf96ca5012e1d43
com.ovea	ovea-virtual-resources	1.20.ga		d93db312c58f9eeedd1c3f226e4d01cdce2a1274
com.ovea	ovea-virtual-resources	1.21.ga		7612fef6245098b6fe8ed7ec2569e6d78f9ba39c
com.ovea	ovea-virtual-resources	1.22.ga		e612f0ccc4112a09f4db265c2038d00cc47871b6
com.ovea	ovea-virtual-resources	1.23.ga		80fdbde5adb8f639606fe1ac51d01bafe0cf5a13
com.ovea	ovea-virtual-resources	1.3.ga		65a88473826b37a9f22ab2fa5e770a3ce2431a54
com.ovea	ovea-virtual-resources	1.5.ga		da5d0eb03c740b6226ddbd75f6a145b7fc65f79d
com.ovea	ovea-virtual-resources	1.6.ga		a339bd7dc2508474d9df67644549335262259137
com.ovea	ovea-virtual-resources	1.7.ga		b982ffd517ad8511f330db3e333b3b40dcfc5ea9
com.ovea	ovea-virtual-resources	1.8.ga		6e4beb63a5dbf20393f9530711b254cfb6f77109
com.ovea	ovea-virtual-resources	1.9.ga		5708696f2ab30ffcc4ed884f6be39625f3a65e72
com.propensive	rapture-i18n_sjs0.6_2.10	2.0.0-M3		a0707b59e51982ddffe6a21dfef8a052faf4be9f
com.propensive	rapture-i18n_sjs0.6_2.10	2.0.0-M4		f81f1f2280c4a80e09fa06e1bc4430ede047efd1
com.propensive	rapture-i18n_sjs0.6_2.10	2.0.0-M5		1f77b4dfed1c1d90f865575b362521275c09ad44
com.propensive	rapture-i18n_sjs0.6_2.10	2.0.0-M6		a47645524ead4549d5baa3ec8ddb33644173a563
com.propensive	rapture-i18n_sjs0.6_2.10	2.0.0-M7		89c0987255352f93568b7c59c80c4b1289e33421
com.propensive	rapture-i18n_sjs0.6_2.10	2.0.0-M8		73a97d47d48b764679a0e65718801d071d6b3428
com.propensive	rapture-i18n_sjs0.6_2.10	2.0.0-M9		0626eed72a67ca656765814b6f08853c7628fd2d
com.qaiware	sdk	1.0.0-RELEASE		79d140d762728332d168969d153528233404863d
com.qaiware	sdk	1.0.1-RELEASE		41d60f3225d874edefd3f6efa3b8e0f28d190857
com.qaiware	sdk	1.0.2-RELEASE		8578722769a79068bc2d4178cf9eddfe0ee464c2
com.semanticcms	semanticcms-news-model	1.0		feda17f8c05e8ae23f20026e2c378b42a2d85a9e
com.semanticcms	semanticcms-news-model	1.1.0		37482f35c3efb5740b05ba627bad571022a20fdf
com.semanticcms	semanticcms-news-model	1.1.1		9b96bb65ffd03e2e7030f6caafc87ce91925af31
com.semanticcms	semanticcms-news-model	1.1.2		47143595dcf4e8ab121f247dca64b1421197656d
com.semanticcms	semanticcms-news-model	1.1.3		a01267206f3c854ff144b7fd0923d0976d61136e
com.semanticcms	semanticcms-news-model	1.1.4		25561206372a940df4422c0129d60818c51a100a
com.semanticcms	semanticcms-news-model	1.1.5		6f375320857e6d01c21649cfc6325c36207f40df
com.semanticcms	semanticcms-news-model	1.1.6		0bb8f19db363b0ca9973302b1efc28cb793d28ee
com.semanticcms	semanticcms-news-model	1.2.0		57ab67ed88898aab55d401332e9aa2a22c5ee378
com.semanticcms	semanticcms-news-model	1.3.0		5eb23776692f915c7e85dce99d408e6371e63ebe
com.simplyti.cloud	simple-server-http-file-server	0.0.5-rc1		7a309fb7a3601aedb42bdf7c6b67a8daac6f8613
com.softwaremill.tapir	tapir-json-play_2.13	0.10.1		9d63dacf718403e3f74bbdff1d3819cb2e6cc126
com.softwaremill.tapir	tapir-json-play_2.13	0.11.0		61baa91e3de43f5f7fc76b45a554954bdfc8d91b
com.softwaremill.tapir	tapir-json-play_2.13	0.11.1		83c6f9a20f4e89f011673b8e41c9e673acffac21
com.softwaremill.tapir	tapir-json-play_2.13	0.11.10		2bb445a5ab77ff9d3f3488d5fdd9d0e5a6ec7e18
com.softwaremill.tapir	tapir-json-play_2.13	0.11.11		5f6104fbd181e84e09e89f3dacce32373f61f199
com.softwaremill.tapir	tapir-json-play_2.13	0.11.2		556cd25a2dfa426b3777c4bd5f5f15b307716b93
com.softwaremill.tapir	tapir-json-play_2.13	0.11.3		6923a89c7d986bba63ee3e79bfc4ce7f66c1d7aa
com.softwaremill.tapir	tapir-json-play_2.13	0.11.4		6f81ec5d7920478b3d21be6a16441c340d1cbd60
com.softwaremill.tapir	tapir-json-play_2.13	0.11.5		4c065db28ca9b6f5a2dad9d972634b614130b420
com.softwaremill.tapir	tapir-json-play_2.13	0.11.6		622ae59277741303b0eef51832c791a2f94dba81
com.softwaremill.tapir	tapir-json-play_2.13	0.11.7		460826557aad465e44ef7e5b59309e4625a6b30c
com.softwaremill.tapir	tapir-json-play_2.13	0.11.8		b8d54ccde5d687ab30e46978029e8f9b5f557c6b
com.softwaremill.tapir	tapir-json-play_2.13	0.11.9		5e6e81f2cfac1d104060122863ac7fde9ca3be5e
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.1		16bc66c0752913d96d1fce7afc01ccb45b22c579
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.1	jar-with-dependencies	f8096aebd5962c2d5a62988ea856b7b42d009be7
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.11		b317608de937ce0b076437f76a1b43ca3deed690
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.11	jar-with-dependencies	67abf39d262217c5a661135b29d15dce9954de2e
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.2		4a5832ad8f75f944670517338a8e31ebebef5035
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.2	jar-with-dependencies	17488071c3aef6a2b1d9adc4a2ad79ebd2e4d96e
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.3		a229ce44bd6aa2da3c12a09755d119c20597a3a9
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.3	jar-with-dependencies	8555870a800363e3c6614bcaef6c62970fb75d16
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.6		01058d5f9253f07ca622cb57a05a886adbdcde9c
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	1.1.6	jar-with-dependencies	370f4450cea8acf1323a2c9a4b0cd3c88bc52d1b
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.1152		2e094bd2e06cdba4eab112822f5e9ced08d793a1
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.1223		8b2734366e90bf502f45b175b6ba4fa9e5fe0c28
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.179		a7fdb32fc63f00e199e7b76bbfdd3e9dfc269434
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.179	jar-with-dependencies	8c13c6a524ddcc1c5a3336fd56f45fb4a64df0b5
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.180		cd39f3a3e83973d376f53fcfe3608f8fa53dee76
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.180	jar-with-dependencies	6d5268da4d334fccfc3aca81eac7c79227689564
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.181		400306dfa6820c9f3fe28f17fea643252d1eb5dc
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.181	jar-with-dependencies	7bb9910af7b8af907bcac941a255585ce3612882
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.182		d57869634d861165f1ee213435d926bd10ae4f61
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.182	jar-with-dependencies	e572811e3976f0bbcf14a147aeed81506902a59b
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.183		799a9f1d4a2f22d42709c1a5c54fa4664b5af0a0
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.183	jar-with-dependencies	1013bfc1d05019a79656b6e517ba0660f1975212
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.185		6d6d0b59ee9c5490912ab48dc2ad2607118a602e
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.185	jar-with-dependencies	1195fd66817419af564f5de506d90b1de9bd90f4
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.186		116d8afa50b42988ba9bbaf8effc70c464d8b44f
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.186	jar-with-dependencies	46eb19cb75b6a129ae667184d03a14b10a4d2ba9
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.187		9f9f58eb9b72a4d098636fb5231b43a4538add9e
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.187	jar-with-dependencies	57036a945c7647466412b2d21cca7229da9fc3c8
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.188		770850ed39758643ce6118c29ec24422ad9b0e59
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.188	jar-with-dependencies	c98d24b69dab0f84e784f19817f5716c00bfb900
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.189		4f63747cda84e8b5c23e3da7306bc36227b3dd51
com.tencentcloudapi	tencentcloud-sdk-java-cloudhsm	3.1.189	jar-with-dependencies	1b740c25e064e7eafc442cb78cd866ccb1a2a4e6
