br.com.objectos.sql	parent	0.12.0		N/A
software.amazon.awssdk	ivschat	2.20.65		b2b7a5a4234b750d1676c83507c40315901f23af
software.amazon.awssdk	ivschat	2.20.66		ae695f2d3e37221938cfd2a464a9d25e0ce73f6b
software.amazon.awssdk	ivschat	2.20.67		ff829b4d98bc768727ca1e6acd7856c753b0ef98
software.amazon.awssdk	ivschat	2.20.68		4bc4d12be05d34fcaa81def24d3c28d2c8ba5241
software.amazon.awssdk	ivschat	2.20.69		4a2ebc93957247c0941e422140c584950ce4654f
software.amazon.awssdk	ivschat	2.20.7		d071fc425e8783dbe990fe932f60eaf71ceac6f6
software.amazon.awssdk	ivschat	2.20.70		f0163db0d32f9760fae8d3a48fbee0141e19c2a5
software.amazon.awssdk	ivschat	2.20.71		3dddb74c8c1d7ea334ad5b7e1ddfb828b4fbd6f6
software.amazon.awssdk	ivschat	2.20.72		043e239e8b286f3226320f70c6181bac0e234ddc
software.amazon.awssdk	ivschat	2.20.73		5e37f6d8476fa56e168ef5d32d472357930d7c37
software.amazon.awssdk	ivschat	2.20.74		04ef377f5a7491663f837609cf57b4673b66ab2c
software.amazon.awssdk	ivschat	2.20.75		2e9fa7174c2dbdce0cb8554b70212e0ad6985c3e
software.amazon.awssdk	ivschat	2.20.76		85440441d1288301da9da8b58fa5ee1b003bdbf2
software.amazon.awssdk	ivschat	2.20.77		ebb69b29852b22c337d575f286d245595b34be6b
software.amazon.awssdk	ivschat	2.20.78		0e3fbe1937e686cfe47df2b67482381fadc737e3
software.amazon.awssdk	ivschat	2.20.79		49ed108a48c6ef5de251505d20b276f71bf489b3
software.amazon.awssdk	ivschat	2.20.8		bec809e387e7b861640f520a3f8aac39caf42759
software.amazon.awssdk	ivschat	2.20.80		f318273f884aefef167b0e4eddf190f01881b91f
software.amazon.awssdk	ivschat	2.20.81		78bb27c383b58ad0f7b46c869d5c1dde793206d2
software.amazon.awssdk	ivschat	2.20.82		4a229346399d81ab558acc13c505e62adbb0b88e
software.amazon.awssdk	ivschat	2.20.83		a36bd7c0b219df1aaf4b3694bd367dc98b0149b7
software.amazon.awssdk	ivschat	2.20.84		37df439a7a43b4bcc0044f5598f1244b4d559975
software.amazon.awssdk	ivschat	2.20.85		321f5f4f86ff3078c4a486902b7c68387467c860
software.amazon.awssdk	ivschat	2.20.86		5e42924315d64be0ce9e8c16b8436216a2fa6a93
software.amazon.awssdk	ivschat	2.20.87		f68fc2ff32f303774f7ab8f2c43a673cc95a49e0
software.amazon.awssdk	ivschat	2.20.88		c8c6de6132b8558598657b9937030818a122ee8c
software.amazon.awssdk	ivschat	2.20.89		040e5ac67ef95edfd4a49dabb2cd9657cfb44722
software.amazon.awssdk	ivschat	2.20.9		e1a559f95382261e325228d02d958569806dce89
software.amazon.awssdk	ivschat	2.20.90		1fff4b2bd3704bcaac4f4cea28eb5123eaa5d417
software.amazon.awssdk	ivschat	2.20.91		7a5a928426627767fe3150b89dee24ca25c6c2d6
software.amazon.awssdk	ivschat	2.20.92		64866991073f11de39bad7f21e75ea36b7265b9b
software.amazon.awssdk	ivschat	2.20.93		cae56eb35a8af56469af1c4fb593eb26d267bea1
software.amazon.awssdk	ivschat	2.20.94		ea2d4bad99801ae93125ecd277404f83ba331573
software.amazon.awssdk	ivschat	2.20.95		a75cd4d6804b665a44a1d1b3f504fc7c923f5296
software.amazon.awssdk	ivschat	2.20.96		b7f240221236c84454aa9c7eb71e159ac0eb0102
software.amazon.awssdk	ivschat	2.20.97		d1a535d494589fde4658c7602d8b36e3f06c74e6
software.amazon.awssdk	ivschat	2.20.98		f0617f170b3c31cfb326ecfe8c08d8b22ac43151
software.amazon.awssdk	ivschat	2.20.99		3a978dd8ef12a60024382c762637963aadc07516
software.amazon.awssdk	ivschat	2.21.0		d9f2ffb29b0a399b39e4c98b5704f4903ac6f365
software.amazon.awssdk	ivschat	2.21.1		7d56341db11f1af925dfa3bda4955ca23fb10b8a
software.amazon.awssdk	ivschat	2.21.10		ad25820e432820fd8fee1702294f44dca0b4f939
software.amazon.awssdk	ivschat	2.21.11		5f445127cbb0417f1488e7487543922d28d7815c
software.amazon.awssdk	ivschat	2.21.12		8cea8661f84af58727957cb96d5deaa4a80ceb2b
software.amazon.awssdk	ivschat	2.21.13		92e30e47b839935276cc023401d987a857f6bd36
software.amazon.awssdk	ivschat	2.21.14		40a0490606bcaecf34389d59e0e627c637443419
software.amazon.awssdk	ivschat	2.21.15		1005addb053dc7fcfb68819f055437a4c974cdef
software.amazon.awssdk	ivschat	2.21.16		8f7f06e64e5c289bd0c494f9cae2c0a7c3174fd7
software.amazon.awssdk	ivschat	2.21.17		1d477b58576daab2eff477f0685325f31c375d45
software.amazon.awssdk	ivschat	2.21.18		8936f4cda9ce043d9f28c770792cc003daf9bd7b
software.amazon.awssdk	ivschat	2.21.19		200ae7df15ba8edc8ec49a1fd5b126fbcb0a987e
software.amazon.awssdk	ivschat	2.21.2		49f1619456126285c1a9236c1c6b9400a718ce30
software.amazon.awssdk	ivschat	2.21.20		e09c4913b363d0643b96e004f6ea574270bbd13c
software.amazon.awssdk	ivschat	2.21.21		b76dc4a1bf683923792437734a8db7b745caefe3
software.amazon.awssdk	ivschat	2.21.22		d9a9f9024ae4cea24e26d8468f4bf98732e441d5
software.amazon.awssdk	ivschat	2.21.23		4b58d91ef9a7bbea13a505c64a82ec452d5896bc
software.amazon.awssdk	ivschat	2.21.24		eaf268979bca6f59a786f9adc9c2678e61d63a31
software.amazon.awssdk	ivschat	2.21.25		6030edef67e3cb49d6f58c49101fc91e4d788cdf
software.amazon.awssdk	ivschat	2.21.26		31c1486189557d608e774be823b755caa7bb0a78
software.amazon.awssdk	ivschat	2.21.27		1416bc2e9491a069256974fea02c36e44b72aff2
software.amazon.awssdk	ivschat	2.21.28		bdd4a745bd2fe42be0ac09d09a91702c8662f7f3
software.amazon.awssdk	ivschat	2.21.29		c128f35b878d2acbf6d110a30baf6aa89cc309a9
software.amazon.awssdk	ivschat	2.21.3		53144fd84e2de43f192bd09454893d75a5e05c80
software.amazon.awssdk	ivschat	2.21.30		cbf090c217f9ca9ed386149ced462a983222e525
software.amazon.awssdk	ivschat	2.21.31		5e40cd92f9e54712ea4e664607556ef6d3c3d9fe
software.amazon.awssdk	ivschat	2.21.32		550fec8c728757b390aea7316a258bccfda77232
software.amazon.awssdk	ivschat	2.21.33		a7007018fcc52246a91fb48f37eac8d363e59411
software.amazon.awssdk	ivschat	2.21.34		1706789cffee79de5cf523c7e1f8a16eab4db673
software.amazon.awssdk	ivschat	2.21.35		dc8c4c492086062563166ec2a2b2ed2e845e2b71
software.amazon.awssdk	ivschat	2.21.36		d1094e85f6c8001971c117d1c7b0ee1c4bc65f3f
software.amazon.awssdk	ivschat	2.21.37		66456a79197ea37ebef6c1341de7e1c1df5da214
software.amazon.awssdk	ivschat	2.21.38		a4ffa93c887774682144cc06da74ae17002c3a68
software.amazon.awssdk	ivschat	2.21.39		c57ff358f14631b4f4363954a5f55ce9f4b37a75
software.amazon.awssdk	ivschat	2.21.4		472bd8c01946b165d54cf66847040a01fe6b46fa
software.amazon.awssdk	ivschat	2.21.40		8f9a6693f6fdea1e6cf21ec6cc52dad7e40d81d3
software.amazon.awssdk	ivschat	2.21.41		799699419eee2fbf5a723b73ee22cfe6a981d71d
software.amazon.awssdk	ivschat	2.21.42		aacd20182bbc048ee8193ddd78351967c1bb2344
software.amazon.awssdk	ivschat	2.21.43		536d6e0db276d5c0ab1a1234d18680d1214a4b61
software.amazon.awssdk	ivschat	2.21.44		97946f28c1100c57f3f395e63f4b195bac253cf9
software.amazon.awssdk	ivschat	2.21.45		813e7b5a6686461cb33da7b2d7c9bfd8f32bbeb9
software.amazon.awssdk	ivschat	2.21.46		13fa000287052f23b830d2dc37393e19dcf243f9
software.amazon.awssdk	ivschat	2.21.5		9f22956e569f878e4f1804cd1a3d5fc656d27cce
software.amazon.awssdk	ivschat	2.21.6		00ff2bec634d5140b48d401faa122dc4aeb9dd8a
software.amazon.awssdk	ivschat	2.21.7		492bbd6ed54247e5188f7c464bdb781f27b18449
software.amazon.awssdk	ivschat	2.21.8		df94aa369e5d7a0956e9f02a2c4f74c644460f2d
software.amazon.awssdk	ivschat	2.21.9		5585ba184fa61802aba5e1522d5308e5edfe1771
software.amazon.awssdk	ivschat	2.22.0		af2c76b9a48d29bd56ad298e85fba38f68457a08
software.amazon.awssdk	ivschat	2.22.1		9b9d10e29a1139d95cb4733bf879c2c9d32f2554
software.amazon.awssdk	ivschat	2.22.10		9fbbf67d8fa2ea38fca13ec52125fe0181cf6296
software.amazon.awssdk	ivschat	2.22.11		a87cf7f07ab6ebc06003f37dbb9517e27e2abf46
software.amazon.awssdk	ivschat	2.22.12		484f6a6e50cb5f5b7a215da4238e62c6aadb0b46
software.amazon.awssdk	ivschat	2.22.13		a34ea2151acfdf062138704af3a5e080805b24a4
software.amazon.awssdk	ivschat	2.22.2		c7e9b08daa5934153719fd913689ba2824c50d96
software.amazon.awssdk	ivschat	2.22.3		1708b22a2bed695cf34261ffa1f7b3e7f12c9249
software.amazon.awssdk	ivschat	2.22.4		298c0b1f73e763189ab77aee5cd1a440f7fdd3a4
software.amazon.awssdk	ivschat	2.22.5		e717f9617c9d7de0df4f504da1a38de576f69d57
software.amazon.awssdk	ivschat	2.22.6		97012e8e70f9fc8a16c11cfe7fbd2be28f97295a
software.amazon.awssdk	ivschat	2.22.7		413e03544d93b980541d7070752e03f599576ee0
software.amazon.awssdk	ivschat	2.22.8		9619b9df1836fabc96bc4afa020a1a7fce398a53
software.amazon.awssdk	ivschat	2.22.9		98417a3cfad880016a136d165a1ba51ac458a411
software.amazon.awssdk	ivschat	2.23.0		bbb68dc545773bf7eabef56166bd762c67d29493
software.amazon.awssdk	ivschat	2.23.1		3f8b9c56d052b3bc6bafef253e533afbbfec63bb
software.amazon.awssdk	ivschat	2.23.10		75dcf3646a7ecc53dbb4a661050875f634e8f830
software.amazon.awssdk	ivschat	2.23.11		77277408bdfde8dfa889dc096e754ab7acfa58e5
software.amazon.awssdk	ivschat	2.23.12		bdf588f9eb51c9b70063c93e08fd3c7de308c7dc
software.amazon.awssdk	ivschat	2.23.13		dd934de5d3da7802c36a3d2800c93c9d8cc57dcd
software.amazon.awssdk	ivschat	2.23.14		6305ab2e2ac83d72d07726c8009e1a650e9fc422
software.amazon.awssdk	ivschat	2.23.15		ed555ad7b4407d9c8ef1be1bf616d2537c6277a0
software.amazon.awssdk	ivschat	2.23.16		7d4380c0991e0c7ed4c9a1bb776fb4e9dec5bfb7
software.amazon.awssdk	ivschat	2.23.17		b42a465eef58e28f190a2494589287e11ab8935d
software.amazon.awssdk	ivschat	2.23.18		d8653a1a0fdd10b2ff44f7332493a843f91005f3
software.amazon.awssdk	ivschat	2.23.19		2b39ddb679637d25c21c564e3e942f0dac5ec053
software.amazon.awssdk	ivschat	2.23.2		95e117292043aaaff5f530c6099332f652bb3a56
software.amazon.awssdk	ivschat	2.23.20		3ee1bbc8b0e1074ad8c016868d5e51983e75b6ea
software.amazon.awssdk	ivschat	2.23.21		588287f53af85ee217e3b846ad92258e6654c96c
software.amazon.awssdk	ivschat	2.23.3		d709a8ea8998347fd717a828ebd6f6e0ad703300
software.amazon.awssdk	ivschat	2.23.4		322e50f30018d0a5a037015eaf929a3d76cb4600
software.amazon.awssdk	ivschat	2.23.5		446458ec682b7c6b9282ed430543b5e77d945509
software.amazon.awssdk	ivschat	2.23.6		21fe70953b2697c9261babddb13efbe397bb0ffd
software.amazon.awssdk	ivschat	2.23.7		dd1c4d1455c401a4b3fb5d99952db8fc94119340
software.amazon.awssdk	ivschat	2.23.8		7bd2f2f9e820989ef264650dea14cc06cb291e75
software.amazon.awssdk	ivschat	2.23.9		5237bcbf7350f49210ee1eee58b7a85c8ab0953f
software.amazon.awssdk	ivschat	2.24.0		147f1ecbd0841aa53ac2120b67683aba854e7fdd
software.amazon.awssdk	ivschat	2.24.1		1131e008c0be1103def9182703b201d23ae290cd
software.amazon.awssdk	ivschat	2.24.10		8cb67fa69abce24302c29ca43931a39704ca6fe0
software.amazon.awssdk	ivschat	2.24.11		896c0387a46373e04abe79ff2c8f51abe9ed9314
software.amazon.awssdk	ivschat	2.24.12		c5f3a037b7a9ef48df4f176aa15bd9e6dc2c1449
software.amazon.awssdk	ivschat	2.24.13		c3b5352bd259339a25a48972d8ff37c048d5abf9
software.amazon.awssdk	ivschat	2.24.2		e9aa3651edd028d58fcbdefb78d9e091c97934e6
software.amazon.awssdk	ivschat	2.24.3		d0743f99b7bdddb96c7588b84c95fb030122e61b
software.amazon.awssdk	ivschat	2.24.4		4a49b9da5007a53bc4a87700132d30957f9c6314
software.amazon.awssdk	ivschat	2.24.5		68b732dfefbbc479da85a1cecb585457e100d87c
software.amazon.awssdk	ivschat	2.24.6		e6bba1162d936ea71c925da90ad9d9bcf6eafdb7
software.amazon.awssdk	ivschat	2.24.7		ff8afb055c02dc62104bb4ad62875d232bd674ff
software.amazon.awssdk	ivschat	2.24.8		df47c79af6a9279ab829eb6e7e10bc9024c4e83e
software.amazon.awssdk	ivschat	2.24.9		9cf0118853df2ff93fe4d50210259f7163ab49c7
software.amazon.awssdk	ivschat	2.25.0		e60aa34fab22063aa5cf612e74a9c4cb92086373
software.amazon.awssdk	ivschat	2.25.1		89c2c611bee5b10dead423017ef1b072cd238f01
software.amazon.awssdk	ivschat	2.25.10		5de9934f92714ab9966d6760bb2b5237c8dc572a
software.amazon.awssdk	ivschat	2.25.11		f8e57d66a1014f0fdf77c6bca35bcdb191236559
software.amazon.awssdk	ivschat	2.25.12		9337b5878cf6baa5d13b7acfeca67094a115cea7
software.amazon.awssdk	ivschat	2.25.13		ac8847186716efc4ec953982f8ca3bb38ae9f4a1
software.amazon.awssdk	ivschat	2.25.14		bd3d9ebcb1ad2966ef31b9e4bc0eb6f5f658543f
software.amazon.awssdk	ivschat	2.25.15		cf616ee6b9194c61d5a100d7774c48ef61b919ba
software.amazon.awssdk	ivschat	2.25.16		5628209c78b510390165831117b0595fb41a462f
software.amazon.awssdk	ivschat	2.25.17		cbcc8308d218c78ee00e5665f63a06400245c571
software.amazon.awssdk	ivschat	2.25.18		44bc7063e9289d08a52e1a60ca0c75dda150a576
software.amazon.awssdk	ivschat	2.25.19		9d79c638ee23bb1a71507a058f335c9b520b32e4
software.amazon.awssdk	ivschat	2.25.2		cde627c547aaf9cd2c480c2807a915e8e2a2e46d
software.amazon.awssdk	ivschat	2.25.20		f5268160acf1138f05b83e79fc5eacc837625927
software.amazon.awssdk	ivschat	2.25.21		8bb92396762bae366d46bfc86e87a23fa156ab6f
software.amazon.awssdk	ivschat	2.25.22		81b688fd1b22a29cd02cbc93cf9b6a2be3cf8937
software.amazon.awssdk	ivschat	2.25.23		8cafb665e81390fbe65b3c92d6e5e8a794aa955e
software.amazon.awssdk	ivschat	2.25.24		0ae9136a5cfad05326781b4492664b4ea275d20b
software.amazon.awssdk	ivschat	2.25.25		9cf2d330b4a74e6193bf8627a15c531f87f80ef2
software.amazon.awssdk	ivschat	2.25.26		88b100a6a0247afb06de833cc715be47395cf956
software.amazon.awssdk	ivschat	2.25.27		56d25376fd1ba55b42382a18a6f87a8e24068a6f
software.amazon.awssdk	ivschat	2.25.28		ae0702bae13db434dd0b5f05c0f866f4efcd40c6
software.amazon.awssdk	ivschat	2.25.29		ae03737dd90996f483078f9cf2f0dc9d6334f037
software.amazon.awssdk	ivschat	2.25.3		fd3f013cab4ce9823a829ddf771726f688584a3a
software.amazon.awssdk	ivschat	2.25.30		a0325691cc6da16a0a2013d3546e6af6a13b0c0f
software.amazon.awssdk	ivschat	2.25.31		d453825cc0726586069204a7c676b16e92770055
software.amazon.awssdk	ivschat	2.25.32		ee949b9883b6e6c2127a167575f6b928422ce3bc
software.amazon.awssdk	ivschat	2.25.33		e2e77c03677923b34e3d2db662b0afa576e8aa2b
software.amazon.awssdk	ivschat	2.25.34		5e5feb3d6259aead012ca2c81a1df22622b37a0e
software.amazon.awssdk	ivschat	2.25.35		855efd47fb76830a85745e6f0a8a45a118f008dd
software.amazon.awssdk	ivschat	2.25.36		1cc7d67378315a09100b80cd386076d6ada2d799
software.amazon.awssdk	ivschat	2.25.37		5b7d4af509301ccc8aed65fe0094d29ab6ed314a
software.amazon.awssdk	ivschat	2.25.38		d305e780fab64440e283f01b6a56e9a98f569e36
software.amazon.awssdk	ivschat	2.25.39		b3d81ca5bdb86da97de891ee03f8f1dcc4a8d40d
software.amazon.awssdk	ivschat	2.25.4		8a74539c19d2ebd8942d5de4d74eb7707fc5a8bb
software.amazon.awssdk	ivschat	2.25.40		20f0643bf768410efcc83d6f5ecf266377f81065
software.amazon.awssdk	ivschat	2.25.41		0dc61f859eb9f2dfdc05d952d33a88aef4bc60d6
software.amazon.awssdk	ivschat	2.25.42		5e87fc513da857c25aea4efa047a9a5d8ac10ad1
software.amazon.awssdk	ivschat	2.25.43		ee48fb649449c2178a3f563b2021cb967d15cd5b
software.amazon.awssdk	ivschat	2.25.44		45a3d159e4f396b588618636ad69ea6085f363a2
software.amazon.awssdk	ivschat	2.25.45		a2a8e2a0259d5840673e3208dc8a2e242d6c6b49
software.amazon.awssdk	ivschat	2.25.46		a2cbef1ba03f39e120cea323be17ba96a9ea7daf
software.amazon.awssdk	ivschat	2.25.47		a6d1577bc33e630acedabb301864d9b8caa651bd
software.amazon.awssdk	ivschat	2.25.48		a33b00cfb1fb07ad9d4e19c4875f3950dcd566e8
software.amazon.awssdk	ivschat	2.25.49		7f819177f84d919eec7c78390e50b149ba1fcedf
software.amazon.awssdk	ivschat	2.25.5		d3cc9f6caa071c188fea7e6583f8336b217332c0
software.amazon.awssdk	ivschat	2.25.50		cc8fb7bce809aa287e59e3d1776d97915510853d
software.amazon.awssdk	ivschat	2.25.51		f6366d4950ec0f38df411864149483aff927f85b
software.amazon.awssdk	ivschat	2.25.52		34895dba5b78930938ddb4aa0f30b5e414441b00
software.amazon.awssdk	ivschat	2.25.53		4bfadfa17ebc3a17750a10bdf7c4b2a4385b2b20
software.amazon.awssdk	ivschat	2.25.54		3676db475215fd653a738cc66ebacdc7ac233ef4
software.amazon.awssdk	ivschat	2.25.55		93fc6ba1ad1b0051345ddd92af58aecdaccef252
software.amazon.awssdk	ivschat	2.25.56		54afd9da5fdcd68a0b27f3a5820bf8d7259f4e34
software.amazon.awssdk	ivschat	2.25.57		2790ba205aa66c42476885619bb06efd9ab393d9
software.amazon.awssdk	ivschat	2.25.58		c24f3394e908d63011fffd3a7c48132c45f53676
software.amazon.awssdk	ivschat	2.25.59		61e7a578bce5975604e9bb8a6c58de448a6bb8c4
software.amazon.awssdk	ivschat	2.25.6		60a2db9bfbc87dc02f07d004e94406df91834206
software.amazon.awssdk	ivschat	2.25.60		db19b6978870c54afd81046bd32f0fa9831330db
software.amazon.awssdk	ivschat	2.25.61		6c99e48faa549660ee72c1ed316de4a212a68a75
software.amazon.awssdk	ivschat	2.25.62		5a21bbd40dda50c55ea3052f9a7f3bd500d88e5b
software.amazon.awssdk	ivschat	2.25.63		6155a2d5301ea834a7b4c4492ed5904051c17ba4
software.amazon.awssdk	ivschat	2.25.64		1835641535e51660f509fd3a1024bdf6cf485edb
software.amazon.awssdk	ivschat	2.25.65		f59b3c3cd5d4bcccc4fcb8578e0b3c8cb8f78357
software.amazon.awssdk	ivschat	2.25.66		3b77b4074c541245b722500b977910b001d324d7
software.amazon.awssdk	ivschat	2.25.67		18e48e060c08c996ebdffccbdfe88827bd672d11
software.amazon.awssdk	ivschat	2.25.68		38261c4545b1f3dab4c72e98079397a23886c79b
software.amazon.awssdk	ivschat	2.25.69		034fb5abd53eeb5a287b361500b15d7794002f71
software.amazon.awssdk	ivschat	2.25.7		b917e36a2dbc50ce8ab438702bc0f51418d3e47f
software.amazon.awssdk	ivschat	2.25.70		d933885a844dae8f19260acbaa83331e84d876f5
software.amazon.awssdk	ivschat	2.25.8		6808d1957cfbcc5f916ce48d2748f4f6b0181c95
software.amazon.awssdk	ivschat	2.25.9		d203c224fa6c68c858ef4760391361bf91962e25
software.amazon.awssdk	ivschat	2.26.0		6f7a2bd5cf2cbccf67db50e60ef89dfc54d524bf
software.amazon.awssdk	ivschat	2.26.1		f44d6ada687eadc40294d78cc1df69d500972701
software.amazon.awssdk	ivschat	2.26.10		857cc13526f928689181458d82c00dc2ad358a75
software.amazon.awssdk	ivschat	2.26.11		bef4a5deda1111d7c4479808d2e9a4a5e8e768a6
software.amazon.awssdk	ivschat	2.26.12		7c3ab82b4e6c171605e06cb482baaaa7d8c6f694
software.amazon.awssdk	ivschat	2.26.13		6ab195a66dbc444062f569e47179d82f341db5be
software.amazon.awssdk	ivschat	2.26.14		9ec8dc7d3879ccdbadefcb43d00a90fc270e9c40
software.amazon.awssdk	ivschat	2.26.15		2cce463a664e2b34009819ab6ac8220152b0c196
software.amazon.awssdk	ivschat	2.26.16		5bff8f8198f190beaa31b69deb2e6edba64845c6
software.amazon.awssdk	ivschat	2.26.17		963105cba4312ffcf9b36d89ad428eb61a4394eb
software.amazon.awssdk	ivschat	2.26.18		fe0256ef6a9704f3a3a414f5eac466874c5f0e79
software.amazon.awssdk	ivschat	2.26.19		706a526b22110d4f5f6102bf72458f5f52f450e0
software.amazon.awssdk	ivschat	2.26.2		c3e9125898895e14d79583ea225475420b43fe3c
software.amazon.awssdk	ivschat	2.26.20		f0b971845d7950490b75ca990517fa171cdebb40
software.amazon.awssdk	ivschat	2.26.21		e9b026e9748705ef3fee299037ed1f63c748ca24
software.amazon.awssdk	ivschat	2.26.22		efc45879694110c7ca48abcba50209fffbbf60c5
software.amazon.awssdk	ivschat	2.26.23		b0b853ae71aa6a619ba0ed80c8dccbb10b995649
software.amazon.awssdk	ivschat	2.26.24		039b7eb15ed267d9e411f5af3cf1fb3890cd2833
software.amazon.awssdk	ivschat	2.26.25		4fe20a166aa2bb82f00cb0ff3d6dc249c16a818d
software.amazon.awssdk	ivschat	2.26.26		703531ba011140b5b10750ea2b2015c1784e48f6
software.amazon.awssdk	ivschat	2.26.27		f0a2383318abce3a18728366e2ddadb071bc6161
software.amazon.awssdk	ivschat	2.26.28		771b6cf8f47cf8f2e829000bec9da18501e1e425
software.amazon.awssdk	ivschat	2.26.29		ff57b9bdc849ac166d3555eedcb3563d6329e136
software.amazon.awssdk	ivschat	2.26.3		2029ae595c6fd8deda2242b336c48efb23c9c5d3
software.amazon.awssdk	ivschat	2.26.30		eec735c1b28af1f51dcc348580d15e2a8611aadc
software.amazon.awssdk	ivschat	2.26.31		624bd114a8d512b7e645687d7d1d86449a42a6dd
software.amazon.awssdk	ivschat	2.26.4		5df4f29af32ca9c9c7c744d3b4270af3367a60f1
software.amazon.awssdk	ivschat	2.26.5		2da6b9c69a22df3cc060c59bb8c5e0adcbe510b8
software.amazon.awssdk	ivschat	2.26.6		50e854ff47579ef974ab2c19a6d30af45044de99
software.amazon.awssdk	ivschat	2.26.7		05d259f2e6f97284f3713faa6c5d2935c59068ed
software.amazon.awssdk	ivschat	2.26.8		385c80db89656482d57f015663a20eea097ca0b0
software.amazon.awssdk	ivschat	2.26.9		a36e237f01e953e182d07ed73db9bcad2ca1676f
software.amazon.awssdk	ivschat	2.27.0		9b90980a55be3d50ecc3d38aff46d13d9d6431b4
software.amazon.awssdk	ivschat	2.27.1		56a49dcfda833ae9fc6cf017d4a44b9826820118
software.amazon.awssdk	ivschat	2.27.10		29307e9a2becc3ec6b29e474a6227b4d6509cb06
software.amazon.awssdk	ivschat	2.27.11		05023063f5ccd1ebebb8221fbbb04619e4ef4c72
software.amazon.awssdk	ivschat	2.27.12		046188bb7fc7c98a266856ae261a05ed786e97fd
software.amazon.awssdk	ivschat	2.27.13		92eafaa635df7410623b2e2a087e6cd495a620ba
software.amazon.awssdk	ivschat	2.27.14		ba01944b3eb3264f55f39000a165fbb8f7019ab2
software.amazon.awssdk	ivschat	2.27.15		8d1f6ae461f811610843c581038d6d5ac27b5ee1
software.amazon.awssdk	ivschat	2.27.16		fe769a99c71307bfadda5ed0423fce57d28642a2
software.amazon.awssdk	ivschat	2.27.17		3038853c3b577dfcfb62064779c9882ebf2fe54a
software.amazon.awssdk	ivschat	2.27.18		d7b1527d8643818d9894c4ecfa83cae11f161f5d
software.amazon.awssdk	ivschat	2.27.19		a2f635b29925cd2e6a254f26332ef664678a3ad2
software.amazon.awssdk	ivschat	2.27.2		744aabda23beb9d74f06e387fbd77c7378e83c18
software.amazon.awssdk	ivschat	2.27.20		7ddc6a2d111e3cf97f62b7b83fc82840e0cc6f3e
software.amazon.awssdk	ivschat	2.27.21		1812e781f1313809e5861b472357042e960995ef
software.amazon.awssdk	ivschat	2.27.22		de035cfdf291b29da8e8ee73edaebf2e5575d7f0
software.amazon.awssdk	ivschat	2.27.23		5f9b3b0403fc29bf3e91a1c71299bd7b4436b845
software.amazon.awssdk	ivschat	2.27.24		d3ed558708534742bbc76b4f903c4dba23c6610e
software.amazon.awssdk	ivschat	2.27.3		fafd45459ae6a49570456178fbd321a71f47c1fc
software.amazon.awssdk	ivschat	2.27.4		28f13d061e8f0664cd97fb9733c29d859ee9faa1
software.amazon.awssdk	ivschat	2.27.5		95e099750519fac7e52ccf97ee415ba1b97c776a
software.amazon.awssdk	ivschat	2.27.6		3e28ba6c81fdd0f993e4ce99318a2112979321b7
software.amazon.awssdk	ivschat	2.27.7		f8b04437ee7df590894e76bd1ca48c0022c5c69f
software.amazon.awssdk	ivschat	2.27.8		11af895b7472be6d52389a99d978aff6c36968a9
software.amazon.awssdk	ivschat	2.27.9		29f1834fd4de287563b4075592aa166115c9aff8
software.amazon.awssdk	ivschat	2.28.0		956c3ecede21d1969881c834ceac5fb8c1c2efbc
software.amazon.awssdk	ivschat	2.28.1		b1e3306b1340ff4410ded902a14f0d8521f07b5d
software.amazon.awssdk	ivschat	2.28.10		be1e08f86b01f7fd3ce8bbad31efc587de6216bb
software.amazon.awssdk	ivschat	2.28.11		6fc32c4f24e877569a834f2f140338bfa78aecc9
software.amazon.awssdk	ivschat	2.28.12		a366493efcb22a4ed9b57c4ebbfc3e93900dfea4
software.amazon.awssdk	ivschat	2.28.13		404003215379aaba66658782f324d384df87e5a9
software.amazon.awssdk	ivschat	2.28.14		224268d421efe1472d23530f29e1a45efe2fb2d3
software.amazon.awssdk	ivschat	2.28.15		a7721686281cf1cfa0596949764fac9b3867c893
software.amazon.awssdk	ivschat	2.28.16		d446a7c63fe9ec8cf80b44134c9179d4151d9c20
