br.com.objectos.jabuticava	serasa	0.3.0		N/A
group.phorus	auth-commons	1.0.10		N/A
group.phorus	auth-commons	1.0.10	plain	7ae93a741d244e3e5483c678d301fc0ba6e4fbeb
group.phorus	auth-commons	1.0.11	plain	e64bdb2d4fbc1ca222cbf57780aede12f34239fe
group.phorus	auth-commons	1.0.2		N/A
group.phorus	auth-commons	1.0.2	plain	df97fbb635c966ed915069c5c5d64c2e73858f74
group.phorus	auth-commons	1.0.3		N/A
group.phorus	auth-commons	1.0.3	plain	5dafd39d3ba82bf965f4e17e71d74cae0bcc7b38
group.phorus	auth-commons	1.0.4		N/A
group.phorus	auth-commons	1.0.4	plain	86ee2b7de793bd7d682d12f8cac5fe310610d8ef
group.phorus	auth-commons	1.0.5		N/A
group.phorus	auth-commons	1.0.5	plain	fe7b07843b05ac14034c300f08517fb87ea36328
group.phorus	auth-commons	1.0.6		N/A
group.phorus	auth-commons	1.0.6	plain	a8820da1caec3d00ae92ecab61895a5482a630ee
group.phorus	auth-commons	1.0.7		N/A
group.phorus	auth-commons	1.0.7	plain	be4ef7430377944193f26686abb1c5a475afab84
group.phorus	auth-commons	1.0.8		N/A
group.phorus	auth-commons	1.0.8	plain	84cf8afdaa592bdd995a72f185b97ac31f1fbc19
group.phorus	auth-commons	1.0.9		N/A
group.phorus	auth-commons	1.0.9	plain	e66ac8cdf8c75e2bc254bdd5c60e5246befe62e9
icu.easyj.boot	easyj-spring-boot-starter-sdk-dwz-baidu	0.1.8		fa81c43a60319ed79f6e37d72cc3d4ef5acee34a
icu.easyj.boot	easyj-spring-boot-starter-sdk-dwz-baidu	0.1.9		e10cc1ccf347f30cbb7d48834fc9185276f66dbc
icu.easyj.boot	easyj-spring-boot-starter-sdk-dwz-baidu	0.2.0		2b2ad65df6a1faaa90b57cea2cf70b6111a44570
icu.easyj.boot	easyj-spring-boot-starter-sdk-dwz-baidu	0.2.1		bf4326e07258b6490dd75be59de2b3eb6280c5b5
io.circe	circe-optics_2.10	0.3.0		913c40f0de13d6690dfcc34d4414a3278d409dc7
io.circe	circe-optics_2.10	0.4.0		10f773740f84e5f304ffd3e45ded524a65e0c954
io.circe	circe-optics_2.10	0.4.0-RC1		190fa21518c2633b34a2db62c2e65869960f8e32
io.circe	circe-optics_2.10	0.4.0-RC2		04b2f8fe739a4ea643b836f37f1545127dd1dc4f
io.circe	circe-optics_2.10	0.4.1		08636beda8b1044f0c2c1f42a58cc8acc6971131
io.circe	circe-optics_2.10	0.5.0		5a7bad0d8eae59fd89ee7190f414174f41d299d3
io.circe	circe-optics_2.10	0.5.0-M1		cdb2c4092a7c35ea328dbdcf72c0c21747e0ac5d
io.circe	circe-optics_2.10	0.5.0-M2		1c5a7b97e8b7470202f7fbee069efcc5d1f37dfb
io.circe	circe-optics_2.10	0.5.0-M3		793e67d54f61570e04873a1b289d841997eaee7c
io.circe	circe-optics_2.10	0.5.1		982f58982becef9857f55ddf93db8c8819f4ecee
io.circe	circe-optics_2.10	0.5.2		94d8726c48e890ef21ff4fff7b1ea47e2d936de0
io.circe	circe-optics_2.10	0.5.3		cd1fdfefa3c8f410c1437e94e3e80aa0b1896754
io.circe	circe-optics_2.10	0.5.4		f0cb551b1ce713eff2b549f2c27aabb45b76ec45
io.circe	circe-optics_2.10	0.6.0		fb4908edd3c3db4e517d35e825d8a7f9ad7b48f1
io.circe	circe-optics_2.10	0.6.0-RC1		95bef12ba8cd1119c4afc92ff55845ca361251ac
io.circe	circe-optics_2.10	0.6.1		fa8214eee20a7194be8544325ce301d6b9b4971a
io.circe	circe-optics_2.10	0.7.0		547e278068551a1ddc26511711fede80ae435772
io.circe	circe-optics_2.10	0.7.0-M1		c72f0c5174823cf4b1f81ffb8251a8e06418aff6
io.circe	circe-optics_2.10	0.7.0-M2		7722ddc0e6fdd982fd0e1b6c4857bd1959a22435
io.circe	circe-optics_2.10	0.7.1		aa1263525113dd16456908829c52cc48057f8612
io.circe	circe-optics_2.10	0.8.0		670af42747c5b882009aa5adc86f465004c20371
io.circe	circe-optics_2.10	0.8.0-RC1		e06021f66d740ee1a970037b384ffc3a87d53f11
io.circe	circe-optics_2.10	0.9.0		309d21fd91c3012d8d29ff19cb3502e9341ed1c2
io.circe	circe-optics_2.10	0.9.0-M1		fadb7ef2d752687a54195ef04c2273bb9adc8533
io.circe	circe-optics_2.10	0.9.0-M2		e7e0f7b12d8edde239dd0640848d72d58a834546
io.circe	circe-optics_2.10	0.9.0-M3		81c1852530b747bde49a4598084c1b633149ef33
io.circe	circe-optics_2.10	0.9.1		902c5d3c8c45221f1f8fad28869381b0352a2952
io.circe	circe-optics_2.10	0.9.2		099db510cf7390fc4ee0435e3f0807224a38f380
io.circe	circe-optics_2.10	0.9.3		dade508e9ba1e0550c16bc13a08af15d9b69b91a
io.edurt.gcm	gcm-hive	1.0.9		b94776e2c419fa63ef6966e5a1cb1877a9af8d93
io.edurt.gcm	gcm-hive	1.1.0		34d7dbb17d5213b8db06429bfbaa0292f545b80c
io.edurt.gcm	gcm-hive	1.1.1		71e66b83f0ff7a818191f49bbb27110f3d087ba7
io.edurt.gcm	gcm-hive	1.1.2		30209e52e160d3be74aa8d8f07eeb0d7c6a869fc
io.getquill	quill-jasync-postgres_2.12	3.10.0		6bcb43bf8e0498f80486c4006870c8d745edd4ae
io.getquill	quill-jasync-postgres_2.12	3.11.0		ae8b98da8531ad1fb7b713a88ae833913f3c958c
io.getquill	quill-jasync-postgres_2.12	3.12.0		c226961f64c83f790be28b267fe36749715b8341
io.getquill	quill-jasync-postgres_2.12	3.13.0		aa668c4330783f4278e6f5c4d13d2b9faa840f0a
io.getquill	quill-jasync-postgres_2.12	3.14.0		b6654184cbfd0fdd796fa072f843d851e9da9020
io.getquill	quill-jasync-postgres_2.12	3.14.1		9baec0aa4cba0c0a7a3c315a75635a69626f533a
io.getquill	quill-jasync-postgres_2.12	3.15.0		944c8309d3d7527f3a90ca84893e368d6c1b776b
io.getquill	quill-jasync-postgres_2.12	3.16.0		8b77e859137800185cac72d5175fe28b02d81a8e
io.getquill	quill-jasync-postgres_2.12	3.16.1		dfe0d5846d573a6a138b7e9b7cfb9c3b7c0302fd
io.getquill	quill-jasync-postgres_2.12	3.16.2		65fe64b5e0739e9ad26c12101214312b297030e9
io.getquill	quill-jasync-postgres_2.12	3.16.3		080ed114024f9b89ed3d3ac24e060768da3d5fbe
io.getquill	quill-jasync-postgres_2.12	3.16.4		5ecd7da73346f59f7b20bd8e294b17a8950f8763
io.getquill	quill-jasync-postgres_2.12	3.16.5		6fadeae5da36925db1cbf3f6eb5162c412c25fa7
io.getquill	quill-jasync-postgres_2.12	3.17.0-RC1		22405f8789c7ef7fe17861c532591df21d8d200f
io.getquill	quill-jasync-postgres_2.12	3.17.0-RC2		9e5e1b4d54e163d2b1228048629433e4abe0cb98
io.getquill	quill-jasync-postgres_2.12	3.17.0-RC3		de08cd917cecec0463f399f85207d5c45d4e50bc
io.getquill	quill-jasync-postgres_2.12	3.17.0-RC4		5d108e2593166b84e2469a108c85caf427f5bc38
io.getquill	quill-jasync-postgres_2.12	3.18.0		ee9c0e01a411edbe5738323901546ccf3323e2a9
io.getquill	quill-jasync-postgres_2.12	3.19.0		4845728a7dc9328cd8b736287c5b4c9cd69bbb64
io.getquill	quill-jasync-postgres_2.12	3.5.2		dd3e01afba390c0af812024c564a2b723ba51942
io.getquill	quill-jasync-postgres_2.12	3.5.3		22fa9d0398989f4a88bd5995e3402e84854e1135
io.getquill	quill-jasync-postgres_2.12	3.6.0		9563d8cb0bf6a61fb9c4bc6819388e36b5ae4464
io.getquill	quill-jasync-postgres_2.12	3.6.0-RC1		1650ed590efa37478de531deb4388ddef4a77b09
io.getquill	quill-jasync-postgres_2.12	3.6.0-RC2		0699c3742e840c4cc1df275f68d45b934c537af2
io.getquill	quill-jasync-postgres_2.12	3.6.0-RC3		fe752b60b32decf1b705c5b67cfd710ed6501c2d
io.getquill	quill-jasync-postgres_2.12	3.6.1		dc8a8a9f5a1feb23cfa7e4cd185830a754c7d16d
io.getquill	quill-jasync-postgres_2.12	3.7.0		1958753dbdbb1aff51b9f524ea4bf33ac3c4689b
io.getquill	quill-jasync-postgres_2.12	3.7.1		bfb1f39e24f77fe8a34a073d1edf5429bce41ead
io.getquill	quill-jasync-postgres_2.12	3.7.2		2b1c3d876abf9c4fdb07b3013406166e737a2e61
io.getquill	quill-jasync-postgres_2.12	3.8.0		ccd4b9246b4f6badeff3c8245fc6d710f0b9d252
io.getquill	quill-jasync-postgres_2.12	3.9.0		b33d7f0faf2c23e026342bcdc8621940f46f955c
io.getquill	quill-jasync-postgres_2.12	4.0.0		6c25b34833910c70fe133148030604f96aec59af
io.getquill	quill-jasync-postgres_2.12	4.0.0-RC1		3eb739e484b982f0ccfb4d99cf6e0a5bffea4768
io.getquill	quill-jasync-postgres_2.12	4.0.0-RC2		d9f73ce776e87c4fe3b9d28fd34dec369b2b2378
io.getquill	quill-jasync-postgres_2.12	4.1.0		28fe7ea9ef045f753b4a23eb26a0bcb2a6290de9
io.getquill	quill-jasync-postgres_2.12	4.2.0		30430e6ee2c2784db3ffa8dbaf30f24fb495413a
io.getquill	quill-jasync-postgres_2.12	4.3.0		9a5706c1f4bf872b325a9943d936b11f395f0bd4
io.getquill	quill-jasync-postgres_2.12	4.4.0		aa406847375b84696152914ef0a8037bf5bb9a32
io.getquill	quill-jasync-postgres_2.12	4.4.1		04b3995d82922bbdc743d4b9f978cc9325134dbc
io.getquill	quill-jasync-postgres_2.12	4.5.0		d3155edf3129201abfe9ad88765eff3d5f84db6d
io.getquill	quill-jasync-postgres_2.12	4.6.0		3e4fe79ddc9856a39811e1a09b333a52926cf351
io.getquill	quill-jasync-postgres_2.12	4.6.1		5207c2e61436b307d0d983f3c567564c0efd3454
io.getquill	quill-jasync-postgres_2.12	4.7.0		6dd1642e5cc16c84aa21a968bf8469858cc0b332
io.getquill	quill-jasync-postgres_2.12	4.7.1		e9fe8125e9199ef58825156e36e366ab592aede2
io.getquill	quill-jasync-postgres_2.12	4.7.2		520b5ffb94bb01fb2060bb1d79104bdc33b9f158
io.getquill	quill-jasync-postgres_2.12	4.7.3		9a7f004351fe29d116617ba55cf8f471551964de
io.getquill	quill-jasync-postgres_2.12	4.8.0		f1d43f5abe38bb37a0846ceffa1a09370f884387
io.getstream	stream-android-push-delegate-jvm	1.2.0		e7412e338be8f5d6e8b0f54f014e02a59f82566b
io.getstream	stream-android-push-delegate-jvm	1.2.1		e7412e338be8f5d6e8b0f54f014e02a59f82566b
io.getstream	stream-android-push-delegate-jvm	1.2.2		e7412e338be8f5d6e8b0f54f014e02a59f82566b
io.getstream	stream-android-push-delegate-jvm	1.3.0		e7412e338be8f5d6e8b0f54f014e02a59f82566b
io.getstream	stream-android-push-delegate-jvm	1.3.1		e7412e338be8f5d6e8b0f54f014e02a59f82566b
io.getstream	stream-android-push-delegate-jvm	1.3.2		e7412e338be8f5d6e8b0f54f014e02a59f82566b
io.github.egonw.bacting	managers-inchi	0.0.10		9a4109592a0602872037f80c0db96e75fed694c3
io.github.egonw.bacting	managers-inchi	0.0.11		5820cd022c8a25fd1f56d45c30d588697ae444c1
io.github.egonw.bacting	managers-inchi	0.0.12		097aee6b259ad15868a4f6db9c6f5668f37a7dd1
io.github.egonw.bacting	managers-inchi	0.0.13		cd703fc3e40b58d59252b55a1bb1f9307ffaa2e1
io.github.egonw.bacting	managers-inchi	0.0.14		167d3dc995e4a14c99ba891ae07cce0f83e33e8c
io.github.egonw.bacting	managers-inchi	0.0.15		4329a8de8c071b1af3f79170262dfe53c412866e
io.github.egonw.bacting	managers-inchi	0.0.16		8d6f5a90e8c996691d0ed760b228c1fcff323cd6
io.github.egonw.bacting	managers-inchi	0.0.17		7c8a733cf5703fc0c6e61411b7a92c9a6ddd60b8
io.github.egonw.bacting	managers-inchi	0.0.18		d0e6e9ded997e810cb021db25e3be6498a5d181e
io.github.egonw.bacting	managers-inchi	0.0.19		0a7cf66c4a0f9db38029f2744a2777b25be492dc
io.github.egonw.bacting	managers-inchi	0.0.20		0e6f731ca1cb7b8e8182f0ebbf622140fa5c7b7b
io.github.egonw.bacting	managers-inchi	0.0.21		ce52063c61711930dc4079f82363d48fbd595c55
io.github.egonw.bacting	managers-inchi	0.0.22		3112a7f138e7b75cc04de87c855028c3edae6a5c
io.github.egonw.bacting	managers-inchi	0.0.23		53594d20b0a73bc91cd891116733c51c26018396
io.github.egonw.bacting	managers-inchi	0.0.24		08f62b744310eb1b2e8fcd504806db26d8630f24
io.github.egonw.bacting	managers-inchi	0.0.25		51b6845808b0112fefc704a53401465f0daffcda
io.github.egonw.bacting	managers-inchi	0.0.26		2d0bcf65770400cff50dda841f34b694f5ded8d3
io.github.egonw.bacting	managers-inchi	0.0.27		3f04bbcd761fc418ac689130416e83bfcca2c9f2
io.github.egonw.bacting	managers-inchi	0.0.29		726601f1cf9dcf81483043eb36a7881a3c4f87f2
io.github.egonw.bacting	managers-inchi	0.0.30		1037fd2711aa9c7e6cf10c47bc919e06bdb85c7f
io.github.egonw.bacting	managers-inchi	0.0.31		fe000eb52a17088b68d2e53cf21ae8183dd82db0
io.github.egonw.bacting	managers-inchi	0.0.32		c80e1844265e3dd88b9328eed2c50086b316ba81
io.github.egonw.bacting	managers-inchi	0.0.33		00f070b52fc7acf9bd733dee73eb5585bfb385d1
io.github.egonw.bacting	managers-inchi	0.0.34		1a306c82edef2b957a798495590cabdc965350cb
io.github.egonw.bacting	managers-inchi	0.0.35		a2b5c9d584597450a8aa96655f9342a47d736f2f
io.github.egonw.bacting	managers-inchi	0.0.36		fd16832b29231000bedebfd0711031f4e48d37f6
io.github.egonw.bacting	managers-inchi	0.0.37		5133396efdf48b836c8d67f0e780dd20d77045a3
io.github.egonw.bacting	managers-inchi	0.0.38		f139ff33b2e9720ee6be71ddc5764cb056b7c881
io.github.egonw.bacting	managers-inchi	0.0.39		b9612d5488200d6ccc2349071a1ce355adb51300
io.github.egonw.bacting	managers-inchi	0.0.40		f056577fcc3609e74dc53a120ec61e8f7acfe33f
io.github.egonw.bacting	managers-inchi	0.0.41		85278bc78a801144dd82483e841ed8036f7dff32
io.github.egonw.bacting	managers-inchi	0.0.42		6f53418a5ca68173895be0b2cbdbaefbbefe394a
io.github.egonw.bacting	managers-inchi	0.0.43		69b6134a0602db606dad10c3a785c9a9ca103f34
io.github.egonw.bacting	managers-inchi	0.0.44		57362f7daa2e78cace9182628d2146981e65a4b3
io.github.egonw.bacting	managers-inchi	0.0.45		b8466e087f129f0367f680863ae55682ce9682f8
io.github.egonw.bacting	managers-inchi	0.0.5		87d9b48dd9881fed1d668b2559f5aa87fb198a64
io.github.egonw.bacting	managers-inchi	0.0.7		db10b3349e008e7412eb905b6221c076d04989e8
io.github.egonw.bacting	managers-inchi	0.0.8		f16204a1621f4fb75d750f1af7909a33ac9a247a
io.github.egonw.bacting	managers-inchi	0.0.9		6c329e3ec174a44b9f03f77449fe2eccab60124f
io.github.egonw.bacting	managers-inchi	0.1.0		b6c2ae3a47becb3e9042f4aff11e10f5c42f164b
io.github.egonw.bacting	managers-inchi	0.1.1		618c9718e378c14b09551b418c815c5a57f60b86
io.github.egonw.bacting	managers-inchi	0.1.2		9030276fb900107ef73edf88fa3f69c8fb3ef1a4
io.github.egonw.bacting	managers-inchi	0.3.0		4cfcd38fb00ca228cac24bd34c1c5bd0bbf0d95c
io.github.egonw.bacting	managers-inchi	0.3.1		6c96e2e68022af6a750d7723933ea4f3a0c2bd44
io.github.egonw.bacting	managers-inchi	0.3.2		edac78241236c58cec53a3daf7c7d2b27f23d7d6
io.github.egonw.bacting	managers-inchi	0.3.3		0394a24edf04eec6405df8e04dac5b994b93ee65
io.github.egonw.bacting	managers-inchi	0.3.4		213de0743f8ab8086d6ae626e1d8a845c215daec
io.github.egonw.bacting	managers-inchi	0.3.5		8285c188531d2db9cfc455b58348258fd5af4998
io.github.egonw.bacting	managers-inchi	0.3.6		cd7231e80c8e593c135f0a3631af7a2806378bd9
io.github.egonw.bacting	managers-inchi	0.4.0		b98beefb6ef48d4f6a2e6179f26a45a3c570967d
io.github.egonw.bacting	managers-inchi	0.4.1		4d35702df68c8efda31a211f1ff983483d25cd25
io.github.egonw.bacting	managers-inchi	0.5.0		5733fbeea910a7158c7dab952012701abcf25e2a
io.github.egonw.bacting	managers-inchi	0.5.1		a72ebf135bbbd06c92d2ea52399a6b6f34a54de9
io.github.egonw.bacting	managers-inchi	0.5.2		2495b9128cc04691af3710e10f2a7f895c4fd2bc
io.github.egonw.bacting	managers-inchi	1.0.0		498e0e4348c97f93d86dc5827b3250df2db65bdc
io.github.egonw.bacting	managers-inchi	1.0.1		a09913d4b55772b97d730af6dd160978b89ef656
io.github.egonw.bacting	managers-inchi	1.0.2		a98bc652e6796f115484392b13a09af0039d7c26
io.github.egonw.bacting	managers-inchi	1.0.3		95783e5cb6b4938bb663f1915fb1d0331d81a2b9
io.github.egonw.bacting	managers-inchi	1.0.5		5a324ef329ec162dc2adfe38c6ad2f51e741d50f
io.github.jeffskj.cdversions	cd-versions-maven-plugin	0.1		9c4ac5935236140d561448c0c9372def63d6e4d7
io.github.jitendrakumar2006.demo7	publish-artifacts	0.0.7		03c29a2fb46ed750d90150467429b3d96af06022
io.github.ke-xue-guai	word	1.0.0		73973071cc6462094d5f9610f4335c2031a5cb76
io.github.starlangsoftware	AnnotatedSentence	1.0.10		c828b38d6bf68d04d325551df696ff1081a104c4
io.github.starlangsoftware	AnnotatedSentence	1.0.11		b5bae7fbba2e51e3ce6f4a8e82da752bb894a578
io.github.starlangsoftware	AnnotatedSentence	1.0.12		36f3ad2d0c80eb62e724b92f73803fe6d1ae5587
io.github.starlangsoftware	AnnotatedSentence	1.0.13		fbc6bcffa1a6d0e57508f441e5555bed4a00e3b4
io.github.starlangsoftware	AnnotatedSentence	1.0.14		ea2447f57c3f507d54d45fd24edbf8ad21494c6b
io.github.starlangsoftware	AnnotatedSentence	1.0.15		c25e234973f48b6de06c7356335e7ab948f1ed37
io.github.starlangsoftware	AnnotatedSentence	1.0.16		0b56d2547b73229d6093d5a8686613d1c820c05b
io.github.starlangsoftware	AnnotatedSentence	1.0.17		d627fa0dac30d8bdc51b8e12a654fe83fe8b28ab
io.github.starlangsoftware	AnnotatedSentence	1.0.18		2807591bb97d5c5cd86a151cc8f43491f5069629
io.github.starlangsoftware	AnnotatedSentence	1.0.19		5153189e2b172036f985a66ea61dbb1acf273209
io.github.starlangsoftware	AnnotatedSentence	1.0.20		0dcace4b79a9028097edf363ad666d9591ac28c3
io.github.starlangsoftware	AnnotatedSentence	1.0.21		dc998a7dce9c92df7d0f84e817b28ac640e7dde9
io.github.starlangsoftware	AnnotatedSentence	1.0.23		583a7286f68a9541bde4c29d7d192daf8937f94b
io.github.starlangsoftware	AnnotatedSentence	1.0.24		537d4d811a3ed0ced40149343e95a2e24a4f23d3
io.github.starlangsoftware	AnnotatedSentence	1.0.25		88f05b40c2a4ba6c9f5811f6921bd15bbe2bec41
io.github.starlangsoftware	AnnotatedSentence	1.0.26		c46dc528ce67f7960b35ef4145d64cbdb0b41081
io.github.starlangsoftware	AnnotatedSentence	1.0.27		46802002707fa6845dcb52955c655fdb1492523f
io.github.starlangsoftware	AnnotatedSentence	1.0.28		3498add247286af4f7912e5bfde9a91fc07407c9
io.github.starlangsoftware	AnnotatedSentence	1.0.29		397ce1ecfcc777b8e6db27c7673d0170f1381d85
io.github.starlangsoftware	AnnotatedSentence	1.0.30		2cdd89ad4c36e5c11691e2a118e3a9032c363442
io.github.starlangsoftware	AnnotatedSentence	1.0.31		492ffe9ac9dc6bd0163b1901f33cc4d0136d8754
io.github.starlangsoftware	AnnotatedSentence	1.0.32		504b6bb2ee09582d5b1ac3c4f1dd511f55ee7dcd
io.github.starlangsoftware	AnnotatedSentence	1.0.33		1f6d6840250c112c0ff856c411caf1f989807b15
io.github.starlangsoftware	AnnotatedSentence	1.0.34		3e09d5a0eb60d22129c51072a400f499ba70bb28
io.github.starlangsoftware	AnnotatedSentence	1.0.35		b17249b3a97f4a9645488c09c31ff24d06b29d7a
io.github.starlangsoftware	AnnotatedSentence	1.0.36		11952cceac8e49e1291474986c230bd8bb046010
io.github.starlangsoftware	AnnotatedSentence	1.0.37		e70e9b12e126ca385eb85c65fb170ef2c02a78e4
io.github.starlangsoftware	AnnotatedSentence	1.0.38		176d74523b19e5626e07c8a915be1cad3158b229
io.github.starlangsoftware	AnnotatedSentence	1.0.39		66ed92f9ffcc55b78db7c41b26b856555a278a25
io.github.starlangsoftware	AnnotatedSentence	1.0.40		3417c8ccbd4396472a5ee5979ae57ce512e583a5
io.github.starlangsoftware	AnnotatedSentence	1.0.41		348c72ee3407f07cb2a85263d86fadf252a6fbe2
io.github.starlangsoftware	AnnotatedSentence	1.0.42		b141c6acab50f3d4f0a2603671d37a2eaa62d676
io.github.starlangsoftware	AnnotatedSentence	1.0.43		a4d5e29b19141078c69d4b58dbd4167e1df4afc9
io.github.starlangsoftware	AnnotatedSentence	1.0.44		cdf525c31feefc80c24b8a6503dd8046b831e6b4
io.github.starlangsoftware	AnnotatedSentence	1.0.45		beca25f19bae508e06c05bf80fce0e8335ddb899
io.github.starlangsoftware	AnnotatedSentence	1.0.46		24b662c95dc0d2c7e99bd193eb2ce23cb954ba91
io.github.starlangsoftware	AnnotatedSentence	1.0.47		3620867794c741df0a0cb83e282ee2b37e625af8
io.github.starlangsoftware	AnnotatedSentence	1.0.48		d34739de7e1dec348cc9d22c49cebf32df6c7640
io.github.starlangsoftware	AnnotatedSentence	1.0.49		f9c4a6a3a5e1d8eeddc99e994704549ef56d5368
io.github.starlangsoftware	AnnotatedSentence	1.0.50		93353a4a66186727419e2a2bd867711f32b51d25
io.github.starlangsoftware	AnnotatedSentence	1.0.51		b2fd115cd9a0e85c3be09818218d3b2a555556bb
io.github.starlangsoftware	AnnotatedSentence	1.0.52		6ce4f81b1ed841d7fe7f4542b10a6a41816cdbc7
io.github.starlangsoftware	AnnotatedSentence	1.0.53		8ea2490091768eae553f92f8df014128760933f2
io.github.starlangsoftware	AnnotatedSentence	1.0.54		090c058e6fc4837b5e887dc1550be6d115853ff6
io.github.starlangsoftware	AnnotatedSentence	1.0.55		b5c291c8e11593991ee4501e2282bd5787e4f32d
io.github.starlangsoftware	AnnotatedSentence	1.0.56		a871637387b7cf2f98813ada8eff920473a5d444
io.github.starlangsoftware	AnnotatedSentence	1.0.57		bf7d8dc6200d795a43e28084c3660ab372b580fb
io.github.starlangsoftware	AnnotatedSentence	1.0.58		aab1f2979153db2eef35f7ee917f12190938bf44
io.github.starlangsoftware	AnnotatedSentence	1.0.60		86a5abf0cda3c27e2f2286e8aafe683886b3a838
io.github.starlangsoftware	AnnotatedSentence	1.0.61		c16f2fb2e50d8537826b00c3e7d3335718d54fcf
io.github.starlangsoftware	AnnotatedSentence	1.0.62		b0fd519e4c58483978d13bd6ec703cbba547304c
io.github.starlangsoftware	AnnotatedSentence	1.0.63		399433e74b76e542f7f9ca01f6523a96c74ff078
io.github.starlangsoftware	AnnotatedSentence	1.0.64		fbcebcb6c6ccec33a0ead1cb769d9ade6a0aaa9c
io.github.starlangsoftware	AnnotatedSentence	1.0.65		249e633f5c197b0d0b242fdc2e0790a194d2c7d2
io.github.starlangsoftware	AnnotatedSentence	1.0.66		5797dd34fdb2dc20e96942d55cd776c1aa0b61f6
io.github.starlangsoftware	AnnotatedSentence	1.0.67		a8e46bd744575c20d4e3e3b0a73c964b93841454
io.github.starlangsoftware	AnnotatedSentence	1.0.68		77dc65c6ccd5b6a7cf3c13ac5e1f3565c5507b15
io.github.starlangsoftware	AnnotatedSentence	1.0.69		9e7d1a80a00fbc5a7b29cb751464b79149a73099
io.github.starlangsoftware	AnnotatedSentence	1.0.70		11c614aae21d4274e90515bf9730775c3b298a09
io.github.starlangsoftware	AnnotatedSentence	1.0.71		6b8a313cbf419dc61aa2182a448c41de18071ee0
io.github.starlangsoftware	AnnotatedSentence	1.0.9		8d83014b2369ea967bc9ab0b726b981892c1bf2b
io.github.vooft	pg-kueue-log-core	0.5.0		fe5fbd2a042edbae8c0c92acf464ecf109e7b248
io.github.vooft	pg-kueue-log-core	0.5.1		dbf6753454e986b6aa90b40b4a6a6995bca10889
io.github.vooft	pg-kueue-log-core	0.5.2		20b3f26182fe7ecaeb8e9dff2e42d8dce083a564
io.github.vooft	pg-kueue-log-core	0.5.3		502604996f71eeb37a1d319e4b5c16700436c776
io.github.vooft	pg-kueue-log-core	0.5.4		7a0ba8cf992173486d361e5c35705ad32017f8ee
io.github.xtherk	bytehook-sdk	1.0.0		ca01621dc2b50cfb9613e4b1d6e04ab398d8d27c
io.iohk	protoc-gen-kotlin-lib	0.20.1		19d672eb6b52848c45b015a92de903a55a469ad1
io.mosip.kernel	kernel-cryptomanager-service	1.0.5		b29f231ba8bccfedf993161aa3455ad7cbbfebe3
io.mosip.kernel	kernel-cryptomanager-service	1.0.6		957ba4dccadd12fcceb2d4517ffa361a0ffbd070
io.nacular.doodle	controls-js	0.1.0		013ff570f5acb37c7ae2a9030b7647814e3d6d99
io.nacular.doodle	controls-js	0.10.0		N/A
io.nacular.doodle	controls-js	0.10.1		N/A
io.nacular.doodle	controls-js	0.10.2		N/A
io.nacular.doodle	controls-js	0.10.3		N/A
io.nacular.doodle	controls-js	0.10.4		N/A
io.nacular.doodle	controls-js	0.11.0		N/A
io.nacular.doodle	controls-js	0.11.1		N/A
io.nacular.doodle	controls-js	0.2.0		3f0c7b6aa9607d7174d09bdff01a03d7f0b86ea1
io.nacular.doodle	controls-js	0.3.0		fcf48969747c1750f83f309497e3829699770e4a
io.nacular.doodle	controls-js	0.3.1		e20efcafbc81ce648a719702e238a41e3f588912
io.nacular.doodle	controls-js	0.3.2		e80cb289ec362a646b99c4e25f94e585d9add0f7
