br.com.thiagomoreira.liferay.plugins	social-buttons-portlet	1.3.0.0		N/A
org.apache.gobblin	gobblin-audit	0.14.0		0450fed0e4991d9de503c4e98503e3a48730d9e3
org.apache.gobblin	gobblin-audit	0.15.0		f89cd03264e27ef028d06a8ac55ab7f256fab574
org.apache.gobblin	gobblin-audit	0.16.0		c4f94cff419a34764d4eda116161ce75a9331c38
org.apache.gobblin	gobblin-audit	0.17.0		ca7a8635e4ebd0e7a5e1c8d8af7358c65c7bfd2e
org.apache.hop	hop-transform-filesfromresult	2.10.0		845d09129beea64e6845f2ad7078c481f3e871ce
org.apache.hop	hop-transform-filesfromresult	2.11.0		e79db6733ca444a38469f933463133d450e26618
org.apache.hop	hop-transform-filesfromresult	2.12.0		564bb986024b69bfa3e7ee4cb719c631710989f9
org.apache.hop	hop-transform-filesfromresult	2.13.0		67284642ac425d6d1de7ff344e5cf56927a29bf6
org.apache.hop	hop-transform-filesfromresult	2.2.0		70d6dfa588f71246183192c504a114c48b93ac9e
org.apache.hop	hop-transform-filesfromresult	2.3.0		be093ad96a38f52a4f13e289fca20fa2e024273c
org.apache.hop	hop-transform-filesfromresult	2.4.0		05793ccc940839ed75913f4809ae5ac80feb4691
org.apache.hop	hop-transform-filesfromresult	2.5.0		efa9e66046b59057fd7e5a2ad431cf52eaaa8e54
org.apache.hop	hop-transform-filesfromresult	2.6.0		a92728455d00577ad75fef4d46b0477d176d872d
org.apache.hop	hop-transform-filesfromresult	2.7.0		4990ceea3860f2b56e46d98036d4e4b4d5ff5423
org.apache.hop	hop-transform-filesfromresult	2.8.0		4299c5c30969c535e359fcff60d77cbb2e43e36c
org.apache.hop	hop-transform-filesfromresult	2.9.0		b10534723d62e6bf960df57cd57eee07a7801203
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.snmp	2.10.0		ddc51384b0d782c3ce0245eda7007493955b1fa7
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.snmp	2.11.0		a9d7ea8975b02c8f6bd180678e1d33d4946676e8
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.snmp	2.6.0		96563a358cc5041c250a256ef84dfd080e00483a
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.snmp	2.7.0		7a242d401c949d69c5f0e6e0a49146acb4f261bb
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.snmp	2.8.0		128c8cf5979d5845e02cd4681e59b5a3851524ca
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.snmp	2.9.0		f89097108a223da1f8dda7aa46eeade0aa658eae
org.apache.tomee.bom	tomee-webprofile	10.0.0		3629aa121d840b0147c9403ab61da3e67a7edb18
org.apache.tomee.bom	tomee-webprofile	10.0.0-M1		460b02e1e7307fd9c6ccbcda86d6f9bcd9a01db7
org.apache.tomee.bom	tomee-webprofile	10.0.0-M2		1979172a2e5b5b707d77b9d1cb9ca503f7ba9d72
org.apache.tomee.bom	tomee-webprofile	10.0.0-M3		c5ca5bb11295ce83e270877df9b5d53c93eace93
org.apache.tomee.bom	tomee-webprofile	10.0.1		e8444cbeb04afce87c092c3aa17172945b88ebe1
org.apache.tomee.bom	tomee-webprofile	8.0.10		e292072d432de9d9ab08d0604bc91aa3b93a5e76
org.apache.tomee.bom	tomee-webprofile	8.0.11		81bd6dca713b61e6fd62d4702a5aafee4515becd
org.apache.tomee.bom	tomee-webprofile	8.0.12		7ee7a5a506891c02e3a20b38d359ea31502ff9f1
org.apache.tomee.bom	tomee-webprofile	8.0.13		334a0ba694f6650ab70734d082dbab293ce6830d
org.apache.tomee.bom	tomee-webprofile	8.0.14		2879620634bcf7842e485328a347466997241609
org.apache.tomee.bom	tomee-webprofile	8.0.15		536beafea29e7fa53a82f1f3d92a79306564450c
org.apache.tomee.bom	tomee-webprofile	8.0.16		c842971490e8de0f8b57a8961c299545b8ba47a8
org.apache.tomee.bom	tomee-webprofile	8.0.5		2ddfe55c8ab1c3cfa2b7fc95871f95edeabe6c7c
org.apache.tomee.bom	tomee-webprofile	8.0.6		64b4f98312fe3ad41793b282616837f3ed9d7ba6
org.apache.tomee.bom	tomee-webprofile	8.0.7		cfb325c97d3c24f8d375726a73d24bf6f828f61d
org.apache.tomee.bom	tomee-webprofile	8.0.8		c9f394915e38e44f3741990d02a544638b975b6a
org.apache.tomee.bom	tomee-webprofile	8.0.9		bf9aa497dbc0a806b9687442f80f833dc46b663d
org.apache.tomee.bom	tomee-webprofile	9.0.0		236169d0a1da9cc4147588782f74710d144aa99c
org.apache.tomee.bom	tomee-webprofile	9.0.0-M8		02ab869e8bc28ebbfb1b2dc5daff5f592c9b9361
org.apache.tomee.bom	tomee-webprofile	9.0.0.RC1		46cd956d35eb672e0df39ad9b035913f616a1ee1
org.apache.tomee.bom	tomee-webprofile	9.1.0		9ee41102abae2dc37998d0e5bd6cba7b967e1cf9
org.apache.tomee.bom	tomee-webprofile	9.1.1		4a8647d1abdaa85d2adb9ae8169e8c86ce6d40bc
org.apache.tomee.bom	tomee-webprofile	9.1.2		0a11f261a046efe377786847063b3bd1dc16063c
org.apache.tomee.bom	tomee-webprofile	9.1.3		0501b45e2aba45c0392332ab09c405cc166e2069
org.apache.uima	FsVariables	2.3.1		89349cefde2ca98f197f77ac2ad052aa1cb7a490
org.apache.wss4j	wss4j-ws-security-common	2.0-beta		4bea5edfffe59617e0479d9661bb4c0a786adc0d
org.apache.wss4j	wss4j-ws-security-common	2.0.0		7b4816cb4200bfa2a3ad6588c4e6d272f7b710b2
org.apache.wss4j	wss4j-ws-security-common	2.0.0-rc1		becf328a722c9e96685d288a85bbde6276605c8e
org.apache.wss4j	wss4j-ws-security-common	2.0.1		451a4f27b4b0f553ef553e858637c31f4010e7e7
org.apache.wss4j	wss4j-ws-security-common	2.0.10		fccc3825de9e30b513a97887202dd51a44f6afc0
org.apache.wss4j	wss4j-ws-security-common	2.0.2		b2a7c484704aedf715f6d47b661b7b74aa66a1e7
org.apache.wss4j	wss4j-ws-security-common	2.0.3		cf04c26f1930fab4d826b96d7ff2b3bf8112153e
org.apache.wss4j	wss4j-ws-security-common	2.0.4		de24e242e878193bb3983d0c1e9d2ac9ea0aba83
org.apache.wss4j	wss4j-ws-security-common	2.0.5		84837908c7a56efc9c683b9edc7f29a847302703
org.apache.wss4j	wss4j-ws-security-common	2.0.6		a3238992f9776324862c55bd22df1fa3a8534083
org.apache.wss4j	wss4j-ws-security-common	2.0.7		620eb1b3c89a75760811f8ec88ba5a5c2866dd39
org.apache.wss4j	wss4j-ws-security-common	2.0.8		6c3419dff0ed72e68dfc9c300ded9daf40f8749e
org.apache.wss4j	wss4j-ws-security-common	2.0.9		fdbe60525497f096684b56477023da204ffcdea4
org.apache.wss4j	wss4j-ws-security-common	2.1.0		9e49ed9eff83c98a4171041ad2392132638d0a1d
org.apache.wss4j	wss4j-ws-security-common	2.1.1		e4434d4ff2d66f20f459c6b50e495c2eb2730b23
org.apache.wss4j	wss4j-ws-security-common	2.1.10		75c862a3412a631da5cac302cfbd0793f09e2f9b
org.apache.wss4j	wss4j-ws-security-common	2.1.11		779d4a47fe58c407a7c620bfe50c3c84f1e6b566
org.apache.wss4j	wss4j-ws-security-common	2.1.12		b37c30d7879904d8716e5599dd10d8fa3934c046
org.apache.wss4j	wss4j-ws-security-common	2.1.2		158715e4ac5d2167584310a93b9eba669dc6445d
org.apache.wss4j	wss4j-ws-security-common	2.1.3		089e9a61e8568472181bc980285ee10eb0bbfd35
org.apache.wss4j	wss4j-ws-security-common	2.1.4		714be09dd58a74851651da107192e59e19f0abf8
org.apache.wss4j	wss4j-ws-security-common	2.1.5		49dbbb39e3012f411725a2fa72503cddcda7277a
org.apache.wss4j	wss4j-ws-security-common	2.1.6		cd7b5fd79f43053ac9a8696160c194dc390bf8f0
org.apache.wss4j	wss4j-ws-security-common	2.1.7		c3a120dfdfc481bd27b13d5f4be12202ca276c83
org.apache.wss4j	wss4j-ws-security-common	2.1.8		5be59f9728caa13cbf2b970c5914420af0986e2b
org.apache.wss4j	wss4j-ws-security-common	2.1.9		88e0c292df70c0017b4bd9b7edae26f7c89a86a8
org.apache.wss4j	wss4j-ws-security-common	2.2.0		01265fbff13797afc389c28a451e648aac0b272c
org.apache.wss4j	wss4j-ws-security-common	2.2.1		1957519705cad34732be83a94cd183854f2d0df5
org.apache.wss4j	wss4j-ws-security-common	2.2.2		2bf79c065ce81f21c762c976bde9cd361346cec4
org.apache.wss4j	wss4j-ws-security-common	2.2.3		fc6ef7abba83ef520d7de6fb24adc990d1187b3b
org.apache.wss4j	wss4j-ws-security-common	2.2.4		76c90cffc102c18e700afcf09e459531d5b3c05c
org.apache.wss4j	wss4j-ws-security-common	2.2.5		78e1b2dc353255187b07d2fc9d0f6d050dcf8cb8
org.apache.wss4j	wss4j-ws-security-common	2.2.6		f9d8fcc18527e3b9be61e506f39b3832c0831338
org.apache.wss4j	wss4j-ws-security-common	2.2.7		c63fccb687d0273d298ca903ec587905d4339556
org.apache.wss4j	wss4j-ws-security-common	2.3.0		068efbf7dac33fe607f6d29c8784763f70b08fa4
org.apache.wss4j	wss4j-ws-security-common	2.3.1		e5f78d073219d2c79ee1d878d34651b6c0f19484
org.apache.wss4j	wss4j-ws-security-common	2.3.2		87ea972e8573cb3a8dd33032f15093f606efb56d
org.apache.wss4j	wss4j-ws-security-common	2.3.3		bc8a86448fea8ddc9c9368b15b82ac51f635da93
org.apache.wss4j	wss4j-ws-security-common	2.3.4		27f52305cacbd5bdbab84baaae9dc5ff645690fb
org.apache.wss4j	wss4j-ws-security-common	2.4.0		1702d0e8cb8aa52bcf1a2b384dbae5b37524b29e
org.apache.wss4j	wss4j-ws-security-common	2.4.1		9196e471abd2509d0880421d2ead95e7ab7732d1
org.apache.wss4j	wss4j-ws-security-common	2.4.2		afd12dca9eb6b2208ba7232ccb03c37be157fbfc
org.apache.wss4j	wss4j-ws-security-common	2.4.3		8911e3b2befce0eab9014c4ab8104e81ac5d4b01
org.apache.wss4j	wss4j-ws-security-common	3.0.0		b567f2fc9b38a7573bea259c52162c3ebce09272
org.apache.wss4j	wss4j-ws-security-common	3.0.1		6a7a65661c9da06574cae8fa3d2cab6dcb8d9916
org.apache.wss4j	wss4j-ws-security-common	3.0.2		5acd2331a259d0a0401a1839c9eef9a90f8b7fee
org.apache.wss4j	wss4j-ws-security-common	3.0.3		cd70a8961a8535eb76feff602abe2dafe2ff87d3
org.apache.wss4j	wss4j-ws-security-common	3.0.4		38ae079ec4ab4d1b4e524cb3c8c8c7d58990ae38
org.apache.wss4j	wss4j-ws-security-common	4.0.0		efe08b8adf1e2bfa2da514e012017a10f85cb47f
org.eclipse.edc	contract-negotiation-store-cosmos	0.0.1-20230220.patch1		bd75664cd0abed2ae07dd57517396181dce761b2
org.eclipse.edc	contract-negotiation-store-cosmos	0.0.1-milestone-7		97480a170a9793cdc4fc015a41db0b7fb79f4d48
org.eclipse.edc	contract-negotiation-store-cosmos	0.0.1-milestone-8		114643d19d82d3ad976611167330bb636dc778ab
org.eclipse.edc	contract-negotiation-store-cosmos	0.0.1-milestone-9		4e47db7e5348e87d71a8dbbae12dca998a059410
org.eclipse.edc	contract-negotiation-store-cosmos	0.1.0		bc415f015e20216f338e6fa0cc7f6fb57e08cdf1
org.eclipse.edc	contract-negotiation-store-cosmos	0.1.1		cb048cfe99635aba8689a8b04bcdbf5b6bcdee4b
org.eclipse.edc	contract-negotiation-store-cosmos	0.1.2		5d8869524ff3c93dad83e81446fbdecff5f1d384
org.eclipse.edc	contract-negotiation-store-cosmos	0.1.3		550c3cf6da2cc4a1708453cd725b5f75ad7356e0
org.eclipse.edc	contract-negotiation-store-cosmos	0.2.0		1c4515645bd1ac4f1ed581cc89ff32d2246e0c9e
org.eclipse.edc	contract-negotiation-store-cosmos	0.2.1		9a5bc0aa62ad7ebec5c59c24fdc20b9c06c1d454
org.eclipse.edc	contract-negotiation-store-cosmos	0.3.0		99c95891ba002de02faad59458ed00591f7f0e6d
org.eclipse.edc	contract-negotiation-store-cosmos	0.3.1		c05e50f338aac7d16f0974038c3ab66aef3ac736
org.eclipse.edc	contract-negotiation-store-cosmos	0.4.0		4cfdfbcd0af73949c10f989bc975fd7b1543ade5
org.eclipse.edc	contract-negotiation-store-cosmos	0.4.1		e31c0ab1e618d3aa753dd7836e1879b36645eab8
org.eclipse.edc	contract-negotiation-store-cosmos	0.5.0		9fa2490f312a125e5af0bc44bfbfb7292be96cc6
org.eclipse.edc	contract-negotiation-store-cosmos	0.5.1		b08ed324b373d0a6f598c3898b15e6acc97673e8
org.eclipse.edc	contract-negotiation-store-cosmos	0.6.0		d15cfa82eb488e25a941247b3e3c17f051771eaf
org.eclipse.edc	contract-negotiation-store-cosmos	0.6.1		ba72df036110f045117b9d02961a086f300e07d4
org.eclipse.edc	contract-negotiation-store-cosmos	0.6.2		a3d90178a633149228d9021a3cda9416f0e0ce94
org.eclipse.edc	contract-negotiation-store-cosmos	0.6.3		53c6a4b4d28e690d7e646b20800219ed8eccf45f
org.eclipse.edc	contract-negotiation-store-cosmos	0.6.4		cda130574ce145b94e0370b239d34c0d241fb5e6
org.eclipse.edc	contract-negotiation-store-cosmos	0.7.0		706110a3db760334839a9f18331918d5a12f2a49
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.31.0		203aedf11e34fc6abc55dc03faa9c3b68f562221
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.32.0		07f81759679ad319d8aa1d263edb6dc668aac8be
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.33.0		b86af6ab534ba575c8131805d9b22a1aff658c10
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.34.0		b98ffd3fa69d3529e974e2a29186b3249981d781
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.34.1		631586c62a6ce9e0eb23c6ca585b8f57671bb320
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.34.3		010f2543d8e62493e0625f87b36f8fc500500c01
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.34.4		b50534da692819b647e9db20cbf836c8d346e069
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.35.0		8ba74516f8e32e0611ed6c15672e702c6cdaa025
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	3.35.1		400709a87c608a474b60be25b6dfb156230b6540
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.0.0		ebe87cf43ed76f3edada37dddef4a87a05c4effc
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.1.0		38b112728a9a6135d8dc7564fb87c77f809251c5
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.10.0		c885fbfc3d3b137d4b5c6611db69643e44b31906
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.11.0		95da68dc4b3f1ca882bde6cf65bd5673fe0f1131
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.11.1		ba17639a46ce1efd216d35528f5773e8ab06f1e2
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.12.1		283abb33e40f23b69f4d0f225c66e1d0e90f4d94
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.13.1		473f71159ab4c448bcd0dce48c59d5a90b2726ee
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.13.2		76993fa3535c9c38c481755c8d35e6d4aa62451d
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.13.3		39a48ddb5d4eadc07c153dc4dd759022213d74f0
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.14.1		b6548f12e7217084f9a7121dd2c80c2b1c886ae3
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.15.4		aed73c1013239110606e92a4fdf6ba5693a0ee94
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.15.6		61287e3ab4e08d757c2b11b78bb09d18a539ea8a
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.15.7		8866e738ae1b28862b9572cb08f35b508d291ecc
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.15.8		1098e4cf4af4e193c26971669d8f9af96ea046eb
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.15.9		2e9516bf7261a216c993c1f3b587a2af4c21cc5c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.16.0		67cb7f8c7cc8a8bcb65047c0592e54993cbb0d97
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.16.1		d34fc564387bcb807d318ef7ede3ec0c87d6ed44
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.17.0		28b6a77c83843349ad42ffe892d32b11feec66fa
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.18.2		b8e9df068a32a2a12bb4fdc4a63ee1eb0d54f2ff
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.18.3		f965b09511e238ccda94f5e6bafa57d461b47cc8
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.18.4		2eca9a839cafd752d194ca38cad3eca47b968678
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.18.5		4d224eeea96018fdefa59ea2202b65843c7c5f09
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.19.0		cb77813db1ce5930de875047b2da6c118839f194
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.2.0		2e96372342d7ba684f026833e7bd82a6b19cb601
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.20.3		a0fbf411fe2fd9cd08706ee483e96f1993c87dab
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.21.0		79400486206957c2625680dee32e82033baa1017
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.21.1		11fb06cc669efe92acbf80590deeaff14d53621c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.22.0		23ed682a8d8cf70f1215fd698f23c3201d9ae14c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.22.1		0aa9f7c819d834cabb5803399e1327327349e436
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.23.0		be84a4d1b80afbf43b4a2f0a457720c1add67448
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.24.0		d3fadbed667d66a84a9d5b65b8123f9821a35628
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.25.0		1de03a2c4287bb52ef8bf9a7008c7857d3603419
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.25.1		b2e1a8084b2aaf68a940235732598bbf9a285266
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.25.2		1e509bce670ee52009a5658c6b8e3bb1b37f7e10
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.26.0		92768374c408508be0b0e2efaafd9d4280a3c8aa
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.26.3		a120afac4bcb74219311b95a7575fabbf27b6de9
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.26.4		a73b3cff4824aed5ff217f272bb52a32a73c80c5
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.26.5		f6d9e2160fd54aa14557615e9f3bdd00b30fc809
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.26.6		26f6d70d5e237543333c26aa40a06b9d1da7e026
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.27.0		8a4843e435dde902173020278130e499aee7c14a
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.27.1		c06a30e660ab47abb447f90c5030967f6d036c80
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.28.0		a7e04ede4fec2c14a52308e9d4fe6f7a9e258ad4
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.28.1		f78cad5cef7661d633ded1969eecda94b04bdbfe
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.28.2		7be0ecfc97410d7849a382934e820e86df528e20
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.29.0		64b4e63e49a79b2f41624d3a8760ce020f59c46a
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.29.1		3c80fd14e188abc0fe39340711cdfd0054ff4977
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.3.1		5230602ce8bb18761e61591d8df8c424d1ef0d05
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.3.2		d013bba8a8e7795ae38b86ef029dd8a3376cbc10
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.30.0		846301b594cfe3a261d1c1d3d0bbd1089bceec88
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.30.1		752941477f39482afa9f0377223445d1e673c879
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.30.2		39e6e43f4c62cb37379710f769f93425c414ba3f
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.30.3		6cc12b8022d5a73656024759a904d385c5cd80a8
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.31.1		735b66a7e5ce11dcef80768716c06732ca0eb7c9
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.31.2		ca919dfdfe65cd0a5b1d70743e34642d4428395f
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.31.3		2c4c2f696dedb33ee33ee2e23ac243136b021fd4
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.32.0		04f6aec34d531315573755c18b8725c3b66709cc
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.32.1		2a9cc20bfcc7df5cb7b055128c5c4464c6f8dac4
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.32.2		85737fbcad8caa6e6079c41177b0c48af169d461
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.33.0		eb0ad14437db8b38c7d827f6ee738c632b22e572
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.33.3		9b2f94c58fc4ec50e5edc9948c37541b8b104b77
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.33.5		f2f79c52af93660aa07d28a069b8a7261de4a61e
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.33.6		da2e7c89cf018b25d31ce9b698a0fe4431cc886b
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.34.0		b0af82b6bbd8664f541fec5d9ee65670cf2fa34b
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.35.0		43d64163643eb1fa8046cd479cd041a8bd53d936
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.35.1		9467669fcc25bd45e27c5ad07709e891438121a3
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.35.2		3fe5ebe869e17df3ca9f207f9aacfb4488cc541d
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.35.3		26698cba86b2e9daa3fbeb5b776bd00ddf647a01
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.35.4		72d389d8fb70c27d645063088587b97a572e6ef8
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.35.5		93730b8719081cb03f5b32503dc6b169e3fc82f8
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.36.0		4d5a588058971df428d34fddab3e0652fa6ab49a
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.37.0		5718a60d43e55c3d8e40f286aaa887e502ed949c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.37.1		3d8b6eac8584fae3d2e53fabb7aa93084f6c06ac
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.37.2		c3ad52cce7da4b025d89256323c70640850a3e65
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.37.7		bf9d270ae5b52742256d1b00946c865052102b8d
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.37.8		1d8bdf9a3d3e255d4ef4bd26e20b108b71775c99
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.38.0		809e0d49efb2cbb894e7b44594f6109c7750f7b1
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.38.1		d21c8245fb925843414e57d1886dc62fa2a0e366
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.38.2		f94235cbe12f0b7a4747ce600942869771ee92af
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.38.3		dce9149adf59f1d7cc79dd08d0ed71250612812e
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.38.4		75c067c3c704f339cc99bf929ef9b394a4f0d1d8
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.39.0		1c4995c81868cfd8663aacc2f52c54345902d723
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.39.1		851c8deb09391ff0ba80f35610f2bae9cbcab3f5
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.0		11d985dd4beeb34b1ff0fafdae4b8e367890f91c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.1		31f2c02b6452632ac050aedc321f9d24db95a112
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.2		20395850779dd3395f0b474750642a00869f3ef3
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.4		ffa4d61952b17eaa5965678f3e8802f8d4becc9e
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.5		e14af5050318212de9060c9fd5a0b7320374b503
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.6		d383e57a8fece34affc3f3a0cefa8171a4c3bc46
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.7		153e75b243509654668662cf305b47e97674f8d1
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.4.8		3f151b007774f7837c0743c39db63bf70f53be88
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.40.0		c1c71648e6b64369603ed20c07c4aa10884efff9
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.40.3		1e7b153923b77fa1401ed0bf95495c4b08f13300
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.41.0		9abdb64018d665704227777c45aed147d2e2eb7f
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.42.0		28dc2a86b61c595a6aee585b1cb97fe9c0f1ecdc
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.42.1		86ab286213f6140c5c64f1d702f8bda99997e9c6
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.42.2		848402f610b7facda4126efc7dc683a9127ef3b8
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.42.3		ae41836de6de5e3cabc0c0e25eced8ed8333601a
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.42.4		8dec93c08b55d1f09b708b0d691d26ceb109d26f
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.42.5		027dbdab1caeb712960d022294110d2b00504680
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.42.6		e38ac099fe90704e1c64cb25e88bdc196b2d4321
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.43.0		ab1b8f76590d39bac1445052343822894d98d68a
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.43.1		4298677b8198823450006c056d8353ae9489857d
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.43.2		5092be4a8cf9ec202d083ad638acaf1a3a73b7f6
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.43.3		98fd7efc7ecdcb89e0f1d8d1c7416ed0e95f0c6c
org.finos.legend.engine	legend-engine-xt-sql-pure-metamodel	4.43.4		9df3ebd900b6a62fbe33b0f949df84fb24366a5e
