biz.cgta	cenum-sjs_sjs0.5_2.11	0.2.1		c57b97c60f44d6e1e9f9907623384a8cf6936d1e
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.62		91c65a78436068138b71b93277274436affd2fe2
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.63		1136ec314c6f3fc9c22a03b663dab48e116d046c
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.64		a18045e1e59cbeac6544ca9edb0718e3266c99ec
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.65		a61653980030e247b696e0772db94b9dcdeefe18
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.66		fffc049e253620a56166e92355776a9525d56dc0
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.67		0ddcb8461ed0ab59d2c266546e67276639038a26
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.68		9e063b7e2f62802badb513b34d85c03a0160b01c
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.69		1cc63b790085eb8e91f0295c6662600aba818f82
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.70		8ea7f43c50aa63a0483441eba55355f8a77d05bb
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.71		c983df261322fffddf30dbb44c7d505afc85bbcb
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.72		327bee2d9d8fda0a59ee621cb21bd9cfee7f7a7d
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.73		7a9da1264b9df11140fc09c0053f402c97f98c42
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.74		07a54d69c59a5e57bb326b2986cbde91860ab08b
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.75		e8d19678ac5d4c644c0225dbad55414eb591e72e
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.76		71100f92b158ee594cb414edc8311c2f69355c51
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.77		c161f0910bf1e4dd6852f208b8ae68c3ddf2d82a
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.78		e31a591b85533d804b748b5b2306f2e21f2d4943
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.79		1a68eb3cc827cbd3d1574530b97f138dc317b684
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.80		43958652a11cf99b8582bae262a6f3baa340a697
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.81		bdd9de4e9063f418c7b7da0cd61fc1cf94f6271a
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.82		bc4e5ffe098046d61271ceea84ea39288129077b
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.83		63204fe065988f47da5c6b91eec39f4d964c290f
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.84		de1b27caf4df73f80aa4a782234bf4bc5ca6203e
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.85		e04de140f834d284504f3ab717c2018948b1af9a
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.86		86884fd701b438a99661ee273fdc7af050c4cf26
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.87		5800095180bdc1a6713e6a9ea1d7a1ed8508fc67
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.88		cc5cb559ff070abb8f3c244e75bc7233aab3f845
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.89		86c49739a857936fd5b57318090997eb4e50afab
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.90		e77406ec8bdee374713dc8b78abb0bf34fa0cd2b
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.91		ac24b244d1a92e88ccb0ba5b02d9200a09e74585
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.92		2318aea873ecfe50b3b72cf836ceba5b1f273b37
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.93		0ae05f9cc99e4eb1b48cf8ba8c846efe40bb0df2
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.94		a90989add8be3bb04c9265d194036fb330d601f4
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.95		d3bbe29dd74418a108465e9488675dd24bdb9c42
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.96		22e8630b0a9f29e2e12527407d6e01b069bcdde7
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.97		c2c17fd94210d24cb1b4ab086e107d5698d17465
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.98		4f0225117d989fa1b43375bfeb831eb40e169d70
com.ibm.websphere.appserver.spi	com.ibm.websphere.appserver.spi.opentracing	1.0.99		0eaba5400598e28a15ca9dc0710bd7ba9476297a
com.inrupt	inrupt-client-rdf4j	1.0.0.Alpha2		4cf0ad93f6f51d88700322dd18acbb6cc6528dd4
com.inrupt	inrupt-client-rdf4j	1.0.0.Alpha3		3a954fe43a829bcd626f3fe04acd8c1cf829fd09
com.inrupt	inrupt-client-rdf4j	1.0.0.Alpha4		7dd70adc7889e9f46eee94e8747bac2f77178d1e
com.inrupt	inrupt-client-rdf4j	1.0.0.Alpha5		84f67549c573aef845b0d4807c807928f910d948
com.inrupt	inrupt-client-rdf4j	1.0.0.Alpha6		e26ca38eb3473a3e20e1aa70751e202378e08fe7
com.inrupt	inrupt-client-rdf4j	1.0.0.Alpha7		59f17873e5921603f54eeceea436c466f2288cc4
com.inrupt	inrupt-client-rdf4j	1.0.0.Beta1		d2d9ce0be441131e91f2136bac559529418b59ca
com.insanusmokrassar	krontab	0.1.0		ba5e600bdb42c0e36d78934fd2a46ec72a34dd28
com.insanusmokrassar	krontab	0.2.0		N/A
com.insanusmokrassar	krontab	0.2.1		N/A
com.liferay	com.liferay.document.library.uad	1.0.0		1c4a6e5d7fcfa733fe2e9d725b49d2390bf478f2
com.liferay	com.liferay.document.library.uad	1.0.1		4a1a41b33a3626cc51e2ab21f573d6285b390a98
com.liferay	com.liferay.document.library.uad	1.0.2		f332084ca0a01f59c6d22d9637f2d7f8c892afde
com.liferay	com.liferay.document.library.uad	1.0.3		d9edea036300513ca330f97d92bc896825c6d0eb
com.liferay	com.liferay.document.library.uad	1.0.4		f2eb2d367f9dd4828808ac70a3a5614bd3fb9368
com.liferay	com.liferay.document.library.uad	1.0.5		36a1169f69c92461717f4cfa13490ed128fe4538
com.liferay	com.liferay.document.library.uad	1.0.6		8d26c594442f7d2b5abbe0fc90022d3f64efdf1d
com.liferay	com.liferay.document.library.uad	2.0.0		a1ea1cb3502da3de4ddba1f474fa6db950b8f623
com.liferay	com.liferay.document.library.uad	2.0.1		4865c648391eac8610f225aab0d55ff6d6b925f4
com.liferay	com.liferay.document.library.uad	2.0.10		fa8266baaf806cf2e7372cea2b1e11f8f45c0087
com.liferay	com.liferay.document.library.uad	2.0.11		151f2a502029ef4e1e8fbdee8994e44c8efe6451
com.liferay	com.liferay.document.library.uad	2.0.12		6687db843a05086308be3173fe4958354e26d862
com.liferay	com.liferay.document.library.uad	2.0.13		7422027fd4d59206a9136048c49362a76d9e7bc1
com.liferay	com.liferay.document.library.uad	2.0.14		cca1d1d24a4bd18134596c6d8ee3902fba9fd34d
com.liferay	com.liferay.document.library.uad	2.0.15		d1059492ada8b16fdcc3b6dbb81d3c3d8ecab605
com.liferay	com.liferay.document.library.uad	2.0.16		3f78acee26944e871c76f59bd3746122f4cd6f1c
com.liferay	com.liferay.document.library.uad	2.0.17		7ad0c469eb2b1832d903dc5b84428887f067f766
com.liferay	com.liferay.document.library.uad	2.0.2		71c2842b15dff915eaf98da0b6bf6f0657e1894d
com.liferay	com.liferay.document.library.uad	2.0.3		9b02f1ce59505d0f855b79a22cdf47470b661823
com.liferay	com.liferay.document.library.uad	2.0.4		2a8280e2e563d8e08508c04aa5f2cfe671ad7d2b
com.liferay	com.liferay.document.library.uad	2.0.5		9f6eeec54f3df314c84290c56394c5a2f0caafdf
com.liferay	com.liferay.document.library.uad	2.0.6		ef1aecd646e8f6d989d7bf67c7c2c7749e94a121
com.liferay	com.liferay.document.library.uad	2.0.7		833a78e8c5acc999afe297762032cc5531e856c7
com.liferay	com.liferay.document.library.uad	2.0.8		27726956521b46216a5d15c0fd31971b94e7a11d
com.liferay	com.liferay.document.library.uad	2.0.9		f818ea620013ae577afd307095e23567064f0fa8
com.liferay	com.liferay.document.library.uad	3.0.0		5cc4adc34bfd13ef991708a1e3e179189bd06e1a
com.liferay	com.liferay.document.library.uad	3.0.1		a0eafd7c46c4a86a19cea43a21a44204cca1c34f
com.liferay	com.liferay.document.library.uad	3.0.10		fafb6f70c3307302afbd44bb1843df4facae582a
com.liferay	com.liferay.document.library.uad	3.0.11		2f9c3fd891b3421b966e22a3b76a4687ad7e4b65
com.liferay	com.liferay.document.library.uad	3.0.12		1b2557fdda16b2896c731ca03bdcdef260495bd0
com.liferay	com.liferay.document.library.uad	3.0.13		71d02f2cc677ed69e9ea6b8f8eb136b01a61ff9a
com.liferay	com.liferay.document.library.uad	3.0.14		01aa823f87640e8fcf0be3995a77aeeff63b2790
com.liferay	com.liferay.document.library.uad	3.0.15		19a59811ce488732f3bb4c27a6e80378176df80d
com.liferay	com.liferay.document.library.uad	3.0.16		e787177acc579e91eb7236108c77a0aea34c92c3
com.liferay	com.liferay.document.library.uad	3.0.17		eaad9eb4774ac5a10411279faf639ee10ddd824a
com.liferay	com.liferay.document.library.uad	3.0.18		e7286bc938be7ec5319704a356d0401b81829555
com.liferay	com.liferay.document.library.uad	3.0.19		392944333912ecb60db32bd05f2c59d1ed88b304
com.liferay	com.liferay.document.library.uad	3.0.2		bbc2d5eebd80ca67c2d60ea26c0cf33b31f36081
com.liferay	com.liferay.document.library.uad	3.0.20		582296fde17460a9c8811d9c41538a3fe7cba8d3
com.liferay	com.liferay.document.library.uad	3.0.3		c7abded3b314bc190571b395b7556edcf224c12d
com.liferay	com.liferay.document.library.uad	3.0.4		72d83769e1867b498e7c64c0185ab61bbb6d225f
com.liferay	com.liferay.document.library.uad	3.0.5		7e0fe974373927996ffa171528719ec68f3438a4
com.liferay	com.liferay.document.library.uad	3.0.6		c61725389319b946ca5927b947cc696b9d40e15d
com.liferay	com.liferay.document.library.uad	3.0.7		fef7cb86ccd754e35108f0952e49de8a6b5c6e0e
com.liferay	com.liferay.document.library.uad	3.0.8		12fb7686bbdf29262aefe7d8fe60cf35f09d6ecf
com.liferay	com.liferay.document.library.uad	3.0.9		a517fc7a96d26695cdf1f4ca1c4cfc1e6bbc9414
com.liferay	com.liferay.document.library.uad	4.0.0		2332a2f294585fc8df6cf0daa430c7bf8911437c
com.liferay	com.liferay.document.library.uad	4.0.1		17b4b253816c0d01a9024cdb3801572177a198f1
com.liferay	com.liferay.document.library.uad	4.0.10		5847e65cc278d329e73ce8847c3188d35f9609b7
com.liferay	com.liferay.document.library.uad	4.0.11		617964dd898039b4268321a7e7104b778c00b694
com.liferay	com.liferay.document.library.uad	4.0.12		8bb40ee9811e0aaa19bb1ee0e47c361cd9605b0e
com.liferay	com.liferay.document.library.uad	4.0.13		5f6d50dd279869aef3bf3cff3e0710c9eb9e5a5b
com.liferay	com.liferay.document.library.uad	4.0.14		020fe880ace2edcbcec52ed673255b23a1d9e862
com.liferay	com.liferay.document.library.uad	4.0.15		5194e83c4537f2675238f50f1b7775e9c2112765
com.liferay	com.liferay.document.library.uad	4.0.16		3ce778e2f6abe3598bfe8b9a5432d01ebcaf86c3
com.liferay	com.liferay.document.library.uad	4.0.17		fa91485a7d25cede4549b574b0e4f37890964cea
com.liferay	com.liferay.document.library.uad	4.0.18		e87c6159abf08af5a766164113b0d69b560d73e9
com.liferay	com.liferay.document.library.uad	4.0.19		55f37224ec3e02db5e53f4419b5be3358305a2a0
com.liferay	com.liferay.document.library.uad	4.0.2		999a448c15f27983f0fcd4053b6b57a43546a57c
com.liferay	com.liferay.document.library.uad	4.0.20		8feb6194ac81df111692ca34af958106529430bb
com.liferay	com.liferay.document.library.uad	4.0.21		0e0e2b55982bcc63d4b7f68f26978279402d7000
com.liferay	com.liferay.document.library.uad	4.0.22		d456f151d508019c5deb09e699c6e3c21f07c293
com.liferay	com.liferay.document.library.uad	4.0.23		d5e0e182f9966baf0689b99675b29ad15f8b2a25
com.liferay	com.liferay.document.library.uad	4.0.24		1d784178e5790190cf09100db773b9d9d83540f0
com.liferay	com.liferay.document.library.uad	4.0.25		110882eda486507263acd29307a3de7f5ffcb4a1
com.liferay	com.liferay.document.library.uad	4.0.26		30d637e86d18cbc3390fcb174943b78e58b6171f
com.liferay	com.liferay.document.library.uad	4.0.3		c98809467d9920525ed486a7444dc2620030b076
com.liferay	com.liferay.document.library.uad	4.0.4		d374911e79823cab1bfcdbeb63576c591ac6bf85
com.liferay	com.liferay.document.library.uad	4.0.5		b658dbc6880f3307fed65a5d1ef1d477a4090ac0
com.liferay	com.liferay.document.library.uad	4.0.6		bd1bd89502f943f2c1afdfa550bdd965cb2230ed
com.liferay	com.liferay.document.library.uad	4.0.7		ea40c0bc31cdf0fb8e778a1ad7fb186ec7f5a35a
com.liferay	com.liferay.document.library.uad	4.0.8		11ebaa9a541f03b9724c6cc6c6dd47b70fa4f3b8
com.liferay	com.liferay.document.library.uad	4.0.9		50bc3b8d55f969bde41a0a058e454cf30427e0bc
com.liferay	com.liferay.document.library.uad	5.0.0		0c0d5e5acaecbbce95155459d6d4f7bfe11b4934
com.liferay	com.liferay.document.library.uad	5.0.1		70fa0b1eab314b2122a6abcb1d8d056c709b0910
com.liferay	com.liferay.document.library.uad	5.0.10		72da027971290f03b334446e7839fcfaf2966347
com.liferay	com.liferay.document.library.uad	5.0.11		0a2d89af7317fdb43dc65debfa70e47f395c78f6
com.liferay	com.liferay.document.library.uad	5.0.12		fac0c4a879a710e6d629b88fb23f4623b61d64c4
com.liferay	com.liferay.document.library.uad	5.0.13		dbe22420608cc51fae4c806d2a405801aae4ccec
com.liferay	com.liferay.document.library.uad	5.0.14		0805c4a5af63f731002be058c695be80533b9835
com.liferay	com.liferay.document.library.uad	5.0.15		86707377ad06199cc1db5fa0e061bf1445dce72d
com.liferay	com.liferay.document.library.uad	5.0.16		1ef2417d0e4b254d914f91632f7a226c805d4e2b
com.liferay	com.liferay.document.library.uad	5.0.17		e083e2bc030c12d46344721dae5f9e387e0b4068
com.liferay	com.liferay.document.library.uad	5.0.18		c3c98e997feb05af181277305b31d4cf4896fb9a
com.liferay	com.liferay.document.library.uad	5.0.19		cfd9f2ce85a873e685694f3eb9d4838483042bb2
com.liferay	com.liferay.document.library.uad	5.0.2		3ff028e084e35a4d98c3191511f7fc9a18922b38
com.liferay	com.liferay.document.library.uad	5.0.20		2bbbc313e7efda28c3edc5ada2e5189cc6ca6ee8
com.liferay	com.liferay.document.library.uad	5.0.21		25a35abf051cf81ea9394c2354bee1f07e6434d0
com.liferay	com.liferay.document.library.uad	5.0.22		4fba21755f8d38a51d9edecc85df855d90ee3be5
com.liferay	com.liferay.document.library.uad	5.0.23		44cc79672131c932b887781a83f13a1a9fe9ccde
com.liferay	com.liferay.document.library.uad	5.0.24		26b0de973de5fa347e85166d78ff42463d36c783
com.liferay	com.liferay.document.library.uad	5.0.25		4833f7ecba5c8dbf2abba80eab67a813ae6245e2
com.liferay	com.liferay.document.library.uad	5.0.26		2dc3d364c6136cfaf3e95703bf23efd294334180
com.liferay	com.liferay.document.library.uad	5.0.27		fe940b0afb24406bddec21596a1c1cccb0c7e19e
com.liferay	com.liferay.document.library.uad	5.0.28		7711495ccd32a6453bb05f753e02ce7016c915c5
com.liferay	com.liferay.document.library.uad	5.0.3		4690c6be85f00b430bcf7ce8052150ab2adf5472
com.liferay	com.liferay.document.library.uad	5.0.4		2663c3e5e3c14993faa7e87511d861f82b31b22a
com.liferay	com.liferay.document.library.uad	5.0.5		d54e97d2fffc6a282ea55a1bc47d37b1450e2dc4
com.liferay	com.liferay.document.library.uad	5.0.6		760957db4d2096ea059901e9753bbd71cb36a6ae
com.liferay	com.liferay.document.library.uad	5.0.7		8c132e54b02cea9f233c7ef9b1bf411e62a7fc94
com.liferay	com.liferay.document.library.uad	5.0.8		0885265fa61b7af8963afb161138980f7d70b43c
com.liferay	com.liferay.document.library.uad	5.0.9		c5fce01e078100f9b9eac214c1e6dcb85e361454
com.liferay	com.liferay.document.library.uad	6.0.0		0d88e05baae1a4427e13de2d7a2426f6edb65dc7
com.liferay	com.liferay.document.library.uad	6.0.1		5949b68abbbc33225844ec6b030a51875a4bace1
com.liferay	com.liferay.document.library.uad	6.0.10		1b91bc61376dc89cdd8d6bf7c23e895a8b12d796
com.liferay	com.liferay.document.library.uad	6.0.11		b8769c9b0d30a5f453a5898f34c15cb1923c1c2f
com.liferay	com.liferay.document.library.uad	6.0.12		eab0090a945c81bbc3e7ed4207a330ab24201841
com.liferay	com.liferay.document.library.uad	6.0.13		357c330b3b6176ed2da9bf19e0ac942b9a090053
com.liferay	com.liferay.document.library.uad	6.0.14		bf969bc42937f183634ea1972772b5c8556a4830
com.liferay	com.liferay.document.library.uad	6.0.15		3d14b929ab1084cb314d0141acae363effa16a01
com.liferay	com.liferay.document.library.uad	6.0.16		a7add6c5aada1bc7da785cda675f38fc9a1136c9
com.liferay	com.liferay.document.library.uad	6.0.17		10aba7ebaae9f88ce4edea50f8bb88bda2e9337e
com.liferay	com.liferay.document.library.uad	6.0.18		28345ddcb8ff46df5339bd03051775c102878e5a
com.liferay	com.liferay.document.library.uad	6.0.2		80cbabfd383a95bb210af72dcd150f725b158c8f
com.liferay	com.liferay.document.library.uad	6.0.3		764f8014966951009d0200e60dfca7b12ff6f617
com.liferay	com.liferay.document.library.uad	6.0.4		d61e3ddc0ea7d065885470339bbcc78a660e9daf
com.liferay	com.liferay.document.library.uad	6.0.5		231fab62de5965bce126e87966c20abec33a3a3c
com.liferay	com.liferay.document.library.uad	6.0.6		184185f43b74abf598cfeddac2ef5a1fc56912fe
com.liferay	com.liferay.document.library.uad	6.0.7		5951245be1e57c440a9ce57360370604583cc9eb
com.liferay	com.liferay.document.library.uad	6.0.8		258bfeda2071dbc339a2a8a7ce57f73caad92c53
com.liferay	com.liferay.document.library.uad	6.0.9		b482a909d804d4b3c758e6c8651fdef1fd9ff9d4
com.neovisionaries	nv-i18n	1.0		5403cf213e390d890ca5a4d34187a06d72186e01
com.neovisionaries	nv-i18n	1.1		ca47af135ed5e873a1af3d160fbf62949ac7e014
com.neovisionaries	nv-i18n	1.10		2c145cdd3ac4507b87569ad2958bcfb27d21a556
com.neovisionaries	nv-i18n	1.11		8b44d2d30c53d17b07c1b6b8aeb57e53095fe0d2
com.neovisionaries	nv-i18n	1.12		ab172f7408409f8cb2f83d1276ac20aac3146084
com.neovisionaries	nv-i18n	1.13		79d6f355f41cac502b4dcf71ee67c3e492596aef
com.neovisionaries	nv-i18n	1.14		f62405cd6d88408dfa1876874845400f83b02e29
com.neovisionaries	nv-i18n	1.15		a70dca4fb5157284d059a4b7a0510704664d84d1
com.neovisionaries	nv-i18n	1.16		dc8651afe58971883b8e96d8ac88f95fb94daf39
com.neovisionaries	nv-i18n	1.17		870dd2c09ca659bb59753b5e4137df98931c6708
com.neovisionaries	nv-i18n	1.18		41b43f2adee73d1d0d9da19e303d43f5964a9d51
com.neovisionaries	nv-i18n	1.19		41fc8f1538b22197a14cd941326f8689df2300f5
com.neovisionaries	nv-i18n	1.2		15a2cfb934384b5ee1ab6bba19b60623698ffa67
com.neovisionaries	nv-i18n	1.20		497b42900ada1de0f62996a80080053e7ba7e5ab
com.neovisionaries	nv-i18n	1.21		0a93c9c0d1e94b43aee9db88c1535eca92f6fd86
com.neovisionaries	nv-i18n	1.22		ff7e7649e00acb5dd97bd9cc44bd58c78662cfdb
com.neovisionaries	nv-i18n	1.23		32269e00fa8cdd4a1576a564c661fc2acf2660b2
com.neovisionaries	nv-i18n	1.24		c8c9ca031664c813cb43b0487e6e8942cbfd8bba
com.neovisionaries	nv-i18n	1.25		856024d8b4385adb42839a049217727126aa2da7
com.neovisionaries	nv-i18n	1.26		0e0115f91c7b86ae21de21c9f65d5de951f01f23
com.neovisionaries	nv-i18n	1.27		c3e0d06753c5fdf593654bd508d12746071e3d91
com.neovisionaries	nv-i18n	1.28		7cf75c5719f3df88c1cfc9ba0e22b43a316a9b58
com.neovisionaries	nv-i18n	1.29		41dea2eab9c46258fbaab9a51280f4b2bbd63266
com.neovisionaries	nv-i18n	1.3		88ca1988501a74c354d51ca53a1a4e5d8cce0639
com.neovisionaries	nv-i18n	1.4		e652cd73797dde046feba8c547584455415d61c6
com.neovisionaries	nv-i18n	1.5		e35a55454afb02762d2d1592eb34b8fbcb975d12
com.neovisionaries	nv-i18n	1.6		5deee01f09836155f9bda70c4a733b33c7db85b1
com.neovisionaries	nv-i18n	1.7		20b5ced5762162615e307ebcfdd2172ad341a269
com.neovisionaries	nv-i18n	1.8		985cb796eef5a9a6925ab5265f3f79d5f486ce1b
com.neovisionaries	nv-i18n	1.9		4ae168eaebac7aa2435af4479088b84fd63eacd8
com.netuitive	dropwizard-metrics	1.0.0		7d684f0cc95740fd90b91679e0c37b42b2632941
com.networknt	epam-token	1.0.10		761ec80d5130ad817b447e47c4157ced64e5d8ac
com.networknt	epam-token	1.0.11		a14ffc87df9da56782b26ceeeb85a64ea87a6580
com.networknt	epam-token	1.0.12		cbd0de32aaae78b52e6c37b7a97cf312a55613aa
com.networknt	epam-token	1.0.13		5cb27863c16ecbe677bd5bf1381949b905f2f052
com.networknt	epam-token	1.0.14		facb55ff2845219bc7903e4599f696f5a312b97e
com.networknt	epam-token	1.0.15		8accc6c2de872597229faf02fbac29e02ff00477
com.networknt	epam-token	1.0.16		9cc851bf3a437fdebe88248248ae29105f051a41
com.networknt	epam-token	1.0.17		9faf0ff3e91a683d9cd0628198aaa867515f49ea
com.networknt	epam-token	1.0.18		3e945dc282f96323ba819b5dfcad87e0961ea855
com.networknt	epam-token	1.0.19		1384a0725a3d7621668f9fde30447dbcdd1c7693
com.networknt	epam-token	1.0.20		411b2e306904a4504298c1ec25a817ab66df4b86
com.networknt	epam-token	1.0.21		186f20a8105fbcece6721952ca2fe8df97da56b8
com.networknt	epam-token	1.0.22		0022a8926e8094e8684e6573b601eeeee830c6c3
com.networknt	epam-token	1.0.23		5876e19232e994018eccd81f8e07925f91cfc316
com.networknt	epam-token	1.0.24		15db1ce48b89d73bfcbe7f275bf7985ceb52eabd
com.networknt	epam-token	1.0.26		a6110c5dd7512b6f7a0e54a95ce134bd789c3acb
com.networknt	epam-token	1.0.27		aa50b721b31883179f8d3f502e4c0db0fa7ad0a7
com.networknt	epam-token	1.0.28		64992894a660483a7dff096cbd0c14fabc3c86b0
com.networknt	epam-token	1.0.29		1dd0bf59c42181a7c185938e1b3426b8e23097a6
com.networknt	epam-token	1.0.30		944ab65b98963b06494ceb4638651e2a7b98f407
com.networknt	epam-token	1.0.7		9f114b3c101bff765ff54d5b001f2f57ea85d6ec
com.networknt	epam-token	1.0.8		186d5363ee3f11678085ab3902191866c23aef05
com.networknt	epam-token	1.0.9		cb8fccc6eb087675baba9e66ce949b52ba193b12
com.networknt	epam-token	1.1.0		c7cd0875077ee96897ea7c16587f977396700d92
com.networknt	epam-token	1.1.1		3fa8f8a7e25650d9bd56311aed3ef557bf8122df
com.networknt	epam-token	1.1.2		9a5a0c325fcf236eed99805c4fa4ab1b2cceb7ad
com.networknt	epam-token	1.1.3		e1972064de8ff9671d31c50ce69b45b2cd38b124
com.networknt	epam-token	1.1.4		2afcfccb3b907505a00b747fd8852862412a8e07
com.networknt	epam-token	1.1.5		4cd2e8961fe1248ff4d5ee7c5a52198b3c8660c4
com.networknt	epam-token	1.1.6		9268af7f81a0d81aebe57545bf0b61199d0adf5f
com.runsidekick	sidekick-broker-app	0.0.1		f7b1cfa7868aa174e657f4b9d2727ccb43830f47
com.runsidekick	sidekick-broker-app	0.0.10		dddd7844cc599497b022b9187d06fe9c47d948f1
com.runsidekick	sidekick-broker-app	0.0.11		78edd0833d769595fa4c7891c8276d3aa2838e39
com.runsidekick	sidekick-broker-app	0.0.12		5918066d80fa63846a2fa2e5a1ed947b4e962350
com.runsidekick	sidekick-broker-app	0.0.13		9b7ad0547514b75f11a73033b04130b43315bae7
com.runsidekick	sidekick-broker-app	0.0.14		a1b611d52838867b609cfd630595f06979f46a19
com.runsidekick	sidekick-broker-app	0.0.15		de0e420b8b3e15ce62ab48331aaea2d02bab815f
com.runsidekick	sidekick-broker-app	0.0.16		e1cb6741df0c120782123ae68189b1140c042222
com.runsidekick	sidekick-broker-app	0.0.17		beadb02d5dbb54fe0b13cd87793dfea7a004b1c9
com.runsidekick	sidekick-broker-app	0.0.2		412f641e27380c8709fe713ee92d6a950a256821
com.runsidekick	sidekick-broker-app	0.0.3		55994bdeeb62b971d54d2fa99b205ad832363f28
com.runsidekick	sidekick-broker-app	0.0.4		23e90643969b16a8ab6997764dc0c561d6aba168
com.runsidekick	sidekick-broker-app	0.0.5		cdcc85f5ca84871994fe2b3b801032c8bb1539a6
com.runsidekick	sidekick-broker-app	0.0.7		63e42cb2d1390c65daef964d9646930057e79703
com.runsidekick	sidekick-broker-app	0.0.8		7e50d743fbbcac71d0a8c50e2ede316210709e90
com.runsidekick	sidekick-broker-app	0.0.9		8205b4de0fb4e8278ee166aa14a432f7989eee92
com.soywiz	korlibs-string-iosarm64	6.0.0		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0	metadata	9b6b5a4e32c6247412dbbd2ae285128a41e52463
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha2		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha2	metadata	84ae1493c0e21f8e7967613f8e7101f769fcb2b6
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha3		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha3	metadata	45041fe33617ac1666a3af694a48b5164c1a1c68
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha4		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha4	metadata	1fbb4a8745779d67e9030812267f36e87f2473e2
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha5		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha5	metadata	bc7f2364ba6a4a4853a0574bda97fc5ba0474940
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha6		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha6	metadata	fe48d661475717267d31e66f4e9056f3093a5a37
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha7		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha7	metadata	2f5579e237504cca8b685ab5bc2b700331d8104c
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha8		N/A
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha8	metadata	07f267ed2af8e205207e906f4469af6dc7b26d0f
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha9		N/A
