app.cash.treehouse	compose-android	0.1.0		N/A
io.smallrye	smallrye-open-api-vertx	3.6.1		3cdc2567edd59c1f268c1ff04d7543fab80989c6
io.smallrye	smallrye-open-api-vertx	3.6.2		edb64afda2d6544dc727b9c68c446cc73ce489bb
io.smallrye	smallrye-open-api-vertx	3.7.0		2f0eca55613d6677d946bcf2eb826d4b496931c5
io.smallrye	smallrye-open-api-vertx	3.8.0		ec2c31d0b9a91b07733243ff9ccf416203f35cf6
io.smallrye	smallrye-open-api-vertx	3.9.0		333439e9d9e1a22b7ac029296f7fe8c7f8bf3fa7
io.smallrye	smallrye-open-api-vertx	4.0.0		1a594a30ba203ba6b3d9f2a069b95b8ee0350765
io.smallrye	smallrye-open-api-vertx	4.0.0-alpha1		e00c04ab2008b51b73b1db892df17a1accb69aa0
io.smallrye	smallrye-open-api-vertx	4.0.0-alpha2		d292812dc336fccea7c1876eb7ded53bb2a0097e
io.smallrye	smallrye-open-api-vertx	4.0.0-alpha3		69b30200a55580a16df9b6ef63857e6c9334d695
io.smallrye	smallrye-open-api-vertx	4.0.0-alpha4		c70a4cc35eae9ae649910946126f6c1c8e445e67
io.smallrye	smallrye-open-api-vertx	4.0.0-alpha5		e6123addad038159acaba65a4d3d4e4ad8bd6720
io.smallrye	smallrye-open-api-vertx	4.0.0-alpha6		3ae2f5d90bce6a40d08164fa805ad95e11753a0e
io.smallrye	smallrye-open-api-vertx	4.0.0-beta2		5e0ffbe4217a866dffae7a5b127c7a1e144c768e
io.smallrye	smallrye-open-api-vertx	4.0.1		2677e7e347dc1b486300e397973a09129b101121
io.smallrye	smallrye-open-api-vertx	4.0.10		9ba872362a9eeb1a17624dbffd0321eeea0dd9a6
io.smallrye	smallrye-open-api-vertx	4.0.2		fd75a313f9dd9853ab6900fde79464115c4fa388
io.smallrye	smallrye-open-api-vertx	4.0.3		eee96ca6a5a63acdbc69e28d9bca0d84da12db07
io.smallrye	smallrye-open-api-vertx	4.0.4		0cc63cc675b3002713048d546ca59309de451ef7
io.smallrye	smallrye-open-api-vertx	4.0.5		83e29c3fb1a2d8fd32331416aff6107e74931b82
io.smallrye	smallrye-open-api-vertx	4.0.6		c61d988ad3e3222fdf547f42b3fa9aec6905d7d7
io.smallrye	smallrye-open-api-vertx	4.0.7		e9ab46abdfe10acab080258e46016dae762fd4cd
io.smallrye	smallrye-open-api-vertx	4.0.8		274cfd8d2622cf0d2da80aa543e96c0c3133eeda
io.smallrye	smallrye-open-api-vertx	4.0.9		90545556f4d6cf6e6f739d97162a6fcf78dca53d
io.smallrye	smallrye-open-api-vertx	4.1.0-alpha3		b88cfa7c2ced4ea63a3fc13d4c8ffe5105c28460
lv.ctco.zephyr	zephyr-sync-master	0.0.10		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.11		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.12		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.13		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.14		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.15		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.16		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.17		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.3		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.4		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.5		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.6		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.7		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.8		N/A
lv.ctco.zephyr	zephyr-sync-master	0.0.9		N/A
ml.combust.mleap	mleap-avro_2.11	0.10.0		f53a1a45f689ff68190277a6c428b749661a010a
ml.combust.mleap	mleap-avro_2.11	0.10.1		65f41910df2409f7e11c60caf671c4d8824e3145
ml.combust.mleap	mleap-avro_2.11	0.10.2		2cc57661ab22c60add0f5d486b25dce16abf7cca
ml.combust.mleap	mleap-avro_2.11	0.10.3		a329c24c083a26f76cd177273b72e3cbf38ca397
ml.combust.mleap	mleap-avro_2.11	0.11.0		935f178a74da5df36bd62fb94484da43908534a3
ml.combust.mleap	mleap-avro_2.11	0.12.0		78b660ff90b7047eb8585f80a4c1154d2f55f28d
ml.combust.mleap	mleap-avro_2.11	0.13.0		896fc3c9ed04dea9987e122dc098b4488eab5155
ml.combust.mleap	mleap-avro_2.11	0.14.0		d663088de98b9f8553d04ad25e5e1e922a9e0bec
ml.combust.mleap	mleap-avro_2.11	0.15.0		b6d713c2c11e61b20cd084d24c26d7d9c01d304f
ml.combust.mleap	mleap-avro_2.11	0.16.0		e06232370370c9ce449afb4a9f24394fd50e07ce
ml.combust.mleap	mleap-avro_2.11	0.17.0		9d91bf93d4bac295a2ce5099236f1a084676f008
ml.combust.mleap	mleap-avro_2.11	0.5.0		1c6bcd089c365c0e0897162d02bf4fb466dc6544
ml.combust.mleap	mleap-avro_2.11	0.6.0		1dbc08549d3dde156fbfe2dac90d3f96ff0162fe
ml.combust.mleap	mleap-avro_2.11	0.7.0		e40274734f5669e85da88a238b51f11f93a1a42a
ml.combust.mleap	mleap-avro_2.11	0.8.0		42cc50bbfc8bc436c4ca44ae4e07436491b62a69
ml.combust.mleap	mleap-avro_2.11	0.8.1		b4c383419aac460afdf6dbcbab3772f03533ede6
ml.combust.mleap	mleap-avro_2.11	0.9.0		b80519bf67f80e0fd1ca29c0252cb20198375141
ml.combust.mleap	mleap-avro_2.11	0.9.1		4942cbac31251f0fee3da47b4f072a39ec550e34
ml.combust.mleap	mleap-avro_2.11	0.9.2		ff58dbd9d70bb8093eb21434169c63b5be07afef
ml.combust.mleap	mleap-avro_2.11	0.9.3		d408bacc5b75d3d6e1d02c3dc6534b5acd6d940a
ml.combust.mleap	mleap-avro_2.11	0.9.4		c400285d8717f1f1294a067f35bff22cfa9ecec0
ml.combust.mleap	mleap-avro_2.11	0.9.5		4b958866c38675c1525605ffb556f1ff06ce5e2c
ml.combust.mleap	mleap-avro_2.11	0.9.6		d395e82625221028bfd1b8655c9409130a2923ad
net.databinder	dispatch-times_2.7.6	0.6.0		4c13091e301c06d82a6ca1d42e3812c0e2019093
net.databinder	dispatch-times_2.7.6	0.7.0		3a263b49d35a26fea70756d08bdfcb9f581be25e
net.databinder	dispatch-times_2.7.6	0.7.1		a44ee8e46636fd70b7ca479e3ff2537ac4c65111
net.databinder	dispatch-times_2.7.6	0.7.2		826d58f14f6ebcc698dbfc35158aeb6b3fe3eec6
net.databinder	dispatch-times_2.7.6	0.7.3		ca2c4b207654d01f72b1140d3399bef3e10fc0c2
net.databinder	dispatch-times_2.7.6	0.7.4		8afd089905e86ef3d43d616f56327443cde91ac8
net.databinder	dispatch-times_2.7.6	0.7.5		f44d698972300691b54d6a5033ea3fd96ea6dc35
net.databinder	dispatch-times_2.7.6	0.8.0.Beta1		95e5fe211ac96cbf932021147aa9ae05014bea89
net.pincette	pincette-jes-tel	1.0.0		6aa304351926ebffdb2574c5e27fa32b753ce718
net.pincette	pincette-jes-tel	1.0.1		9148e230a6fb7ec40fc1a8a2658f926845f08cc3
net.pincette	pincette-jes-tel	1.0.2		f2be70e0e7555d062972909c344e146a9050a401
net.sf.jasperreports	jasperreports-functions	6.10.0		44e15113ecd64e68bba0eefd2e88e645876ecb43
net.sf.jasperreports	jasperreports-functions	6.11.0		a7f98c5af6dc51f1e81f74668b7620181ea6a026
net.sf.jasperreports	jasperreports-functions	6.12.0		8db8c226a363c69ecf58e69a3ee4820474572fb8
net.sf.jasperreports	jasperreports-functions	6.12.1		afcf8e238bc3395694ff18e38b1c305746feb7c5
net.sf.jasperreports	jasperreports-functions	6.12.2		89d90e32fe82ec75b0937d40d542ed5c151af3cb
net.sf.jasperreports	jasperreports-functions	6.13.0		928d14a3ed75f5dfaf7481f4409a9b64aca2acd8
net.sf.jasperreports	jasperreports-functions	6.14.0		2fe12c377eab150569d08117453c70afdfe5e2e2
net.sf.jasperreports	jasperreports-functions	6.15.0		c11bad4a3ad091237f2a6618693ebecd0527242a
net.sf.jasperreports	jasperreports-functions	6.16.0		0966f68b6bafd2cf4a2f9169a3abeed3d000e45d
net.sf.jasperreports	jasperreports-functions	6.17.0		8707b5dbec9da5cef67d5e02051c87aa67d3dbd4
net.sf.jasperreports	jasperreports-functions	6.18.0		087380bf1751612cc7a8c98bd765f1827c228282
net.sf.jasperreports	jasperreports-functions	6.18.1		0f650aa8d77b0f4a440f82417d0c52ea9fa8533e
net.sf.jasperreports	jasperreports-functions	6.19.0		790ea13a6218254fdec82e9b4076eb0aa9ad3ddd
net.sf.jasperreports	jasperreports-functions	6.19.1		51bc9e6758682adf9e2e8284a6eb5e5b89227521
net.sf.jasperreports	jasperreports-functions	6.20.0		e0d9e83a142a44925679ec616aa4dbfb881f1794
net.sf.jasperreports	jasperreports-functions	6.20.1		6b4ebf8bbbf4110aa69e85a5e91c6510d6459e8e
net.sf.jasperreports	jasperreports-functions	6.20.2		511b5182eb0ccaf92d5857aadc3e7ed828c87142
net.sf.jasperreports	jasperreports-functions	6.20.3		61d1c55d0846cacbf565bfee99e0f51047862c81
net.sf.jasperreports	jasperreports-functions	6.20.4		20082a0ca359efbff63570c910779de22573b846
net.sf.jasperreports	jasperreports-functions	6.20.5		9730726ecfe8a081f1ae2864f6eb484f6d110bcc
net.sf.jasperreports	jasperreports-functions	6.20.6		3a8816b9a7c5bdaeb02a8530e61a0666f0ccd7f2
net.sf.jasperreports	jasperreports-functions	6.21.0		5e8fe21681825b1cda9793feb120594678f914c0
net.sf.jasperreports	jasperreports-functions	6.21.2		bfbdf1276567996c0f2d50474597794513110354
net.sf.jasperreports	jasperreports-functions	6.21.3		9d32d1852ff4436c1f2dd1fd74a39a374dd0d988
net.sf.jasperreports	jasperreports-functions	6.21.4		32aa0ee5945d8c833a6b7c7a1f80177469571ccb
net.sf.jasperreports	jasperreports-functions	6.8.0		2126b7b213e19a22e71b666b8f9b9313111ededa
net.sf.jasperreports	jasperreports-functions	6.8.1		cb4577c82a2062169ef545736aa632565b03ca18
net.sf.jasperreports	jasperreports-functions	6.9.0		e714d8645ac8317ba23c8656f42898df516bb431
net.sf.jasperreports	jasperreports-functions	7.0.0		64ba27929bbfa6c3b03d5e25f93880e76c2f553d
net.sf.jasperreports	jasperreports-functions	7.0.1		5d2b5b29635e5b1a628545c97a0bb3a9143c1470
net.sf.jasperreports	jasperreports-functions	7.0.2		0df72aa98dbdf0449e2a8cb5575ee2c161420fea
net.sf.jasperreports	jasperreports-functions	7.0.3		ddc8d523461fd851a4c0b7c08c842d38e169bceb
org.aksw.jenax	jenax-io-json	4.4.0-2		c09c76ad6e3bc1810db933d971da1c5275e7687c
org.aksw.jenax	jenax-io-json	4.8.0-1		fcca0c12dfe8b199770a132b296e4cdc6fb17348
org.aksw.jenax	jenax-io-json	4.8.0-2		3112b1abcd8ec99ceef07fb073fdbb0938eff3fa
org.aksw.jenax	jenax-io-json	4.9.0-1		8e1ead367a541191658f99e6b638a69d2ec82740
org.aksw.jenax	jenax-io-json	5.0.0-1		a87ad22b2523ac73454e72dad3b6f7fc31b05940
org.aksw.jenax	jenax-io-json	5.2.0-1		2b252b26d5116725a402d4b0a63ce19a329fe26f
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.0		N/A
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.0	metadata	4e97d54d44004ccfd7601810b137d6217fc8cf48
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.1		N/A
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.1	metadata	de4b7ddff32c3c88d0feb726359f59d982fe112d
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.2		N/A
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.2	metadata	e97af32d1615671ab1fde6fc37914d48d65c17e3
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.3		N/A
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.6.3	metadata	c36dae169c83df6b487ccf37291361471650a6bc
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.7.0		N/A
org.androidaudioplugin	compose-audio-controls-midi-iosarm64	0.7.0	metadata	5d1d9490b1d52140e08481525e8546a32465bb77
org.apache.camel	camel-core-languages	3.10.0		4a3e3a4c38af6ffabc8fed27aac087d315865061
org.apache.camel	camel-core-languages	3.11.0		c2d2598ce2aac96097b736df4deb47fad7bbe3b7
org.apache.camel	camel-core-languages	3.11.1		ba02bf26032b96d6f614ad0399ce4eadfd154add
org.apache.camel	camel-core-languages	3.11.2		2bbfd7b63606bd4afee93dbbd41ba4a99abe0359
org.apache.camel	camel-core-languages	3.11.3		25722c9cca70bd4cea066bea491e0828a49b908c
org.apache.camel	camel-core-languages	3.11.4		a84d3459276d8a3a59cb976ed500bea5df980a1d
org.apache.camel	camel-core-languages	3.11.5		1e183c35eb3e1f528828326a4d240ccf40a62a4a
org.apache.camel	camel-core-languages	3.11.6		3118901152809440f3b6a70546d8595b7f6a0142
org.apache.camel	camel-core-languages	3.11.7		6d50a878421d887f86323b1062dda705d347aa9b
org.apache.camel	camel-core-languages	3.12.0		54a4eb5bae2619254d519fa18ef914db420c234f
org.apache.camel	camel-core-languages	3.13.0		34c9b9f4fa4a228671de470b8691abbbeebce65d
org.apache.camel	camel-core-languages	3.14.0		6546a9096d80eff18f76e2940561da8c92dbab97
org.apache.camel	camel-core-languages	3.14.1		85973114653d47e54f0dea2440363eac67b5ca5e
org.apache.camel	camel-core-languages	3.14.10		b82f1b48b053917fffedb4579640e44f3aebc94d
org.apache.camel	camel-core-languages	3.14.2		f3c5f3ef104cd47e30ea1d782db18b9e89ab95be
org.apache.camel	camel-core-languages	3.14.3		336f9ccd9e385d02c82847100d7e9faa8c9ab98d
org.apache.camel	camel-core-languages	3.14.4		3b8120503ac90126b3ba7a4dd90a620486d7c570
org.apache.camel	camel-core-languages	3.14.5		ad830d5a8d92bbf7e48e6deffddf252700630178
org.apache.camel	camel-core-languages	3.14.6		ef95e4001d7d95f4840ede77c93cc0bf9509c78b
org.apache.camel	camel-core-languages	3.14.7		3525212496481f31046cd131bce9bc014cdbd11c
org.apache.camel	camel-core-languages	3.14.8		c4152a1ca149e576b432f115963f83d965c9d072
org.apache.camel	camel-core-languages	3.14.9		30831c641780589664a8fa91b3f56eaef643836d
org.apache.camel	camel-core-languages	3.15.0		b2614cac16456257dbfd1333bf793f45e840d5bd
org.apache.camel	camel-core-languages	3.16.0		3785be6944c442aac0543754bca1aab5cc24b8dc
org.apache.camel	camel-core-languages	3.17.0		24c8e0f1224573cfd7e4694f591b6660aeb1d73d
org.apache.camel	camel-core-languages	3.18.0		d70f7b27769ec059481216efaff4df203229a822
org.apache.camel	camel-core-languages	3.18.1		c9e1ce6ce33ba601c81dd13eea8cc4cd6f0e7aaa
org.apache.camel	camel-core-languages	3.18.2		873dd398aac26fda5d66755f43ac37f1fc60d129
org.apache.camel	camel-core-languages	3.18.3		847658b43a95eda78d94d51b658e67015a4233b3
org.apache.camel	camel-core-languages	3.18.4		26907e0941fc5dfc6dc77d7a64439af88d9cd945
org.apache.camel	camel-core-languages	3.18.5		0c2d9091e8eac1c7b43a4d94c039a1dd3e9aeb57
org.apache.camel	camel-core-languages	3.18.6		5ea5f23180641b4d3e10126d4415f7b5e8f7037b
org.apache.camel	camel-core-languages	3.18.7		25b0ddd2cae5d401624848a13a1e7350e18a70bb
org.apache.camel	camel-core-languages	3.18.8		480fbc25499263e04a5f7a69be0dec493a5ab1c7
org.apache.camel	camel-core-languages	3.19.0		55b4d75c598c2af961a61362d4ff0ee7a4108a3c
org.apache.camel	camel-core-languages	3.2.0		462ae4c6cde88f0a59c61b3071cc8e678bc67ac8
org.apache.camel	camel-core-languages	3.20.0		b093c71ed57e76ad9949b95a50610c67e218bf8c
org.apache.camel	camel-core-languages	3.20.1		50ff938f9716c8f5d89c6d64cbe159f45157fdde
org.apache.camel	camel-core-languages	3.20.2		2b3fe3f84cfcc4e479d2015bacea3481a7035763
org.apache.camel	camel-core-languages	3.20.3		f7700b287a28da3cb839d635e154c944e0204904
org.apache.camel	camel-core-languages	3.20.4		e925a0bbfd287ffa0a9d3fb9600557b0be80456a
org.apache.camel	camel-core-languages	3.20.5		b6a3afb25fc8fc4ee7d769437e97f2af08e985a4
org.apache.camel	camel-core-languages	3.20.6		4ab7b265c51473a8600c9d07fd7cf0a6bd752300
org.apache.camel	camel-core-languages	3.20.7		f8a2eb8699fe984d353a1653543000965651a048
org.apache.camel	camel-core-languages	3.20.8		a8b5bbca7e31aebba12c6b6d5ba1150bb70cab7c
org.apache.camel	camel-core-languages	3.20.9		c4dad6c4d53b608ba1252c4838fc75ae0a38f0b8
org.apache.camel	camel-core-languages	3.21.0		c212ff508aea7ad07a65afca29ce0865f1e1ae00
org.apache.camel	camel-core-languages	3.21.1		00a9277908462c99f86199771d0a9ed0b7cf42ac
org.apache.camel	camel-core-languages	3.21.2		9f353056b30b74c167ab643d268ba344c3b26022
org.apache.camel	camel-core-languages	3.21.3		b9a245378e7826d33919f655c5363627e69a3558
org.apache.camel	camel-core-languages	3.21.4		d806f02f5fa7b8fa3f67c581d2d656d501e2821c
org.apache.camel	camel-core-languages	3.21.5		e8f9f4f22cd43b6a5f9f165fc060510ca095bdc6
org.apache.camel	camel-core-languages	3.22.0		048f8c0e9c3224c1e366f98748df976d85768930
org.apache.camel	camel-core-languages	3.22.1		3885e57abd85b31edbc81d58a7fa425957dd05c2
org.apache.camel	camel-core-languages	3.22.2		80ffac0de0ee687b2d4a82b25e95d3e3d80db34f
org.apache.camel	camel-core-languages	3.22.3		857ed0bbf5a66e98b2a29d025767b0cf2bbc7c1e
org.apache.camel	camel-core-languages	3.22.4		9016765adb510f876538a981e54ee04c7dd41b81
org.apache.camel	camel-core-languages	3.3.0		25e82c7d8a69bdcbf0a1519eb93052014615a12a
org.apache.camel	camel-core-languages	3.4.0		fba77770ec930c1fbbf65cc69055428e81599296
org.apache.camel	camel-core-languages	3.4.1		c8730177c8585bc949e714a6edaa039458a70ecc
org.apache.camel	camel-core-languages	3.4.2		f213d7e9db86056cfe85220a844f3aae0ab1b37a
org.apache.camel	camel-core-languages	3.4.3		8f98ae39f58032615c192d5221f6ea4659789616
org.apache.camel	camel-core-languages	3.4.4		b0d4dc933a1b880886a8693d12f32056e34554b0
org.apache.camel	camel-core-languages	3.4.5		51c14bccfc31ea0e1f5ea319cd8e3cd21ef1dd11
org.apache.camel	camel-core-languages	3.4.6		f83bbd95a28c1aa094e2a50a87a0b85ded1e83f1
org.apache.camel	camel-core-languages	3.5.0		be9f5d13550e320c41323b0236cf4292a63d05fb
org.apache.camel	camel-core-languages	3.6.0		b409078d53afa30fc9540686489643cf52a70e7e
org.apache.camel	camel-core-languages	3.7.0		5f1ddddcec6657c40229f1bf245df29b5b774321
org.apache.camel	camel-core-languages	3.7.1		86c560c378c37c06130d7d31c85ecd42e134a8c7
org.apache.camel	camel-core-languages	3.7.2		636a2473ca721198738b261b19ffca63ae033b80
org.apache.camel	camel-core-languages	3.7.3		d912336cf1f9aa9874435b2669348ab3d73cc8b0
org.apache.camel	camel-core-languages	3.7.4		ffb3c42ce685ac2e41bb1a10113980e15e8a6457
org.apache.camel	camel-core-languages	3.7.5		70e3bfc7ffec55ee6d2f286d8be79946ecaea0cc
org.apache.camel	camel-core-languages	3.7.6		56ba13635c92731076af97d4cb7d70968ba9dec7
org.apache.camel	camel-core-languages	3.7.7		a15a91fcf9fabe4dac440b80800e0ca0188158d8
org.apache.camel	camel-core-languages	3.8.0		84d28b1880e6ac1eb0ae2abdac4c7517356cb815
org.apache.camel	camel-core-languages	3.9.0		b97281d433c3b209b46f629eebfe7a2d72f7b838
org.apache.camel	camel-core-languages	4.0.0		ab59acaefe8c450bcef671a2023112de140d5059
org.apache.camel	camel-core-languages	4.0.0-M1		90c542331d418dae19a84f14358f3b4fd83c1cd7
org.apache.camel	camel-core-languages	4.0.0-M2		9bbf9bc6349180bf54ee1a56a26b6d19aea0a7cb
org.apache.camel	camel-core-languages	4.0.0-M3		9073e099bb246f6f5527152b3cf35d2f3ce16d6e
org.apache.camel	camel-core-languages	4.0.0-RC1		8998f343030a7ee6821fc545317c4976b6d4b68e
org.apache.camel	camel-core-languages	4.0.0-RC2		5253d59b091eef29981741995b4c0376d1caaf5e
org.apache.camel	camel-core-languages	4.0.1		326a150d32c8c980e3d4b359e5d87c124260838f
org.apache.camel	camel-core-languages	4.0.2		ce781c2ef57b716a5cd68fbc2bbc6c55f24a500e
org.apache.camel	camel-core-languages	4.0.3		1ce4114b99735659106d66c0cd0c3c01838c80dd
org.apache.camel	camel-core-languages	4.0.4		d1e6b94f124197cfa4cac041f04a49cff024029a
org.apache.camel	camel-core-languages	4.0.5		787a6f97747d6e8c7eb05484d5e6554887afd189
org.apache.camel	camel-core-languages	4.0.6		12b65c7750479ebf82081d1de3c816b427b9cca1
org.apache.camel	camel-core-languages	4.1.0		8d0802388679b95278946e28c7283f49aacb3125
org.apache.camel	camel-core-languages	4.10.0		ba685972134aa36d5b3d75452112ca43cda37265
org.apache.camel	camel-core-languages	4.10.1		41a8eb90dc839eb4c3a6fe8a7e0f83f6b5cd6f07
org.apache.camel	camel-core-languages	4.10.2		14031bbd5f75ac9e0e83f71f9302832ab4c7dead
org.apache.camel	camel-core-languages	4.10.3		009daf491a862489ccc559838407b31b530bbc7a
org.apache.camel	camel-core-languages	4.10.4		3b09509ae264eda74290c0894e9a0859a8a58188
org.apache.camel	camel-core-languages	4.11.0		4db22373eb8ef70e2370f6b94751e1302f3a3eec
org.apache.camel	camel-core-languages	4.2.0		493b45d3b286d63b1884e0f193aeddd139cdccdc
org.apache.camel	camel-core-languages	4.3.0		b0f8593454356e66c5911fef3f21cd026f9697b0
org.apache.camel	camel-core-languages	4.4.0		8e3ef43783fb3d53f937ffc0f9a2ed007251d641
org.apache.camel	camel-core-languages	4.4.1		51919f731c744742afec54d048116b8545958f10
org.apache.camel	camel-core-languages	4.4.2		745f115a88ea8408b210c4adbe56d64a2d849c78
org.apache.camel	camel-core-languages	4.4.3		e491e14acb1d9b72c01cfacf03cb2c3f7a6213d2
org.apache.camel	camel-core-languages	4.4.4		ec2b35e023c54a1d817a288f0c35b554f022f39c
org.apache.camel	camel-core-languages	4.4.5		307915baf3fdb9e79ff59f1e8b23d869c88edfa9
org.apache.camel	camel-core-languages	4.5.0		eed23d637234cd390020767202ed7468f4e78ab1
org.apache.camel	camel-core-languages	4.6.0		2a539c2e3490e080cf7cee289a9c0da5800acf9d
org.apache.camel	camel-core-languages	4.7.0		bd0b186955e93304be45976b15a88738c3489f07
org.apache.camel	camel-core-languages	4.8.0		2f723d069caef68c7d0a10cdeaa6d153af23e424
org.apache.camel	camel-core-languages	4.8.1		8c13cbcc23fe368dac0cc126530160ec59824776
org.apache.camel	camel-core-languages	4.8.2		198662eacba0cd051c6ecc71572795acf928a9f0
org.apache.camel	camel-core-languages	4.8.3		7e17de9d992ab5628931ff60cce4c42716ab6203
org.apache.camel	camel-core-languages	4.8.4		c61f20af621cc8101f3577cbd6fc057d64a84465
org.apache.camel	camel-core-languages	4.8.5		f65a68427fe1d67152a9362ebc3213772dab1e32
org.apache.camel	camel-core-languages	4.8.6		af7358b39b29c4d27cce1d97a79c2ac94ddc6fce
org.apache.camel	camel-core-languages	4.9.0		253b1f47562d597864479dd3488786a5d012b683
org.apache.camel	camel-dataformat-starter	3.0.0-M1		a3422a0c7285bbc8a26c7ef719815c3aff04d8f3
org.apache.camel	camel-dataformat-starter	3.0.0-M2		07df7aa10a1887f0ab75db1725f6f24092cba96d
org.apache.camel	camel-dataformat-starter	3.0.0-M3		3708f39a461775bd5d9a63c6746bc1a324f299e0
org.apache.camel	camel-dataformat-starter	3.0.0-M4		964c3d3f25e01f6df78e53124143d493d84efa5a
org.apache.camel	camel-dataformat-starter	3.0.0-RC1		9bab290ffac2c777432b1e5489e174ef3bcaa420
org.apache.camel	camel-dataformat-starter	3.0.0-RC2		3f9c55ff0dc93e9e63d21ce11e312617519782d3
org.apache.camel	camel-dataformat-starter	3.0.0-RC3		20d216623c3080fbb2d08493f29b9af5148b961f
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	1.5.0		495d550f71a352322c0f4bc6f7ad9d7e02ea887e
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	1.6.0		2d8ffe6f5d432678711bb4f0d2a9fe63c29d54ca
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	1.7.0		63ee14ee1939aba1f10eff2e115ec0d0d45334e9
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	1.8.0		e0409486ec23fc674d9676333452ecb9e70dd42e
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	1.8.1		9f13bd421dc78ac280cce8c3c84fea46ab9d9889
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.0.0		e6ab728fd2ac8d6eb7353be4a06d6dce30944a0a
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.0.0-M1		b8d14518c08a0545778784be9e95d9b22321b168
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.0.0-M2		95f3b50f69cb855154b1803e0e733c6cf20d4a87
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.1.0		4abab95ebe27c51bc52b47ddbb5af9c9abb2ace1
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.10.0		a280f4665a8ea9b209a0366a490b487514d21278
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.11.0		f224250e90badbf829bb7a3f72c914ea8c6968a3
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.12.0		ff447db55c8b0f048b46323bac87c381e13ba259
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.13.0		ce9a9e49964ec4c389ea3e117085840e3a94a51e
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.13.1		f92cd7c57623a1e55de75ac3e232fd8c15c519cf
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.13.2		751a52d318495facc3d23af6b8d3e7e0f0b731eb
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.13.3		e23aa15977fcfc452a8ab4f6773fcefacf521647
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.14.0		3de1cbca8ffae7336b32219d21ed56abac33ed3b
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.15.0		4b3a0db88a718d62bb9d9eea05e002ae16880710
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.16.0		18a1423f29fc30bdde8d1efafcc9f6483bfd19ed
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.2.0		16b43a993a4ea001094815854c12ee8864157b6f
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.2.1		a1d15f716e775b67a3bcf0f3aa508aaf03b36641
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.3.0		bac23d2b7a4c403b403433dcc807569fb153ee82
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.4.0		9a487f3da6e1d7d5811a9ed23079a8a3e1d8ba2a
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.5.0		68a5084dd137983ee774237ea56143ae1fdcb021
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.6.0		2d9565d109fa306855d83b5e6a3c173150a4f486
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.7.0		57b52e3e9dc8199dbeff511cf25bc26337e58739
