be.yildiz-games	module-compression	1.0.0		86121283bbf7d7b708b1b27e4dbac8df18b42398
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20200925-f4528ce-NIGHTLY		96308c2a9ac082bf715b304e4185a14cb2def79e
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20200927-d084b8b-NIGHTLY		879fe5b2c58497442be25f2461cc73d8b93707f5
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20200928-09eaed7-NIGHTLY		4b2c6f33c44c1eb1da34015183db172e78a1aadf
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20200930-c40ef6e-NIGHTLY		8d6f35827b7c57b04aeb7518e91ed5bbca6be374
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201001-119e1de-NIGHTLY		65d709dfc174701572c773eca68c9cf66e2229c0
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201003-7f46c25-NIGHTLY		fd59c7cfc134feb2cda91fabebf261a335db4e10
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201005-f0bbd95-NIGHTLY		83a7554479b6242d0de393c4956beaec1fd9b0c6
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201006-99548bd-NIGHTLY		9a3c2f3cae6d4679f693e4ad732dfe99f264cfff
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201007-17f7558-NIGHTLY		5a76d1cc28eb2d2f98a2baa7dd39ee9781f2ab83
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201008-64315b7-NIGHTLY		436073b4da1c4b00ddab2ac4062873331f72ca83
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201009-b22331e-NIGHTLY		3796b147cd9a8b72e0d759934215a1fb15abe368
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201013-68a7c03-NIGHTLY		07feb91c2caaedad2b80ed6cb7f7185841d6a961
ch.epfl.lamp	dotty-interfaces	0.28.0-bin-20201014-ca67e4d-NIGHTLY		14aae61260d85cdcf4495030e8abf2d97cdd19cb
ch.epfl.lamp	dotty-interfaces	0.3.0-RC1		c149178eeab51b3689ef71a0891a161eea62f8b4
ch.epfl.lamp	dotty-interfaces	0.3.0-RC1-bin-20170821-9ee1734-NIGHTLY		98011bbccedde15bb0882f3c4fdd1dc41c9b903d
ch.epfl.lamp	dotty-interfaces	0.3.0-RC2		ffa075eff9fe141bc1e9829175115962488bf680
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170711-5e8a387-NIGHTLY		411aaf9dcdc7539e2cdcd76141a7314d85b59663
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170712-5e05d3f-NIGHTLY		ea50e3b03ee08dc7a3ee84535808bffa2bb97026
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170713-5ba8ea3-NIGHTLY		40fe7198c447c4f050fd55b39ce606b7553eb1a4
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170715-0734ce9-NIGHTLY		2b02140b7d5b511809868f7786f1e53681dc7e42
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170716-76df105-NIGHTLY		f3cce125fce2c6a65d45fd1393c9df8319251bf2
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170717-26a697b-NIGHTLY		8f8176132f126207143b449defcfb7a6dfc2d2ef
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170718-d121ad5-NIGHTLY		2894e9631f0fa911b62b66f502005e76f5c518c3
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170719-9b99107-NIGHTLY		334ebe52999a0bbcbcfb4cb3e41fe8ef2f3f438c
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170720-4f60767-NIGHTLY		4032e7bb18fc5425e01bf99456e3d7fcac042019
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170721-d7faafa-NIGHTLY		bba966df45138c044bd5711b561a7b55f3b3b5dd
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170724-4ecb1f7-NIGHTLY		ba9b43387ef0692be513fbd657f949abb1c6e9e4
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170725-b7cafd8-NIGHTLY		776b1fbefa2a55ec3474e6732848e42688ec48a3
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170726-9fd4d31-NIGHTLY		27e77afa836e70627a2006a847c5fa9b4e15092a
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170727-3d9080c-NIGHTLY		8c935258118680f3d6392f8add6e444f60bfa37e
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170729-df4b3dd-NIGHTLY		da0705e850ebfc45152a36a67002ce3ad8de3e51
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170731-d916343-NIGHTLY		95193f564dc7600935ae6509fd72853519df1ae5
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170802-4dc27d2-NIGHTLY		729337f455a225115b8a22bea2cb79e122f049e3
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170803-8a0b2ad-NIGHTLY		45d92d3b11bb333ce1c714b8e296d7e76f12581b
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170804-f0f2818-NIGHTLY		5f2e88f8108891f9655a36323ef2c8c51432a98a
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170805-972f6d5-NIGHTLY		f90062894ac173cd81f62d66e78812f80f4dbd14
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170808-a662424-NIGHTLY		7e9ccc006402dd8006613a8e8423f5cccc508954
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170809-95efbb1-NIGHTLY		265a00b2fdc5174422f42c899c5b9b52c1f530c7
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170810-4ef7950-NIGHTLY		c6b835e3d6771b6f2aa03f50c429c4b366dab760
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170815-8b8baba-NIGHTLY		15290153358380951565ebe502bfa65502d1aee2
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170817-fed2dc2-NIGHTLY		881f39bab45a912d91ea89fc3346e1766c38554c
ch.epfl.lamp	dotty-interfaces	0.3.0-bin-20170818-9f5711f-NIGHTLY		393d6611424be0cb151c0de6df2ffe3c289139ac
ch.epfl.lamp	dotty-interfaces	0.4.0-RC1		9872c68c829c5a4fc31872be014f73a3bc6ea04e
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170823-bb2f409-NIGHTLY		6ea10cf055f5e2dd50cb73a49e1eb982098133f6
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170823-d70b8f4-NIGHTLY		69ce18f38894847534aecec30b9c55b9f7508d9b
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170824-4366453-NIGHTLY		746fce171b1dcfcb31badb91da2b9600f23c7666
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170825-f89e618-NIGHTLY		165e54a6d84f42ca14561d7ec0eae4c736bd33ec
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170828-8429b7b-NIGHTLY		0436beeb431f60bcd2eacc5e87d58c199c21eb30
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170831-8ca8cd9-NIGHTLY		365ef2960dade93dbcd16de565fc7cf5ff0f4bfd
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170904-8f15b2a-NIGHTLY		1c3ffc56692d8b49f20d5881ffbae008b4cbf463
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170905-52cd082-NIGHTLY		0933c9f8f68f8b6eaec689a1f819a7ea1bdfbfd0
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170907-129cd1e-NIGHTLY		6bdd616a2b1cbb66c74658c9d8544f1d861b8f10
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170908-a60b9cd-NIGHTLY		57ea4a3640b8d5d4a98a3c56c32a44f6c79fb368
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170910-a3aa6e0-NIGHTLY		d3095cbb1cb618be1b32e7a207a0174c4143529f
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170911-b300826-NIGHTLY		f771c4bd1368ab019c5c9f3e8d7653807a1db0c1
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170912-2516575-NIGHTLY		03b84c2c1c7ce52cfd8db2f8e24e2086a9633707
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170913-68907a5-NIGHTLY		7075cc8c2815ed5adccabf9e012125e841f32786
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170914-58ca93d-NIGHTLY		aedb5c4dcbd98cf242200845a4496b86b13b9644
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170915-d46d7a3-NIGHTLY		398aaa42b2a085295fb653b77202fdc7349ef4c3
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170916-657385b-NIGHTLY		9856591b3c1791ea3f77491540b590a16b4e1c39
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170917-74c835d-NIGHTLY		ee09188b9ffd8c7ca4e37b59e94af6a847a7ce99
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170919-660fab6-NIGHTLY		3d218265bbde8096c781d86c9b7fa2746bc849e6
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170920-0ddf48e-NIGHTLY		4e99a9e4f29b53acd2974ee8895fc418197d6aa4
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170921-0c673e7-NIGHTLY		b6a62a0385187dd8ea4a524a73ac55e26d99cf70
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170922-3ef4f9b-NIGHTLY		19edf435b6d4028cd51507a884c19a0a7e951b8b
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170925-d365291-NIGHTLY		f732d1110ee18cb4ec7275fc956ea24b5490b16a
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170926-2b9d346-NIGHTLY		305c6f147adb2343254b81c152834cdb9477efcd
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170927-1f5343c-NIGHTLY		9710cbf114725575de5cf29e9f471daee156c41d
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170928-7bf86d2-NIGHTLY		9486086fc8eec5a82596ce1bd772fed6180dc107
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170929-58b5203-NIGHTLY		8c3e7faa46c560b391cba072c37c9d3c7382f0fe
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20170930-be01457-NIGHTLY		aafd0e973c4c52a3ae046177a44d1c040c21b790
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171001-1dda6e1-NIGHTLY		c826616372c0c5aeffb98ef115da679389758075
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171003-432ceac-NIGHTLY		3115102fd45896b9cd006b453c8a9b10aa047e06
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171005-4aa13b0-NIGHTLY		e9eaa048943866967dc395ca43bbab346207d2e8
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171005-af528a1-NIGHTLY		c035aefce300a0675677fd18f5d789f387c3d839
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171006-ed22c31-NIGHTLY		92056099c0319a5c246a706089b908f5927d27ef
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171007-d52f98c-NIGHTLY		f179e978780eff5d08a62021cfc2e57ca0dac9f0
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171008-badc855-NIGHTLY		d49be9a4a9ce626a03801720d7c4539ea1990e54
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171009-953a385-NIGHTLY		c01fd0316291be3fec98b3e49e4b4ae45d364bed
ch.epfl.lamp	dotty-interfaces	0.4.0-bin-20171013-a886cd4-NIGHTLY		9d639036a2f4c275128ec91183f3711ce37c7feb
ch.epfl.lamp	dotty-interfaces	0.5.0-RC1		f135e5bc7111d85bfdb7330cafd8c8e4acc86e51
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171016-dd1882b-NIGHTLY		f6aaaa541bca281dc77e59170778ff663b02d1d6
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171017-0c7aa9d-NIGHTLY		cf9d6101d2a8c6dd1104dc1d592ca7b3c20aa435
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171018-b7fbb39-NIGHTLY		2b28d3bdb06ffb47ee20c3799dead564c25c5fa4
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171019-174444d-NIGHTLY		133f59a21b8c35f0d573697d736bd06262d152b3
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171020-4dc4bd6-NIGHTLY		4d1db05a11e8a029bb0492a0417795b7803aaa90
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171022-0438e48-NIGHTLY		d52ab8b2fd97b8216e34f6c92919220c13905540
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171023-e1365d9-NIGHTLY		4a1683ca2f72846fae83451afa4efd37225c4d37
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171024-431f0fc-NIGHTLY		3e16cc1f4b5225c3d286c97b60772fde54231b3d
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171025-3eff831-NIGHTLY		59c11c0266f9ada430b8135124e1d7c68babf665
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171026-0202822-NIGHTLY		f6fe72ee936034305cfb5cf0ac810b4efd0d8bb1
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171027-68cc7ee-NIGHTLY		5905a929dd26356c6f7f46e7f4292ad00fc6575a
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171029-ec54e63-NIGHTLY		575ed22a277366894c00b0049052b4b71c91a259
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171030-6398448-NIGHTLY		81c5bc3fab9ad3c0ba712e285ece71a03f7d01ac
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171031-3a72da6-NIGHTLY		36dbf4a56109a5cf4c30e17b905be724bab9b783
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171101-dfe45fc-NIGHTLY		8d42dfdcb48450d83540fd9e69148cb89d76a033
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171102-cbb481c-NIGHTLY		a04e405c9873260614ea12a03ba0fa8a3826defa
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171103-22ff8a4-NIGHTLY		b38bc376a11d48b315f75ff535d9414fc6b2b6c4
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171106-45387e2-NIGHTLY		3bbed39a833496f901f5ac1ce7f4d0093fc1af21
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171107-42577bb-NIGHTLY		bd429251032acdf2d8c7e8620a6685bfd33d5fc0
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171108-28f6c3f-NIGHTLY		900e045bc92c70308b92e8149646e1e6ef025e18
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171113-8b78497-NIGHTLY		cff63495e59f6c7ae423359bbb371f5ec0e5760f
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171114-f728134-NIGHTLY		7bfe1472812dcd87e8cf95fb7330301246aee404
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171115-745fae6-NIGHTLY		3ea2492554089c53f5a8f956d2761a554506720e
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171116-96d8661-NIGHTLY		d1266d36ea16b5b87f5f6b786463f58bd1efefd5
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171117-0155804-NIGHTLY		2638f85da09f156ee88ff1386ff85f3568d1958e
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171118-b4e8acd-NIGHTLY		78fdf421f87fd860ffc42153484f08dc945673fc
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171119-4fefb64-NIGHTLY		2cb38a9e64a4e24942d6b3f28b016d6457327f73
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171120-c48f7b0-NIGHTLY		30b62b07eb50ff317af9764300a073876ff41a56
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171121-1d24b19-NIGHTLY		1f244ca3b93fc9bbc581dd889e733e8d8642ecb6
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171122-331bc47-NIGHTLY		accf1a0cf6f7f0da0102cef58a60a03192bb5f69
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171123-6cceefc-NIGHTLY		67bc0da4b766059ec49d2fa609e769e48b9ef36d
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171124-7fa8a93-NIGHTLY		75812ba66fd52045ed1632b3ec8c12b23b52af83
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171127-924234f-NIGHTLY		d96496146a6ed5c4ef3680372f5da1e3d1a9e94b
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171128-41cc996-NIGHTLY		9471b3f0414d404bf8339703e8473e3f4ff283cf
ch.epfl.lamp	dotty-interfaces	0.5.0-bin-20171128-e98ee92-NIGHTLY		7f655c4944fc91c1e4b862509f5dbea200e56850
ch.epfl.lamp	dotty-interfaces	0.6.0		ab03cb5c0e663fbdd51d86e1641fef0f06609952
ch.epfl.lamp	dotty-interfaces	0.6.0-RC1		7bc2e9cb5ecc0290e85e813b581b2b9767103ecb
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171129-868fc9b-NIGHTLY		0a7a65fb9bd0abdada08ffb935dc1a5719e5c60b
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171130-eb2472d-NIGHTLY		ab082fb865f04fb8df511060e9cc9f4e249745bf
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171201-ca0725b-NIGHTLY		41047bbdf9079929525ffbc8ef370bf57a7d8aab
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171206-7848ef6-NIGHTLY		2e03b4a9ac4058bcf0fa4f3160c29a5cb8f2ea36
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171207-63e491a-NIGHTLY		4bbc9048a307622c86850117a7385b8bd65f8893
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171208-18767e0-NIGHTLY		77da1b20a7efa5aa17f53b04091510f72b73d8c4
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171209-fd861b0-NIGHTLY		62a9857015856e3c2f4bd2863bcf68f13443dbc4
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171210-572b025-NIGHTLY		c0180bdb5940006e27488de71d4fdabdda6c91f1
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171211-a1c20d5-NIGHTLY		7b829a514b990b56518f5c844830fb0a2d9fd77c
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171212-9de3905-NIGHTLY		2be60d871b9de472843e2ad70000c500adbbc27d
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171218-88d016c-NIGHTLY		66f0532a04ec950f42c618842bb71edfdef5c0cd
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171219-48fde8b-NIGHTLY		d24366b102417aac1df5f4d917add114c8f61625
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171220-0cdc425-NIGHTLY		5e54dfca0d68969ef3d0ff6b79338bf8b046738c
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171221-b61a193-NIGHTLY		1eca4e2111048053ae3cec53a24cb9f306735cb5
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171222-d4bb969-NIGHTLY		e9325dca03a3a3e6488bb17ec66717a4c2bd5319
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171223-f4abdd8-NIGHTLY		6710fc4459c78b524bc73237a1836ef783e1aa79
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171229-e1d2d56-NIGHTLY		5b0c6bc891b848cb23b1a138e6e430b4967030de
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171230-2164c42-NIGHTLY		f35dc8dd4bbe748a0c1f11227b4ea2d724be22fa
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20171231-6a46b07-NIGHTLY		021101e633c4843e20a12451d5dba29b9eae79e4
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180102-12ff291-NIGHTLY		605108a61a73153b60018e37a93bb6f31b5a4cc9
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180102-be50d2c-NIGHTLY		bea669f0253a7b160d6b2904c4cd620f3681ac61
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180103-dc1bf9f-NIGHTLY		deafdeca22a855ea3323e4f8b110c5ea18623049
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180104-7cd176f-NIGHTLY		ae723f4a859c45c367544d44dcdc149d15601548
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180105-84822d8-NIGHTLY		5796d94ff30cc5a9d87405792b6c51cd0548341d
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180107-7e402a7-NIGHTLY		1671a26159115f4b9d1604d560a030cda95d98ee
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180108-aa6459e-NIGHTLY		17469b8b24f4356d18d93eb1091d25be066d654e
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180112-df85625-NIGHTLY		6229d27c170143e124ecede966390e917331bd04
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180114-e64e2d3-NIGHTLY		fcd229cc8efed0007260da472d882a2ead488574
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180114-fc71ee6-NIGHTLY		53cea24da7f6356faac9a10e8b46c01bdd419a85
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180116-4f54f49-NIGHTLY		bb6335f54a3c459038a329f3e3bcbe4d702a1678
ch.epfl.lamp	dotty-interfaces	0.6.0-bin-20180117-4e4cddb-NIGHTLY		d74f23f38103b6f7256f0621de6e13279d74d32c
ch.epfl.lamp	dotty-interfaces	0.7.0		9aaa3236ecebe11ff1ee12198824f49e8bde229c
ch.epfl.lamp	dotty-interfaces	0.7.0-RC1		9576c45a643a8c292d4b23d6fefd0f8cad01de79
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180118-79281da-NIGHTLY		d2dd7982df070ad1a0c207cff91811ebb913188d
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180120-577781c-NIGHTLY		f15b4aad18a6b9dd95c434660effde5096704d83
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180121-540371d-NIGHTLY		ce419cbc517c7ad6d87528554cd1475e185fabf6
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180122-e3e60b0-NIGHTLY		586e67e78e9085da618199c6fa3e97690f99e42e
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180123-6472ae3-NIGHTLY		ecf3d0c5121553a173718eff7a33d478232951c5
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180124-0c1ae4e-NIGHTLY		9036aecabf90ae35aa15139f377114ab21f9b77e
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180125-5b1b747-NIGHTLY		7590c0c8d9f08ccab70f689d4a459693629a25a4
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180126-b58799e-NIGHTLY		4ce6a64cf4ccd96bcc94f4cb7ed970213766beb0
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180127-1793e86-NIGHTLY		9e803c043f861ef65cf4dfb3e58951c50c4291a8
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180128-3649fa8-NIGHTLY		34dd7a32780e674c83711036dd0d962026c228b6
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180129-6d06cce-NIGHTLY		81c4ab967e91149632c7281bda861259280d24f7
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180130-7058f69-NIGHTLY		f8530295a34d3a1fbd4d3a67226f6fadd80eca78
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180201-8ab3ce6-NIGHTLY		85e3107633affe1158c02059a82f57f08e92b3bd
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180202-f8363e3-NIGHTLY		e6bd1ac4493ab64b73878b2ef366e6e1f289fd47
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180203-d2d7d99-NIGHTLY		8f2f0b141e5573e2c391b26c5879274a12edb80b
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180205-e011862-NIGHTLY		e93032c80f7d3ed2f8d4a85cbd455675d90ee871
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180206-c1b77f1-NIGHTLY		24674f1387e85c0de0a629b247897d214d1d6882
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180207-39980f3-NIGHTLY		c804bc3ee008642ff8e4727c1d5a3d6ac7bf4dc2
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180209-5943331-NIGHTLY		946edc6c95672d4e8d69ada324d67cd974d676fd
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180212-3b5419d-NIGHTLY		e6c81645080cb4f416781540a87528c2cad03f21
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180213-726dcc0-NIGHTLY		b92a59a63d63867fda7b5c70818e7672fc1b6693
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180214-3365ed3-NIGHTLY		c5be2bbc00c51aee7235bdcea359e7683fdd95bf
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180215-36cc65a-NIGHTLY		c743f5f1142d616f04185f8374caf0b830caaa5a
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180216-18743bf-NIGHTLY		88bc8436fc9650e331b25ebdb052d75ec0be65f4
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180219-668c499-NIGHTLY		26991f4944e6cabf190d08dc759bcd7228b98704
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180220-2a019f3-NIGHTLY		5809080135a439ada63bfb3017d8e207e2885356
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180221-8d07271-NIGHTLY		66ea816108c65893e349f91218b919aa04f48ca0
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180222-02725c6-NIGHTLY		e34df32d015ebe46315c636fe128e0ae0ebf7d48
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180224-01f3094-NIGHTLY		6a2d25adda84d6ac0c9ea76448c645233427fed9
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180226-1b4fbf3-NIGHTLY		0fac51ece66bb452a98e9d570f66346794379794
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180227-ddf2799-NIGHTLY		5a5cdc8b3b44f64b29ecde2c70762a6c6225aff4
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180228-8bd1625-NIGHTLY		d6e060f6cc106036ba80838b9f74ac245a52eb23
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180301-7655503-NIGHTLY		7755bc36ec3d8f70c8889d7dbe0a3904465676af
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180302-2fb757a-NIGHTLY		c2e71350f15fbb031437b25248686efb5d3271e9
ch.epfl.lamp	dotty-interfaces	0.7.0-bin-20180304-4cfffbe-NIGHTLY		3b7ddaa28d4033b1d8e9f280e812670a369b1792
ch.epfl.lamp	dotty-interfaces	0.8.0		c1eccafc3405ef5b1a5b03770830a79444029c60
ch.epfl.lamp	dotty-interfaces	0.8.0-RC1		6a22c05e14e6f4da582eaefff4c2c8698a6f8554
ch.epfl.lamp	dotty-interfaces	0.8.0-bin-20180305-346956e-NIGHTLY		e410a27990c6a513727ec228601770f02f6732fa
ch.epfl.lamp	dotty-interfaces	0.8.0-bin-20180306-4be2e76-NIGHTLY		adf5e25c78f06e85e3c58b092cd2f1bdf3109120
ch.epfl.lamp	dotty-interfaces	0.8.0-bin-20180307-14fb071-NIGHTLY		2dd36ffae7794e7694bfe2f5c2182b2ccb3c9c6e
