at.bestsolution.eclipse	org.eclipse.jdt.annotation	2.0.100	-	52cce5b7b78b33bb9ba2752f6355305cc809c657
io.github.vigoo	zio-aws-route53_2.12	3.17.63.2	-	eac4eeeb26f6c60849f3c6d8ad0024e2681e451a
io.github.vigoo	zio-aws-route53_2.12	3.17.64.1	-	c0db93f20d72b1530706ca084da96a867e3656ff
io.github.vigoo	zio-aws-route53_2.12	3.17.65.1	-	867856832f61bb200b43026b7aafd4e7ad0df459
io.github.vigoo	zio-aws-route53_2.12	3.17.68.1	-	669cb78c5c44df826749b16a8a120594e14c39c5
io.github.vigoo	zio-aws-route53_2.12	3.17.70.1	-	d04c1e19cee6d7953ad536ff28597c2acc9bfe38
io.github.vigoo	zio-aws-route53_2.12	3.17.71.1	-	7f8dbd326379a977ad72ff6e3fb170b7cbb3b6b7
io.github.vigoo	zio-aws-route53_2.12	3.17.71.2	-	5a432b5955665d2d06234e9ff7791a17cfc7e323
io.github.vigoo	zio-aws-route53_2.12	3.17.71.3	-	5c87073369129e68a317e4c0272384962cafbb70
io.github.vigoo	zio-aws-route53_2.12	3.17.74.1	-	b792c7aba635ac0090e99155ad73487ec12cc64c
io.github.vigoo	zio-aws-route53_2.12	3.17.75.1	-	d4c5eb1d01e127fb18e73df3df4de2d816f8736d
io.github.vigoo	zio-aws-route53_2.12	3.17.76.1	-	9760abfbcbea34306ea699ca27f68bb8a21004ea
io.github.vigoo	zio-aws-route53_2.12	3.17.77.1	-	bfe89f915d6da769f1b30bcd8826cd9ef159f9b6
io.github.vigoo	zio-aws-route53_2.12	3.17.78.1	-	2f506a5cc41f1b0dde6a823a2680f080cb08ba08
io.github.vigoo	zio-aws-route53_2.12	3.17.79.1	-	fd71577ef09fd137e18d68aa412d29809d8c6d0f
io.github.vigoo	zio-aws-route53_2.12	3.17.8.1	-	e8e762c8a8abe45a289fe6d8609bad784f633333
io.github.vigoo	zio-aws-route53_2.12	3.17.8.2	-	b3aba26ffa12500cf126f09f99da578f66a3adaa
io.github.vigoo	zio-aws-route53_2.12	3.17.8.3	-	d5df62a0ef82c86472c9bb7212271c3f304e7f85
io.github.vigoo	zio-aws-route53_2.12	3.17.8.4	-	975786f1cb636617df5b9573d986ee47ea9e0b51
io.github.vigoo	zio-aws-route53_2.12	3.17.8.5	-	55618a1059e019d677e1272a0695ace3f401bc24
io.github.vigoo	zio-aws-route53_2.12	3.17.80.1	-	6e1c4b2d8248bda8af9b6f8f015a839932270102
io.github.vigoo	zio-aws-route53_2.12	3.17.81.1	-	be014d2fb716df8be227bb05c61ac83d60ab2931
io.github.vigoo	zio-aws-route53_2.12	3.17.87.2	-	77801b673a02e2befb680a5de3ad49b0eac636d0
io.github.vigoo	zio-aws-route53_2.12	3.17.88.1	-	25ec7ae012fa48f771e80cebfbb4cba694cb9b0a
io.github.vigoo	zio-aws-route53_2.12	3.17.9.1	-	2b0e901ae74e92b9f259d2b20842acb79d4f2a09
io.github.vigoo	zio-aws-route53_2.12	3.17.90.1	-	14861add202bf381ba9e8522368f908ffedc021e
io.github.vigoo	zio-aws-route53_2.12	3.17.94.1	-	2a7ee10d04822b4c6b76a0bbb29703168e7f6316
io.github.vigoo	zio-aws-route53_2.12	3.17.94.2	-	082600a866c72aec0ed56c25f1409c0a1cee2e75
io.github.vigoo	zio-aws-route53_2.12	3.17.97.1	-	8fb98a57578a71c39511b01eb79a977493fe70d5
io.github.vigoo	zio-aws-route53_2.12	3.17.98.1	-	d75ef3411bbca9de9fb7293d6b32cf211de01398
io.github.vigoo	zio-aws-route53_2.12	3.17.99.1	-	3285218d0085af6802755c884efafb0ee192e4a1
io.github.vigoo	zio-aws-route53_2.12	4.0.2	-	1d6e6f57b6c479777d133ed5ac191da746f4c40a
io.github.vigoo	zio-aws-route53_2.12	4.0.4	-	c49cea2135bcba554b2457d3e9eb98629e6c78a3
io.github.vigoo	zio-aws-route53_2.12	4.0.5	-	0f41e36bb8d02d7fd3270f2f62e182e6971fdd0e
io.github.vigoo	zio-aws-route53_2.12	4.17.104.1	-	22a51a5b71c22b6e0791435160dc837496877c46
io.github.vigoo	zio-aws-route53_2.12	4.17.104.2	-	49ada367be1eafe2bc83f4ff3a973d4ebfef5021
io.github.vigoo	zio-aws-route53_2.12	4.17.280.4	-	5c816e73c992c567a544c22745730d7fc1f9210f
io.github.weihubeats	event-bus-rocketmq-spring-boot-apache-sample	0.0.1	-	07b4e04cc0cbdd0cba6875f5755c798ddd0b377e
io.github.whaleal	icefrog-setting	1.0.0	-	741a64b2e217920e092dade6276cb21a2284b771
io.github.yearnlune.search	mongodb-search	1.0.0	-	cd5efa8c001875f552a42faa5f090a5e66a9fc12
io.github.yearnlune.search	mongodb-search	1.0.1	-	cbff39e54d47ac7ac89f501fc9b0df80938ecfb6
io.github.yearnlune.search	mongodb-search	1.0.2	-	3eef26bce12369905b38f77c7501c27bccd8b475
io.github.yearnlune.search	mongodb-search	1.0.3	-	8d30df8e71f8c9566420f1f9ff28b2b611469488
io.github.yearnlune.search	mongodb-search	1.0.4	-	0f2d2e0dc6832bab1bd7127341a5ed444310434c
io.github.zkgroovy	grailszk-common	.1.0	-	976df8656b1faf87a057ffba0de2cde5377638a5
io.github.zkgroovy	grailszk-common	3.0	-	9ba5c3e61c64426b3d7b19ea4754a36bf28abf47
io.github.zkgroovy	grailszk-common	3.0.0	-	af7b029d999f8791c42a62763f0f433c967c9c98
io.github.zkgroovy	grailszk-common	3.1.0	-	56d6e4be82a894766682554c4a223975d24157dd
io.github.zkgroovy	grailszk-common	3.2.0	-	a05f378dcbb69989a41f765935c61ae1adf15d9e
io.github.zkgroovy	grailszk-common	3.2.1	-	0fb1bee9dbf73fc0fe659875c3e622947a16a122
io.github.zkgroovy	grailszk-common	3.2.2	-	df16fa727888af073fe21aca599461222abdf2cc
io.github.zkgroovy	grailszk-common	3.2.3	-	a980e73d437e00730ee933fafab35467c40460d9
io.github.zkgroovy	grailszk-common	4.0.0	-	a2ce9c4abb1d27aea5331e017f402ef040a35ef5
io.github.zkgroovy	grailszk-common	4.1.0	-	e41b7fcda7432c6491de3bf58368012650bc47df
io.github.zkgroovy	grailszk-common	4.2.0	-	ab49956c0518b8a90cf9342cd9185bca96dcb119
io.github.zkgroovy	grailszk-common	4.2.1	-	6c77c32db63cca123dc4bb82e41f94148a39d01c
io.github.zkgroovy	grailszk-common	4.2.2	-	a081595d3def145b041ff1f5f91f88e0fa7d8ed2
io.github.zkgroovy	grailszk-common	4.2.3	-	796d02d189d914f3a78659c8a4cfde17d9c61f45
io.gravitee.policy	gravitee-policy-request-content-limit	0.1.0	-	b5b19ab70b6d7c178de4ab7ba022897ef4ce0104
io.gravitee.policy	gravitee-policy-request-content-limit	0.2.0	-	0447ffff5b9cfaeed64331cc70e35bcdb695b017
io.gravitee.policy	gravitee-policy-request-content-limit	1.0.0	-	9ae8be8cc185c55a8d097080460c27aedd4ca82b
io.gravitee.policy	gravitee-policy-request-content-limit	1.1.0	-	01fbd2b0157fdd9f7bf0d0aacf5268e5f5924d32
io.gravitee.policy	gravitee-policy-request-content-limit	1.2.0	-	c0db162343a2ebdfd92d59f6a50f04428c10eb41
io.gravitee.policy	gravitee-policy-request-content-limit	1.3.0	-	9bd236443d05c46bc1d4bbd95724428c010ea422
io.gravitee.policy	gravitee-policy-request-content-limit	1.4.0	-	782364d9addb6bdabee07b2d961df88e5607870e
io.gravitee.policy	gravitee-policy-request-content-limit	1.5.0	-	4b63fa300b09537c698cfdb819cc89c3c499837c
io.gravitee.policy	gravitee-policy-request-content-limit	1.6.0	-	508a768d0efc8f749d1c1bf1d5acaee952ca039f
io.gravitee.policy	gravitee-policy-request-content-limit	1.7.0	-	62311900465dee9d2d8b5b5ed7a4eb50ee11e111
io.gravitee.policy	gravitee-policy-request-content-limit	1.8.0	-	1609f495588ec1e720f03bb4233b16b22ab664d0
io.gravitee.policy	gravitee-policy-request-content-limit	1.8.1	-	b45167f0c844261dff54fe39c5b180e4ac4bbab5
io.gridgo	gridgo-bean-xml	0.8.0	-	977cb021473224cd2ffda351c9d8a0a048e31190
io.gridgo	gridgo-bean-xml	0.8.1	-	3ca5a04eb6dbf74ce232c848c996bcd58502df3e
io.kinoplan	utils-redisson-codec-base_sjs1_2.13	0.0.43	-	b381095fc3f3145255e6674a7ee50121f88c080a
io.kinoplan	utils-redisson-codec-base_sjs1_2.13	0.0.44	-	7d2c4651046b019aeb53eb5f04623619050933d2
io.kinoplan	utils-redisson-codec-base_sjs1_2.13	0.0.45	-	699975343f08ac416f16b13fd9f0b7fde4758554
io.kinoplan	utils-redisson-codec-base_sjs1_2.13	0.0.46	-	f9e871bc07def1619fa3183b979a86a7afeff64e
io.kotest	kotest-extensions-junit5extensions-metadata	2.4.1	-	99c58c9613f664f6b3240c0ca51fcdc15d9154ee
io.kotest	kotest-extensions-junit5extensions-metadata	2.4.1	2.4.1-all	484a9fec18a4bff0580c51c7f802c4027cba3190
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.0	-	5fca4e6d3779cfec51969624247a59f93e4d5868
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.0	4.2.0-all	7b7657f4d7551979bedaf8247c5c16b799867351
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.0.RC1	-	53ce975d5164e76e6f78abee26e86b95a244206b
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.0.RC2	-	ee3dffb43904d3a569c95819a018cb7dd78a3a3b
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.0.RC3	-	169049a96f3bb3e7f7f157fbf234dbd83bb9ef17
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.0.RC3	4.2.0.RC3-all	a12d3f8fc61fdce7f9a1c1f2c4177d869342608f
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.2	-	69e88eb0ff1fa845ead4b9586b44475d7573c77c
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.2	4.2.2-all	a26ac49a381abe71623c031d161915e5129564cd
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.3	-	f536fcb62a3a592c7438210cadcec033199050b4
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.3	4.2.3-all	f80c118210dc53b909da34aaa1f3af11bebc8a19
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.4	-	20ae8d63bd12bd093da20b90bce426cb260a924f
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.4	4.2.4-all	13b7ab812601ee727b6e4775cdf3bfeb5c4b92eb
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.5	-	4250d26a65040133b38b9440e5b507deeeaa08e7
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.5	4.2.5-all	ced6136c8779fb9ceae497cdfbc76545570cf744
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.6	-	cc9ec5996d07f79c71693defcb61a69a1e79fb92
io.kotest	kotest-extensions-junit5extensions-metadata	4.2.6	4.2.6-all	05cbd4b4945de8732c1c0910012b6265079ef4bb
io.liftwizard	liftwizard-connection-manager	0.1.0	-	89a6fd75d684fbda911f2ca1e79f326dc6a3d180
io.liftwizard	liftwizard-connection-manager	0.10.0	-	a1237277f157a47a76da6ad69008e3f84e3096fc
io.liftwizard	liftwizard-connection-manager	0.11.0	-	e76f116671ab954fb9ee38228a463ced09ef2166
io.liftwizard	liftwizard-connection-manager	0.12.0	-	5a3d73778cea002be36f1860094456b279319b17
io.liftwizard	liftwizard-connection-manager	0.13.0	-	34313efe29f1361336d0d3c35ab988deaa19a7ed
io.liftwizard	liftwizard-connection-manager	0.14.0	-	a0b19838c6732de28eabdfb8958e73c5264fff4b
io.liftwizard	liftwizard-connection-manager	0.15.0	-	2d81494170992316c1e997833720264f51f1b07e
io.liftwizard	liftwizard-connection-manager	0.16.0	-	0c8aae3a9ba2dea67d4f231b2307ba38c5020a3a
io.liftwizard	liftwizard-connection-manager	0.17.0	-	633298f69bb3d555df15eb5dd88ccd46099ce963
io.liftwizard	liftwizard-connection-manager	0.18.0	-	da2057cead7e3be023cf8c5c53c3f604cbcd3778
io.liftwizard	liftwizard-connection-manager	0.19.0	-	02f285155043ad4c423b882fe57fc310e00b8851
io.liftwizard	liftwizard-connection-manager	0.2.0	-	e860670dbf9b00bc5bdfe97cf75f5a78b528278b
io.liftwizard	liftwizard-connection-manager	0.20.0	-	39117db3523a2da5b367000b39d45a694502e35d
io.liftwizard	liftwizard-connection-manager	0.21.0	-	e411fbb2e95c1c8f05b13726f0dff88381ccea02
io.liftwizard	liftwizard-connection-manager	0.22.0	-	44294888bacba2dc905d4c56b5310ac97b4c7ba2
io.liftwizard	liftwizard-connection-manager	0.23.0	-	64998be901d3cc88353dfd8920e12409a9ead638
io.liftwizard	liftwizard-connection-manager	0.24.0	-	831baa6fd0d8a949e910a39b035f6cff5a32bb3d
io.liftwizard	liftwizard-connection-manager	0.25.0	-	ccd0c2bccac9285b255aa9320a59a997d584814f
io.liftwizard	liftwizard-connection-manager	0.26.0	-	bcb14e122440970c3309e60578f7967231152d91
io.liftwizard	liftwizard-connection-manager	0.27.0	-	9ca41c11dd2a09558c22f3b92c966436445d6355
io.liftwizard	liftwizard-connection-manager	0.28.0	-	ae90c4e8d8624a00123cd59d2367c2769264fef6
io.liftwizard	liftwizard-connection-manager	0.29.0	-	193ccd478ea529aede4615500e6cdc5b905e7ec5
io.liftwizard	liftwizard-connection-manager	0.3.0	-	4ffc244ce34e0cc390dc609c1e85e9b6f114020f
io.liftwizard	liftwizard-connection-manager	0.30.0	-	95db3983b493ed987c8c68e80078dc72a0a320cf
io.liftwizard	liftwizard-connection-manager	0.31.0	-	dcbf8b32de5863c5ad74af1bcb956b2b8938df21
io.liftwizard	liftwizard-connection-manager	0.32.0	-	f9273fdd736085e2d94d7c18c18b38ddec459af8
io.liftwizard	liftwizard-connection-manager	0.33.0	-	a9a60d84411131e44c11ff991b7fdbe48b91c535
io.liftwizard	liftwizard-connection-manager	0.34.0	-	51b86fb0d3a5949a6775b363c1131ce995340913
io.liftwizard	liftwizard-connection-manager	0.35.0	-	abdabbd8e458aba85d279509dd7f9a56deca2f97
io.liftwizard	liftwizard-connection-manager	0.36.0	-	dfd43579d4b65572396fef38111e02dc1a3a9835
io.liftwizard	liftwizard-connection-manager	0.37.0	-	199325b163974300ad5a9853728dec2a6ece7296
io.liftwizard	liftwizard-connection-manager	0.4.0	-	c9fed7fe372162c914e337c0def46085c9c82c0e
io.liftwizard	liftwizard-connection-manager	0.5.0	-	d64086dcd591d6160183719fcba69f3621174b2b
io.liftwizard	liftwizard-connection-manager	0.6.0	-	129a93ddb5bd5f05a586c4a256b6b89d2b085495
io.liftwizard	liftwizard-connection-manager	0.7.0	-	69a08e00ae1cea475f600e668f2144f813115d46
io.liftwizard	liftwizard-connection-manager	0.8.0	-	aaac07bd7eeded5c5db740577f76f278fe79d5b4
io.liftwizard	liftwizard-connection-manager	0.9.0	-	a94e0ddefcc8669a0e66a8dc2666f62008e4d74b
io.liftwizard	liftwizard-connection-manager	1.0.0	-	20160e9910a2ff450d5e42a635723ac82abb3749
io.liftwizard	liftwizard-connection-manager	1.0.1	-	f7fe822544f8f33cfff31e86e344a30348ae42f1
io.liftwizard	liftwizard-connection-manager	2.0.0	-	c2a27c27343e9b6e34872067c3c46de8f0a87dc2
io.liftwizard	liftwizard-connection-manager	2.0.1	-	ca590eadbce8d957846e691865f9e6cd04ce2b59
io.liftwizard	liftwizard-connection-manager	2.1.0	-	ac033f0288ebd54c21cf4a42feb4430703607191
io.liftwizard	liftwizard-connection-manager	2.1.1	-	279bf58cd3f39246c243825316c385f700934650
io.liftwizard	liftwizard-connection-manager	2.1.10	-	cb35b14e163b739b0ad589cc1560db0f005e1d92
io.liftwizard	liftwizard-connection-manager	2.1.11	-	4d5c36197cb1175ca3051c2a0e52d0ec8bd8228e
io.liftwizard	liftwizard-connection-manager	2.1.12	-	9081ea33122538aab0afa9891ee8d66066b6e772
io.liftwizard	liftwizard-connection-manager	2.1.13	-	c0d0151ee86f7b990fcecac8758a2067c0c8bc86
io.liftwizard	liftwizard-connection-manager	2.1.14	-	b9760d13ab87d12065140131b65084fb02ac41d1
io.liftwizard	liftwizard-connection-manager	2.1.15	-	378179a7c5f1fe2f7629ed6e041f7b349fd49777
io.liftwizard	liftwizard-connection-manager	2.1.16	-	0a9c835aed54df31224c2e1f5620c937bdd91548
io.liftwizard	liftwizard-connection-manager	2.1.17	-	675bbf5c00e6553464e71dbe61f61b14e1de4289
io.liftwizard	liftwizard-connection-manager	2.1.18	-	a27089201e07bfb78601f6eea227a01ceb5d7f6d
io.liftwizard	liftwizard-connection-manager	2.1.19	-	28f655d5ea856108bf50390c08baf4938590a636
io.liftwizard	liftwizard-connection-manager	2.1.2	-	b78acefdb8247e25dbe08ec0e0bf8f97d2a9bf15
io.liftwizard	liftwizard-connection-manager	2.1.20	-	5760c6da658ba69b5ded7f355580270104d0a5a3
io.liftwizard	liftwizard-connection-manager	2.1.21	-	8be0d6c9252faf78c71cbd84dfcf8c5fdbc08eeb
io.liftwizard	liftwizard-connection-manager	2.1.22	-	4203489fdae186d25fa206b058d11388cbd497db
io.liftwizard	liftwizard-connection-manager	2.1.23	-	0fe396dc33758e321d104732c7e94b19cbec37a5
io.liftwizard	liftwizard-connection-manager	2.1.24	-	05b869ee166afb1edc2e8c38b6eb20723aa4c595
io.liftwizard	liftwizard-connection-manager	2.1.25	-	47d0e42bce3efa16e4099b40ec2801d4b3c6d477
io.liftwizard	liftwizard-connection-manager	2.1.26	-	395e905d4a61b31123077b3d2834440762b41d6b
io.liftwizard	liftwizard-connection-manager	2.1.27	-	a918462ed90005bb5b806ff17773e2eeac4b3a17
io.liftwizard	liftwizard-connection-manager	2.1.3	-	0952a9395306d5b338e71fd26b90c2fc5d9fb804
io.liftwizard	liftwizard-connection-manager	2.1.4	-	efb15d31c52ada27e9a1248f6bf262fed84f552c
io.liftwizard	liftwizard-connection-manager	2.1.5	-	9e9f76c17c605cff368594b143f8ebc0bfff069b
io.liftwizard	liftwizard-connection-manager	2.1.6	-	8375fbd0f47e61384d96d258c9081a2d7f9152f7
io.liftwizard	liftwizard-connection-manager	2.1.7	-	7af28cf09b0619908580a908da2e82c473862aa3
io.liftwizard	liftwizard-connection-manager	2.1.8	-	6f1c41d446d1372706939b5195a7021d74bc0a42
io.liftwizard	liftwizard-connection-manager	2.1.9	-	1d2061a3f97b09c43c1bf420f2fc199a52c0ef57
io.lsn	mybatis-cache	2.2.0	-	f35cfb36eeb86de1c0e51e89bb45676c1a0a1b86
io.matthewnelson.kmp-tor	runtime-jvm	2.0.0	-	1ba2bf46eafd941d098e7f5176e394d8352a4c03
io.matthewnelson.kmp-tor	runtime-jvm	2.0.0-alpha01	-	fae542ec00cf46b179533e4aad437a80d8f811f9
io.matthewnelson.kmp-tor	runtime-jvm	2.0.0-alpha02	-	b978e343268019180c9501a83fe35f7d94640842
io.matthewnelson.kmp-tor	runtime-jvm	2.0.0-beta01	-	b978e343268019180c9501a83fe35f7d94640842
io.matthewnelson.kmp-tor	runtime-jvm	2.1.0	-	7a5fe4205ca8d1517169685a655753902e34ed01
io.matthewnelson.kmp-tor	runtime-jvm	2.2.0	-	7a5fe4205ca8d1517169685a655753902e34ed01
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0	-	2b23b761285b65154e9fdcf9530a0ab69d13b37a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M10	-	a8a2d175bf616fd76eb35393abce82e1057eafa8
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M11	-	3bd98685641f653c2981ad546fc8361ce7cd6053
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M12	-	734edf6082993c7746037119469ca891fb4305ec
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M13	-	74a80c4ba9c0b6aac2acc0dfaf06c984b58a77cb
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M14	-	e115b3b4fbac7da5e8b63b833dc350e8cb893c9d
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M3	-	ae7e9a4b725554af81c9210492912deb50a0a4bc
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M4	-	210d8cb5d37acfd6d73fdf828360942a85b751a8
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M5	-	10f566cde00cce277d9f19ce5c782d7f7c04101f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M6	-	4c968aa34569c4dc6afb733b99f7584ba614bb38
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M7	-	560ba1a6602730c696d0b42a99b4f157100bd959
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M8	-	cc76019b95c25bfb3a0fe28a06a28912eda3b28a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.0-M9	-	a0a8d654ab0f578cf8c6830f6a078579de5e8df7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.1	-	d6413c66aaff10f1ad62f0a2051eabe5b5daa144
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.2	-	9514a74e1fe929c230b0a13471df61cd1475125a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.3	-	03fe87427aae8589e15fa10b24ae6ad80b7ab11b
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.4	-	530fee6e5ae2c512b811f5c35208c51bcd98a933
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.5	-	6a08e1718056fa6da124d95b51a36add05748309
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.6	-	1c24f2c3f88ea662fea9951837808dd42ab39073
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.0.7	-	2d7ced3e84874a1e8cb6a37cf085381b89b5f915
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.1.0	-	e9865548d556db0e231466ddd335ffcb367a4837
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.2.0	-	5b3f4c5d06a2ebb2ce2c93aff556854d52bcf7de
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.3.0	-	09c3701c2e20099f7f9cb74f2e712295139d61be
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.4.0	-	3237c8818aac21217ddf692aa170059e83ee917a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.5.0	-	06297f747232d1daeda3566a21b7fc7c4bd294be
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.5.1	-	c88593a8ec5ca5df9b9ac5ade7c601ee821de8cb
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.6.0	-	7f1af1794c094c4b47d0351bae67b6ffce0fa5c1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.6.1	-	e5a180d939599d21ebae27bba2e2d30abf85259f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.6.2	-	35c7965acee29282866ffdddcd1611f13f2c6fd4
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.7.0	-	98b6c5f1ac82cdea2de7b549aa9833eb68d151e2
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.7.1	-	1e7e0407d7243cf21fb010527042b2c9cf72d629
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.7.2	-	4c0694b224e3447eeb8fa1834457d8dc0391016f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.8.0	-	cce674add38653833836afe05f5265f76a3a09a4
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.9.0	-	121609978c470b98840b20d3a03f8c9a91cc0f94
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	3.9.1	-	d398c580eebd2a65db21d15449d81f6aeb4d03b7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.0.0	-	92e0483d518988562bf93e4451e24f4a22e093ba
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.1.0	-	835c868bdac459b45da2ead500b16f961fe949c2
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.1.1	-	6574370c820194d44e24db990d9f473e2bde834f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.2.0	-	0298bc8a28b5e22939285ae302e56677ec6ea7f3
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.2.1	-	0b993511785ef8858e760c3b428a0052de45568f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.0	-	66a4bdccec5cbd909f66eb5438faf23cdad1c30a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.1	-	20f1f00cd688ef259878d14fbd50063053fea54b
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.10	-	99170c3fca1ee25169c6d29d28b542c4f66501da
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.11	-	4806029ac7dd3d41779f1c121afc6ab985fa16b0
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.2	-	e963a9e790fd9957c99c27c7192a66b1ffd29c4e
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.3	-	0665b945b1897a3801742f93fa9f4c49cb0079dc
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.4	-	7a879a32ba4bc41b1aa4227bbdd9dcaa7d6a6c05
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.5	-	aa69597c86e3d711e514d56c7ea1268046b70f14
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.6	-	be3d6e3373344ed0044452eb6cf0b2ac613390b3
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.7	-	c2f58870d90c10a37ad84c2dafd6bb6e039049b6
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.8	-	ef493f00dd0ad1e2887cc035cd122b728b939b41
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	4.3.9	-	30a1cd76560a8644a9516da4a0a713740ae16613
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	5.0.0	-	ec8d6e62ec71c1843269aac50117c0044e4b5550
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-servicecatalog	5.0.1	-	3179edba4dd6eea810bfe2dc7cdfb3f4d06341e5
io.micronaut.tracing	micronaut-tracing-opentelemetry-jdbc	6.9.0	-	45c61b41374c54268ba16345d462aa2b98f689d4
io.micronaut.tracing	micronaut-tracing-opentelemetry-jdbc	7.0.0	-	de6016ffb3e04363366eb11b4b673b901c61f8d4
io.monix	minitest_sjs0.6_2.12.0-M4	0.22	-	a3a50e6ed728dc2bd8ed4bfd4b754a591605825a
io.opentracing.contrib	opentracing-spring-zipkin-starter	0.1.1	-	6f492eaf00722613f074a61551e45ecc93aeedbb
io.opentracing.contrib	opentracing-spring-zipkin-starter	0.1.2	-	f88aba768909ca2aa38b882865e9d26573f0776c
