br.com.objectos.finos	cvm-cia	0.1.0		3ad60b83e67beb2d1fa9a7d6f6ad6c120c3c2920
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.8.6		876a9e5714802a575fbf8529dee35f93823fcb55
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.8.7		484934a769173db181f5f614704f9dcf0a9922de
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.8.8		3dc58d2d16002c005c8683738811f6b3aec45859
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.8.9		f75ee7a5edc5b98d260fb9e768bdd7cba264ab06
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.0		80687ed495ac5abaff14dde42833a84e82fe2214
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.1		e185f4bd046689eafd2b7eca0a432797fd73e888
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.2		5b47e988077d95d429428c21404c6211acbe9d22
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.3		edf61e0034c82ec77eb780227e002a1ea88adb3b
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.5		e5ac9a5f3b68843bff79c422fd99862efdf76cdc
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.6		a108ef66ca5657fcba8e56a65378662ea080c9b2
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.7		a6af3c8622f02ef34972e7d2fca4100c0ddd612c
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.8		be1124a07953b41ecdd39af8068c622e8a17adbc
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	6.9.9		8905be849cc05ef95f0b34f1fdc75dadf73b6299
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.0		02fedddc54cccc2cd3b350cb6360bed12863457c
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.1		92f0c366f2db47d800a207792534f12dc5473113
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.2		cbf3673fd708b8833c25c5d224d838f58dd89627
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.3		34f3c7371d428abbbbb71853711b0c9db551bd79
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.5		2a2530c6a9fa6146981dca51e6de6edc90449325
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.6		25f41e682e9a8057afad0fa6ef33a7ed57c82689
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.7		1eb965a73a5c5050f78ba8d67445454e97a2d15c
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.8		a04bb15d2f025110d4f3785e60b9b4dcfc5400a3
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.0.9		06d5c0319b107398e039db6961646f1d130f0e11
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.0		457fc97bf8c99543b74f19d367261894029c9ce0
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.1		695fe31ed735894753aed86a4ad2aee6b3b045eb
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.2		ffa1e51755990fb9be491b146dc9c29f1fe872b8
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.3		e5789e09f0984a49ec1fbab51067ecb607e48bfd
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.5		71029854d35a1b23d48b0086f97c3b9aa3859de6
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.6		c5bba1e0baf84372509191df487c0ac488d0a12f
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.7		99c9dff50ca1386723fe5e88181e428ba4134ace
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.8		ad668b32cb84524f1b1ec7cc387436050c1a6fe0
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.1.9		880ca9a08d615a3dcf86e2d09b333a3fc6e48e8e
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.0		fb7c6e58df6edbe955ad54ef1eab83b09fd6eab2
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.1		e217dab363a34660c4e046e35b5583f35fcd10d3
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.2		1929356f1d9559ae6e192d28cb73df608c644269
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.3		18aaa107edf49feea41019c26f7c61c7f1ca79e6
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.5		3d4748b31bbe3158d8be2af5d8b02812250b699d
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.6		6bab39a32963fcd3802ef40e8c15778a6d2f6961
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.7		46d73350dc04c472199c002f76c45294e25395af
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.8		3ae21bbff2a65cc43fdc8abac9d686d001a17839
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.2.9		92d8731205a1e2566391226a157f62545d09a5c8
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.0		89c946a59388b163250376ef99f2d9f2f4d9a7e8
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.1		c3549ec1fc26a9578c1233b2309092d9a8f92b37
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.2		b00c405fc0ab02417510c7c4a5d0369ee0ff2129
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.3		a0f16256b667276238aed50a7ec434c287a10b5b
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.5		9b41510aabf6568e474485dd83f9435d11070c4c
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.6		9d07f8ac28655baa4f601162ccb48b8a23275844
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.7		7fbeb8010a90fbe5c9cbc088a6c108eab77c1a3c
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.7-jdk17		4759330bd364dba25387be732585c63b4747a2b2
com.bbossgroups.plugins	bboss-datatran-schedule-quartz	7.3.8		fdbbac27abc9cddb94b24d75b12ef2a3949ede14
com.blr19c.falowp	falowp-bot-plugin-signin	1.2.0		3648c8e45277c57e9968a4530006a1ff1773b717
com.blr19c.falowp	falowp-bot-plugin-signin	1.2.1		28c56f7460ad8bfff587ef812f0cf9d329cbc959
com.blr19c.falowp	falowp-bot-plugin-signin	1.2.2		f765652f444b05c73ec6d608a333f0a3cd704993
com.blr19c.falowp	falowp-bot-plugin-signin	1.2.3		bc134e0e59974c0030683a51c4551f0dc1b9aa17
com.blr19c.falowp	falowp-bot-plugin-signin	1.2.4		2c50336e6ca2eceb9d3a7b05c136ca92303219ee
com.blr19c.falowp	falowp-bot-plugin-signin	1.2.5		0901765114b20b0fbedb1784cb25f69e58da2799
com.blr19c.falowp	falowp-bot-plugin-signin	1.2.6		ba70d8d73f85c1d2f591325c05bff767c6054128
com.blr19c.falowp	falowp-bot-plugin-signin	1.3.0		ebb76b9819da73acd9e3bf21c4ac78c6c13a3c0a
com.blr19c.falowp	falowp-bot-plugin-signin	1.3.1		caa1f7f50d20f242222a0a3632b1449c9f2f0745
com.blr19c.falowp	falowp-bot-plugin-signin	1.4.0		e6aadc9290eb4d160eaea4c46b162a6affe00e35
com.blr19c.falowp	falowp-bot-plugin-signin	1.4.1		02e7bb12f10853a54379d3f8851087b29ee14f8b
com.blr19c.falowp	falowp-bot-plugin-signin	1.4.2		7ab8fd364c2ddc900f7b56056e3d63444967843d
com.blr19c.falowp	falowp-bot-plugin-signin	1.4.3		8473f9302a825c44a9e3c66a740d8a3aac84d309
com.blr19c.falowp	falowp-bot-plugin-signin	2.0.0		2881b6d3b72af96a200a2a983e72deb7d3fe600c
com.blr19c.falowp	falowp-bot-plugin-signin	2.0.0-RC1		3da2febf2aa3aa0f44cb2522453d5095f774a435
com.blr19c.falowp	falowp-bot-plugin-signin	2.0.0-RC2		83afd2034552e4756233923603c86c209cb7a428
com.blr19c.falowp	falowp-bot-plugin-signin	2.0.0-RC4		b078d283b482f0e522921164b0f2a2e53ff0902a
com.blr19c.falowp	falowp-bot-plugin-signin	2.0.0-RC5		163d3f778f427063ce01a725281f97f27b33cd9a
com.blr19c.falowp	falowp-bot-plugin-signin	2.0.0-RC7		abd0d87438b0e300865bd85a713c95255a517344
com.blr19c.falowp	falowp-bot-plugin-signin	2.0.0-RC8		6de86f9b2fc3b3630560a8a5766a663d74363f90
com.blr19c.falowp	falowp-bot-plugin-signin	2.1.0		67732d8f54c1a71103f871cadd4a8a3dc0212879
com.blr19c.falowp	falowp-bot-plugin-signin	2.1.1		94742c8af6fecda5cf4e64a99a0b8302110bb019
com.blr19c.falowp	falowp-bot-plugin-signin	2.1.2		028b88cb2afde645951278c10286efb49baabcf9
com.blr19c.falowp	falowp-bot-plugin-signin	2.1.3		b3d89a21402896a96cc88d03a41b30f6b9fdf133
com.blr19c.falowp	falowp-bot-plugin-signin	2.2.0		ab656baf074ea8c84dde80251d382032264bd79e
com.blr19c.falowp	falowp-bot-plugin-signin	2.2.1		8335f12f0fb98e42fb2a678b91501a44a35c07bf
com.blr19c.falowp	falowp-bot-plugin-signin	2.2.3		94c48664d24b642673fb4993218fc96a71dd8e30
com.bryanherbst.openssl-checker	openssl-checker	0.1.0		9224a0120933fc196a4bfdef33dea124a4c49a27
com.bryanherbst.openssl-checker	openssl-checker	0.1.0	groovydoc	4bc76530be0c7cc8923f13d4d5ed299186557122
com.bryanherbst.openssl-checker	openssl-checker	0.1.1		06552e599cf39fe9c6577b3874f2bbcda9529589
com.bryanherbst.openssl-checker	openssl-checker	0.1.1	groovydoc	a0b4c32162a931125c2c4748f6ce17b57980a3ab
com.bryanherbst.openssl-checker	openssl-checker	1.0.0		68819c69b61297d01dcf3041bcbcbe4a505b9316
com.bryanherbst.openssl-checker	openssl-checker	1.0.0	groovydoc	b21270ec36898a47864576948b5f00f585eefdf3
com.codecommit	cats-effect-testing-specs2_2.13	0.1.0		948441c2522596a50b8fbe5b72a5fb7a6a14a3e0
com.codecommit	cats-effect-testing-specs2_2.13	0.2.0		8bc69d10cac42e5a53ed1cbf71b8a28476582752
com.codecommit	cats-effect-testing-specs2_2.13	0.3.0		68368c3a034693f8465b7de7bc73a1a6e05ec3e7
com.codecommit	cats-effect-testing-specs2_2.13	0.4.0		7281865b5eed487cf5345acf21f47eff7d67221c
com.codecommit	cats-effect-testing-specs2_2.13	0.4.1		e8a585290d1680210879d51be7f28f103034da6a
com.codecommit	cats-effect-testing-specs2_2.13	0.4.2		ffd47e5082c44bd35abf0e192e85de5473b846e2
com.codecommit	cats-effect-testing-specs2_2.13	0.5.0		674669b97453c16e61f77f900f991679e9094cad
com.codecommit	cats-effect-testing-specs2_2.13	0.5.1		ab9f616184c9ac36cdf929cdcf663182bcfe84f8
com.codecommit	cats-effect-testing-specs2_2.13	0.5.2		28b734fbde54f85dbd1cacccc27b569374286fad
com.codecommit	cats-effect-testing-specs2_2.13	0.5.3		0cb0d1f68b5ec69310bdd9598e6f2b7ec66ef801
com.codecommit	cats-effect-testing-specs2_2.13	0.5.4		f235dbade6658451709c0655aa2bd48d8f9388be
com.codecommit	cats-effect-testing-specs2_2.13	1.0-23-f76ace5		3aab5829fdfcc953c3dc1a4d9d55d2fc42db2669
com.codecommit	cats-effect-testing-specs2_2.13	1.0-24-af2c3f3		c7ff14d26c8ba555865eb4fb90422d03c43648ac
com.codecommit	cats-effect-testing-specs2_2.13	1.0-25-c4685f2		a1036cc2bd36049a01f1e94df1ae9fad30671bb3
com.codecommit	cats-effect-testing-specs2_2.13	1.0-26-0b34520		9d0cfd08c08cee14edc3bfae6d329c25bf90485f
com.codecommit	cats-effect-testing-specs2_2.13	1.0.0-M1		d2325c38cb989bcf6d5e101fa0ed82a79bd2c211
com.condation.cms	cms-git	6.0.0		3397daa3bebfbc48ab57b58cc44bf711cba8b291
com.condation.cms	cms-git	6.0.1		8f55bd4f057c97743c200d1ae4c7a02c0a195399
com.condation.cms	cms-git	6.1.0		cbf31c20ff63ebeb3659fdae9320ddf7d5c1ade3
com.condation.cms	cms-git	6.1.1		8472517e199216c20e688e9304dc40ea67c950e5
com.condation.cms	cms-git	6.2.0		39e7c6b0c73f1342574431eeb5e4b5f2d73d71e8
com.condation.cms	cms-git	6.3.0		32a271737f1df7c0e40fe0cb075464beed798302
com.condation.cms	cms-git	6.3.1		05bb22387199e28b70b271c2939bb92d14a5ffb5
com.condation.cms	cms-git	6.4.0		13c4b2a6deaef0a5d1562bff3f7649dd7044a9fd
com.condation.cms	cms-git	7.0.0		89173cafdfcd026a4f28ffb06f84786d7c1c481a
com.condation.cms	cms-git	7.1.0		81a9f4e2c9651739f1c02522b035f33981c847cc
com.condation.cms	cms-git	7.1.1		5af7c0e74df586a6d87a99c27aa133124dcb046f
com.condation.cms	cms-git	7.1.2		9abe568ab0d3df0ed0ccf1ae399c1730de3db31c
com.condation.cms	cms-git	7.2.0		43a35a6b9fab188ef671a4573c0c0d07b41b2330
com.condation.cms	cms-git	7.3.0		99f349959631eb9cafd383eeab0e74b3ab8a094e
com.condation.cms	cms-git	7.4.0		9e6ac01e6f4e0e60de84067a213f05d941c70049
com.condation.cms	cms-git	7.4.1		1e1f696544347d247bf4a485af51054032c9c2fe
com.condation.cms	cms-git	7.4.2		d2d1bea48a12d349e557f6cdb7569b5d89b82734
com.condation.cms	cms-git	7.5.0		6e067cb684e80b3cf8c731918a8065e429bec268
com.condation.cms	cms-git	7.6.0		61a8d588dabd81e86abfd1199ac372c4c769d329
com.condation.cms	cms-git	7.6.1		85236ebe81009828ca74443e3d554beed1812eb0
com.condation.cms	cms-git	7.6.2		02ca5781ff25d03fcd5272867c9e5f64c9185630
com.condation.cms	cms-git	7.6.3		53f53c5e40c99e3bb0180bace6c2fda26b1ff824
com.condation.cms	cms-git	7.7.0		ab22a5d06c3b032d67466dd27dd19f169872a4ce
com.condation.cms	cms-git	7.8.0		3edc9e0750941feb69456f7c57a266c638e6f436
com.extole	consumer-rest	1.0.2		b2607681ae3cff4c32a11247ef82aee444df2245
com.extole	consumer-rest	1.0.3		b2607681ae3cff4c32a11247ef82aee444df2245
com.firstdata.payeezy	payeezy-client-spring	1.0		a89aca244c1a0de241dab441e83ce072bb086044
com.gft.mobile	initializer-ui	1.0.0		N/A
com.gft.mobile	initializer-ui	1.0.0	release-sources	6e7dee0f146f3a09a65234290ccab3a3a6b4ba44
com.gft.mobile	initializer-ui	1.0.1		N/A
com.github.scoquelin	kafka-streams-scalapb-serde_2.13	0.0.1		7d57aed13d20505303e21117583172f275b08587
com.github.scoquelin	kafka-streams-scalapb-serde_2.13	0.0.2		bae59950e33b55b79e2e9f0ca889eac2c18a7f70
com.github.shynixn.blockball	blockball-bukkit-api	5.0.0		88487bdf32cce00c54056e5aecbd07df3a157c4c
com.github.shynixn.blockball	blockball-bukkit-api	5.0.1		13ff7dd4b3104ee5745255b6c7ecf2b6cac8e85e
com.github.shynixn.blockball	blockball-bukkit-api	5.0.2		17617947b2818b55ed1b5c9e4587483a7dfe0be0
com.github.shynixn.blockball	blockball-bukkit-api	5.0.3		c7c0e1241b140b23fd89b85ae90a0f4e3e8b57ec
com.github.shynixn.blockball	blockball-bukkit-api	5.1.0		b0f8f282f681bc9d4773c51a1b21b1dda16573cb
com.github.shynixn.blockball	blockball-bukkit-api	5.2.0		5441e84cd71fb9b20f01cdb1f921c1cf22d93933
com.github.shynixn.blockball	blockball-bukkit-api	5.3.0		553b1c004af4399966f19d076d6923aa610baadb
com.github.shynixn.blockball	blockball-bukkit-api	5.4.0		2f2a4ada883ed5d053de8b2f3b95de814b7f1d92
com.github.shynixn.blockball	blockball-bukkit-api	6.0.0		d7642d1d9222bf69a4ee4ab5a7cc82ebccab9284
com.github.shynixn.blockball	blockball-bukkit-api	6.1.1		f21df4c6585df28c33bcccfbb5ba18e13d2b1874
com.github.shynixn.blockball	blockball-bukkit-api	6.10.0		4a8934b6d0455159b7ac7881d23fb4cef188076e
com.github.shynixn.blockball	blockball-bukkit-api	6.11.0		717d4d07df3f6e216b6530928240ca7411759b7c
com.github.shynixn.blockball	blockball-bukkit-api	6.12.0		fdfc73c3ba8560646e89aa9e8b0537442bb2e98e
com.github.shynixn.blockball	blockball-bukkit-api	6.13.0		979ecf752c6aba3c5d0c891f2d4a95300cca1a5b
com.github.shynixn.blockball	blockball-bukkit-api	6.14.0		6830ea29617d9b24027c116742391546b2394cfd
com.github.shynixn.blockball	blockball-bukkit-api	6.15.0		e913889668e3d54e4cc36f35698573169b7742a8
com.github.shynixn.blockball	blockball-bukkit-api	6.16.0		5ec4e5547146f95518253fd7edaf587e6619de77
com.github.shynixn.blockball	blockball-bukkit-api	6.17.0		52e6027ca0f26a5191c6343e17459c5346571b7d
com.github.shynixn.blockball	blockball-bukkit-api	6.18.0		331a22d4feb0f161966a5490ba894f0deb869e1f
com.github.shynixn.blockball	blockball-bukkit-api	6.19.0		b4da3de8d37e4207068f56db6c287aa9ca0b86d0
com.github.shynixn.blockball	blockball-bukkit-api	6.2.0		0c33060614dfaba1fecae304c60828dc1a23b1fc
com.github.shynixn.blockball	blockball-bukkit-api	6.20.0		1e48cddec19a0b8904bacbd15097531e159015b3
com.github.shynixn.blockball	blockball-bukkit-api	6.20.1		3247fe0c009f735e09ac43720956a5812b89851c
com.github.shynixn.blockball	blockball-bukkit-api	6.21.0		21afbd63a94a316804c4e2ffaeb99b4e5dbd461e
com.github.shynixn.blockball	blockball-bukkit-api	6.22.0		cd547e6d9feeeced2f33d34be8534945971b98fa
com.github.shynixn.blockball	blockball-bukkit-api	6.22.1		08f5490f5aaca29db81fef1c3fb7275e43298a34
com.github.shynixn.blockball	blockball-bukkit-api	6.25.0		d0034df4a7c879f747c5ddcbfa1ca33ce35643f4
com.github.shynixn.blockball	blockball-bukkit-api	6.25.1		8e513db79ba957c7babcbfc4a8fb616903996386
com.github.shynixn.blockball	blockball-bukkit-api	6.25.2		e8cc261e0831410784242460466125af20b01428
com.github.shynixn.blockball	blockball-bukkit-api	6.25.3		35403addcd4000bfd9954019ca51b4f6aa1f80b8
com.github.shynixn.blockball	blockball-bukkit-api	6.25.4		09fc8c7ab20c6ac59398e47d71b7092c8105ec9a
com.github.shynixn.blockball	blockball-bukkit-api	6.26.0		0590a8c20b8d968cde44cc4d34bb8adea140c9b6
com.github.shynixn.blockball	blockball-bukkit-api	6.27.0		58a9f123960d9f275bb4307585e173811065e911
com.github.shynixn.blockball	blockball-bukkit-api	6.28.0		f7aaf654f2d1448bf81f36283f15c67eb2e87fa1
com.github.shynixn.blockball	blockball-bukkit-api	6.3.0		9127585629807799ccbef9abdda7339c374e4caa
com.github.shynixn.blockball	blockball-bukkit-api	6.3.1		01439fb8081919b9137a66b4e0a00e6b52d9a7b2
com.github.shynixn.blockball	blockball-bukkit-api	6.4.0		b22382cf7dd5c7f876ec2912080b2c77bb61d407
com.github.shynixn.blockball	blockball-bukkit-api	6.4.1		693ea19feb6b2f9017fc6beff1d6a244c1e47e25
com.github.shynixn.blockball	blockball-bukkit-api	6.4.5		1cb1a4ba5e01ba247caea9b3a338dd054bd8f4be
com.github.shynixn.blockball	blockball-bukkit-api	6.5.0		78ccc10cf91ef028b2202065b0be71981ea4fa26
com.github.shynixn.blockball	blockball-bukkit-api	6.6.0		3bc11c7cc8d516485fbb1f0a2783e1124a56ff6f
com.github.shynixn.blockball	blockball-bukkit-api	6.7.0		6570d81ee6122f5894617d2c227181682330fd5b
com.github.shynixn.blockball	blockball-bukkit-api	6.8.0		cbdf529a514b5d30256f6c431baeaa6606c058a9
com.github.shynixn.blockball	blockball-bukkit-api	6.9.0		70318f1d83be3740e97a8cf9d614a7510b4b4336
com.github.whyrising.kedn	core	0.0.1		998086a3358207727b4a78e62360dcba5232b9a6
com.github.zhkl0228	unidbg-parent	0.4.0		N/A
com.github.zhkl0228	unidbg-parent	0.5.0		N/A
com.github.zhkl0228	unidbg-parent	0.6.0		N/A
com.github.zhkl0228	unidbg-parent	0.7.0		N/A
com.github.zhkl0228	unidbg-parent	0.8.0		N/A
com.github.zhkl0228	unidbg-parent	0.9.0		N/A
com.github.zhkl0228	unidbg-parent	0.9.1		N/A
com.github.zhkl0228	unidbg-parent	0.9.2		N/A
com.github.zhkl0228	unidbg-parent	0.9.3		N/A
com.github.zhkl0228	unidbg-parent	0.9.4		N/A
com.github.zhkl0228	unidbg-parent	0.9.5		N/A
com.github.zhkl0228	unidbg-parent	0.9.6		N/A
com.github.zhkl0228	unidbg-parent	0.9.7		N/A
com.kubuszok	pipez_3	0.1.0		2d090bc1bdcfe72bf0e3edda4c0f70119ef4f107
com.kubuszok	pipez_3	0.2.0		03d1cdb58f6ec5d5ea062ea9f2305ea25a340516
com.kubuszok	pipez_3	0.3.0		41331288bd1f87a2334a24d66baab3a90f15af16
com.kubuszok	pipez_3	0.3.1		07b2d4ab9ab2b20691d461155bf3a4dc91d0b075
com.kubuszok	pipez_3	0.4.0		d55092c5c8f7074b072ba1a8c96a7c5c63ae9dc4
com.kubuszok	pipez_3	0.4.1		c954686f9d07f46411b258e386fa8e3e506b7484
com.kubuszok	pipez_3	0.5.0		96099e46ba634c2c2abe39ebe83abc94f18019bd
com.kubuszok	pipez_3	0.5.1		95937b88063e8e38100c527c697fd8ba0dd712e4
com.kumuluz.ee.amqp	kumuluzee-amqp-rabbitmq	1.0.0		dd113a03a68b08a2effaaed779a7adc6c0639621
com.mangofactory	swagger-springmvc	0.1.5		be331cedf7640068a9115841c3811fafe0d0b697
com.mangofactory	swagger-springmvc	0.2.1		1c6c0e4ed5f1e0b2e7413158a9783e891a6a18d9
com.mangofactory	swagger-springmvc	0.2.2		9075580516914eac7363bf7ee55661c5d3314c3d
com.mangofactory	swagger-springmvc	0.2.4		33d1d8eb7cf90f65361decee5a4d33ea04616889
com.mangofactory	swagger-springmvc	0.3.0		88362c99c16f1878d1497a7b396c1adf43f0d64f
com.mangofactory	swagger-springmvc	0.3.1		c8752d13b5f26359c6d5c0ac9b58ea79174100dd
com.mangofactory	swagger-springmvc	0.3.2		51f36d396a2a73d8b0eabfe9a1ba1cf7d46d8675
com.mangofactory	swagger-springmvc	0.3.4		e429e53c0b84f6f706f70668cd73fd33e2693dce
com.mangofactory	swagger-springmvc	0.4.0		56722578cf19c3ea8a9735de3c9aa46f10644500
com.mangofactory	swagger-springmvc	0.4.1		c51adcade559c2d50c7443ac22e256083a634c82
com.mangofactory	swagger-springmvc	0.4.2		5b8425277c2f43c6ffdf25d43c7ec9cc28b751ca
com.mangofactory	swagger-springmvc	0.5.0		afb77279a7b42d595b7b17bef06c66ccb13317d0
com.mangofactory	swagger-springmvc	0.5.1		ea4585cb83facf2c53594ba65fb5e0f6db6850db
com.mangofactory	swagger-springmvc	0.5.2		b8949673483f116f7d885cfdf9bfcc7f37bc4a68
com.mangofactory	swagger-springmvc	0.5.3		d75e0b1835ebad26beb4ba0853c4a7a21c938963
com.mangofactory	swagger-springmvc	0.6.0		233031be3b4809ca88cf09a8975a6aebb2a1c52c
com.mangofactory	swagger-springmvc	0.6.1		2552f6f38caf511377d36e095b07038f9a292b31
com.mangofactory	swagger-springmvc	0.6.2		dbf01b488426d0a61f4433a03e81944e64b966a2
com.mangofactory	swagger-springmvc	0.6.3		d02ff9946afa77ac4b1a52bb882bb905769680b5
com.mangofactory	swagger-springmvc	0.6.4		d4c752da27e3fd6d789a52ef6c49525490d90d11
com.mangofactory	swagger-springmvc	0.6.5		fe9af3d6c318d310142c3c10f0e11ea8791b6c54
com.mangofactory	swagger-springmvc	0.6.6		3ce71e5b000f56285f05d021f7a5a341b3921a36
com.mangofactory	swagger-springmvc	0.8.1		9443d7c3c3d79e6b577a8cbda4c4b828c3224f29
com.mangofactory	swagger-springmvc	0.8.2		31349fc483ae1e18f45c50419be15d18b614ab29
com.mangofactory	swagger-springmvc	0.8.3		a1ad6655b5195b50957917614007741fbc1059f5
com.mangofactory	swagger-springmvc	0.8.4		6293927710b056c51171b17346044cd2f0c9ceeb
com.mangofactory	swagger-springmvc	0.8.5		9891f71dd155c19e3262de53e6ec0e6b004bc983
com.mangofactory	swagger-springmvc	0.8.6		b127fcb5d2c2e74adfe12ac2e7ec2cdce5b1db35
com.mangofactory	swagger-springmvc	0.8.7		71a1167aea8dfb631fd82d02d7fe5b57e58f3ba7
com.mangofactory	swagger-springmvc	0.8.8		cb4b5a9563dd2eeb1d64648ad42cd52fd15d0efc
com.mangofactory	swagger-springmvc	0.9.1		ab57e66f3ac0b64e91bd31214dc2bd9e23fb9c9a
com.mangofactory	swagger-springmvc	0.9.2		3c81e49d060bafd3ed578f5cdb3e308916b83aa8
com.mangofactory	swagger-springmvc	0.9.3		e926b38188412b19e14b9391bcd5a6798f36d4f1
com.mangofactory	swagger-springmvc	0.9.4		615a43f169d62d06cf6e6ef040be55981544ba97
com.mangofactory	swagger-springmvc	0.9.5		89271a637ae467075e36dfbf057478d0a70b934e
com.mangofactory	swagger-springmvc	1.0.0		87466fb0879f84c4816d4151b83736ab50997e94
com.mangofactory	swagger-springmvc	1.0.1		ab3a6e5c1647dd4bace8f7524fa35baf3ed12f42
com.mangofactory	swagger-springmvc	1.0.2		aa907b28cdb551c378a4ee61e3e5150b3083ee01
com.mayakapps.kache	file-kache-okio-only-watchossimulatorarm64	2.0.0-rc01		N/A
com.mayakapps.kache	file-kache-okio-only-watchossimulatorarm64	2.0.0-rc01	metadata	5b2bd028b4385ead56915e609fe16296ec687d10
com.mayakapps.kache	file-kache-okio-only-watchossimulatorarm64	2.0.0-rc02		N/A
com.mayakapps.kache	file-kache-okio-only-watchossimulatorarm64	2.0.0-rc02	metadata	c6a802966745d983d026b25ea8a7c4efbcaa44f2
com.mcsherrylabs	openstar-node-extra_2.13	0.7.7		1583c7c1e3a3ce8e7d53b081e86119b4756e2a99
com.mcsherrylabs	openstar-node-extra_2.13	0.8.0		f3d5954ca7e0d37f16ed9db6279434cc29a1c2fb
com.mcsherrylabs	openstar-node-extra_2.13	0.8.13		93855bd9d0382b36020155d613fe6e3e0bb75330
com.mcsherrylabs	openstar-node-extra_2.13	0.8.14		405d2f10be2d7b1318d2e05538693317753159ce
com.mcsherrylabs	openstar-node-extra_2.13	0.8.16		a82329f369284e55a95cc9973042dc874f0e96f4
com.mcsherrylabs	openstar-node-extra_2.13	0.8.20		67845586472082c431180d3ebbc18d5a63549c7f
com.nosolojava.fsm	scxml-java	1.0.1		N/A
com.outworkers	phantom-jdk8_2.12	2.0.0		456acd1095de3eca0c48160f0b6de602fb471573
com.outworkers	phantom-jdk8_2.12	2.0.1		b3136af269ddf67c6c3765eeecaf87fc864b6c96
com.outworkers	phantom-jdk8_2.12	2.0.2		f38ddbb1b599c6db36d33a4289805b402a7d5853
com.outworkers	phantom-jdk8_2.12	2.1.0		12c6796e07f5e7bb1b9c4d6997518a29ee5bb5c5
com.outworkers	phantom-jdk8_2.12	2.1.1		6215ac2993eecb4be9f1fa7c496943db82b467d9
com.outworkers	phantom-jdk8_2.12	2.1.2		57fa607271c964477014516e5513f4c362be7740
com.outworkers	phantom-jdk8_2.12	2.1.3		1cbbd0b89b1526300416a4db44b42c9108a78784
com.outworkers	phantom-jdk8_2.12	2.10.0		7a86c31035617b4cb89416a00d505c8106487e8f
com.outworkers	phantom-jdk8_2.12	2.11.0		edb24ea97b038a756d25cfd10e6ee89f5e82750a
com.outworkers	phantom-jdk8_2.12	2.11.1		b8b9b89f47effe9c2072a8f49d4ad677380be88f
com.outworkers	phantom-jdk8_2.12	2.11.2		b336a3d81bb5248ccde3697ef37a62bdc89f3e7a
com.outworkers	phantom-jdk8_2.12	2.12.0		d53146d9193694831d82711cf4a7cf242cae0fda
