cn.entertech.android.compose-video	base	0.0.1		N/A
com.nryanov.feature4s	feature4s-zio_2.12	0.1.0		e0bcc1e2eb7ff2e4c4d716c208eb883c96dae500
com.nryanov.feature4s	feature4s-zio_2.12	0.2.0		e59d358c855e7941e704660b0c0e33118e05658a
com.nvidia	rapids-4-spark-integration-tests_2.12	0.2.0		141f023f06b368a6587717666f42cb1026209ccc
com.nvidia	rapids-4-spark-integration-tests_2.12	0.3.0		db3952e34692272787c4278cb9568d3bd696428a
com.nvidia	rapids-4-spark-integration-tests_2.12	0.4.0		ed5deb87df003a29e03dbef4d8b323e64facf526
com.nvidia	rapids-4-spark-integration-tests_2.12	0.4.1		aa4715426f79508ce815bd763dc6611f7c9cbd4b
com.nvidia	rapids-4-spark-integration-tests_2.12	0.5.0		31b4ba33be3b9d2cbb3280c3956fddc65938d02d
com.nvidia	rapids-4-spark-integration-tests_2.12	21.06.0		3e00814b3bbdcce5764bd4c3382f2af070ea11a3
com.nvidia	rapids-4-spark-integration-tests_2.12	21.06.1		dfa55754b0cc2e0400c1cd32b1f091c4d17e9ef3
com.nvidia	rapids-4-spark-integration-tests_2.12	21.06.2		ab7ac156a7de4787d54e5909e271e1d61becc97c
com.nvidia	rapids-4-spark-integration-tests_2.12	21.08.0		bc975f0ab8186f239c9df5c6b895c89ddc094c40
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0		273cdd67d5f6059955baeca2597438c1b639e52a
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0	spark301	273cdd67d5f6059955baeca2597438c1b639e52a
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0	spark302	bc7c314149fc3f9dd361c81c662a825b9a86129f
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0	spark303	0b7ec3cf5691951808c96044da754ce48cd0aa99
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0	spark311	52f83a0ddfefd8bf0489be10f572c4711ded0f4a
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0	spark311cdh	3d6502f1f0b8eef6cadb08bc254e215a5b925155
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0	spark312	7ec475a4903a4f604f8a91ce1b70bd2fd7a2816e
com.nvidia	rapids-4-spark-integration-tests_2.12	21.10.0	spark320	89f27ac413ff7ab78b600a5092f1c51389d8ac77
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0		2dddf4bf24746e1813eff99ab370faa7db801d8d
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0	spark301	2dddf4bf24746e1813eff99ab370faa7db801d8d
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0	spark302	19edab59f6e300bc65344db84db1058515de7ef4
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0	spark303	f9184251ee652534e724f26d8af9d7d32813e568
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0	spark311	27d3fb1883c5e728ae060d26a5e242325131271a
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0	spark311cdh	04c883e0f15f944c9539d08563255ee959798581
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0	spark312	655335484dbc0d9e7707ced65ae66223f90e8818
com.nvidia	rapids-4-spark-integration-tests_2.12	21.12.0	spark320	1762aa765d3c1086fa92fb2399a86bca6d657848
com.puresoltechnologies.purifinity.server	passwordstore.rest.api	0.4.0		b62185855249532773ce0cae8f951c7a964044f9
com.puresoltechnologies.purifinity.server	passwordstore.rest.api	0.4.1		dfe0edd823964517aee55ef48e921b9e37dc2e31
com.reprezen.genflow	standard-gentemplates	0.0.1		N/A
com.reprezen.genflow	standard-gentemplates	0.0.10		N/A
com.reprezen.genflow	standard-gentemplates	0.0.11		N/A
com.reprezen.genflow	standard-gentemplates	0.0.12		N/A
com.reprezen.genflow	standard-gentemplates	0.0.13		N/A
com.reprezen.genflow	standard-gentemplates	0.0.14		N/A
com.reprezen.genflow	standard-gentemplates	0.0.15		N/A
com.reprezen.genflow	standard-gentemplates	0.0.16		N/A
com.reprezen.genflow	standard-gentemplates	0.0.17		N/A
com.reprezen.genflow	standard-gentemplates	0.0.18		N/A
com.reprezen.genflow	standard-gentemplates	0.0.19		N/A
com.reprezen.genflow	standard-gentemplates	0.0.2		N/A
com.reprezen.genflow	standard-gentemplates	0.0.20		N/A
com.reprezen.genflow	standard-gentemplates	0.0.23		N/A
com.reprezen.genflow	standard-gentemplates	0.0.24		N/A
com.reprezen.genflow	standard-gentemplates	0.0.25		N/A
com.reprezen.genflow	standard-gentemplates	0.0.26		N/A
com.reprezen.genflow	standard-gentemplates	0.0.5		N/A
com.reprezen.genflow	standard-gentemplates	0.0.6		N/A
com.reprezen.genflow	standard-gentemplates	0.0.7		N/A
com.reprezen.genflow	standard-gentemplates	0.0.8		N/A
com.reprezen.genflow	standard-gentemplates	0.0.9		N/A
com.reprezen.genflow	standard-gentemplates	1.0.0		N/A
com.reprezen.genflow	standard-gentemplates	1.0.1		N/A
com.reprezen.genflow	standard-gentemplates	1.1.0		N/A
com.reprezen.genflow	standard-gentemplates	1.2.0		N/A
com.reprezen.genflow	standard-gentemplates	1.3.0		N/A
com.reprezen.genflow	standard-gentemplates	1.4.0		N/A
com.reprezen.genflow	standard-gentemplates	1.4.1		N/A
com.reprezen.genflow	standard-gentemplates	1.4.2		N/A
com.rickbusarow.autoreset	auto-reset-junit4	0.9.0		f6a23dcb145570e940bddc4800779bbd4e1269b6
com.softwaremill.sttp.client	zio_2.11	2.0.0		ef80605a40a97a2853dbd35c74c375ed8f812c64
com.softwaremill.sttp.client	zio_2.11	2.0.0-M1		87475edee17ab5d0b91abbdb7c29987a15664182
com.softwaremill.sttp.client	zio_2.11	2.0.0-M10		0c4da60d943de1efa2fcafdf8ff5c91a87557a71
com.softwaremill.sttp.client	zio_2.11	2.0.0-M11		97250e43b1962f63054891fed303b5663b777c8e
com.softwaremill.sttp.client	zio_2.11	2.0.0-M2		8687a0e733b48ae30230190ec5adf79b8591ffa6
com.softwaremill.sttp.client	zio_2.11	2.0.0-M3		5b8084e79f148ee86de3d3a1eddc780eb91f85b2
com.softwaremill.sttp.client	zio_2.11	2.0.0-M4		4a5fa41d6410f8fffa9d9634a383ac568ed231a0
com.softwaremill.sttp.client	zio_2.11	2.0.0-M5		a2cc011a2aec704d26fcddf96dbbf632f09c10e1
com.softwaremill.sttp.client	zio_2.11	2.0.0-M6		99c72455ea4981955a2827cdbecfb8990cee49b9
com.softwaremill.sttp.client	zio_2.11	2.0.0-M7		7b43f3fce8660dadf74f462b3ac86e4fe51c0663
com.softwaremill.sttp.client	zio_2.11	2.0.0-M8		57ccb5681f1fc08c40fb8226f095dbd8fd1e3c81
com.softwaremill.sttp.client	zio_2.11	2.0.0-M9		3aed9b1f0e5e5af6082282d339ed08cf78cfbcb8
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC1		0046545c1068fefbd0431015070ac980e2832f29
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC10		ba31e3a7429d5ba0e3ed03b558d3a5718f90d396
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC11		ed5a91d07b8343425d6ff95907a124dd6657c820
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC12		2624ce1d9a085d5c7b85200e16d73abad99b4426
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC13		0b34c7c7ead566523bab24e651d803d484aa3edc
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC2		7efb8a50aa40789be096bb7454e5dc77d9351b1a
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC3		5c83279a15a2441f6efd2274e038fc5965962fe7
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC4		ab690c40101a06b88ee20763311c2188e2a16c8d
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC5		b53498dd1e19cef65f110cd7735fadd0e77a76f7
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC6		f0d2ee826c15e31fb873ccc7de569d5fd16bdb9f
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC7		16335d9a3f78b3fef3f015b8bff612cc5f6391b0
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC8		27f9ed71114c7137fb070cea197e271715e50de1
com.softwaremill.sttp.client	zio_2.11	2.0.0-RC9		ae94a9192df8d5458a58bdc9c335242b72d570ac
com.softwaremill.sttp.client	zio_2.11	2.0.1		b2e28027d48afb3cab534da8ba521c3eebcbde1d
com.softwaremill.sttp.client	zio_2.11	2.0.2		61a9358fdc10f299d3d0cb70c737964dcefec633
com.softwaremill.sttp.client	zio_2.11	2.0.3		75d87b44fec3adc657d7fde57cf22be333561b62
com.softwaremill.sttp.client	zio_2.11	2.0.4		f4728a7b9420a99a84592799050307acc9b309b7
com.softwaremill.sttp.client	zio_2.11	2.0.5		a1364b70e1844975dc7cad5bd22b539711256598
com.softwaremill.sttp.client	zio_2.11	2.0.6		1401cd03a3d226ca72fd96b937da268d49f66833
com.softwaremill.sttp.client	zio_2.11	2.0.7		98d6d7cf6de08ee20175d64e33a9cecaa91a003f
com.softwaremill.sttp.client	zio_2.11	2.0.8		4eadf5174f534954dc06d70b531f6da57546478a
com.softwaremill.sttp.client	zio_2.11	2.0.9		b4b64dec7986edd1c704a513e2515a470a37bada
com.softwaremill.sttp.client	zio_2.11	2.1.0		b8d6dcb6f4918f564f5120c7c9e32f1e9baf2c7e
com.softwaremill.sttp.client	zio_2.11	2.1.0-RC1		c0d80df736aaa68fb56119bf6c80f736f9831bb0
com.softwaremill.sttp.client	zio_2.11	2.1.1		b57ae68cc9671072a22789515cdf546f22bf12b4
com.softwaremill.sttp.client	zio_2.11	2.1.2		1dbe1492aaf621797740f0762faf2d10bae86f0f
com.softwaremill.sttp.client	zio_2.11	2.1.4		0b7a809ee11391c19ecdbf6d3b0348d5231ba9e9
com.softwaremill.sttp.client	zio_2.11	2.1.5		64eb53d1d66e057368408f7033b054fcc10754a7
com.softwaremill.sttp.client	zio_2.11	2.2.0		0050fa7e1f520938fe1027ec835a5f5b8c03970f
com.softwaremill.sttp.client	zio_2.11	2.2.1		b89507d15198b54b7dddec2cb14af3a01ea39e4c
com.softwaremill.sttp.client	zio_2.11	2.2.10		1c9441e40247e7fa379a9ae7c8f1936b1af42791
com.softwaremill.sttp.client	zio_2.11	2.2.2		7b57a6a8881bf73222e380cdfe7eb9ed8ae3740f
com.softwaremill.sttp.client	zio_2.11	2.2.3		7f6ab3cdc52bac68c74d1a83048632768539d2b1
com.softwaremill.sttp.client	zio_2.11	2.2.4		84e88893265ca93a374148da3e4d19f874975f82
com.softwaremill.sttp.client	zio_2.11	2.2.5		2a3910f0f1e9db52922a301580e9d3040f1957ab
com.softwaremill.sttp.client	zio_2.11	2.2.6		fb53c4b4d931876539f19bcdbe603a551041941b
com.softwaremill.sttp.client	zio_2.11	2.2.7		7918cf9c0149f8de6217aac060cd7102d8697767
com.softwaremill.sttp.client	zio_2.11	2.2.8		2009b8aef7116ccaebef8cdbc686bc1e8d66f206
com.softwaremill.sttp.client	zio_2.11	2.2.9		fc0226d3420af7d09f1160b877567cdbcefb7396
com.softwaremill.sttp.client	zio_2.11	2.3.0		46f7ded7966bd03200cfe91ce785b9c3d34b061c
com.softwaremill.sttp.client	zio_2.11	3.0.0-RC1		6a24bc47666b0cf572b0d8660b0a900e4de1d017
com.softwaremill.sttp.client	zio_2.11	3.0.0-RC2		c6a0e3a49f2c51a586136219ff7edb4b1d3917dc
com.softwaremill.sttp.client	zio_2.11	3.0.0-RC3		ad7eb70d8f072a31a5cfd3d13c870d82518794e2
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0		8e493e08ebb8e332c515112d9036f2bbc47fa5fa
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M10		f4d850a6f13445b1bc4fd24e3b030a088e70ac65
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M11		205cf96fb7a2d07c1fce09bbb8d7397f50546fb2
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M12		24ca27eaa085ac4af4fbb4508659c699bba29cad
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M13		149dcc2d1ee4ea354ef8804d4168aca0ed0264f9
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M14		1e105e7ce7a5ee2e3fbe8a6dabbe33ea98cfe563
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M15		891889b03ad94878aa7dfb79826f10a10c3482bd
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M16		fbc423fa892f75b1d30d167ff82565db1320c2da
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.0-M9		15eb3f968fe0251ec3023c61902ea5d5d6ae0b3a
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.1		18443f9d683dc4d6142f8cefb9705810568c5702
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.3		bf9acd4359df62cb8cb8e1f806d13218c9f75b7b
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.19.4		8ea71829b2a57e1ece90d16e59cf6645fec5ec47
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0		53051c597cbac6fe5cb380b6bc6477a0ec42e457
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M10		03631f0c4823c2d77677755ea0a220f41f1c8785
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M2		8fb93697eada14d1cf3dd741ec4b70fad81d41c9
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M3		740e343f9ab34785bbe50df23814ce3ab0d8985f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M4		352e45b86dd013e6a458f399cad49486ee7ce7a7
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M5		7c1fc6b6a15464703ff709ff7e78536084185bab
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M6		6c84e88e3f937ffcbddbba36db5886c1cd2cd26b
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M7		8eeb5b68444b4674af3796089e8836afd4d0aa6d
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M8		ec997bff6f7bbde85b41de07b91a99974913fdca
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.0-M9		691e046f3e6ec5fcd44fd44dce5549a6e6e03ec9
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.1		e85ac59b93b2d643b7543c41a6ac9c478ff39b56
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	0.20.2		03ac72d92761058c4ec2f2bd9fda5309c68672d6
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0		cad10280c925e045f913a2b2e028f0fef65bf795
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M1		f0c8c9be363855bd18796bdcd30179c353251492
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M2		0b2ae9ac092a21d53576c81abb9f728ee4d4a172
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M3		1aca0bd49e668f8a447fa5aa90a8d3e7cb3b0b00
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M4		5e77949f56d5212dfea1258dd817287453eefc06
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M5		9b4ece46c97cfca58aeaddfd3d355a01f4cea91f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M6		5122cb582629b976fee8c212bac059b165c673f8
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M7		cfc912a0aa05b786a8edde164846665dc89fd6db
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M8		c737d3209f8a2d1493aa3c42bc65a6cbccf0ad47
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-M9		6cdb932ae2497b271f6cce81d1622a7ee3c04db6
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-RC1		fc1ca9248c81a8678a682ccf1c4ea8ad3ae67a29
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-RC2		a59895211d9f9079c88c057aa28e23c0b473e59e
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.0-RC3		edcdf180aa219d08ff743b2ec4910b0a8314f0d8
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.1		a7d928cbfe1db938997264d53ba3679a05a818f4
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.2		6fb70cda5a7e9463c30a0b5b06c7cbf1f330ff90
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.3		6df267746b56c61f51260a078fc9bac20f3ab1c8
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.4		6344de7723c1f4d42bb30ec511d987ab2e2a6b89
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.5		085efed4a4ad77fd5fbc52169bbb8030e6f2ac0f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.0.6		8c600d2eeb4e99e3a3422f4d110f9992ef5f473c
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.1.0		39ce1025901c999df916de7fade93ac77c89bb25
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.1.1		effcb8f7b74df4b423425c6c98eeab932c229b3f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.1.2		ec402c18a9c3c99e6d51021ee968190c4de62e65
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.1.3		a319d37643f9cb8e80b7c90b54a12710206da3b0
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.1.4		e504f5ff1699cd19878156963554cda1d5e16825
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.0		036915dac2cbfdacdabdf73dec5ee63ccee58fa0
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.10		0105db9a1f471029ba664f035522050db33a9adf
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.11		543a957164637b93af292f5b55b411398aad47d1
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.12		76058a28deaee5e372160a952475128d148de1d9
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.13		0804b343886415f11687223113c60f184b686ab7
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.14		c46f75943d63c827cd9416da30cb1fad55392b1b
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.15		5493fe3980733823e1fea671c5d1c5954859220f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.3		cdc41a16c1924bcf5ca21d81d27088fba065ab84
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.4		706660e63d55da799aa585abca71d8435db9fa09
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.5		5ae51325e46d46dc748228cfba1066e4cb3a814c
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.6		0b63da017eebee6a7fda3d2cb0288e54b8fc222f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.7		3b7e6e3814a7c83c7111de54921829021177067b
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.8		6943387912e488935ddffcfc3a1bd840877b8234
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.10.9		28491117a47b094f9345edaf3ffef0a57d662e6e
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.0		287b49270cef49bc393081443994f81446139cea
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.1		bb7f2e75e467423628103f571fab41ebba62cc82
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.10		689dfa706c948c157657f3181b5e07d4d1b72898
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.11		7604b43dbc58ecc339f1d9a6f5fe3d3050218cee
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.12		10a4800bc8854cfb2073d65c1c9ddf213dea62dd
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.13		53f0f42a30bc0c6bfddd09f97fae977782b7528d
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.14		66b5a9921e3398319b8ba7e73a502349dc45eae5
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.15		8107c306460c6e540dd92401dc77e5812a0f1636
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.16		c472fa2691ca533c85cb9808dd2a7dc7635d74ec
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.17		ab57d7e17e585489660e2f03e25103dc28095781
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.18		da6ce51e371a7da423ee7d149449d6a0a7471843
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.19		ef9dcf0dca322b11866fee6e3cca1aed318dcc3d
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.2		7aa64460f978e11de4a3b56724bde0d2afd49f55
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.20		8921284ec9f01e93ed29a0273d769540f3e97098
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.21		40a62ed3966700bcef4ee93acbf668afbc462f54
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.22		68c3444887d222529ef0ed02f52458a068fcc72b
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.23		6c5965aa382ff62cb953f8f5ee00c31fdeabb9f6
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.24		03a78948309a4bf6bcc3f5188f511f9c335068f0
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.25		ebe5dc1b74f472d1955d9300090e5317fed67108
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.3		ad2f31bdc30a9dcf89966564b8b9e9a442f3d720
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.4		7679c6e7d6e0f767ab56781542afa1e52195079f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.5		791510d6b6ef665ec3478fdf06d4108fd89b4141
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.6		294a0f8b4d18ce8e3ad56dddc151cb51e6a74884
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.7		62b5c6a7fe9c778ad5936fe3c8a93052380a7831
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.8		c454aa3ad272a23dcd276ce7c003fa58e27c89d1
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.11.9		e433c07dc1a2ceb4fa1713d5f19c19f853b64f8c
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.0		e171fb00dbe19ac2fc1b43e9d6edafb4af746ae7
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.1		0b85e51151d9a08b28af0ed3f791c042a3092bb7
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.10		a259d5ae93c3355f1fe853556c275fc956ce2778
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.11		4ebb688a8650ca4d7a24caba3cfd8b2f4dc4c324
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.12		5c4f7c5ce217c395d18541e0acb4e28e554676f3
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.13		bfda9661b33b663152785246b21e4c75a41f667e
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.2		9bca9247dc93a3f076ad795ce9b028a2f1fd36ec
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.3		877397f010de7d6861df032d04545093144c38f8
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.4		9bb18a3e3f3d237bf1a15b069c3eccc203ad9c12
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.5		43cecbe776ff396a5206de4a261afdd47435502b
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.6		4a8f49763fe2cbf470fefd57f457bfedc118922d
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.7		2dd0f023c6aa42ed65a482863e357075f7f4dafd
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.8		e4bd7135c1bdf5a34380faf5e13f4d16357170c2
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.2.9		6f036435572d65f4bc04d58da931d0201308ee97
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.3.0		74224842896991d504f8e0e88191c2a71db755e6
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.4.0		1ced85719e91c15a9c20276832e6750edcd6da7c
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.5.0		66ec4988bf6f8fe30c5559515a52318e40d53720
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.5.1		92494cf83c199768af3714e468d115e5863278df
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.5.4		cf06fa582e9f6ca81b88ac64fe6de0c696d38db3
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.5.5		45bd273b36118684b1b9557a36e61cdd1cb71ec4
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.6.0		90a643097e763d5f1e7e29680cea6fdaaa183f1d
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.6.1		2163d588fb4f7a387a042b253ec4bcee988e24a5
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.6.2		75c5acd3cd9a4fd9093f71b289d21b41b7bf6462
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.6.3		e092d20009aef9bef58fb9c41c3930c48611ba6f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.6.4		61fbc07fe67ea3b46dcaf7cc12bab45a72ad606c
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.7.0		8d66df5ca1fd1113120f56c70926f86e0d567fca
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.7.1		5e06aa855ea4838d36cc37fd8b8298f9c1f09687
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.7.2		827c04bebc1ea81e7df8badc2f12a5ea0cb29ba3
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.7.3		622fea055b95440a0d836e7dbe95b3150ccf8f6c
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.7.4		45e932c8e387544e0fee8a23d850dae3b4c2470d
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.7.5		8bffe88a3ab8875ffdd3fd3d8d1269891b1bfc07
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.7.6		36e0df4768c626089a37d212da26454eb0633f4f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.8.0		61aa1eea582be0d785fc4a1ae52fb1eb4d1f018b
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.8.1		d431a3e46f3932978d55b1a49d3724e5715649d4
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.8.2		6d4c3a1f539d80b133f3b607eafd2e2e6fbf45b0
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.8.3		3ba5a9535a9e186cb38993e12619e8d3fbc1b66f
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.8.4		e0d674baa43bd15f088281ca6a4ded1f55ea3d2a
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.8.5		3a85cea29396dc2559ce48bd6040736e957af6e9
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.9.0		c63b8c69f584e5d0f3e20670dcf3b11c51072bf9
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.9.1		9fda82979a2a3098f87366d311f40f4d444380aa
com.softwaremill.sttp.tapir	tapir-netty-server_2.13	1.9.10		cf0ea8270fb9c9dfb17a9fd6defe7e0aa0cac468
