be.atbash.jakarta.config	config-parent	1.0.0		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.4		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.41		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.42		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.5		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.51		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.52		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.53		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.6		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.61		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.62		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.63		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.64		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.65		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.66		N/A
io.github.cnoke.ktnet	api	1.1.0		N/A
io.github.marwin1991	keep-changelog-maven-plugin	0.1.0		074575a22abfec838f5eedd400675bc21506b190
io.github.marwin1991	keep-changelog-maven-plugin	0.2.0		d0617324fc477576ee259035e4c7650fdc92c8d0
io.github.marwin1991	keep-changelog-maven-plugin	0.3.0		dc87d624f2d55d57f8bcb66e18bccfb4f753b94e
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.0		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.0-beta01		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.0-beta02		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.0-beta03		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.0-rc01		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.1		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.2		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.3		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.4		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.5		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.panpf.sketch4	sketch-http-ktor2-core-desktop	4.0.6		0b6a3fce9bcfbae40bca4e1022e14e972c5188f2
io.github.yakovsirotkin	machamp-client-mysql-spring-boot-starter	0.0.26		8f9c38cedafad89b6e182ce0e7b2db49a694a35a
io.github.zamblauskas	scala-csv-parser_2.11	0.13.1		0f21dd3b5de325355dadc8ae76320e79c46c1572
io.humble	humble-video-arch-x86_64-apple-darwin18	0.3.0		ae8acf237b3eb06335491acc68777d0b413a0e2c
io.kotest	kotest-extensions-koin-iosarm64	6.0.0.M2		N/A
io.kotest	kotest-extensions-koin-iosarm64	6.0.0.M2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.kotest	kotest-extensions-koin-iosarm64	6.0.0.M3		N/A
io.kotest	kotest-extensions-koin-iosarm64	6.0.0.M3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.kotest	kotest-extensions-koin-iosarm64	6.0.0.M4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.mantisrx	mantis-connectors-job	1.2.1		c98aef7072ec95025f2ca85926567d3113a587a9
io.nstream	nstream-store-rocksdb	4.10.18		a0f7a85e60ebf4334f8c6ec526f021b6068776f7
io.nstream	nstream-store-rocksdb	4.11.19		072cf50803b8012f78f9fe90a2333d93b5448ff1
io.nstream	nstream-store-rocksdb	4.12.20		8b656413d47b6221f0f0b34f4a623baa1ba980c1
io.nstream	nstream-store-rocksdb	4.13.21		1e78d33a039b993b595ce0f030c706e3e2ac3f8c
io.nstream	nstream-store-rocksdb	4.14.22		22db70bb5327427e955f74f507c36218de85593b
io.nstream	nstream-store-rocksdb	4.15.23		fb65ad67c6772048273291ef7781bd013ef95875
io.nstream	nstream-store-rocksdb	4.7.10		48da27b5b6cf1140adabf63250d5fcd5b2041fee
io.nstream	nstream-store-rocksdb	4.8.15		1a3dd23b3477fddc8131181ea2a2e7d023ae97e9
io.nstream	nstream-store-rocksdb	4.9.16		5dccdb01223312c854942659b30d03a5763b1959
io.nstream	nstream-store-rocksdb	4.9.17		5ae3fd91e8eddbc12e6a01eaaf5e5bdcb7a24114
io.relevantbox	fcm-kit	3.2.10		N/A
io.relevantbox	fcm-kit	3.2.11		N/A
io.relevantbox	fcm-kit	3.2.7		N/A
io.relevantbox	fcm-kit	3.3.0		N/A
io.relevantbox	fcm-kit	3.3.1		N/A
io.relevantbox	fcm-kit	3.3.3		N/A
io.scalaland	mdc4s_sjs1_2.13	0.1.0		936e85a6c46163c477d10d489f27e0768ba920d2
io.tesler	tesler-dictionary-links-all	1.0		b9ce8eafe5f216a3e26b53dd7bf5cb9f61122439
io.tesler	tesler-dictionary-links-all	1.0.1		f54797b4d0e89707485b45c943a645c2b6a220e1
io.tesler	tesler-dictionary-links-all	1.0.2		383b062fd9accad963e0b4365bc84f1292fdf9d8
io.tesler	tesler-dictionary-links-all	1.0.3		44d898a1efbff5ab87598784f9fcdaae2ca8be7d
io.tesler	tesler-dictionary-links-all	1.0.4		f3fd9c7c0def0ce6ad1adc91ac55219de97c7852
io.tesler	tesler-dictionary-links-all	2.0.0		942052fe014f6eb7cf801ebf5adf063098396799
io.tesler	tesler-dictionary-links-all	2.0.1		c9955850803d7d1de242694227a6d101b57b2756
io.tesler	tesler-dictionary-links-all	2.0.2		b66ac5d4ac9343ed93ef264e77447bae4a036911
io.tesler	tesler-dictionary-links-all	2.0.3		ce4d19e84a4f2689deb6270b7095d914d7663bf6
io.tesler	tesler-dictionary-links-all	2.1.0		de33e788f6801360b74976294d8327adfe1b50fc
io.tesler	tesler-dictionary-links-all	2.1.1		b86a2d472f62a2c0cb8496804da2a06b82d383f1
io.tesler	tesler-dictionary-links-all	2.2.0		72e17a58d00e6e981be79e6210c3aa016acc78ea
io.tesler	tesler-dictionary-links-all	2.2.0.RC1		3b89614a93317b41df52f3e7140dc40ba69b46e7
io.tesler	tesler-dictionary-links-all	2.2.0.RC2		ad1a899a3dd62c29f6ad26f4e97278fc3a6db456
io.tesler	tesler-dictionary-links-all	2.3.0		1b1094fc227a0c8847549702f4a08459bd351dde
io.tesler	tesler-dictionary-links-all	2.3.0.RC1		d79eba0cd9610f402349d342bce2a08f1f60a99d
io.tesler	tesler-dictionary-links-all	2.3.0.RC2		f6d9023147bf87f60dc224fbda35513dfb47962d
io.tesler	tesler-dictionary-links-all	2.3.0.RC3		d43b15cf25b4e27b124facb9be32aad77824e08b
io.tesler	tesler-dictionary-links-all	2.3.0.RC4		8b3e63c51d7d2e83c0166b61af9d9c281d612aee
io.tesler	tesler-dictionary-links-all	3.0.0.0		069e7a4f232991ce9cdd43d199f5f8b08bb8b427
io.tesler	tesler-dictionary-links-all	3.0.0.M1		f37dc6f942f2b7a65fc80050550aed35154c6390
io.tesler	tesler-dictionary-links-all	3.0.0.M10		7595081fe5859438a6b15f17652829e12f8ea57b
io.tesler	tesler-dictionary-links-all	3.0.0.M11		d3a2d0ba3fef15aeaff2bb7f2966ab9353ea97ae
io.tesler	tesler-dictionary-links-all	3.0.0.M12		95e861187fcc54283b52aff32c630d0c351a614a
io.tesler	tesler-dictionary-links-all	3.0.0.M13		a0dc4f878d9fd2eb54a18865a20bf08149126dd9
io.tesler	tesler-dictionary-links-all	3.0.0.M14		e0c974c31088bceebdc18adf8e44eda7349c7261
io.tesler	tesler-dictionary-links-all	3.0.0.M2		8e56db4f5bddd738da18eb2cacf253d1d65df8eb
io.tesler	tesler-dictionary-links-all	3.0.0.M3		3e23b89ecce47e9f6112a348558b9ccb57072cf3
io.tesler	tesler-dictionary-links-all	3.0.0.M4		9a2f7b00c3656d46f6e33a589fc54394d57fc93f
io.tesler	tesler-dictionary-links-all	3.0.0.M5		30df283ee1d5368ef77681891a2dded16e5b2f78
io.tesler	tesler-dictionary-links-all	3.0.0.M6		9970d24277d48da403a47165ec3306387f8aa1ff
io.tesler	tesler-dictionary-links-all	3.0.0.M7		b661c7f10b1921863a6b3c54bce46a473760143c
io.tesler	tesler-dictionary-links-all	3.0.0.M8		a61701b081602c7abe745b78b20b67f0de6d4915
io.tesler	tesler-dictionary-links-all	3.0.0.M9		1eac8bcf92ffde2e4fcaa8f34dc12d66614d8d69
io.tesler	tesler-dictionary-links-all	3.0.1		2b4447e03949543f69552186449091767b5f8a6d
io.tesler	tesler-dictionary-links-all	3.0.2		e2aa3131ba05f8fe7a8e982fa3ea2b3c26d07a83
io.tesler	tesler-dictionary-links-all	3.0.3		bd2ba43ea70f01da85a08fc853adda3c1e85a4a3
io.tesler	tesler-dictionary-links-all	3.0.4		42a56f43e715d26e92a2162936ba5b62992dad8e
io.tesler	tesler-dictionary-links-all	3.0.4.M1		0764c851bc8500bbe7db3bfce2db95bcc49612cf
io.trino	trino-mariadb	379		06b6df884c9988312f3bbccc385a74273c291555
io.trino	trino-mariadb	380		f35398987b45df5ce9f0e7c7c4c3d33b5d75d151
io.trino	trino-mariadb	381		beae525cd06ea8fba93d71465809d1c5fa5f41ca
io.trino	trino-mariadb	382		6bc85452954ee8d762e876fc903b61a272ae6537
io.trino	trino-mariadb	383		c1788901d00bfb31a711d88d9021eb8368ac289e
io.trino	trino-mariadb	384		7f677c577b571046e5ce901b96beb0c3016f9da5
io.trino	trino-mariadb	385		6e802eb8e264718d6b4b64ba9727319efaf47731
io.trino	trino-mariadb	386		1859f1ff3c503d3e98a3f309a4de18980879b39c
io.trino	trino-mariadb	387		10ace6c95bea101cb5a8e4761f29c374b66c1249
io.trino	trino-mariadb	388		c76f62363d979d83e64405845c83c80044651cc4
io.trino	trino-mariadb	389		dfd57ec1d166a31559e36164adec9e9e44206d8c
io.trino	trino-mariadb	390		81ce6c7d02db7d2901bf822ff7c19a1b0bab8011
io.trino	trino-mariadb	391		d745b26db9640a3f263cb10b74ff5816af2cce56
io.trino	trino-mariadb	392		b137d6c78e844b45008e67c70b569270b1661fc4
io.trino	trino-mariadb	393		4525b3274aa9bb7fb34ff0fb5dbe44c75a47df07
io.trino	trino-mariadb	394		cf61413c10e4a58fdf58ce925e75f1645d48550a
io.trino	trino-mariadb	395		b827a5e193af404dc151a66d4d3d2c2b144c17e9
io.trino	trino-mariadb	396		786dfcd89b27afd46eeb4dec4ca9fd49e3f06665
io.trino	trino-mariadb	397		65ddc6269138814cea9edb5fdf872a9c3dad87b5
io.trino	trino-mariadb	398		03ebd1bece6e661c571bcf7a37eaba351420544a
io.trino	trino-mariadb	399		4cf4de29cd75048271c5701edf74161cbdc1f120
io.trino	trino-mariadb	400		c9277a8d62ba2da37c42e8935ccf2063458666b5
io.trino	trino-mariadb	401		04d2df57d57a4ae8f29366833de0febab999f241
io.trino	trino-mariadb	402		68925724b29c9b26af9b93ecd2615c77f5c2cab0
io.trino	trino-mariadb	403		ebef4131ae8fdb9080ae444a7dabb84397478827
io.trino	trino-mariadb	405		4f23e87b8a078218e8635c232ff06f0d22b427ad
io.trino	trino-mariadb	406		056391ba54489e74b4ebf5ab7a2e5875c9943a81
io.trino	trino-mariadb	407		c4a98eda7af22dd450eaea45e1bd98ff9ae9a60d
io.trino	trino-mariadb	408		104f79c6504b682daf657faea41f308030831628
io.trino	trino-mariadb	409		21c71903823b95cc9628fdc0d775490d94263069
io.trino	trino-mariadb	410		6f6eaa377e8bf56c0cfdc63eeec340da7455a850
io.trino	trino-mariadb	411		62840bedb865f5c6c6a12744331b890e202ed402
io.trino	trino-mariadb	412		abfc3cdac90b0441c758e668f1a623666f2441ca
io.trino	trino-mariadb	413		f1a76b4ff08e96ed8fd9c99487a5effb8b0f1b41
io.trino	trino-mariadb	414		e730cc37efb8f86444ec3278ce50a7acf71b15ef
io.trino	trino-mariadb	415		79e58f92b472bba43cc70cd89c0d9eb2d03a6a50
io.trino	trino-mariadb	416		27b5f1309943c87529506a0ed24d7791a9fb2db4
io.trino	trino-mariadb	417		7bdf10447d0ef53b035fed685292ad10e69e2301
io.trino	trino-mariadb	418		734ad8a6d6f6cb7cd3cae6854134a24bd9151e24
io.trino	trino-mariadb	419		fee6bf45c86a1053adc74cfeeacbc0285213a397
io.trino	trino-mariadb	420		c39a0fd5e2e2c658954e2c7aaf4c467aa4b15eb5
io.trino	trino-mariadb	421		2ed4efe1e3b25716bb8a60e57a96caca9e72aa24
io.trino	trino-mariadb	422		b54355675358f608972db371d18bd65c06c3d5b4
io.trino	trino-mariadb	423		29ea8a3c321ed0ed74ee0edabb0daaded5879abb
io.trino	trino-mariadb	424		8c1ac314844932ee626737cbf9565f3fdfaccdd8
io.trino	trino-mariadb	425		46ca3058297a4d4e11c0e071b9890b8631fd9a71
io.trino	trino-mariadb	426		8949aacdcfe07fcbef201a28f06acff5e78986a8
io.trino	trino-mariadb	427		545d53b94309ba840c95f02a4f42a5873b204fac
io.trino	trino-mariadb	428		d95c662169b490e059fb85c23acff6a6bd83f191
io.trino	trino-mariadb	429		4829d013d5a8727121e88b565f4f1d42a559cb28
io.trino	trino-mariadb	430		3609bc82d4a95f3684d648ff243bda85dfacfb06
io.trino	trino-mariadb	431		c77f482cff67e9f3925a773fa8d75fa48c656a2b
io.trino	trino-mariadb	432		c5861631b93bb4df2a669b2948996215b654b5a0
io.trino	trino-mariadb	433		f464f934dd0f83877664b7ba529a9e2b9537aca3
io.trino	trino-mariadb	434		b790a97aea9f70a64b3a186c711801cd940eb986
io.trino	trino-mariadb	435		e92afd9dd3f8d1d690a04c0e9afb09e3af6fff5c
io.trino	trino-mariadb	436		b1f9800bf3525684259e666d53a63c7e59abc08b
io.trino	trino-mariadb	437		ae2dc0301c8142a994ff5db9df7b53609bbb5607
io.trino	trino-mariadb	438		45543456a253fd7e20676256025d65a3a9b6a68f
io.trino	trino-mariadb	439		09edbb0e3d473c858f0dab1a3dd7801eb28ae412
io.trino	trino-mariadb	440		d66cf1e0d40bfe6ccd931cf6d5eeee3d51f1d5fa
io.trino	trino-mariadb	441		841ff0f43251a465096fcca2112c9f4ba7fd17e4
io.trino	trino-mariadb	442		0b2c161a513d261b22dc9bb408667fd794e3a2bb
io.trino	trino-mariadb	443		d25fea55f16f423ad95e9953d57082f2b11b91c7
io.trino	trino-mariadb	444		5e1ca559734eaf20199f47cf321c25648aa87826
io.trino	trino-mariadb	445		78ee2822eef78b042ab33421499648c4eab35a7e
io.trino	trino-mariadb	446		17b579f9f4466f8cf02a23db65bc640d7d142329
io.trino	trino-mariadb	447		44b39b6d78a5fa5dee9e91141a37d6b3606f5ffa
io.trino	trino-mariadb	448		abaec1106db14ea43a60f0d4cc7a577a5e060ab4
io.trino	trino-mariadb	449		116ea29e24626791141f4b46304fa03bb314fafa
io.trino	trino-mariadb	450		e9a92703c10542952ed09d14fc647c34902a3cd0
io.trino	trino-mariadb	451		c78d0d69480b86b57cdfdc3111dc29d446719cdb
io.trino	trino-mariadb	452		ef57097a162c87e4753997e0d197264cefbd96fd
io.trino	trino-mariadb	453		0e98bbd99930c2a4176d298436d9d90b855cc91c
io.trino	trino-mariadb	454		41e9008592f830227b9bde61d635522425bf7058
io.trino	trino-mariadb	455		ceb7821f7b1cef1e256968a171fae0e79d1537ea
io.trino	trino-mariadb	456		61a57b27f72a93d2db931bd1ac764a91552bc4ca
io.trino	trino-mariadb	457		6c332310196584de1eb45bc1f8b6e0be723d5e82
io.trino	trino-mariadb	458		dcf84aaa7c0c9fe1fe80feb64d1a09f43189e874
io.trino	trino-mariadb	459		5dd17d2d209efe84cdc167e99c0768186dbd607e
io.trino	trino-mariadb	460		21d8e22b73ac468cbf9012cf49e5477a0c000b0d
io.trino	trino-mariadb	461		31377d754ace826c5597327d9f9975d2738eaee1
io.trino	trino-mariadb	462		61e518422280b687d0b38363f7989f4bd2f1a677
io.trino	trino-mariadb	463		ab88f5bff15506a4dddb867afc51e3194bcab76f
io.trino	trino-mariadb	464		64317cab5ce17eab5e0d58b8042490b5ce5a0184
io.trino	trino-mariadb	465		3c033d939d42b9593f6256f9f23672cd08deb752
io.trino	trino-mariadb	466		e0a30a308e0822fd48d1194e779727930e202c15
io.trino	trino-mariadb	467		9e2cf2406b4b89e6a2130c607099409ae865e077
io.trino	trino-mariadb	468		8da2e6469e57274637839004188300cd3fd2f561
io.trino	trino-mariadb	469		c5b063755e6e1d3412634e98d0464384ba3e42d7
io.trino	trino-mariadb	470		d68d9d04b3e268fc07b6bdaa8f03a39779c9caba
io.trino	trino-mariadb	471		ef61582343b535c936e2a884a745b2f521c09b43
io.trino	trino-mariadb	472		c319c4a5af52a958be030dcd445decacde8afec5
io.trino	trino-mariadb	473		901c36984feb6a73e40ed433d4d3938ad75dadb8
io.trino	trino-mariadb	474		2eee4599b8a584af3419af3222cc306eddba7d2b
io.trino	trino-mariadb	475		66cbd0c7e977526fb7437eb30f06ab588c706e0f
ma.ju.fieldmask	fieldmask-starter	1.0.0		N/A
ma.ju.fieldmask	fieldmask-starter	1.0.1		08478c13a77d8a6c44a029719cc4a42a87372d99
ma.ju.fieldmask	fieldmask-starter	1.0.10		966fe76855d92db4207e4ef02b1d93c00535edeb
ma.ju.fieldmask	fieldmask-starter	1.0.11		ee528a80cce7623164a79a2b7df0714b4e04493e
ma.ju.fieldmask	fieldmask-starter	1.0.12		18ead485142ca38218f0f036de0bc2229531b7c1
ma.ju.fieldmask	fieldmask-starter	1.0.13		c72803b4c391e72d953bb5c58d61d9e29909203e
ma.ju.fieldmask	fieldmask-starter	1.0.14		eaff18c7b1e79195b6ddc11280a914a06555fb28
ma.ju.fieldmask	fieldmask-starter	1.0.2		a04b8d5ae684af07a97bce5e868a399bb114e632
ma.ju.fieldmask	fieldmask-starter	1.0.3		cba267091ff8090684331b4ce38a1abce43308cc
ma.ju.fieldmask	fieldmask-starter	1.0.4		d47dce868cd61a6c2e47c16a7f8029838fe0df31
ma.ju.fieldmask	fieldmask-starter	1.0.5		2ff8795c7ce51c6c5880346c33abcb8ebff06bac
ma.ju.fieldmask	fieldmask-starter	1.0.6		ecc6c3b987329b77434dabdb7dbefa1e42ae0188
ma.ju.fieldmask	fieldmask-starter	1.0.7		1f19b1e3d6c82e61c15680e5af5f769b5d715b7b
ma.ju.fieldmask	fieldmask-starter	1.0.8		88fb5ca4dd000ed32aeda6ed19cb53d0b2ab6a0b
ma.ju.fieldmask	fieldmask-starter	1.0.9		8ab2523dee2b22c1a5a27664040de655592234f9
net.jetblack.feedbus	feedbus	0.0.1		N/A
nl.rabobank.oss.rules	rabobank-rules_2.11	0.6.0		07c6cd838a790e474bcc7985c32bf81a74747cf7
org.apache.archiva	archiva-lucene-consumers	1.1		1dce9b508d66301343738a97a3a3bedf797cdd6c
org.apache.archiva	archiva-lucene-consumers	1.1.1		a0d8eeb9895548cd71007af5af1eddf5ebce57c5
org.apache.archiva	archiva-lucene-consumers	1.1.2		7d639e3d68557c64b7f714bcc46e66605a0bb7e1
org.apache.archiva	archiva-lucene-consumers	1.1.3		3163f1f200e5c76dd8933b14ffe3425f29a3d8ac
org.apache.archiva	archiva-lucene-consumers	1.1.4		a3a1e9f41dd900617ba26706e635ac45b0c38453
org.apache.archiva	archiva-lucene-consumers	1.2		357509407931d79ecfe27e230a9bb0b706cc767a
org.apache.archiva	archiva-lucene-consumers	1.2-M1		7992cbcecd0e1863e82d59435e13c30f7593f229
org.apache.archiva	archiva-lucene-consumers	1.2.1		4805c909d3a9b186b485bce8c23ddf1056613f19
org.apache.archiva	archiva-lucene-consumers	1.2.2		06856d18abf6f30cfa77cf8c46bdf43833e52f87
org.apache.archiva	archiva-lucene-consumers	1.3		fb85d7674fd7e0b24dd2699e62c7871bd6c27a86
org.apache.archiva	archiva-lucene-consumers	1.3.1		733a4822cb88034ddbea967a375b00265bf75fe9
org.apache.archiva	archiva-lucene-consumers	1.3.2		b3c1b7f4af61863f03c58bb8a5f33da2871edaec
org.apache.archiva	archiva-lucene-consumers	1.3.3		c573460aaf5dc7113d69f096d62875dd13742336
org.apache.archiva	archiva-lucene-consumers	1.3.4		8c763b6564d24970eb3bc915b189b296935bc19c
org.apache.archiva	archiva-lucene-consumers	1.3.5		bf211321fd04ce1af2ef5824dc4a521021f813ba
org.apache.archiva	archiva-lucene-consumers	1.3.6		2bafe4fffaa46375f693aad0a51cf8d02d86b449
org.apache.archiva	archiva-lucene-consumers	1.3.8		c6f37376c059da24924aa30efb11430b604fa875
org.apache.archiva	archiva-lucene-consumers	1.3.9		cdd6b47afe79d1477d6875482492cf065c34acf3
org.apache.archiva	archiva-lucene-consumers	1.4-M1		686ee5598aff129b2d95461a644b4bc0896f4609
org.apache.archiva	archiva-lucene-consumers	1.4-M2		8d5dea285b864ee714439d6bd625ddf58d56cb19
org.apache.archiva	archiva-lucene-consumers	1.4-M3		5c06f51fdd5891315215bf82705b426f03d0c70d
org.apache.archiva	archiva-lucene-consumers	1.4-M4		0277a7ed74675dbaa7104a3bde31170ce47397f6
org.apache.archiva	archiva-lucene-consumers	2.0.0		a87ab5c0991e2daed5582c8990b472a078d2070a
org.apache.archiva	archiva-lucene-consumers	2.0.1		ade662f038cc1a7b4388aff5b84b398250d76cfe
org.apache.archiva	archiva-lucene-consumers	2.1.0		72f0220b5b349a234ff829e9c1d61732354594f7
org.apache.archiva	archiva-lucene-consumers	2.1.1		0f23f20c9cd1b3c4fea2f76ae61e006125b27e18
org.apache.archiva	archiva-lucene-consumers	2.2.0		40fef54b7ec0c704791280b37ca088fca9a53588
org.apache.archiva	archiva-lucene-consumers	2.2.1		b03fa625f49327e3162f04547ae86f40488e1b2a
org.apache.archiva	archiva-lucene-consumers	2.2.10		N/A
org.apache.archiva	archiva-lucene-consumers	2.2.3		b4e7c8857bd438eb9d55a89c903481b90b936823
org.apache.archiva	archiva-lucene-consumers	2.2.4		b2c98cb1119275ad4099b6d9397876e43edcbab6
org.apache.archiva	archiva-lucene-consumers	2.2.5		N/A
org.apache.archiva	archiva-lucene-consumers	2.2.6		N/A
org.apache.archiva	archiva-lucene-consumers	2.2.7		N/A
org.apache.archiva	archiva-lucene-consumers	2.2.8		N/A
org.apache.archiva	archiva-lucene-consumers	2.2.9		N/A
org.apache.cxf	cxf-rt-rs-sse	3.2.0		df852502287b0ef44dc1ec51e0f1127b704de222
org.apache.cxf	cxf-rt-rs-sse	3.2.1		644947dc712efd6ad4efb785955e7ba28d7b4511
org.apache.cxf	cxf-rt-rs-sse	3.2.10		d45b4063510ac9a1a4749652034af8fd17c85c2a
org.apache.cxf	cxf-rt-rs-sse	3.2.11		f89f27e618b6723da9d359b9bb72cbfc3ec1dfc1
org.apache.cxf	cxf-rt-rs-sse	3.2.12		509fcd005d2d1336b85e093be825705689c8c2ee
org.apache.cxf	cxf-rt-rs-sse	3.2.13		0e225fe3c117eed37c3755b89aecd3fe95285278
org.apache.cxf	cxf-rt-rs-sse	3.2.14		5a0c2d7da2aced6210c81f0dcc23c1730e008df1
org.apache.cxf	cxf-rt-rs-sse	3.2.2		c697f75f6f348a79f0546b88fd3be0e9ef06674e
org.apache.cxf	cxf-rt-rs-sse	3.2.3		7574d48a9137b611f33a1353e9a02d8088d547c8
org.apache.cxf	cxf-rt-rs-sse	3.2.4		558728a5650d8aa8b6f1ae1c4f7fb3d106e45cd1
org.apache.cxf	cxf-rt-rs-sse	3.2.5		4b9cd36c9a2838cdd4bcf6cd21e3b1124e469373
org.apache.cxf	cxf-rt-rs-sse	3.2.6		e9c42e6b2b2390c7ce540c2d0ae9e883b25ad757
org.apache.cxf	cxf-rt-rs-sse	3.2.7		61b55b0e0179b3b550a2174f104a42e2643b25c3
org.apache.cxf	cxf-rt-rs-sse	3.2.8		d53bb72d60d9998483b9638305b0beb650d2badb
org.apache.cxf	cxf-rt-rs-sse	3.2.9		6b3782cdfd529499917b9cedac82b1d22553476c
org.apache.cxf	cxf-rt-rs-sse	3.3.0		5568902270c4971704c38e710d10909d87541644
org.apache.cxf	cxf-rt-rs-sse	3.3.1		7674eab8d289090c8ba9cd38c2133e631de25553
org.apache.cxf	cxf-rt-rs-sse	3.3.10		c7bb88b01c97e0d7664934f40324ff8487f12f0c
org.apache.cxf	cxf-rt-rs-sse	3.3.11		4976f499482cde5fdf0051328a40d21128a38148
org.apache.cxf	cxf-rt-rs-sse	3.3.12		6a19ad24d4bc657ee378741c9e8fa5a1c497d509
org.apache.cxf	cxf-rt-rs-sse	3.3.13		01a186262a2b96b27b126b6b2bbad1149b55e698
org.apache.cxf	cxf-rt-rs-sse	3.3.2		483c96f56c1bab6545d73ab8143a5f2a85cd0742
org.apache.cxf	cxf-rt-rs-sse	3.3.3		df7c9b002fef774b97b847fab906c3add2a181ff
org.apache.cxf	cxf-rt-rs-sse	3.3.4		24afba9ba4c1283937d1747ae17a3a72c2895cb0
org.apache.cxf	cxf-rt-rs-sse	3.3.5		6a84c5ebcd70aa2f789e233b0d4d01b11c2f1227
org.apache.cxf	cxf-rt-rs-sse	3.3.6		b90c03276d12b038858117f6ceb906695825cd24
org.apache.cxf	cxf-rt-rs-sse	3.3.7		7dbdc22f0f156b1c71294fd67b61f2e6e916e8d1
org.apache.cxf	cxf-rt-rs-sse	3.3.8		edc6729b738a0cd6a2be66ec96ef386918c108cf
org.apache.cxf	cxf-rt-rs-sse	3.3.9		0627f44be9c788a2bdaf02391b34fcc589e4e7de
org.apache.cxf	cxf-rt-rs-sse	3.4.0		96cabd3d75e0d5c964dfd4b2bb07a66a8689982e
org.apache.cxf	cxf-rt-rs-sse	3.4.1		fe11c41f9240be27ba1bc12953cbfa298c952fe2
org.apache.cxf	cxf-rt-rs-sse	3.4.10		2dedfaa90e9d590e4e845cf70f4c5a17b4bf4a57
org.apache.cxf	cxf-rt-rs-sse	3.4.2		495df5548894dc2a7d105b3e7b6d6c961ebb95de
org.apache.cxf	cxf-rt-rs-sse	3.4.3		0485e3706552eebfd07381931ce122d2545e415f
org.apache.cxf	cxf-rt-rs-sse	3.4.4		0c258c4f2eb55a7c3af6d5d7b13407405edc6faf
org.apache.cxf	cxf-rt-rs-sse	3.4.5		6c75711a9a64c903dacdee15d34edce288f01cf2
org.apache.cxf	cxf-rt-rs-sse	3.4.6		1c366236c900a748d22c1386c6361d00bf44d2ff
org.apache.cxf	cxf-rt-rs-sse	3.4.7		b9f6edc537625311e7b6f98a065cf1866d67a430
org.apache.cxf	cxf-rt-rs-sse	3.4.8		0f4143f6ca788ff64e009510a169699ebf2c59dc
org.apache.cxf	cxf-rt-rs-sse	3.4.9		85ebc1221589f2d7f089dd1e0a16de36fa4c30ca
org.apache.cxf	cxf-rt-rs-sse	3.5.0		804f2eaf4a50eabfb5c71d6f6ee7cd153ab89d92
org.apache.cxf	cxf-rt-rs-sse	3.5.1		b4661063b151ba6f58dcbefd8107da671ece5f91
org.apache.cxf	cxf-rt-rs-sse	3.5.10		0c86824f8ba3b5aa3196ee2713cecc9ba8fc7ece
org.apache.cxf	cxf-rt-rs-sse	3.5.11		654677c1229b8465f2d69e2911ede4acf13d9be9
org.apache.cxf	cxf-rt-rs-sse	3.5.2		93de089c2a004efb82cdc808679231079e2caa5a
org.apache.cxf	cxf-rt-rs-sse	3.5.3		69c73f50f22e786ae507cebdec05bb4912fe53ba
