app.bondar.gradle.git-version	app.bondar.gradle.git-version.gradle.plugin	1.0.0	-	25d175af013c7eb9b2d2d586f548176d7dcd9c43
org.webjars.npm	vue-template-compiler	2.5.22	-	b9dff63067342060a60b03827288ee5e8ae0380b
org.webjars.npm	vue-template-compiler	2.6.10	-	bcc48f589340d3d2197d19d5b316ad809c5e13e2
org.webjars.npm	vue-template-compiler	2.6.11	-	1184924c6e254998ef840dc2f5bbae56287f302b
org.webjars.npm	vue-template-compiler	2.6.12	-	a25c63e51cd1666c0e5e1aeb42f3c14125cc9e20
org.webjars.npm	vue-template-compiler	2.6.14	-	5054fdfe498de0e5f8c1bb2d9def0bd4ae87b0ac
org.webpieces	plugin-properties	1.9.1	-	04a31bf846e477f1a1ad19d41165bb0ab776e9c1
org.webpieces	plugin-properties	1.9.127	-	57f81625a5bd7145c321a57b7829665cb64d6aaf
org.webpieces	plugin-properties	1.9.128	-	2ac4263b7e2aa7b70e0c675715fc3b55625c69e9
org.webpieces	plugin-properties	1.9.129	-	ac7794949c9c1ad588591f77dea923bb4656f223
org.webpieces	plugin-properties	1.9.130	-	5f9b02bf23aa4499c76d0a34f8bfd734930cfb48
org.webpieces	plugin-properties	1.9.131	-	12c841b50a207d8d78a8967a82817eff2fd41748
org.webpieces	plugin-properties	1.9.133	-	70e4f664cb9c8ac3df0147720a51702787444165
org.webpieces	plugin-properties	1.9.134	-	e535e9a5dad939940b1e604d3f3d339cfbbaca76
org.webpieces	plugin-properties	1.9.135	-	766145a97208876ab5c1e34ef08051c8e4e59213
org.webpieces	plugin-properties	1.9.136	-	1805bbf0cde5446387f349cfcf5ed259ba3a184a
org.webpieces	plugin-properties	1.9.137	-	fa728aff7bb2aa8357bb21436bcc8675d116f79e
org.webpieces	plugin-properties	1.9.138	-	e377a299070b7405d7883fa70bce076a5f33d2d9
org.webpieces	plugin-properties	1.9.139	-	4ad13baac3c1457d5d6e15c0daf85a974d66c01d
org.webpieces	plugin-properties	1.9.140	-	78df37d723937511df5fff00c261fec4ca834676
org.webpieces	plugin-properties	1.9.141	-	76c4ae6ae3db876e51f68a48588bff3b26cf1b6e
org.webpieces	plugin-properties	1.9.143	-	54e367ec0c0bd2875e20b7a33e49f85f6ec1e082
org.webpieces	plugin-properties	1.9.144	-	a5d5386cce630435822c52fb0f0bba4de41f0fd4
org.webpieces	plugin-properties	1.9.145	-	dd52e9708dd53716c5aa68af4a17523553190585
org.webpieces	plugin-properties	1.9.146	-	0c453d69b5f3aa65ae042d1c599214ada7d833b0
org.webpieces	plugin-properties	1.9.147	-	4e8a6bf63c4448b4791197e19d6071c98c3e581d
org.webpieces	plugin-properties	1.9.148	-	89c0116c7571303dc4584501720f237665de74a6
org.webpieces	plugin-properties	1.9.149	-	a24b2a715d0647072376c89a750ce7ac517a7c57
org.webpieces	plugin-properties	1.9.150	-	caabff4298424da395fcd2de1036b511de6e3d02
org.webpieces	plugin-properties	1.9.151	-	032c97402707df8330cb43e75df6daa6070d8ab1
org.webpieces	plugin-properties	1.9.152	-	f0349e3e9ca10d8a87728be0d960a70254d8d2e1
org.webpieces	plugin-properties	2.0.1	-	85d7d168c47d8541a96f493e538468e86341452a
org.webpieces	plugin-properties	2.0.148	-	cfd3f781c95f8c74fdcacb6d83d9d2ec36a5d841
org.webpieces	plugin-properties	2.0.149	-	a5cc3877f9d7afab17693ac252b72085875260a1
org.webpieces	plugin-properties	2.0.150	-	733fd9c9345dab9d846422654c7b2cf2afd7b22c
org.webpieces	plugin-properties	2.0.151	-	796697cb13a0a237e5e5b72f8751c3ca1f7b8a56
org.webpieces	plugin-properties	2.0.152	-	0abf183649b7ce3377490ab653320ac60a2a0dae
org.webpieces	plugin-properties	2.0.153	-	8ea64b6e4778119ae1ee97b524c05623f39d2d9e
org.webpieces	plugin-properties	2.0.154	-	318528082840723c3028aa22ee7b6508068cf612
org.webpieces	plugin-properties	2.0.2	-	b57fd5dd417e3279f780868fa69c122244c9e7e4
org.webpieces	plugin-properties	2.0.3	-	91bf5de7b0aed18e74a6cca5239e85c761264846
org.webpieces	plugin-properties	2.0.4	-	1a289ee3018a3b4951b7bd41ada29a6f2d15855d
org.webpieces	plugin-properties	2.0.5	-	c45c3cdc6048279b80dec3424e12fc8208bfdfaf
org.webpieces	plugin-properties	2.0.6	-	131c34ef5cd34d5f19401927f4f100e41281e3ce
org.webpieces	plugin-properties	2.0.7	-	c595b7480653a71c18eca48de2a0c045ac8abd5d
org.webpieces	plugin-properties	2.0.8	-	2c07bfbbb699b149970c87a270b7e2ebfda85c5e
org.webpieces	plugin-properties	2.0.9	-	542a7d2efa21f85faf1ce67c35d07482dbe1ec96
org.webpieces	plugin-properties	2.1.0	-	9f5903638e18ddbbf7c8ea1f7dcce7ce12f66526
org.webpieces	plugin-properties	2.1.1	-	e48259a1f80d325e98f001510dae9b6ed52504b6
org.wicketstuff	wicketstuff-sitemap-xml	10.0.0	-	01bf2452e4c43600638eecc6fa8db13103678a7f
org.wicketstuff	wicketstuff-sitemap-xml	10.0.0-M1	-	e8a79189366cca7d2a983780f40ac7490642a448
org.wicketstuff	wicketstuff-sitemap-xml	10.0.0-M2	-	3d17ab1448949de7ba6edfe8b34c3b9b58e6453c
org.wicketstuff	wicketstuff-sitemap-xml	10.1.0	-	03a6f7e0704b31a7543a6fed88b753ddb2afc6f7
org.wicketstuff	wicketstuff-sitemap-xml	10.1.1	-	f41ad30b44fd6f5cfbbd319a31d64d3e75593c9a
org.wicketstuff	wicketstuff-sitemap-xml	10.2.0	-	270e5cc6ba195d6c9cb856d15503f24664a2549b
org.wicketstuff	wicketstuff-sitemap-xml	10.3.0	-	e69a9c9c55b1843796f0e9d719c4b06fd923058c
org.wicketstuff	wicketstuff-sitemap-xml	10.4.0	-	00483612f04c359e1492daad97896fe60bd3aa47
org.wicketstuff	wicketstuff-sitemap-xml	6.10.0	-	764662714c4ff39c0c8143a97bc750e509b98628
org.wicketstuff	wicketstuff-sitemap-xml	6.11.0	-	be7527f3209f0ae01e0164c58665aeaf95705646
org.wicketstuff	wicketstuff-sitemap-xml	6.11.1	-	4a9b41d46ad0d5bb022e079730013a140f5a6bfd
org.wicketstuff	wicketstuff-sitemap-xml	6.12.0	-	e4f979f7e86b629a7cfce0a77e796f3db630f253
org.wicketstuff	wicketstuff-sitemap-xml	6.13.0	-	27c4ca43584016b37428a09bd6bc1b2c72178f1e
org.wicketstuff	wicketstuff-sitemap-xml	6.14.0	-	9ce971c1c637b056735036012eb1aaf140679652
org.wicketstuff	wicketstuff-sitemap-xml	6.15.0	-	e864fd4a119af1471498d53dc77d7f95f87f0333
org.wicketstuff	wicketstuff-sitemap-xml	6.16.0	-	5cf22c75a90bc031063960bc0d05658b99be4e1e
org.wicketstuff	wicketstuff-sitemap-xml	6.17.0	-	769d3576488a957dd1b783182e831ae82d52fe5e
org.wicketstuff	wicketstuff-sitemap-xml	6.18.0	-	25142e243777f1d91929238d22b369a811b19d58
org.wicketstuff	wicketstuff-sitemap-xml	6.19.0	-	a4745632e1884296a378c169acd0d63de4272ee7
org.wicketstuff	wicketstuff-sitemap-xml	6.20.0	-	e19d62806f92300150e6c1b107e7168483a944fb
org.wicketstuff	wicketstuff-sitemap-xml	6.21.0	-	e1463be2504971f9b52dbf6b0b332aba42548965
org.wicketstuff	wicketstuff-sitemap-xml	6.22.0	-	57f665f080c768d0b24538dd41ee4df3e547a132
org.wicketstuff	wicketstuff-sitemap-xml	6.23.0	-	cee62244f9a0c5b5dab462a5c829ceec573fd308
org.wicketstuff	wicketstuff-sitemap-xml	6.24.0	-	3d127b1fffc256fa9c7ebcb91c74e2e159f05eda
org.wicketstuff	wicketstuff-sitemap-xml	6.25.0	-	2f370d0c2c38c120ea4bb16aa48071122595e729
org.wicketstuff	wicketstuff-sitemap-xml	6.26.0	-	17a00d0e9485482ca84bdb913333e97839c25b7d
org.wicketstuff	wicketstuff-sitemap-xml	6.28.0	-	b8b97234b7fa6627ab135584b72aa7db684f6319
org.wicketstuff	wicketstuff-sitemap-xml	6.30.0	-	787cf2b35a084dc743d10bf877bafdfa89ec90fd
org.wicketstuff	wicketstuff-sitemap-xml	6.8.0	-	1bc6f1930823d45f5d257458177a2ea7c8ebb2a6
org.wicketstuff	wicketstuff-sitemap-xml	6.9.0	-	3ea0756c82894a0fb773d5ab6b5204c75ea246d7
org.wicketstuff	wicketstuff-sitemap-xml	7.0.0	-	d2d371db970db0486454b11f5106640442dda9d8
org.wicketstuff	wicketstuff-sitemap-xml	7.0.0-M3	-	c1d982c913120dedcf67320522ac83b15a3219ea
org.wicketstuff	wicketstuff-sitemap-xml	7.0.0-M4	-	9107e81cd85337cb85d8996198d2758df6a373bb
org.wicketstuff	wicketstuff-sitemap-xml	7.0.0-M5	-	86848188661c69f73c74e2510f3ba4d00df3f70f
org.wicketstuff	wicketstuff-sitemap-xml	7.0.0-M6	-	58a8198eaefdc0c624e29a115fd6a346b0a9205d
org.wicketstuff	wicketstuff-sitemap-xml	7.1.0	-	ab6dd66f9b53e395cb84a70628997e397fa3ecce
org.wicketstuff	wicketstuff-sitemap-xml	7.10.0	-	da3133a6261ee1c8f50f46db091d4947163990e9
org.wicketstuff	wicketstuff-sitemap-xml	7.11.0	-	4ba230d8efd4d9dba391de254a8e8af8f8c1e9c7
org.wicketstuff	wicketstuff-sitemap-xml	7.12.0	-	5733523f9f88937cfa1a354498142b0aab690085
org.wicketstuff	wicketstuff-sitemap-xml	7.13.0	-	bccf88850fc5060855ed0532b72318705ab84ba7
org.wicketstuff	wicketstuff-sitemap-xml	7.14.0	-	68a1bb8797db3b898c38f123a55f8ae30d02f6fc
org.wicketstuff	wicketstuff-sitemap-xml	7.15.0	-	79079dab8c20d86ac09c3a7b12c98c1e03312709
org.wicketstuff	wicketstuff-sitemap-xml	7.16.0	-	7f8869d5b599c6652fe4de0d1bc52604fb874935
org.wicketstuff	wicketstuff-sitemap-xml	7.17.0	-	698badfea5a12245bb4e66b54de9967227431f66
org.wicketstuff	wicketstuff-sitemap-xml	7.18.0	-	ac47abbb48e0e8aaf5dffcbade9527253f4ca1c7
org.wicketstuff	wicketstuff-sitemap-xml	7.2.0	-	e7424b5f38f3d3a0c89b2d24f951180ee11028e0
org.wicketstuff	wicketstuff-sitemap-xml	7.3.0	-	fef17ddef1731b66f893977fcf84a23a026137b4
org.wicketstuff	wicketstuff-sitemap-xml	7.4.0	-	3299c0ab6c55be15f586ff6bad291bc090c2308f
org.wicketstuff	wicketstuff-sitemap-xml	7.5.0	-	76acfa38c8a0fb175763bade92ce3bf7e524198d
org.wicketstuff	wicketstuff-sitemap-xml	7.6.0	-	00b2cfd6c677ac4534bf0ad2d7cc4332ff06fdd4
org.wicketstuff	wicketstuff-sitemap-xml	7.7.0	-	ac62e4bf3e6088e3ff20e572d8934f340a044e43
org.wicketstuff	wicketstuff-sitemap-xml	7.8.0	-	04cc0327613462ebaeb76a3d2505185c4eb939b9
org.wicketstuff	wicketstuff-sitemap-xml	7.8.1	-	27cb756f1e113bb51cbda06cb64dd531dd1a3404
org.wicketstuff	wicketstuff-sitemap-xml	7.9.0	-	a7fd4f36b1ff1940de6a5607443059553d899e0a
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0	-	971e1e39fb77a8de290e4d478e753d7fa5e9126e
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M1	-	1f4069905701c69487355994e69b9eafbe1fbd3d
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M2	-	48cc9dc5635f66ed88cebabb2f8812188015b6c5
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M3	-	513a40a956259cd117284711a1f786562fedeaa6
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M4	-	8d3cae51ce21ea0469947bfea05e74091420239e
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M5	-	b7c2c426d97c584a079a1abf226bb9247f12d496
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M6	-	22584e0f2bb2eacc8488c7eddb064c47397a4e1a
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M7	-	64898d46c6cdad9725ce35f9343c3a795d2076fe
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M8	-	c512df4dafb26b7a54e16224f654f998a96ce517
org.wicketstuff	wicketstuff-sitemap-xml	8.0.0-M9	-	ebf10e9b254f0d8e366ed606a44689af8e230aa3
org.wicketstuff	wicketstuff-sitemap-xml	8.1.0	-	0743daa33e824fd66527cf285bba1500246a1ccf
org.wicketstuff	wicketstuff-sitemap-xml	8.10.0	-	521384b201f5e7bbbcba1516b006fb3a5088d00e
org.wicketstuff	wicketstuff-sitemap-xml	8.11.0	-	a76b34643f1d16b1323aeddf2aa4d6a292b713f4
org.wicketstuff	wicketstuff-sitemap-xml	8.12.0	-	1d6d268bdd6e4ecff892582efa2ca8b21eb2bd9d
org.wicketstuff	wicketstuff-sitemap-xml	8.13.0	-	703a63f1704892b0117ef6042fda23cebc966747
org.wicketstuff	wicketstuff-sitemap-xml	8.14.0	-	1a806af0e3258be8aca6c625659cef13b406a790
org.wicketstuff	wicketstuff-sitemap-xml	8.15.0	-	1eb80b55a4fe66ea47b4db0154240f62f7210507
org.wicketstuff	wicketstuff-sitemap-xml	8.16.0	-	d9a4cd29fb721c14fa61aa8c6c8632c80d5db2f2
org.wicketstuff	wicketstuff-sitemap-xml	8.17.0	-	1805d10dceb2663ed947e3f40c891c4aa50eb4ab
org.wicketstuff	wicketstuff-sitemap-xml	8.2.0	-	19607e592cc29975f08a301d7a7abad51b19a48d
org.wicketstuff	wicketstuff-sitemap-xml	8.3.0	-	a1442983267b664c8dcb72c825059d315b30cec4
org.wicketstuff	wicketstuff-sitemap-xml	8.4.0	-	b9ef7ad555293d952df4155f785f6bcd5f8cd9e5
org.wicketstuff	wicketstuff-sitemap-xml	8.5.0	-	548bc3e6dd2bf42f83f182a51871f8af556161e3
org.wicketstuff	wicketstuff-sitemap-xml	8.6.0	-	411259913dbdbea8818e0d216df72425c8bba472
org.wicketstuff	wicketstuff-sitemap-xml	8.7.0	-	5af694c5fc9a3faa913a9c91930671d550afba6c
org.wicketstuff	wicketstuff-sitemap-xml	8.8.0	-	5ae8f0610851ab5dde5ce8a24275a0d200a6bedf
org.wicketstuff	wicketstuff-sitemap-xml	8.9.0	-	54eb8b9f2069f734159d030fef643f4be0f91741
org.wicketstuff	wicketstuff-sitemap-xml	9.0.0	-	06aa0b7baa62bc69c62699543bfbd06855c57cd3
org.wicketstuff	wicketstuff-sitemap-xml	9.0.0-M1	-	a7a9c8e94d14f2c02cacaa3a0a42dfddbab72283
org.wicketstuff	wicketstuff-sitemap-xml	9.0.0-M2	-	89434d39eb0825f24d335a1ea8bb4ca877aa6368
org.wicketstuff	wicketstuff-sitemap-xml	9.0.0-M3	-	06dfc98b3366a860185e822ac35d790a8ddfe320
org.wicketstuff	wicketstuff-sitemap-xml	9.0.0-M4	-	a2f811633809126d161215c4258d122ac8586ac8
org.wicketstuff	wicketstuff-sitemap-xml	9.0.0-M5	-	bdd84b7b1a28e82cb9977087eb160c991163035a
org.wicketstuff	wicketstuff-sitemap-xml	9.0.0-M5.1	-	72b2b9f3390d186ae470557fc8fdb3d4d62caba4
org.wicketstuff	wicketstuff-sitemap-xml	9.0.1-M3	-	0f6744bbfec41fd90cb5f96341b88285fc79285e
org.wicketstuff	wicketstuff-sitemap-xml	9.1.0	-	ca591f888f95adaeb5afc2e99cbc14509ab2460f
org.wicketstuff	wicketstuff-sitemap-xml	9.10.0	-	24bec6150a8302a07e55b2f54809ede2b77dd8e9
org.wicketstuff	wicketstuff-sitemap-xml	9.11.0	-	bfd7576e75f2a6920606aa245a91ec70a0f282e7
org.wicketstuff	wicketstuff-sitemap-xml	9.12.0	-	bfc6538d07c63de829f07028d085801e21749ac1
org.wicketstuff	wicketstuff-sitemap-xml	9.13.0	-	77c9c92f710e32e986d9197c5cf792d07ee3011d
org.wicketstuff	wicketstuff-sitemap-xml	9.14.0	-	19777a8cdc218b61a07a9868a07950b73924ea10
org.wicketstuff	wicketstuff-sitemap-xml	9.15.0	-	c36877b67f82ebc5c0ff40be1da82705fd5fffec
org.wicketstuff	wicketstuff-sitemap-xml	9.16.0	-	b5e6fa6614b2fb3991949f5534a9892fe1dd63a0
org.wicketstuff	wicketstuff-sitemap-xml	9.17.0	-	87f33569a99d4588654c74acae14e9560953aee9
org.wicketstuff	wicketstuff-sitemap-xml	9.18.0	-	aaec2ab752130c8ab0107fae6911bc1b59708fea
org.wicketstuff	wicketstuff-sitemap-xml	9.19.0	-	268c3eb6500ddb0bb5dfb2ef36055fc89c56ead7
org.wicketstuff	wicketstuff-sitemap-xml	9.2.0	-	3640e60748fc9929b81f4716e552f19efd664203
org.wicketstuff	wicketstuff-sitemap-xml	9.20.0	-	25a190840807765502291c17cb57b37e40b0f6bf
org.wicketstuff	wicketstuff-sitemap-xml	9.3.0	-	cce83774b11e612d1751b5d62dd5223ff770e348
org.wicketstuff	wicketstuff-sitemap-xml	9.4.0	-	26497da6bade377e0168cd6bcb75b011e5c28744
org.wicketstuff	wicketstuff-sitemap-xml	9.5.0	-	dfe08a3ea75d595a91a2b4a33f124148dd80fb82
org.wicketstuff	wicketstuff-sitemap-xml	9.6.0	-	9cdbbded42295062424496c297fa0581ea1b3057
org.wicketstuff	wicketstuff-sitemap-xml	9.7.0	-	527065a022c56e1ca8db4b9f2e9dcc99f1d57eae
org.wicketstuff	wicketstuff-sitemap-xml	9.8.0	-	1bb84d32006751531578bc2509d830e3d5bc3666
org.wicketstuff	wicketstuff-sitemap-xml	9.9.0	-	af03b64405e5e8487716406c4ba580452fcbef97
org.wicketstuff	wicketstuff-sitemap-xml	9.9.1	-	5c3fe392ba84585ffc3352aebcff159d24e621cf
org.wildfly	wildfly-channel-maven-plugin	1.0.0	-	498f81524de22f66d7183d45508fa8691a748bb9
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha1	-	7a9c1404d88ca93ca90de1bb55ef605641114dde
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha10	-	806252be9bb535b715b762a3135beefb44c20c62
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha2	-	af13e13419719f713839d5ecad021bcf08eab8e0
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha3	-	b40c6e3068d4ee0825e7251679ac82c1160bd0cc
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha4	-	502dc0b32472e327b96b387bba88e64b5a1e0959
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha5	-	9289c67d2342ff5bfe3891b40d9018edaed88749
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha6	-	f089c8986920238b7af746352451b0b753c9906c
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha7	-	0f01dc9d5f9eb65b2793322f713a67c19d272644
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha8	-	051ec8fc58001ab9967dabe991cbe90816d283ea
org.wildfly	wildfly-channel-maven-plugin	1.0.0.Alpha9	-	87504c5e84c5921ba1bd1767948ea031b9a46c3c
org.wildfly	wildfly-channel-maven-plugin	1.0.1	-	d009e0e26f0bd83d7882dcebdfcb6ba144de60d1
org.wildfly	wildfly-channel-maven-plugin	1.0.10	-	530013133ba839529898ed03db6c39e503c8cb66
org.wildfly	wildfly-channel-maven-plugin	1.0.11	-	d504dd4e18012baedbd54484032f4ae5f5d7dcdf
org.wildfly	wildfly-channel-maven-plugin	1.0.12	-	295bf42195c21bb018b8f5202ddcf48d3e2ad81f
org.wildfly	wildfly-channel-maven-plugin	1.0.13	-	4aaa8acb232b1d0628513dca175e042a5a3658ac
org.wildfly	wildfly-channel-maven-plugin	1.0.14	-	5a5fa90001eec9b7acb9b40e8ecb3ba8589d7214
org.wildfly	wildfly-channel-maven-plugin	1.0.15	-	8ae1642a96ce511bd4e9bbe96baa77f8a8b0c15d
org.wildfly	wildfly-channel-maven-plugin	1.0.16	-	8c9ef39a3c1d66f15417e3ba1cdeb5ce3bd70bb0
org.wildfly	wildfly-channel-maven-plugin	1.0.17	-	6c27e5ae5f9410fb181f143afb81c777076e616c
org.wildfly	wildfly-channel-maven-plugin	1.0.18	-	bfffe06c88e3f98a5f3a014e148a229f8d044707
org.wildfly	wildfly-channel-maven-plugin	1.0.19	-	f0ba072b83aa3fda18512eb47f1f969cb0614eae
org.wildfly	wildfly-channel-maven-plugin	1.0.2	-	41ac83025f4d75be2cd102affe380e23be72b896
org.wildfly	wildfly-channel-maven-plugin	1.0.20	-	f1612df48dcd649fd0fc1f5e945c69bad32ab51d
org.wildfly	wildfly-channel-maven-plugin	1.0.21	-	aa2dc7bb60741fef95cc5d0e361fda1e3c658e67
org.wildfly	wildfly-channel-maven-plugin	1.0.22	-	6039046a8cbb10970bbee6d7118d2d130855d2e8
org.wildfly	wildfly-channel-maven-plugin	1.0.23	-	592b59b0ff55dfaedc854b7db07d7ff42de81a26
org.wildfly	wildfly-channel-maven-plugin	1.0.24	-	dab5691893ffada631d9c81b8b9887f3115c2be1
org.wildfly	wildfly-channel-maven-plugin	1.0.3	-	d8422c3529fec5b2e0487bd5c6102aec010456cd
org.wildfly	wildfly-channel-maven-plugin	1.0.4	-	b8a2ac15ebc0fb5d2ddb6e35a861253b40391ad5
org.wildfly	wildfly-channel-maven-plugin	1.0.5	-	8fddaa90d8b472cb3d5fe4c60c7e90a209000952
org.wildfly	wildfly-channel-maven-plugin	1.0.6	-	9f34c422a59652097cff4c37671581fa41995617
org.wildfly	wildfly-channel-maven-plugin	1.0.7	-	b2b54a897814d939670a6f6de1aafd9fb0173328
org.wildfly	wildfly-channel-maven-plugin	1.0.8	-	42d22f2b8eab9fedf6c12828c19875c47a5a0434
org.wildfly	wildfly-channel-maven-plugin	1.0.9	-	b6efc36ad785eb2f2b0487337442d3d9504053ac
org.wildfly.swarm	jaxrs-runtime	1.0.0.Alpha6	-	e4a05060015fc756abc9dbb5feb6de0765865b44
org.wildfly.swarm	jaxrs-runtime	1.0.0.Alpha7	-	c5216cbf1ccdc3be62e298473a2170ca1306853f
org.wildfly.swarm	jaxrs-runtime	1.0.0.Alpha8	-	d5e9c51963dc7ee0283050723970c8cc81288774
org.wildfly.swarm	jaxrs-runtime	1.0.0.Beta1	-	024496b37aaad132951a5839fbbe23767ccb47af
org.wildfly.swarm	jaxrs-runtime	1.0.0.Beta2	-	19855fde0964b56e3d895f4fb4cb4fe064ba8b7f
org.wildfly.swarm	jaxrs-runtime	1.0.0.Beta3	-	1b4c837a60abc1c4c3dad3a7b29188b3567da4c3
org.wildfly.swarm	jaxrs-runtime	1.0.0.Beta4	-	185099921037faf1e3601d47e1f051db4c25f3fd
org.wildfly.swarm	jaxrs-runtime	1.0.0.Beta5	-	e88377febab18894b5cd6253ad203ed92be95330
org.wildfly.swarm	jaxrs-runtime	1.0.0.Beta6	-	0061198f8979cf321459adbc77734c356a74b19f
org.wildfly.swarm	jaxrs-runtime	1.0.0.Beta7	-	461ade4c3079fd3259639304c59e8e5f2bc88a65
org.wildfly.swarm	jaxrs-runtime	1.0.0.CR1	-	2bc03953380ec75aaa782bf29c0fd78dd721804c
org.wildfly.swarm	jaxrs-runtime	1.0.0.CR2	-	fd95bc8e5ffba1ce99f987436800f6d76915ed3a
org.wildfly.swarm	jaxrs-runtime	1.0.0.CR3	-	88538d286c1476c1df651d40a26bce17d7f9eec7
org.wildfly.swarm	jaxrs-runtime	1.0.0.Final	-	dac940f313492c39513b3fb95354166c86f93453
org.wildfly.swarm	jaxrs-runtime	1.0.1.Final	-	491ae5d568de4e041f145fa6e9a6a753db5e765b
org.wildfly.swarm	jaxrs-runtime	1.0.2.Final	-	2ff02efd8d5e9e85f2d6fbf379ec551d92e165ab
org.wildfly.swarm	wildfly-swarm-keycloak-test	1.0.0.Alpha4	-	68ac502d0a17427d2521c5d8437f9bcfdac219ac
org.wildfly.swarm	wildfly-swarm-keycloak-test	1.0.0.Alpha5	-	25bdace1119d0010e0954a88574a0e56eb3cd906
org.wildfly.swarm	wildfly-swarm-remoting-test	1.0.0.Alpha5	-	c61bdb669da41fa8f48951f9b9150efb772a904b
org.wso2.appserver	wso2appserver-samples-tinyurl	5.3.0	-	d0b8dbea37bb44cffa8e024cfe354fb103af5156
org.wso2.appserver	wso2appserver-samples-tinyurl	5.3.0-beta1	-	f68d3b7b38e45d42956a603eaa76a01798b5f032
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.18	-	1d2f125660b376eab7bb21f10aef04b9913e5e87
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.19	-	df56c1451d61c766ff3d849cad4d4fe77dcb6b65
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.20	-	75705b525068847f0c35d4e8252fbcf1cf28f9e9
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.21	-	2f0c3f9bec0fd381bb95129a588e6df7084d6643
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.22	-	6f35c8b252f33cb25ee1a14ba0971f83a5a7da9a
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.23	-	7ec69ec270c35a2150319f3f9a5ba6e578c734e0
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.24	-	aa3d61022dfc54dbdc09de3402b3608b7b788c74
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.25	-	b8ee594b7e295e59fc1f24ee093747aa26512613
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.26	-	120ab9609586dcb477a5b3b555393ac3f8ee4579
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.27	-	bbc54700a1013a254b53d9c1a25e6ce17874624a
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.28	-	2d12c97b0f32fb591607e68c096f26e120c7a474
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.29	-	a62844441c14c41c3a681e5c3e7e21b0de81854e
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.30	-	29d3fc1159a3a35c9a9e87dcb3a5470cb33ee438
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.31	-	003e398e483f8cd336d1e56d39d0ccbf683fbe78
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.32	-	64b3397766aead7d366ee226ac3c8fcfb0f41aec
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.33	-	92b6274c7aad44c05463a7e89e03ffdbcd78defc
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	0.1.34	-	37a6b6fb27e7ae29569cd23e54e3980cc2279ab2
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	1.1.0	-	deb87ef564f69e96da5a0eecfa72a7ec3158a0b0
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	1.1.12	-	a7d9acb859da09e307b616d02cffd53e51791048
org.wso2.carbon.identity.conditional.auth.functions	org.wso2.carbon.conditional.auth.functions.session	1.1.13	-	9ca9da635abff9921dab232feeb20dfced2c08c4
